dates,satname,nzd0540-0000,nzd0540-0001,nzd0540-0002,nzd0540-0003,nzd0540-0004,nzd0540-0005,nzd0540-0006,nzd0540-0007,nzd0540-0008,nzd0540-0009,nzd0540-0010,nzd0540-0011,nzd0540-0012
1999-10-13 22:07:36+00:00,L7,292.84,304.42,307.50,303.62,304.62,306.59,293.19,292.42,301.77,306.89,315.61,313.49,315.81
1999-12-07 22:13:41+00:00,L7,326.47,324.35,324.82,318.05,317.77,319.23,300.62,293.76,302.64,305.90,305.49,316.28,347.65
1999-12-16 22:07:33+00:00,L7,278.41,285.53,296.33,291.44,291.74,287.74,275.66,270.77,274.14,287.42,285.24,281.11,281.07
2000-02-18 22:07:16+00:00,L7,364.97,347.09,322.45,316.14,315.17,313.04,298.44,305.40,303.72,301.22,303.44,301.72,332.29
2000-05-08 22:06:44+00:00,L7,269.95,296.75,301.96,302.50,300.05,300.79,275.74,287.49,293.59,297.13,298.97,289.00,295.53
2000-05-15 22:12:54+00:00,L7,291.56,302.83,304.83,309.22,303.16,304.12,286.96,284.27,292.93,291.62,294.23,288.90,287.22
2000-06-25 22:06:19+00:00,L7,,,,292.45,288.38,288.06,280.75,271.35,281.20,305.65,301.51,282.68,297.48
2000-08-12 22:05:41+00:00,L7,256.47,281.63,291.72,293.26,297.52,297.37,276.36,274.44,290.06,294.27,286.06,279.24,279.89
2000-08-19 22:11:49+00:00,L7,,,,,,,,,,,,,
2000-09-20 22:11:14+00:00,L7,262.30,277.72,287.76,288.12,287.56,282.94,275.48,258.94,271.93,280.36,277.10,275.83,277.22
2001-02-11 22:11:12+00:00,L7,321.34,316.50,313.55,321.03,321.24,324.96,322.25,314.45,314.80,310.14,302.01,296.88,323.00
2001-02-20 22:05:00+00:00,L7,324.63,328.10,329.27,328.01,325.73,325.46,312.16,302.96,305.31,315.27,312.43,310.47,329.01
2001-04-16 22:10:54+00:00,L7,290.15,295.64,301.93,303.53,299.86,302.66,281.14,280.56,285.88,298.80,289.77,286.17,288.88
