dates,nzd0540-0000,nzd0540-0001,nzd0540-0002,nzd0540-0003,nzd0540-0004,nzd0540-0005,nzd0540-0006,nzd0540-0007,nzd0540-0008,nzd0540-0009,nzd0540-0010,nzd0540-0011,nzd0540-0012,satname
1999-10-13 22:07:36+00:00,280.17,291.75,299.90,297.29,296.18,297.09,282.33,283.98,295.44,300.56,309.28,306.58,303.14,L7
1999-12-07 22:13:41+00:00,293.15,297.88,306.26,302.59,300.19,300.53,282.76,282.09,293.96,298.14,302.30,305.88,315.23,L7
1999-12-16 22:07:33+00:00,295.91,301.43,307.55,302.70,302.49,302.02,286.96,283.43,291.18,298.40,300.45,301.81,311.51,L7
2000-02-18 22:07:16+00:00,295.91,307.43,308.02,303.36,302.05,300.71,285.19,285.31,291.61,296.40,298.49,298.83,311.29,L7
2000-05-08 22:06:44+00:00,291.17,307.68,307.94,304.16,302.35,300.89,282.69,285.52,290.65,295.04,295.41,293.89,308.38,L7
2000-05-15 22:12:54+00:00,290.51,306.11,306.96,304.87,302.11,301.08,283.03,284.87,290.80,294.06,294.87,292.57,303.55,L7
2000-06-25 22:06:19+00:00,277.25,306.00,304.01,304.00,300.25,299.88,283.62,285.68,291.78,297.82,298.46,289.39,300.96,L7
2000-08-12 22:05:41+00:00,269.22,299.07,300.44,301.51,299.26,298.88,281.59,282.99,291.10,296.78,295.64,287.00,296.08,L7
2000-09-20 22:11:14+00:00,271.74,291.40,297.57,299.78,298.89,298.66,283.63,278.85,288.61,296.47,294.24,286.04,292.80,L7
2001-02-11 22:11:12+00:00,290.65,295.95,299.95,303.99,303.62,303.07,297.87,285.91,292.78,294.67,288.97,285.72,298.95,L7
2001-02-20 22:05:00+00:00,298.54,303.22,307.66,310.27,308.69,307.95,299.68,289.30,295.23,299.81,295.07,292.09,305.52,L7
2001-04-16 22:10:54+00:00,307.82,309.19,312.38,315.41,312.79,314.53,301.56,296.51,299.88,305.96,299.29,295.53,309.41,L7
2001-05-11 22:04:33+00:00,303.65,309.53,314.62,314.61,313.11,314.65,301.55,296.51,298.94,306.11,300.59,295.57,305.88,L7
2001-06-19 22:10:17+00:00,297.07,309.27,313.91,314.90,314.08,315.46,304.45,296.51,300.86,309.37,302.91,295.57,305.88,L7
2001-07-05 22:10:09+00:00,297.07,309.89,313.27,314.93,312.79,313.10,298.43,296.51,298.84,309.37,302.91,295.57,305.88,L7
2001-07-14 22:03:57+00:00,297.07,309.89,311.82,312.48,311.61,311.86,296.31,286.93,296.67,307.43,299.65,292.83,302.88,L7
2001-08-15 22:03:26+00:00,295.35,311.76,312.38,311.06,310.84,310.67,293.22,279.13,292.75,304.54,297.56,291.42,300.03,L7
2001-08-31 22:03:17+00:00,287.44,304.34,310.60,309.10,305.05,305.36,289.04,270.25,288.71,301.07,293.91,286.69,293.27,L7
2001-09-07 22:09:22+00:00,287.95,304.34,310.60,309.10,305.05,303.36,287.25,268.64,286.01,297.60,290.56,283.49,291.85,L7
2001-11-03 22:02:58+00:00,284.11,302.69,310.30,308.51,304.03,298.80,283.62,261.36,282.13,292.77,286.18,278.12,289.05,L7
2001-12-21 22:03:17+00:00,286.22,307.88,312.70,309.58,302.71,295.77,279.44,265.98,276.58,284.83,278.33,275.72,288.67,L7
2002-03-11 22:03:31+00:00,307.48,324.58,324.12,317.06,313.88,299.33,287.08,273.17,275.67,281.85,276.39,272.51,284.73,L7
2002-04-12 22:03:25+00:00,286.89,313.19,313.89,310.41,304.94,295.05,282.37,273.17,275.67,282.91,279.62,276.36,284.08,L7
2002-05-05 22:09:37+00:00,280.17,305.36,307.62,305.48,301.38,296.72,280.97,282.02,281.84,282.94,278.93,277.14,278.63,L7
2002-05-14 22:03:19+00:00,267.46,301.26,307.13,304.68,299.03,294.84,281.11,282.19,284.30,284.61,282.74,280.11,278.63,L7
2002-06-15 22:03:07+00:00,267.46,288.36,300.03,300.95,296.82,292.10,280.62,280.76,282.50,286.05,285.20,282.02,279.51,L7
2002-06-22 22:09:15+00:00,267.46,273.19,289.69,293.03,289.03,285.51,274.89,274.01,279.19,284.61,284.34,280.90,276.44,L7
2002-07-01 22:03:02+00:00,255.81,267.10,289.69,293.03,289.03,285.51,274.89,274.01,279.19,284.61,284.34,280.90,276.44,L7
2002-07-08 22:09:12+00:00,255.81,263.97,289.66,291.76,289.27,285.58,276.50,274.89,280.12,285.56,285.41,282.49,277.90,L7
2002-08-09 22:08:57+00:00,249.71,263.52,289.42,291.25,288.57,286.09,276.78,275.86,280.84,285.26,286.14,283.41,282.56,L7
2002-09-10 22:08:43+00:00,249.03,260.11,286.59,289.20,286.44,283.90,277.51,277.39,282.39,286.17,288.72,284.91,286.03,L7
2002-09-26 22:08:32+00:00,249.03,260.11,286.59,289.20,286.44,283.90,277.51,277.39,281.52,286.62,289.12,285.29,286.15,L7
2003-02-10 22:03:16+00:00,303.01,296.30,304.21,302.36,303.49,300.14,303.21,291.38,288.48,296.27,300.64,293.34,301.89,L7
2003-03-21 22:09:27+00:00,305.36,312.64,318.81,313.81,316.19,312.46,303.99,296.49,289.94,297.38,300.64,293.87,302.47,L7
2003-05-01 22:03:22+00:00,291.65,308.14,315.81,311.53,311.54,306.80,299.92,293.32,295.58,301.38,303.26,297.69,306.97,L7
2003-05-17 22:03:18+00:00,276.84,295.44,308.05,305.61,304.56,302.18,294.68,287.36,293.37,300.35,302.43,297.31,303.27,L7
2003-08-05 22:02:59+00:00,269.00,292.09,302.86,301.58,301.87,299.27,294.68,287.36,293.37,300.35,302.43,294.92,299.65,L7
2003-08-13 21:51:32+00:00,250.75,281.63,297.50,298.61,297.40,297.52,292.56,284.12,292.18,298.33,298.69,292.36,298.60,L5
2003-10-07 21:58:35+00:00,236.42,278.18,294.14,296.48,296.13,297.18,291.44,285.13,294.39,302.71,302.07,296.25,300.46,L5
2003-10-15 22:08:58+00:00,236.42,277.97,292.66,295.39,295.66,296.39,289.07,283.91,294.39,302.71,302.07,296.25,298.95,L7
2003-11-17 21:52:57+00:00,224.52,281.17,291.64,294.45,299.11,301.57,292.33,290.45,300.27,306.01,302.96,295.43,301.46,L5
2004-03-16 22:03:52+00:00,,289.49,298.65,299.75,303.03,305.49,289.04,292.04,302.86,309.15,306.46,297.14,301.31,L7
2004-03-31 21:59:59+00:00,,289.99,300.67,301.44,305.30,305.87,286.69,290.28,298.35,306.35,300.29,293.62,299.42,L5
2004-04-24 22:09:55+00:00,,298.08,305.93,304.86,309.48,309.75,288.51,291.33,296.80,303.72,294.31,289.45,298.09,L7
2004-05-02 22:00:57+00:00,,298.08,305.93,304.86,309.48,306.09,287.70,289.12,293.61,301.14,295.25,292.59,299.64,L5
2004-05-03 22:03:47+00:00,,298.08,305.93,304.86,309.48,305.09,286.48,287.13,292.00,299.54,296.85,293.81,300.21,L7
2004-05-18 22:01:26+00:00,167.60,294.56,308.06,307.98,310.46,304.82,286.88,288.36,291.47,300.19,300.59,297.07,303.14,L5
2004-05-26 22:09:57+00:00,185.83,297.44,307.98,308.85,310.88,307.37,286.88,288.36,291.47,301.35,302.15,298.62,304.01,L7
2004-06-04 22:03:43+00:00,185.83,297.44,307.98,307.10,307.16,304.91,285.07,289.01,290.56,299.59,300.94,297.42,304.01,L7
2004-06-12 21:55:59+00:00,185.83,297.44,307.98,304.56,310.46,307.05,285.07,291.82,294.15,301.74,303.64,299.52,306.60,L5
2004-06-27 22:09:48+00:00,184.32,297.44,303.45,302.64,308.13,305.30,281.70,289.93,292.80,301.74,303.64,299.52,306.60,L7
2004-07-06 22:03:36+00:00,176.15,297.44,300.20,302.64,308.13,305.30,281.70,289.93,293.03,301.30,303.62,300.02,306.86,L7
2004-07-22 22:03:32+00:00,176.15,297.44,300.20,305.08,308.13,305.30,281.70,289.93,293.03,301.30,303.62,300.02,306.86,L7
2004-07-29 22:09:38+00:00,176.15,296.19,300.20,305.08,308.13,305.17,283.78,290.44,293.44,300.90,303.19,299.92,306.71,L7
2004-07-30 21:57:15+00:00,167.59,293.59,300.64,305.11,307.89,305.87,284.99,291.05,293.15,300.52,302.67,300.22,307.84,L5
2004-08-15 21:57:37+00:00,186.15,293.59,300.64,305.11,307.89,305.87,284.99,291.05,293.15,300.52,302.14,300.22,307.84,L5
2004-09-08 22:03:17+00:00,199.01,295.01,300.64,305.11,307.89,305.87,284.99,291.54,292.89,300.58,301.35,299.41,306.71,L7
2004-09-24 22:03:12+00:00,199.01,295.01,299.84,304.04,307.37,305.09,285.36,291.51,292.38,300.64,300.83,300.37,307.77,L7
2005-01-13 22:06:52+00:00,229.48,292.23,305.57,306.71,300.06,303.26,294.49,298.02,294.86,302.66,299.03,300.03,310.12,L5
2005-02-14 22:07:21+00:00,294.05,302.69,307.06,300.15,302.24,302.70,296.90,300.35,298.67,309.34,303.45,301.69,310.53,L5
2005-03-03 22:04:17+00:00,290.96,302.69,307.06,300.15,302.24,302.70,296.90,300.59,297.71,308.05,303.76,301.19,309.50,L7
2005-03-10 22:10:29+00:00,298.38,302.24,307.06,300.15,302.24,310.60,302.66,306.54,303.81,313.94,311.69,310.78,318.84,L7
2005-03-18 22:07:46+00:00,298.38,303.44,305.85,303.49,304.33,311.21,302.52,305.39,302.69,311.57,306.87,304.23,311.52,L5
2005-04-04 22:04:14+00:00,293.42,302.55,306.73,305.41,304.69,314.86,305.98,308.25,305.01,312.19,308.71,302.77,310.08,L7
2005-04-11 22:10:22+00:00,285.90,297.59,303.49,301.83,300.67,310.07,300.09,304.50,303.03,310.06,308.71,302.77,310.08,L7
2005-04-20 22:04:08+00:00,283.05,295.43,302.65,300.83,300.62,308.71,299.97,302.98,302.65,310.06,308.71,302.77,310.08,L7
2005-04-27 22:10:21+00:00,283.05,294.64,302.80,301.87,301.29,308.56,299.24,303.22,303.85,312.00,311.30,304.24,310.08,L7
2005-05-13 22:10:24+00:00,280.27,293.46,301.66,300.72,300.35,305.97,297.06,301.54,302.93,311.27,311.30,304.24,310.08,L7
2005-06-14 22:10:13+00:00,261.85,294.22,302.65,303.23,300.35,305.97,297.06,301.54,303.60,311.77,311.45,304.83,309.93,L7
2005-06-15 22:02:10+00:00,249.41,294.22,302.65,304.63,302.14,306.69,296.82,301.10,303.38,311.00,310.40,304.12,309.97,L5
2005-06-22 22:08:22+00:00,237.38,294.22,302.65,304.98,302.09,307.51,296.59,301.12,303.80,311.32,310.96,304.33,309.89,L5
2005-07-09 22:04:02+00:00,225.87,294.22,302.65,304.98,302.09,307.51,296.59,301.09,303.69,311.84,310.67,304.13,309.89,L7
2005-07-16 22:10:12+00:00,225.87,294.08,301.37,304.71,303.27,306.62,294.94,299.87,302.84,310.98,309.18,303.80,308.44,L7
2005-07-25 22:04:01+00:00,223.69,292.68,300.81,304.10,303.27,306.62,294.94,299.87,302.84,310.24,308.42,303.34,304.62,L7
2005-08-09 22:08:46+00:00,227.74,293.08,301.64,304.93,304.61,305.41,294.10,298.83,302.21,309.91,308.04,302.79,304.72,L5
2005-08-17 22:10:06+00:00,224.46,291.14,301.09,304.87,303.33,304.67,293.53,298.42,301.81,309.33,307.52,302.54,304.24,L7
2005-08-26 22:03:51+00:00,227.35,291.14,301.09,304.87,303.33,304.67,292.66,298.05,301.64,308.99,306.77,302.19,303.96,L7
2005-09-10 22:08:55+00:00,227.02,292.07,301.88,305.04,303.66,302.39,290.69,295.58,301.01,308.13,305.42,300.63,301.31,L5
2005-10-13 22:03:42+00:00,224.66,293.15,303.02,305.91,304.56,302.42,290.98,296.10,301.98,309.70,307.06,302.68,303.00,L7
2006-01-08 22:10:37+00:00,264.88,296.82,304.52,304.74,306.22,299.26,288.86,294.52,298.48,305.49,302.10,300.11,299.74,L7
2006-02-09 22:10:49+00:00,275.99,302.06,307.51,306.63,303.45,306.48,296.20,297.56,299.76,306.71,303.99,300.21,303.51,L7
2006-02-18 22:04:40+00:00,285.62,309.26,312.20,311.62,312.32,309.28,295.09,297.71,299.76,306.71,303.97,299.31,301.28,L7
2006-02-25 22:10:52+00:00,291.54,309.26,312.20,311.62,314.58,313.94,306.10,303.14,303.16,310.28,307.67,301.30,304.11,L7
2006-03-14 22:05:42+00:00,309.40,318.44,320.73,322.61,324.66,327.24,312.12,311.19,309.49,316.58,310.23,302.08,307.12,L5
2006-03-22 22:04:42+00:00,309.40,318.44,320.73,322.61,324.66,327.24,306.00,307.59,307.55,316.58,310.23,302.08,307.12,L7
2006-03-29 22:10:52+00:00,319.18,322.69,323.40,324.63,327.13,327.85,306.23,307.59,307.55,316.58,310.23,303.91,307.12,L7
2006-04-15 22:06:18+00:00,323.36,324.81,327.65,329.69,328.03,327.59,305.46,307.56,309.31,319.37,312.08,306.51,310.57,L5
2006-04-22 22:12:36+00:00,318.41,324.60,326.62,329.32,328.99,330.64,307.39,309.31,310.40,319.64,311.20,305.72,310.07,L5
2006-04-30 22:10:50+00:00,311.14,325.29,328.69,329.98,328.65,330.06,307.38,308.00,309.04,317.56,309.60,305.72,310.07,L7
2006-06-01 22:10:50+00:00,311.14,323.03,327.69,328.13,327.43,327.43,307.38,307.89,308.52,317.68,309.33,305.72,310.07,L7
2006-06-25 22:13:31+00:00,311.14,323.03,325.00,326.53,325.75,324.23,305.67,307.63,307.88,318.12,310.18,305.34,310.07,L5
2006-06-26 22:04:32+00:00,311.14,323.03,325.00,323.97,323.99,324.23,305.67,307.63,307.88,318.12,310.18,306.64,310.07,L7
2006-07-03 22:10:40+00:00,311.14,323.03,320.48,319.79,320.42,319.28,301.02,304.12,307.88,318.12,310.18,303.54,304.74,L7
2006-07-12 22:04:25+00:00,317.44,325.42,317.50,317.52,317.83,315.48,297.38,304.93,309.01,318.12,310.18,303.54,304.13,L7
2006-07-27 22:13:58+00:00,317.44,319.63,315.33,315.10,315.45,312.73,296.45,303.33,307.66,317.31,310.63,303.85,303.78,L5
2006-08-04 22:10:28+00:00,311.21,317.79,314.49,315.10,315.45,312.73,296.19,302.81,306.45,316.44,310.58,303.09,304.15,L7
2006-08-05 22:07:55+00:00,307.18,317.11,313.76,314.08,314.62,312.14,296.23,302.29,306.22,316.47,311.08,303.41,304.86,L5
2006-08-28 22:14:23+00:00,301.73,314.92,312.81,313.73,312.97,310.44,293.56,299.80,304.45,315.60,311.07,305.10,306.27,L5
2006-09-13 22:14:35+00:00,292.72,310.49,308.36,309.51,309.71,306.31,290.42,295.46,299.93,312.20,308.75,303.74,303.51,L5
2006-09-21 22:10:16+00:00,292.72,310.49,308.36,309.51,309.15,306.08,290.83,296.74,301.55,313.90,311.55,306.58,306.92,L7
2006-10-08 22:08:40+00:00,282.99,304.55,304.66,306.74,306.21,304.14,290.41,296.73,301.15,313.89,312.70,307.09,307.93,L5
2006-12-03 22:04:42+00:00,278.08,294.09,293.49,297.42,297.32,293.67,282.04,291.25,297.97,312.67,315.04,306.61,307.04,L7
2007-01-04 22:04:49+00:00,278.08,294.09,293.94,296.17,295.66,295.42,285.02,291.91,297.01,310.71,313.67,308.99,314.17,L7
2007-02-28 22:11:16+00:00,287.05,287.48,287.53,291.63,296.13,302.48,291.83,296.80,301.80,314.34,316.26,311.20,321.98,L7
2007-03-09 22:05:07+00:00,293.44,295.89,287.53,291.63,296.13,302.48,291.83,296.80,302.62,314.61,315.81,310.04,320.48,L7
2007-07-06 22:11:01+00:00,306.70,312.73,296.45,299.75,307.37,326.52,321.35,320.74,312.06,315.92,312.34,305.39,314.40,L7
2007-07-15 22:04:48+00:00,306.70,312.73,292.31,296.71,302.26,311.24,321.35,320.74,312.06,315.92,312.34,305.12,319.24,L7
2007-08-07 22:10:52+00:00,306.70,312.73,292.31,296.71,300.01,303.93,293.71,297.25,305.13,308.95,306.42,301.40,312.86,L7
2007-09-01 22:04:31+00:00,295.90,302.53,293.17,295.75,296.82,291.09,270.24,273.77,299.55,303.76,303.08,299.13,308.93,L7
2007-09-08 22:10:38+00:00,276.45,282.94,289.98,292.45,293.86,288.26,270.38,270.69,287.87,293.07,294.20,297.81,307.91,L7
2007-09-09 22:07:45+00:00,272.77,283.71,290.14,292.53,293.67,288.68,271.74,271.79,285.34,292.53,293.43,294.37,304.38,L5
2007-11-20 22:04:46+00:00,272.77,283.71,290.14,292.53,293.67,288.68,275.37,277.53,287.17,295.27,296.15,293.91,303.92,L7
2007-11-27 22:11:00+00:00,272.77,291.01,292.86,293.93,294.02,288.68,275.37,277.53,287.17,296.57,298.15,297.24,304.96,L7
2007-12-22 22:04:56+00:00,272.77,291.01,292.86,293.93,294.02,292.96,280.94,281.36,288.58,297.04,298.23,297.72,305.10,L7
2008-04-12 22:04:44+00:00,298.22,308.38,303.25,299.07,298.19,308.69,299.36,295.71,295.06,303.07,304.63,299.81,305.08,L7
2008-05-05 22:10:50+00:00,298.22,297.92,298.20,298.50,295.74,303.04,292.88,291.66,293.12,300.10,304.63,299.81,305.08,L7
2008-06-15 22:04:20+00:00,298.22,266.24,294.06,297.28,295.57,303.04,291.57,288.68,294.42,297.70,304.65,302.56,308.37,L7
2008-07-08 22:10:15+00:00,298.22,263.56,292.88,294.33,295.80,297.37,282.95,284.68,294.51,297.95,306.78,302.82,307.85,L7
2008-07-17 22:03:58+00:00,298.22,263.56,292.88,294.33,295.80,298.66,285.50,286.16,294.69,299.41,306.41,303.87,307.64,L7
2008-07-24 22:10:04+00:00,288.38,263.13,286.90,294.33,295.80,298.66,285.50,286.16,294.69,299.41,306.41,303.87,307.64,L7
