dates,satname,sar0030-0000,sar0030-0001,sar0030-0002,sar0030-0003,sar0030-0004,sar0030-0005,sar0030-0006,sar0030-0007
1984-05-06 09:33:51+00:00,L5,193.25,202.15,200.65,206.07,205.26,202.52,199.63,211.29
1984-07-18 09:29:10+00:00,L5,179.38,186.40,189.00,203.26,208.30,,,
1984-09-20 09:30:28+00:00,L5,341.73,379.96,437.54,507.85,,,449.52,348.29
1984-09-27 09:36:39+00:00,L5,189.23,192.49,197.68,203.36,210.65,209.15,199.50,216.89
1984-10-22 09:30:24+00:00,L5,177.96,188.34,185.67,185.29,193.56,185.31,177.24,199.73
1984-10-29 09:36:32+00:00,L5,193.17,203.01,199.91,204.46,208.83,205.62,197.41,215.00
1985-06-03 09:30:28+00:00,L5,,,,,,,,
1985-06-26 09:36:35+00:00,L5,175.16,193.97,185.14,203.31,195.32,204.72,179.86,211.90
1985-07-05 09:30:21+00:00,L5,,,,,,195.55,178.83,202.40
1985-07-28 09:36:22+00:00,L5,186.28,193.97,191.24,205.57,211.74,209.09,195.85,211.94
1985-08-13 09:36:12+00:00,L5,184.34,194.22,194.85,197.04,203.19,206.90,194.76,213.19
1985-08-22 09:29:56+00:00,L5,177.36,191.37,190.71,199.07,198.59,196.70,206.11,220.67
1985-08-29 09:36:02+00:00,L5,,,,,210.34,204.58,192.50,210.75
1985-11-10 09:28:57+00:00,L5,192.40,194.73,196.03,196.90,200.50,201.67,185.70,207.55
1985-12-03 09:34:43+00:00,L5,193.48,200.20,202.72,206.95,208.87,206.10,189.77,213.59
1986-01-04 09:34:08+00:00,L5,194.09,203.86,197.40,201.52,195.64,198.38,190.76,213.66
1986-01-13 09:27:46+00:00,L5,174.91,183.22,181.43,185.04,193.01,192.89,192.77,213.50
1986-03-18 09:26:22+00:00,L5,200.89,203.73,206.43,206.67,210.66,208.41,198.17,212.63
1986-03-25 09:32:25+00:00,L5,189.47,193.65,196.99,198.90,202.53,198.50,187.49,201.29
1986-06-29 09:29:50+00:00,L5,179.63,190.72,196.54,195.10,210.40,202.91,190.85,212.46
1986-09-01 09:27:32+00:00,L5,173.86,185.71,186.81,195.33,203.69,200.86,183.02,209.25
1986-09-10 09:21:03+00:00,L5,174.71,183.24,201.23,201.24,207.61,205.30,182.59,201.64
1986-09-17 09:27:01+00:00,L5,,,,,214.99,207.60,194.10,214.78
