dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163,satname
2007-09-12 21:43:53+00:00,323.22,307.10,292.17,285.85,282.56,275.25,271.39,267.41,261.87,256.00,261.31,253.32,232.58,222.42,218.80,217.31,231.53,248.09,266.10,282.35,292.05,301.14,306.24,315.72,315.35,310.48,300.99,292.12,287.81,283.09,282.92,284.90,287.21,290.79,292.68,299.01,304.33,309.37,316.97,316.90,312.77,309.60,308.48,307.88,306.40,306.99,305.78,307.43,308.73,314.20,316.87,323.64,327.92,330.09,330.39,325.30,321.05,313.85,311.81,314.13,308.78,309.43,313.77,317.92,320.77,325.80,327.39,334.47,343.28,352.48,350.62,344.12,344.01,342.92,340.36,337.43,341.10,344.18,346.70,349.01,347.62,336.12,326.98,318.45,308.82,300.18,293.23,287.58,283.39,281.66,280.13,284.40,290.17,302.52,316.18,326.03,333.34,344.33,350.72,353.48,345.01,339.56,319.32,302.40,289.94,276.39,259.09,249.78,234.34,,,,127.71,244.15,268.90,340.37,381.30,413.05,429.25,438.28,434.44,426.20,424.75,418.13,412.47,402.76,398.17,391.51,384.79,381.33,381.19,379.48,375.76,376.79,372.87,372.14,361.51,356.22,354.70,351.12,357.72,362.75,370.69,380.65,386.29,399.63,409.42,424.14,432.04,428.63,427.72,423.25,417.70,420.19,414.09,420.08,429.07,434.16,438.85,432.62,428.02,423.71,416.86,397.81,L7
2007-09-28 21:43:49+00:00,327.62,309.26,295.43,288.05,282.09,272.65,271.83,268.98,262.68,256.98,264.11,253.39,233.30,225.01,218.14,215.30,230.81,247.39,265.49,280.83,291.33,300.36,305.53,313.78,315.32,310.89,302.70,292.43,287.86,283.39,283.27,285.70,286.85,287.98,291.31,298.28,304.34,309.48,317.79,318.40,313.98,310.83,309.32,308.19,304.79,305.19,306.36,307.93,308.11,312.05,316.43,324.14,327.99,329.46,328.93,325.97,322.05,315.15,312.13,312.20,309.43,309.33,313.15,318.17,321.10,325.12,324.81,333.20,342.67,350.06,348.15,343.26,342.21,339.77,337.09,336.56,341.32,343.17,344.63,346.36,346.00,335.12,325.82,316.48,308.05,299.61,291.21,284.43,281.34,279.85,278.65,280.73,286.28,297.63,312.44,323.61,331.73,342.56,347.96,349.04,343.70,340.61,322.81,312.84,295.15,277.67,265.16,258.97,239.03,201.84,,,,249.89,302.85,364.72,395.32,418.76,429.78,441.99,441.98,433.15,431.80,423.93,418.36,406.66,408.81,401.50,391.80,386.18,382.27,377.82,373.99,373.76,368.79,368.59,357.28,354.77,349.26,345.37,355.84,359.20,368.76,375.16,382.58,392.90,402.06,416.95,426.81,423.57,423.88,418.22,413.32,413.74,412.59,417.76,424.62,431.08,435.31,431.79,431.08,430.80,424.90,415.53,L7
2007-10-30 21:44:02+00:00,332.59,312.58,300.21,291.67,285.49,276.53,276.48,272.67,266.16,260.84,264.71,254.53,234.03,226.22,220.59,218.86,234.97,251.88,268.64,283.84,295.30,303.37,307.49,316.39,318.17,313.66,305.91,294.89,290.64,285.86,286.50,288.56,288.66,290.32,292.99,301.04,307.66,312.36,319.98,320.53,316.58,314.12,312.18,311.12,307.93,308.79,309.51,311.01,311.40,315.42,320.28,326.99,330.87,332.80,331.17,327.89,324.24,318.30,315.38,315.53,312.43,312.58,315.36,320.71,323.25,327.26,328.13,335.39,344.42,351.95,350.13,346.10,345.09,342.76,339.96,340.41,343.35,345.18,347.68,349.09,348.76,338.18,328.99,319.12,311.23,301.98,294.11,287.04,283.87,281.82,280.73,282.80,288.59,298.58,314.29,324.89,333.17,342.99,349.51,352.15,347.20,342.95,326.39,315.37,294.20,281.31,270.30,267.88,250.42,221.49,,,,253.07,302.95,367.30,400.24,423.11,432.72,443.39,445.15,436.45,435.08,426.73,420.80,411.34,411.29,404.49,393.66,389.98,385.86,380.84,377.66,375.50,372.91,370.57,359.62,357.43,351.01,348.25,355.46,358.22,369.69,377.45,384.51,396.49,404.78,419.18,429.59,428.22,426.98,419.21,415.97,415.87,416.01,420.69,428.81,434.57,436.72,434.96,434.87,434.80,431.94,428.00,L7
2008-01-02 21:44:25+00:00,352.67,330.74,315.54,306.95,296.59,290.49,287.62,284.02,279.36,273.78,268.92,258.37,240.50,232.07,228.55,235.14,250.88,267.03,282.71,295.60,309.75,316.43,321.19,328.99,328.82,323.73,319.05,304.43,301.56,297.35,299.46,300.28,296.10,298.45,304.58,310.98,318.03,323.82,329.38,333.86,330.42,325.83,324.41,323.71,320.59,320.70,320.61,324.56,324.86,325.81,329.82,336.68,337.45,341.53,338.32,336.51,331.38,326.80,326.00,323.23,320.16,322.59,324.54,329.30,332.19,333.75,336.82,343.50,351.45,358.04,357.37,354.49,353.82,350.91,348.45,352.71,354.07,355.10,357.91,358.27,354.73,344.27,335.45,322.48,316.48,309.06,300.34,292.93,289.38,287.94,286.83,289.80,294.08,301.67,316.19,327.69,335.78,346.06,353.08,356.23,354.85,345.63,330.06,319.99,300.56,288.48,278.85,274.94,257.94,238.58,,,,257.42,313.05,378.73,406.01,424.64,439.15,446.16,451.25,443.65,440.11,432.16,426.45,418.74,415.00,407.86,402.23,399.21,394.14,390.44,384.64,381.16,380.46,376.49,366.11,362.92,356.84,353.98,357.79,361.16,370.58,378.30,385.69,398.08,407.44,421.17,432.25,429.95,428.67,423.06,419.81,419.74,419.81,425.01,430.97,438.14,440.87,437.81,437.36,436.96,434.60,433.22,L7
2008-02-03 21:44:23+00:00,351.32,329.61,314.15,305.24,295.66,289.81,285.75,279.92,277.34,272.83,267.96,256.60,241.40,232.66,229.42,236.02,250.32,266.36,282.35,294.88,307.44,314.48,320.30,328.12,328.96,323.57,317.98,304.81,301.81,297.94,298.57,298.58,294.54,297.62,302.66,308.59,315.18,321.67,328.92,332.74,328.04,323.83,323.45,322.72,320.48,319.34,319.28,322.96,324.19,325.49,328.76,334.92,335.89,339.74,337.80,335.46,329.94,325.57,323.33,320.93,318.40,321.80,323.03,327.16,329.56,331.09,335.54,341.82,348.48,354.89,355.16,351.55,350.46,347.65,345.01,348.10,351.34,352.24,354.54,355.59,353.08,341.54,332.26,319.84,312.83,304.42,297.26,290.86,286.98,284.81,284.90,287.42,291.79,299.72,313.02,325.20,333.92,343.61,351.40,354.89,351.89,342.92,326.78,318.20,301.41,290.68,280.66,276.58,263.63,244.84,,,,257.58,315.64,374.66,401.00,422.29,437.96,444.57,448.39,442.58,437.42,427.68,423.27,415.88,411.40,404.31,400.52,396.48,391.77,387.66,382.63,379.53,378.57,374.64,364.53,360.56,354.53,351.86,354.80,359.56,367.08,375.61,383.40,394.59,404.98,416.89,428.31,425.14,423.28,419.61,416.32,415.37,416.42,421.14,427.56,434.98,439.02,435.88,434.70,433.82,430.28,428.96,L7
2008-06-10 21:43:51+00:00,342.87,325.99,309.85,299.50,293.10,291.02,276.85,270.50,270.03,264.85,265.86,251.05,238.82,229.18,230.17,238.93,249.95,264.62,282.55,293.38,306.59,312.83,319.84,328.89,327.40,321.84,311.56,300.80,297.48,294.65,295.45,294.64,290.63,294.86,300.63,303.70,309.26,320.14,326.46,330.28,325.17,319.98,322.12,321.42,322.16,319.91,317.23,320.37,321.62,322.41,324.95,330.46,330.21,337.36,337.18,333.16,326.91,322.49,320.27,315.07,315.44,319.74,320.40,323.15,322.42,324.25,334.07,340.41,343.72,348.37,352.94,347.05,346.76,346.67,344.67,343.78,348.03,349.20,349.35,349.36,346.59,335.15,325.04,310.39,301.87,294.93,291.29,284.53,281.68,279.87,281.70,285.57,287.52,295.85,307.56,319.73,330.69,339.85,352.32,361.85,353.30,340.55,327.36,322.44,312.21,304.73,296.19,289.63,283.44,268.19,,,,262.33,314.73,366.05,391.57,415.97,435.42,435.24,436.16,433.26,427.06,421.75,419.16,411.20,408.10,402.10,398.29,395.84,392.11,383.34,379.58,376.30,376.57,371.96,363.31,360.08,354.89,351.82,351.31,358.66,361.76,372.87,381.74,391.75,405.28,413.45,426.39,420.50,417.73,420.21,416.84,414.62,417.04,421.82,425.68,435.60,442.47,437.25,434.45,432.35,427.80,430.40,L7
2008-07-12 21:43:29+00:00,336.19,318.93,301.46,290.75,283.65,281.13,272.05,266.86,265.74,260.91,257.48,242.33,228.24,219.42,219.11,226.54,239.95,256.95,273.31,284.60,295.71,303.41,311.99,321.62,324.78,319.25,304.54,298.31,293.16,287.67,286.76,286.86,289.12,290.75,292.02,298.03,303.17,312.56,321.20,321.59,316.74,314.85,311.99,311.23,314.53,309.54,307.83,309.52,311.19,313.36,316.55,321.63,325.64,328.31,328.40,325.13,322.36,314.79,311.84,311.40,312.03,314.27,314.75,316.78,316.22,318.59,325.76,332.32,336.42,342.10,345.92,341.43,340.81,338.21,338.17,337.29,342.57,341.37,342.98,342.99,342.07,327.60,319.01,304.84,295.34,287.53,284.47,276.88,276.18,274.57,276.72,279.44,282.28,290.03,301.13,314.75,333.32,344.32,354.59,359.38,341.92,329.84,325.39,311.05,304.80,299.49,287.89,283.14,286.38,263.64,,,,258.21,323.40,369.48,391.68,412.10,424.57,426.55,425.32,428.92,423.62,417.56,416.45,408.90,403.60,399.92,397.61,391.84,387.60,379.82,379.57,375.20,375.62,368.62,361.28,355.42,350.75,350.40,344.56,353.00,356.01,364.88,374.24,380.66,395.12,399.77,412.53,405.86,401.75,405.81,402.36,397.92,402.87,405.67,413.95,422.34,431.63,428.17,424.07,421.28,413.01,411.94,L7
2008-09-14 21:42:59+00:00,341.64,321.93,304.70,294.57,285.28,284.94,277.41,275.96,272.40,264.98,259.67,242.42,223.09,213.83,215.38,222.96,239.47,256.89,272.64,285.13,297.90,305.49,315.14,321.47,325.74,321.02,305.46,298.93,292.69,286.30,286.07,288.72,289.91,291.38,293.46,300.80,305.77,315.44,322.46,323.24,321.10,315.89,311.47,310.25,312.71,312.11,306.84,308.63,310.85,313.14,316.05,319.68,323.05,329.32,330.13,325.80,321.91,312.81,312.11,312.08,314.27,310.75,313.92,317.68,318.89,320.99,328.55,335.20,338.68,344.19,349.19,345.16,345.00,341.59,341.66,339.67,344.07,342.75,344.17,343.74,341.53,328.30,319.06,305.88,297.85,289.08,287.20,277.23,279.30,279.33,279.02,280.60,286.49,295.31,305.13,316.69,337.01,352.68,361.07,362.77,350.27,332.87,325.15,314.94,337.51,336.86,,,,,,,,,,380.57,402.39,394.72,408.71,416.63,423.21,428.53,430.36,428.24,424.47,415.98,408.97,403.77,399.89,396.45,389.99,383.78,383.32,377.71,382.70,374.56,366.12,360.55,354.53,355.69,352.93,358.28,359.65,368.43,381.40,385.95,406.80,411.19,427.25,426.17,420.81,418.04,416.09,414.70,406.61,410.99,413.37,420.90,428.68,426.55,437.83,438.40,437.91,429.67,L7
2008-09-30 21:42:49+00:00,341.64,321.93,304.70,294.57,285.28,284.94,277.41,275.96,272.40,264.98,259.67,242.42,223.09,213.83,215.38,222.96,239.47,256.89,272.64,285.13,297.90,305.49,315.14,321.47,325.74,321.02,305.46,298.93,292.69,286.30,286.07,288.72,289.91,291.38,293.46,300.80,305.77,315.44,322.46,323.24,321.10,315.89,311.47,310.25,312.71,312.11,306.84,308.63,310.85,313.14,316.05,319.68,323.05,329.32,330.13,325.80,321.91,312.81,312.11,312.08,308.99,306.11,308.43,313.56,320.17,321.78,329.98,337.09,337.73,342.29,344.17,340.62,344.35,342.06,340.20,338.12,342.70,342.17,344.00,343.64,341.73,329.45,318.68,307.50,299.28,289.34,286.25,278.57,280.30,280.42,279.03,280.55,286.68,295.86,305.04,316.18,335.70,350.38,360.39,362.39,350.90,333.74,324.27,319.22,327.66,325.53,302.75,267.22,,,,,,,,380.57,387.37,392.86,406.02,415.01,422.55,428.25,431.41,428.38,425.17,415.62,407.86,401.31,397.69,394.21,388.23,383.23,381.50,376.24,380.47,374.56,366.12,360.55,354.53,355.69,352.93,358.28,359.65,368.43,381.40,384.31,399.04,409.15,423.45,421.67,415.85,412.45,409.51,405.09,401.71,404.79,408.88,415.55,422.23,419.18,423.69,423.58,421.88,413.87,L7
2009-01-04 21:43:42+00:00,354.47,332.32,310.66,303.43,293.15,293.31,287.55,284.55,280.20,272.94,263.55,246.76,228.85,219.29,220.49,226.58,245.04,263.57,277.96,288.88,300.87,308.86,321.30,325.77,332.30,326.64,316.54,310.88,303.96,300.09,298.18,302.19,302.34,305.44,310.07,315.17,320.35,326.87,334.40,336.97,334.68,329.17,324.56,322.63,324.12,323.99,318.73,320.65,325.08,327.08,328.67,331.15,335.33,343.05,343.38,340.07,335.26,327.07,324.73,323.10,317.36,315.23,316.64,321.68,329.51,331.87,338.00,344.81,345.40,351.01,350.83,349.00,350.95,348.07,345.48,343.72,348.13,347.24,349.74,351.25,349.03,336.01,325.41,316.54,307.42,296.43,291.96,286.83,286.00,286.54,283.91,284.69,293.33,303.84,310.75,321.39,341.22,358.60,367.06,366.80,357.87,340.24,331.33,326.09,326.35,322.30,305.37,271.53,234.13,,311.46,,,,,402.51,397.83,399.86,414.23,421.31,429.99,436.31,438.92,434.31,431.70,421.97,412.05,404.01,402.08,397.35,391.58,389.50,386.22,381.83,384.82,381.74,372.80,362.79,358.40,359.71,362.64,363.38,368.06,375.98,385.37,388.34,400.82,412.37,425.48,423.01,419.12,416.64,411.99,409.38,405.07,406.32,411.49,418.20,422.96,420.33,423.37,422.58,420.66,411.27,L7
2009-03-09 21:44:11+00:00,358.78,333.55,319.76,311.30,302.89,304.42,295.75,290.58,287.64,281.30,269.42,256.62,239.33,228.88,231.84,238.34,252.60,267.67,284.55,302.01,308.24,314.61,327.44,331.98,332.87,329.13,321.28,315.92,306.35,305.33,303.71,307.80,306.36,309.41,314.49,319.54,323.53,330.75,337.59,343.59,340.15,332.09,330.42,330.10,328.29,329.12,325.42,331.17,333.29,337.23,338.06,339.40,340.18,355.07,356.33,348.88,340.15,335.60,334.30,328.47,322.49,319.15,321.04,326.22,333.98,336.73,343.22,350.56,350.33,354.67,354.57,349.62,352.30,352.04,345.87,346.34,350.95,349.42,350.40,352.38,351.00,338.66,327.99,319.13,310.02,298.83,294.25,290.54,288.08,288.75,287.07,286.32,295.82,306.27,313.38,323.14,340.51,356.66,366.36,368.77,364.61,345.47,331.24,328.22,325.57,316.56,302.85,265.24,221.72,178.58,295.19,290.06,305.10,341.13,351.84,389.61,399.07,404.94,422.16,425.54,430.38,435.12,437.00,432.69,429.57,419.01,409.65,399.39,397.37,393.81,390.54,388.34,383.16,380.79,384.44,387.05,373.64,366.49,361.81,362.52,362.09,363.13,367.60,378.88,388.74,392.38,403.35,414.24,427.90,424.31,418.90,417.23,411.65,408.91,403.82,403.37,408.81,418.12,423.77,419.55,417.97,419.94,417.94,417.26,L7
2009-03-25 21:44:18+00:00,349.19,329.12,318.70,311.50,308.39,308.01,293.71,287.11,282.66,275.22,263.80,258.49,244.03,234.79,235.70,243.94,258.57,274.93,292.33,312.86,314.76,320.59,331.53,339.86,333.46,331.03,323.25,317.03,308.78,309.01,309.27,311.50,311.95,313.03,318.85,323.01,327.18,333.21,338.38,343.21,339.90,335.36,333.52,332.76,331.44,331.05,330.14,335.22,336.06,339.29,340.44,342.37,344.82,356.23,356.04,348.90,341.90,340.35,337.77,332.40,324.71,323.65,323.58,327.40,334.35,337.99,342.98,350.36,351.05,355.13,353.36,347.72,352.29,349.74,343.91,347.04,351.17,349.76,350.44,352.66,351.52,338.69,330.07,319.91,308.84,299.30,293.48,290.65,285.67,286.63,286.45,286.18,295.21,305.60,313.35,323.91,340.69,355.41,366.36,370.73,362.33,344.87,335.82,330.51,318.06,303.01,295.73,260.40,221.77,179.50,294.10,291.86,310.63,342.81,354.81,387.74,399.87,414.37,432.56,430.89,429.90,432.72,431.67,426.27,423.67,413.76,405.85,398.70,396.43,392.54,391.04,389.89,381.99,380.02,382.14,383.66,372.86,364.49,362.00,361.11,361.46,362.71,369.30,380.90,390.40,396.22,404.44,416.07,427.67,423.51,417.82,416.28,409.83,406.31,402.68,401.88,406.64,416.86,421.91,415.71,410.87,412.88,414.49,415.12,L7
2009-04-10 21:44:23+00:00,337.56,320.37,311.37,302.89,299.85,296.17,284.42,280.19,275.97,268.61,259.20,252.86,237.44,228.79,227.72,235.24,250.41,267.91,286.19,303.09,307.30,314.46,323.63,329.94,326.07,324.49,319.06,311.97,305.00,303.28,301.64,301.35,302.61,304.30,308.99,315.83,319.63,325.92,331.70,335.50,331.96,329.75,326.99,325.63,324.09,324.05,323.21,328.08,327.59,331.56,333.12,335.59,338.87,348.64,347.82,341.01,335.33,332.41,330.86,326.67,328.53,327.21,328.15,330.62,333.29,337.62,341.19,347.49,350.95,356.04,356.31,349.81,349.93,345.94,342.24,344.26,348.79,347.47,348.69,352.34,350.35,337.30,328.63,317.13,304.69,297.71,292.25,288.00,282.44,283.19,285.12,284.74,293.92,304.07,313.62,323.80,338.63,353.49,364.36,367.92,358.62,341.14,335.91,329.48,313.15,294.95,287.26,253.30,217.20,185.99,284.73,287.79,311.19,346.01,359.62,387.09,405.34,422.28,440.96,435.31,432.45,432.48,426.57,422.11,416.93,408.70,401.68,396.60,392.11,389.18,389.00,388.91,380.17,377.84,379.18,376.72,365.25,356.99,354.21,355.12,355.19,357.58,364.06,374.50,384.27,396.10,404.50,414.48,427.24,422.42,416.25,413.08,407.20,404.87,399.22,399.86,402.05,413.22,417.82,412.54,408.18,409.52,409.76,407.42,L7
2009-04-26 21:44:27+00:00,333.94,319.40,309.58,302.02,299.69,294.65,283.80,278.70,274.97,268.65,261.25,253.39,236.58,228.12,227.16,234.57,249.18,266.43,286.47,302.00,307.52,313.67,322.73,329.97,327.01,323.11,318.61,310.80,304.01,302.22,300.42,300.23,301.93,303.86,308.33,314.50,318.84,324.59,331.00,334.83,330.89,327.98,325.65,324.25,322.33,321.55,320.13,325.07,325.36,329.05,331.13,333.55,337.39,346.86,345.91,339.28,334.14,332.14,329.73,325.91,327.07,325.68,326.55,329.61,331.09,335.62,339.16,345.26,350.20,355.77,355.74,350.16,349.13,345.06,341.97,344.21,345.47,344.91,346.57,349.82,347.49,335.84,326.53,316.53,305.35,297.84,292.92,287.66,282.70,282.71,283.74,283.94,292.77,302.84,312.94,323.49,337.06,352.30,361.69,365.01,354.51,341.04,334.87,326.48,309.26,294.00,285.38,254.40,211.25,185.99,283.01,293.61,316.11,351.70,364.50,386.29,403.85,423.63,440.27,434.50,431.47,431.91,427.23,422.71,414.61,406.69,401.92,396.25,392.21,387.74,387.67,387.15,379.69,376.85,378.51,376.21,364.30,356.92,354.00,354.55,354.09,355.41,362.43,371.47,382.71,394.71,403.53,415.10,427.66,422.48,416.00,412.11,405.81,402.93,396.58,397.88,399.80,410.93,415.73,410.94,407.64,408.86,408.62,405.05,L7
2009-05-28 21:44:31+00:00,330.20,317.52,306.82,299.97,297.37,291.63,281.83,277.33,271.73,266.74,259.06,250.64,234.34,225.98,225.32,233.27,246.48,263.82,283.68,299.55,305.60,311.64,320.01,327.81,325.75,321.93,315.78,309.24,302.60,300.22,297.56,297.97,299.40,300.80,303.94,311.55,317.04,322.51,329.36,331.65,328.16,325.89,324.07,322.03,320.71,319.96,318.06,322.68,323.01,327.02,328.11,331.11,335.19,344.44,343.23,336.79,331.65,329.14,327.71,324.77,325.65,324.70,325.59,327.88,328.92,332.96,337.42,342.03,347.14,352.97,352.96,347.83,346.60,343.47,339.52,341.18,343.14,343.51,345.39,348.54,344.69,333.22,323.41,314.95,304.57,296.31,290.37,286.01,281.80,282.32,282.80,283.16,290.65,299.66,311.36,322.27,334.91,349.09,359.70,363.13,352.28,338.13,333.13,325.17,307.96,294.00,285.38,254.40,211.25,185.99,283.01,293.61,316.11,351.70,364.50,386.29,403.85,423.63,440.27,434.50,431.47,431.91,427.23,422.71,411.07,404.72,399.78,394.29,391.06,385.98,387.23,385.31,379.95,375.66,376.74,374.65,363.12,355.89,352.50,353.27,352.60,353.38,362.11,370.92,380.89,392.35,402.10,414.07,425.63,421.04,414.71,410.97,404.27,401.94,395.19,396.56,399.02,408.48,412.07,409.58,407.13,407.39,407.89,404.63,L7
2009-09-01 21:44:14+00:00,332.51,319.56,306.55,299.50,295.91,290.73,281.93,277.60,270.80,266.27,259.08,250.03,233.85,225.97,225.28,232.21,243.53,262.12,280.60,294.84,300.92,307.79,315.82,325.38,323.99,319.86,312.00,305.12,298.30,294.51,292.18,292.04,293.52,295.29,297.84,305.10,310.50,318.13,324.51,327.07,322.75,319.70,316.31,314.54,314.47,314.38,313.06,318.19,318.03,319.58,322.58,325.18,330.21,336.96,337.73,330.69,324.10,321.80,321.88,319.31,320.74,320.68,320.17,321.57,324.81,328.91,333.48,336.69,341.41,346.58,348.83,342.55,338.84,336.70,336.90,336.65,337.06,339.05,339.91,341.48,338.17,327.62,318.80,309.56,299.26,292.19,286.61,282.76,277.09,276.65,278.30,279.95,286.64,295.10,306.51,319.60,331.08,343.34,354.01,357.80,346.37,333.73,327.12,319.63,302.60,284.04,263.65,249.05,205.53,185.99,275.90,293.61,313.84,345.63,359.93,376.13,396.13,417.23,431.94,427.88,422.46,425.87,417.97,413.90,404.03,398.08,393.89,389.89,387.77,381.60,382.97,382.61,377.08,374.61,377.34,375.18,364.27,357.98,351.22,352.09,351.06,353.65,361.01,369.90,380.19,392.29,402.84,413.41,425.14,419.07,412.96,409.31,401.07,398.07,390.89,393.10,395.61,405.89,409.38,404.86,401.90,400.37,398.75,398.68,L7
2009-12-06 21:44:55+00:00,344.03,329.77,305.19,297.12,288.58,286.24,282.44,286.14,275.91,267.89,261.60,251.34,233.13,224.00,224.78,230.05,240.88,263.85,277.41,285.50,287.57,299.30,305.48,317.88,318.98,312.39,307.61,299.54,290.62,283.37,284.03,285.00,289.54,294.54,294.69,297.33,308.81,318.21,323.98,324.90,318.71,316.55,308.24,306.26,308.84,311.13,311.81,315.98,312.47,308.86,318.46,320.86,329.85,329.64,332.61,326.28,324.50,316.64,318.58,311.18,313.22,317.73,314.43,318.01,323.89,327.70,331.06,331.00,340.08,343.13,349.01,345.58,333.74,335.77,343.56,340.57,334.22,338.54,336.76,334.75,333.23,324.84,319.31,309.17,295.25,289.53,288.04,289.48,282.70,282.51,281.59,283.33,284.68,295.88,306.97,318.25,328.55,333.79,349.31,353.31,342.30,334.60,323.92,315.50,290.82,256.03,196.03,,,226.55,270.65,325.70,320.23,340.21,351.83,367.67,401.38,411.35,409.99,409.62,411.20,413.12,404.68,401.56,401.84,399.61,399.70,397.56,398.30,392.30,392.38,387.69,381.61,385.19,387.39,383.87,371.78,367.90,356.78,354.16,357.21,361.84,373.63,380.70,388.85,400.03,408.40,418.45,430.06,423.56,423.50,412.71,404.50,402.04,394.22,396.87,396.29,407.96,408.26,394.35,391.35,378.43,363.39,370.34,L7
2010-01-23 21:45:42+00:00,343.75,331.36,307.94,302.80,297.77,295.34,289.84,286.22,275.54,268.78,263.67,251.87,234.57,223.58,224.81,229.79,242.15,264.35,280.76,288.29,293.43,302.75,309.97,320.35,323.13,314.91,308.70,298.64,291.22,285.56,287.44,288.92,288.98,293.52,297.79,301.11,310.29,319.42,324.62,322.37,318.91,317.40,311.56,311.06,311.47,311.46,311.10,313.57,312.36,311.17,319.20,322.91,330.76,332.91,333.94,328.65,326.68,319.31,320.20,315.33,313.86,318.27,317.14,321.16,322.47,325.89,329.48,332.25,339.81,344.76,347.76,346.78,339.03,339.03,343.75,343.02,338.62,339.25,337.86,336.40,335.02,325.65,318.67,311.81,297.60,291.29,288.61,289.61,284.27,282.85,280.54,282.50,287.04,295.69,306.41,317.35,330.00,336.02,352.19,354.35,344.40,335.72,324.72,314.44,295.33,263.35,190.42,129.04,175.84,222.30,265.25,320.35,320.05,341.47,354.67,369.17,398.07,407.40,410.39,409.43,411.90,413.31,407.28,403.94,403.31,399.04,399.20,396.14,396.31,390.67,391.04,385.82,380.65,382.18,381.26,378.96,366.14,360.77,352.22,351.48,357.21,361.84,373.63,380.37,388.00,397.85,406.03,418.46,429.91,424.49,423.04,415.28,407.62,401.63,396.11,397.82,399.03,405.78,407.72,400.72,393.12,381.88,372.05,384.86,L7
