dates,nzd0271-0000,nzd0271-0001,nzd0271-0002,nzd0271-0003,nzd0271-0004,nzd0271-0005,nzd0271-0006,nzd0271-0007,nzd0271-0008,nzd0271-0009,nzd0271-0010,nzd0271-0011,nzd0271-0012,nzd0271-0013,nzd0271-0014,nzd0271-0015,nzd0271-0016,nzd0271-0017,nzd0271-0018,nzd0271-0019,nzd0271-0020,nzd0271-0021,nzd0271-0022,nzd0271-0023,nzd0271-0024,nzd0271-0025,nzd0271-0026,nzd0271-0027,nzd0271-0028,nzd0271-0029,nzd0271-0030,nzd0271-0031,nzd0271-0032,nzd0271-0033,nzd0271-0034,nzd0271-0035,nzd0271-0036,nzd0271-0037,nzd0271-0038,nzd0271-0039,nzd0271-0040,nzd0271-0041,nzd0271-0042,nzd0271-0043,nzd0271-0044,nzd0271-0045,nzd0271-0046,nzd0271-0047,nzd0271-0048,nzd0271-0049,nzd0271-0050,nzd0271-0051,nzd0271-0052,nzd0271-0053,nzd0271-0054,nzd0271-0055,nzd0271-0056,nzd0271-0057,nzd0271-0058,nzd0271-0059,nzd0271-0060,nzd0271-0061,nzd0271-0062,nzd0271-0063,nzd0271-0064,nzd0271-0065,nzd0271-0066,nzd0271-0067,nzd0271-0068,nzd0271-0069,nzd0271-0070,nzd0271-0071,nzd0271-0072,nzd0271-0073,nzd0271-0074,nzd0271-0075,nzd0271-0076,nzd0271-0077,nzd0271-0078,nzd0271-0079,nzd0271-0080,nzd0271-0081,nzd0271-0082,nzd0271-0083,nzd0271-0084,nzd0271-0085,nzd0271-0086,nzd0271-0087,nzd0271-0088,nzd0271-0089,nzd0271-0090,nzd0271-0091,nzd0271-0092,nzd0271-0093,nzd0271-0094,nzd0271-0095,nzd0271-0096,nzd0271-0097,nzd0271-0098,nzd0271-0099,nzd0271-0100,nzd0271-0101,nzd0271-0102,nzd0271-0103,nzd0271-0104,nzd0271-0105,nzd0271-0106,nzd0271-0107,nzd0271-0108,nzd0271-0109,nzd0271-0110,nzd0271-0111,nzd0271-0112,nzd0271-0113,nzd0271-0114,nzd0271-0115,nzd0271-0116,nzd0271-0117,nzd0271-0118,nzd0271-0119,nzd0271-0120,nzd0271-0121,nzd0271-0122,nzd0271-0123,nzd0271-0124,nzd0271-0125,nzd0271-0126,nzd0271-0127,nzd0271-0128,nzd0271-0129,nzd0271-0130,nzd0271-0131,nzd0271-0132,nzd0271-0133,nzd0271-0134,nzd0271-0135,nzd0271-0136,nzd0271-0137,nzd0271-0138,nzd0271-0139,nzd0271-0140,nzd0271-0141,nzd0271-0142,nzd0271-0143,nzd0271-0144,nzd0271-0145,nzd0271-0146,nzd0271-0147,nzd0271-0148,nzd0271-0149,nzd0271-0150,nzd0271-0151,nzd0271-0152,nzd0271-0153,nzd0271-0154,nzd0271-0155,nzd0271-0156,nzd0271-0157,nzd0271-0158,nzd0271-0159,nzd0271-0160,nzd0271-0161,nzd0271-0162,nzd0271-0163,satname
1999-08-21 21:46:56+00:00,331.32,300.58,286.4133333333333,271.14,272.64,269.08,273.31,262.1733333333333,263.31333333333333,254.38692307692307,246.36428571428573,228.47692307692307,213.37333333333333,199.66333333333336,195.89333333333335,209.18428571428572,227.38333333333335,247.42333333333332,269.31333333333333,274.4533333333333,282.18333333333334,286.8533333333333,288.6433333333333,305.2833333333333,306.93333333333334,297.4133333333333,288.6333333333333,281.62333333333333,274.6733333333333,271.80333333333334,263.2233333333333,269.12333333333333,271.4033333333333,263.89,275.35999999999996,276.9833333333333,274.5733333333333,290.32428571428574,295.94428571428574,298.4842857142857,296.69428571428574,285.81428571428575,285.5942857142857,286.0442857142857,278.9142857142857,280.88428571428574,283.4142857142857,279.2242857142857,277.9242857142857,290.09,298.8542857142857,305.2442857142857,309.7342857142857,316.75428571428574,307.56,310.21,307.7342857142857,295.1142857142857,299.3442857142857,300.2,293.49,287.4042857142857,293.46,296.52,297.3342857142857,296.6542857142857,292.78,299.53,313.34,321.0,315.77,314.31,321.09,316.15,305.1,305.42,309.34,309.48,321.04555555555555,324.44555555555553,310.05,312.4,311.66,308.08,298.74,292.12,294.19,284.87,277.95,284.72,282.68555555555554,283.81555555555553,284.88,294.81555555555553,304.98555555555555,318.15999999999997,345.30727272727273,363.11727272727273,370.2766666666667,372.1466666666667,381.3266666666667,383.1872727272727,379.56666666666666,370.21727272727276,363.84923076923076,,,,,,,,,,,,,,427.2942857142857,407.5542857142857,404.28,417.88,427.97555555555556,426.69555555555553,421.02,411.15555555555557,400.16555555555556,393.35555555555555,375.7655555555555,373.05,378.58,376.13428571428574,379.06333333333333,375.5933333333333,376.4742857142857,369.4042857142857,363.87555555555554,351.5,348.8955555555555,345.05555555555554,353.76,,,,,,,,,,,,,,,,,,,,,,,,L7
1999-09-06 21:46:59+00:00,,,,,,,,,,,,,,,,,,,,,,298.88,303.23,308.28,290.87,292.58,293.59,264.7,249.26999999999998,241.36,250.24,247.14,247.33999999999997,250.21000000000004,278.13,291.23,285.15,,,,,,,,281.05,283.43,280.26,276.24,287.13,291.49,293.38,295.21,296.21,313.87,315.74,313.96,301.17,299.06,295.41,290.74,268.44,266.52,275.43,271.55,280.27,293.48,299.01,301.57,303.83,316.65,320.95,314.86,310.36,305.78,309.14,310.13,314.95,318.6,326.2,323.31,323.35,318.02,308.96,298.11,296.99,288.63,289.16,291.56,292.56,287.99,288.18,290.5,292.8,305.67,315.92,329.4,366.57545454545453,370.48545454545456,384.58,387.35,403.23,410.81545454545454,399.4,372.00545454545454,362.1738461538461,363.0933333333333,380.0717391304348,390.73842105263157,393.92,405.38,423.67842105263156,414.87,422.64,420.61,275.47,350.45,440.02,459.19,459.26,438.43,422.63,442.10999999999996,446.21,445.83,439.17,431.12,429.12,414.74,399.64,402.58,402.53,398.2,388.8,383.88,383.89,388.46,375.08,367.54,360.53,361.17,366.77,363.79,375.43,381.25,386.24,401.24,417.62,431.57,448.36,439.12,440.52,434.73,426.3,420.42,417.89,413.25,419.52,425.86,426.7,420.06,416.17,434.74,430.77,420.53,L7
1999-09-22 21:47:00+00:00,333.82,305.90999999999997,293.6766666666667,279.89,276.0,272.78,271.9,270.0366666666667,265.81666666666666,276.62,257.48285714285714,227.9,213.70666666666665,196.19666666666666,193.85666666666665,220.93285714285713,237.18666666666667,242.06666666666663,262.3666666666667,275.7366666666667,277.5766666666667,289.1466666666667,301.6366666666667,311.4066666666667,311.9566666666667,302.1366666666667,294.5766666666667,282.7066666666667,269.6666666666667,269.3666666666667,267.7866666666667,267.1366666666667,279.3266666666667,269.45,276.21,284.7166666666667,286.2766666666667,294.9328571428572,293.1128571428572,286.6228571428572,297.92285714285714,289.8828571428572,285.0628571428572,277.45285714285717,281.6928571428572,290.46285714285716,273.7528571428572,286.2428571428572,290.0028571428572,286.54,299.02285714285716,306.90285714285716,313.5128571428572,312.65285714285716,313.17,312.27,310.9428571428572,297.20285714285717,294.1328571428572,296.92,291.38,290.72285714285715,296.21,299.04,297.5728571428572,291.17285714285714,299.79,300.36,310.59,320.97,325.41,316.63,313.52,308.65,311.03,314.03,317.04,327.29,320.39444444444445,327.57444444444445,333.19,320.9,304.77,310.08,309.64,288.56,295.36,294.47,290.05,288.3,279.6044444444445,287.76444444444445,297.76,307.95444444444445,325.95444444444445,338.97,362.23545454545456,369.3954545454546,387.8233333333333,396.31333333333333,393.3233333333333,384.7754545454546,376.9433333333333,352.1454545454546,357.69,374.79814814814813,376.5182608695652,373.9063157894737,373.27444444444444,375.9,398.4463157894737,395.0466666666667,394.7628571428572,383.1366666666667,252.21285714285713,330.5566666666667,430.1166666666667,431.43666666666667,434.1828571428572,435.1928571428572,433.11,434.3,442.26444444444445,439.8544444444445,429.73,434.3544444444445,408.71444444444444,406.55444444444447,399.31444444444446,399.23,392.66,387.34285714285716,382.8266666666667,377.1766666666667,379.85285714285715,377.70285714285717,369.88444444444445,356.99,360.70444444444445,358.1144444444445,359.98,358.75,367.17,374.45285714285717,386.9928571428572,404.83285714285716,411.40285714285716,431.6366666666667,443.4328571428572,436.07,436.81666666666666,431.4928571428572,418.39285714285717,413.24666666666667,412.2528571428572,407.0966666666667,412.0566666666667,421.44,422.8666666666667,418.25666666666666,416.96999999999997,420.83,417.71,453.96,L7
1999-10-24 21:46:56+00:00,329.26,302.56,290.6166666666667,280.04,279.38,276.90000000000003,265.83,264.4666666666667,271.0866666666667,254.94923076923078,252.1642857142857,224.50923076923078,200.45666666666665,202.64666666666665,199.64666666666665,216.51428571428573,229.13666666666666,243.52666666666667,266.56666666666666,270.62666666666667,279.7766666666667,294.18666666666667,300.8566666666667,308.3366666666667,305.8666666666667,298.9266666666667,297.37666666666667,284.3466666666667,273.9866666666667,274.9566666666667,275.1566666666667,265.3466666666667,264.8366666666667,270.33,276.17,285.7866666666667,289.62666666666667,292.2842857142857,289.00428571428574,295.93428571428575,295.00428571428574,291.93428571428575,289.8442857142857,290.0242857142857,284.1142857142857,286.56428571428575,283.4042857142857,285.64428571428573,288.4842857142857,292.38,300.12428571428575,302.9942857142857,303.57428571428574,315.7442857142857,322.98,318.04,306.7942857142857,309.1542857142857,302.8642857142857,295.43,293.38,288.4242857142857,296.9,299.6,296.1142857142857,301.25428571428574,308.46,309.43,318.4,323.22,318.99,317.33,318.57,318.01,322.15,323.26,324.59,331.61,332.07444444444445,339.95444444444445,334.51,323.2,324.76,314.67,304.26,312.42,310.19,299.05,294.94,293.39,293.88444444444445,306.22444444444443,315.32,325.96444444444444,333.8544444444445,356.03,368.70181818181817,378.52181818181816,401.24333333333334,410.05333333333334,395.80333333333334,388.8718181818182,375.00333333333333,376.0418181818182,381.27230769230766,381.7648148148148,384.3908695652174,386.1336842105263,392.49444444444447,390.87,410.6836842105263,384.6766666666667,380.4942857142857,373.4866666666667,279.4642857142857,326.5166666666667,412.62666666666667,434.3066666666667,441.44428571428574,444.50428571428574,440.65,444.94,446.47444444444443,446.63444444444445,436.61,428.08444444444444,422.70444444444445,413.15444444444444,408.68444444444447,414.33,416.94,408.7142857142857,400.7366666666667,393.6366666666667,380.93428571428575,374.7842857142857,371.71444444444444,363.59,356.02444444444444,357.89444444444445,357.9,361.85,367.63,374.7442857142857,382.26428571428573,402.6142857142857,412.2442857142857,433.8266666666667,444.43428571428575,434.14,436.1166666666667,433.7742857142857,426.7342857142857,416.7066666666667,414.01428571428573,409.44666666666666,418.4266666666667,422.62,425.1066666666667,427.2966666666667,418.59000000000003,429.06,411.71,,L7
2000-02-13 21:46:48+00:00,335.9,306.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.13,375.30727272727273,367.31,365.92727272727274,347.3638461538461,352.20111111111106,349.3343478260869,347.108947368421,334.6333333333333,337.15,334.728947368421,334.07,312.6957142857143,,,325.98,375.8,401.73,407.3957142857143,417.9557142857143,420.53,420.34,417.4833333333333,417.2133333333333,408.7,400.3533333333333,399.7633333333333,388.9733333333333,382.12333333333333,379.87,373.68,367.9757142857143,370.55,363.24,360.85571428571427,356.49571428571426,339.30333333333334,332.42,331.93333333333334,333.3633333333333,336.31,342.19,350.74,358.61571428571426,371.74571428571426,387.6357142857143,398.3257142857143,416.73,426.2157142857143,424.14,418.62,412.3957142857143,406.3257142857143,400.25,,,,,,,,,,,L7
2000-05-03 21:46:19+00:00,322.57,309.0,286.37666666666667,274.1,260.43,266.07,259.92,263.0166666666667,258.5866666666667,256.21923076923076,249.21428571428572,233.6292307692308,210.46666666666667,208.35666666666665,204.14666666666665,215.6342857142857,227.56666666666666,253.17666666666665,259.37666666666667,272.3366666666667,279.75666666666666,288.4866666666667,299.1166666666667,304.8566666666667,304.93666666666667,298.6666666666667,292.5366666666667,283.6566666666667,271.9566666666667,267.94666666666666,266.8366666666667,264.0366666666667,266.8066666666667,265.57,267.07,274.75666666666666,278.87666666666667,286.95428571428573,297.6642857142857,294.82428571428574,289.9142857142857,284.32428571428574,285.5942857142857,282.88428571428574,276.6042857142857,279.1142857142857,288.50428571428574,289.81428571428575,289.2242857142857,293.39,298.89428571428573,297.5942857142857,305.4742857142857,312.7842857142857,316.6,308.89,303.5942857142857,306.26428571428573,303.3642857142857,293.71,295.82,296.14428571428573,301.37,297.46,294.7942857142857,297.69428571428574,302.18,305.74,307.05,312.22,316.69,315.29,315.17,311.08,311.26,319.03,317.79,320.5,322.38444444444445,328.47444444444443,330.27,324.7,311.4,310.26,304.57,298.48,291.09,289.12,293.16,295.71,297.21444444444444,302.3544444444445,307.26,321.83444444444444,338.31444444444446,359.08,370.2818181818182,381.1518181818182,403.0333333333333,408.49333333333334,404.1733333333333,388.39181818181817,392.37333333333333,386.2818181818182,390.1323076923077,386.06481481481484,377.0708695652174,369.1836842105263,360.83444444444444,356.35,352.8536842105263,341.5566666666667,343.2442857142857,322.1666666666667,299.7942857142857,,,393.87666666666667,419.7142857142857,425.1742857142857,426.87,433.09,432.4144444444445,434.43444444444447,422.87,412.83444444444444,405.1644444444445,398.57444444444445,392.65444444444444,384.27,383.67,380.8542857142857,375.25666666666666,370.5266666666667,367.76428571428573,370.01428571428573,359.90444444444444,347.41,349.55444444444447,346.97444444444443,345.94,351.08,359.94,363.4842857142857,373.64428571428573,389.64428571428573,404.32428571428574,414.8266666666667,426.51428571428573,420.73,420.4766666666667,414.9242857142857,414.1042857142857,410.0166666666667,403.26428571428573,404.43666666666667,404.2266666666667,408.33,410.7366666666667,399.7866666666667,395.90000000000003,395.78000000000003,403.91,,L7
2000-05-19 21:46:07+00:00,315.96,307.51,294.00666666666666,277.29999999999995,272.67999999999995,274.40999999999997,269.34,269.7666666666667,270.0466666666667,259.72461538461533,256.77285714285716,234.9446153846154,217.45666666666665,206.70666666666665,208.03666666666666,221.24285714285713,238.92666666666665,253.52666666666667,267.4766666666667,280.1166666666667,288.50666666666666,297.3266666666667,295.8366666666667,308.5966666666667,311.2966666666667,306.6766666666667,288.2366666666667,286.8466666666667,282.8266666666667,277.5166666666667,275.0466666666667,270.31666666666666,271.94666666666666,270.59999999999997,276.90999999999997,284.1666666666667,285.3066666666667,292.3828571428572,299.46285714285716,299.73285714285714,295.41285714285715,296.5628571428572,295.84285714285716,294.1928571428572,287.96285714285716,287.45285714285717,289.6228571428572,290.97285714285715,293.0528571428572,295.79,301.92285714285714,306.27285714285716,303.28285714285715,318.1328571428572,322.18,313.83,312.42285714285714,306.59285714285716,305.1228571428572,299.66,303.28,305.29285714285714,302.96,303.7,303.0128571428572,307.0728571428572,306.74,311.65,316.93,325.66,313.63,317.85,317.23,315.0,323.19,324.09,324.17,319.28,332.87444444444446,332.34444444444443,331.52,325.38,319.51,314.34,304.23,303.18,299.75,297.93,294.21,299.05,304.6044444444445,309.5444444444445,316.87,331.6044444444445,342.43444444444447,359.56,374.76,388.26,401.4133333333333,408.1533333333333,401.6733333333333,394.88,394.8233333333333,390.51,386.3861538461539,377.16481481481486,369.8565217391304,365.1478947368421,363.75444444444446,350.94,346.5278947368421,359.2966666666667,356.89285714285717,330.19666666666666,292.0728571428572,,,364.9166666666667,408.60285714285715,419.48285714285714,419.69,425.78,427.82444444444445,425.1044444444445,420.63,414.19444444444446,405.1744444444445,399.1044444444445,396.1644444444445,387.97,381.08,384.27285714285716,375.3066666666667,376.8366666666667,369.0028571428572,367.17285714285714,357.1644444444445,351.97,342.6644444444445,341.55444444444447,343.87,349.74,354.78,365.7428571428572,378.16285714285715,389.3228571428572,399.48285714285714,412.4866666666667,426.5028571428572,424.48999999999995,,,,,,,,,,,,,,,L7
2000-08-07 21:45:08+00:00,327.44,320.61,299.4733333333333,289.08,277.65,283.93,274.28,272.49333333333334,264.9133333333333,258.0069230769231,248.32714285714286,240.78692307692307,219.38333333333335,217.17333333333335,211.98333333333335,220.36714285714285,235.93333333333334,253.70333333333335,268.49333333333334,280.5733333333333,288.24333333333334,288.9033333333333,299.6333333333333,307.2033333333333,311.7633333333333,306.81333333333333,292.50333333333333,285.87333333333333,284.7933333333333,274.7733333333333,267.74333333333334,268.6433333333333,271.2933333333333,276.88,277.12,282.12333333333333,281.4433333333333,293.6771428571428,302.6371428571428,304.70714285714286,295.6871428571428,296.4371428571428,293.5671428571428,292.72714285714284,293.8871428571428,292.51714285714286,289.1371428571428,291.22714285714284,289.91714285714284,295.86,301.09714285714284,307.57714285714286,310.58714285714285,319.01714285714286,321.4,316.45,302.4271428571428,301.0071428571428,302.6371428571428,302.21,305.22,299.3071428571428,297.61,294.45,299.6871428571428,299.60714285714283,304.58,308.83,316.42,322.17,324.26,320.79,316.95,314.24,316.19,320.71,325.42,327.64,324.4122222222222,329.6822222222222,333.7,330.53,319.44,316.24,304.74,302.56,295.62,292.42,292.31,296.12,295.6622222222222,301.2522222222222,306.34,321.02222222222224,341.57222222222225,352.69,363.7681818181818,377.6981818181818,387.7966666666667,402.0866666666667,395.4666666666667,390.6481818181818,379.3366666666667,374.0681818181818,368.72923076923075,369.87074074074076,369.1095652173913,,,,,,,,,,,,,,,383.98,397.78222222222223,397.9822222222222,405.55,400.97222222222223,401.77222222222224,388.8022222222222,383.58222222222224,376.03,376.11,372.6771428571428,371.3333333333333,371.75333333333333,371.79714285714283,371.4971428571428,353.22222222222223,348.79,345.64222222222224,344.0522222222222,349.59,353.85,361.42,368.85714285714283,382.33714285714285,393.33714285714285,409.6971428571428,,,,,,,,,,,,,,,,,,L7
2001-04-04 21:44:06+00:00,330.86,306.62,288.5966666666667,276.72999999999996,278.68,277.46,272.0,274.5166666666667,271.7066666666667,270.15461538461534,261.3071428571428,254.5446153846154,228.51666666666665,215.49666666666667,213.44666666666666,223.08714285714285,231.45666666666665,254.12666666666664,270.5266666666667,284.31666666666666,289.2966666666667,290.1766666666667,295.1466666666667,307.4666666666667,311.6566666666667,301.0466666666667,290.1466666666667,278.56666666666666,267.2666666666667,268.6066666666667,263.44666666666666,258.5766666666667,265.2866666666667,262.37,264.57,270.9066666666667,276.9866666666667,292.8771428571428,304.3771428571428,292.59714285714284,293.9371428571428,294.21714285714285,286.78714285714284,292.41714285714284,293.59714285714284,282.1971428571428,282.27714285714285,286.8671428571428,290.4471428571428,293.05,300.58714285714285,302.64714285714285,302.3671428571428,308.8871428571428,314.94,313.64,306.9371428571428,301.3771428571428,299.9971428571428,303.22,306.87,301.65714285714284,302.8,307.53,305.08714285714285,299.9471428571428,309.27,312.36,320.53,320.22,327.58,328.05,325.68,323.86,326.72,326.43,327.97,327.3,335.76111111111106,339.7311111111111,334.62,325.17,318.3,315.0,308.28,300.45,293.86,294.73,296.0,301.76,306.4711111111111,305.2211111111111,313.49,324.8711111111111,336.2411111111111,348.6,363.1481818181818,380.04818181818183,392.0733333333333,398.1533333333333,398.8533333333333,385.23818181818183,389.1433333333333,389.8281818181818,380.3361538461539,377.337037037037,385.54391304347826,380.5473684210527,366.7111111111111,358.02,369.40736842105264,341.2066666666667,343.22714285714284,346.81666666666666,349.04714285714283,347.81666666666666,358.8266666666667,426.6366666666667,437.14714285714285,428.08714285714285,,363.06,406.6711111111111,416.0811111111111,418.47,404.7811111111111,398.1011111111111,383.0011111111111,388.6611111111111,388.26,381.11,367.26714285714286,369.3666666666667,368.9166666666667,374.8871428571428,371.34714285714284,366.01111111111106,354.78,355.8111111111111,354.8611111111111,355.5,359.33,363.92,365.58714285714285,378.4871428571428,396.91714285714284,408.9471428571428,428.44666666666666,440.84714285714284,430.9,435.3566666666667,430.15714285714284,423.01714285714286,413.2866666666667,412.4371428571428,397.5866666666667,,,,,,,,,L7
2001-04-20 21:44:10+00:00,333.48,309.22,291.75,279.02000000000004,277.26000000000005,276.61,274.71000000000004,274.6,265.76,262.7676923076923,254.0085714285714,248.0876923076923,225.78,212.77,214.55,222.01857142857142,241.07999999999998,254.5,269.99,284.54,288.64,290.63,295.79,299.41,304.93,294.93,290.13,275.53,268.37,266.63,266.25,264.08,263.9,265.69,268.33000000000004,274.55,284.58,293.46857142857147,298.08857142857147,302.47857142857146,301.43857142857144,295.93857142857144,292.71857142857147,293.11857142857144,288.84857142857146,290.60857142857145,291.73857142857145,297.85857142857145,296.23857142857145,297.55,302.10857142857145,311.30857142857144,312.65857142857146,321.30857142857144,319.43,314.69,314.74857142857144,304.74857142857144,303.5185714285714,305.53,300.83,301.25857142857143,302.67,301.07,303.08857142857147,305.11857142857144,308.36,319.56,327.56,330.46,338.68,335.96,331.83,322.11,326.87,334.19,334.58,340.87,344.7766666666667,344.3566666666667,342.86,331.62,322.22,315.63,315.48,312.89,302.85,301.94,297.67,302.92,303.9066666666667,309.5566666666667,307.8,330.1466666666667,333.1366666666667,352.01,359.80727272727273,382.45727272727277,394.11,398.07,393.67,394.99727272727273,389.61,384.08727272727276,388.4869230769231,382.44222222222226,382.6252173913044,373.64157894736843,374.2166666666667,361.18,357.9015789473684,339.27,345.67857142857144,354.04,372.4585714285714,397.68,425.64,439.05,425.11857142857144,454.00857142857143,,364.26,418.9166666666667,419.5766666666667,408.76,406.7866666666667,405.2066666666667,394.3966666666667,387.8366666666667,382.5,386.99,381.65857142857146,364.25,366.18,381.54857142857145,384.8885714285714,367.2166666666667,357.41,353.7266666666667,355.9266666666667,355.43,359.4,367.01,371.22857142857146,384.2685714285714,398.23857142857145,420.17857142857144,431.85,441.24857142857144,427.93,433.91,429.2085714285714,416.42857142857144,412.63,413.11857142857144,400.37,410.85,414.66,421.52,419.92,407.42,426.68,442.27,432.83,L7
