,dates,per0087-0000,per0087-0001,per0087-0002,per0087-0003,per0087-0004,per0087-0005,per0087-0006,per0087-0007,per0087-0008,per0087-0009,per0087-0010,per0087-0011,per0087-0012,per0087-0013,per0087-0014,per0087-0015,per0087-0016,per0087-0017,per0087-0018,per0087-0019,per0087-0020,per0087-0021,per0087-0022,per0087-0023
0,1985-01-24 14:52:53+00:00,186.7219101252096,177.3278969423729,154.34060031014937,157.45188578792343,163.88891756053184,168.19432736497419,179.97896419028513,180.86376416771913,175.39765385048133,161.87144239241965,164.35296002915507,,,,,,,,,183.78313244045398,185.3005733723911,188.27432360270723,206.62155724023074,206.36642191415538
1,1986-03-16 14:48:34+00:00,185.72509827844084,153.78749827779177,134.54172960176314,131.10853959644876,131.7607944646838,130.76694442824683,160.34566690625627,151.22631746272134,159.51940202707107,156.08073602717127,149.12534006199758,149.9781758423543,170.28974374948763,210.18512122197328,205.28848262494284,192.08576888413802,190.6982410049225,207.50652748983734,188.43770043568338,190.46049074601555,194.04242756796486,197.49748776407768,192.32411587286873,198.85110027636492
2,1986-04-01 14:48:15+00:00,171.99209847493148,126.93555310240164,121.65246354284194,119.1565887413553,121.38861294475797,127.66175833143427,172.2831592299524,154.65963737952148,151.30563810663614,148.2675955667127,141.36221488840124,144.38772973032604,186.4192918505443,212.34039091847393,199.2346814834687,160.918851010837,165.9113437490002,216.4166977881442,200.50729293434443,174.64055611432713,200.14644939314982,209.90809557949606,199.12740076214777,179.89347280386284
3,1986-05-03 14:47:30+00:00,165.47955199153964,139.86346733729576,120.38526566372718,103.58592124107446,111.42994839763888,125.98732264878456,133.09018208898766,118.13250747641382,119.87680344889128,132.27787719324806,121.46947133966732,128.43364118351502,166.97471781250255,,185.56206597820164,183.80393282889838,172.4181062314803,155.03460729203846,169.13964200738283,172.3890050596006,170.05920075941464,192.784227535755,195.762715835911,163.9995019778545
4,1986-09-08 14:43:16+00:00,162.12059551950875,138.5633300437868,129.8185611383119,125.43549806796197,129.48840965106552,148.18056841030455,158.7289802702242,129.77649176676846,114.29560236325635,130.47962010848585,168.65933834016835,172.8318513567579,176.81639397823744,,168.53760290575144,169.60959443219286,174.39141750189694,174.75995018230753,175.22873921719716,178.39999150605115,174.9877203045393,189.94867067252176,189.6068947375493,175.37923090617983
5,1987-04-04 14:45:05+00:00,188.25598609061402,163.98832489685304,147.68505975780607,144.7843926749555,153.74891350614135,172.93622597332015,178.58976141643572,164.85523672421095,172.76462982645495,173.1607120359959,152.21826261049893,155.98112784844437,179.20498235689968,212.5269537331133,190.12287572386714,182.95338214555414,198.90220516952323,196.86822297112053,191.21720099420457,194.40622436386437,198.8639512152884,184.4887756054134,178.32592816178348,187.68074531816077
6,1987-07-25 14:47:55+00:00,183.5739453675032,171.11284923503638,139.1182608757672,136.50904751358624,154.35636904857753,175.8048910816224,172.8604402860543,166.7074010599382,185.50015098047703,173.06445071738995,173.32328942734267,172.75285360035872,148.3666282251692,171.39710913302923,206.437192091683,194.69375353220485,203.31571466069624,207.85958157913154,189.9904569362182,182.03254189340325,159.6156402026563,196.29234477934216,215.28273298586384,181.66824456165614
7,1987-09-11 14:49:16+00:00,181.8917878576224,145.62189575586876,129.22582436108596,134.0234294868337,133.51628604344285,162.89249905182348,166.70568289372423,139.70844956399642,149.2123824719543,154.78931201165813,154.92642975907262,183.20748752257978,182.1812465953431,177.2981321042719,176.11072389066328,165.45625346800063,164.35780420337295,178.457995911708,171.46252767787485,149.6672916403928,164.18479038033922,196.0124047509045,196.18539346609654,177.51375566346857
8,1987-09-27 14:49:38+00:00,187.53049969930808,160.57177262526562,132.44868598276153,125.1644656371727,146.54569126960575,176.20392129581288,179.58406363237867,137.19217901270983,149.99578996226356,165.78634331212567,148.74399427679674,180.17190018797965,196.16946851751425,192.34654386591262,181.07105156157326,153.02124837164556,155.2949712791488,182.2173803773223,188.82583094298826,160.11155095739508,163.62396622223466,190.37515381574005,203.6508250671606,188.70568361128
9,1987-10-13 14:49:57+00:00,,,,,,,,137.61909765430158,146.1612637996659,143.07691359466043,154.88469255291778,188.39665422183717,198.891093610912,194.11357507654913,176.8624264745289,150.0002108798089,153.28540975831166,193.05677251467608,173.5987099791579,157.04806818089025,177.69116340935128,186.10463873736902,,
