,dates,per0087-0000,per0087-0001,per0087-0002,per0087-0003,per0087-0004,per0087-0005,per0087-0006,per0087-0007,per0087-0008,per0087-0009,per0087-0010,per0087-0011,per0087-0012,per0087-0013,per0087-0014,per0087-0015,per0087-0016,per0087-0017,per0087-0018,per0087-0019,per0087-0020,per0087-0021,per0087-0022,per0087-0023
0,1985-01-24 14:52:53+00:00,184.23253365171573,175.25341654779467,152.56247425765375,156.32035102724439,162.99985453428403,167.19857677557664,179.12055850977,180.19095971542347,174.08745570653718,160.83420219513053,162.4380550495444,,,,,,,,,181.2937559669601,182.18885278052377,184.71807149771598,203.5098366483634,204.4515169345447
1,1986-03-16 14:48:34+00:00,189.8817855033903,157.251404298583,137.51079190529848,132.9979428805167,133.24532561645148,132.42961931822663,161.77900732865263,152.3497464424374,161.70713214546552,157.81268903756688,152.32279177349716,152.4232859746775,173.0608685661206,213.1541835255086,209.4451698498923,197.28162791532486,196.63636561199314,212.70238652102418,193.05624179673833,194.617177970965,199.2382865991517,203.43561237114832,197.51997490405557,202.0485519878645
2,1986-04-01 14:48:15+00:00,178.52602464439227,132.3804915769523,126.31955366388536,122.1265551820193,123.72215800527968,130.27532879921858,174.53623721942162,156.42556337126763,154.74454661687867,150.99006480398805,146.38831194183263,148.2312157123618,190.77524263018483,217.00748103951736,205.7686076529295,169.08625872266296,175.24552399108703,224.58410549997018,207.76721090041198,181.1744822837879,208.3138571049758,219.2422758215829,207.29480847397375,184.91956985729422
3,1986-05-03 14:47:30+00:00,164.56710388983427,139.10309391920794,119.73351701965191,103.17117210393565,111.10407407560125,125.62234340810241,132.77554481253753,117.88589988135831,119.39656760588845,131.89769048420416,120.76758818450935,127.89690700604127,166.3664190780323,,184.64961787649628,182.66337270176666,171.11460894332976,153.89404716490674,168.12581078326576,171.47655695789524,168.91864063228292,191.48073024760447,194.62215570877927,163.2976188226965
4,1986-09-08 14:43:16+00:00,164.35367521124363,140.4242297868992,131.41361806097967,126.45053429147782,130.2859381123994,149.07380028699848,159.4990077501328,130.3800268185887,115.47090746416943,131.41006998004204,170.37709194919515,174.1454276460137,178.30511377272734,,170.7706825974863,172.40094404686144,177.58153134723244,177.5512997969761,177.70993887468035,180.63307119778602,177.77906991920787,193.13878451785726,192.3982443522179,177.09698451520663
5,1987-04-04 14:45:05+00:00,193.3715355219782,168.2512827563232,151.33902363735191,147.1096424164847,155.57589544591428,174.98244574586582,180.3537439789751,166.2378176516067,175.45702426401505,175.29219096573098,156.15330063462523,158.99027457277626,182.6153486444758,216.18091761265913,195.2384251552313,189.34781893475937,206.2101329286149,203.26265976032576,196.90114480683144,199.52177379522854,205.25838800449364,191.79670336450508,184.7203649509887,191.61578334228707
6,1987-07-25 14:47:55+00:00,182.1439033493871,169.92114755327296,138.09680229139855,135.85902841444255,153.8456397563932,175.23287427437597,172.3673223487729,166.32090321720412,184.74749728673171,172.46859987650825,172.2232571057149,171.9116524132316,147.41326687975845,170.3756505486606,205.0071500735669,192.90620100955974,201.27279749195895,206.07202905648643,188.40152136053365,180.60249987528715,157.82808768001118,194.24942761060487,213.49518046321873,180.56821224002837
7,1987-09-11 14:49:16+00:00,183.26911245663575,146.76966625504656,130.2096276460955,134.64948612274884,134.0081876859476,163.44342889142882,167.18062241062538,140.08069945562164,149.93729015564554,155.36319726124702,155.98591021985212,184.01767846317588,183.09946299468535,178.28193538928144,177.48804848967663,167.17790921676732,166.325410773392,180.1796516604747,172.99288834344523,151.04461623940614,165.90644612910592,197.98001132092355,197.90704921486324,178.57323612424807
8,1987-09-27 14:49:38+00:00,186.36857799998907,159.60350454249976,131.61874191181937,124.63631941020951,146.1307192341347,175.73915261608528,179.18340097744107,136.87814612100198,149.38425222577987,165.30220927074274,147.85020835424365,179.48841683543904,195.39485405130156,191.51659979497046,179.90912986225425,151.56884624749677,153.63508313726447,180.76497825317352,187.5348068326338,158.94962925807607,162.17156409808587,188.71526567385573,202.19842294301182,187.8118976887269
9,1987-10-13 14:49:57+00:00,,,,,,,,137.45250022436736,145.83683722558348,142.82007589017852,154.41053063695117,188.03405981550975,198.48015328374092,193.6732818688658,176.24601598377228,149.22969776636313,152.40482334294506,192.28625940123032,172.91380943387276,156.43165769013365,176.92065029590552,185.22405232200242,,
10,1988-01-01 14:51:21+00:00,179.73414057151393,169.59634162445778,156.92631522397525,150.08907788403948,151.39499344297076,182.38260157149668,178.60572882034646,180.94864854481352,184.372852880526,164.57500772701073,135.56735793795113,149.47217443439612,180.27636375762864,202.4144466944596,203.6544564219474,159.61641377751724,135.00245846673067,159.54974559324492,188.15518348141256,195.76406970284435,205.24182749483697,184.4473393150535,197.4732453616252,201.3597170870773
11,1988-03-21 14:52:29+00:00,170.87156285184648,153.12548288342157,140.99613463094911,138.93407353935288,142.37281897134275,147.34168268375964,171.61791983695474,158.92044534336247,167.52246028168489,162.4147820108239,161.58962177138937,157.54546867961596,167.2167871600393,185.15106416333697,199.7154942073713,181.8775998386122,168.05974225669615,186.3606582876248,199.80586446984515,193.32397195409789,184.56629445556675,,,
12,1988-06-09 14:53:02+00:00,164.28537138153212,149.93753321560365,158.87952437082023,160.79963847029117,144.14363841669703,145.44584543345,168.66682619446965,166.4553898231337,168.67880032784566,170.69093876335182,183.18001383628038,157.76301044064152,171.18791334999818,204.581173948562,208.85423020247867,211.28095696224716,192.66924770247758,171.18807300855715,200.79637855587617,183.76766877848434,202.08274848671053,187.99594208883363,175.83304284266345,179.8442983372534
13,1988-06-25 14:53:08+00:00,166.65464458812858,162.3967298871384,155.4781933266142,146.96642733654105,119.31453240956901,132.85887222793812,158.39475518379712,155.49026011591,154.6781876445869,155.01405393732313,154.5433943836569,143.98959116612312,175.99894353909139,208.9081999900498,209.19797782533647,200.90995893545343,184.43649948392328,170.0022747417318,,,,,,
14,1989-03-24 14:51:26+00:00,169.20988786693474,141.75802072786155,140.47611076762908,122.43114767430046,140.21941579717287,164.22655361389548,168.6887398582459,163.92835221351731,119.81431320421885,,149.35523861926407,161.9714706435118,171.35923249273762,207.2200296786932,198.67288778252262,204.3549625539307,178.39894755374945,204.211193643071,,210.37174738547978,183.407127822877,209.7696817958907,,
15,1989-12-05 14:46:15+00:00,177.07231002479452,153.93400305349604,146.63172137078348,149.5800639937877,147.17110563405788,157.08703791343888,173.4167145826027,158.40333496589238,145.10105478881,,106.78169125565536,157.93795995050843,188.4249192187853,172.82265342263076,186.58455313453652,196.62953815377412,184.63492699541166,140.08192292464773,126.05821346533929,167.60710659415113,202.76711710346893,185.77138742875283,173.77927852921653,191.6928395162492
16,1990-01-22 14:44:47+00:00,195.81323868243632,169.60823739651502,137.66750508908487,136.07926974880417,158.19350085085134,167.16445865727138,181.2095325749103,180.55602159033916,165.88602275251864,142.59843372565152,128.32136604347326,159.91981420212778,198.5128461477083,179.60540822028017,172.46490291912627,197.38215390568246,198.65837069339784,168.22929108740178,139.53145953076336,165.9268647297142,180.75933574152884,173.75875153990506,187.33574346733388,195.3485360929276
17,1990-02-07 14:44:15+00:00,186.1253919850495,155.36561546515526,139.8897482302569,135.03733572864653,152.19882558440767,173.1061583495295,179.39593170002536,188.69723579112375,170.1431870820834,134.7315809070284,136.796315239744,170.98824648175807,185.9649484164433,178.85505741549645,188.66260763509638,191.70858932506613,185.09262908521262,162.02356690540168,150.8578885050497,174.40233981343474,178.6326392252319,164.16519215485187,188.60498550691378,183.2892049244491
18,1990-04-12 14:42:42+00:00,170.31008599587676,153.2657879047202,151.93738576245113,153.19323547106478,153.11485952337182,165.52358350851276,163.85580892624426,150.32715698152938,148.81361949045737,154.50503415485798,181.89480922444903,178.39605993387505,172.98324410784792,195.91247872345048,199.34280853627976,193.83929656021814,198.22090457165157,172.10604782217348,152.44641431262076,171.56822566050678,182.72617004360984,174.0811547980232,193.66912721575122,200.3797084030851
19,1990-04-28 14:42:39+00:00,180.28602828078897,155.5143320947054,154.79038801942815,148.93516004530463,156.83487881798672,159.94669671277464,163.88135407079037,152.2138330929048,148.99474150800648,140.04845206718042,176.40084020456047,185.84768191717853,183.43341723634572,185.83873921793972,189.68440952925883,190.27596198595856,202.78025168054307,189.617420457848,169.39984958740257,173.91428730180508,178.6047950270169,172.5493249772606,200.1934975748551,197.6465329488487
20,1990-05-30 14:42:41+00:00,183.47232411047355,153.7408972056029,137.38954386279843,139.42297344470614,144.1513387796976,159.02928838484922,169.7910654458631,160.80774720252347,149.82574959418028,140.68683407974362,142.10800299154099,182.45560556779319,202.76724155015611,208.84031711947986,181.66945772478957,165.78472298946278,196.7927896963418,205.18284083868193,189.35668096117087,179.6969848068069,162.71827912603652,171.51283424816887,203.40758148450539,207.40747305260626
21,1990-06-15 14:42:40+00:00,186.9729307783587,168.44091384057927,149.61751532497087,138.0895521759111,135.13978035195,167.07536187658417,168.40733148110965,152.26443435980227,164.1204953056585,153.33013930700724,152.18251041331854,156.9668100252851,191.09579627649225,219.93807759765477,188.4318838101404,159.59485585231224,156.74389539742734,190.42459731638007,200.4415602011937,187.9647905815635,174.78189525463745,166.00544479728663,191.13951164566524,202.85873365822948
22,1991-03-30 14:44:06+00:00,188.78686818330505,156.8822017306602,138.05577298101352,133.69300410830002,149.71739604462977,167.26627466897165,159.92846402842542,135.58380976483812,147.03540569226797,145.75178528837515,166.7429039935225,158.08524679415302,170.35158328485642,209.99540399663428,203.9588751812279,194.1302777428673,,176.04953532675984,169.40714613618195,183.46761651041305,165.49769656582302,192.77893108151343,201.44243725324839,183.30273568835364
23,1991-04-15 14:44:27+00:00,200.73183818882146,173.4991295627248,135.89096933982665,133.91501476187403,156.2845149698742,171.31419456489922,169.7740812126137,142.04940145350298,142.86423430580413,149.05943175967056,160.60110800768348,152.84406462934547,166.3449481156275,211.0598855089531,207.9404838224788,195.1543313201373,,197.2803240989786,172.1436051944716,176.7504506311384,162.91222290618572,191.5742347389712,200.85946594025933,178.17786994891193
24,1991-05-17 14:44:57+00:00,171.36195290737422,146.93960156142498,127.12226600797142,121.94197453650195,134.87215598760557,145.14854355545236,151.65289054697564,137.1644296434363,126.4035570545764,141.12292076021544,144.23671683746912,145.31566866589952,165.08222921151543,204.4219435509686,212.8966285033977,208.1011230425593,182.4296433317437,191.01800064844693,191.8054745512565,172.6212628276773,162.5251905456402,171.5950994836367,201.85612347955126,195.57117908398425
25,1991-06-02 14:45:14+00:00,181.35964001677576,156.81660861423634,132.1576361975181,135.10798240674166,138.19434978543399,150.67801686495162,157.46184902903317,135.9334794931358,135.72664612786525,137.20540820440053,140.19784494279773,153.72500994711828,183.88776415175897,208.17473352917054,212.05033276028158,213.95956902782578,183.27286654184735,180.9393655783775,193.9851329478293,155.84263149884515,172.0121478400947,183.4928063702042,206.0747034755236,179.4104888895131
26,1992-01-28 14:46:50+00:00,172.96773314023145,144.61168146579834,126.85407641871512,115.6376939191077,125.0125629601409,140.9181181331529,148.20804131372216,125.50080653532345,126.40589499347482,155.78510000224244,144.17428452494016,144.51557683721967,151.48375646052793,190.79322049248225,189.4406898144457,186.09296391296616,194.0148357232286,183.21388867056572,156.18320356995906,169.77947188004663,180.9065463691714,184.5396776635964,193.53437566689476,180.79691601545676
27,1992-02-13 14:46:37+00:00,180.49851208260748,156.0075518339222,140.5903951142121,136.53754912558136,142.67901311241405,155.84834413299689,165.7094878693085,147.2742577594032,146.07989492900697,153.64671186203498,153.9179050009373,156.08607706086786,184.42845562449997,198.18856782385623,190.15008034453834,207.27704928145437,201.46510782015196,174.79080885930426,177.81423468492554,189.20292081713515,175.73624185261338,210.73170150292322,195.94302102229477,204.65304488779552
28,1992-07-22 14:45:25+00:00,173.61532203939046,158.64029388740812,147.0675804257967,143.38248774615735,144.6402094226829,145.10733271737058,156.26504642144798,159.35880437415233,170.68397959002073,161.63180530192497,150.63609342625165,176.01738812441013,189.5192127098101,169.20432750990165,166.80029680475258,202.73940616379733,193.64901492172078,172.18685198269796,179.17642728466797,181.2178701498504,194.28001527802857,181.9916191977058,209.8805838238935,194.19027599468072
29,1993-01-30 14:44:19+00:00,164.81961806497986,154.17780560691298,142.23923636221997,124.97126727522317,137.24841038105183,159.100361892734,156.64371017817496,164.6230190220553,161.41806866866588,141.60630339845187,136.17401601058518,175.77497760597802,180.00456071683118,162.2545138659174,163.97981659043958,186.29606789438483,189.29998906579758,183.69436580122746,189.56142973468909,181.97937530170842,158.70480302606316,180.46060703695028,204.92748797480385,188.9960839789663
30,1993-03-19 14:44:41+00:00,201.010758772027,173.2556020228856,149.48126009567508,160.32502212186827,167.45060577107824,157.9973582174444,157.789588761128,173.30178481957952,175.1340087967066,175.94399244772882,147.8556720009999,152.41937957299757,196.0879198065211,169.5669305146911,164.9478753158767,181.7835949386202,171.54121390803104,203.57327087086853,194.56562512691468,151.84762900383535,169.9438991022419,206.624301038438,216.24403736846617,202.9494488081029
31,1993-04-20 14:44:53+00:00,163.95508450283845,139.70144768274767,140.7601520465918,145.1178810673805,129.85197789886658,150.41925837326403,155.7786846190436,156.15516287766002,150.5534973924057,150.8335740403825,170.71896726497872,160.40805648486386,161.6793992801002,187.58462565406904,179.67695588412616,195.87161222483374,182.8615034466344,172.34481243751955,168.95715075513596,191.07016878506576,191.66690372239393,201.55556541315082,209.39025815032693,177.07590674470447
32,1993-05-06 14:44:57+00:00,165.17429843971186,134.51218789502016,140.22639619079374,128.13756623556247,123.93479027626897,151.85409616262487,154.22473406146636,147.4438415044928,148.92524789420827,136.5630215222077,167.0024144650509,153.24449868076493,150.92849617545056,182.03055111994942,179.8556396653051,196.6158753281036,173.24479094830127,163.19231258684263,186.706452519068,194.40612692957865,194.85370697905645,186.18467056238705,204.87699156817567,176.1880550057283
33,1993-05-22 14:45:01+00:00,165.9590549393151,139.25839337895582,121.51248018899645,115.49840349624841,120.80418858722227,131.25288586214154,139.7666985581232,130.5936120848399,135.2932322049393,136.2600921619832,148.92301945564216,154.9721981633718,153.16330529498526,178.83347286285158,178.9872620730065,179.9396313108196,166.00685018705695,165.63444353148023,175.90983966190055,182.34334923895534,179.52160778652114,193.75405531051655,208.33337457713924,171.05660287632668
34,1993-07-09 14:44:55+00:00,169.5042968676506,142.88465539693266,127.30347101135203,106.0979020037177,,122.98794155527443,158.65649980955308,138.13774739301263,117.00173763792509,128.68063012874194,125.99405768479801,137.80681073940897,165.6028952756582,181.02542285080438,191.75919448368438,173.21585183857866,152.24209962496695,140.29266756799151,151.82769969391467,177.3695159530119,185.41499782479576,200.87793533370544,198.0145863352689,173.36165950449615
35,1993-10-13 14:44:43+00:00,157.88382950301195,140.00799229655527,140.17649390367694,138.2299981677608,149.07086327009617,145.49590123155144,151.950740564637,128.96354994813294,102.23820063029312,128.68700156168177,168.89967562964233,178.56622519361215,172.3188110663016,188.83635612997224,187.93275173701517,166.75422469648154,170.83254831939104,129.97636552460924,140.85866106648692,180.1833786917656,176.79615675753536,176.44429789313122,192.91128544265533,183.48014197894125
36,1993-11-14 14:44:28+00:00,155.55965261708286,135.82684238072721,148.28199372555895,155.16986499610988,152.73901581617417,149.38585224688,151.01827731859635,134.52979474291774,113.35960009091474,138.8875320340509,174.65695602280653,171.9940441273696,173.92722073161133,192.12145798925803,179.14881877017154,169.5194702799283,144.84845123398918,138.6384834856216,179.32933225963052,201.95352619792234,176.559468124141,177.22241709750773,189.90005248231037,182.74289612082237
37,1994-01-17 14:43:51+00:00,187.3177821119981,162.57688768906928,157.38776059894357,148.18655167847268,160.10786403778675,166.47095097377368,160.4147209724608,134.76123330726156,130.12538185091321,146.54953166557436,178.70605739835338,185.7987327077442,179.90820791182372,190.43074376064268,198.00786925844068,167.0532000693697,164.89070294140546,186.3839789406617,187.67316245455743,204.9559676822223,194.19900288403835,195.08233642927377,185.5446331905505,179.2803769532937
38,1994-04-07 14:42:43+00:00,,173.9788757781877,151.60418788021823,174.51336626074212,177.5746175981367,,,,,,,,,,,,,,,,165.96361173472,155.05617031840046,189.67271513243662,178.25114994798273
39,1994-04-23 14:42:26+00:00,216.92028641745003,176.68278948854353,155.25257102566115,149.55199875037414,157.20232977339964,174.8628684518212,139.92501921681128,125.68751082773434,167.60243683241455,175.2390871868501,154.73131420022153,182.87023594932128,178.88115891633853,158.4544534627115,161.70893265401511,191.58458967138085,212.18669715082967,196.0081650260498,199.48658353777256,189.802245835288,158.17869394899984,168.5910970043726,200.98199870912308,191.47150087361604
40,1994-06-10 14:41:32+00:00,198.3120205016807,165.80619145752485,141.7244583224243,139.99218426953578,131.60168415004594,149.12834397668604,160.10903690360712,143.01215260702995,149.68239336081425,167.33284689587495,172.90183027401557,174.0954286254984,192.6254839730192,169.5088631068083,143.7876758769634,160.93798454669152,202.35842434761182,188.51066078837968,189.46377071828184,170.93985130387082,162.95512251396647,186.23192860970914,205.83591250597513,199.31318145194479
41,1994-11-17 14:37:01+00:00,188.47723196409086,170.84842751649825,162.22199289851542,155.71036011177225,152.83508785912025,146.28244499582345,151.04275079624668,153.9067738781176,156.78727500001307,150.91694452028557,159.99067830102527,158.5946860409529,150.80045537226204,170.19991986738336,183.36498660973172,172.99808916425607,158.55093675344713,160.39590342900516,158.29288135609133,163.218173548667,186.78137013298286,185.03455513168566,180.57973494155306,183.6098412554813
42,1995-01-04 14:35:29+00:00,230.66565375112026,181.13138099631468,178.8449476720714,171.7293784490254,147.17445493371005,140.75136825512692,175.19866002126668,185.6191243361534,163.066671164432,148.41571001225026,184.39632009290258,166.34124230779605,150.79955742542003,179.58306348014546,218.2721799355866,180.6325534083397,160.24098890696175,170.51992965871185,176.38495703711624,184.10356810593078,181.39740398821058,192.95735660991488,200.15285468667165,196.8424800556264
43,1995-04-10 14:31:39+00:00,200.55442180290444,181.36105835258644,165.84321994620777,155.85626774921616,155.2454597265402,157.08930630959804,181.38210502195915,171.23304080644974,160.01408511244148,157.04175751530448,156.3328136494025,138.19495724346962,158.61927730839327,,,196.96605211764762,205.46760624088785,177.5117419316174,171.5599533787276,,,,,
44,1995-05-28 14:29:31+00:00,196.94182514324532,175.90363820402072,171.78168914168907,157.6446545106223,170.9923193696952,175.96210189589834,178.4190344605909,178.36601065508543,178.08481843928425,168.32223414185898,151.7328241734963,144.53025630570176,163.70370831904083,201.50598915357955,206.60058977778868,211.18717741930314,175.3793725933433,149.9342920308172,154.7984911503922,181.49444943706374,203.1786700322452,209.74534946524534,195.4610859189904,191.40557724545997
45,1995-11-04 14:22:01+00:00,192.06975652225069,170.6909060338759,164.31652914633653,156.07401010160976,164.0212761460394,156.49648087550693,180.536515960228,184.54142050084596,180.2973344429658,170.8517885969708,166.4531927381931,177.88867791567688,192.65725034616165,202.20632587487913,185.4334147041211,181.58043803754703,150.88642751991972,135.66510603787518,165.41874620821196,172.33207956884266,177.37120618456245,188.30918946073234,222.23570211524662,203.00643419051303
46,1996-02-24 14:28:35+00:00,192.23424547432467,182.69841060608184,169.63873528620894,154.27060427979615,151.77126068360036,165.09880889627894,175.65021182744215,174.13308932840212,173.89448934947563,163.4821499718069,167.42403292358102,187.6980414723166,197.57015842256797,196.774314472907,171.63473272564835,169.5065656336514,192.0275103131607,195.52694515843154,191.23226153397212,206.91175491532428,,,,
47,1996-04-28 14:32:37+00:00,195.3284116055689,183.71692941853792,174.63150849731414,178.87266114768573,179.9396815445354,183.97501168803768,195.38553290213517,186.85574649027436,186.03580742066072,186.68901500317102,187.49081997452623,190.38787020423172,171.6734771239269,174.85257035021854,197.54740256364605,,171.7008024033943,171.2171636881459,205.2383468909125,212.74221932197318,179.1317675763557,165.15804608154826,202.4912870907619,202.68598944286765
