,dates,aus0252-0000,aus0252-0001,aus0252-0002,aus0252-0003,aus0252-0004,aus0252-0005,aus0252-0006,aus0252-0007,aus0252-0008,aus0252-0009,aus0252-0010,aus0252-0011,aus0252-0012,aus0252-0013,aus0252-0014,aus0252-0015,aus0252-0016,aus0252-0017,aus0252-0018,aus0252-0019,aus0252-0020,aus0252-0021,aus0252-0022,aus0252-0023,aus0252-0024,aus0252-0025,aus0252-0026,aus0252-0027,aus0252-0028,aus0252-0029,aus0252-0030,aus0252-0031,aus0252-0032,aus0252-0033,aus0252-0034
0,1987-05-22 23:08:08+00:00,242.98375745518914,229.61953118747198,226.38718374634666,230.068771794687,229.3775561367586,212.2965259021916,201.87668867495864,203.36139450125432,201.07645527341802,204.51988118108713,204.29461760508445,203.92978777558892,201.3625354361886,202.7707469001574,197.16125795786243,193.9878897460322,190.31809021551112,191.69893082075112,189.71724665142804,189.24574105231565,199.27341995873653,205.5130347368072,198.33110727649336,193.33911955945825,193.30203044263118,192.79614801864395,192.9779655831321,192.60297423557594,202.3360131993733,209.50547467475386,200.34154355512646,209.81716568905256,221.3965091469473,216.79262416749884,
1,1987-09-02 23:16:50+00:00,261.0382630797763,249.87768209604943,243.24677519092836,234.19852220193448,242.96294295549342,224.30400932215815,218.71996736412513,214.9566058629977,208.49583074366993,209.26023437607927,209.78168240111552,209.76293879389289,208.91641824210333,205.15218339833044,208.76251560470067,201.20308595210395,200.00750051741596,202.48264226336752,198.25922364717596,196.0301384607348,199.0512405646753,200.7161678354947,192.7612906307553,188.06010694804544,190.52668248076637,189.5809140321452,189.3094772868948,188.76828915744628,200.2152342374786,197.28382895283872,191.82831606519846,,,,
2,1987-09-18 23:17:14+00:00,283.5297387836079,267.72072001008075,256.73158368757487,249.81728545483782,249.2806561214356,234.76406304803427,225.70799513086777,224.9332881917081,221.92346963999006,225.96787277212678,229.81809930536488,229.1251095496252,227.17912191922738,222.48098429326905,221.2387516331705,214.79362159350842,209.96998221224334,207.31174159719563,201.76266556901106,206.8090759634889,207.39770176689507,209.10386922554503,200.61056427132382,196.6225629514107,196.19839178503832,193.2217502128507,199.51901603128528,199.84834376598138,204.1420638025067,211.72951995117245,,,,,
3,1987-10-04 23:17:34+00:00,277.3394544007859,258.8917602284812,247.33384801280667,244.35449274842932,236.44581937277167,230.3511550350002,224.66113957553281,222.73497719737955,214.84140947247144,219.2359813890402,223.465728041873,222.33138739621037,220.03219881598542,215.43394503202893,213.6168250792448,207.4783234264331,211.5559280168706,212.95534107511963,204.74509274648756,210.5530523619503,206.54640862489777,209.21324505358416,198.5037786149992,195.75135780475009,193.1513999900033,192.7269778770785,188.28411685384086,190.5024818177146,196.85119314267192,206.5740488508562,190.93114294996832,192.77351359522575,205.29863150700905,206.96635481160286,288.6647968574021
4,1987-10-29 23:11:49+00:00,266.6561119115231,259.0676008018613,248.28566703246364,243.79529089038476,241.72123276689334,222.86635279972103,220.2334071168305,213.39734510050218,216.14420914440137,218.54987578479353,213.77905824831416,214.64405571705504,210.97897145496307,208.47122575356488,203.78252039146486,204.01917327117923,199.20495244959318,199.73092893724012,197.1419175730825,202.42932883647725,199.12581106888297,201.91813797546922,200.087613496498,196.05627956339364,192.81393679453004,194.62317060176017,190.65037507096972,194.26076389371212,203.59142727519034,202.99914251846766,196.89489760822443,199.9437826733535,216.5165214799463,218.4677420912603,293.09923280724814
5,1987-11-14 23:12:11+00:00,257.89287285357494,244.1467747551582,240.86607924112997,233.22250713531133,228.68209130035822,225.05967957643975,203.86587999712762,207.60884808812253,208.00982745767783,215.31766932813287,209.94399032245465,205.2365348890213,205.586995192808,201.4958485037441,194.68569216747255,201.72444370908767,191.71863566531687,194.58362982190548,197.42407968900238,194.86532341859208,193.75201298235146,195.93068492224648,193.30423917446387,187.9106520107458,185.31354936838932,187.29993647963045,182.3990046461692,187.0807214158295,191.94962311695633,199.7744660646664,186.12026807385072,202.59360553395632,204.50371105866594,206.9045132572475,293.28718516501425
6,1987-11-21 23:18:29+00:00,245.75686492459397,242.34558476867505,238.08522606331897,230.28498278130903,234.9473324813296,221.04600278156337,204.68239424401355,204.81540581317654,202.25048636740638,199.7696704558895,193.5792299745976,198.27854105996497,198.74661707089456,196.20052043580887,196.22519041388531,196.99983607674665,193.45954673575463,196.45139215602148,188.89710323141955,185.4580673623769,189.75698780723528,194.69486457511505,190.46272865426408,185.00117569277415,184.39824330188878,185.94630857151938,181.32645181653015,190.41703259261075,206.66942742864532,200.90166272682853,192.10979034434718,204.19192341197743,206.1623081313873,208.19212962986919,
7,1988-01-08 23:19:14+00:00,256.5499474301465,241.36859896825771,239.26567937104667,238.192387805385,237.26758747245455,226.44062487411935,221.6666105417512,221.8091715994065,215.29299899053868,218.03519339122522,210.92685382030302,214.60181421575405,206.93104627799934,202.56392974500923,203.89463391516938,209.22427568580937,204.27006248793973,198.8949995341105,202.17666420130544,195.3172384922934,200.12575449801503,200.71083680947865,195.64394388234564,182.44028621358473,177.9072528115117,192.27059997028505,190.24821859337024,193.41825028535052,197.75011255866573,199.08699714950063,191.91818615777967,203.5848742818209,205.37176334998006,209.58606585081688,295.3174110851691
8,1988-01-17 23:13:14+00:00,238.43928309341598,232.5592003617686,230.59677418714543,221.1117751867595,226.22245932272156,210.61601574210454,210.52043401510755,207.8335763521438,200.50360313357425,202.33089701741898,201.09703042924042,197.30683111138146,192.29398145224843,191.36986684621203,192.92275678350956,193.26066573640958,196.06708506016582,188.0321557607147,189.3057626088321,182.48394033461912,183.37263256318565,187.52282411245008,182.48248447943263,178.10365391282403,182.80068421371288,188.65037315428535,186.7535936926419,184.64454066662103,191.42949103946634,197.32994966682077,181.22836564297592,196.6480231397199,200.70356127746683,196.88062850616157,
9,1988-01-24 23:19:32+00:00,241.85517325109913,236.0357126681807,233.62127072580049,226.88628011647072,218.76999907033655,224.87750129223193,219.66999480108825,213.28632763516657,198.24986229212266,210.60213095324684,203.05953986520393,207.5903637405102,204.45420496936202,197.47574089499003,192.62871638477156,202.26265684996648,206.52407622778404,201.15487827442516,194.72485118935253,197.36602069157965,195.18846886452323,193.8838791866821,188.47194303378302,184.9831769519197,187.10966475646765,182.3908487036656,188.64533320127285,183.553580595965,191.49621651813965,194.17934342772745,185.78288325715215,204.07264250258044,200.1329360546037,207.94251972801922,301.6239910987567
