,dates,aus0252-0000,aus0252-0001,aus0252-0002,aus0252-0003,aus0252-0004,aus0252-0005,aus0252-0006,aus0252-0007,aus0252-0008,aus0252-0009,aus0252-0010,aus0252-0011,aus0252-0012,aus0252-0013,aus0252-0014,aus0252-0015,aus0252-0016,aus0252-0017,aus0252-0018,aus0252-0019,aus0252-0020,aus0252-0021,aus0252-0022,aus0252-0023,aus0252-0024,aus0252-0025,aus0252-0026,aus0252-0027,aus0252-0028,aus0252-0029,aus0252-0030,aus0252-0031,aus0252-0032,aus0252-0033,aus0252-0034
0,1987-05-22 23:08:08+00:00,246.95358171610218,234.11866534984011,231.57849239523296,234.28671007190712,234.19805702501017,217.4878345510779,206.6971895632102,207.86052866362246,205.29439355063815,209.01901534345527,208.7937517674526,208.75028866384048,205.86166959855674,206.98868517737753,201.981758846114,199.1791983949185,195.5093988643974,196.19806498311925,194.5377475396796,194.43704970120194,204.09392084698808,209.73097301402734,202.54904555371348,197.8382537218264,197.5199687198513,197.29528218101208,198.16927423201838,197.79428288446223,207.5273218482596,215.64065762343768,205.96546125808663,215.44108339201273,227.53169209563112,221.6131250557504,
1,1987-09-02 23:16:50+00:00,264.57682629293765,253.8880537376323,247.87412708506247,237.95824561591843,247.2597697143322,228.93136121629226,223.01679412296392,218.96697750458057,212.25555415765388,213.27060601766215,213.7920540426984,214.05976555273168,212.9267898836862,208.91190681231438,213.05934236353946,205.83043784623806,204.63485241155007,206.4930139049504,202.55605040601475,200.6574903548689,203.3480673235141,204.47589124947865,196.52101404473925,192.07047858962832,194.28640589475032,193.59128567372807,193.9368291810289,193.39564105158038,204.8425861316127,202.75251755499718,196.84128061717706,,,,
2,1987-09-18 23:17:14+00:00,284.9596867789281,269.3413277381103,258.6015156814551,251.33660519986552,251.01702154432442,236.63399504191452,227.44436055375658,226.55389591973764,223.44278938501776,227.58848050015632,231.43870703339442,230.861474972514,228.79972964725692,224.00030403829675,222.9751170560593,216.66355358738866,211.83991420612358,208.93234932522518,203.49903099189987,208.67900795736915,209.13406718978388,210.62318897057273,202.12988401635153,198.24317067944025,197.71771153006603,194.84235794088025,201.38894802516552,201.71827575986163,206.01199579638694,213.93943958030366,,,,,
3,1987-10-04 23:17:34+00:00,276.99123810732874,258.49711509589645,246.87848824443967,243.98451293663112,236.02298530214517,229.8957952666332,224.23830550490632,222.3403320647948,214.47142966067324,218.84133625645546,223.07108290928826,221.90855332558388,219.63755368340068,215.06396522023073,213.1939910086183,207.0229636580661,211.1005682485036,212.5606959425349,204.32225867586106,210.0976925935833,206.12357455427127,208.84326524178596,198.133798803201,195.35671267216534,192.7814201782051,192.33233274449375,187.82875708547385,190.0471220493476,196.3958333743049,206.03589639733156,190.4378365342374,192.28020717949482,204.7604790534844,206.54352074097636,288.1266444038775
4,1987-10-29 23:11:49+00:00,268.65649188560593,261.3346981058219,250.9015485370335,245.92069461284777,244.15026559256535,225.4822343042909,222.66243994250252,215.66444240446273,218.26961286686438,220.81697308875408,216.0461555522747,217.07308854272705,213.24606875892363,210.59662947602789,206.21155321713687,206.6350547757491,201.82083395416305,201.99802624120068,199.57095039875452,205.04521034104712,201.55484389455498,204.04354169793223,202.213017218961,198.3233768673542,194.93934051699304,196.89026790572072,193.2662565755396,196.876645398282,206.2073087797602,206.09063884205023,199.72876923817512,202.7776543033042,219.60801780352887,220.89677491693232,296.19072913083073
5,1987-11-14 23:12:11+00:00,260.0162881066509,246.55331204197762,243.6428530336139,235.47863584170454,231.26052410766474,227.83645336892369,206.44431280443413,210.01538537494196,210.26595616407104,217.7242066149523,212.35052760927408,207.8149676963278,207.99353247962742,203.7519772101373,197.26412497477907,204.5012175015716,194.4954094578008,196.9901671087249,200.0025124963089,197.64209721107602,196.33044578965797,198.1868136286397,195.5603678808571,190.31718929756522,187.56967807478253,189.70647376644988,185.17577843865314,189.85749520831342,194.72639690944027,203.05610781942016,189.128439682375,205.60177714248059,207.7853528134197,209.482946064554,296.568826919768
6,1987-11-21 23:18:29+00:00,236.6866365061266,232.0659925610787,226.22415813147703,220.64786508668746,223.93348368747638,209.18493484972143,193.66854545016034,194.5358136055802,192.61336867278482,189.49007824829314,183.29963776700126,187.26469226611175,188.4670248632982,186.5634027411873,185.2113416200321,185.1387681449047,181.59847880391268,186.17179994842513,177.88325443756634,173.59699943053496,178.74313901338206,185.05774688049348,180.82561095964252,174.7215834851778,174.76112560726722,175.66671636392303,169.4653838846882,178.5559646607688,194.80835949680338,186.88403698919717,179.26030008485174,191.342433152482,192.14468239375594,197.17828083601597,
7,1988-01-08 23:19:14+00:00,252.0341204097868,236.2506616785167,233.36036711365318,233.3943215962528,231.78408323344632,220.53531261672586,216.18310630274297,216.6912343096655,210.49493278140648,212.9172561014842,205.80891653056202,209.11830997674582,201.81310898825834,197.76586353587703,198.41112967616115,203.31896342841588,198.36475023054624,193.7770622443695,196.69315996229722,189.4119262348999,194.6422502590068,195.91277060034645,190.84587767321344,177.32234892384372,173.1091866023795,187.15266268054404,184.34290633597675,187.51293802795703,191.84480030127224,192.10799175439925,185.5207645456034,197.18745266964464,198.39275795487868,204.10256161180865,288.3384056900677
8,1988-01-17 23:13:14+00:00,232.11839340728454,225.395525384153,222.3309953668197,214.39582989524487,218.54709327527627,202.35023692177882,202.84506796766226,200.6699013745282,193.78765784205962,195.16722203980336,193.9333554516248,189.63146506393616,185.13030647463282,184.6539215546974,185.24739073606426,184.99488691608386,187.8013062398401,180.86848078309907,181.63039656138682,174.2181615142934,175.69726651574035,180.80687882093545,175.766539187918,170.93997893520842,176.08473892219826,181.48669817666973,178.4878148723162,176.3787618462953,183.16371221914062,187.5613019700722,172.2737719209564,187.69342941770037,190.93491358071827,189.20526245871628,
9,1988-01-24 23:19:32+00:00,243.61789356670334,238.0334623591988,235.92636652312905,228.75917045180017,220.91044516785593,227.1825970895605,221.81044089860762,215.28407732618467,200.12275262745212,212.59988064426494,205.05728955622203,209.7308098380296,206.45195466038012,199.34863123031948,194.76916248229094,204.56775264729504,208.8291720251126,203.15262796544326,196.8652972868719,199.6711164889082,197.3289149620426,195.75676952201155,190.34483336911248,186.9809266429378,188.9825550917971,184.3885983946837,190.9504289986014,185.85867639329356,193.8013123154682,196.90354755184302,188.28007037092476,206.56982961635305,202.85714017871928,210.0829658255386,304.3481952228723
