,dates,aus0148-0000,aus0148-0001,aus0148-0002,aus0148-0003,aus0148-0004,aus0148-0005,aus0148-0006,aus0148-0007,aus0148-0008,aus0148-0009,aus0148-0010,aus0148-0011,aus0148-0012,aus0148-0013,aus0148-0014,aus0148-0015,aus0148-0016,aus0148-0017,aus0148-0018,aus0148-0019,aus0148-0020,aus0148-0021,aus0148-0022,aus0148-0023,aus0148-0024,aus0148-0025,aus0148-0026,aus0148-0027,aus0148-0028,aus0148-0029,aus0148-0030,aus0148-0031,aus0148-0032,aus0148-0033,aus0148-0034,aus0148-0035,aus0148-0036,aus0148-0037,aus0148-0038,aus0148-0039,aus0148-0040,aus0148-0041,aus0148-0042,aus0148-0043,aus0148-0044,aus0148-0045,aus0148-0046,aus0148-0047,aus0148-0048,aus0148-0049,aus0148-0050,aus0148-0051,aus0148-0052,aus0148-0053,aus0148-0054
0,1987-05-22 23:07:20+00:00,,,,,,,,,,59.63567229769939,77.05446263864374,92.2055594531311,94.46872524340696,94.16575361491238,100.23215255235505,104.09730724860398,102.17329673059209,99.9543132645503,88.06404015548588,95.68288957046352,101.91840505935744,105.07541624719362,91.4209764833188,93.93483467699977,104.37593387428628,111.76780293656513,107.54646380358606,93.7208833711438,95.58253638786935,102.99242638051696,104.83013552147062,105.40536300066154,104.4102586491957,107.67502276657744,113.92897507659151,115.64663886813821,122.42001883426637,126.02330494847533,114.02357088495339,108.80823776595726,109.27795809996256,116.23239779349417,126.07977765750886,129.68235389245655,136.8350767732072,141.31506926501362,146.88286565813357,158.8500670429821,177.68245621813264,186.31901140519872,183.81210774553432,196.12503482710198,201.23651785016872,207.054368916266,218.74542959470924
1,1987-09-11 23:10:05+00:00,,,,,,,,,,69.04037388261325,86.1333634001691,95.91248714957449,100.28410779558641,96.33422059459866,103.41098579856916,98.82098143415898,105.08386282529257,102.14735025748908,101.97150919775281,103.43714433801534,107.73045805701747,105.76645450800353,111.44450875721274,108.24908656697134,113.60060963475681,110.2704768996132,113.2261372502209,107.86676561561393,108.44185588094611,107.21885766031029,102.06937195994011,101.67976292921598,109.87164687485517,116.2736175254761,117.49413451581634,112.60023463614445,120.67102341005018,123.72335974341901,129.45060517745645,139.52312923371667,142.19415856243594,149.63408960022213,156.61097640444382,148.83045810787343,151.58295632640923,160.71863911328842,164.55667188067753,171.87282189045624,175.14447390751332,181.4603175702719,180.89803196434934,187.5766909509159,192.66437291556355,195.2288774002564,208.6220950918804
2,1987-09-27 23:10:27+00:00,,,,,,,,,65.72087216896955,86.34853440483536,107.49670916994532,110.68055557409582,118.65742179756721,120.91574924777379,127.52156755265575,117.099638542112,117.30917593317184,119.44897431065027,118.42097394966756,120.1956037642018,120.83683788499918,126.53261728332437,123.2857027234362,127.91078640196592,130.3117884547607,135.97780724254002,129.9773940686218,136.63309157368798,129.9742983558532,125.06510738428346,128.67950108119058,132.4826734359667,134.07607414059197,134.2653192907757,134.7362860979382,145.21406107771716,151.72690788410523,160.19739451926415,163.7212684108834,167.85170993557261,174.1504424498579,177.18036328986352,180.3104864244883,183.8080931239461,178.77733196019292,184.09447354580738,187.63030355324364,193.65666702041017,198.32199361688345,198.2698186185366,200.35410348115886,204.11512452586624,206.95251657263307,210.4346402955889,213.87750491634537
3,1987-10-06 23:04:27+00:00,,,,,,,,,,79.63620734377945,98.13398897547033,106.1349566511568,107.72613633581545,106.84315286609176,113.69433971404749,120.14790565972524,112.26515781611516,116.25941388501738,119.0127864103686,116.3034771196722,117.71455823539323,121.23498051045502,119.1271112103403,121.75832180680132,121.60077206261317,124.82221957526502,128.4831094168795,126.35503803335403,125.23436809007323,127.03892483831068,122.98495973733826,127.45239061848442,133.30586950314085,137.3712604121267,141.80979563742278,140.99796057111894,145.25831977844035,149.63895263399374,150.59775361926862,158.8022478346628,167.86186054749516,172.9962708940667,176.46787139368195,172.48091297906086,178.12673929829276,183.19289408751675,185.4904438839738,187.5295867957427,194.394068345592,201.66612289121932,201.97053265599683,197.3932391152113,204.04445837119454,207.4984477218333,218.26480845026586
4,1987-10-22 23:04:43+00:00,,,,,,,,,,,88.06873390820381,99.77340267062922,102.30780457765955,107.63936961866571,117.324317394765,114.61283755891556,116.30373778756042,119.84386610839297,115.37800513336711,111.63169487431783,120.0676603093906,123.47791784249057,122.27593190771341,124.64627676407348,123.57488921956596,127.00370768693362,131.43810207769417,128.97975270200956,134.12698370617352,129.42365822513057,130.2430512792637,131.6844342256943,126.83286054512692,127.74183106451633,134.20628631484107,131.56994060571503,136.00992660801614,144.02876365847698,142.01448695378392,154.58136475897987,160.2957640550183,163.54692861433006,171.20778468501322,177.3928760818561,171.92089372251996,167.28450230559656,169.73424425869217,173.48796045209508,178.168450989519,181.33307311689106,185.94470177560106,189.2985297286459,192.42316958272247,199.65293035446703,215.67499606599682
5,1987-10-29 23:11:01+00:00,,56.58692062248014,79.16067655125134,80.11686008303381,79.91770546587922,66.43390853524456,57.592098051734155,58.70432939981117,63.53524528605875,80.53758703964449,96.2060071496687,98.79279311316046,101.80598566093855,112.38722476928284,120.06211525463917,110.42516573002739,115.1806833549311,111.77073293205073,112.55877828761531,121.16125309933706,130.17236471701153,130.35413874081326,122.5527125307343,124.78652448818549,134.40964503898897,134.14676857865717,135.30830293898688,134.52503788758656,132.27852444628326,128.26456441890772,125.84243971618035,129.39353622340957,124.99118419616026,117.8676557072631,126.60221619810225,127.45076648756812,128.45725059357375,135.6682998155644,140.61903790842612,147.23702364564173,155.53573706611658,154.14096943590098,155.57225444502916,165.8015280318898,171.65547760217535,162.765304706986,160.65943783508115,161.06143169136183,172.67450296812845,175.34005415969983,177.73698472851032,186.21839336538275,188.79605637627145,194.09817213304504,199.01441335445858
6,1987-11-14 23:11:23+00:00,76.89384131174387,77.42725203269731,80.30279205672882,85.99274649332988,77.17857233622938,70.64661597466778,64.99237517536072,61.264644045153425,67.35687984325577,74.79074736275386,90.61843716377327,94.84655164065849,97.84451426224952,105.94091861721216,120.04004452620613,115.74520788762071,113.3736576700539,117.67850452172216,119.83957095268757,124.0965423194658,127.76746830029755,139.31930932687416,,,132.34207895785138,132.32131670379167,127.04782251495527,126.58675000828245,129.1415233095333,124.62396183577437,128.18496205554996,124.44689454250972,124.41542176216008,124.98082558916413,127.41056869897413,129.05208312936682,135.39910818397732,139.87161758085207,141.8177049331352,141.15632178303997,142.266843845303,146.6096660943325,154.03858485468422,165.73337679195203,160.58691385375323,157.62136951004825,158.68680123028724,163.004492585317,175.81368548111556,179.95212176313504,190.77986612986973,188.71790130516837,189.9491777519045,195.9511761206163,201.11544970214536
7,1987-12-16 23:11:53+00:00,111.64923419265563,108.01540301543848,101.73140863188175,100.65704670847778,91.93842886009801,73.51755865664936,70.7459583371416,68.19289805963449,84.71694848636083,88.52528093088054,102.44888410107022,111.1364354315816,123.10561603056112,116.36439905433554,127.81274236461552,137.7893009087918,127.39767254037754,138.44651532014626,139.67956414063946,132.6717998493103,135.96325466012036,147.36659614118133,144.4919861774713,151.10462386809832,142.27483968554785,150.68301100734084,148.03363256036153,151.1896080526997,153.18587640817157,150.1651519729619,150.3852111001185,149.42325478863242,141.41170060076394,145.17728075829763,147.64311071475873,149.42090588876766,160.47061376655995,167.33931039194465,167.09594303204605,167.20244404392375,163.88627864979068,,,,,,,,,,,,,,
8,1988-01-17 23:12:26+00:00,,,,,,,,,,,,86.43527396581865,96.11551930492371,101.67161392315057,108.05886248348264,100.96775427791022,99.33100985742666,99.64320182169297,96.62733744938828,100.3812271067795,103.84309512580512,105.67198683906349,109.15274528321939,109.29131321344684,102.85895722571144,102.33903054328154,108.08414698682341,106.89159742161539,108.91443383579333,110.65908919057608,105.91184254045257,103.53683062044081,104.42438050098207,112.31777272600746,124.48659036272716,125.86370170094105,129.81516930458673,120.839280686932,116.92479230689108,123.48649022741333,134.83998910735127,151.24336622742632,156.46682837461387,143.23523135215407,139.48849942938327,144.64444014488848,154.82998821377632,172.90865300514105,191.74737775412862,,,,,,
9,1988-02-18 23:12:59+00:00,,,,,,,,,,,89.36939878559936,103.75245950143429,107.6945141057334,112.73660025078998,114.66969027602003,106.57469997631762,108.47185123036158,103.56122262382023,105.2337573441579,106.22773324226422,109.11852676976532,112.58546921237502,110.56665411015146,114.60869690222809,117.98539144486234,114.94190043538737,123.60685415533388,123.8830013283625,114.46030060312194,112.00187512547626,108.32746961156717,106.3794297535249,105.25401097413918,112.92477557877068,130.0714539115231,136.42233554552433,134.77285569085146,131.87487755542506,126.95025360803824,133.82202990686338,147.03581226310988,146.9272432135349,154.28090433615958,141.1492932664337,133.13401311443062,133.29612275231977,148.3579088561012,166.33882097978938,173.99259576172247,180.1141667537699,177.79062343145998,176.7026930297473,188.25839255594073,195.05713017884287,214.90193286684357
