,dates,aus0148-0000,aus0148-0001,aus0148-0002,aus0148-0003,aus0148-0004,aus0148-0005,aus0148-0006,aus0148-0007,aus0148-0008,aus0148-0009,aus0148-0010,aus0148-0011,aus0148-0012,aus0148-0013,aus0148-0014,aus0148-0015,aus0148-0016,aus0148-0017,aus0148-0018,aus0148-0019,aus0148-0020,aus0148-0021,aus0148-0022,aus0148-0023,aus0148-0024,aus0148-0025,aus0148-0026,aus0148-0027,aus0148-0028,aus0148-0029,aus0148-0030,aus0148-0031,aus0148-0032,aus0148-0033,aus0148-0034,aus0148-0035,aus0148-0036,aus0148-0037,aus0148-0038,aus0148-0039,aus0148-0040,aus0148-0041,aus0148-0042,aus0148-0043,aus0148-0044,aus0148-0045,aus0148-0046,aus0148-0047,aus0148-0048,aus0148-0049,aus0148-0050,aus0148-0051,aus0148-0052,aus0148-0053,aus0148-0054
0,1987-05-22 23:07:20+00:00,,,,,,,,,,68.02140705003151,86.48841423501739,101.63951104950475,102.85445999573909,102.5514883672445,108.61788730468717,112.48304200093611,110.55903148292421,108.34004801688242,96.44977490781801,104.06862432279564,110.30413981168957,113.46115099952574,98.9681377604177,102.3205694293319,112.7616686266184,119.31496421366404,115.09362508068497,101.26804464824271,103.12969766496826,110.53958765761587,112.37729679856953,113.79109775299366,112.79599340152782,116.06075751890957,122.31470982892364,124.03237362047034,129.96718011136528,132.88436065492888,120.88462659140694,116.35539904305617,116.82511937706147,123.77955907059308,134.46551240984098,138.06808864478867,144.3822380503061,148.17612497146717,154.4300269352325,165.71112274943565,184.5435119245862,193.18006711165228,190.67316345198788,201.51586431074406,207.0420265248602,213.34366998051507,225.6064853011628
1,1987-09-11 23:10:05+00:00,,,,,,,,,,60.76547548363741,76.82410270132128,86.60322645072667,92.00920939661057,88.05932219562283,95.13608739959332,90.54608303518314,96.80896442631673,93.87245185851324,93.69661079877697,95.16224593903951,99.45555965804164,97.4915561090277,103.99710019813449,99.97418816799551,105.32571123578097,102.82306834053495,105.77872869114265,100.41935705653567,100.99444732186785,99.77144910123204,94.62196340086186,93.40486453024015,101.59674847587934,107.99871912650026,109.2192361168405,104.32533623716861,113.22361485097193,116.95298832607514,122.68023376011259,132.0757206746384,134.74675000335768,142.18668104114386,148.33607800546798,140.5555597088976,144.13554776733096,153.94826769594454,157.10926332159926,165.10245047311236,168.37410249016943,174.68994615292803,174.12766054700546,182.25711340871715,186.93559710088797,189.02270360102452,201.85172367453652
2,1987-09-27 23:10:27+00:00,,,,,,,,,58.40003707667371,77.40084706980711,97.43056091803854,100.61440732218904,109.70973446253896,111.96806191274554,118.5738802176275,108.15195120708375,108.3614885981436,110.50128697562202,109.4732866146393,111.24791642917356,111.88915054997094,117.58492994829612,115.23278412191078,118.96309906693767,121.36410111973244,127.9248886410146,121.92447546709639,128.58017297216256,121.92137975432777,117.01218878275805,120.62658247966516,123.53498610093844,125.12838680556372,125.31763195574744,125.78859876290996,136.26637374268893,143.6739892825798,152.8765594269683,156.40043331858755,159.7987913340472,166.0975238483325,169.1274446883381,171.36279908946005,174.86040578891786,170.7244133586675,176.77363845351152,179.57738495171822,186.33583192811432,191.0011585245876,190.94898352624074,193.033268388863,198.36303981049093,200.75796380222891,203.7238747943177,206.55666982404952
3,1987-10-06 23:04:27+00:00,,,,,,,,,,66.24775162383344,83.07197629053107,91.07294396621754,94.33768061586944,93.45469714614575,100.30588399410148,106.75944993977923,98.87670209616915,102.87095816507137,105.6243306904226,102.91502139972619,104.32610251544722,107.84652479050901,107.07750106238889,108.36986608685531,108.21231634266717,112.77260942731361,116.43349926892809,114.30542788540262,113.18475794212182,114.98931469035927,110.93534958938685,114.0639348985384,119.91741378319485,123.9828046921807,128.42133991747676,127.60950485117293,133.20870963048895,138.68476159040154,139.6435625756764,146.7526376867114,155.81225039954376,160.9466607461153,163.07941567373592,159.09245725911484,166.07712915034136,172.23870304392454,173.4408337360224,176.57539575215048,183.4398773019998,190.7119318476271,191.01634161240463,188.78637472381743,194.77552748815498,197.45710593187377,207.31061740667366
4,1987-10-22 23:04:43+00:00,,,,,,,,,,,71.2604916226657,82.96516038509111,87.36714476829233,92.69870980929849,102.38365758539778,99.67217774954834,101.3630779781932,104.90320629902575,100.43734532399989,96.69103506495061,105.12700050002339,108.53725803312335,108.82933807928292,109.70561695470626,108.63422941019874,113.55711385850313,117.99150824926367,115.53315887357907,120.68038987774302,115.97706439670007,116.79645745083322,116.74377441632708,111.8922007357597,112.80117125514911,119.26562650547385,116.62928079634781,122.56333277958565,131.8045874508129,129.79031074611984,141.1347709305494,146.84917022658783,150.10033478589958,156.267124875646,162.45221627248887,158.47429989408948,155.0603260979325,156.2876504302617,161.263784244431,165.94427478185492,169.10889690922698,173.720525567937,179.69381985119554,182.07963586854515,188.44743549744163,203.45081985833275
5,1987-10-29 23:11:01+00:00,,60.73131459523863,83.30507052400984,84.72174227498769,84.5225876578331,70.20153941957045,61.04575969569956,62.47196028413707,67.30287617038465,85.14246923159837,101.3864996156168,103.97328557910856,106.41086785289242,116.99210696123671,124.66699744659304,115.03004792198126,119.78556554688498,116.37561512400461,117.16366047956919,125.76613529129094,134.77724690896542,134.95902093276715,126.69710650349279,129.39140668013937,139.01452723094286,138.29116255141565,139.45269691174536,138.66943186034504,136.42291841904174,132.4089583916662,129.98683368893884,133.99841841536346,129.59606638811414,122.47253789921697,131.20709839005613,132.055648679522,132.60164456633223,139.43593069989032,144.38666879275203,151.3814176184002,159.68013103887506,158.28536340865946,160.17713663698305,170.4064102238437,175.79987157493383,166.5329355913119,164.80383180783963,164.82906257568774,176.44213385245436,179.10768504402574,181.50461561283623,189.17867477449596,191.98405173993183,197.55183377701044,202.7820442387845
6,1987-11-14 23:11:23+00:00,80.75525080065682,81.67480247050156,84.55034249453307,90.71224697977905,81.89807282267856,74.50802546358074,68.5320005401976,65.12605353406639,71.21828933216872,79.51024784920304,95.92787521102858,100.1559896879138,102.5640147486987,110.66041910366134,124.75954501265531,120.46470837406989,118.09315815650308,122.39800500817134,124.55907143913674,128.81604280591498,132.48696878674673,144.03880981332333,,,137.06157944430055,136.56886714159592,131.29537295275952,130.8343004460867,133.38907374733756,128.87151227357862,132.4325124933542,129.1663950289589,129.13492224860926,129.7003260756133,132.1300691854233,133.77158361581598,139.64665862178157,143.73302706976503,145.67911442204814,145.40387222084422,146.51439428310724,150.85721653213676,158.75808534113338,170.4528772784012,164.83446429155748,161.4827789989612,162.9343516680915,166.86590207422995,179.6750949700285,183.813531252048,194.6412756187827,191.7518659036,193.21652424252315,199.49080148545318,204.9768591910583
7,1987-12-16 23:11:53+00:00,113.87095110228911,110.45929161603532,104.17529723247858,103.37247848691871,94.65386063853894,75.73927556628284,72.78253217097229,70.41461496926797,86.93866539599432,91.24071270932147,105.50374485181626,114.19129618232765,125.82104780900205,119.07983083277647,130.52817414305645,140.50473268723272,130.11310431881847,141.16194709858718,142.39499591908037,135.38723162775122,138.67868643856127,150.08202791962225,146.93587477806813,153.82005564653923,144.99027146398876,153.12689960793767,150.47752116095836,153.63349665329653,155.6297650087684,152.60904057355873,152.82909970071535,152.13868656707334,144.12713237920485,147.89271253673854,150.35854249319965,152.13633766720858,162.91450236715679,169.56102730157812,169.31765994167952,169.64633264452058,166.33016725038752,,,,,,,,,,,,,,
8,1988-01-17 23:12:26+00:00,,,,,,,,,,,,71.2497088149823,82.61723917084694,88.17333378907381,94.56058234940588,87.46947414383345,85.8327297233499,86.1449216876162,83.12905731531151,86.88294697270274,90.34481499172836,92.17370670498673,97.00429316255031,95.79303307937008,89.36067709163467,90.19057842261246,95.93569486615434,94.74314530094631,96.76598171512425,98.510637069907,93.76339041978349,90.03855048636404,90.9261003669053,98.8194925919307,110.98831022865039,112.36542156686428,117.66671718391765,109.79523330450556,105.88074492446464,111.33803810674425,122.6915369866822,139.09491410675724,142.9685482405371,129.7369512180773,127.34004730871419,133.60039276246204,142.68153609310724,161.8646056227146,180.70333037170218,,,,,,
9,1988-02-18 23:12:59+00:00,,,,,,,,,,,63.83136543422583,78.21442615006076,84.9940400156236,90.03612616068017,91.96921618591023,83.87422588620781,85.77137714025177,80.86074853371042,82.53328325404809,83.52725915215441,86.41805267965552,89.88499512226521,90.13622742905264,91.90822281211828,95.28491735475254,94.51147375428855,103.17642747423506,103.45257464726367,94.02987392202311,91.57144844437744,87.89704293046834,83.6789556634151,82.55353688402937,90.22430148866087,107.37097982141329,113.72186145541453,114.34242900975264,113.30176239078976,108.37713844340294,113.39160322576456,126.60538558201105,126.49681653243607,131.5804302460498,118.44881917632388,112.7035864333318,114.72300758768448,127.92748217500238,147.7657058151541,155.4194805970872,161.5410515891346,159.2175082668247,162.1095311146767,172.54267972432626,178.03177461126052,196.32881770220828
