,dates,jap0088-0000,jap0088-0001,jap0088-0002,jap0088-0003,jap0088-0004,jap0088-0005,jap0088-0006,jap0088-0007,jap0088-0008,jap0088-0009,jap0088-0010,jap0088-0011,jap0088-0012,jap0088-0013,jap0088-0014
0,1984-04-26 00:41:23+00:00,181.32914734142372,150.82697745618572,136.0447175483118,,147.32972863267327,149.5387192861515,159.93993014499446,167.385676077874,168.77577933363887,171.2752859921807,183.14551995156828,194.94361101399178,192.12056495993764,194.04041353570526,214.19912600208792
1,1984-10-10 00:50:30+00:00,171.67057265614548,138.82101700319484,130.3005436912889,,144.5095532840557,146.30737724000997,145.822112679954,158.9815699585364,164.7800358887449,170.40282231064364,177.88143714133255,199.7299694164973,196.0956373663492,196.64186956948186,218.6892404224173
2,1984-12-06 00:44:13+00:00,170.43108181911762,153.05161069593757,133.63295229459797,129.43135492260106,138.27572053052828,150.8957420164254,157.88230445040827,163.44177199775504,166.1242336288009,170.8806506529751,182.33929940065428,197.266655066352,190.3349317426955,198.8515956781092,220.59881013520817
3,1984-12-13 00:50:28+00:00,168.73277579013777,144.46599074374888,131.99146585520586,,133.1719120307656,138.0517247367583,144.68470540617844,152.72489390144676,159.54918495435842,158.8056490514506,173.87138830105823,182.40561984862703,186.9491028080743,185.87651944230328,206.0564692780521
4,1985-01-07 00:44:31+00:00,197.17304596988436,,169.868165182631,168.42197092189267,,189.31966054989275,193.62014749170356,200.40440920821914,203.3620324568746,215.421040174097,222.70182550514318,229.13710898904534,234.17388476928073,237.83575664744518,
5,1985-05-31 00:44:21+00:00,181.7488281563875,146.02757024803265,,,,167.51151796671041,164.49092577081962,170.82182557051576,174.3495868553449,171.87302645860137,185.21732649008624,192.5147860196967,191.02566819956022,200.95743570416883,208.08984039468885
6,1985-06-16 00:44:19+00:00,184.29055306104436,,,,,160.38167964281675,169.60829698739698,166.26780321204208,173.831319760726,177.89954493516666,188.10661610194532,203.6134362870269,198.6312022463488,202.51217124207193,220.97525911991178
7,1985-08-19 00:43:51+00:00,181.21916206550355,148.7465100408996,,,,166.11511859962832,171.55832450756506,184.31077789451712,191.63439886699493,197.70778008000417,200.30188742068862,213.4848184015519,208.93746655530217,215.04283898323953,228.1302784650938
8,1985-10-29 00:49:11+00:00,192.81120123414016,163.874626896357,,,160.72720728421973,165.56271145499505,172.2954086957485,177.29898684964198,177.6286942886224,187.93114843161013,196.93972267275112,210.46495901303695,211.01125745102468,211.17394374537415,218.27513057559844
9,1986-02-18 00:47:02+00:00,220.3704632440378,,192.95017102846248,,,,,,,,,171.57304419374623,,189.61641740621621,214.88346468995869
10,1986-09-23 00:34:32+00:00,,,,,,133.86173457826126,143.16145856811463,,155.5119402078423,156.61021252665552,148.87382663522342,167.4106351880876,146.44881509149855,175.0974517691222,198.6803471477862
11,1986-12-28 00:33:25+00:00,,,,,,,,,,,,,,,
12,1987-02-14 00:34:58+00:00,,,,,,,,,,,,,,,
13,1987-05-21 00:38:12+00:00,191.1454844424929,171.04218923682214,,151.41298131981208,,155.5832436285675,153.82161319640986,163.10813580151267,164.53546047034772,169.51551706533834,180.36553137715416,187.58644473365888,186.54405470179452,197.315027403734,216.16079926847183
14,1987-12-06 00:48:49+00:00,,,,,,,,,,,,,,,
15,1987-12-22 00:49:03+00:00,165.92409939375355,150.55181745043322,,,,,,,,,,,,,
16,1988-02-17 00:43:52+00:00,,,,,,,,,,,,,,,
17,1988-02-24 00:50:08+00:00,196.16708998101865,176.6098895430225,,,,163.75159143081973,171.89669914126827,179.14993656087276,176.6935906023601,167.79407222468123,173.2853694696924,,,,205.54259626706258
18,1988-05-30 00:50:53+00:00,189.77173024109902,151.02090595442394,,,,163.3670099928901,164.45417662920966,,176.42620457771244,171.04993104040918,167.4075237108101,174.66657667323958,167.72145930285362,174.29023933457782,191.41233650660777
19,1988-10-05 00:51:03+00:00,195.2867097664855,157.96405198806863,,,163.49929855947664,166.3902109050238,173.13446515359104,188.42490332358835,179.13282877190886,180.76817185150222,196.1895520098727,207.0151510660723,201.03683584882754,208.96291531383991,217.47011207281312
20,1989-03-23 00:43:10+00:00,188.61578798822356,151.3254955169548,,,,163.84548706849458,166.4483218741375,,171.49624025272476,173.51269994476596,185.39204671192948,199.3407172585455,195.69468952271063,205.35036671083887,219.86319732723533
21,1989-03-30 00:49:23+00:00,183.67309411660355,155.72406133003412,,,149.33519316725267,144.10221562380386,146.04336860842625,152.31553030468018,153.21990242565693,154.05792609173164,169.93824749309078,182.38720101801846,177.09416028354588,177.4621762466748,191.913917310165
22,1989-05-17 00:48:52+00:00,174.64443508196277,145.80133602630585,,,147.95738103765427,144.7236078303898,141.9641964124859,150.47710465016812,148.02557593951863,157.15835047217473,153.4049305246968,174.15115254905425,179.0867897190307,181.3493066367122,195.83455698556503
23,1989-11-02 00:38:56+00:00,175.60063133619013,,,147.92246861356836,,164.63074305606767,163.3126493156319,173.75595382647862,177.86258093507902,168.1287788245693,176.44362897724565,193.80790639791124,196.0553369472199,204.10391585495162,215.48177655028718
