,dates,chi0446-0000,chi0446-0001,chi0446-0002,chi0446-0003,chi0446-0004,chi0446-0005,chi0446-0006,chi0446-0007,chi0446-0008,chi0446-0009,chi0446-0010,chi0446-0011
0,1986-02-04 14:07:59+00:00,192.23933766984564,185.66695830914784,186.04528645104432,,,,194.326300208244,180.2825857812999,179.1917518088815,169.34873075580978,175.69463100100234,169.22717278098327
1,1986-08-15 14:02:41+00:00,174.99456930153355,154.71641073183824,159.50172089479886,164.64492199686578,157.67647871114028,,174.70464421517727,187.61923180468898,190.4007395328705,178.50238243391055,159.76631261388368,167.00579331155802
2,1986-12-21 14:00:01+00:00,161.79977014793576,157.43543377276512,177.08997396596362,204.39494468385516,194.49350718364767,,209.7634000716389,208.49154429545578,217.64213184860884,207.51060122266125,194.9085791078374,190.43837096363043
3,1987-01-06 14:00:30+00:00,,,,,,,,,,,,
4,1987-01-22 14:00:58+00:00,160.33604896567647,166.4173302001074,186.22841807784727,219.6042912952837,208.06726166443698,200.2738355357369,203.65505769337867,209.03585910107708,216.4214074658156,192.93034310080378,192.72704376747856,181.61066108673305
5,1987-02-07 14:01:33+00:00,168.74542140020708,166.65096453393838,196.31731082524956,235.31235894368848,223.16353440607222,212.2331977558184,212.09715947950116,222.6213084912456,222.77506249526508,198.5392645589209,190.49620978198428,190.03721058535925
6,1987-03-27 14:03:21+00:00,,,,,,,186.7196565466125,186.52404361684927,183.90476831333154,178.5098466699683,,
7,1998-03-09 14:17:33+00:00,171.34680592784338,167.74336809675174,176.93902811395893,201.92808536197833,202.72939953567482,212.6698998904722,221.1363543706565,217.49140947787492,,195.78021238857778,197.01442743347457,201.19827127555305
8,1998-06-13 14:18:54+00:00,,,,,148.32092593951282,147.84277659509763,138.4604011545672,125.265802469125,,,,
9,1998-09-17 14:19:50+00:00,175.82710656474706,181.1877927205904,182.17425449437636,190.04360195790605,179.5955754915962,176.89450593785563,178.0632410632991,162.5115873423385,158.25091254074414,,,
10,1998-12-06 14:20:01+00:00,,,150.46671339269432,168.3513960780382,138.89378491043425,148.4365323495614,150.16365017746026,123.39391703169375,117.8720232550298,,,
11,1998-12-22 14:20:06+00:00,178.24945527774247,167.4731758963537,,184.10453201757633,172.5143069891412,177.92494557065828,184.0347801416408,160.9187130135202,157.31321662785246,,,
12,1999-09-20 14:17:38+00:00,,,116.52185387021768,,,,,,,,,
13,1999-10-06 14:17:39+00:00,127.54102861534726,132.6597229038748,132.31507641778,149.54978772153373,152.23709134427065,145.83656729494527,148.5365015557195,146.7305239488445,152.42271587142287,135.36886435038366,137.15591783067453,
14,1999-10-30 14:33:56+00:00,161.64246464134203,163.2059568368121,175.03056880848743,190.48377103929616,180.50967213680116,174.88911010682705,182.1422006973987,175.39283046503508,178.4653858621717,155.9126982195073,150.40658773885474,168.49260808668757
15,1999-12-01 14:33:50+00:00,160.83473121201433,153.84817584772054,163.05263864472283,187.38134721377597,179.2932491978607,173.3594140639869,172.56374954236836,167.24428990026445,155.78748442444663,138.66187992286456,151.18110382832728,169.94969111971952
16,1999-12-25 14:16:08+00:00,178.7267466386805,170.7513402034416,186.01067353372395,212.13579804697181,197.43498693127327,200.17997760583293,197.12550973906139,193.74534827818388,184.0776261497494,156.34678558764867,158.80794323707084,173.95112695780895
17,2000-01-18 14:33:49+00:00,167.50336287122047,165.22658290328786,175.6957430288271,202.97166767315252,198.82156768545283,202.93276780898026,199.0139029333297,192.54137071875104,189.44925219627677,169.15306344701767,161.68221423695874,177.60676645411147
18,2000-02-03 14:33:49+00:00,161.12392431712942,152.02322072315843,171.31672014855312,197.87466261988584,195.68015139041475,186.7231740801107,184.59259103679386,181.90655825928832,177.38403294672398,159.8359612935131,154.47813850742295,159.22277592643223
19,2000-02-19 14:33:42+00:00,,145.2551062513834,164.21749416578234,181.93868486032233,180.8272953041708,180.49358082959156,181.90145755538782,175.671948993072,169.1561706017473,151.68418658694898,141.758629347683,131.72096949571238
20,2000-03-06 14:33:38+00:00,159.05857841350314,156.14296820172174,173.15668959800195,203.44925901721098,198.5654088183944,189.20067298975457,186.42186334826562,181.30098609544712,181.54907398252845,160.65139949953647,152.70463799533903,156.60054526836177
21,2000-04-23 14:33:21+00:00,169.53278211484553,151.0267772296966,178.46515933232013,192.76453696526764,185.83901406279375,173.81396707811268,169.21403889922323,164.45019660314296,159.27191111780024,136.47595939609226,125.13450437209399,
22,2000-07-12 14:32:32+00:00,180.42994804505489,165.42248875628238,160.26626818550588,170.47924611202245,167.07233534835672,165.22936111620135,169.67314203456164,170.24576524867615,,136.8162604121648,125.94028496569464,155.1936846312617
23,2000-07-28 14:32:14+00:00,,,,,133.7583840572264,136.90788172909424,136.34565122386522,133.4163661004086,,,,
24,2000-09-30 14:31:29+00:00,144.9182868460881,138.96332543178272,146.32860525952918,162.8828753623635,155.59721910746725,151.04910973644195,166.04156515836684,164.62054720301268,164.6416400641328,168.37119317715926,147.34529575991942,125.29179913461113
25,2000-11-01 14:31:25+00:00,140.2120187859915,138.41891808002939,150.76151784471858,179.49569949307198,172.9457002648669,170.32228525952783,176.63195515311287,173.8548257895626,175.63949031631523,173.37629382794395,174.00056502689247,
26,2000-12-03 14:31:23+00:00,166.20765462320065,176.8796750859098,186.24407044701496,206.9190542330591,182.3066691508331,189.75340491337036,200.6259071996373,201.72522787540203,,201.16740259571674,186.43681151242885,
27,2000-12-19 14:31:28+00:00,,142.73256829041566,151.86002407880446,168.93197063493596,166.6203669695733,164.54965441450568,164.4690720834153,164.6664943307527,163.2959724965568,150.20064975168,149.5848400389786,
28,2001-01-20 14:31:33+00:00,168.9654689105646,160.32674777331903,178.56249236586316,194.96338248776823,190.17151013984818,182.26337732858707,187.88046151764178,190.21081906785975,193.5603820157042,175.5126033588695,174.18725947087103,165.16825372479087
29,2001-01-28 14:20:59+00:00,181.0915291162666,165.81698523676806,177.65558934899838,208.08916594139777,198.16792052516905,196.3180187873236,191.6764345206039,192.04273706653998,192.17617940735067,174.61074846073703,167.30563968745753,176.93969156942055
30,2001-02-05 14:31:28+00:00,172.7504398894785,172.88751114652342,183.38779413089873,206.67289574270882,196.00043850020964,196.92582915408553,197.8181526977539,195.01766965723573,193.4773991196567,172.41884474091472,171.0438021629589,170.59340666687385
31,2001-02-21 14:31:26+00:00,158.10295528003377,153.23306809641426,158.4050981150621,176.9461526867941,175.11372975735495,172.26735345756776,176.7042614088498,168.0683603367751,165.7362453444159,149.89695522255238,142.12713632466028,136.34567830176312
32,2001-03-01 14:21:11+00:00,,,119.23603372405324,137.4443579059695,144.79238987432404,150.06181595065846,148.78353755346967,137.89947671126652,,,,
33,2001-04-18 14:21:02+00:00,,175.55190558755635,179.01845949453707,206.1483677810751,192.6414272200078,177.81016182195737,177.44305180057833,180.27410246562889,168.23765746642087,154.5991023284743,130.9938643288385,
34,2001-04-26 14:31:07+00:00,,172.6431236409195,160.1334859105171,178.1509040329002,182.71388990512753,171.8844354651306,171.86940803973175,164.3839093767433,162.73241768513248,137.76787634466712,126.56876700200675,122.66709358513715
35,2001-06-21 14:21:22+00:00,,,159.41953877852526,164.16880763548818,158.55562296381208,152.97401380353224,153.9005357384844,150.73672650985358,141.23489745474498,114.69861561537095,115.94970070215474,115.44663163982757
36,2001-08-16 14:29:52+00:00,,140.8136847252011,143.43542890954012,146.34253872905845,140.8273836038591,140.35762758031962,142.65272991600835,145.906643338109,152.35117969734415,137.1935235760554,146.21650352165668,132.78526303837677
37,2001-09-01 14:29:42+00:00,,114.3677116589185,118.59965029694526,121.63400971057698,117.13582214715913,128.78926124742304,,,,98.78217984307551,,
38,2001-12-22 14:29:44+00:00,160.00271962016564,172.27836682444416,,,,176.75640184308781,180.07798321074856,179.6648303914575,178.15465031351115,,167.98729167257693,
39,2002-01-15 14:20:06+00:00,,,126.01434453845926,137.56713053867492,130.9077925106503,148.79858909486268,155.61403460137507,147.01594500210808,142.03712774997666,76.91309832330603,,
40,2002-02-24 14:29:58+00:00,,,,225.21204070588556,201.9145638184438,204.89848989327464,200.1029432685951,193.26424512529096,189.79491166759146,164.59360526203284,169.05812953353998,163.81098847927032
41,2002-03-12 14:29:57+00:00,181.74436487298078,184.16505648420613,201.48069490469032,219.08647006982426,205.92433509251168,202.49272189079795,197.64921845454063,195.02327774503783,196.11969867299018,176.55967619953907,170.90809702761115,168.0053058445416
42,2002-03-20 14:19:06+00:00,189.48023412432656,190.703251732951,203.74415422930807,231.01162610812182,219.20580022394276,210.7545388788651,210.71314394826888,202.07320994408963,205.74229021779092,181.18871861666605,175.74091501197478,177.88305303548472
43,2002-04-05 14:18:51+00:00,170.5541467190373,151.67095852884333,178.07265947135096,195.95712455210946,182.34342887861672,188.67696184842472,175.32828060857705,177.10865861995995,183.46514687876055,154.14736205718842,,
44,2002-04-13 14:29:51+00:00,184.6211127589631,178.99950680534,189.5806606013332,210.9625643289917,200.11849830431743,191.4736496253255,191.6529775017913,189.27063163749273,190.0807130057404,175.6857551357752,173.59920467412564,178.59200732994745
45,2002-04-29 14:29:53+00:00,,141.95220033341158,147.9142352136672,161.5580439049276,163.6316747764149,152.99681354927796,152.45170455066165,154.8178064908209,162.81660444987645,,,
46,2002-10-22 14:28:50+00:00,126.16387570340413,147.95033600383,159.49427067627124,162.5842248665176,156.25677893240996,153.2658954552692,161.60329817483006,173.19541452870791,187.82708055748589,180.32464832203485,182.62209663448397,204.84062819496026
