,dates,nzd0190-0000,nzd0190-0001,nzd0190-0002,nzd0190-0003,nzd0190-0004,nzd0190-0005,nzd0190-0006,nzd0190-0007,nzd0190-0008,nzd0190-0009,nzd0190-0010,nzd0190-0011,nzd0190-0012,nzd0190-0013,nzd0190-0014,nzd0190-0015,nzd0190-0016,nzd0190-0017,nzd0190-0018,nzd0190-0019,nzd0190-0020,nzd0190-0021,nzd0190-0022,nzd0190-0023,nzd0190-0024,nzd0190-0025,nzd0190-0026,nzd0190-0027,nzd0190-0028,nzd0190-0029,nzd0190-0030,nzd0190-0031,nzd0190-0032,nzd0190-0033,nzd0190-0034,nzd0190-0035,nzd0190-0036,nzd0190-0037,nzd0190-0038,nzd0190-0039,nzd0190-0040,nzd0190-0041,nzd0190-0042,nzd0190-0043,nzd0190-0044,nzd0190-0045,nzd0190-0046,nzd0190-0047,nzd0190-0048,nzd0190-0049,nzd0190-0050,nzd0190-0051,nzd0190-0052,nzd0190-0053,nzd0190-0054,nzd0190-0055,nzd0190-0056,nzd0190-0057,nzd0190-0058,nzd0190-0059,nzd0190-0060,nzd0190-0061,nzd0190-0062,nzd0190-0063,nzd0190-0064,nzd0190-0065,nzd0190-0066,nzd0190-0067,nzd0190-0068,nzd0190-0069,nzd0190-0070,nzd0190-0071,nzd0190-0072,nzd0190-0073,nzd0190-0074,nzd0190-0075,nzd0190-0076,nzd0190-0077,nzd0190-0078,nzd0190-0079,nzd0190-0080,nzd0190-0081,nzd0190-0082,nzd0190-0083,nzd0190-0084,nzd0190-0085,nzd0190-0086,nzd0190-0087,nzd0190-0088,nzd0190-0089,nzd0190-0090,nzd0190-0091,nzd0190-0092,nzd0190-0093,nzd0190-0094,nzd0190-0095,nzd0190-0096,nzd0190-0097,nzd0190-0098,nzd0190-0099,nzd0190-0100,nzd0190-0101,nzd0190-0102,nzd0190-0103,nzd0190-0104,nzd0190-0105,nzd0190-0106,nzd0190-0107,nzd0190-0108,nzd0190-0109,nzd0190-0110
0,1999-08-26 22:05:08+00:00,176.09229837238254,169.86778572542832,212.1581959513918,187.80435935831372,141.10483179751273,126.74029995463118,88.29549419782036,113.16418288540561,73.1929175439648,68.08920664004032,35.29963244501549,8.786709544521798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0878176016843,,171.9515793043521,,265.5973989964856,,353.36263248245456,379.21516167642176,373.1297956432411,,,,,377.896407257738,346.1972872165741,340.0693683732302,330.77546066977743,323.0282057604404,317.6043705175782,303.3749967922796,289.04657615354506,256.01956010225865,215.15962624078063,192.5730921438202,189.88468992196474,148.7809833659771,146.26293634262777,136.05356449047042,122.63896266193875,96.3461965398102,94.40184145685099,76.5358646915198,68.44900101749032,,,23.557847198218887,14.022057786045346,-1.141867283416932,-6.719603426404479,-6.026845117556949,-3.9137858458137202,,,,,,,,,,,,,,,,,,,,,,,,,-0.24383297706148,11.946844892844819,43.843410252178444
1,1999-09-27 22:05:12+00:00,191.68116835731877,200.65297528980156,202.4915207582455,197.83333920706238,164.32322052694187,135.68435473258478,97.83352649421289,111.53971268119172,68.06451095355533,71.3229989088206,46.3813700242137,12.839249430549469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.42405670378048,,175.69522793647081,,283.7023710413902,,340.35101812283546,380.5472265318357,361.56690477168837,391.545935785961,401.77495792666656,,382.8165104772298,370.04148069773953,343.2836276256394,330.36280719518226,328.00896297436225,324.07084622803575,306.914343757407,291.5535950618004,279.956936386584,243.2567981098871,220.34279338805624,202.5532905846208,186.98937718840298,152.81670489461757,139.49813731617292,130.56694855410734,112.02108296854966,86.67910226646958,79.68006729928146,64.24950118397459,53.352803601239785,,,38.717619182892925,25.796896106130138,9.640409383225027,-7.616372515157806,20.212390071731637,-5.56487904592894,,,,,,,,,,,,,,,,,,,,,,,,,7.855340218890689,17.222590001171504,44.38247904384036
2,1999-11-14 22:05:06+00:00,,,197.91878986579138,184.41496742460467,154.46889611101574,,70.88038361871901,63.61568766964952,60.84196529025592,52.3296152377705,30.13442878383455,0.8400521446863429,-42.96135931450962,,,,,,,,,,,,,,,,,,,,,,,,,,-28.731600313015335,-6.810233630932043,,,,170.79392211654687,218.50023922681598,,,,,,,,,,,,,,,,,,,,,,,,,157.9348946409384,127.00256708874002,121.05805720927748,,,,,,,,47.882044828886826,33.07296770298102,23.518676471433388,23.827117080085664,19.638217012666978,,5.087468818311801,-1.2466905687172876,-16.59082176095308,-25.240147188074268,-22.68553405148675,-25.253098150538825,-32.697010410546035,-33.16927302892012,-22.57200489443528,-6.5920174456983,8.938704225461146,,,9.6274309612941,-35.00851144675245,-15.96360169847913,13.024180728069675,16.522868043682436,-5.081783667193232,,,,,,,
3,1999-12-09 21:58:57+00:00,152.84730428453014,164.70386880607583,186.01335553913924,153.31399858945923,116.99510332271939,92.74565304238396,59.69003121585591,88.76806160462432,47.36657958959803,52.32121332552382,20.25126861487354,-8.510265534606447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.34602773739783,355.5839372658965,334.97112311994186,321.77233777581955,302.8309564105904,285.2772223398516,262.50876685971184,264.4609678123291,253.713361770072,240.50435781063814,220.77833691575205,216.86227241127352,187.22149459517215,,,,,,,,,,,,,,,,-10.959925636707297,,,,,,,,,,,,,,,,,,,,,,,-14.59313508733215,5.893294119582691,6.164997671637092,35.655499666031744
4,1999-12-25 21:58:52+00:00,161.56625478369227,163.81190344528292,178.16144590220964,152.8272353818419,103.16907672898773,73.65064179752875,49.41568858401678,76.8678678819155,57.117901721434535,50.18180079593545,23.85859030135973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.83636406152816,,,,,,,,312.5880986859652,351.5880699745433,,,,,,,,,360.23002974203655,343.5526172636327,321.82805882675825,301.9514524176016,287.7186432089141,276.58333530900563,263.0954788850224,248.2365754717377,235.72175123426388,229.17518487176775,220.58012265883053,188.29082335209452,158.9282761252541,130.29093391408483,102.81429748938939,94.9962269757709,94.6600060082014,89.03282077577236,85.96330521868626,69.65964777453647,,57.99812938883031,41.68184490917836,24.93384431441092,16.74614400664965,5.929936734192626,13.842816278162068,5.396953956051039,3.552157964731286,-12.180728579657707,-17.12313019881483,,,,,,,,,1.793265053675107,-9.328514661982783,16.397435537750162,-15.331494714976373,,,,,-6.810104494598779,,,-7.422765147578485,7.525115923863163,14.689032625354814,37.5067237278308
5,2000-01-01 22:05:01+00:00,147.92242929540748,162.99795599791497,158.89092206037537,146.68168979245735,108.35240679329499,66.23328026296977,55.1055379555521,48.26331262302599,55.51773284760765,36.01621113647767,8.906874563629643,-19.378963378961846,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.042227639081794,,18.35549660614669,,124.50498148216866,166.0066807751435,198.5597080438059,,280.4951068377062,331.1718031618408,363.99996180229823,,,,,,,,,,,338.45146496413724,316.2630507616811,297.8757085029366,285.2547899072293,278.27410608814415,284.19199393648836,278.5349271811465,270.5657040827958,,,198.39354408812494,,110.84133805294572,99.03640087679322,102.24383128562593,105.10370209795579,95.68177199931802,74.20193020585539,79.60838364397466,68.05643979958884,47.16066492080886,34.24045917434628,19.75130718026672,18.411658220106347,14.955206713511437,20.73209323061745,22.55815009343537,0.6397970874325152,-9.938506445540984,-22.791020897965527,-27.980619623763705,-21.829206870450072,-37.47625932134913,-43.20001669282973,-38.67319568448755,-31.001295439965745,-11.941928021114158,1.3131067999453707,1.335657178257418,-9.35909881809885,-38.940398035834356,-27.000418116359334,-10.788111804748269,-10.779148161484386,-12.533703858445918,-4.754616914524759,14.839432880525386,23.34217794527495,27.748869464342214,20.941376367949548,31.896290094794267,62.911893685213734
6,2000-05-24 22:04:10+00:00,,,,112.81598690475771,,,11.214022167853983,10.966678604674442,9.625540715289041,-8.166559248518285,-37.55946053866156,,,,,,,,,,,,,,,,,,,,,,,,,24.190567605076268,29.434333100628002,29.30149289758006,,,25.52583798555788,,92.80885482959806,123.43810696353027,174.63775463531903,,,318.9423979363568,355.6617292715195,,,,,,,,,,,,,,,308.5344738504419,292.97779314624125,281.3167293055964,266.7763963780752,,195.62815411918064,166.07922963656105,,143.7688935490536,,132.3619751696155,122.45580595056181,104.37464941669167,96.6245946595155,75.89279818180806,74.65046822281089,59.42240284634909,52.19699083735131,44.23554897452423,43.7905039937574,30.415750572236057,24.357149200625887,17.872627114563883,-0.8088380706941098,,,,-52.612855141468486,-34.25030818178624,-22.221042219365557,-25.02418316730805,-37.424724436587226,-23.83490994324465,-30.1492830704838,,,,-53.31521903720895,-39.95199159752966,-35.318060665814855,-37.55163369644912,-22.38690347650394,-8.504700722058953,1.8575481996787797,14.233176340275325,12.270504652348471,33.83889257680937,47.14718560798636
7,2000-07-11 22:03:41+00:00,141.771463115141,144.30584844830258,123.99636929182336,115.14457476760349,93.4195993291805,47.85549257508411,39.41987900390686,37.84898271891609,42.741991498694915,14.97795140362317,-19.789066335178845,,,,,,,,,,,,,,,,,,,,,-20.624626799234406,17.782602872097954,42.07206346580543,59.203670703889195,67.54093481933798,61.2689526167627,61.71545295743881,,,66.15771051256262,91.19495563671138,125.04794049573593,,201.46168778837352,,317.6729200664515,360.63574278432367,,,,,,,,,,,,,,,,351.58304809990665,333.37988177531946,320.5236668166434,299.080791397571,,,,,185.51430191001128,,161.9007978641397,,,,,,75.63401309278152,81.25680561258909,61.24126887313012,56.386094707081625,65.12568636895375,67.15510916818135,,,,,,,-27.92632190222424,-4.7796105412136365,4.633254865370638,1.6576532674231608,,,,,,-26.038919708247544,18.481751010545278,-19.25860748867885,-1.9361698134943408,15.586774852060948,18.804911695359174,30.731569914838047,41.84021848082287,32.806965076654066,63.652209791551215,49.74527683785938
8,2000-08-12 22:03:18+00:00,,,,,,30.291154788515623,,23.8315186456288,-0.009961619752132833,-13.42655284395276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.236536357097389,,,,,123.87733914002293,,209.1077228207028,,,325.34200904574,363.8276825837079,,,,,,,370.1139571158427,355.2265981226764,335.4820454927917,322.04066735411453,317.10830765394013,298.21210858205814,279.31696342174706,,,,,217.91351965750167,172.14386595939348,155.91048351516267,131.71415587810014,,103.3496113666727,,95.8078245520044,99.7178031205149,,,,,,,,,,3.234502574321647,-11.709795807102106,-26.934839569684993,,,,,,,,,,,,,,,,,,,,,3.662471825754645,,39.70303878776962
9,2000-08-21 21:57:02+00:00,,,,,,,24.42300455382619,,-24.889153467697746,-37.25581924711519,,,,,,,,,,,,,,,,,,,,,,-25.201806163746305,-10.807704870509674,-0.4969240167994684,28.230329052994897,42.446963931872446,40.594946016750484,46.40709156108153,,,61.820518472732005,69.52924114866224,101.16377310800621,112.78157067487435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0292179659954,78.06544273193536,97.44031771821439,78.2443569146202,74.57715279954743,59.59395753067161,58.649235228524084,45.89339174397204,50.49438507473872,61.582805320757785,29.527998328126657,,,,,,,-47.61524816608695,-18.884583881807895,-14.571487757492628,-15.820302392744857,-8.600207050364896,-25.6426221718027,,-28.086243784601496,-54.448836064463585,-48.2187719474224,-28.475712619876568,-17.445049148599683,-35.896072331358596,-15.836302791220017,-8.40783546624262,2.743732960587998,8.312492387763923,1.094678495055195,44.720180580780465,
