dates,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041
2000-05-01 21:58:18+00:00,163.60784408852388,146.25338994596726,139.98182647785953,155.70870938932492,158.7202078280077,143.30641755014875,116.64807513789584,103.57689613050242,100.14495231311795,90.39642987943162,92.82036639428767,97.93661828699388,99.27178729609675,119.30639852512351,142.82254189792712,136.224850118342,136.5446120702247,148.54524409151307,157.79345967567792,149.3036346173942,153.49571971737035,169.9629163388332,191.69907503878275,177.5960595705672,118.7212063445193,131.22516234598706,157.34422487396787,155.30639586213,144.9269858914494,132.85764630150086,129.2569763228464,130.19572585547354,140.44986157407075,157.41774689799902,156.30615410621692,150.7000185506503,134.44455888701685,146.23965780428574,156.1088619623346,133.3780817636594,142.23101858946504,146.77990617515886
2000-05-26 21:51:48+00:00,166.52694413406698,141.82131887386285,135.5316329976923,141.48006096664471,155.56579642729935,128.84053998171933,110.07723648456341,106.33070727602963,101.9364061882432,95.2208733753389,94.59427580697913,105.2518659037534,105.2954695711001,108.3622662609573,125.44179418701307,126.93570881210178,129.6520085279525,139.65694839902528,148.8331911291268,140.95963187780418,146.45839458146426,147.69475925690034,154.66850351337655,148.79857508016477,115.13457859996709,124.07333400379082,141.1118860646038,147.62781768151032,139.18033205386553,126.2532422719885,126.40592805408842,121.79519507165124,135.69012958057618,146.0352070730359,159.40725906090708,145.201034985902,139.2343999240444,147.33184483438006,140.87491572515597,134.24393555060462,125.71599504970833,126.02750905752099
2000-07-29 21:51:02+00:00,155.0534885755062,142.05891602309157,148.4985183226401,164.7635065985818,155.37169969524254,118.67630487601974,93.99173358307462,80.3788168330042,87.8761002344905,80.17748102541036,74.20022878036544,77.20234571035569,90.04300113062848,108.62191125488047,134.8732064638476,117.49797180264929,109.12022500219791,119.72368701573018,122.63648796513961,124.24649739249614,119.40239483469932,122.33072540024645,117.9165679493984,131.9340436137402,125.58916702016501,112.74459974063778,114.51066299266205,114.63981462040843,114.33931645863379,99.20916858647816,99.22502194728465,101.4959390546134,103.0467349543543,124.03255880778096,140.00625051549528,126.40135320610534,116.03376362326269,108.740553858382,108.91902135398874,105.58188199790706,99.74561930241669,116.14760780351308
2000-08-05 21:57:08+00:00,156.64603698790006,137.65002149466312,138.27545693674892,146.77719436207676,149.5097614465489,131.2769554274964,99.83656518625034,85.38464309206215,93.39300465270671,84.80885600346014,,,92.15264565462456,114.65824974836136,130.90758959733319,126.51609115293292,118.02933741018134,123.48691833152509,137.44889956123805,130.82292725565182,126.66070069226112,130.75292412334278,133.07544026162313,147.84512790967872,127.11821067289642,137.17254766934326,137.60848256297817,137.50956666178806,124.83460712068153,112.29482116265655,109.49933510042082,114.76219936876974,114.02907727792572,127.3507115523182,144.62771264563978,130.46987876532867,125.14626189669919,112.79299533424755,113.62886741301728,116.20055205907552,109.62244263734446,112.80273509058483
2000-08-14 21:50:56+00:00,158.53229135722236,144.90790622504295,138.3374010155365,154.44458236562159,157.71012293060886,129.15320232840486,98.45420472921671,94.89615787827937,93.22787983582859,81.53818462471894,78.20101681545516,82.00253578716233,102.83975484131747,114.56461632170797,125.90746188701203,125.1187429549776,123.35924250196946,124.32935710651536,141.4128219599563,132.9573332647189,128.51035911669027,129.38245316365288,134.0318380008571,142.86260933969612,125.16805555597259,131.25252644368882,137.30664309138936,138.76765121918683,131.0609254552937,112.8727730113385,112.8232440152206,113.58054883724536,117.97296448233597,122.01875360346033,145.4299499073136,131.31827863911525,127.86939272118661,117.69282370454617,116.95815023977275,122.02407113869204,113.82866737030182,124.11924040594897
2000-10-17 21:50:01+00:00,175.65777291424484,163.0545960526895,157.2551371509877,154.52761535301178,171.8593422675812,140.7833466319532,108.12888873222391,108.95623598536906,105.52779341030667,92.84636992983576,87.68986912090664,105.78855473410476,123.62561562889672,132.75815208760696,150.026871486855,149.43011231115423,145.25633213555128,156.64453296570613,157.1196356559286,149.7626844756848,140.1342176255327,140.2410958406047,155.3026907542095,175.50529654791214,160.6178192053242,176.5565967802576,166.06661265090926,150.1312725757058,148.0366916886795,136.90448977221592,136.94355774304177,138.0710838712628,145.30644536535237,166.66191998698838,179.8546971810849,163.55123248190748,139.745673654904,120.40621700360077,122.36513260318412,134.67076498285437,118.88166416066409,133.54536588407993
2000-11-09 21:56:21+00:00,150.98261747501948,137.5546912791374,127.04468792305963,127.75408901036744,136.98064362261744,115.03652242794968,90.01146760899084,74.63467503306664,75.85608283306173,68.75824411523355,69.94065944472428,71.675598050693,77.92037256595786,96.9948683477679,115.83297313680599,107.33848990974656,108.63755602028364,115.75734234199841,121.22395107637408,119.39679990504855,116.80300083949511,112.00618198989804,126.3180460128599,111.044898715244,88.66284777032172,98.57351181246158,114.22257720113461,109.02171661176962,104.52605701963697,92.56096107145157,91.94370635357103,85.33244744680307,93.1300846774754,107.8038565041072,129.92839909769714,110.16862463079875,99.82851422289275,100.86428024425746,97.14134503097826,97.70993122022298,101.55049773893136,106.26748512319116
2000-12-20 21:50:16+00:00,163.92648077068912,146.59760192938955,143.05660626456557,147.1349893637188,153.90161849853587,124.47588600715557,109.4920589063059,96.42474476334974,88.49101833664017,82.11889570470493,85.72389644409971,84.94310078662379,87.07183637019422,106.02031140346195,118.81988667989945,115.28867275389658,117.73326141920326,128.60392877557493,131.94855084001472,126.08404495260979,134.67095144448683,142.74711417688786,151.75758034086897,148.52461939469654,107.0117557774735,121.96662539119457,138.72312241838634,145.86912407886138,132.76700450211962,123.82172711060709,108.88070694349678,95.28639329036356,116.09262748979081,124.74284988681966,141.14898937794968,117.5861947165124,118.24222184099311,116.54873142800763,120.43504025509733,109.7858603459,118.32493068360739,121.20666053154126
2001-01-05 21:50:16+00:00,182.4125423887473,156.5213101949412,154.77479556059197,158.4677803979094,157.1867552514205,128.36798602862189,113.83459597562751,99.9314125663722,89.6544345046638,95.47139229905656,94.19851574184351,96.35929536763216,102.04053504933441,111.81570449398197,132.78229328531242,125.71015855178396,125.88637548534143,127.19709649316991,136.70290076066027,132.477177785951,143.07933185356245,151.8763478239835,167.56573713320932,157.4927562209487,117.6607292551493,134.5031295965683,154.0362784617607,155.32563345265928,148.3683729504679,138.2047822050901,128.67507249664507,126.2426514758391,128.7423662868592,145.58289312889713,151.11970260565317,141.8395815091133,128.53786066649482,128.0178141132779,124.60514052787866,134.04174989912173,123.8119178127905,
2001-03-10 21:50:10+00:00,168.77369179115078,156.36876086008354,146.55325130353742,147.0649554046148,147.7998256535907,132.8105599468086,111.03244709925515,92.7537928448613,92.88550415833379,82.693645899411,86.3274640291777,90.75984349203476,99.7762719161658,114.79757427917555,127.63195356748557,125.03137436844906,125.55849429908865,129.2725207469138,140.82278325448578,128.47979033479282,127.61895411932275,135.4775442618548,148.1448687797337,150.3571841330443,116.21704213061022,120.98812014915991,138.74228207028685,141.049622361409,138.74789176188918,120.9569940829446,121.25886519527594,122.05670030362964,128.2788568572357,134.05722380086297,148.24249517709612,137.50571223962777,129.61681410539884,116.81795520898449,121.34588752549473,125.2300808266368,122.00475069517191,116.96396852061439
2001-03-26 21:50:01+00:00,170.45604861006538,157.18791442214692,153.0185305598746,152.50493157239612,161.96085357711536,136.35736799537372,124.14105296218338,104.68809720060975,100.59801768767791,87.95530354639114,89.40523371311166,92.26076944094045,102.78094657966194,117.9522488955,124.80394786527941,123.86547753736127,124.13872688844647,135.17180628467972,147.04358159007998,137.99201759967713,140.41953163559435,141.50761647728933,157.61694455566686,164.79310076259597,138.2704745284586,142.8190650056626,154.5105830197696,159.87441137977652,147.09366065164656,129.48486174022517,122.94474961893255,131.48691560111223,132.488479786043,148.25049071949041,168.01454932430212,158.6473713785,147.93605775552248,,,,,
2001-06-21 21:55:29+00:00,164.11875488020772,151.90676986802993,143.67600381617802,146.6092252867225,144.0092371258532,130.66990636257336,116.3511430737942,107.19855914414377,99.15505888188815,90.50276727358045,92.15357797900721,93.56810521918335,107.804860207624,115.53293427877665,124.69822050622551,122.45996385108756,120.08614075727198,129.80643140993845,136.38477416340325,132.43642983503895,119.82111193504166,119.5564624952972,129.64880448116062,143.98894827249305,118.65974725887163,128.3398899854096,141.72249871635225,147.09177189952916,132.8344366408824,119.23901615959936,110.88388878253225,117.47324864876052,128.14137702992502,137.16070029694046,146.68795395595998,140.60413943246735,140.00780617529338,,,,,
2001-06-30 21:49:12+00:00,157.81838351588678,139.21241272721045,132.77362186213605,134.8123274667669,147.26287613816402,119.71198339951577,97.22745414875567,90.65989278381944,78.99174064224071,71.12228029832312,75.14350839081018,82.24807846885862,92.39374427937523,101.7075461661918,110.54199540712696,109.17769484055654,107.50509949113169,115.2189843664313,129.72273512773054,125.16965967542961,118.69128872673423,111.59412763579556,120.54574115150605,126.40009113402165,100.23206713831696,111.1411736373635,121.35243764963248,120.9690083005839,113.6121826429468,94.56012536416324,95.53089321943207,99.43709588753036,106.36280210897976,120.3181072892153,128.03202805330707,130.89025727112679,124.21018473556165,110.92256546538955,121.37315770054573,98.66555209978333,107.39929796151188,96.12857501126618
2001-09-09 21:54:36+00:00,168.51807922296155,148.82948539964897,136.36774518709265,151.3792494796911,162.58639092053843,135.14417540816444,119.92870608289735,105.3082766413217,101.62202685762124,97.56694727170093,100.06635854230457,101.18214781469409,105.59162182924177,121.92457043113231,130.61719534755275,126.51174699383022,129.36188226186155,141.2739668459777,145.21033139210482,136.48062200043668,137.1357657592665,133.2543174370715,150.9360425737896,159.77204242945837,135.2593138422534,141.0871730328938,156.60388285790597,159.1796737121443,148.55642857429297,132.990442217955,126.92755315369051,132.83122452763644,136.94998432311078,145.44187773344467,160.20968077090808,153.81340598448452,141.32085300843968,131.93146488952826,137.4766673797845,138.61629218631683,127.05034562503315,136.99746980814004
2001-09-25 21:54:28+00:00,168.92134296812426,148.1722335995687,145.32482464067692,150.3392801090768,162.23143702713034,132.7206048837771,109.35941016864325,96.27075371506457,95.73689099307003,100.85231663501992,99.11192904672744,101.75467322630668,106.93542528050344,112.58625439866977,122.57418808524758,115.94761092888922,117.60717553668805,140.06568554082904,138.99956546533696,132.88211993199155,128.5166044903973,134.07081475038535,152.58642569036397,155.9354684279121,119.82240477308879,132.7171421508917,159.32463356809006,162.43425893347793,146.70154664630806,126.5658963901652,124.40511028026842,125.0088225160203,133.16678405447004,144.75332527337363,159.53909112033426,146.60013458654404,134.2665688213351,131.8010399236747,137.52189233282968,133.48395569995387,120.39275939620356,128.74343146664657
2001-10-11 21:54:09+00:00,162.33539101327557,146.59141041331537,138.0648108118848,152.05289007313286,159.5560385881721,132.2932412218025,109.15661390448417,95.71658460216638,89.94789517885734,82.90567440468232,89.733715556754,97.74452866520744,96.51529389849973,105.25792632551772,117.33576869586888,111.61297844190526,118.45029120920346,128.0815742753789,136.20417286261923,127.57594132602624,125.58320296564348,,,,,,,,,,,,,,,142.54064886028846,127.65773355795898,122.80863540066056,136.04702152909363,123.02124788272118,115.03260525611093,123.02215971638196
2001-11-05 21:48:14+00:00,158.27594778298527,138.4609734948542,129.42630902282878,141.51947011284648,144.96608915629278,119.97360227594841,99.10061250340493,,,,,88.86509708087355,96.20793763813941,100.87935412584757,120.6289161512883,120.68977894925592,123.73751014184347,126.75491411157199,140.8817748214201,125.0383576590014,124.78211330683075,128.7745051465852,138.76162678921602,152.3744750133571,126.0829885388806,134.16209657253668,144.08219076947077,146.5255020536563,132.2241152425236,120.63422801228165,115.92013149764594,123.43094611507264,124.24950658355709,137.21120742858025,150.40528208425275,135.25348745293132,126.45003763170152,126.34387413966681,121.07867143186691,123.87269259807417,107.2085322250421,120.7416700210367
2002-01-24 21:48:42+00:00,162.86148419954444,155.85147414491445,143.3366891561545,154.03473290148887,158.9464388963275,145.1633705950887,116.88738201244234,103.92135091252197,98.19351481572632,98.3115133168595,96.76498157413411,107.89189801375387,111.76268244696332,122.21158121334916,144.766251770261,140.69831650611627,138.62291955063853,146.0747301900242,143.45301701622031,136.17404276107376,133.55974062883405,133.2423838862617,151.43192691589064,161.16010039196786,132.444943151386,137.78211970564584,154.80342501039118,158.8705564074811,159.96998792190865,149.11232513798785,152.78749831998704,159.4416351940642,162.4563109779992,163.57485646010514,170.56663069772884,164.37852967797045,156.13181701006692,143.2179435624507,153.64222999615993,143.7502632570691,147.33584079607374,141.43383107683206
2002-01-31 21:54:50+00:00,172.32069363571344,150.68167689450135,141.6633727461999,147.67001577327318,153.98525885446205,137.19974763319328,112.67103888589699,98.49093870361611,94.14017666717699,88.88605892894537,91.40619829679311,101.68548507202418,109.64802079033223,117.44784260971991,134.2354497944711,131.47017375139006,130.01270075781267,138.18856242618688,144.0635652920621,134.2699504710029,131.88672596632483,135.20555307680814,152.80695560814527,169.83548522266824,150.96417907422665,146.2898224602176,158.94561980521001,173.41804765907472,159.4978104342902,147.70881176769868,141.3482260348,145.961861205031,146.70369142081034,153.17088477097204,164.18870789335347,152.3353206057414,142.6687908424648,137.0828821704674,130.9879043382392,138.50553965424137,129.66737439082183,129.8180106445298
2002-02-25 21:48:47+00:00,168.67250790064512,145.00636220427785,140.17827529830075,142.62997218247776,156.5333977896431,130.6631272951906,111.5335732203697,97.9928813618427,89.15006454436177,87.54050393048688,86.32858181971545,97.53139452881145,104.25329399391714,117.28573664872957,134.48157270379775,126.25479700972636,126.19281368819017,132.26228593904406,133.2565945826202,125.36775037775848,122.81596883113588,135.3426292993354,157.99284277371714,145.8841498876147,106.44259177478708,119.43705597444547,142.7671865975551,144.2293839854458,143.55745067446247,133.74941081582358,136.0470978019403,142.35498636085754,150.09817023931336,158.141941574765,160.58271052195693,149.9348571728959,131.71524240192258,138.97249840404533,131.62870900531908,138.14989046646164,145.39039232958416,141.88285205837013
2002-03-29 21:48:39+00:00,171.8910001440435,146.98850002780756,137.92918421180545,146.13866798234335,146.30456881573463,131.5446700251831,113.35467515215325,98.73228784992541,99.11760657446685,91.60258674322957,94.25129522947299,103.05510816320347,110.77700051013494,116.21851187460368,131.86868423316776,128.50625797092235,130.78540899729046,136.79887222672707,147.00992317863933,134.7863991011371,136.60856792982176,135.84668185354056,153.43739497288624,163.97582486698226,126.31483471758511,127.21368073861146,140.71693877412253,155.8683654503605,150.0815741791308,142.25248035319203,140.50580729542185,140.1210658204956,149.00285378387946,155.07287037664705,167.3007656665979,150.86103408511633,144.6502889596295,136.04934863313142,132.26101700940296,141.1651056005348,131.5125324585406,124.36284786484126
2002-04-05 21:54:49+00:00,,,,,,226.5474426096324,202.33900986245388,,96.23706078274115,94.7509906845998,95.86590399949627,107.00490167728013,111.83967729840114,121.65630021916759,138.38044296533684,129.05939158947064,137.0563912436936,159.93347510722987,154.16787136885318,204.69061673788977,,137.5797059968477,143.60362236815044,,111.17838339518023,121.55782672431731,145.45141604663644,147.80584462342918,147.08508079118025,142.03155294971418,140.76697899662753,139.77098168833112,154.55215144507682,160.23818308394965,175.01104591130962,157.61425767180543,140.70391252924102,141.3160249678363,139.69863168461794,138.53022962029078,130.42824983532992,117.95605190078075
2002-06-01 21:48:28+00:00,167.30984532701484,139.25892067189181,149.2367941173481,152.07064320337534,165.37799437980834,142.04606094384707,122.66240500632048,114.54093457533538,102.53922763005515,89.47242883011252,96.2039098355609,97.37272250873797,110.18562483637174,119.52064761780638,132.67114223626834,134.85598636311414,132.0029810568541,139.63807022460568,142.2153319066686,136.99021441257366,130.96104392510273,135.14981970182473,151.0218448846355,167.45025995356684,127.21880392766282,129.0519761756504,138.15018884738558,144.4207167318163,138.28662491518247,133.4631267288951,132.67292910800367,136.16125999009682,145.80736833548312,157.88187728120744,172.38265501953248,162.59967671441223,156.487557001936,153.07538757339486,146.3209003518794,145.2771390112885,129.74185298507282,118.6372304099766
2002-08-27 21:54:00+00:00,190.69457295563961,172.98026047702385,163.05474589670223,178.22446585277825,179.29936781670344,163.28215481675892,135.91200168461162,125.85120041339604,111.65550805332828,116.07984574106493,110.67435470569444,121.0417240136372,126.34273947116864,135.2249469866611,151.925683531975,153.68572288674963,156.8421993618194,156.8614452384543,161.2410284878529,148.58599598805816,145.20503710039472,152.20594935069497,158.66010851876754,165.50609711603437,140.53199617213292,149.77358232859302,158.52797471706018,161.11343722667849,149.6252724580387,135.79629245891107,128.7922290960679,137.24227520891623,150.54660788968505,163.9489067325833,179.37035940784168,169.9379181767649,175.0994715669788,164.54048813146224,157.5135928703234,158.34042597603326,152.25107614297164,145.59421184363467
2002-10-07 21:47:33+00:00,172.598459765661,157.19402740152773,152.81776588920422,145.17467977833533,149.78623715616646,121.70762884363096,104.88425372010477,92.72010215922032,91.51333158069573,94.198752849782,92.69709944335393,102.84794692417842,109.43118833099096,117.072675392436,135.8203598773197,135.91130763348468,137.36656904717,145.94037116604017,146.67007767265258,139.21806561765186,138.17110701812138,138.17818993514206,145.08725691867383,134.4121401489094,113.24683900931637,122.87623867627786,136.73320439588946,144.4101523306741,136.84284242979805,117.53823093561553,118.31472299761843,123.41623467986604,132.87680947291605,137.10318432250799,148.23065941480291,138.59104292061485,130.7705713078461,128.1132444076046,121.05897549397147,126.89018589523548,130.20462797908164,134.7550738344827
2002-10-14 21:53:43+00:00,167.98379478965424,153.2511631261185,145.16492506645767,153.40759402836278,157.40973979088744,132.82361552442825,110.1838655220106,103.05887314382134,92.5600969584494,96.85458062003254,87.69486025478979,102.36001318394993,106.83795158555148,119.87572803689724,137.4591320689086,134.17459494886725,135.34306840250787,141.63968011275364,145.21222972667897,132.25884487353431,132.0853953872121,133.03971668655532,139.6695655926965,139.83508489010785,127.12753705453062,133.01167031110552,146.48379931055806,138.87925369059818,127.8513201164057,108.37826797369907,109.16435050708291,118.13624508456196,123.52724207623933,143.54393979844275,149.31574633450649,142.91659788182324,132.27772516643992,125.06925782562118,126.42952901104609,120.24339012239469,125.15991373528418,123.7541659871764
2002-10-23 21:47:39+00:00,176.06518181013377,161.96252018077436,154.34479003449752,155.27860628330345,160.5755871308233,137.8981086017692,120.6662811453833,102.36309964743234,103.77257940618937,93.76135097017601,97.78802777859148,113.64169354791336,118.4390634484667,127.67860388609864,137.12536317035048,134.95751253855317,137.83028158818104,149.51271086773627,148.21706159564044,142.31726403583247,137.2175978605717,143.8438724133232,149.54441680432393,152.72198130405624,133.80557195634236,145.79736027024313,148.2717766433613,157.34331545645477,147.42055913490404,135.3951926851974,124.78960594743508,136.92231861980878,144.2208816239207,153.22114092959418,166.04030462825725,153.8688415212818,140.76836305385197,132.9358170788784,130.58895796447393,130.40248603245965,131.11382921077006,132.2217675371921
2003-01-02 21:54:22+00:00,185.7543363806991,158.9740253649531,152.14267904391622,151.8176807894261,166.98745461220813,136.740995459155,116.15617549306586,101.11163522322475,97.16202833237979,86.26155523611756,95.05687217868068,96.29786050945567,110.65797786963421,119.6587772082731,131.69972364712496,130.32784363992238,131.21483487769973,138.15671974449378,142.62304896769257,133.7847199012829,130.58961550116334,132.1967527276349,138.86336485036213,144.46680761137867,128.611449047341,132.79548731229252,142.4204048787825,147.28392922287372,137.24663995403282,114.42014399306815,114.21808789159658,123.79806521362616,129.2698097471977,141.72275953266137,155.2863520963225,140.1337324989587,132.48289006205698,127.79887544200359,135.1926864228594,122.2074380262446,126.95964277508723,139.96882647813422
