,dates,usa_CA_0068-0000,usa_CA_0068-0001,usa_CA_0068-0002,usa_CA_0068-0003,usa_CA_0068-0004,usa_CA_0068-0005,usa_CA_0068-0006,usa_CA_0068-0007,usa_CA_0068-0008,usa_CA_0068-0009,usa_CA_0068-0010,usa_CA_0068-0011,usa_CA_0068-0012,usa_CA_0068-0013,usa_CA_0068-0014,usa_CA_0068-0015,usa_CA_0068-0016,usa_CA_0068-0017,usa_CA_0068-0018
0,1984-05-04 18:01:45+00:00,,,,,203.59943554124433,206.2169640002463,213.91536374515775,218.76155207718028,215.7201496880659,211.53875568271275,206.66883536655862,207.9374378574953,203.22418264696904,213.58073632220885,223.46712193225443,232.27298563466883,240.00684369775513,238.03396987340176,255.83278674688475
1,1984-06-14 17:56:37+00:00,212.38719529441119,202.59145909058148,192.03654811746307,206.8301786681849,209.83133840171624,215.43777024143765,218.63452266463116,223.85804448210297,220.69517891510102,218.69125606617595,225.88518060736482,209.91165059674168,210.8202458676291,217.34499639301302,227.92182003529362,246.18958905879055,257.1585909673078,253.42591267004354,258.4857786136349
2,1984-07-16 17:57:29+00:00,,,,,,,,,,,,,,,,,,,
3,1985-02-25 17:58:46+00:00,230.47747547300636,222.04482460018295,210.41805341148117,212.5679193845797,210.78042113390285,216.74210046144412,217.1720701443167,226.12424911512247,217.5657953997488,213.50506227331624,216.206943585343,205.24851990009873,206.7241184476368,212.56059403782146,221.6364401866692,235.62474261113445,245.6371364685736,242.82848240331413,256.29004702210386
4,1985-03-29 17:58:42+00:00,226.11663252161193,209.6555273634435,201.81181653651657,199.2463376472922,205.29896603986563,205.50364486307106,207.0901804892978,216.3413212327718,214.11105783053682,210.65079257111955,216.3015007718026,210.4944376036947,219.9390497931337,221.33667152056336,227.7662747345468,244.8991833918088,253.5132324094038,254.23899190492594,268.1380899328408
5,1985-06-17 17:58:24+00:00,202.08222632615087,181.22118426888667,181.419784013504,186.99133584140574,199.32656630454701,204.6894146698066,221.29979595575992,223.04497007568472,227.2315731892881,219.2575800664522,216.98357504755296,204.45052364753857,207.09337019600565,217.38405946226666,229.15845261650398,241.7139549894365,247.870918189639,239.30941014353817,246.62594665461611
6,1985-09-21 17:57:31+00:00,197.6220193355361,177.90584058678718,186.01694603213124,191.61072882135767,202.80867226126983,212.51584113886963,223.0552664656255,237.3935247466531,241.96695580145322,245.13955154640598,256.3381297288551,241.66280848459238,222.8758160344597,215.21688719630728,221.94470032691632,239.95704424839107,239.80620940525338,236.4543008761766,248.77210899451643
7,1985-12-10 17:56:22+00:00,205.19840001896483,193.95527690360754,189.08088875184077,198.61244217837208,209.78880783777527,215.77444484858822,235.4589815273795,241.409475838672,240.84898015199627,240.38923911918013,238.95140794972434,234.5106353237023,216.0559144097938,225.29869245272363,224.2155112456342,238.05141385399025,244.35163360170486,241.23503863186178,251.6574533284801
8,1986-01-27 17:55:26+00:00,230.1989099786923,224.85875179511632,210.7188123364695,213.4039530637772,216.17055541434854,219.31528642044546,234.79418636942628,240.39054025709729,240.11542657176116,234.44390432579178,230.0557399885323,223.27628245275596,222.57041587877492,229.1340994721162,226.4039458124764,239.83270544501448,241.5108249328866,248.9311977507269,256.9716908593455
9,1986-04-17 17:54:06+00:00,214.21173670719577,205.69733204069294,202.07881304334524,197.8488210611432,198.7114984835981,197.98127550638551,,,,,,,,231.54581547376668,239.69766221015664,252.5233756067493,260.4021909594884,265.1431841572401,272.77089185633554
