,dates,jap0120-0000,jap0120-0001,jap0120-0002,jap0120-0003,jap0120-0004,jap0120-0005,jap0120-0006,jap0120-0007,jap0120-0008,jap0120-0009,jap0120-0010,jap0120-0011,jap0120-0012,jap0120-0013,jap0120-0014,jap0120-0015,jap0120-0016,jap0120-0017,jap0120-0018,jap0120-0019,jap0120-0020,jap0120-0021,jap0120-0022,jap0120-0023,jap0120-0024,jap0120-0025,jap0120-0026,jap0120-0027,jap0120-0028,jap0120-0029,jap0120-0030,jap0120-0031,jap0120-0032,jap0120-0033,jap0120-0034,jap0120-0035,jap0120-0036,jap0120-0037,jap0120-0038,jap0120-0039,jap0120-0040,jap0120-0041,jap0120-0042,jap0120-0043,jap0120-0044,jap0120-0045,jap0120-0046,jap0120-0047,jap0120-0048,jap0120-0049,jap0120-0050,jap0120-0051,jap0120-0052,jap0120-0053,jap0120-0054,jap0120-0055,jap0120-0056,jap0120-0057,jap0120-0058,jap0120-0059
0,1984-08-16 00:45:13+00:00,102.20983651758975,100.54269115344971,97.76689957863096,99.60608856786718,104.93092597892337,109.59262606213737,117.03073073406412,127.29088382126447,123.18259022823688,127.67887278102691,133.40625652010286,145.39325260132952,151.42200676106123,147.39830797678505,152.1101013402023,155.94487771781135,158.35686466395833,154.9242531998944,155.9444612894641,157.26865088545796,164.954165000513,167.15195999742286,173.87106156827738,176.9185479452521,174.40886921223964,180.26378766850505,176.5814876870499,173.67611601990262,191.61136497320038,182.7065226101085,189.95588135623012,190.23053195207189,197.03677290425773,204.43734059689746,206.17443921989036,202.43507407556143,211.3649357130677,220.64556283498985,219.61443359209807,225.53683445408114,229.61050927959892,224.69168712191504,225.27809299927455,217.27752187957685,221.5407544994384,219.665232761829,223.83309560594407,214.1771974147481,216.92152603608122,226.31209068508147,231.84582114078742,226.9326752329041,221.5637255747607,220.09025988639996,217.60621363593907,221.5291773252501,,221.12661486812237,213.89474509242694,215.03705524750626
1,1984-09-17 00:45:32+00:00,103.20992636401932,95.98872709118366,101.8802920951181,101.25155721346955,108.19211033730353,107.02561055372675,100.95926346544763,116.94771596545401,120.58603488628383,124.57304624891842,125.02762728922924,138.03259502269677,137.61150832710234,145.30391487463788,151.3826452014465,154.79593356116595,158.29755731468813,152.3391473400196,162.80124115470312,155.92464241011533,162.35617104758902,159.93735137368304,155.6447120287697,158.96217968627195,,,,,,,,,183.626814113961,192.61670966704054,193.9023699076936,196.72567189529656,204.58819189157344,210.36926282507255,214.8822624659695,215.2850378030154,221.56857287359037,219.7465861770844,228.2762208331911,222.08009634478395,219.43187936248165,211.2135761739286,218.97342389199667,215.53931791388715,208.42092629838083,214.96746023963937,219.20104213765768,221.4252617585712,218.8832287186243,210.41437553962592,212.6690451758656,222.40461315744633,,,,
2,1984-11-04 00:45:22+00:00,89.65015239529382,,137.28829489110313,135.85019122793696,142.6829757521665,144.86775660618775,152.56424018349796,158.36222001558772,123.89071153455538,133.08185879651546,135.91628618775692,146.3982378952138,146.55669203666508,150.54670342165377,156.55557132552732,163.5631797147988,167.38947747904064,162.2336336519034,158.13965626351418,157.05465394547727,170.79742170325656,176.4562658358443,172.33079121337784,168.0821970737696,169.72750067807627,182.7668229335064,185.07827268775637,191.55201348489106,185.9975813408091,188.00717229776419,188.54704881705425,200.9962644124959,200.75855597739798,199.4232105320225,206.86758679841012,200.7779772554332,222.33222392664592,217.76026588259316,224.7541627522414,226.51042490005497,227.55737907051417,226.34813513839154,225.37443641836532,220.76242322913447,215.66968477471258,225.94666710582726,232.27367970157832,230.10658233940762,215.95064097814733,215.95235530815478,216.544075271624,223.8294496092778,224.07722668473835,224.2595717073816,217.15517480144777,222.60985049479126,,221.53058811416037,214.89271416126985,214.03961312137508
3,1985-01-07 00:45:19+00:00,119.79255667251839,110.37407903785879,111.69020349867095,110.53060723150206,116.53191813790353,115.96856092995891,121.4978146880038,129.7239203519591,131.46924159604816,136.03667999123522,147.09880142519208,147.34980717545903,155.3344365733098,155.37281001432697,170.02037084192094,166.02835364180598,171.87204325297142,167.92186125999842,169.6040770230433,174.61964011351958,178.96880536611502,174.54061445472888,181.36000583701747,180.2831853112868,185.61095939582967,188.7222554638792,189.20214817644796,202.40787882582364,192.85233301944197,198.5184155189672,200.48422467978503,203.02071345492428,207.43068225882263,205.01126267515002,212.10350238559357,212.54248578380538,220.70559502159392,225.73969988127823,229.35904393838268,240.59181643870212,,,,,,,,,233.12398447004603,233.8798849437675,231.9847112321515,222.46359899501567,,,,,,,,
4,1985-03-28 00:45:48+00:00,,,,,,,,,,,,,,,,,,,143.5889960396111,138.14661065580785,143.56394413418477,141.056566382752,143.24621963898264,138.73923990233115,,,,,,,,,168.4346810620273,172.25481724836126,185.67988747066244,189.55216493321072,193.27942118393955,188.53380031087974,193.5293427070152,203.8696607694705,211.14067784627537,207.838765607609,198.56625063883962,203.0230882699778,209.63261439998163,205.62180104171605,201.64683865499796,204.66720897714706,202.93772136929456,197.29299940017552,197.5941758117237,202.789615244432,197.78580799481955,,,,,,,
5,1985-05-31 00:45:32+00:00,106.62998168782441,107.55949374250567,94.28620650841825,104.36184503193526,112.92533367498065,94.62174272589333,99.79334034149875,111.0862771512142,115.45370202351381,133.0554226817283,133.1905536043172,148.22672247891444,146.18254454167587,146.57639694855513,152.96085100814074,156.53708702790698,160.40104860962379,165.39368166057258,163.97546409537836,167.6434308449646,159.38699153190157,165.3413561948238,163.67003370126454,164.78236294149625,171.13922329654494,173.86594658925063,168.69683675873938,176.10701352279943,194.93626030055347,183.69840421185592,189.99892406257257,187.7357819674068,190.8213453907886,194.74852591447058,214.84266811273645,212.78813339493266,206.1343035124168,207.00840845095007,218.11585324042824,236.47452977951403,235.12765328889444,223.2008002043961,218.44225577626958,240.63567126725886,245.45343968732521,227.31242141542253,218.7296022940793,229.57397631632884,227.14269783201328,227.25802781789912,228.46645663354937,230.19384327880834,233.4236151123965,232.95406006102544,213.13663825598405,221.2708409642551,221.91757243517014,219.6271195039138,226.3397808346118,228.3186755157034
6,1985-06-16 00:45:31+00:00,98.96076528763402,95.23305123134062,89.35781270644605,92.18307954990992,97.52452994236144,105.164170648293,110.12659853335634,113.11742926781321,118.60881245138286,127.47421967665947,132.15021601131832,143.01278462359215,151.46920987125839,150.37468917625193,149.9179241004242,158.1635330131275,160.0282163268494,165.03359070300652,156.2897737038483,163.1746460804135,164.759411429543,165.49094390997257,164.5182126507018,177.03544094032202,178.01183897785978,180.78020910318295,175.89288512277696,179.15110550882002,192.03460727658924,188.7103729614878,186.7586588743133,195.92175113416835,192.92437505296778,201.79560377634863,203.22708098925528,212.92602764318158,217.90233773971988,217.76675762856385,219.26720391031213,231.1279452807233,231.6109918160586,230.42499391250854,218.46932323814485,230.40220346767518,232.79701419884515,232.84807676128085,220.78858321872215,218.87963706642876,221.44153762020173,222.7232695908843,222.7025859373293,232.21606733730152,227.93164249667657,227.8601572466755,223.6055854614304,222.76915621980228,224.05222843004915,223.03986556848787,230.0277294619616,231.612657434346
7,1985-08-19 00:45:02+00:00,108.73670505405737,102.42532393940283,111.1533447198918,112.35953835969647,113.76902369994731,111.55838854834414,118.88263626403868,113.47935903905497,123.0791642849532,125.05718661258402,136.49817519402012,,,,158.28303846774884,,,,,,,,,,,,,,,,,,201.98031024525795,,,,,,,,,,,,,,,,238.57401252403494,234.90169090627467,227.58210595848712,225.11558926440128,225.62808565185773,215.7840061338893,211.64398055316488,221.788273209404,229.61652933092782,227.7061478040877,221.98141856738224,220.323094912091
8,1985-09-04 00:44:27+00:00,120.07825197369517,122.96091836941099,119.56699388694842,115.0757495809586,114.91871884452485,111.1723664307255,114.65487893142262,119.38434775845258,123.71083370622331,131.39855756964494,136.2150172959827,140.61440572833177,145.26457990314873,153.07568476073598,153.8936960510321,156.02879042229543,159.35950788413925,163.79450532768158,155.6047536273718,156.29567654859085,163.34300096252318,158.23454461914613,165.17428250789203,167.8323230645258,172.8179771952294,173.95903146894196,178.3444762032836,180.8604889357453,188.91550738015522,189.8654393050428,196.06464981145862,193.55224794463535,192.80813245756852,209.17704302909033,210.7136391234066,212.43745333826243,208.898791230055,220.02377068683438,227.95444232757566,236.7086359932716,240.2527119267572,234.88083871688795,228.84987398651612,230.8415161815885,231.11404722288106,240.43197575606285,244.7580842043528,240.71733958495696,238.5433577251787,234.1575378052686,226.78976954543495,232.94124109780626,228.50572107775074,226.0431676334383,224.9707959182245,232.14064417493134,233.8976224232849,227.7336109716311,221.15625578029815,220.99305922253814
9,1985-11-23 00:43:25+00:00,,,,135.87180235975114,124.67861924389126,124.49452403360378,131.69184768412057,130.07584235048893,135.42344319418726,129.03517324435168,114.86197595772022,144.26871564530984,157.37595640160293,156.16609251829013,157.8376544110375,145.8850432930747,163.42094145369114,166.74821133464064,173.55357995095252,175.40365058736816,175.48302268146904,177.14768128355507,177.72311715495306,170.423236907107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.95446577443056,202.68793365155824,,
