,dates,nzd0102-0000,nzd0102-0001,nzd0102-0002,nzd0102-0003,nzd0102-0004,nzd0102-0005,nzd0102-0006
0,1999-08-26 22:04:44+00:00,203.30830440738492,193.37395694791275,197.57153411704374,191.5488272091304,185.37139411104457,181.48047521127816,181.38814015432303
1,1999-09-27 22:04:48+00:00,206.63222289388403,197.3198359885871,197.4390049004681,204.001671791808,193.3144388347145,193.1417780723055,190.13357572337003
2,1999-11-14 22:04:42+00:00,202.03585552048023,178.7111527522483,176.5557686182985,191.97993385874395,197.79468716692514,198.6577223468882,180.2230418136997
3,2000-02-18 22:04:29+00:00,198.69732815846467,181.6541686635045,185.94276304520733,189.90623616334585,185.54125880104797,176.78987482410037,173.50339566034341
4,2000-03-05 22:04:24+00:00,206.60886954966108,194.1659195859349,190.24374035771876,201.7268234446761,202.15061891451995,200.88616582703315,185.82957628579393
5,2000-05-24 22:03:46+00:00,211.31029583776092,195.86288290583283,198.08619204437784,206.05747620959258,206.13212825280854,203.75395740981915,195.51901961038797
6,2000-06-09 22:03:40+00:00,,181.90174652075444,183.50827734739144,179.91149136061549,178.1890578890179,173.35969679334505,
7,2000-08-12 22:02:54+00:00,191.6744958021954,160.97153032114514,162.61021951435063,155.62048097390067,154.00113382690057,,159.44142446258087
8,2000-09-13 22:02:26+00:00,179.35241379750596,154.27041944696063,149.75494386030792,148.81898671747481,156.94796421471565,168.7374322292791,172.91127599779716
9,2000-10-15 22:01:56+00:00,187.83250089004346,167.7092547160541,163.9390501780229,160.68264619118506,166.17215846360284,166.24395784146256,173.37502999742063
10,2000-12-18 22:02:14+00:00,,154.26056617497392,154.37168991682256,147.76449048919744,142.57537491350206,154.4749974004784,146.7737228436017
11,2001-01-03 22:02:12+00:00,181.14849756654857,166.06854694098737,183.59232318720018,169.3058518137984,169.12226303875383,189.58192815450474,178.10333344122952
12,2001-03-08 22:02:09+00:00,,160.6067551558257,161.46567956099918,152.9861569844616,171.42892287856054,161.44135336100322,154.93714661094577
13,2001-05-11 22:01:45+00:00,180.73429690286517,160.84638046823434,160.86686305531836,152.13050887177147,153.198209828621,155.40472439198734,
14,2001-06-28 22:01:09+00:00,181.03636513201968,164.66699739274594,159.8523994145479,162.45367399894346,175.65899851809866,,176.97769066010397
15,2001-10-02 22:00:04+00:00,166.44217341886196,145.33243614501302,159.359889039365,157.7213561667114,159.89927530916194,161.5954435028106,163.05744770185282
16,2001-11-03 22:00:10+00:00,173.6406511235035,161.10381874281407,166.6520823372339,167.58797163718182,160.85174545010705,167.79053097466524,169.092735235739
17,2001-12-05 22:00:18+00:00,166.13312372032715,150.3499232944014,159.80558051131456,161.06342631911642,148.22861914775882,157.7172616311747,161.0699510999089
18,2002-01-06 22:00:31+00:00,178.83514665314624,166.81607515825263,173.8637479541142,179.88665134598298,173.39115353614065,184.88801897945714,182.45180491990493
