dates,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0005,nzd0063-0006,nzd0063-0007,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014,satname
1999-08-26 22:04:44+00:00,351.53,342.45,346.41,352.18,369.73,363.64,365.38,360.99,358.09,358.45,365.51,361.86,362.30,362.58,355.56,L7
1999-09-27 22:04:48+00:00,369.89,355.84,369.17,365.55,366.63,371.37,368.75,364.83,365.23,363.51,369.82,371.36,366.17,369.16,365.43,L7
1999-11-14 22:04:42+00:00,358.62,342.63,357.10,355.43,360.42,365.97,362.10,362.54,359.10,357.09,361.67,362.44,359.83,367.24,364.11,L7
2000-01-17 22:04:11+00:00,353.48,340.83,342.52,354.63,359.03,360.30,358.58,357.19,357.35,352.97,,,,,,L7
2000-02-18 22:04:29+00:00,,,,,360.27,353.69,359.70,363.77,359.27,357.60,361.30,360.73,362.31,365.38,359.80,L7
2000-05-24 22:03:46+00:00,349.84,345.04,359.44,356.93,369.90,369.85,365.91,362.95,360.86,359.11,373.23,366.27,367.71,369.15,364.66,L7
2000-08-12 22:02:30+00:00,356.32,342.93,353.51,361.24,364.81,362.73,361.62,359.32,356.59,355.43,365.70,359.98,360.51,361.62,359.98,L7
2001-01-03 22:01:48+00:00,364.42,348.68,352.10,360.48,365.74,361.10,363.63,359.49,358.11,355.47,366.69,360.39,363.18,364.97,361.59,L7
2001-03-24 22:01:35+00:00,343.77,332.28,342.41,353.65,354.43,350.90,,,,364.50,359.52,366.73,386.90,383.11,363.14,L7
2001-07-14 22:01:09+00:00,361.55,358.35,363.35,368.82,373.70,370.38,368.31,369.48,364.93,373.15,373.97,368.42,372.34,377.00,368.31,L7
2001-10-02 22:00:04+00:00,348.96,331.98,342.94,350.69,353.45,355.15,359.63,359.76,358.36,356.01,362.07,359.33,358.03,362.83,356.05,L7
2001-12-21 22:00:29+00:00,355.01,338.84,353.95,357.17,358.55,361.03,359.67,357.45,357.86,355.10,358.06,359.93,359.89,359.55,356.57,L7
2002-01-22 22:00:40+00:00,361.96,349.53,358.18,359.16,366.82,365.88,363.30,361.91,358.71,362.83,368.02,361.76,362.26,364.30,359.97,L7
2002-02-23 22:00:19+00:00,361.40,348.37,355.63,366.87,368.48,366.44,364.77,362.67,362.60,360.50,367.47,357.86,362.39,368.00,361.18,L7
2002-03-27 22:00:37+00:00,348.75,341.06,349.09,349.84,357.73,352.24,358.61,354.90,356.03,351.70,352.37,353.79,353.59,358.85,355.43,L7
2002-04-28 22:00:38+00:00,353.77,346.20,352.11,357.68,367.31,359.17,357.03,353.45,351.69,351.71,360.24,,,,,L7
2002-05-14 22:00:07+00:00,337.44,338.81,337.37,350.80,358.08,353.12,351.94,346.98,344.92,344.87,352.69,348.84,349.05,355.99,354.99,L7
