dates,satname,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0005,nzd0063-0006,nzd0063-0007,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014
2001-12-21 22:00:29+00:00,L7,350.57,334.84,349.95,354.50,355.69,358.53,357.45,355.63,355.96,352.88,354.98,357.07,357.54,357.20,354.67
2002-01-22 22:00:40+00:00,L7,367.07,354.13,362.78,362.23,370.11,368.76,365.86,364.00,360.90,365.39,371.56,365.05,364.97,367.01,362.16
2002-02-23 22:00:19+00:00,L7,373.18,358.97,366.23,373.94,376.05,373.06,370.66,367.49,367.65,366.39,375.62,365.43,368.63,374.24,366.23
2002-03-27 22:00:37+00:00,L7,348.97,341.26,349.29,349.97,357.87,352.36,358.72,354.99,356.13,351.81,352.52,353.93,353.71,358.97,355.53
2002-04-28 22:00:38+00:00,L7,333.99,328.40,334.31,345.81,354.60,348.04,347.14,345.36,343.21,341.82,346.55,,,,
2002-05-14 22:00:07+00:00,L7,322.33,325.21,323.77,341.73,348.37,344.62,344.38,340.80,338.44,337.31,342.23,339.13,341.05,347.99,348.51
2002-07-01 21:59:51+00:00,L7,348.21,346.66,360.49,363.64,371.83,369.47,367.31,364.66,363.14,362.08,374.90,367.14,364.97,368.87,365.46
2002-07-17 21:59:44+00:00,L7,372.32,361.92,366.34,370.10,375.19,373.64,370.74,369.69,373.47,371.77,376.58,372.61,370.83,374.00,371.71
2002-08-18 21:59:33+00:00,L7,370.74,358.27,366.14,370.66,374.85,371.06,368.39,367.48,369.07,,,390.06,371.95,373.60,367.41
2002-09-19 21:59:35+00:00,L7,90.19,,,356.04,359.07,359.49,360.59,360.12,360.70,364.09,367.11,357.22,356.98,359.38,354.37
2002-10-21 21:59:36+00:00,L7,342.75,330.68,340.04,347.64,351.18,346.23,352.18,346.91,353.25,352.60,351.92,358.13,356.08,356.19,352.33
2003-01-09 22:00:09+00:00,L7,347.07,336.44,347.51,352.47,360.01,364.52,353.52,358.15,349.82,351.13,358.29,358.75,360.51,364.99,362.38
2003-01-25 21:59:54+00:00,L7,367.09,353.20,338.36,348.22,,,,,,,,,365.65,365.07,360.37
2003-02-26 22:00:28+00:00,L7,447.75,,,,,,,,,,,,357.25,365.24,351.27
2003-07-28 21:48:04+00:00,L5,345.41,341.51,350.49,355.40,364.33,357.03,352.18,357.15,354.84,352.22,355.08,364.00,360.22,369.59,361.94
2003-08-05 21:59:47+00:00,L7,363.45,356.81,361.16,369.71,374.08,370.33,367.51,366.34,,,,364.49,368.37,372.05,368.71
2003-08-13 21:48:21+00:00,L5,334.35,328.48,342.18,348.13,351.35,351.11,350.04,350.14,346.77,348.30,355.00,357.29,353.14,358.06,357.05
2003-08-29 21:49:02+00:00,L5,335.04,325.20,328.75,348.00,349.35,352.68,351.21,354.53,351.26,351.93,359.05,358.09,359.09,359.47,357.75
2003-09-14 21:48:54+00:00,L5,339.43,329.62,334.26,348.12,355.39,357.27,352.61,352.53,347.46,350.31,354.26,351.25,352.26,358.18,
2003-12-03 21:49:55+00:00,L5,364.03,,,,,374.68,369.37,369.02,368.74,369.91,365.04,362.69,364.19,366.01,361.42
2004-02-05 21:50:17+00:00,L5,345.74,329.26,340.03,350.44,359.41,366.42,365.95,363.46,363.09,363.12,362.24,355.24,356.02,360.90,357.01
2004-04-01 22:00:40+00:00,L7,367.49,355.32,,,373.01,369.68,367.08,364.27,361.22,363.40,372.86,366.96,364.70,370.61,367.97
2004-05-03 22:00:35+00:00,L7,354.33,348.62,353.80,362.37,,,365.51,362.81,359.50,357.98,366.87,363.64,364.64,365.30,363.35
2004-06-12 21:52:47+00:00,L5,378.19,367.99,375.61,377.63,378.36,378.11,373.02,371.52,374.73,374.34,385.70,385.53,381.08,383.88,375.65
2004-07-22 22:00:44+00:00,L7,,332.72,343.45,354.72,360.79,358.17,363.94,361.55,356.69,358.09,358.68,,,,369.98
2004-07-30 21:54:04+00:00,L5,363.59,357.66,363.02,372.88,375.42,373.37,372.64,366.75,365.16,361.33,366.44,367.41,365.10,377.80,369.70
2004-08-15 21:54:49+00:00,L5,348.67,335.71,343.66,356.71,354.73,358.91,353.13,352.76,356.51,353.05,360.96,359.93,358.30,362.38,357.90
2004-09-16 21:55:41+00:00,L5,,,,349.29,,510.65,,,353.75,351.61,357.78,352.32,354.23,359.96,354.40
2004-10-10 22:00:20+00:00,L7,371.37,,,368.46,373.68,372.41,368.41,366.39,362.81,371.19,374.58,368.74,366.45,371.28,
2004-11-03 21:56:42+00:00,L5,357.82,341.15,336.20,346.56,346.96,344.31,343.05,338.50,351.59,352.18,352.12,356.82,359.08,363.69,361.48
2004-11-19 21:56:55+00:00,L5,367.16,358.65,364.12,369.03,365.45,361.13,362.04,357.35,355.12,356.04,366.78,371.48,371.17,371.62,370.81
2004-11-27 22:00:53+00:00,L7,357.47,342.62,353.58,355.45,,,,,,,,,,357.31,356.59
2005-01-14 22:01:13+00:00,L7,345.24,332.93,338.99,348.81,352.83,352.26,356.30,350.14,352.77,349.06,,,,358.82,357.13
2005-02-07 21:58:15+00:00,L5,,297.32,336.77,357.47,366.71,363.68,358.12,354.06,328.60,324.30,334.71,331.98,349.60,352.85,351.84
2005-02-15 22:01:25+00:00,L7,363.78,342.08,355.14,358.69,,,363.33,361.26,357.16,356.25,358.98,361.29,364.25,364.20,362.77
2005-02-23 21:58:31+00:00,L5,352.77,335.72,345.99,354.00,364.90,363.13,363.23,354.62,353.01,353.07,352.93,353.59,357.03,360.00,364.63
2005-03-03 22:01:30+00:00,L7,360.09,349.13,356.89,366.86,371.21,368.70,,,358.02,359.39,359.00,360.75,364.79,362.62,361.94
2005-03-11 21:58:44+00:00,L5,345.60,332.85,341.29,349.50,356.83,355.69,353.26,351.54,348.59,350.57,354.68,354.24,354.95,361.53,359.00
2005-04-04 22:01:03+00:00,L7,372.13,360.02,369.52,370.07,375.14,373.43,,,,365.37,372.50,366.93,368.88,371.00,368.60
2005-04-12 21:58:55+00:00,L5,334.50,328.84,340.47,349.07,353.43,352.62,349.07,341.87,338.36,340.24,346.99,353.91,357.12,362.03,356.22
2005-05-22 22:01:24+00:00,L7,,339.62,355.62,355.29,368.47,364.38,365.73,362.72,357.58,359.69,359.40,,,,364.82
2005-05-30 21:59:15+00:00,L5,,,,,353.24,350.17,346.97,351.22,346.49,355.76,354.72,362.52,371.49,399.77,379.95
2005-06-07 22:00:55+00:00,L7,333.44,337.37,339.26,355.78,,,,358.35,356.91,357.84,356.34,362.57,365.79,363.80,364.32
2005-07-09 22:01:14+00:00,L7,335.95,336.70,349.10,352.21,364.79,364.72,364.74,360.73,356.23,,,,362.38,364.28,365.73
2005-07-17 21:59:11+00:00,L5,367.96,373.37,379.56,379.46,381.99,383.07,379.24,372.13,370.47,368.70,371.62,367.87,370.83,376.28,382.86
2005-08-10 22:01:10+00:00,L7,345.18,338.25,341.01,353.71,356.92,359.63,361.22,357.45,355.13,,,,363.09,363.72,359.74
2005-08-26 22:01:03+00:00,L7,348.17,338.58,352.53,349.76,353.91,,,,348.04,349.31,355.88,359.86,369.83,375.81,370.80
2005-09-11 22:00:29+00:00,L7,359.62,344.19,354.31,,,,366.13,363.98,361.53,357.50,362.74,362.62,363.99,367.37,364.87
2005-11-30 22:01:24+00:00,L7,353.41,338.36,349.65,356.99,356.66,362.09,,,354.75,353.31,356.29,357.92,360.38,362.96,357.36
2005-12-16 22:01:26+00:00,L7,346.42,336.42,341.22,355.42,359.63,360.98,,,356.97,,,355.49,357.42,359.56,355.96
2006-01-01 22:01:10+00:00,L7,346.17,332.27,,,353.91,352.98,347.68,352.69,347.70,349.70,350.17,350.22,351.39,352.32,353.53
2006-01-17 22:01:43+00:00,L7,332.36,319.30,327.18,345.67,348.38,344.18,342.62,338.69,347.11,,,349.35,354.21,356.55,355.66
2006-02-10 22:01:51+00:00,L5,357.98,342.97,351.04,363.42,368.60,362.61,360.55,360.05,355.70,356.52,360.87,365.63,368.31,371.29,365.16
2006-02-26 22:02:11+00:00,L5,363.67,345.46,356.72,357.22,365.87,361.39,355.42,355.51,345.80,344.62,351.93,370.56,383.21,421.30,367.56
2006-03-14 22:02:55+00:00,L5,339.74,325.39,332.48,347.94,350.42,349.38,339.24,333.68,328.77,326.09,333.52,333.15,352.01,356.37,357.24
2006-05-09 22:01:28+00:00,L7,362.26,354.09,361.77,370.12,373.23,370.79,367.11,365.88,,,,367.71,368.77,372.96,369.60
2006-05-17 22:03:33+00:00,L5,342.00,333.67,343.37,353.34,364.19,364.67,362.87,362.19,362.32,358.36,365.42,363.74,366.39,368.33,361.53
2006-06-10 22:01:26+00:00,L7,362.21,353.44,361.52,371.01,372.75,370.42,368.16,,,370.93,373.02,368.76,369.33,372.65,370.68
2006-06-26 22:01:20+00:00,L7,331.99,337.20,336.64,349.87,358.32,364.08,360.53,359.76,355.69,352.18,,,365.22,366.77,363.36
2006-07-04 22:04:17+00:00,L5,347.26,345.67,356.35,363.10,369.97,372.17,376.46,371.59,371.56,366.16,370.72,366.25,368.92,379.22,371.69
2006-07-28 22:01:30+00:00,L7,337.48,336.94,343.40,355.70,365.73,364.94,364.96,359.04,,,355.24,359.18,355.22,350.15,356.89
2006-08-13 22:01:05+00:00,L7,,,,345.44,348.79,348.36,357.06,343.78,348.66,356.07,349.80,362.67,354.44,355.10,
2006-08-21 22:05:19+00:00,L5,360.78,357.33,368.61,367.84,375.77,374.03,371.70,368.23,363.93,370.10,368.95,367.57,369.99,371.52,377.34
2006-08-29 22:01:26+00:00,L7,349.14,320.91,287.32,340.72,356.31,367.68,,,,359.88,343.89,360.10,365.20,365.19,364.05
2006-10-16 22:01:19+00:00,L7,375.39,361.75,370.40,372.76,377.20,372.85,369.94,366.98,368.97,370.12,,,369.53,374.08,373.28
2006-11-25 22:06:19+00:00,L5,301.55,281.97,284.49,288.05,292.04,290.82,287.09,288.06,289.34,304.54,306.95,308.88,317.53,319.63,321.86
2006-12-11 22:06:28+00:00,L5,,227.43,226.09,229.18,235.39,234.04,230.21,234.61,230.64,229.70,234.29,239.45,250.99,263.28,
2007-01-04 22:02:01+00:00,L7,406.61,395.88,414.46,414.19,422.00,,,418.05,415.89,413.37,417.88,415.32,413.07,409.25,399.37
2007-02-13 22:06:47+00:00,L5,356.74,349.05,356.51,356.45,364.99,361.19,370.90,370.89,364.75,364.10,363.44,362.01,366.36,368.40,362.14
2007-05-12 22:01:48+00:00,L7,373.44,363.58,369.09,372.65,376.93,369.67,367.54,364.16,362.37,,,,374.01,381.49,374.11
2007-05-28 22:02:04+00:00,L7,362.89,352.73,362.76,,,,372.94,369.72,371.29,376.13,379.47,367.03,367.44,373.35,368.59
2007-06-13 22:01:40+00:00,L7,342.55,348.56,362.86,,,374.20,371.33,368.85,367.33,371.16,376.23,368.75,366.93,370.45,369.16
2007-07-15 22:02:00+00:00,L7,375.36,341.56,337.54,346.49,352.36,348.09,350.12,352.62,349.87,346.30,353.10,,,358.03,356.40
2007-08-16 22:01:50+00:00,L7,,328.97,332.48,343.01,347.78,346.04,346.02,341.03,345.71,338.80,345.40,,,,356.58
2007-09-25 22:04:24+00:00,L5,365.92,356.24,362.24,363.11,367.67,366.31,363.75,363.73,360.36,368.95,370.70,369.42,366.06,,
2007-11-20 22:01:34+00:00,L7,366.13,355.47,360.95,362.69,365.97,,,365.67,361.63,362.27,370.87,366.07,365.17,365.63,362.29
2008-02-16 22:02:22+00:00,L5,,,,,,,,,,,,,,,302.88
2008-02-24 22:02:02+00:00,L7,311.22,328.31,341.86,347.87,348.89,353.06,344.85,347.60,342.34,,,346.39,,,
2008-03-11 22:01:56+00:00,L7,343.65,330.74,345.57,,,,361.77,360.82,355.14,347.93,340.38,334.72,330.21,338.45,352.65
2008-05-14 22:01:24+00:00,L7,372.13,359.10,366.11,370.70,379.87,374.41,377.65,371.74,379.60,,,373.77,374.17,374.56,369.44
2008-05-30 22:01:17+00:00,L7,374.15,364.82,368.98,373.60,375.66,372.68,370.92,,,378.00,378.84,373.89,369.64,373.47,371.67
2008-08-02 22:00:39+00:00,L7,340.13,333.79,351.04,350.65,363.71,,,357.40,353.85,350.87,356.22,352.31,,,
2008-08-18 22:00:56+00:00,L7,,480.66,485.41,461.14,,,,,,,,,,,358.73
2008-09-19 22:00:16+00:00,L7,344.62,335.78,345.67,353.62,357.18,,,361.13,358.98,355.02,365.90,359.66,361.56,365.51,362.62
2009-01-25 22:01:34+00:00,L7,,,355.57,363.11,362.92,362.97,360.85,360.41,,,,,,,361.14
2009-02-02 21:56:58+00:00,L5,357.07,334.45,344.71,352.56,361.70,356.22,356.30,357.73,356.62,358.47,364.04,361.40,360.34,363.71,360.60
2009-03-30 22:02:04+00:00,L7,339.96,,,346.34,353.65,350.56,349.73,354.66,349.99,349.13,350.32,350.04,352.33,,
2009-04-15 22:02:09+00:00,L7,,321.77,326.39,348.36,348.73,347.53,349.55,350.97,349.86,349.37,,,352.16,353.24,347.94
2009-05-17 22:01:51+00:00,L7,,,,333.91,,,,,518.43,,570.68,,344.40,344.11,
2009-06-02 22:02:15+00:00,L7,343.00,329.83,334.52,342.23,,,338.65,337.18,335.58,337.22,345.92,351.46,351.02,356.19,350.79
2009-06-18 22:02:13+00:00,L7,376.09,362.09,374.46,373.66,,,374.47,372.38,375.74,379.02,378.87,377.61,384.48,384.57,
2009-07-04 22:01:47+00:00,L7,355.89,352.02,361.91,369.19,374.11,,,368.01,361.22,362.13,369.07,365.56,367.03,370.58,365.53
2009-07-20 22:01:42+00:00,L7,374.95,363.87,370.47,376.21,375.49,372.33,368.76,367.50,362.11,,,372.19,371.98,374.52,367.73
2009-08-05 22:01:37+00:00,L7,352.71,346.58,355.26,,,359.41,363.69,358.61,357.02,356.03,374.78,370.55,367.02,368.05,365.85
2009-08-21 22:01:59+00:00,L7,339.62,341.05,352.07,355.35,356.85,360.92,366.72,359.69,354.41,,,352.09,352.67,359.66,355.91
2009-09-06 22:01:35+00:00,L7,340.20,327.64,,,356.74,350.97,353.69,353.76,347.38,349.72,353.63,356.95,353.69,360.88,357.85
2009-11-25 22:02:33+00:00,L7,366.78,352.08,351.10,355.73,,,,359.46,358.46,357.36,358.80,359.66,364.12,362.81,359.54
2010-01-12 22:03:17+00:00,L7,336.10,329.83,339.28,347.25,354.51,,,356.00,353.60,351.64,355.66,356.82,356.50,364.49,359.57
2010-02-05 22:02:41+00:00,L5,351.42,335.51,344.17,346.69,354.14,349.68,348.47,352.90,347.94,345.48,346.46,350.12,354.65,356.15,359.18
2010-03-17 22:03:33+00:00,L7,,,335.77,349.53,351.27,348.79,346.00,350.16,347.61,349.08,348.88,353.70,351.70,,
2010-05-04 22:03:59+00:00,L7,349.35,338.84,354.44,360.62,363.97,,,355.51,356.06,355.48,356.52,360.65,363.90,366.27,362.13
2010-06-21 22:03:58+00:00,L7,377.67,369.36,370.96,,,373.77,370.60,371.80,368.14,373.13,377.96,378.89,379.47,381.85,376.07
2010-07-07 22:04:01+00:00,L7,372.09,358.00,365.26,372.18,375.32,373.81,369.58,370.55,,,377.94,374.23,373.85,375.97,372.36
2010-07-23 22:03:38+00:00,L7,366.91,358.41,363.76,371.01,374.42,372.96,374.33,366.39,371.45,373.35,,,367.27,368.89,369.48
2010-09-25 22:04:05+00:00,L7,,,342.30,355.52,357.18,,,,,,,,,,
2010-11-12 22:04:06+00:00,L7,364.49,,,358.87,360.21,365.60,363.90,361.88,399.05,363.58,361.16,363.31,364.50,,
2011-03-12 22:01:19+00:00,L5,349.38,330.69,338.66,353.58,357.53,364.51,367.12,366.19,364.47,360.50,364.83,365.82,359.62,360.19,354.62
2011-07-26 22:04:54+00:00,L7,374.98,367.62,371.18,,,374.25,371.12,370.32,368.58,377.45,381.84,387.38,380.33,381.50,377.22
2011-08-11 22:04:49+00:00,L7,353.24,340.91,354.48,360.00,366.21,,,,354.92,352.29,353.13,357.65,362.64,365.22,359.82
2011-08-19 22:00:12+00:00,L5,359.34,348.11,357.82,363.54,360.10,355.84,358.72,355.25,354.99,360.93,374.06,370.69,369.89,374.41,369.68
2011-08-27 22:05:11+00:00,L7,369.24,350.59,363.27,,,,367.81,366.51,366.86,363.41,375.28,365.35,368.72,371.53,364.13
2011-09-04 22:00:27+00:00,L5,360.54,344.56,354.41,356.21,364.52,360.24,360.22,360.73,356.45,355.37,367.33,368.97,372.22,370.90,365.97
2011-09-12 22:05:05+00:00,L7,347.45,337.26,340.78,348.05,360.97,,,,348.86,349.31,350.14,352.34,354.04,364.63,358.83
2011-10-14 22:05:04+00:00,L7,341.91,328.55,338.94,346.71,359.06,353.56,357.75,357.55,354.67,,,351.83,354.17,358.54,353.47
2011-11-15 22:05:23+00:00,L7,346.49,328.82,,,356.99,350.67,354.90,355.33,354.35,353.45,363.88,,,,
2012-04-23 22:06:04+00:00,L7,333.69,,,346.69,349.32,348.04,348.85,343.43,354.61,353.03,352.36,354.48,356.22,,
2012-06-10 22:06:11+00:00,L7,350.93,352.42,365.49,375.53,379.26,378.68,378.74,,,379.40,379.06,372.97,374.86,375.67,371.80
2012-11-17 22:07:47+00:00,L7,,316.89,327.12,342.50,346.18,344.20,351.78,355.60,350.90,348.90,351.18,,,346.07,346.81
2012-12-19 22:07:32+00:00,L7,349.48,329.29,336.39,347.50,,,,357.01,355.67,354.05,354.96,359.81,360.92,360.78,357.46
2013-01-04 22:07:34+00:00,L7,351.70,340.33,347.03,,,,362.86,360.16,355.57,354.53,355.17,358.71,362.52,363.31,356.83
2013-03-09 22:07:57+00:00,L7,,,,366.88,372.07,369.79,367.98,364.95,363.01,364.18,368.72,363.53,365.61,372.00,
2013-04-26 22:07:43+00:00,L7,337.32,329.97,338.35,352.95,357.24,365.90,363.00,359.38,,,,358.31,359.80,362.54,361.39
2013-05-12 22:07:17+00:00,L7,330.47,,,348.45,363.28,359.92,363.14,360.10,354.78,351.95,351.46,353.69,355.80,,
2013-05-20 22:13:26+00:00,L8,374.83,361.22,366.17,371.91,377.72,374.30,372.92,368.33,368.26,379.83,377.80,372.65,371.11,376.15,371.17
2013-05-28 22:07:35+00:00,L7,,,331.72,349.51,356.88,353.32,362.03,358.44,359.96,357.73,365.38,360.07,362.29,,
2013-06-21 22:13:43+00:00,L8,374.04,359.47,366.20,371.82,377.48,373.77,391.21,371.56,387.32,378.95,377.14,377.37,373.20,380.36,377.06
2013-06-29 22:06:57+00:00,L7,349.78,351.33,359.73,370.68,373.75,371.17,,,,362.82,371.68,361.61,364.63,372.05,370.76
2013-07-15 22:06:47+00:00,L7,,,,365.50,373.04,368.74,367.39,365.72,366.21,365.71,373.75,364.35,365.88,,
2013-09-17 22:07:29+00:00,L7,374.20,353.34,351.21,349.16,360.81,358.18,359.72,359.21,,,354.37,352.49,347.45,351.18,342.46
2013-09-25 22:13:17+00:00,L8,344.34,335.34,347.86,348.79,357.21,351.37,360.53,355.11,354.84,351.40,351.30,354.85,354.11,357.38,353.85
2013-10-19 22:07:51+00:00,L7,353.03,338.94,345.56,,,352.96,355.50,354.62,354.05,353.43,356.68,357.07,361.88,360.92,356.73
2013-12-14 22:13:21+00:00,L8,366.96,346.32,351.20,361.56,368.05,368.86,366.71,365.03,358.73,360.67,360.81,362.85,364.99,368.52,363.80
2013-12-22 22:07:47+00:00,L7,350.37,329.73,330.03,347.74,352.28,356.49,352.91,357.41,,,352.70,356.40,355.24,357.25,352.47
2014-01-15 22:12:57+00:00,L8,352.99,339.37,338.68,354.73,353.47,364.12,363.49,361.62,358.75,355.42,357.64,,,,360.33
2014-01-31 22:12:28+00:00,L8,335.31,325.28,332.66,346.71,348.41,349.05,350.50,343.15,352.66,344.24,346.89,342.14,342.12,348.19,352.92
2014-03-20 22:12:13+00:00,L8,338.43,330.09,338.69,348.78,353.04,352.05,349.15,343.47,352.18,346.23,349.07,346.83,354.56,360.37,349.32
2014-03-28 22:08:46+00:00,L7,363.60,348.59,358.56,360.03,,,364.58,362.19,358.45,359.04,359.51,362.82,363.71,361.99,360.58
2014-04-05 22:11:34+00:00,L8,349.07,333.92,349.36,349.63,360.74,354.28,359.14,359.15,355.08,354.09,353.34,359.02,359.52,364.62,357.57
2014-04-21 22:11:42+00:00,L8,355.54,339.14,351.54,350.35,365.02,358.52,363.83,360.27,358.45,356.25,358.21,363.73,364.43,367.25,361.49
2014-04-29 22:08:37+00:00,L7,344.25,340.14,349.64,,,368.37,363.73,361.91,357.65,353.91,361.86,359.09,359.37,364.82,361.81
2014-05-07 22:11:02+00:00,L8,,,,,,356.54,353.73,,,,356.10,356.82,358.56,360.63,
2014-05-15 22:08:44+00:00,L7,341.28,335.58,353.09,357.74,360.11,,,359.72,355.77,355.65,360.58,358.99,364.23,363.54,359.11
2014-05-23 22:11:18+00:00,L8,,,,,,,,366.05,362.67,362.26,377.72,367.38,366.21,373.63,370.07
2014-05-31 22:09:12+00:00,L7,,326.74,330.78,348.89,361.09,352.67,361.82,359.47,357.28,354.28,360.06,,,359.23,357.61
2014-06-16 22:09:12+00:00,L7,323.86,326.03,333.29,345.34,358.18,357.15,358.07,353.90,353.96,,,355.33,351.14,362.09,356.23
2014-07-02 22:09:19+00:00,L7,338.51,338.17,344.56,355.66,372.35,368.15,366.11,,,360.48,357.58,364.05,363.01,362.15,364.43
2014-07-26 22:11:43+00:00,L8,353.54,355.93,356.23,370.54,372.13,372.28,367.57,365.46,360.74,358.25,372.39,363.11,365.58,369.08,368.54
2014-08-03 22:09:27+00:00,L7,,348.59,361.92,361.37,363.88,364.12,367.26,366.00,364.95,367.81,372.60,,,369.02,363.82
2014-10-06 22:09:44+00:00,L7,373.61,360.55,365.93,372.18,375.49,370.34,369.25,363.96,362.44,,,366.95,369.12,372.72,366.87
2014-10-14 22:11:38+00:00,L8,351.10,341.41,347.44,370.59,366.41,369.99,365.50,363.71,359.87,357.23,358.51,357.98,363.68,363.28,363.61
2015-01-02 22:11:27+00:00,L8,375.22,354.05,364.25,367.91,375.39,370.67,369.50,364.97,363.57,362.20,363.11,363.67,363.47,361.30,358.82
2015-01-10 22:10:23+00:00,L7,,,342.09,356.22,354.48,359.71,351.90,355.28,354.97,354.07,351.19,354.85,,,353.86
2015-02-19 22:11:13+00:00,L8,343.81,332.87,347.38,353.73,357.06,352.24,363.98,358.89,358.22,358.82,352.64,356.34,366.49,357.78,355.94
2015-02-27 22:10:16+00:00,L7,370.01,,,364.32,372.20,370.96,368.06,366.46,363.22,363.39,369.42,365.76,364.70,368.89,
2015-03-31 22:10:28+00:00,L7,370.51,361.43,365.76,,,372.32,369.64,367.95,364.91,363.08,373.03,366.84,365.74,372.35,363.56
2015-05-02 22:10:44+00:00,L7,350.61,348.60,353.86,353.99,,,366.89,363.17,358.09,355.86,361.43,363.07,364.16,364.57,361.27
2015-05-10 22:10:28+00:00,L8,341.72,345.79,346.48,355.67,357.29,369.87,365.59,362.81,358.57,355.86,358.88,359.71,363.48,363.82,364.88
2015-05-18 22:10:52+00:00,L7,,,,,,356.05,366.24,354.99,352.27,,,356.91,360.69,350.82,352.41
2015-06-03 22:10:57+00:00,L7,321.96,324.75,341.37,346.93,365.59,361.90,364.80,360.33,357.93,,,357.96,356.01,358.93,357.02
2015-06-27 22:10:46+00:00,L8,375.52,362.16,376.31,376.65,378.73,376.77,372.52,376.34,375.65,381.16,379.72,377.18,376.57,383.13,375.62
2015-07-21 22:11:34+00:00,L7,,,345.25,354.94,366.38,359.10,360.98,361.79,359.22,355.84,367.00,,,,364.66
2015-07-29 22:11:01+00:00,L8,371.68,361.69,365.78,372.86,377.45,373.92,371.66,366.64,371.02,377.02,378.19,370.03,369.90,375.39,372.20
2015-08-06 22:11:13+00:00,L7,339.88,336.46,335.04,356.05,367.34,357.79,359.07,355.30,,,347.81,350.32,355.39,358.57,355.94
2015-08-22 22:11:15+00:00,L7,360.16,351.80,361.25,365.34,370.41,369.23,366.96,,,362.72,364.42,359.26,362.04,363.84,358.05
2015-12-20 22:11:33+00:00,L8,380.26,361.55,372.56,373.27,376.40,373.55,372.30,367.79,363.87,376.08,375.09,371.37,369.04,373.92,369.38
2016-01-29 22:13:12+00:00,L7,,,,,,,513.28,509.03,368.93,354.48,359.55,357.77,360.67,359.93,351.22
2016-02-22 22:11:18+00:00,L8,351.98,330.21,344.69,349.53,358.53,351.83,365.32,357.61,353.79,352.29,349.00,350.57,350.76,351.40,353.84
2016-03-25 22:11:08+00:00,L8,340.54,326.74,337.63,345.08,350.68,346.04,344.65,346.05,338.65,342.51,343.25,340.35,348.56,351.27,352.54
2016-04-26 22:10:57+00:00,L8,339.84,337.43,338.31,352.61,356.58,363.82,365.11,360.05,358.95,354.02,358.03,359.63,362.77,364.42,357.59
2016-05-12 22:10:56+00:00,L8,344.00,346.65,348.09,363.28,368.53,370.67,367.82,364.76,361.46,358.50,373.68,364.06,366.88,366.89,363.93
2016-05-20 22:13:50+00:00,L7,346.66,341.69,347.64,356.05,,,362.72,359.89,358.15,353.86,354.05,360.84,363.42,363.44,359.87
2016-05-28 22:11:27+00:00,L8,,326.91,,331.96,342.99,341.35,352.50,,,,,,,,380.12
2016-06-13 22:11:06+00:00,L8,371.08,362.15,363.72,372.72,375.07,372.57,368.98,366.53,363.23,362.05,376.03,367.77,375.66,380.94,373.51
2016-06-29 22:11:39+00:00,L8,375.80,362.12,371.22,376.46,378.20,376.16,373.40,373.51,368.22,379.96,379.49,370.50,376.81,383.80,373.41
2016-07-15 22:11:46+00:00,L8,374.02,357.97,364.90,368.89,375.00,370.77,371.44,366.82,364.73,373.27,375.16,370.34,371.78,379.15,369.96
