dates,nzd0063-0000,nzd0063-0001,nzd0063-0002,nzd0063-0003,nzd0063-0004,nzd0063-0005,nzd0063-0006,nzd0063-0007,nzd0063-0008,nzd0063-0009,nzd0063-0010,nzd0063-0011,nzd0063-0012,nzd0063-0013,nzd0063-0014,satname
2006-08-13 22:01:05+00:00,350.83,343.73,351.28,359.67,366.03,365.34,363.47,358.66,354.97,355.99,361.20,363.93,367.12,367.87,365.89,L7
2006-08-21 22:05:19+00:00,350.82,344.24,352.21,359.89,366.36,365.65,363.80,359.27,355.64,357.13,361.31,363.62,366.88,367.69,366.69,L5
2006-08-29 22:01:26+00:00,350.44,342.63,351.82,358.91,366.12,366.90,364.81,359.81,357.39,359.74,361.26,363.25,365.67,367.94,366.83,L7
2006-10-16 22:01:19+00:00,351.86,344.38,353.98,360.02,367.32,367.96,366.95,362.81,362.46,363.81,364.28,366.25,366.21,368.50,367.52,L7
2006-11-25 22:06:19+00:00,351.40,344.18,354.05,359.39,366.76,367.83,367.32,362.22,361.29,363.59,356.30,366.13,361.38,363.49,363.11,L5
2007-02-13 22:06:47+00:00,354.85,342.16,355.51,356.04,364.92,365.75,365.48,364.31,361.28,363.22,347.27,361.23,357.20,359.25,359.32,L5
2007-05-12 22:01:48+00:00,351.64,344.22,350.70,356.49,362.32,357.87,362.50,362.02,357.80,359.66,338.28,356.30,351.02,354.90,351.40,L7
2007-05-28 22:02:04+00:00,351.32,343.39,351.05,356.49,362.32,357.87,363.94,362.92,360.55,364.84,364.15,357.74,362.37,367.51,362.69,L7
2007-06-13 22:01:40+00:00,346.24,342.08,351.40,356.49,362.32,361.15,364.35,363.22,361.01,365.02,365.51,358.93,361.98,366.72,363.07,L7
2007-07-15 22:02:00+00:00,354.20,343.90,350.55,355.29,361.29,359.38,362.57,361.97,359.69,361.67,364.25,358.93,361.98,366.11,362.65,L7
2007-08-16 22:01:50+00:00,355.78,344.52,350.39,355.96,361.07,359.22,360.17,358.11,358.10,358.57,364.20,360.25,362.09,366.71,363.75,L7
2007-09-25 22:04:24+00:00,356.43,345.44,351.33,356.72,361.62,359.86,360.19,358.58,357.98,359.96,364.55,361.83,362.17,366.71,363.75,L5
2007-11-20 22:01:34+00:00,355.37,344.39,350.27,354.53,359.19,359.94,360.52,358.96,358.00,359.01,363.76,360.31,360.22,363.01,361.56,L7
2008-02-24 22:02:02+00:00,347.09,346.07,354.42,357.49,360.41,363.62,357.80,358.73,354.49,359.89,362.86,360.20,359.55,357.16,355.43,L7
2008-03-11 22:01:56+00:00,351.56,347.04,357.00,357.49,360.41,363.62,362.68,361.43,356.94,359.46,360.29,357.25,353.54,353.45,358.61,L7
2008-05-14 22:01:24+00:00,350.95,345.81,356.02,358.29,362.62,365.24,365.87,362.55,360.82,356.43,357.47,356.95,354.71,357.74,360.00,L7
2008-05-30 22:01:17+00:00,352.34,347.59,357.48,361.43,365.33,364.26,364.83,363.69,362.83,363.69,360.61,358.51,355.77,359.92,362.78,L7
2008-08-02 22:00:39+00:00,352.57,347.23,358.59,360.74,367.07,364.26,364.83,363.48,362.02,361.64,362.22,358.99,355.77,359.92,362.78,L7
2008-08-18 22:00:56+00:00,352.57,347.23,358.59,360.74,367.07,364.26,364.83,363.48,362.02,361.64,362.22,358.99,355.77,359.92,363.31,L7
2008-09-19 22:00:16+00:00,357.59,348.22,357.80,362.04,369.00,363.99,365.79,365.85,366.68,363.78,370.42,364.80,365.99,368.71,365.66,L7
2009-01-25 22:01:34+00:00,359.04,349.78,363.16,364.06,370.13,367.47,364.85,365.28,363.56,361.28,372.60,366.70,372.15,376.10,366.89,L7
2009-02-02 21:56:58+00:00,362.62,345.71,358.12,362.74,367.36,362.85,361.47,364.06,362.85,362.63,373.12,368.11,367.19,370.85,365.70,L5
2009-03-30 22:02:04+00:00,359.85,337.65,355.34,360.14,366.00,362.33,360.74,361.78,358.16,359.47,365.02,363.01,362.34,365.59,363.34,L7
2009-04-15 22:02:09+00:00,359.85,332.81,347.76,358.23,362.79,359.60,358.80,359.78,356.38,357.25,365.02,363.01,360.16,361.24,359.19,L7
2009-05-17 22:01:51+00:00,359.85,332.81,347.76,352.59,362.79,359.60,358.80,359.78,356.38,357.25,365.02,363.01,355.37,354.39,359.19,L7
2009-06-02 22:02:15+00:00,348.31,326.48,340.45,349.08,362.79,359.60,352.99,353.81,349.27,350.02,354.55,355.35,352.62,352.49,355.19,L7
2009-06-18 22:02:13+00:00,350.75,331.33,344.01,351.05,362.79,359.60,355.07,355.68,353.02,354.02,357.52,358.02,356.34,357.00,355.19,L7
2009-07-04 22:01:47+00:00,349.29,333.23,345.13,352.38,363.45,359.60,355.07,356.71,353.50,354.34,358.10,357.93,356.92,358.16,356.19,L7
2009-07-20 22:01:42+00:00,351.42,336.40,347.09,354.17,364.08,360.70,356.11,357.40,353.94,354.34,358.10,358.93,357.95,359.53,357.19,L7
2009-08-05 22:01:37+00:00,350.43,338.19,346.00,352.14,363.10,359.58,355.75,356.54,353.91,353.80,360.04,360.28,358.69,360.03,356.64,L7
2009-08-21 22:01:59+00:00,351.08,340.57,348.84,353.69,363.82,361.58,358.42,357.72,354.79,353.80,360.04,360.52,358.92,361.00,357.61,L7
2009-09-06 22:01:35+00:00,351.61,340.66,348.84,353.69,364.26,361.22,358.77,357.96,354.69,354.30,360.71,361.29,359.20,361.87,358.57,L7
2009-11-25 22:02:33+00:00,351.96,343.12,350.86,357.00,366.62,363.66,359.65,357.86,354.69,353.91,359.36,360.56,361.78,364.94,359.51,L7
2010-01-12 22:03:17+00:00,353.47,345.08,352.80,357.64,363.04,363.66,365.66,359.88,356.24,354.69,362.10,362.50,361.92,365.99,361.82,L7
2010-02-05 22:02:41+00:00,351.67,341.58,348.71,352.62,360.24,360.11,361.85,358.34,354.43,352.16,355.18,358.24,358.89,363.36,360.49,L5
2010-03-17 22:03:33+00:00,349.36,337.27,344.88,351.34,356.55,354.68,352.07,355.67,353.00,352.17,354.22,356.72,358.10,360.05,358.54,L7
2010-05-04 22:03:59+00:00,350.47,338.66,347.59,353.73,359.12,354.68,352.07,356.01,353.99,353.27,355.30,358.08,359.73,362.19,359.91,L7
2010-06-21 22:03:58+00:00,349.63,339.78,349.00,353.96,359.12,357.46,355.06,357.31,354.71,355.00,357.16,360.09,361.29,365.07,362.52,L7
2010-07-07 22:04:01+00:00,350.75,340.39,349.18,355.58,360.19,359.17,356.58,358.36,354.71,355.00,358.67,360.64,361.89,365.46,363.04,L7
2010-07-23 22:03:38+00:00,355.40,344.74,352.13,359.42,363.20,360.60,358.95,359.58,357.63,358.59,359.86,361.95,363.02,365.54,364.38,L7
2010-09-25 22:04:05+00:00,355.67,346.40,354.42,363.60,366.40,364.55,363.54,361.63,361.44,362.91,363.53,364.49,365.38,367.51,365.37,L7
2010-11-12 22:04:06+00:00,359.74,347.59,353.42,363.33,365.64,365.60,364.32,363.34,375.93,365.80,365.33,365.62,365.68,367.14,365.81,L7
2011-03-12 22:01:19+00:00,360.50,332.09,348.38,360.61,363.26,367.06,367.29,365.49,383.28,363.82,365.46,366.85,363.94,361.01,355.29,L5
2011-07-26 22:04:54+00:00,354.96,342.65,348.42,354.51,358.53,365.31,365.51,365.30,363.43,365.37,368.34,371.95,366.15,367.02,362.83,L7
2011-08-11 22:04:49+00:00,350.53,338.61,346.97,353.79,358.65,365.31,365.51,365.30,358.94,359.08,360.60,364.71,362.94,364.38,360.17,L7
2011-08-19 22:00:12+00:00,355.12,343.13,351.83,358.95,361.18,363.95,364.84,363.25,358.98,360.74,365.62,367.74,365.94,368.15,363.57,L5
2011-08-27 22:05:11+00:00,355.64,342.54,352.04,358.95,361.18,363.95,364.14,362.88,359.57,360.12,365.95,365.78,365.27,367.60,362.70,L7
2011-09-04 22:00:27+00:00,356.42,342.85,352.40,358.23,361.98,362.99,363.33,362.44,359.03,359.31,366.16,366.29,366.41,368.13,363.22,L5
2011-09-12 22:05:05+00:00,356.76,344.54,353.36,357.45,363.49,362.19,362.19,361.34,356.71,357.78,364.17,364.47,365.84,369.23,364.21,L7
2011-10-14 22:05:04+00:00,357.05,344.43,353.47,357.33,364.77,362.41,362.99,361.96,357.46,357.78,364.17,364.21,365.45,368.98,363.71,L7
2011-11-15 22:05:23+00:00,357.90,344.43,353.47,357.33,365.33,362.01,363.09,362.04,358.00,358.40,365.84,364.21,365.45,368.98,363.71,L7
2012-04-23 22:06:04+00:00,356.09,344.42,,355.49,363.44,358.36,359.88,355.93,361.34,361.24,369.19,363.91,363.98,,,L7
2012-06-10 22:06:11+00:00,350.75,354.42,367.49,366.18,369.72,368.11,368.01,349.43,360.90,370.44,371.56,369.15,370.01,376.85,372.75,L7
2012-11-17 22:07:47+00:00,353.15,347.15,358.81,367.35,371.65,369.25,372.21,366.05,361.85,371.10,374.74,374.40,376.04,368.23,365.25,L7
2012-12-19 22:07:32+00:00,355.26,337.19,345.86,354.40,362.61,358.57,364.56,362.71,360.00,359.31,363.91,363.52,363.98,361.72,358.85,L7
2013-01-04 22:07:34+00:00,356.48,340.04,348.05,354.40,362.61,358.57,365.21,362.68,359.38,358.72,362.38,363.04,364.84,363.31,359.03,L7
2013-03-09 22:07:57+00:00,356.48,340.04,348.05,356.74,364.41,361.62,364.61,362.31,359.31,358.94,362.39,361.25,363.49,364.28,359.03,L7
2013-04-26 22:07:43+00:00,353.87,340.07,348.17,357.49,364.45,365.17,365.63,362.65,359.31,358.94,362.39,362.34,364.07,365.13,360.84,L7
2013-05-12 22:07:17+00:00,351.74,340.07,348.17,357.47,366.55,365.95,366.62,363.24,359.68,359.03,362.27,362.52,363.99,365.13,360.84,L7
2013-05-20 22:13:26+00:00,353.16,341.80,348.59,358.36,367.75,367.63,366.69,362.53,359.59,361.06,361.84,362.50,363.77,366.75,362.48,L8
2013-05-28 22:07:35+00:00,353.16,341.80,349.05,359.02,368.32,367.17,367.69,363.19,361.18,362.29,364.89,364.11,365.17,366.75,362.48,L7
2013-06-21 22:13:43+00:00,353.54,344.25,350.93,360.81,368.04,366.69,369.85,363.95,364.83,364.55,365.97,364.54,365.21,368.26,364.94,L8
2013-06-29 22:06:57+00:00,353.21,345.98,352.67,362.37,369.02,367.47,369.85,363.95,364.83,364.43,366.96,364.31,365.25,369.05,366.26,L7
2013-07-15 22:06:47+00:00,352.31,346.05,352.71,362.88,369.64,367.74,370.18,364.48,366.29,365.71,369.18,364.66,365.38,369.56,367.98,L7
2013-09-17 22:07:29+00:00,353.66,345.03,350.40,360.31,367.86,365.96,368.66,363.39,367.72,366.72,366.67,362.90,362.80,364.90,361.69,L7
2013-09-25 22:13:17+00:00,353.60,344.74,351.18,359.63,367.31,364.89,368.20,362.81,366.21,365.17,365.51,362.64,362.36,364.43,361.02,L8
2013-10-19 22:07:51+00:00,354.75,345.17,351.58,359.63,367.31,364.25,367.33,362.35,365.07,364.31,365.28,362.72,362.83,364.67,361.01,L7
2013-12-14 22:13:21+00:00,357.28,344.66,350.83,358.56,365.51,362.20,365.27,360.59,363.79,361.89,361.98,359.94,360.44,363.42,359.44,L8
2013-12-22 22:07:47+00:00,358.74,344.57,349.66,357.79,364.78,362.34,361.59,360.44,359.72,360.16,361.70,359.92,360.33,362.44,357.66,L7
2014-01-15 22:12:57+00:00,360.10,343.31,346.89,353.46,359.51,360.41,361.37,360.11,358.40,357.34,357.74,358.27,358.01,360.32,356.28,L8
2014-01-31 22:12:28+00:00,358.94,342.87,347.00,354.00,359.44,360.13,361.00,358.66,358.68,356.39,357.84,357.37,356.83,359.77,356.82,L8
2014-03-20 22:12:13+00:00,358.59,343.84,349.50,357.27,361.72,361.93,361.87,358.36,358.99,356.32,360.38,360.00,360.95,364.24,359.84,L8
2014-03-28 22:08:46+00:00,358.39,343.07,348.37,357.08,361.48,362.86,360.98,358.16,358.12,355.88,359.51,359.11,360.73,363.19,359.53,L7
2014-04-05 22:11:34+00:00,358.28,342.88,349.44,356.74,362.26,362.31,361.27,358.72,358.20,356.22,359.47,359.88,361.20,364.03,359.74,L8
2014-04-21 22:11:42+00:00,357.87,342.25,349.54,356.24,363.02,362.64,361.95,359.13,358.48,356.21,359.16,360.30,361.12,364.50,360.02,L8
2014-04-29 22:08:37+00:00,357.22,342.80,350.33,356.24,363.02,363.91,362.58,359.79,358.79,356.41,360.06,360.77,361.42,365.05,360.59,L7
2014-05-07 22:11:02+00:00,357.22,342.80,350.33,356.24,363.02,362.67,361.37,359.79,358.79,356.41,359.20,359.85,360.71,364.17,360.59,L8
2014-05-15 22:08:44+00:00,356.63,342.98,351.50,357.07,363.46,362.67,361.37,360.19,358.93,356.88,359.95,360.41,361.59,364.64,360.87,L7
2014-05-23 22:11:18+00:00,356.63,342.98,351.50,357.07,363.46,362.67,361.37,360.06,358.54,356.53,360.41,360.01,361.15,364.60,361.02,L8
2014-05-31 22:09:12+00:00,356.63,342.81,350.93,357.22,364.34,362.57,362.13,360.56,359.05,357.05,361.23,360.01,361.15,364.86,361.30,L7
2014-06-16 22:09:12+00:00,355.27,343.38,351.72,357.37,365.36,363.06,362.69,360.64,359.77,357.11,361.76,361.05,361.32,365.62,361.73,L7
2014-07-02 22:09:19+00:00,353.62,343.77,352.66,357.88,367.25,363.96,363.68,360.36,359.77,357.91,361.89,361.47,361.80,365.83,362.56,L7
2014-07-26 22:11:43+00:00,353.12,344.82,353.80,359.13,368.93,364.47,363.80,360.50,359.73,357.92,362.80,361.67,362.16,366.12,363.05,L8
2014-08-03 22:09:27+00:00,353.24,345.63,355.15,359.63,369.50,365.07,364.60,361.98,360.23,359.34,364.02,362.47,363.18,367.07,363.38,L7
2014-10-06 22:09:44+00:00,353.01,346.92,355.38,361.46,370.00,365.65,365.73,363.15,360.68,360.65,366.12,362.86,363.35,367.40,364.69,L7
2014-10-14 22:11:38+00:00,353.74,347.07,355.28,362.99,370.15,366.52,366.10,363.53,360.93,360.70,365.90,362.87,363.79,367.40,364.89,L8
2015-01-02 22:11:27+00:00,359.87,349.71,356.75,366.92,368.94,367.98,366.48,363.73,361.17,361.51,366.84,360.68,363.61,365.67,363.19,L8
2015-01-10 22:10:23+00:00,359.87,349.71,356.54,366.62,368.13,368.00,365.29,363.33,361.20,361.51,365.77,361.42,363.61,365.67,362.70,L7
2015-02-19 22:11:13+00:00,361.10,347.37,356.22,365.99,367.76,366.34,365.58,362.63,361.15,361.83,361.55,361.96,365.78,363.86,361.15,L8
2015-02-27 22:10:16+00:00,360.75,347.37,356.22,364.65,367.36,366.11,365.11,362.55,360.73,361.08,361.65,361.45,364.43,363.73,361.15,L7
2015-03-31 22:10:28+00:00,360.60,348.26,356.21,364.65,367.36,366.14,364.99,362.69,360.67,360.52,362.32,361.24,363.71,364.23,360.79,L7
2015-05-02 22:10:44+00:00,358.57,347.74,356.15,360.22,366.64,365.28,364.79,362.62,360.32,359.37,361.52,361.49,363.08,363.14,359.39,L7
2015-05-10 22:10:28+00:00,356.42,348.07,355.14,359.86,365.28,366.42,365.19,362.88,360.32,359.15,361.54,361.60,363.50,363.61,360.59,L8
2015-05-18 22:10:52+00:00,356.42,348.07,355.14,359.86,365.28,365.58,365.82,362.31,359.74,359.15,361.54,361.66,363.70,362.39,359.91,L7
2015-06-03 22:10:57+00:00,352.87,345.62,354.40,358.83,366.36,365.79,366.24,362.52,359.99,359.15,361.54,361.93,363.37,362.59,360.06,L7
2015-06-27 22:10:46+00:00,353.70,345.92,355.34,359.86,366.65,366.01,366.07,363.25,360.87,360.90,362.43,362.43,363.90,363.93,361.03,L8
2015-07-21 22:11:34+00:00,351.83,345.83,355.00,358.85,367.59,365.62,366.91,363.95,361.23,361.24,364.96,362.70,364.51,364.82,362.86,L7
2015-07-29 22:11:01+00:00,352.64,346.38,354.85,359.60,367.77,365.71,366.71,363.67,361.63,362.38,365.46,362.56,364.32,365.21,363.26,L8
2015-08-06 22:11:13+00:00,351.55,345.47,352.94,359.40,367.95,365.08,366.15,363.02,361.63,362.38,363.72,361.52,363.58,364.70,362.66,L7
