,dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,nzd0191-0051,nzd0191-0052,nzd0191-0053,nzd0191-0054,nzd0191-0055,nzd0191-0056,nzd0191-0057,nzd0191-0058,nzd0191-0059,nzd0191-0060,nzd0191-0061
0,1999-09-13 21:52:41+00:00,171.7045384035274,,137.53108073728865,125.8831107237744,120.307325843849,,,,,125.08010625534494,,120.83087550428837,123.28287155181512,126.75875836316456,,,,125.93502178392818,,,106.30719107269239,,,111.43243050698587,109.76036271853769,,122.28796826261011,124.17213467791703,,123.5430877003952,118.25966662629145,,130.68474411259615,131.8824991986371,,145.4878515896634,150.5795951825498,,151.82283446702033,149.99991826382458,,138.5539071933404,147.36658144553434,148.64041216175434,,149.1992629225395,155.20621500081396,,163.49911598770848,167.8609169963979,169.90202489090586,,184.8891293928063,186.16635239792336,,,168.91003789066914,176.84710111976008,190.82254952319502,206.14569209015923,212.79853972466063,
1,1999-09-20 21:58:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.69776397613478,,146.45396779760728,153.30551075975242,,,,,144.6478611778367,164.4585358804354,169.4610223837081,,158.6822678420226,159.4620666938687,179.35932096333536,,178.70087835187826,191.11537962030465,,,198.0725143550403,188.80105961401404,,179.80065478460588,188.07166534490887,192.0306343421622,198.8352382236597,228.44542799379295,244.50443014649917
2,1999-09-29 21:52:52+00:00,213.32140626006486,,170.39513102183184,158.7928846583361,162.29708986923453,162.58152107178978,,227.36942495714442,176.98914734733307,169.14004277330088,,150.79957632741224,153.1626188838507,165.3907068085818,,174.5520533249952,172.79498252723488,,157.73601409947082,147.5586704019691,136.90137879361566,,133.63031264082008,142.6652047740365,143.71708671112378,,154.83419570130002,159.3907003485536,,158.13590749373003,153.8980156870192,,161.74778522998093,160.6496240426616,,172.42110998151702,181.9482023289448,,189.29783492205672,189.52970144197096,,169.81555699330858,177.08438448659808,179.57158078491915,,186.85583804244845,192.8513734993771,202.21828221746907,,201.68040043465123,210.3783560553513,,,219.727890266879,209.96170853541085,206.82311317371918,208.1947662960392,216.3755461071048,220.52604755138017,227.88141411847903,239.00648137597503,230.47734464656935
3,1999-10-15 21:52:49+00:00,194.28353372424507,,148.02967263423943,145.75406234383036,143.0180028705732,144.96191116252675,,194.00478900620678,157.78784822434523,151.68350570606913,,137.1332178030271,139.82615471105174,142.13565338663943,,158.26925786703228,157.83542011715974,155.25206509611536,144.17939548916326,134.29531661225846,125.74333785053527,,,129.1111454034603,132.43031118854253,,140.57756417434982,,,136.19249038688142,132.32266428516095,,149.69437251294661,153.65725755154708,149.4557136654508,157.40105540526667,171.25644365123782,159.40610117666841,165.4002101092144,159.65811139436698,,153.91757653555973,159.5665582864106,161.52897393383353,,162.18505033595602,169.38262032645522,,187.11247327587546,189.80777157055624,184.48746785501822,196.54380815421763,198.26174480142618,199.86917649133258,192.6027190953812,,187.84310323195655,198.431683600446,197.9073099131622,216.7584199329761,233.2622586415951,225.79972631770184
4,1999-10-22 21:58:52+00:00,,,,,,,,196.13068449028384,,169.83331576840155,,,,,176.12547025070225,,,,,157.83926191234863,,,145.57967506436904,145.12201201678255,,165.91169336428788,168.52676331290533,,163.5682704812188,149.9692669310457,147.98972485222518,,177.3420608485569,178.8532296957455,166.4705693709112,177.8808085995489,178.79433887878233,,191.30193888106848,190.09145231552773,,179.27469280243702,181.97525678276403,195.73919960093838,,178.69173593850746,182.6124511128813,193.7520963434117,,194.2732517924554,199.02433958875574,199.39148900820913,,217.00346322255828,221.25602708958817,209.47923716110972,,207.90950669569142,208.90198146303646,201.88321116532174,250.00009288908674,217.17515508664655
5,1999-11-16 21:52:44+00:00,193.6096813224367,153.64342336443246,139.05185229680913,125.97370821316204,129.32902707799784,127.958910988735,133.2254625135581,170.49578653367516,,,146.3858213813804,149.29969289587578,146.4668489561797,141.55976703091486,,146.86960867796756,158.36157713067433,161.53421077735283,151.37005434300795,150.10612198964452,143.75406887872475,,,122.26895395403223,132.5106694596625,,143.54950645346747,,,144.40453650838913,136.60589159904492,,154.31160011682675,163.5097973787585,159.90659960878835,149.45671064544229,166.4141603575364,,175.81722721884404,162.29487281829026,,164.17980007761136,157.5174127627954,170.94413648357337,,170.3908431731816,167.26514741033162,,,184.65290044843326,193.15032567411626,,195.00834875302164,205.72340255623607,197.3135934750613,193.48920426887435,195.6365229981841,197.8593688539999,205.3494163479845,211.06447822802215,224.1430866884975,214.42570193161188
6,1999-12-02 21:52:40+00:00,195.99193173693766,174.31136100418115,138.70926600740913,128.65976650220435,,,149.0752623762919,187.85618595972417,,173.20299534505298,166.29117269833895,165.59079352705515,162.9468986771758,161.36398868204793,154.62769055625236,154.69974063488823,172.1400088498181,,167.3370526143025,165.16130829486437,159.75055609466398,,169.16646276432544,161.26641950838473,,175.21260921087958,167.23967708021007,,151.59342897965254,171.03719406866938,,175.93556323580356,172.58171821030544,182.71467163927602,,182.88275696595653,189.37726756551888,,197.557703073888,193.42230777242563,187.81488268203995,,189.01861491659108,188.0670970544694,192.91131109856485,195.24434112195627,193.458654207775,195.67844796591032,,206.24267025813467,211.59804425370808,,211.2784763193337,219.05267813459542,217.1368119216289,212.11268589352008,207.58378609113353,210.80631767595125,204.30364777425666,214.97252906517699,230.48036447569243,213.81901850919812
7,1999-12-09 21:58:57+00:00,196.33349149590035,169.9283548606919,155.17760911969836,146.14987153315863,147.57866537830188,151.762950443854,148.80454937396215,,,167.23335224404778,,158.246076671406,151.49227740875952,159.38796801624954,165.76947771793348,159.29113698313392,171.5726040763442,,174.59979615278846,167.34427882266365,164.95756741591075,162.14767096817178,152.05394219854543,148.6627763176314,140.22499126175865,154.02116912428377,166.49709541929263,,165.79178842537848,169.43677752830823,170.10562161264394,,164.5082478347325,174.079786089223,169.4951499267885,180.97668146812288,188.55786318753485,,201.76086473113207,198.48171673714026,,196.31811255270276,188.0351196224238,191.12074565369434,,190.0389938215284,190.14400986416814,197.15488344597918,204.5992688524676,204.6266932502793,213.81694181130752,220.20035860839332,,219.6936876350384,217.23465998411436,214.05204625449133,,211.7945965843861,215.1097094943751,218.294591793161,226.44075292264674,223.1692953006185
8,2000-01-19 21:52:37+00:00,194.63946937451186,165.94186170411757,150.40648828740458,140.75711272648107,136.19910511275532,,142.87672794537482,179.46967344772315,156.97383157638575,153.7302473352753,148.36626001360304,150.51304201180082,148.12791916333381,,168.77812332157626,164.60379195037203,171.41864886914556,,164.9380458084449,158.45392801274025,154.91825309632628,,170.8431535116865,176.3038456723676,169.97373391712617,,,,149.64646851409415,149.5212254962777,,,152.8837057385988,167.7423808086135,,183.32717602963427,178.4280424012141,179.28841194839362,179.24025871918946,185.28607181817154,185.0746614774341,,179.43365327453265,177.58311677075127,,182.3791972611376,181.3274377907193,,,205.49989002476985,214.98100960617697,,210.40730357717294,211.01211163497464,215.7360212330229,212.31181354250361,,202.89125894012406,211.07997173858718,,,
9,2000-02-04 21:52:37+00:00,214.69697482219007,171.971216206944,161.92725738801894,155.84269797028006,154.4147573875851,,169.84852568209328,201.411645650164,155.85872290608134,150.97135164604634,,155.64124971252423,159.58303085780224,,177.6488419880046,176.96659564189275,173.55192327641217,,160.45749094993963,159.71518727949618,156.63399758591495,,166.46942391140928,177.08106449816086,,169.7947019317698,167.0003954528454,,168.18791812692314,164.02360108751344,167.45936547671843,,170.2664498047792,170.3528406837817,179.52652275739524,188.90473657728705,190.3297595736512,,189.80034334091104,193.31639277497231,,,194.091632205707,193.7545937078164,,188.2796747964474,195.6586658218872,203.60355407580022,215.26134070268776,213.59390128532863,225.49344424238026,228.20133650866433,,224.11132572650857,228.75622637017565,227.1047606181031,,224.43198147491321,226.5882937548602,230.49643468230622,237.19811384704445,230.4437007362073
