,dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172
0,1999-08-17 22:12:26+00:00,224.63780269739877,,139.64332016529997,127.68997393008493,127.70519666866937,,119.8078426500112,117.85125027278006,,,,140.75151073609484,141.21719358246548,145.92292596479078,153.02385785470213,161.17174938844795,173.02024276052487,163.21700916353063,158.55487498588658,155.16354046933878,,153.53284603833822,152.08334108871838,,,,,,,,146.1744919693658,144.74410985132843,,156.7357510738814,158.8617760760369,155.32317566218086,161.53863361200243,159.1353366718816,,165.40856708932517,161.78456037125213,161.49269460702058,158.98260685439854,152.555985246334,154.30305839992545,,151.89992250285204,,,,,,,150.91759657313213,154.46869046207368,145.9262760542858,145.98927760044663,144.53518158576227,137.52600069579742,,139.007241340642,145.47263552617824,,,139.9305840954246,133.2385167346394,133.76602168619937,130.36971172819,134.3803220678508,,,,,,126.15562797534045,126.18268435344471,119.02158564247634,117.39639912063961,114.39404832806193,111.61274062536765,113.99590673054817,,,,,,,,,,106.52934567657786,107.42957525771406,103.46435720658663,104.8800266678882,107.73639642378767,113.50111699746382,114.76199316525337,,,116.89379131028534,,114.55191526974612,,113.98043790230454,120.36114695440574,121.56083261015718,121.83681826958758,128.4574146313645,125.72416189870529,,128.9053129627775,133.2977995181143,,131.65268174613612,,,126.10578371465664,126.04662332874159,126.80033200514576,129.92631621912065,130.0867534992449,124.77091948512549,,,,,,,,,119.00860576945624,116.97124367719971,116.44781346858099,114.69554465188642,111.80074121856276,,,,,,111.30185327856725,,,,,,,,121.56623883726738,,,108.762035592475,,,,,,,,,87.23030819647613,83.33968823246414,,,73.02434405225347,58.14002979486057,54.56964618729395,73.29419028697205,89.88378903968061,98.83367803639945,118.59282212412805,136.78584065557493,143.50224598987535
1,1999-08-26 22:06:20+00:00,,,156.73355169462607,143.9256989034044,138.02874062899144,133.49627577541037,128.0512872135023,119.85103625559498,128.5752716810131,136.72420302099775,144.250855280809,149.70979965953148,149.4182920087885,152.34107302798913,158.00931340460147,170.5454801196051,178.1079314219245,177.16420655204456,170.6620261051981,164.05613678804372,157.32429230736398,158.33918031357518,156.1085830123837,154.57820909400795,152.0939837588545,152.87439168779792,158.49966810994368,156.9341998304765,154.63810501641856,155.34985168186554,162.36892998628844,162.46661441005904,157.64053854623933,168.18884289650998,164.9876330012401,161.85118713320458,162.03693612384313,169.26449269908198,167.95902724784526,170.3954408785907,165.44526689565953,164.7055270812703,164.433935446114,162.24910035717463,152.4110280967201,149.78795125338107,151.45257835710686,152.78396418744296,151.94611152909349,151.24865495552828,144.97347090985207,147.8479701700998,151.74893422042283,155.53480900100837,155.2876437483362,158.22463627024052,156.50980650261147,152.2848293398304,149.9125507705395,146.42281215368337,146.90444712581035,150.83450861331272,148.60371372612724,145.77073528966548,145.14263183008313,140.6121586841012,140.9232040115235,139.90888279481638,138.25349128094945,133.20902407012312,134.69474235632873,131.98358165944956,135.84082587947523,131.88535527270352,133.86143268607893,126.46662176549646,127.4523258592114,121.31976924523211,124.70943832515219,119.51867141908511,119.73352840440263,114.47122407948217,117.96244299735439,116.57562464221967,121.55672614686996,124.53018628017963,123.51090433976121,121.35606238061638,117.00138111815781,115.65267870642307,118.53663847902779,118.14600830963353,113.23548872206749,117.19228280215518,112.4495640533296,114.60609465862132,115.99386244926598,123.03516396776254,121.95116697281658,123.09826637250899,118.84622364492776,119.35801668748047,117.64707087761205,120.61423260812164,124.03544898048436,125.19465139784242,130.711065073879,133.66286979154577,130.61377410872007,132.55385596693026,134.86430419822656,137.66402203427168,134.70858436119357,136.19930882784985,134.06417475157687,132.3596323039992,132.6129955059327,131.98431177172392,130.73573895246295,137.93979922175214,132.61265517774984,131.25496142699194,128.32917653471242,123.89459000799472,123.32353462582428,123.9045896617835,129.02250299652917,124.01020002321256,124.23665613595055,,125.16691529724905,126.70362498299889,120.72969349268463,119.21181061102276,126.78038979075518,120.18108225124277,121.93321580170698,118.51923700020913,,118.52317089829866,124.27667007661015,118.4278809881525,120.25976747139075,118.19847727839178,121.56441171707604,125.49485943335222,128.62900569494545,132.33217903648293,131.8414978303187,126.588450613992,130.04451389384278,123.0125686819112,,107.81813796526747,103.98836254969416,101.78839309119783,103.81198423391496,103.26897281983125,100.49939360615974,100.79253297953886,96.84910766289093,102.86645632788213,90.22309218586616,82.9362112306869,80.64769714314295,75.61851548815369,77.46578891163767,90.11740211390999,102.71302516749572,107.11060144735072,122.62526545066966,135.98532646578752,158.22133927862137
2,1999-09-18 22:12:27+00:00,,168.1943643292055,136.75607479695333,120.82928871174566,126.84597586932058,122.8681944577459,123.66268759112926,119.60222608013571,125.0707869699077,125.22707151628269,139.0642879387272,144.23249861601437,138.25903775449248,147.0682519125657,,,,,,135.56164716326174,127.60411582392588,144.85732169645792,146.85874959043858,139.72348090638948,128.8433218348289,131.88018760150229,141.7883427672394,133.87842452319998,135.4198415985426,138.39043906193822,142.8596423915901,136.95748604159164,143.4550507670115,150.0357785384951,149.7548449402302,149.54233643194067,154.710575165837,150.643678405168,152.4858106274881,149.0811789423153,146.71276204859944,148.54435117120065,151.717489026221,141.69938053667641,135.53680684138746,128.36577932546302,135.80240025025662,131.36749114132314,134.7300424359357,130.54815168577642,132.7660763829982,133.82647585947697,135.32582832144269,139.87739168887964,136.69320974392562,132.44472509628804,139.76412832438746,133.9586832763357,139.0554224110099,130.1993801517567,125.70813607423777,135.7339547039812,129.46905910068918,136.26495178430787,132.84308030549326,129.49492604941972,117.09148668900933,119.25935237223761,117.44808209640307,112.23120424725943,113.8068831242711,106.25413375462813,110.53967984222261,119.18358234347745,116.84300349921112,120.1584529638614,112.84674445205626,119.4104106260129,101.2875258375003,112.18762386889308,101.36580367434074,96.58555439534271,100.5041594223011,86.5314992181199,107.31334759246849,114.15342609295469,107.15835243843198,108.95532872985858,107.7670995205717,103.2506940944364,93.82353413240857,98.16041442901188,99.03034347556968,94.99343486698314,94.93178101571802,96.79119232099829,106.3965844409357,102.24628103193638,112.46147786910194,99.23398180814719,108.20163125176451,108.08347382301498,104.30917077727227,99.5653876271429,105.0463100345281,111.78190681845942,111.05106118374091,117.57675817421052,126.78491236342158,120.82315865053435,128.7215811552379,127.58246296661436,128.86951796990513,121.66679439632053,121.25935949057332,117.27124605307493,115.48274428917007,110.82886079601792,109.28565905321445,119.14826027421124,104.00059513274782,105.95974633745386,,91.4012898666906,101.19111679142763,114.05508847748816,113.74336844937775,118.49565814592303,117.27278624053888,120.10757698950901,116.93828793886154,112.31510292739067,104.63015050747039,106.35167131424114,103.35098749016187,104.79826074878723,103.3758549202572,107.05120013019067,115.4100909393291,109.51199048948654,106.63645808676499,110.22365484693744,104.77274781379515,106.6005570850058,105.49434900404917,108.56013171312888,112.01337129877855,114.228862308242,118.96460127288908,115.19573595069268,117.29200147790456,117.10212808673238,111.0088427507363,97.80668630838925,95.98182007713848,94.96804608590428,92.93173028668117,87.47785251333416,87.17839182904784,88.10942773091976,91.0598952974491,82.1817753624572,82.05488893527527,76.06718997561408,67.1941395380443,65.85534139265808,57.262630478109735,73.01655395242513,84.45466923491782,107.97535936405778,120.30060129672883,131.81205259307924,133.80430534065616
3,1999-10-13 22:06:24+00:00,206.3463339236503,180.31756294289454,156.20460039744188,134.48662879943592,129.01870996643456,123.77576187033183,130.17268663726955,129.60281052796185,133.4890344603276,138.13443047855,142.59709569192293,147.63948061694293,149.9570521418536,152.39892289422298,157.57303234872595,158.24843627516353,163.58463668271878,160.61103030037594,156.06091301500314,152.17772116862034,149.06616325450744,144.84937918776433,148.0055819433268,145.8430399410779,147.7136525780522,147.98936429327946,149.15857615022887,143.3697449487525,136.40424912474373,143.4337007424396,148.03557084071613,151.51196552636023,148.89391975927688,150.6252727554387,149.75357860262196,156.2465615645498,158.06180007826103,158.848557125542,157.97528858677745,155.58078584471562,151.10230783858236,147.87728807799664,143.3842626524786,147.0973525692439,144.97622868348668,143.47865931901705,141.3969668685405,138.56043202442703,140.3149480332993,136.11725424650464,133.72366312357173,134.085546635237,134.75813381700425,135.77270889195637,137.40368852384677,134.13120982327533,133.83282562476384,131.97621635574941,133.9006055695719,134.44896749739132,136.6173655990258,140.40753622830323,142.3024451526254,139.02601551794538,134.4616925687245,131.79855799641416,132.97418886844727,125.91031028615932,116.84439716295111,115.78618828953583,112.96170955542406,110.85433963198722,108.44871637890597,108.81337575013167,115.55952970817947,117.16647752274916,119.35806256753904,117.92027038415398,116.44690533221036,114.10548869986408,111.6835729418997,106.45656264562399,104.62277606667062,103.96384371389443,108.48144713940596,104.32025725013844,102.26655270228224,108.94281606841373,107.28229650354821,105.82471190603665,107.60033414436069,105.64887121204823,106.40841230934224,106.02428213930588,105.83061451393421,102.63092555270748,104.27305323316816,101.83006201173481,105.28116739264738,109.01282257521552,116.00086820114373,115.08134725716288,117.35437888488892,119.07884396888954,118.51051682075988,115.53859837321019,115.2643598914231,112.14211770573854,115.17105028425189,115.49478689596921,120.987458151728,122.21147351914047,126.53923095295393,130.13309868769198,130.0107271374415,124.78500621646901,125.01262974882883,120.24191682440853,118.33238741493813,115.21841902319848,112.28426817506903,110.42818657810064,111.91365247780962,112.30038900221746,106.32457701668454,105.89456928230805,116.96643905694059,113.66085001735199,114.01966731240982,119.80974309420722,121.12112693438365,115.02482617478542,115.76937674911082,106.3259907124226,105.57695893138992,106.99226801564858,109.13061711504415,106.18153928420982,101.04459897748522,110.0514954555883,109.03102708482027,110.05500783219736,109.19111771581987,105.37462671500163,106.68300170629097,104.52839369456717,102.20950156617246,103.84076561262363,104.90630534488004,105.80703744908762,105.62184612111456,104.66591114375518,104.68545169778326,104.88178635107418,101.49569286982378,95.82213539793047,90.13417879904296,87.11352483573653,86.76386792296745,86.77710766593859,85.50204899915481,84.85578179041144,77.36193269518972,77.44655295182126,73.24649047858942,68.47346159919897,71.05807419402905,81.40065013848245,92.46429266711101,106.78533573383025,117.68386937987218,130.73095618847833,99.48656178190505
4,1999-11-21 22:12:24+00:00,,182.53958737033497,163.3497705407881,142.247578307316,130.1341517758678,127.71508092405253,122.17544525090419,121.39428532558065,135.4770591206895,147.90295994744287,148.60963328783347,144.33757891651908,149.4053037152154,151.2027009090243,156.30425573616188,165.89142799503654,171.71771707247436,167.27664661758197,161.5189765544044,163.0583996307395,159.68046802302692,158.03332084744648,155.2803354366817,151.77084928840824,152.25422105600387,147.23814131669613,154.03165140704604,155.8453106840776,158.18076374212362,152.57247422094957,158.9467166792839,160.2039729675418,159.43751138944666,162.2432494166757,160.58927753025634,161.06006656438834,164.65226934314882,168.9401314340822,169.5603665453572,164.41547758076354,158.6573212894748,154.90050176524855,157.32543034942682,156.84570637503913,154.74917839006525,155.48513503406673,156.41163362697182,152.65949941179855,154.07611765225565,152.75336034835823,145.6724938178033,149.11629207608925,150.0558865650199,148.67942251070073,140.06196927137972,144.37142360847702,145.8344389972145,150.96478060016605,153.246074904335,153.69449965750218,151.60518204660232,158.94449918953816,151.5314325555827,153.16330266677082,144.77131114766306,145.97823864041004,129.23324844898391,133.33748845629702,128.95905402117504,129.68377519780952,131.6758368748333,133.6122337766412,134.36403683874298,131.83658475560415,132.493156802908,124.35334702404472,122.51360409245994,123.79218586739071,120.90362145480566,119.96804742686814,118.53282893466198,119.7434962317811,121.79904919580892,120.41262061025381,118.62695040987913,119.64526552992959,118.6653340933085,118.79725418790613,116.86495458600628,118.38909433359751,118.21674929299591,119.02698918801354,114.21050371022687,118.59521283307181,113.81069954417214,118.47575142808985,117.77975253518662,123.22354753647568,120.14327338221628,121.48982027108245,119.88035598669276,118.28350148092987,120.38438238437841,121.27456395995362,125.49264218075143,125.68752294527495,125.81795208784203,124.2256909076468,128.7342115097767,133.7673342591892,135.47278838570912,137.86723645957207,136.36602396757482,141.38084447402798,142.4332983515031,136.25136466332893,131.7121680664319,128.9719903100163,125.48168762144071,131.9658826856681,125.50914776490404,129.0390869557814,125.61293879827413,124.28219945594151,125.86901449369645,124.06603366803076,129.0772300427221,130.49232680380493,129.32639156270312,126.35066967116867,126.32638227723237,123.41792701003175,119.43524354973373,117.83712657447303,123.80540959109943,121.84487725522615,122.07758144328129,117.38982399971114,122.4845843928842,119.76563562640709,125.6857473554951,122.72598513652815,123.74721390959931,117.9869656714074,119.94187030025938,122.54600884836488,118.06688716831742,124.78895489898827,130.9075514861621,131.62655911854182,134.90354968544455,128.1201629161778,120.3543774038136,114.74360251865727,110.87401605365653,103.69682116881398,106.53894211612435,102.3654608204635,102.20941903892617,95.2607921213557,95.98633938720465,103.02629946505846,97.67262817395648,90.51821154362224,84.34750106475667,79.393613146174,83.19271477636481,87.1621765590144,96.80262212093788,104.44689031989824,118.69802322401645,131.7075167848252,150.75111107951162
5,2000-01-17 22:06:11+00:00,,,,,,,,,,,151.33476819632997,158.57828604862905,163.2548264179534,158.65971026473744,161.45525988254946,162.42275641148518,173.64149252067068,173.43878665954003,174.6375274905402,168.20258846245468,170.025969814113,176.93263008457097,169.18522698394546,157.69170131484506,155.94337190987372,165.64606079017253,165.48974831169502,171.57098498588678,171.38906464746756,168.73485297716798,167.12541062175777,172.1015669521226,174.05431075482736,177.0127977299472,172.2371372748253,181.3593090869315,194.35441973104207,185.8781509997689,175.25687238909262,173.26112616314845,173.90597333721058,167.32535741004097,162.928538736596,159.194265353572,149.306352570262,151.28549931866857,155.97888029229853,160.48373485727578,164.19412358704201,162.07332365244613,154.2479903195156,154.48245817154978,154.5904200789363,157.15617196000912,161.77998405242394,149.7485893674254,144.94832998838072,142.5386065704071,148.85878522862853,155.5353738000315,157.73070013557657,160.9585765594854,155.40042984222762,147.97700582629602,148.32708622556234,143.67813062520602,154.91822681294963,156.53721663837567,149.78536556994035,147.86808614433212,140.26566431472284,132.11990829242328,129.9493791126402,123.59488070279589,126.10676935281906,126.26670316158662,133.12411421810344,130.49135167228883,131.4421713194523,127.16158640355195,119.5643552243639,122.3968253448089,122.42208392725617,124.64589707716011,126.92524007736833,130.62659148769973,120.51331207214325,119.71245838314339,120.34298097364692,122.1116980326253,123.23812622936336,119.06856059568942,116.27349553657044,117.0050508368221,114.90299113942237,125.92272219811781,123.93709722889037,122.93308719474315,121.15896526844877,125.37223977294508,127.82056732328941,130.01231399096727,131.47179402703,128.0323538118971,124.74641766647602,126.96637662909932,135.24900864789967,140.3969692421792,141.4651989986462,142.71618485104239,138.31251077396678,140.36893360465675,135.36026349427436,142.4977896832341,138.2242161778076,136.5350195638965,128.3409101723828,124.71128069863717,124.12905503091056,133.82064814200916,137.283881288412,,,,,,,,,,,,,,,119.4149873097095,125.54087977643151,122.68145403407065,120.59164468593347,122.63156645096466,131.2340643047917,129.92712967129287,128.88878602834149,122.56212787145188,123.07615872766529,124.02022549651454,131.68074852584655,128.02096337825685,131.21252994326395,128.30404559154698,130.58355457104537,124.3480404905207,123.43770019162552,114.05797165596147,108.6645262275264,105.20745780734325,108.15055337259814,105.68075126771038,103.054026987053,100.72657117595277,101.8825174063692,101.69014777146785,97.94416487939687,90.21623650017601,81.29209946644691,76.51071138502066,76.21403853309819,88.32054236554346,101.62004701592852,112.9638413074323,130.02295227280052,145.1959396692456,157.53145926695964
6,2000-02-18 22:06:05+00:00,210.36855115102827,193.66533754657675,167.08759606262677,151.42029307548398,139.79716535459198,135.53833523585624,130.5988497475224,135.47589880532496,140.3930257312256,150.08725943948988,154.13681457815986,158.5033998770457,157.9789830849537,162.60942164252052,167.97345528213256,177.76144715700974,178.63226319565547,175.45894795071854,171.74207249826054,174.02570053797726,171.995055669001,174.59372558647118,171.250708263124,163.49272274052984,162.08453714499376,165.71890348488708,164.76685712420942,169.14361056804776,168.81139672806233,166.04799115289623,170.28647498555398,168.14731045649845,167.98842672660064,173.35460394234528,172.93621309936006,168.15853315571033,176.50503225485244,183.9168831845708,187.61000420187912,180.74357050193512,174.87509464188255,168.653156798095,164.11078534779625,163.85543301588822,157.4190272808001,156.0691869210909,160.89270388583876,156.4281569972393,164.2626370214817,166.78779052961514,169.5578232307139,164.00696261613226,166.79404436773402,161.89706560225778,158.53502460949906,156.8827525818223,151.8639041710495,152.06293626793024,155.37191010171378,164.71564915510865,160.44910911779655,169.37901961347524,160.4971026613305,158.28438331033652,154.7438278286114,154.3980934467351,152.96999182209595,152.02309809460078,148.77366541309365,146.91104887305303,145.00786721982718,143.79647980856012,139.8542212723147,137.70405006043984,138.9872612458076,135.87736425996306,137.9494987811313,137.82074205483687,138.60670231844355,134.95169008087728,132.21181316353025,124.46341573236143,127.44202852721259,127.77045442941457,129.42788657304155,132.955922748988,132.4755550014735,131.811805845596,133.30179208328204,130.9295002855242,133.10355667227117,133.232809397132,126.22167319949548,117.73252556644007,121.13370764027954,123.23003779524615,124.5786412570273,130.4635453615721,132.91983781147462,132.75159509769284,139.7567111950362,134.91428547335548,141.25664937536186,139.59929014683732,138.12834827970184,135.99492038523871,136.3511822735732,137.91247322092994,136.33107386589256,138.89827631228042,137.76798855871982,139.67966229082487,137.34843448778412,146.84686621480878,152.6891638033391,151.6349867645951,149.77365841043033,146.48981832532039,137.93186685865592,143.85355213755255,138.40835744263023,142.01644311813197,138.49792803535559,138.73798325620328,138.40461566939518,139.0497861187827,138.89110483724082,135.35381084445032,135.44447858288854,132.4550367687758,134.41696503605772,131.42863757051188,132.2636728262708,129.55247699009269,135.8176414546359,133.6927151311283,135.974371719344,132.41931203937185,134.27657817886166,131.04809931581553,140.86279792852508,136.8018963364567,138.70388342310315,134.95634998098905,136.26673513960174,135.8245231046621,136.88700669069215,135.3893555848311,134.13941793903606,133.57761891856683,140.7340360140101,131.73729936589336,131.4643963547163,124.89972881925053,120.49182971029481,116.42922367932633,118.92862707380809,117.53897220904938,112.02521892761828,111.75837411844219,106.81705523351965,112.67020950776882,99.40599311902034,96.46185981466002,87.58758514168636,84.10321561076714,85.82599849139936,99.59158547180989,105.67079461226814,111.87498487255101,126.28831561673434,146.32807995299515,164.00174588128658
7,2000-02-25 22:12:13+00:00,,,,,,,136.16938528022365,,130.74429979509523,144.58138744384263,149.9836953292488,145.79882425648833,,158.30753662932295,160.68931666036235,,,163.6343827946904,168.22036875764076,169.6660503234317,,,157.91376688406064,,144.4737159031913,,,,,,,,,,161.39984785569408,157.01782633530897,162.22878238672732,165.63587258682594,,,,158.87011426528994,152.81324727578325,152.69320577287365,150.32671064783716,150.6818000198719,150.4528135636213,158.7873928228322,160.35126956596724,197.9831853597677,,154.54983770564618,147.4974919284831,137.05750380891118,143.25645871127404,148.06473375300658,145.70660686608846,144.9609200544324,143.9165774749104,145.87180828077732,152.923100660577,151.93599219993865,143.91355903052676,145.92943621374206,141.18922490792858,130.79510449360265,129.44854316801053,137.75081005963284,135.11818741502447,130.64314528940167,133.3872429555649,132.99281956475897,,122.39719710996646,119.74732856699696,119.25136349532781,119.45915559206479,116.6221428864903,118.88782123221957,113.9075871687799,117.74730491520795,,116.92339443968204,117.19217963096467,116.50567006708265,115.89045284459426,120.75428170648517,119.90888745775123,120.75510584135438,119.04141027747846,111.99724395245384,113.66313009306789,111.44457519952378,,111.00719839900673,113.20245332277096,115.54524258004344,118.58434887866632,121.01502937637686,126.31549969944795,121.8364619010993,124.33613483008645,121.05993876889461,119.20909594817299,119.21265002622023,119.132537413635,119.66892779897624,125.69883691506296,,128.44243066577712,129.15902131425173,126.67793978805689,136.52175426495683,124.42698689327425,121.09212079527113,126.50025475974768,121.25181090404776,124.26842695764718,122.28033825673572,128.4211678151555,,,,126.64554574075147,128.16670414446457,125.807411332554,119.30721131365799,,117.02250427264566,116.34970175820261,112.36259314631961,111.01538002628057,116.19779653881737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-03-12 22:12:09+00:00,,,,,,,119.92485979544756,,118.9886216866647,120.40460736983344,135.49607468337393,141.8075200611093,,156.4249676604682,159.52553631192433,,,160.42008176227068,152.17345770881207,152.63014136476363,,,161.05539994351244,,156.13527189228458,,,,,,,,,,159.2670352925765,162.78390517095067,163.93365856124808,169.27568582917127,,166.57749339897543,163.10926300985233,156.55719293848605,159.22903484679358,157.85475020304642,149.95292998644808,145.01186585425154,142.18403522829914,140.04089411812294,148.7317738884674,148.70396052606537,152.36020388009956,150.39309530872902,144.1822343044798,148.46245510194507,146.19598716085488,147.1897438295249,142.31922036440915,136.50016665715708,138.65609155147064,139.9470376856734,141.9756424163976,145.1374708292057,145.7977180947133,151.08000463288892,145.14453458499543,137.2441565102724,133.28015258556573,135.40781772229235,131.10794908358818,133.47293854608012,127.9218261793003,124.94708440444492,124.18476143343176,120.11644570405642,114.78450554445442,117.5247944710665,115.49964967487102,124.42124282213985,120.48463668081632,119.17463895607375,119.29734586573178,,123.26412539569185,122.53021064814072,120.95902871101936,116.84199799166288,106.34290543295288,114.29265179803006,111.88080291361943,113.98951425465559,112.01634501042017,114.07207828181723,116.85207137730008,,117.27364202823135,113.18266422513763,112.23250607600603,107.46513284489308,112.8418588474899,106.78892076296319,118.00996606664202,115.91243935490444,125.79986029426189,122.22867177995431,125.87852452745335,131.3630177280925,120.18021603405765,131.139727661444,,120.97411831794864,120.81410480994936,119.04059827661413,123.89993573737662,126.1557157471054,129.89064766769775,130.78036015820703,125.88809220507986,126.97394206394537,125.53152305162767,138.90119935459245,,,,130.12914327763235,124.88475521821266,130.57755431131594,135.41104862557904,,120.31293142110354,124.39618431738216,123.59482784333701,117.64830245346937,118.64928688060647,,,,,,,,,,,,,,,,115.01750744198904,,,,,,,,,,,,,,,,,74.42257278453394,,,,,,,
9,2000-03-21 22:06:01+00:00,192.9901916928874,178.92611384665875,162.26368833321106,147.77529551861932,141.45432037693422,129.58598844933329,131.72998252595852,131.28150661766347,133.679963346662,134.7872142520362,133.26617117946296,141.82668699793427,144.44125315866086,153.43990102283934,156.2814227488522,163.45448599186295,168.52244372600552,167.29809285742644,158.50038011184793,159.52088094897672,158.98225538152934,156.22805510453927,154.71251656737192,154.353700863182,148.77502353375624,147.84928420177923,147.2767895503253,147.94636884415144,145.121198742568,152.65679475504442,153.3099921372784,156.14557249420807,152.28310044295267,157.2178018817022,155.75969918132526,155.91096149650994,153.74049932564006,162.52148239157214,163.98720866307494,163.728627818794,156.55607777902873,154.92551529795713,153.34102481436068,150.18905345576277,143.27500104758974,145.8676276404447,144.27731894519897,147.40048667679267,145.91382714808918,146.725964570614,148.1576288058454,148.41797483113743,150.5115082489514,144.6438975212413,144.0784651980035,141.69987952151288,145.6816297497002,143.08801411947343,149.8068836992229,146.65605964244762,146.42795897549837,150.161417520792,146.56978738243484,145.6657462055631,142.75731355743727,141.72746126904934,132.42428045767477,131.47596460961523,132.2203917403787,129.46727234500318,126.06570089010995,124.6947642856615,123.92186543614397,121.25425344600708,122.31211941940623,116.5802258329716,120.2586894778139,117.9055521018324,114.91126826411855,113.7671731984924,115.92045668242088,112.46772288148446,115.41951400996578,115.7944605400553,116.61951021802193,115.21133969749147,116.47894631062155,110.0490399319801,108.10625622308147,103.75883119504792,107.97568976228706,106.58627628759112,104.32384018073628,99.4406138063953,,,98.73067745613389,111.67978626187065,107.65903820163146,115.86873622865565,117.60580813316992,113.00909054373238,112.75499754964733,113.2929703843482,121.09806186028067,117.53568186858493,118.4161727621169,122.17414846412598,122.25530057043815,125.69187871118996,127.74014264262865,130.32009077131517,126.78291662174784,130.6922842244193,129.98512871906334,123.41090696220286,125.45340964472493,117.13500151122255,118.34396414389191,125.16192069140536,124.15075631795507,128.43980299621768,129.28662115511437,126.3476133117374,124.57952860942746,119.56456697330762,119.05412267893408,114.98795032789675,108.07927928032913,106.71676549173526,108.22479032125966,108.337966780356,110.50036928408372,107.1074575879448,120.26357633524097,123.83427034952446,121.33325387949338,119.76102197407036,124.46062786820066,124.30788775573444,123.37458536559238,118.15301359520825,119.83783884669955,118.38860320611235,118.01770374392386,119.19422004051029,114.79243859016462,118.96200086599637,122.08903678826599,123.80041938610789,120.38349623084613,114.28423049960948,107.31442823444056,101.12188412839868,99.92954355266653,100.54474018260356,95.63615239808985,92.73770447832784,87.58876997533858,86.68049066864378,89.71026472470922,90.63925137393227,82.33124235020892,76.27696372335521,72.17611370024397,76.33049835522128,74.23154182298332,82.5939673693968,90.82550928284726,104.26210900763594,114.32767633084006,120.14980504300695,138.38343162158566
