,dates,aus0273-0000,aus0273-0001,aus0273-0002,aus0273-0003,aus0273-0004,aus0273-0005,aus0273-0006,aus0273-0007,aus0273-0008,aus0273-0009,aus0273-0010,aus0273-0011,aus0273-0012
0,1987-05-22 23:08:32+00:00,204.64631117343885,214.25542331398617,207.1504255010894,211.0567450891265,203.28951426013833,194.63220882070573,190.86332689145644,188.89784947027044,193.64588969016484,190.18657449888266,190.62869766752132,196.8805389108426,195.51471750200537
1,1987-05-29 23:14:53+00:00,203.5091769367342,218.99430195563542,219.05286100039956,216.43649976751226,208.79697300750473,196.5463531050438,192.65809464938837,196.16986554475392,196.62210976190065,202.54253536462096,204.76247417931586,203.3003334362413,205.4222093619845
2,1987-09-02 23:17:14+00:00,193.1634629993412,209.1117508869951,213.13134404331083,211.79038783491092,205.91568584554403,183.71030201053657,187.644933236157,182.69456280794373,182.10130132511676,178.17959691754245,187.58878977839524,191.68221213782508,182.67648874351738
3,1987-09-18 23:17:38+00:00,211.3698521724804,227.5345413456531,243.85995437742437,242.29519617339716,222.49960971964006,207.714569168856,200.6922722121009,198.4884312268354,195.68858999753544,191.4235469714553,207.80513068455159,208.70643031783007,189.77332145979383
4,1987-10-04 23:17:58+00:00,204.6542649049372,208.67007316136383,217.11800169524227,213.6634638577536,203.47018010493773,199.76939387701427,189.38909313546887,184.0603060027619,186.7143397550595,193.63915552846345,193.19599564332023,192.83292004427082,176.68449639670075
5,1987-10-29 23:12:13+00:00,225.2419650262428,241.94190224665257,244.2320649382792,233.72086155610288,216.48624432890765,216.78142133909023,208.01981948481205,193.78829882504877,190.57551707990493,187.48636563124901,188.70656119068082,188.51897332447274,189.93839347276057
6,1987-11-05 23:18:10+00:00,,,,,,,,,,,,,
7,1987-11-14 23:12:35+00:00,217.62503296213487,239.36821893619705,240.90651542810355,234.34293942807145,214.4575481580381,209.63415821455254,201.95295610410915,188.95768217182072,184.76597200451448,186.79974602848344,187.16312719206792,186.7078450633517,183.88527291735213
8,1987-11-21 23:18:53+00:00,214.58072948149456,227.46934798345544,227.43964051821197,227.2226356860168,214.09492492612756,196.79157851269312,197.6959842727217,189.3460911011147,187.52933413424626,192.878266571412,192.7952919723639,187.17858491719971,185.80721158706632
9,1988-01-08 23:19:14+00:00,,,,,,,,,,,,,
10,1988-01-24 23:19:56+00:00,218.51688569231194,225.74040973779267,216.73215234195925,232.59655598703588,216.2229030883175,213.54117071518988,209.6562363866168,188.81622275262916,193.89740028497857,186.78080719870297,192.3414623088484,187.6646831836648,202.60828326777857
11,1988-02-25 23:20:26+00:00,211.4185326443215,220.70778990954489,211.02247350375447,214.48352190936657,205.27831698608585,212.3475483063871,192.33766209866002,177.46363550638347,188.14695379766627,181.49792730136238,187.1614125041221,192.18009141188992,186.65767368698172
12,1988-03-05 23:14:21+00:00,223.1323920034454,233.32327252809372,230.79388799411845,226.409140580707,215.49743478669117,224.01509146322726,200.06067135641305,187.7742440788194,196.4441242046345,190.69097640916803,189.4626389923559,193.34665551766804,190.8822516609892
13,1988-03-12 23:20:35+00:00,219.94749033391216,232.21035219179186,226.37510580747016,213.67634269862896,200.7116275096669,195.97944550850252,189.57747678125259,171.8732194422705,174.58181336688972,186.1690705518752,171.82767385628318,170.49013866556265,183.93471936278914
14,1988-03-28 23:20:19+00:00,,243.03725301919533,223.76632491167854,199.6336463711198,203.8819917699458,195.74813268734354,180.10942704698314,,,,,,
15,1988-04-13 23:20:47+00:00,208.91697157845408,222.93867933714927,221.44158112342873,208.6261687004134,202.45327729001238,196.65718993964174,190.1930099740868,179.98776274211116,181.78158027876293,178.30947685989787,171.22927796999875,169.71721133377451,176.40738757586095
16,1988-04-22 23:14:40+00:00,211.4462964178367,223.1096003725026,221.88694572746033,220.1409740030833,206.4345500470531,203.49135437387667,195.46764319630688,192.14303297236478,185.07851793007393,181.14047411220974,174.92263004845944,186.9290526673314,188.9656147041492
17,1988-06-09 23:15:03+00:00,201.08450341992597,200.22476403602903,202.7517877608707,206.0138377388899,197.4899724891189,191.95332825063932,181.57341337033566,175.04475493503944,172.03888342629367,174.2171145443004,170.70849304810514,171.55383427212539,191.68692078736674
18,1988-06-16 23:21:17+00:00,203.402581130973,207.2516305404254,209.666381398115,208.86436518593408,202.9592492922355,195.51381580018835,187.26198614449078,171.900433781903,176.87812202994425,171.6558930772524,165.2828101404642,173.78906780101926,183.59878703228097
19,1988-06-25 23:15:08+00:00,209.09421526055033,209.88816276434008,210.7964051894915,222.24843604110922,207.64165387723415,197.74739741240077,192.70190913618586,183.38295423747965,185.504902786348,175.26463255057175,170.39595289149693,176.3861883727418,192.53167157171555
20,1988-07-11 23:15:12+00:00,198.0593838134752,204.3733587748388,208.24294576954603,216.77704894391135,206.1402385354758,192.46492847721137,186.60530689300975,179.16536541447226,182.62600223620032,173.1357249065672,167.7724547199132,172.70231116085574,180.6632764189145
21,1988-07-27 23:15:14+00:00,209.12148160391314,198.3420638478451,214.52531776165304,215.02204221631195,217.11215878981878,193.33904861581297,189.21887710370333,175.89487615128508,185.41481441404997,176.74231909333,172.42974383712877,183.56263059144595,182.6077595694151
22,1988-08-03 23:21:25+00:00,213.2690227386731,199.7010408709015,226.73725559590636,226.76545526561765,230.08144961524587,211.7075589619046,207.7774273916637,191.37284309131522,192.83283377554193,192.73044557527547,192.8956572601199,201.0543020887703,198.54425680979944
