,dates,jap0370-0000,jap0370-0001,jap0370-0002,jap0370-0003,jap0370-0004,jap0370-0005,jap0370-0006,jap0370-0007,jap0370-0008,jap0370-0009,jap0370-0010,jap0370-0011,jap0370-0012,jap0370-0013,jap0370-0014,jap0370-0015,jap0370-0016,jap0370-0017,jap0370-0018,jap0370-0019,jap0370-0020,jap0370-0021,jap0370-0022,jap0370-0023,jap0370-0024,jap0370-0025,jap0370-0026,jap0370-0027,jap0370-0028
14,1987-07-11 01:13:00+00:00,167.87178277283178,161.8880504214561,161.39862804507092,155.44093829909917,153.16049668559003,159.54991045451348,156.5125492363379,159.6602576234898,158.57680680956395,165.9146696191669,179.46017957648897,176.05693776737544,176.08381943019285,177.4473315995176,176.97543148917737,180.97074573006753,172.00374780665854,170.24804967309754,164.86604326371625,158.97600535989747,168.71979911688746,160.80522516605342,161.07315882635126,159.3714398208962,162.02283734558952,164.92396292983136,158.48757437375986,149.07100773981193,146.2466364855799
15,1987-08-03 01:19:46+00:00,168.12891634955852,155.06889287346863,162.684795914912,152.797453276225,151.8767697666385,158.38367109385575,158.53488459547444,159.46516360501212,164.7297261666515,164.00075177870474,169.29658264074996,178.90198935412397,171.4579911715907,176.7613098389991,169.55551071340423,178.64817407380522,170.81754757211004,170.34451896474562,158.11672807640971,153.75071147626787,158.79037562174855,165.84832220738562,158.4957535756271,154.15240837593993,154.73800631353583,157.04281214446286,155.47412427417362,148.29096205079455,144.65298915250946
16,1987-08-28 01:14:19+00:00,161.78908769008862,157.96064068315928,158.1506423437873,166.43613360811824,167.70264275772473,161.46886180643818,159.60988930890906,168.50677540149073,171.79620375213185,171.05290770756352,180.8892488670927,180.52117205474246,181.97481142055506,175.05131576067384,176.93947178472715,179.55846325137614,178.86044033025325,184.572104551617,172.770783844081,164.72846851953375,166.0140068592403,168.9881250579746,167.2161859639652,170.99459225568575,168.83896895827465,165.4005942238998,160.578842576532,152.83799769660618,149.92079714059594
17,1987-09-29 01:15:04+00:00,135.68145113237813,162.63177974980155,176.89030636173356,177.66617854691322,180.29590509213065,177.93488715117505,176.5383297314711,183.27388734474357,188.05247545812796,190.15079182093078,188.98395183774022,191.93369983310225,196.67003327625264,191.3691229382885,191.6620514060943,196.25292780135015,199.31463170888935,195.66840521952534,193.97322265284544,179.48636877139376,183.00314981222255,181.9386798849585,189.27086772939094,182.04200409632375,182.14479672729507,179.80960396320205,175.97733641834125,175.3826264963713,165.3044127900962
18,1987-10-22 01:21:40+00:00,171.89261691229723,167.69114358575868,166.20424670030425,162.91918360211724,,,,,166.68886703220636,180.3681771241203,179.27873708017287,181.10869772563873,185.5784562720073,188.31268809108215,186.90093959053124,188.44243727965974,181.0517552760987,184.04420548400688,180.36862884743684,174.83520656889155,177.37035300300138,179.02839354859017,180.77096544072126,177.90439036227406,176.6423200550548,173.48917792490377,171.27448364831818,168.4300655527552,163.1665932078824
19,1987-12-25 01:22:48+00:00,185.6677814062826,179.08331232713059,178.67929004308462,178.18445420363446,181.6073769374072,184.43690519179046,184.1814495505186,186.29943776806192,190.61177826219165,196.76081490009713,194.48279025958726,204.79639332224102,203.22926665254536,209.8150946730434,203.4855966698429,203.16669725555457,201.77772933452604,201.27491395115032,194.63114802740273,190.4149275996558,196.14648420632585,197.37382810563946,198.0946213507031,192.23611583709635,191.19312656016257,187.38138500202533,186.0404667482535,179.86712405411717,170.98577769173136
20,1989-01-05 01:18:13+00:00,165.88172590596864,165.06835064870228,162.62086005481459,159.87792786413908,159.0272220588058,163.91890938981354,161.58819416528945,171.0811100305926,167.46405126648784,172.89562755267124,181.0812568561339,183.6543192691667,180.29296984861452,177.0865053912115,182.59160928563273,189.3074950593942,178.63144850183411,177.56174576548952,168.30542488228556,165.99729808820072,172.99262613297427,164.26094827877077,172.43701231781793,165.9467499981063,166.7543846982219,164.96044194447043,163.42891324331012,153.43959186614228,142.63322430873865
21,1989-01-21 01:17:54+00:00,165.86281419802938,158.57942218660185,160.51925427817645,155.84224878287898,163.8222657709054,172.14249509207832,168.70531515093845,171.83125763321576,172.80358273811459,177.1084650446521,182.18854211068444,184.82291052075965,185.4365206023724,184.054387674115,182.84833447176808,184.4973023810516,186.22721294834952,185.30743831988812,181.9589053908616,175.42649738133395,177.87774960802878,177.90682107416137,176.38254727049033,170.8592268109626,173.4337848861405,169.2417836687627,171.0069398841693,163.25662384117527,150.4355367749337
22,1989-02-22 01:17:50+00:00,162.1461731101189,159.9140734970376,164.18827245301898,154.2313636690715,161.8906209025607,166.82611616305914,160.4056890301605,165.55626389693862,166.9845264879954,174.5646394424808,184.37415730481376,182.93061267975716,181.25210095585612,183.14522683126944,177.14677405278067,177.36065027478307,182.78642322525764,178.41149017323355,173.5168385351675,156.31108425636447,168.03439072904868,167.66996936407352,169.25665327278023,166.59312232090102,173.75884524831537,170.00533542433507,168.47568471299215,164.60826708819923,149.72885734035452
23,1989-03-10 01:17:25+00:00,166.8320124263507,163.96374256294823,158.24755549361663,153.22894220819845,154.1553972969329,165.28166303943038,157.36656331838594,159.8069074656941,166.08842357375383,173.30317866561566,179.55945614414583,183.57866482383832,182.5396678958947,184.68090026910227,174.80379251394993,181.36630125154431,176.92905370113195,175.79973851160076,167.65700528397832,154.63238307095315,167.15537701553808,157.1782490298027,167.60593713935208,169.15545112960405,168.93054485736894,169.74502083572656,167.11009408437104,162.30258655290913,147.64930453794503
24,1989-03-17 01:23:14+00:00,164.20639786579966,154.20925737174352,162.75619146483885,162.2735540994267,162.10610790316701,166.405222852058,158.93477706315113,161.28213344398108,162.6674603637953,172.53640088367618,174.9278333598926,177.00587701828215,176.55540729008834,177.0143056639957,168.58691009323542,179.85412801624693,171.552626561951,169.14121644093285,162.9438766167084,149.63204249146276,149.9480501612556,143.7268013920635,134.66132865550475,141.34865820938074,158.57530990927546,156.30405953704604,154.75056020808532,149.3887469432196,138.52644659233644
25,1989-10-04 01:13:34+00:00,188.3637082465199,179.30553722137475,174.66094863132494,175.4299130625152,179.55367353689826,185.0470024681052,183.54578644579482,189.39848095015398,189.5031637752442,191.8225931251853,194.41207277931915,200.6053609454206,203.10372980370835,202.02822098268075,196.61002251362632,196.35024563069396,193.9370623255106,194.17365485506429,191.94663392236347,182.533329976575,186.3389562904617,186.90523463196953,187.9710861943051,187.29993878770205,184.57975885782716,182.70664797386056,187.35132352743142,181.10018269647085,171.11266124909824
26,1989-10-20 01:12:49+00:00,184.1265279877456,171.36843555140865,175.390870767852,174.50112801932914,178.19215000930026,181.1231991681726,180.8895860768833,182.36862579294484,185.11350361237385,193.51789578829283,193.46459660347813,195.2347034748405,195.67672527827563,198.3514273034962,192.3145380704727,190.8082385331221,186.00168339177316,188.9504639558225,189.24924335587775,181.81164771038414,186.40691751864802,181.02574717056137,186.2121342585782,184.9528288503849,183.22422717382346,183.41371147963494,180.65776869165165,173.583030812751,164.99285268714937
27,1990-01-08 01:10:34+00:00,166.37810888920478,160.46276131351422,153.96827953438114,146.763083518378,148.72870070638623,157.16598729037878,140.24657904760562,156.33680598748703,151.57266023467042,159.10297193348865,,,,,,,,,,,149.34743511856226,151.5385975196389,159.33134299547626,153.75321090318036,157.7217667791692,154.8059453675699,153.70531353889993,146.807337401931,138.51333796981274
28,1990-02-09 01:09:37+00:00,178.11225978165814,172.43313825846994,173.4983714228616,170.4705583499138,175.49929425048705,182.5495595923558,178.33343465923102,172.3415040500996,177.4560830243417,186.8214203426692,191.64173417338966,192.11713451718146,187.59280460767067,190.31125168348316,189.99375085077037,195.66319529347683,186.72935242159573,184.79699584919064,183.31701336453946,174.85562690275955,177.06513761266413,175.0852924489328,180.2373051248198,175.12044166355523,175.74845755374574,173.90917664112547,168.24041261632573,166.39281995326579,158.85930632528328
29,1990-03-13 01:08:33+00:00,176.40808425000006,177.32746495414514,172.28761292785228,173.24425075077784,172.53544526728288,170.4532046255607,173.4995019596319,176.91217742719016,172.49514311948772,181.70791700491665,190.03073095490774,190.8222510911407,191.10948946980173,197.8949183019458,189.91543908903574,191.95497468782048,188.78921393379372,183.6398803797791,180.05916490138802,168.1856431528544,176.0410718015389,174.83617003258374,175.77092791136135,176.26205916517407,177.3729241347057,175.1304396827553,171.20227711208537,173.97820003197796,163.27011337710996
30,1990-04-14 01:08:08+00:00,173.91008857443194,173.40605087602566,174.28902421680542,175.24456057527405,172.5838946539566,167.30158366382526,176.55621729822806,174.83525777590972,175.6816174158183,179.67544806834482,186.4815897199528,189.75731657018034,185.36587619711557,191.733010774271,184.56021171528698,190.6772653944326,180.75635930215228,182.28267196077562,178.7371303981254,168.1458732841069,170.5067512241845,168.01034319257565,174.9876748574052,173.20650968504228,177.11610795374273,171.36521687076933,174.19229113292337,166.05452333326335,156.5782115598423
31,1990-06-17 01:08:04+00:00,165.08950627529165,166.34365166874343,160.49950868473832,164.72612713788214,163.67915345541175,163.74713629856626,160.54875058041347,163.00347873336855,163.45168677664785,168.27675722528764,175.04893490181453,170.37054612568852,174.99741117688816,179.68363195766804,172.47716784341176,174.93397161375637,170.72599235753242,168.25521350187282,164.92646170386803,158.22517602808003,160.23897131697117,157.52249283725013,157.82735050351656,160.0033886092576,159.76044983726263,160.76608399304345,157.06466405135345,153.17494589431914,146.85768230260916
32,1990-07-19 01:07:59+00:00,149.68687754503776,144.0550887354519,148.16711748558401,147.30149487796837,149.61469675861588,153.83037456652636,147.52511783336092,151.64347038606456,150.43402002352354,158.90341020646048,161.1338383736516,163.69435355944233,163.68765389549498,171.80079726015327,162.64394654482078,159.3034363499576,150.47506802448757,155.79465739109213,154.44799046359827,148.50172836202012,150.9447411481159,148.51321238550307,148.44916015506737,146.48511948417513,150.03910652489523,143.03639145072037,148.24398267182738,138.77205632472516,128.7248095563615
33,1990-09-05 01:07:44+00:00,209.49532069533083,,,178.19124454522634,175.55632498064222,178.6215990986809,178.5342051837739,182.6792805877697,189.31518825461183,193.06684074064407,189.55425188491742,184.87981405593854,168.06208140809514,,196.7157110059999,196.9790667543372,190.3518353425502,191.65158676839567,187.51992504910635,174.29824120048835,182.61867487175223,172.60812291335688,145.36359792334136,139.4771272135409,178.41532730943763,173.8444844065655,175.802459902457,174.83027148554956,171.4314063476809
34,1990-09-21 01:07:42+00:00,,,,,,,,,,,193.1611185481509,193.38932456883592,196.63612775687216,193.64085146066577,190.54825220484747,195.0023723721352,191.65464861502252,188.38311783703205,191.27455927628046,183.48073509208658,186.15845277973187,185.805087942584,190.25889746359707,186.48293945994305,184.48278831183273,180.30925480192974,182.55676441393388,173.6853898119658,171.67069225919377
35,1990-10-23 01:07:27+00:00,193.15386995537926,178.53237154994272,182.7165125001653,181.6987966983517,179.9588322081473,184.56312850360985,182.088311873698,188.7493685506946,184.7108136622137,196.532095694956,193.00619765527625,195.37475977387868,203.4041378273965,206.33360247167076,201.48053059785144,197.07530905747848,191.0176882300886,189.69119545374474,191.84959844282008,185.7854368560499,189.07867744121805,186.3632575446213,190.68210996925416,188.06235441201125,184.9364697209088,184.68367368839222,181.80984594645324,182.36597105407148,179.7345569635854
36,1990-11-24 01:07:17+00:00,185.79483028393287,180.09632219519477,182.26102591974364,179.37490212823383,179.14427041572674,182.70735747005602,179.39125023678952,179.25870397614887,185.6406185796303,197.50551813879946,198.29143114535185,199.18599615607877,201.9996563546473,201.6702586795614,198.73356808672816,197.2425245409246,188.68677694641366,190.14811719801264,186.55475316590218,192.65544936166043,192.00541429042443,186.4157693078783,189.55433517711026,189.63273595267304,191.43360688601655,186.9213488848958,185.64417588731277,178.948003111645,177.4989412999987
37,1990-12-10 01:07:14+00:00,184.47312269971454,179.1162461651857,177.64508347773113,181.6558538577595,177.51807944807092,177.21130945095217,174.6107362552838,182.3680669506395,184.34881716856069,189.78454886513794,189.75803358040275,193.39752400614373,193.30997461500775,199.32099083938581,194.51617580970554,191.39967811032676,190.1278713598646,185.80220743219428,187.02267057666285,183.60516869446425,188.7921448127515,185.59596405017652,183.3125324781558,179.0226187563791,179.72250660590265,181.1697738135988,176.69938260058183,171.70171103526292,167.19110698446872
38,1991-01-27 01:08:28+00:00,171.6590948588698,166.67612880348477,163.51661457095148,158.11420358702935,156.82524695727378,161.07102004823784,165.86728907528385,170.19075875039374,163.20388680682302,165.20439588669657,170.81641631663567,174.44373320075536,174.8115130381055,177.12613884344037,175.6878673913735,175.79233742784524,165.3764295468454,165.09880266052812,152.90795820584992,153.84904436449702,171.9821277517673,164.29501301813264,168.0369890855692,159.43400250392133,167.88604612665355,160.91376573957479,159.80265324231428,149.81477706535296,145.6628451749841
39,1991-02-03 01:14:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1991-07-22 01:11:20+00:00,159.53059372044737,158.0299539432325,152.75917556699557,151.0523810764608,154.4372848663304,155.76316517829957,155.59718431248007,161.8958823693086,163.4569818084833,165.98978509182808,170.31517698213327,170.35725288926238,171.99513449350394,173.04081792091694,171.99122419159818,172.1017908842074,164.90126501819208,161.985995933926,158.86025813431098,154.9391748955942,162.28187121335708,158.31423437757098,158.93049027066132,155.6543816134439,154.19503043409014,156.95881695504295,157.2030084254941,143.22299914832558,147.11770841207561
41,1991-09-08 01:11:45+00:00,166.03787682743788,163.78798990889214,157.5403383873015,160.84151035582664,160.1025903392507,158.5365570631158,157.46900273908102,161.6233529645276,166.95809251364523,172.6175233561879,175.98605544324658,177.35216290913615,185.37346564294995,186.03866490225693,177.9249654956698,183.18310768419485,175.3418872479327,175.88035826111894,169.87854583621098,160.12413218577632,171.1277744342985,172.8143226742643,173.09867795016305,171.0860867137631,169.06789047302738,168.86314175747364,166.45134819679745,172.97514946297503,165.9921963558247
42,1992-07-24 01:10:48+00:00,172.10368190957786,162.93900779627967,163.183764848046,162.068332280988,164.47173820228113,160.75796542272917,151.99320849878865,165.92946341276198,168.11273856991065,171.01652258756002,178.7993914613757,177.8413442842122,174.6954802163466,175.2454988754676,174.26568594020281,176.22689149127407,165.69493739521374,169.18364144045336,163.33076092236536,159.46380551578716,163.71350240638165,161.0893785775512,165.96937862578855,165.08905255319132,165.42006766116816,162.95919258144488,162.1242464947956,153.12703269658468,143.07846204875648
43,1992-09-26 01:09:47+00:00,156.193186399669,149.96661752686902,154.52765059787274,148.00177186573663,147.78419247641838,151.3181566795456,153.90912554039357,159.18569384711338,160.3000217978803,163.2025696314687,165.290990056135,168.33128268159697,174.67070460505997,169.5303434904577,162.98942623934093,177.47939328284804,169.42224395139493,165.28890444096007,163.20753581385162,159.07991743870394,163.09842706900952,162.2174339574303,168.53244788625582,165.88325035101036,168.81910734693867,159.71746585977445,161.0870556804204,156.7514133436016,150.31004986174256
44,1993-03-05 01:10:01+00:00,169.91880788877035,161.3227117360536,167.5668188074262,162.55030907354327,161.5417127862132,161.5415502572176,155.9777261063207,163.27006058541636,162.8341223659083,166.18618473328925,171.1035037629512,173.26007442577477,177.38736802514487,175.61750770004312,167.96067980086784,170.90242424612708,176.27986068276718,176.48049919171171,167.8039515170831,153.46118213641583,167.94491519025715,161.29757573564936,164.5618432082198,160.11469210575157,168.1960644361595,164.68185329800377,160.65726450627602,159.1343713200832,152.08269527220446
45,1993-06-09 01:10:27+00:00,,,168.02902346665488,,,,164.82556519691164,186.02262847354146,187.51004816328896,192.01217834451256,188.4584527487378,187.0379201012843,191.2177500984476,185.7250872716177,185.197505526454,188.82718579944094,187.89727290395334,186.80255957164488,181.01063291521828,173.04908435160942,176.81047277936338,176.177005402187,175.04301793091673,174.36243758240252,179.28847555664206,174.21053946415614,173.69974657890583,170.37123473308137,159.4849685000789
46,1993-07-11 01:10:19+00:00,168.94778541637376,163.4496008395817,162.33131515146187,166.1043123895847,167.53357960333366,163.5392659409059,164.48125643529883,166.2147223060266,170.40967544866461,174.79272976365397,174.22984049921678,180.98553661613366,179.9297612991788,183.9114188794518,182.5838279867607,177.89332067342517,180.36961196205598,174.24771603003384,172.6816607818245,167.5089070496689,164.3563586378325,176.01821253226342,169.36295132740636,164.98467410117584,166.9685014361178,163.22420883396006,163.73706668843792,162.69602057350656,153.16190380459912
47,1993-08-12 01:10:19+00:00,162.10548927622847,149.06768187533478,149.65135930603972,156.17365297655132,159.87450173962654,157.03000211040725,153.15620518868664,156.37826816314566,162.81334624268555,162.1359511369724,161.834277412005,165.4517954202136,169.91583770863983,165.50570111923608,163.91099180901597,168.97396038946658,161.81040982908334,166.10520266461512,161.9318973157569,155.33712254272473,160.75063856039208,157.0556362801572,165.03432422100417,158.07704574350123,161.14753150198908,159.1319932478051,160.02144712438715,158.0258814838317,152.98872828984295
48,1993-10-15 01:10:07+00:00,,,,,,166.0539687975985,157.42398742308856,176.23281299435544,180.69085536305914,183.33186186526797,177.8533490476875,176.5750731243405,184.70254909884787,187.36890138347385,186.49765132296784,189.4468374729456,182.43841987904253,178.98114700737142,184.47678323372068,173.01523575744423,178.8920314106268,177.77186144213434,181.50561675158667,175.1370409040538,176.3679496619559,172.81063366858425,169.2433784674084,169.67484770978578,167.39488059615633
49,1993-12-18 01:09:41+00:00,161.60651555537495,159.34223517709998,157.55155531079916,168.45184237308152,165.25275903604623,162.1604447519869,161.93694800504645,169.13907378268058,173.4290096023237,177.62808485595062,184.91667694976618,182.90335082078096,188.661743096111,183.2800504021221,188.3342732994525,194.22009807037372,186.15656151871335,183.99001621147406,173.9597597879302,169.93638892872843,183.348886653201,180.6269672501336,184.61513441174603,188.67167565617632,182.64409893593006,176.98832633323056,176.08235443590755,170.9707784090949,166.29752847053658
50,1994-06-28 01:06:32+00:00,172.61280082100015,169.0493748009945,170.99673543622114,168.64476764853745,171.18529832024745,162.50479212575036,164.41836735603823,173.27777496586276,173.7596174397832,179.79438272470009,182.4228445399946,185.1649589568095,184.12923032913187,181.29521433737096,180.87960599477648,191.72107740096794,181.76148804416107,181.21261176196046,171.09768958760043,163.5532046667405,168.43092819702642,171.4996494265849,169.85401151824323,176.84110843832832,179.44422649663545,170.42889569000647,171.3244853571859,170.38284613179604,164.64058964274267
51,1994-07-14 01:06:06+00:00,177.63126753924013,162.8499975236433,170.5801938736349,170.0158034212896,170.59124803123768,170.2490259861529,168.2106603215027,176.42005210113052,177.9791859980113,181.22413531574975,182.86731213157373,182.46945697819945,188.21715324059275,186.43224430934083,182.58175236416469,194.52405777800408,189.31203888406992,188.17688294274967,182.1777590030111,175.685412961061,177.2094216281827,176.87517548086524,184.91008147219503,179.24910411281135,182.62335375233894,177.795462908135,175.81648572143152,173.00254164746218,162.1991164487385
52,1994-08-31 01:04:51+00:00,161.9181625458229,156.8766394982577,156.99643870881135,160.4576703340644,164.26173835691435,158.37995746224368,160.21377166595914,163.53915026002016,158.84273212952166,172.09781237989455,175.0849910358827,175.3181304774056,175.7764893950011,168.49726373216595,173.49949956888,177.66678467957834,174.27826724366287,173.9485771092248,170.48794716525938,163.8392882082124,169.38737998823925,162.3260261012568,168.5041041079864,166.56906946470048,169.5234749323897,166.6757108792112,162.75003324120777,161.93816304985023,151.33720826639498
53,1994-09-16 01:04:26+00:00,158.0876989721089,154.54149555868833,156.04299517245923,153.9115741554938,156.51662812241162,153.3575731917985,150.08892260157447,157.9656568981708,155.54029110513915,159.69824356683657,168.91665848933602,166.92658452858072,169.41506129933245,165.10364907204843,169.35416126902982,174.27486575474896,166.77557352496814,163.78661278101768,169.12452865206754,159.50046179805244,162.27967168546667,158.51058033313913,165.14833528794833,156.60832812467393,161.2127855926979,158.31616944820607,152.39731700773677,152.1562872623879,145.86035332657522
54,1994-11-03 01:02:55+00:00,170.93223949807555,161.75597488728218,157.8942305851108,156.3907411266874,157.68441353564722,165.08022372475884,158.68608730239214,165.1379366495778,167.06322905851994,170.41730176591,177.10104185588636,177.19402816130108,181.0577761722581,175.94474545899288,176.1796424280135,184.43861714468903,179.26844883669654,174.47564708361557,171.98069633498204,169.517659102685,170.33464604221066,163.64513612288707,179.7898942618138,172.5331654373548,174.65059675118871,184.47155842001612,195.1420545919991,175.2642981631107,154.71004199550006
55,1994-11-19 01:02:22+00:00,153.2259899257888,153.2325216444469,158.8240015786798,166.11300857084336,167.426037470068,172.70547905885667,172.60385925289916,178.63829309558804,177.13385871517548,178.24710138032108,181.36299298696164,185.89459822896205,187.91367905123954,190.70467718211094,187.71529965791075,192.78271674295215,185.31715477102216,183.36729145462246,180.34547886369583,176.02478884325936,184.6952969273819,178.32971363892787,187.3194383503443,179.6722651466647,,,,,
56,1995-01-06 01:00:49+00:00,157.29208606445286,153.66562528821092,155.96200038997026,151.51041901064588,150.0389089035147,153.82114314155623,152.3341826906211,162.1668910856997,162.783390612917,163.47215242718744,170.01562591491086,179.90265172469842,182.64983624115678,173.93037761230704,173.5856204534413,181.50589167349423,171.4874385500315,171.61000216122596,169.98027330246256,166.68223229828698,173.40426691936494,166.89009415784935,169.66617081126333,166.6065590410222,173.63317391465517,167.97811077618547,166.9166968222372,164.11832517453337,154.4073924393158
