,dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052
0,1999-08-17 22:13:37+00:00,214.66804379715947,215.2363625665617,208.67237882643855,206.2277956661664,203.18009609204427,204.84735297193657,202.44906020126805,191.90304433718782,185.59159582341368,182.69663645153997,191.8534168872897,199.60476234695165,206.73064100293513,,,,,,237.14212161952784,250.8672939224667,257.7791513509624,267.3552542387035,272.9740119018606,272.4930260025683,,,,,252.09131637263005,,247.4438839854282,,247.22238782698795,238.3160233061874,229.77760615850428,230.5321271353719,220.3889085486587,218.42703582345635,211.82673812377453,214.2009106423713,227.8861136240821,,,244.5952509717003,244.5785800325939,249.45136949262405,245.9217921578305,237.80668369651823,232.21016015865118,227.45210208220476,221.6420216655423,209.43112382749507,207.07902365611673
1,1999-10-04 22:13:49+00:00,184.87901885084472,187.32004974918834,186.96817422373982,185.8045319672798,188.92715592661327,192.23575932848092,186.20022872042443,180.34167345106252,177.52907565894117,175.6185868678127,170.9147424989608,178.8410447577231,184.31561419927058,,,,,,223.09373215026503,234.36049794703868,247.05854909567933,249.11788251839852,252.58960959534704,242.8766877517486,231.16787983058083,,,,225.39386761307856,,215.59008713528877,213.7566881009317,216.39820015494996,211.13642419348236,207.96185458301528,217.71428206564605,214.80427530231202,202.31844986606674,197.54633607524912,199.31562301386677,201.75369272035593,199.27774336580418,,,,,,,,,,,
2,1999-10-13 22:07:36+00:00,,,,,,,,,,,190.97906471887492,194.0229146658488,,,,,,,232.01353833928573,244.46024453030816,257.57228415776797,274.021762092608,275.5435561359973,268.97327689083914,,248.3018699846021,246.38647127791594,245.05752875581902,250.26238323495016,250.68182186717337,247.52671055310725,231.8812493411335,227.96931873191545,225.45493601620154,,,,,,,,,220.627151318307,218.37341577251152,223.27257341335755,226.03931991745324,227.7969550219346,221.09247706071938,216.749365033479,201.89572310706097,191.46408562023237,183.76155496683998,184.20614282953082
3,1999-11-05 22:13:40+00:00,212.8228951454183,209.4224052498163,208.1162553710458,206.10240567511283,198.56365898579514,191.78302062611368,192.3695568718761,185.00180753961817,183.45525387403302,187.1738028816817,184.78392036890105,186.15643858289528,183.48840370450142,,,,,,234.19416183423886,248.46249568355245,256.0933399064081,264.4876785451154,264.7057908374418,257.1971648962521,245.28654479448076,237.24439761775773,234.5498363387755,233.98136796191673,235.9378322969357,237.81956972069196,233.19676418499427,225.10224852283247,219.1826811093953,209.6910420497977,214.42607238297387,225.8284347132552,231.84972804282893,226.78611506169398,221.03562355045918,213.65597621061647,212.65730022108673,207.5668996593761,207.56849527921224,204.99561108471946,207.19011138774061,210.7757240866337,212.85398108671114,212.6045480183255,205.99247676497075,192.4409227518745,190.54284268276606,186.74129702319004,188.70568938511227
4,1999-12-07 22:13:41+00:00,185.60074104978602,210.8794163779717,232.07850276025852,228.9780892555693,201.17035282580923,202.55573466876476,205.12578630161772,199.63485143967858,199.1604439508461,193.65790459269618,192.4921247931478,198.42090719514584,201.669236032636,,,,,,238.48903619763823,242.60085560651336,259.3374687224849,272.9241578779257,271.04615482305854,264.05641209023406,248.95305183094837,242.0726292925652,242.55964675495588,245.239350013168,247.6600372066006,246.16564927910517,245.47865641595337,244.91565377574767,241.31149902198388,235.08432948216404,231.59493309729345,229.655069640702,232.73951377756137,231.10072946032582,229.68675765735378,221.08360980886883,221.86085884603366,223.60892729382311,222.75631864717934,222.7540586048365,223.3525470559069,226.2580612672594,225.4261712400994,218.9060552264433,213.94195489146387,198.49528466645876,191.66781095857826,185.611161637337,190.83639119402775
5,1999-12-16 22:07:33+00:00,193.08917890808732,219.7876282051475,246.39795074209275,239.0073685412581,224.86362035197186,212.07263417645126,203.97325884316635,198.0868131929846,196.0415982945959,193.2840525692705,183.93055497517926,191.70355637586334,193.62690492664296,,,,,,237.02604699268176,249.53845171826345,261.16054913882556,269.7937877116889,274.0366784674656,267.02273280019307,262.02952112922605,260.46982220661016,249.72906831976474,246.00991724668876,248.68979167248656,243.55766047898126,239.24301035348606,235.82786684006726,234.57395522960167,231.37554306523816,230.285626914677,238.58496441987296,240.5276154126469,238.28043718963363,234.75903354518755,229.28573631520376,228.7308959718274,222.56008464563058,224.2161434362224,216.1548682079557,209.19676608976366,216.22452419866744,219.18036219082208,228.49731954973302,216.45414576588155,210.02360892826604,206.21980615174868,208.26065048818094,198.5637425060087
6,2000-02-02 22:07:23+00:00,205.77379847675647,243.21599294824523,241.50909698526613,232.13152140555704,216.04807346970586,205.87042941907274,198.9694210997979,194.46647000037188,190.11415658644856,184.13600641908067,183.53551192832865,186.16262136330607,185.45008361181323,,,,,,216.52683763775883,238.70081734218263,239.55612117125168,244.38094520942838,243.82923052723666,237.02884294734554,229.03072504306178,230.7216647166202,229.83768418131365,234.57269591462608,228.7223776391708,227.0062983635913,224.5708672037391,224.12363181573264,223.43238697176915,220.8697798889657,215.57348587859818,218.88380462266105,214.70123488446123,216.64645213244168,217.87065871643355,226.63093522166915,230.8241588794754,221.59753278028145,212.6641493127294,206.9744657275125,203.92853613641142,207.2867099682899,208.3023598964055,207.7480752873379,194.9794695833769,182.28506813310827,181.4021939337181,175.6149285905142,179.8211067293001
7,2000-03-21 22:07:12+00:00,210.8130286850276,211.38123991604266,207.4274654893952,207.2769101001928,202.21127740430703,194.3914320455442,195.11384146544728,189.86742625945445,193.72308235903296,192.79938273698863,192.8367776656707,188.7155249536508,194.08185764552485,,,,,,227.60774747181281,235.58910367285748,241.63959881870252,250.0084428720792,253.52959771515813,250.7173722271926,240.41298322412976,242.5003124806916,242.30370603705836,237.4490083313643,236.48833777753111,235.9880704471103,237.97093049082616,234.57124386238976,234.54003627280196,228.3926609040894,220.49667842135597,223.72889788611369,221.94472134120514,220.1083470839897,217.430368454432,223.0437100393585,221.88622116994338,,,209.64942085720796,207.07984681670925,203.8908936585491,204.80203472624189,198.2878162205025,181.22919563336404,163.3310127497268,170.72104576954092,163.4012500586363,170.2728760219056
8,2000-05-08 22:06:44+00:00,214.9211012059479,209.61647350002104,208.79909497925954,209.21972353767524,210.36512885954286,205.36291511657922,207.1577774824799,208.73188574744896,204.38295102588245,200.4109039099624,202.35893742906106,201.78555145466552,205.73248611929748,,,,,,225.6169750214415,232.89494214617346,248.34891688230854,259.4342129131964,262.5766682007929,259.6078007791571,250.0404022672466,249.43954054553708,248.34284688190033,248.89229180140228,249.667385614494,250.69556105859286,246.89539178082245,244.03184669735523,242.01361269805224,233.03010269033112,228.02958755219746,229.1159648522738,227.7142411044524,231.46182836737174,229.68391355908724,231.133820793664,236.45300122017775,235.13728262931627,227.07697034062497,222.4932266136535,208.49886124138933,208.6264566728673,209.67510468742756,212.00054641040558,,187.8733073425486,185.92534929220074,178.2901123670547,184.25490446853496
9,2000-06-16 22:12:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
