,dates,nzd0531-0000,nzd0531-0001,nzd0531-0002,nzd0531-0003,nzd0531-0004,nzd0531-0005,nzd0531-0006,nzd0531-0007,nzd0531-0008,nzd0531-0009,nzd0531-0010,nzd0531-0011,nzd0531-0012,nzd0531-0013,nzd0531-0014,nzd0531-0015,nzd0531-0016,nzd0531-0017,nzd0531-0018,nzd0531-0019,nzd0531-0020,nzd0531-0021,nzd0531-0022,nzd0531-0023,nzd0531-0024,nzd0531-0025,nzd0531-0026,nzd0531-0027,nzd0531-0028,nzd0531-0029,nzd0531-0030,nzd0531-0031,nzd0531-0032,nzd0531-0033,nzd0531-0034,nzd0531-0035,nzd0531-0036,nzd0531-0037,nzd0531-0038,nzd0531-0039,nzd0531-0040,nzd0531-0041,nzd0531-0042,nzd0531-0043,nzd0531-0044,nzd0531-0045,nzd0531-0046,nzd0531-0047,nzd0531-0048,nzd0531-0049,nzd0531-0050,nzd0531-0051,nzd0531-0052
0,1999-08-17 22:13:37+00:00,211.306657563846,211.2638151999185,204.69983145979535,202.58629391341015,199.20754872540107,201.20585121918032,198.8075584485118,187.93049697054462,181.95009407065743,178.72408908489678,187.8808695206465,195.63221498030845,203.36925476962165,,,,,,233.78073538621436,247.50590768915322,254.41776511764894,263.99386800539,269.61262566854714,269.13163976925483,,,,,248.4498146198738,,244.0824977521147,,243.24984046034476,234.3434759395442,225.40780405519678,226.1623250320644,216.01910644535118,214.45448845681315,207.85419075713133,210.2283632757281,223.9135662574389,,,241.2338647383868,241.6653786303889,246.33008227597583,243.0085907556255,232.95134802617656,228.23761279200798,222.5967664118631,217.2722195622348,205.06132172418756,203.43752190336048
1,1999-10-04 22:13:49+00:00,173.82969252460214,174.26175499999258,173.90987947454406,173.83442844718365,175.8688611774175,180.2656558083848,174.2301252003283,167.28337870186675,165.55897213884504,162.56029211861693,157.85644774976504,165.78275000852733,173.266287873028,,,,,,212.04440582402245,223.3111716207961,236.00922276943675,238.06855619215594,241.54028326910446,231.827361425506,218.10958508138506,,,,213.42376409298242,,204.5407608090462,200.69839335173594,203.3399054057542,198.0781294442866,193.59773035889992,203.3501578415307,200.44015107819666,189.26015511687098,184.48804132605335,186.257328264671,188.69539797116016,186.21944861660842,,,,,,,,,,,
2,1999-10-13 22:07:36+00:00,,,,,,,,,,,197.2862076320955,200.33005757906938,,,,,,,237.3503515735493,249.79705776457172,262.9090973920315,279.3585753268716,280.88036937026084,274.3100901251027,,254.0834176550543,252.16801894836814,251.3646716690396,256.04393090540236,256.46336953762557,252.8635237873708,238.18839225435408,234.27646164513604,231.76207892942213,,,,,,,,,228.3358815455766,223.71022900677508,227.8978115497193,230.99493220641227,232.42219315829635,228.80120728798897,223.05650794669958,209.60445333433057,198.401942824775,190.69941217138262,189.98769049998302
3,1999-11-05 22:13:40+00:00,213.87614169546632,210.6671511726003,209.36100129382982,207.24342277099817,199.80840490857915,192.924037721999,193.51057396776145,186.24655346240218,184.59627096991835,188.4185488044657,186.02866629168506,187.40118450567928,184.54165025454944,,,,,,235.24740838428687,249.51574223360046,257.14658645645613,265.5409250951634,265.7590373874898,258.2504114463001,246.53129071726477,238.38541471364306,235.69085343466082,235.22611388470074,237.07884939282104,238.9605868165773,234.25001073504228,226.34699444561647,220.4274270321793,210.9357879725817,215.79529289803628,227.19765522831761,233.21894855789134,228.03086098447798,222.28036947324318,214.90072213340048,213.90204614387073,208.8116455821601,209.08985140705937,206.04885763476747,208.1029250644489,211.7537387402497,213.76679476341943,214.12590414617262,207.23722268775475,193.96227887972162,191.91206319782847,188.11051753825245,189.8467064809976
4,1999-12-07 22:13:41+00:00,193.81278413802272,220.58455820952415,241.78364459181097,237.8744692678257,210.87549465736168,211.45211468102116,214.02216631387412,209.33999327123104,208.0568239631025,203.36304642424864,202.19726662470026,208.1260490266983,209.8812791208727,,,,,,246.70107928587493,250.81289869475006,267.5495118107216,281.1362009661624,279.2581979112952,272.26845517847073,258.6581936625008,250.9690093048216,251.45602676721228,254.94449184472046,256.556417218857,255.06202929136157,253.69069950419006,254.62079560730012,251.01664085353633,244.7894713137165,242.27058911200115,240.3307256554097,243.41516979226907,240.80587129187828,239.39189948890623,230.78875164042128,231.56600067758612,233.31406912537557,234.61815866352123,230.9661016930732,230.46965106571204,233.88352984919345,232.54327524990453,230.7678952427852,223.64709672301632,210.35712468280065,202.34346697328596,196.2868176520447,199.73277120628416
5,1999-12-16 22:07:33+00:00,183.3363841978491,208.2615980930478,234.87192062999304,228.44184093850004,213.33759023987216,201.5071065736932,193.40773124040828,186.5607830808849,185.47607069183783,181.7580224571708,172.40452486307956,180.17752626376364,183.87411021640474,,,,,,227.27325228244354,239.78565700802523,251.40775442858734,260.04099300145066,264.2838837572274,257.26993808995485,250.50349101712635,249.9042946038521,239.16354071700667,234.48388713458905,238.1242640697285,232.9921328762232,229.49021564324784,224.30183672796755,223.04792511750196,219.84951295313846,217.60699379136733,225.90633129656328,227.84898228933721,226.75440707753393,223.23300343308784,217.75970620310406,217.2048658597277,211.03405453353088,210.12877329921167,206.40207349771748,200.7443440075572,207.16835768201767,210.72794010861563,214.40994941272228,204.92811565378184,195.9362387912553,193.541173028439,195.58201736487126,187.99821490325064
6,2000-02-02 22:07:23+00:00,207.6853815560589,245.47513658742082,243.76824062444172,234.20240307480134,218.30721710888145,207.94131108831704,201.0403027690422,196.72561363954748,192.18503825569286,186.39515005825626,185.79465556750424,188.42176500248166,187.36166669111566,,,,,,218.43842071706126,240.61240042148506,241.4677042505541,246.2925282887308,245.7408136065391,238.94042602664797,231.28986868223737,232.7925463858645,231.90856585055795,236.83183955380167,230.7932593084151,229.0771800328356,226.48245028304154,226.38277545490823,225.69153061094474,223.12892352814129,218.05854388169135,221.36886262575422,217.1862928875544,218.90559577161727,220.12980235560914,228.89007886084474,233.08330251865098,223.85667641945705,215.42532487172178,208.88604880681493,205.58524147180685,209.06175139907072,209.95906523180093,210.5092508463303,197.2386132225525,185.04624369210066,183.88725193681128,178.09998659360738,181.8919883985444
7,2000-03-21 22:07:12+00:00,224.89861446196534,228.02784128878724,224.07406686213977,222.53629469187533,218.8578787770516,209.65081663722674,210.3732260571298,206.51402763219903,208.9824669507155,209.44598410973322,209.48337903841528,205.36212632639538,208.16744342246258,,,,,,241.69333324875055,249.6746894497952,255.72518459564026,264.09402864901693,267.61518349209587,264.80295800413035,257.05958459687434,257.75969707237414,257.5630906287409,254.09560970410888,251.74772236921365,251.24745503879282,252.0565162677639,251.21784523513435,251.18663764554654,245.039262276834,238.80793993137502,242.04015939613274,240.2559828512242,236.7549484567343,234.07696982717658,239.69031141210309,238.53282254268797,,,223.7350066341457,219.2873544900553,216.97036616570554,217.00954239958793,218.63366234274588,197.87579700610863,183.67685887197018,189.03230727955997,181.71251156865534,185.53226061358814
8,2000-05-08 22:06:44+00:00,216.05319302039317,210.95440018981998,210.13702166905847,210.4461563366576,211.7030555493418,206.58934791556158,208.38421028146226,210.0698124372479,205.6093838248648,201.74883059976133,203.69686411886,203.12347814446446,206.86457793374274,,,,,,226.74906683588677,234.02703396061872,249.4810086967538,260.56630472764164,263.7087600152381,260.73989259360235,251.37832895704554,250.66597334451944,249.5692796808827,250.2302184912012,250.89381841347637,251.92199385757522,248.0274835952677,245.36977338715417,243.35153938785118,234.36802938013005,229.5013069109763,230.58768421105265,229.18596046323125,232.79975505717067,231.02184024888618,232.47174748346293,237.7909279099767,236.4752093191152,228.71221407260145,223.62531842809875,209.4800074805752,209.67768478628076,210.65625092661344,213.63579014238206,,189.5085510745251,187.39706865097958,179.76183172583353,185.48133726751732
9,2000-06-16 22:12:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
