,dates,nzd0354-0000,nzd0354-0001,nzd0354-0002,nzd0354-0003,nzd0354-0004,nzd0354-0005,nzd0354-0006,nzd0354-0007,nzd0354-0008,nzd0354-0009,nzd0354-0010,nzd0354-0011,nzd0354-0012,nzd0354-0013,nzd0354-0014,nzd0354-0015,nzd0354-0016,nzd0354-0017,nzd0354-0018,nzd0354-0019,nzd0354-0020,nzd0354-0021,nzd0354-0022,nzd0354-0023,nzd0354-0024,nzd0354-0025,nzd0354-0026,nzd0354-0027,nzd0354-0028,nzd0354-0029,nzd0354-0030,nzd0354-0031,nzd0354-0032,nzd0354-0033,nzd0354-0034,nzd0354-0035,nzd0354-0036,nzd0354-0037,nzd0354-0038,nzd0354-0039,nzd0354-0040,nzd0354-0041,nzd0354-0042,nzd0354-0043,nzd0354-0044,nzd0354-0045,nzd0354-0046,nzd0354-0047,nzd0354-0048,nzd0354-0049,nzd0354-0050,nzd0354-0051,nzd0354-0052,nzd0354-0053,nzd0354-0054,nzd0354-0055,nzd0354-0056,nzd0354-0057,nzd0354-0058,nzd0354-0059,nzd0354-0060,nzd0354-0061,nzd0354-0062,nzd0354-0063,nzd0354-0064,nzd0354-0065,nzd0354-0066,nzd0354-0067,nzd0354-0068,nzd0354-0069,nzd0354-0070,nzd0354-0071,nzd0354-0072,nzd0354-0073
0,1999-09-04 22:00:09+00:00,139.60275007015053,140.62208501033749,145.04421108844755,,,,,,,164.94534274308012,165.83913291153266,168.79460969011978,163.647778842062,155.4459562704774,,177.06548407665642,170.79244216709665,164.58203022054354,,,,,,,,,,,,,,,,,,,,,,191.86999317913393,,,,,181.97301715377876,,189.02048144424165,163.82062719226562,,,166.85612659991358,169.61448339469223,,,,,,,,,,,179.56011021805833,182.93130925609145,182.42430460736324,182.1364326317058,183.17402335607667,,,171.48766171344494,,169.4200819957651,,
1,1999-09-20 22:00:08+00:00,129.41051222275107,128.24420413615934,125.47696865687112,123.04730067891339,125.0598879676311,130.35162059055853,134.303496956851,138.2588370393982,139.70365001188256,144.3131560100053,149.6555144138464,149.17927568541143,147.92951347582368,154.2506901530575,147.5626696350146,153.58326081131784,153.79380047689045,158.58714212939154,162.601671893312,166.40830075654955,164.49028677550248,,167.50785581067146,171.73444225945767,166.9374493836032,169.1612892041454,169.5746046227979,168.30361168571056,166.94582474091766,169.2325984994032,170.864094720932,173.93317328166694,180.84916280435615,182.19296907045384,193.77424246239815,190.52391891523203,190.71755388558742,190.88037773513008,189.67593560724936,,183.72537278657532,179.34187055472674,179.00691630820697,177.48765496186402,178.0220180142541,181.03161216753634,182.3325219234329,189.64987312012863,,191.7455904655798,,193.44292692429664,200.56657263775978,196.7400118763235,199.04032926314326,200.02154982417048,198.13191753932264,192.3915141157419,191.44412060319516,,193.83409057400308,,182.7943658473414,179.1925005508737,178.37418045501994,181.29629990354584,177.91764324817,,,,158.02347861279029,152.08979340855657,,
2,1999-10-22 22:00:04+00:00,158.5412895551496,160.20205335717122,153.48935083894384,155.7540903374015,158.0893289315924,160.04258612565908,159.15386184138643,161.64238314571602,163.88422435587384,161.92211252320797,168.53244958397207,,169.8607033948568,176.49593908765115,180.63047589444798,179.63496767297258,180.83888273573322,180.12475147817602,183.24521250044828,178.10963355271775,178.80346497968492,183.15521529316334,183.1808672193273,188.3550120824115,183.58599290453319,188.36965709233135,192.13136126514675,185.80637032813272,187.15873729045228,189.28809505965225,186.91247877240662,190.1209335446874,193.32084558148765,200.8991553282832,204.59036116507238,197.6866704290801,198.16268572016844,191.7498682718637,193.4020146853283,189.8804900260155,,191.62337943608182,185.9912377267289,184.95297816862552,,191.70574202367897,194.10773906697565,194.4973972730557,199.16179564081654,,200.89940686179492,200.0639393446646,205.47106226496618,204.76082127940788,209.02577826110482,,209.54900059024274,200.81845216154076,,,189.8776334383932,,185.2947602127614,186.79992785365442,188.68147733117726,185.8851644499667,183.38037680348205,180.1500214468737,170.86603531336877,,,,,180.65199589581093
3,1999-12-09 22:00:09+00:00,154.67937903787143,150.1790963454043,145.9841026635756,145.2025069596705,141.0201128866034,146.38982361860187,150.49375933401268,150.94415948781653,152.0494349958877,158.4800229239866,159.11144401193496,157.56264004207873,162.10729558432288,162.93016492801354,164.40455654633186,163.99578971110694,167.32097561983662,174.16117070763414,173.80104375986676,174.07705894494458,174.75575372290288,174.83177842349912,175.1132818166195,178.25877142820428,175.75941773290313,183.2957882065418,180.1995139604977,181.65918138417717,176.02447071881005,,186.80694798587172,187.59189855066546,189.67602994413355,195.77177719660193,199.01928774183529,198.9829592882188,193.537186272539,194.1196752517986,193.9085425605971,196.06018428478268,193.00896041451784,189.10623305130406,187.4518243624183,,185.93014709210166,195.01826022493003,197.65269554109815,198.13635438122907,,195.20831881557518,198.31353979537693,199.39275786935488,202.96334494109777,,198.61870914336674,206.9049096058022,205.7205902245311,199.88790694838738,203.19643078684794,195.733991203515,,188.57136834442178,184.10785161066246,185.16154838376852,184.7792123088166,190.44460810093585,192.1569346512462,,,,168.49643911831328,170.92094259074995,,203.1305683379782
4,1999-12-25 22:00:04+00:00,155.3263005616259,147.13570069087191,142.89680460619013,145.45764739751436,140.2692473929954,144.255074721763,141.63792038846236,138.78235179099036,151.457231628923,157.02929009523064,160.08042844177515,158.19745249803208,160.8664216164475,161.0517351231179,159.08808737099938,165.50482119418186,167.10391390054903,166.79207368902254,166.83389842570304,169.16119670461353,172.4224536395681,,176.12356793486813,175.79555623323787,176.5020985916808,183.33169489485897,179.44246422679984,183.42525923526776,177.44870844449994,179.85016529042343,,180.32842893816,188.58590649014926,194.86184084490816,196.50494140954262,,191.80824984142552,199.10374796773073,196.34337929739152,,193.61978687889967,190.81191813479842,189.26480958399983,,188.37897212844615,193.86989041124934,192.21789717807766,200.19511150933798,200.32230668963214,200.44310387866838,205.94644807438235,205.87181680746474,209.4095328476054,,204.72706663974964,208.46131993208633,209.77797725454337,202.11017252936395,202.08799446088892,,195.4547650932202,190.5021724946839,185.19930944059638,194.15067661134003,191.71957380996957,193.00568767454993,,,,175.24548184068487,174.07215203879477,171.4796967427576,,189.18083737416742
5,2000-02-11 21:59:57+00:00,160.7514293550533,154.16521562846842,157.71179073602593,153.98476349792514,153.29600413998716,156.8351914633554,151.97212114160007,153.64136548940704,154.75945113902463,159.7194068431166,162.99044320840827,165.10577429879714,170.38235045706952,170.4731349323592,174.38562584773484,170.78731155791377,176.74562646446108,177.94314571338995,177.4012926047858,177.58356784097165,177.5943982892091,180.20912650933388,177.98359051067717,186.4502694646312,187.89330790154756,188.59094372046152,186.8067403011674,188.36651820601156,187.34590208553485,190.62425173107195,188.39775938075334,193.07341407099898,197.71612246521468,199.77664187294658,204.98147224631055,203.24435852467536,209.05064422001095,199.9675513300896,198.81667092772608,199.38096852833922,193.70261571531475,198.71710970686468,195.57808949483996,,194.2231399813698,198.81196847811773,201.24890816855853,201.83919722438037,,,208.6132820604924,208.27674381671687,211.4002776945328,212.11373465686847,,215.10296378500098,210.89169163859324,206.57977825873007,205.35314044093192,199.85776140097477,,,189.95955068678978,191.90137752744693,189.06754571474556,193.39079318037486,,,,176.15751023627703,,181.7892673414801,,199.79687483844089
6,2000-02-27 21:59:52+00:00,154.11819450367415,,159.4722606384763,157.6158226804768,162.56020084732026,158.85325010760974,165.44077838092582,160.89639752031755,162.77595712649978,160.06874305191064,164.790096914822,164.94362051344805,168.07260240361137,168.17494000766013,168.3704420159481,171.2071984205292,178.9900132126157,177.1944185516737,179.73646544101453,179.49009295039212,176.20054491337757,174.60238805907872,178.92944603866133,181.8710639833314,182.66019766390733,180.848728773639,183.93111391507102,180.94937854469757,185.53825610078127,183.99492581278145,187.098819579594,186.93010396001958,195.35861870225656,,201.91820222431468,202.2637308374434,,199.09198219058743,195.58640358222576,192.81059109693405,192.39225062007665,194.97888541009772,193.19702440928953,195.1779956639931,,199.46564577286918,199.17211325082982,199.67298211564017,202.3577705040473,200.76327635989122,202.9972911011306,204.29193249930415,206.55421909022772,204.644728212109,,,212.41907388082197,212.7335358159761,207.65055804278322,202.65914374174204,203.12049266699566,197.7446668530555,192.14488571779737,190.25274445619164,188.4092067557709,186.07682834952288,189.77934242132932,184.0470789411251,181.08750465557654,,,176.28323968652802,,204.24534242135914
7,2000-03-14 21:59:47+00:00,134.47081558871943,137.33222812706632,124.59143646018948,116.65146430461334,112.81776905967362,118.97708177108512,112.03327807845781,119.2094011203193,120.88754498440349,119.9272499525615,129.827848493176,,137.05677203799974,136.4642682382811,134.12416679881582,132.65654543837147,140.83378885364857,146.4707882433486,145.64012661425284,142.40435757520655,149.7959670052628,150.44527880884175,150.7976958135278,152.74746886195308,157.4174516280332,160.8029272332567,,163.37599300541962,162.08400140968695,157.7376112065672,156.52281596023778,163.60299808458052,168.24755948996153,169.52836952302977,,178.00921812700656,175.47930863195901,172.94783376939532,170.9232957776594,171.06415224407456,171.7209399496684,169.9805131460199,166.19968156552926,167.02493201458867,,194.98376111539028,176.99456908168693,171.87507556544708,,173.31279529002464,178.15688480936993,179.31818873666472,181.94802842908715,185.88739015857055,,185.3977891743743,183.9570317091163,,174.82314256574273,179.241364480453,173.66207481347746,172.38016475144298,177.86432659840426,174.05786626282188,183.69094344743903,177.3660734688122,,,176.01825666099228,,,179.14708545374918,,
8,2000-03-30 21:59:45+00:00,152.99566734970426,158.1284517635456,149.58048843047428,150.74602303088824,146.41881763828525,140.80611736684438,146.65390485146457,152.61592496197937,154.44752437307872,154.77449093425747,154.25810273457947,158.49963172076713,157.53785520301466,162.1242984479995,160.83770732189737,163.48907796444425,167.4343800168544,167.0819504089059,171.49796217715544,168.28577020000344,173.07476986224975,169.03585265632438,170.09980540932213,175.75956323621867,176.02311836732994,180.56508017785782,178.80832810843577,176.51187993038505,178.33569515009933,179.06208042254823,184.9058583091947,187.5618350260932,192.88871136996028,198.78430888370443,201.1905987616204,200.00359940585477,,195.89873701513,194.603265103493,191.95144657872808,188.7973410677999,,184.87229076210508,185.3123840911714,187.12147895521701,193.5966004426845,195.33910636744292,197.68854570783714,198.67107428765704,,196.85523084200986,202.76169484532574,201.49075210291164,200.88996389290034,,207.3739575220984,206.7468262766167,202.5723667662,,,194.18932234064067,,187.03238434364076,185.23144961583608,184.6255565233958,185.9682293120554,179.84323997921055,178.55337270396728,172.1055079480824,167.4067134718091,,,179.19713621607403,187.5795026662297
9,2000-04-15 21:59:31+00:00,152.2131780396417,142.86971694840125,145.07129812514364,142.0431535642297,144.9452176668967,141.75172497494432,144.0810967395792,144.2741753213189,145.46206923996453,149.67609986965715,150.9770321066589,153.3496640769868,153.87617349657734,158.78657988949757,158.9737995916163,158.75354395813255,163.61594294383013,164.4238645014885,169.7136150877076,174.27968860411275,171.7548359579941,174.34575746658896,174.23230242641262,176.58129818338142,173.40819308536138,174.78853100533843,173.68464015630406,177.8344507687728,176.11632445970864,181.90543434258575,184.73537487600046,187.29096807672633,191.9805906528522,,200.66889286404376,195.72256173757927,193.3545400509735,189.67599206144888,184.63298322310476,187.46000518297953,185.85869406305437,186.91260394040964,187.6203263795223,188.89178495238173,,193.80028085307777,193.02923340259738,192.05077700011987,193.65587266883261,192.8734979689731,192.61529304155246,193.29658524147163,197.89165856659775,195.84949906741974,,206.24648369131378,204.56584669991756,205.2193650387417,196.1460858732665,191.4850980627985,188.74142684376838,,183.1197194992811,180.19121807213176,178.16212635416701,,175.55314942646524,174.68830717446,171.40218386845282,,171.04156409997367,,,200.796724706111
