dates,nzd0085-0000,nzd0085-0001,satname
2006-05-17 22:03:57+00:00,352.86,353.25,L5
2006-06-10 22:01:49+00:00,354.39,354.94,L7
2006-07-04 22:04:41+00:00,354.43,351.85,L5
2006-07-28 22:01:30+00:00,354.68,352.02,L7
2006-11-25 22:06:19+00:00,357.92,350.29,L5
2006-12-03 22:01:55+00:00,356.45,350.44,L7
2007-01-04 22:02:01+00:00,356.39,351.52,L7
2007-02-13 22:06:47+00:00,354.53,348.03,L5
2007-05-12 22:02:11+00:00,354.70,349.07,L7
2007-11-20 22:01:58+00:00,352.88,347.62,L7
2008-05-30 22:01:41+00:00,367.34,359.00,L7
2008-08-02 22:01:03+00:00,352.45,343.19,L7
2008-08-18 22:00:56+00:00,352.00,342.99,L7
2008-09-03 22:00:49+00:00,344.75,337.23,L7
2008-09-19 22:00:40+00:00,347.24,339.28,L7
2008-10-21 22:00:36+00:00,348.38,341.37,L7
2009-01-01 21:56:31+00:00,346.00,340.33,L5
2009-01-25 22:01:34+00:00,346.28,341.22,L7
2009-02-02 21:57:22+00:00,348.61,344.27,L5
2009-03-30 22:02:04+00:00,350.56,348.37,L7
2009-06-02 22:02:15+00:00,352.19,347.50,L7
2009-06-18 22:02:13+00:00,355.02,348.25,L7
2009-07-04 22:02:11+00:00,354.71,346.75,L7
2009-07-20 22:02:06+00:00,355.99,347.86,L7
2009-08-21 22:01:59+00:00,355.70,346.62,L7
2009-11-25 22:02:33+00:00,358.09,348.42,L7
2009-12-27 22:03:02+00:00,353.55,347.96,L7
2010-01-20 22:02:37+00:00,351.42,347.04,L5
2010-03-17 22:03:57+00:00,349.98,344.91,L7
2010-05-04 22:03:59+00:00,352.68,346.88,L7
2010-07-07 22:04:01+00:00,352.26,345.72,L7
2010-07-23 22:04:02+00:00,350.93,346.24,L7
2010-09-25 22:04:05+00:00,357.01,352.00,L7
2010-11-12 22:04:30+00:00,353.16,350.11,L7
2011-01-07 22:01:44+00:00,354.51,351.52,L5
2011-01-15 22:05:06+00:00,354.15,350.73,L7
2011-02-16 22:05:15+00:00,354.23,350.92,L7
2011-03-12 22:01:43+00:00,355.91,351.88,L5
2011-04-05 22:05:26+00:00,357.26,352.74,L7
2011-07-10 22:05:20+00:00,358.67,352.24,L7
2011-08-11 22:05:13+00:00,354.98,350.02,L7
2011-09-04 22:00:27+00:00,356.48,350.52,L5
2011-09-12 22:05:05+00:00,352.64,345.89,L7
2012-04-07 22:05:52+00:00,341.27,336.07,L7
2012-06-26 22:06:18+00:00,348.02,345.81,L7
2012-10-16 22:07:34+00:00,353.38,352.84,L7
2012-11-17 22:07:47+00:00,354.72,349.71,L7
2013-02-05 22:08:01+00:00,352.61,347.65,L7
2013-03-09 22:07:57+00:00,351.35,346.44,L7
2013-03-25 22:07:51+00:00,352.90,346.91,L7
2013-04-26 22:07:43+00:00,355.62,348.98,L7
2013-05-12 22:07:41+00:00,355.33,350.58,L7
2013-05-20 22:13:50+00:00,356.13,352.10,L8
2013-05-28 22:07:35+00:00,357.10,353.03,L7
2013-06-05 22:13:51+00:00,356.29,352.50,L8
2013-06-21 22:13:43+00:00,356.68,352.23,L8
2013-07-07 22:13:48+00:00,356.26,352.41,L8
2013-07-15 22:07:11+00:00,357.57,353.01,L7
2013-08-16 22:07:07+00:00,356.99,352.64,L7
2013-09-17 22:07:29+00:00,355.96,351.67,L7
2013-11-12 22:13:32+00:00,354.86,349.97,L8
2013-11-28 22:13:25+00:00,353.44,348.53,L8
2013-12-14 22:13:21+00:00,352.58,348.06,L8
2014-01-15 22:12:57+00:00,350.35,346.60,L8
2014-01-31 22:12:52+00:00,349.13,345.56,L8
2014-02-24 22:08:31+00:00,350.36,346.20,L7
2014-03-04 22:12:23+00:00,348.66,346.30,L8
2014-03-20 22:12:13+00:00,350.80,348.15,L8
2014-03-28 22:08:46+00:00,351.71,348.36,L7
2014-04-05 22:11:58+00:00,351.07,347.59,L8
2014-04-21 22:11:42+00:00,351.24,348.49,L8
2014-05-15 22:09:08+00:00,352.55,349.39,L7
2014-05-23 22:11:18+00:00,353.35,349.33,L8
2014-05-31 22:09:12+00:00,353.06,349.40,L7
2014-06-16 22:09:12+00:00,353.85,348.85,L7
2014-07-02 22:09:19+00:00,354.71,349.12,L7
2014-08-03 22:09:27+00:00,354.73,349.15,L7
2014-08-11 22:11:51+00:00,353.95,348.42,L8
2014-09-20 22:09:32+00:00,356.21,348.51,L7
2014-10-06 22:09:44+00:00,355.94,348.84,L7
2014-10-14 22:12:02+00:00,356.01,349.10,L8
2014-12-01 22:12:00+00:00,353.54,346.77,L8
2015-01-02 22:11:50+00:00,351.82,347.75,L8
2015-01-10 22:10:23+00:00,351.45,347.32,L7
2015-02-27 22:10:40+00:00,352.01,348.45,L7
2015-03-07 22:11:30+00:00,353.29,350.02,L8
2015-03-31 22:10:52+00:00,354.03,350.33,L7
2015-04-24 22:11:08+00:00,353.16,348.95,L8
2015-05-02 22:11:08+00:00,352.98,349.59,L7
2015-05-10 22:10:52+00:00,353.43,350.67,L8
2015-05-18 22:11:16+00:00,354.03,351.09,L7
2015-06-03 22:11:21+00:00,354.54,350.42,L7
2015-06-11 22:11:04+00:00,355.18,350.63,L8
2015-06-27 22:11:10+00:00,356.30,350.95,L8
2015-07-21 22:11:34+00:00,358.08,352.55,L7
2015-07-29 22:11:25+00:00,358.38,352.49,L8
2015-08-06 22:11:37+00:00,357.40,351.30,L7
2015-08-14 22:11:31+00:00,356.30,350.09,L8
2015-08-22 22:11:39+00:00,356.23,350.24,L7
2015-12-20 22:11:57+00:00,357.44,349.51,L8
2016-02-22 22:11:42+00:00,356.01,353.49,L8
2016-03-09 22:11:40+00:00,357.55,354.45,L8
2016-03-25 22:11:32+00:00,353.08,352.19,L8
2016-04-10 22:11:25+00:00,350.31,358.85,L8
2016-04-26 22:11:21+00:00,352.05,359.18,L8
2016-05-12 22:11:20+00:00,355.02,359.09,L8
2016-05-20 22:14:14+00:00,355.02,357.67,L7
2016-05-28 22:11:27+00:00,353.48,356.18,L8
2016-06-13 22:11:30+00:00,353.74,356.24,L8
2016-07-15 22:11:46+00:00,352.73,355.42,L8
2016-08-16 22:11:53+00:00,352.73,354.97,L8
2016-09-09 22:14:31+00:00,353.63,354.72,L7
2016-09-25 22:14:33+00:00,354.26,354.70,L7
2016-11-20 22:12:09+00:00,354.70,350.59,L8
2017-01-31 22:13:49+00:00,358.43,352.08,L7
2017-02-16 22:13:47+00:00,358.90,353.54,L7
2017-04-29 22:11:06+00:00,357.90,353.99,L8
2017-05-07 22:14:16+00:00,359.43,354.04,L7
2017-06-08 22:14:24+00:00,359.61,353.31,L7
2017-07-26 22:14:27+00:00,359.00,353.23,L7
2017-08-03 22:11:47+00:00,357.12,352.30,L8
2017-08-11 22:14:25+00:00,357.73,350.61,L7
2017-08-19 22:11:53+00:00,355.36,348.69,L8
2017-09-04 22:11:55+00:00,353.00,348.35,L8
2017-09-20 22:11:58+00:00,353.05,348.46,L8
2018-01-10 22:11:54+00:00,349.48,347.79,L8
2018-01-26 22:11:45+00:00,348.41,347.75,L8
2018-02-03 22:13:27+00:00,348.09,347.19,L7
2018-03-31 22:11:15+00:00,347.05,352.43,L8
2018-04-24 22:12:23+00:00,350.68,353.01,L7
2018-05-18 22:10:46+00:00,354.26,354.84,L8
2018-05-26 22:11:51+00:00,355.88,354.62,L7
2018-06-27 22:11:16+00:00,357.98,354.86,L7
2018-07-05 22:10:54+00:00,359.48,355.32,L8
2018-07-29 22:10:41+00:00,363.31,356.46,L7
2018-08-06 22:11:10+00:00,364.88,356.94,L8
2018-08-14 22:10:23+00:00,364.14,356.01,L7
2018-08-30 22:10:04+00:00,361.90,354.51,L7
2018-09-07 22:11:24+00:00,361.00,353.73,L8
2018-09-23 22:11:29+00:00,360.25,353.23,L8
2019-01-05 22:06:53+00:00,355.03,349.62,L7
2019-02-14 22:11:33+00:00,353.07,348.73,L8
2019-03-02 22:11:29+00:00,353.58,349.90,L8
2019-04-11 22:03:48+00:00,359.02,353.93,L7
2019-05-13 22:02:36+00:00,359.56,353.76,L7
2019-05-21 22:11:27+00:00,362.49,355.79,L8
2019-05-29 22:02:00+00:00,360.92,354.71,L7
2019-06-06 22:11:35+00:00,361.46,354.99,L8
2019-06-22 22:11:40+00:00,359.71,355.46,L8
2019-07-08 22:11:44+00:00,360.24,355.77,L8
2019-07-24 22:11:48+00:00,358.63,354.96,L8
2019-08-09 22:11:55+00:00,358.13,354.16,L8
2019-09-10 22:12:03+00:00,358.77,354.74,L8
2019-10-04 21:56:51+00:00,359.57,355.10,L7
2019-11-21 21:54:43+00:00,355.31,353.19,L7
2019-11-29 22:12:08+00:00,356.62,353.64,L8
2019-12-07 21:53:57+00:00,356.21,352.80,L7
2019-12-23 21:53:08+00:00,358.29,351.73,L7
2019-12-31 22:12:02+00:00,357.67,352.45,L8
2020-01-16 22:11:59+00:00,357.63,352.60,L8
2020-02-01 22:11:53+00:00,359.73,353.72,L8
2020-02-09 21:50:42+00:00,362.48,354.77,L7
2020-02-17 22:11:50+00:00,361.53,354.39,L8
2020-02-25 21:49:52+00:00,362.51,354.59,L7
2020-04-21 22:11:21+00:00,363.89,354.71,L8
2020-05-07 22:11:12+00:00,364.69,355.06,L8
2020-06-08 22:11:24+00:00,365.12,357.04,L8
2020-06-16 21:43:22+00:00,364.54,356.49,L7
2020-06-24 22:11:32+00:00,362.87,355.60,L8
2020-07-02 21:42:25+00:00,363.88,355.22,L7
2020-07-10 22:11:39+00:00,364.03,355.81,L8
2020-07-26 22:11:44+00:00,364.75,355.55,L8
2020-08-27 22:11:56+00:00,363.48,355.33,L8
2020-10-06 21:36:19+00:00,361.32,354.57,L7
2020-11-15 22:12:06+00:00,356.60,352.71,L8
2020-12-17 22:12:09+00:00,354.83,351.36,L8
2021-02-03 22:11:56+00:00,351.08,351.24,L8
2021-02-19 22:11:51+00:00,352.97,352.40,L8
2021-03-31 21:23:31+00:00,348.74,347.90,L7
2021-04-16 21:22:11+00:00,351.82,350.04,L7
2021-04-24 22:11:25+00:00,353.43,350.47,L8
2021-05-02 21:20:50+00:00,353.43,352.51,L7
2021-05-18 21:19:29+00:00,357.28,353.73,L7
2021-05-26 22:11:31+00:00,354.97,350.45,L8
2021-06-03 21:18:07+00:00,356.17,350.32,L7
2021-06-11 22:11:38+00:00,355.17,350.01,L8
2021-06-19 21:16:49+00:00,355.58,350.08,L7
2021-07-13 22:11:43+00:00,355.50,350.22,L8
2021-07-21 21:14:07+00:00,355.31,349.75,L7
2021-08-06 21:12:42+00:00,355.46,348.72,L7
2021-08-22 21:11:18+00:00,354.03,347.39,L7
2021-09-15 22:12:06+00:00,353.62,347.25,L8
2021-10-01 22:12:10+00:00,355.68,349.35,L8
2021-11-06 22:12:48+00:00,354.14,347.03,L9
2021-11-10 21:04:07+00:00,354.45,347.58,L7
2021-11-18 22:12:08+00:00,353.68,347.70,L8
2021-11-26 21:02:34+00:00,355.81,350.14,L7
2022-01-13 20:57:57+00:00,354.42,350.47,L7
2022-01-13 22:12:02+00:00,353.56,350.06,L9
2022-01-21 22:11:59+00:00,353.58,350.62,L8
2022-02-14 22:12:01+00:00,354.44,351.37,L9
2022-02-22 22:11:50+00:00,355.03,353.17,L8
2022-03-02 20:53:13+00:00,353.52,351.18,L7
2022-03-26 22:11:35+00:00,354.80,351.78,L8
2022-05-21 22:11:19+00:00,355.10,351.24,L9
2022-06-09 20:43:06+00:00,352.82,350.09,L7
2022-06-14 22:11:59+00:00,354.54,350.81,L8
2022-06-26 20:42:04+00:00,356.15,350.81,L7
2022-07-08 22:11:39+00:00,355.68,350.39,L9
2022-07-16 22:12:03+00:00,358.69,352.00,L8
2022-08-09 22:11:58+00:00,358.46,351.85,L9
2022-10-23 20:30:45+00:00,360.13,352.91,L7
2022-12-30 20:20:35+00:00,354.75,349.90,L7
2023-02-09 22:12:09+00:00,353.14,349.91,L8
2023-03-01 20:19:07+00:00,351.74,349.91,L7
2023-03-13 22:11:47+00:00,357.00,352.34,L8
2023-03-18 20:14:51+00:00,357.00,353.09,L7
2023-03-21 22:11:55+00:00,358.74,354.14,L9
2023-04-09 20:13:47+00:00,359.04,356.42,L7
2023-05-16 22:11:04+00:00,360.35,356.88,L8
2023-05-24 22:11:17+00:00,359.63,357.17,L9
2023-06-09 22:11:12+00:00,358.63,356.60,L9
2023-06-17 22:11:17+00:00,359.34,356.42,L8
2023-07-11 22:11:24+00:00,359.87,357.76,L9
2023-07-27 22:11:26+00:00,359.80,357.13,L9
2023-08-20 22:11:47+00:00,359.67,356.21,L8
2023-08-28 22:11:44+00:00,359.13,355.36,L9
2023-09-05 22:11:46+00:00,357.80,354.41,L8
2023-09-15 19:51:48+00:00,356.44,353.12,L7
2023-09-29 22:11:50+00:00,354.48,351.52,L9
2023-10-07 22:11:57+00:00,353.50,349.95,L8
2023-10-12 19:48:46+00:00,354.68,349.95,L7
2024-01-11 19:37:01+00:00,351.62,346.88,L7
2024-01-11 22:11:56+00:00,351.41,347.98,L8
2024-02-04 22:12:07+00:00,352.40,348.51,L9
2024-02-12 22:11:54+00:00,352.60,348.73,L8
2024-02-28 22:11:48+00:00,355.02,350.27,L8
2024-04-16 22:11:19+00:00,358.69,354.21,L8
2024-05-10 22:11:24+00:00,359.45,353.53,L9
2024-05-18 22:10:55+00:00,358.90,353.13,L8
2024-05-26 22:11:12+00:00,360.33,354.03,L9
2024-06-11 22:11:06+00:00,359.57,353.91,L9
2024-08-06 22:11:21+00:00,360.02,354.50,L8
2024-11-18 22:11:59+00:00,357.45,353.16,L9
2024-12-04 22:12:00+00:00,353.16,350.12,L9
2024-12-28 22:11:50+00:00,356.69,350.43,L8
2025-01-05 22:11:55+00:00,357.84,353.45,L9
2025-02-06 22:11:55+00:00,359.89,352.58,L9
2025-02-22 22:11:57+00:00,360.00,352.79,L9
2025-03-26 22:11:41+00:00,360.50,352.50,L9
2025-05-05 22:11:12+00:00,358.78,352.07,L8
2025-05-21 22:11:16+00:00,360.48,353.96,L8
2025-05-29 22:11:15+00:00,359.29,352.16,L9
2025-06-06 22:11:18+00:00,357.22,351.91,L8
2025-06-22 22:11:31+00:00,357.78,351.73,L8
2025-06-30 22:11:31+00:00,356.53,352.23,L9
2025-07-16 22:11:36+00:00,355.61,349.86,L9
2025-08-01 22:11:42+00:00,354.58,350.14,L9
2025-08-09 22:11:49+00:00,353.04,350.20,L8
2025-08-25 22:11:51+00:00,350.82,348.43,L8
2025-11-05 22:12:10+00:00,349.45,348.23,L9
2025-11-13 22:12:04+00:00,349.88,348.46,L8
2025-12-07 22:12:09+00:00,350.44,350.05,L9
