,dates,chi0445-0000,chi0445-0001,chi0445-0002,chi0445-0003,chi0445-0004,chi0445-0005,chi0445-0006,chi0445-0007,chi0445-0008,chi0445-0009,chi0445-0010,chi0445-0011,chi0445-0012,chi0445-0013,chi0445-0014,chi0445-0015,chi0445-0016,chi0445-0017
0,1986-02-04 14:07:59+00:00,,,,,,,159.27687843200388,,,,,149.32401378479747,163.15591462429282,155.96366645580355,150.52068844720958,158.2622175378215,164.60926648949385,
1,1986-08-15 14:02:41+00:00,,102.97728888018605,108.45078484432844,122.99738936649905,126.48071410235625,118.02789043359199,119.48884807062919,,,,,130.0983075821046,159.43962814727675,167.544372289036,159.91335213734715,160.599406842046,125.6925146594163,
2,1986-12-21 14:00:01+00:00,144.69118494002595,130.85731669233294,131.88995674291425,144.44245899671287,144.53793005904976,157.0789791269272,160.2955060269197,151.42472125982226,153.54545846795236,153.0468858054883,162.68073312151688,175.03361718164484,196.44248103289624,184.36524273456476,187.36020072542257,193.22598327165477,174.83852025344024,160.85891349097153
3,1987-01-06 14:00:30+00:00,133.070193862481,124.01411240683626,124.85103010946452,131.3430319251489,134.55491465006952,149.20249538395475,151.39972448895836,120.8817594132639,141.9554944175788,146.09244628361893,151.5214921975593,165.58804029470957,184.62869500506474,149.95993519282553,173.2221892288508,183.85781337482672,162.60941807178997,144.10030273097908
4,1987-01-22 14:00:58+00:00,149.09867778385117,141.89348985619262,153.42289863076155,152.10449245617033,155.88604168235082,160.43028225993447,164.30828121553702,153.71265425629315,163.78117921500476,169.0539875932743,167.17094583159107,162.1077188260901,186.0912750334939,177.54692486518832,177.43694183344348,194.4674867696055,172.46246028438952,162.4598534845075
5,1987-02-07 14:01:33+00:00,158.7677727438259,153.799286968059,157.5479951342588,178.02102829674865,165.71322581954828,163.0816018688684,166.5803543081516,163.46098727767514,169.3773638663393,182.95486216295163,172.33852802085116,168.66003651861502,187.38150370624672,178.70878466233665,177.24507234960208,198.07470206236047,184.14613065143465,174.61657073624625
6,1998-03-09 14:17:33+00:00,154.33950831974386,125.2221871997491,121.99294805587783,127.10696266373527,142.6194552707712,166.3541919174804,186.0997047526959,170.52864664311693,162.07442394803354,158.07872490691702,150.37558090387228,161.14333296057282,184.7615164494087,188.8925463702397,187.06084696558088,182.49867936923312,161.97654084165026,152.790026025958
7,1998-03-25 14:17:47+00:00,155.1509269809598,136.05317355592882,119.50968093654458,133.33687465033398,147.9350111207599,170.25341640496606,179.7329245105394,173.28978613179254,168.5883056525508,149.8859357375922,148.3897228181529,153.98797063552234,187.84665979383186,195.83179942984788,195.28150494790444,199.08522584877397,164.1361029823682,152.05347702407892
8,1998-09-17 14:19:50+00:00,120.40231531878183,128.75529351343232,133.86834144000574,143.25481187741516,127.90910030836264,,105.344325366487,117.67554169236487,124.07420771592712,137.73957771310643,140.89278413527188,144.69670158885583,,,147.8908548495188,156.80479108309447,134.73318617425124,114.79966983662908
9,1998-12-06 14:20:01+00:00,,137.81070219570222,129.48495516765905,120.44445969691398,120.79521546534893,,111.55605852670915,101.63608866795613,98.69106085915733,104.64388967814817,,,,,,,,
