,dates,chi0445-0000,chi0445-0001,chi0445-0002,chi0445-0003,chi0445-0004,chi0445-0005,chi0445-0006,chi0445-0007,chi0445-0008,chi0445-0009,chi0445-0010,chi0445-0011,chi0445-0012,chi0445-0013,chi0445-0014,chi0445-0015,chi0445-0016,chi0445-0017
0,1986-02-04 14:07:59+00:00,,,,,,,157.38355921560677,,,,,146.67336688184153,161.5967105637305,154.63834300432558,148.86403413286212,156.86714022047627,162.8421685541899,
1,1986-08-15 14:02:41+00:00,,106.40648780541947,111.53706387703852,125.37145016089141,129.28642231391086,119.95681482903579,121.69333309399353,,,,,133.1845866148147,161.2550864018121,169.08751180539105,161.84227653279095,162.2237642276829,127.75003401455636,
2,1986-12-21 14:00:01+00:00,136.73579314127088,122.90192489357786,124.73010412403468,138.9348800591132,138.02897313279558,152.60407124012747,155.18132558486286,146.6514861805692,148.03787953035268,147.53930686788863,157.90749804226382,167.87376456276527,192.23080302179062,180.78531642512496,182.88529283862283,189.45763978803393,170.06528517418718,155.7447330489147
3,1987-01-06 14:00:30+00:00,122.03154614891191,112.97546469326717,114.91624716725234,123.7008912003703,125.52329379351299,142.99325604507214,144.3034509588068,114.25857078512244,134.31335369280018,138.4503055588403,144.89830356941783,155.6532573524974,178.78470503905757,144.99254372171944,167.01294988996818,178.62898024734662,155.9862294436485,137.00402920082752
4,1987-01-22 14:00:58+00:00,140.3488786007936,133.14369067313504,145.54807936600974,146.04693917559203,148.727115078031,155.5085202194646,158.68341031214288,148.46277474645862,157.72362593442645,162.99643431269598,161.92106632175654,154.2328995613383,181.4590284071693,173.6095152328124,172.5151797929736,190.32284505131508,167.212580774555,156.83498258111337
5,1987-02-07 14:01:33+00:00,156.04074205612733,151.07225628036042,155.09366751533008,176.1330839744958,163.48201889324946,161.54764710703796,164.82726315177396,161.824768865056,167.48941954408645,181.06691784069878,170.702309608232,166.2057088996863,185.93778157746513,177.4816208528723,175.71111758777164,196.78295068397694,182.5099122388155,172.8634795798686
6,1998-03-09 14:17:33+00:00,159.54880085403067,130.43147973403592,126.68131133673597,130.71339595670307,146.88160370791496,169.28441896801672,189.44853566759457,173.654222163689,165.68085724100135,161.68515819988482,153.50115642444436,165.83169624143096,187.51937720285466,191.23672801066877,189.9910740161172,184.9662389907374,165.10211636222235,156.13885694085667
7,1998-03-25 14:17:47+00:00,161.20466914536522,142.10691572033423,124.95804888450945,137.52792691799925,152.88807289163705,173.6586463724441,183.62461590194286,176.9220314304358,172.77935792021606,154.07698800525748,152.02196811679616,159.4363385834872,191.05158211616413,198.5559834038303,198.6867349153825,201.95278792665022,167.76834828101144,155.94516841548239
8,1998-09-17 14:19:50+00:00,131.7990403550429,140.1520185496934,144.1253939726407,151.14485228713437,137.23369351984897,,112.67079146122626,124.51357671412151,131.96424812564632,145.62961812282563,147.73081915702852,154.9537541214908,,,154.30151268241565,162.2032397844813,141.57122119600788,122.12613593136834
9,1998-12-06 14:20:01+00:00,,135.87977201744118,127.74711800722412,119.1076618811948,119.21536350131717,,110.31474626925562,100.47753056099951,97.35426304343815,103.30709186242899,,,,,,,,
10,1998-12-22 14:20:06+00:00,,,,,,154.09424192917587,147.14992430901205,134.69423547040302,135.555453280132,140.50754888438294,146.47388890817277,134.01153750087545,161.8386708351306,153.55032149476637,119.9775917968792,152.02126893885253,140.87589778144206,131.2109969168651
11,1999-09-20 14:17:38+00:00,,84.33264269299654,101.69741211569294,96.69764139760231,107.62788582613199,,108.36946322863425,101.49969326103354,112.86159408294769,116.51403685564485,111.79209905753383,117.69693723237731,,124.57357009237114,129.66913313400906,148.3568500218044,139.3280991321775,113.28373125893778
12,1999-10-06 14:17:39+00:00,94.74749436373884,122.05360546459775,125.79210190715659,123.99457578051619,128.28500017731935,131.37268202955588,141.2132276141507,137.35369335526354,133.64296494647502,136.44484271564113,134.42361367992174,139.46388817531005,140.82485681998014,163.38775650060032,179.1528350001186,190.22833587857903,164.21601739783242,136.7011232745349
13,1999-10-30 14:33:56+00:00,113.24027548811456,137.63563979418353,137.63546973637636,140.90676394049228,144.12046753020581,155.85942122444388,158.0149139674491,150.32132391466763,153.84979743882505,156.94545657375417,142.849395158203,154.44212258798564,196.69752908332438,196.6927190181542,200.62518070813067,206.9411833616728,174.03745405634965,145.2637746578822
14,1999-12-25 14:16:08+00:00,137.4466875040258,159.0740357594733,152.1002965955622,155.51884477864806,159.18339703303414,167.444794948407,168.11335623664448,160.30591185817175,161.09299151972948,158.65391210695557,165.14491963100733,175.4676707726113,182.33077322466258,192.38197605894322,192.73808335331935,206.96256716241518,178.46531975376007,153.27078184360064
15,2000-01-18 14:33:49+00:00,156.08723728622735,157.90059845145524,164.12407640751317,160.1245982044466,150.95190579814178,156.80865662857607,165.02730288705698,168.64860015292226,174.2412285806713,184.57553467693674,176.19564845857337,171.97699999012528,186.3619051163712,189.10264757339627,196.31432334222237,208.8833710851426,180.95522837129707,161.0665907169512
16,2000-02-03 14:33:49+00:00,143.7630673181222,143.68676610287832,150.9187916659712,154.19087541606658,151.69677566373983,144.81162898649993,156.4513987223761,167.42215551355727,165.6685972575379,159.1346115858531,156.53797196135534,161.20659449126674,166.47673967531782,177.76214775723733,186.31257306193734,191.65226402383058,167.26501575605656,145.8412660914514
17,2000-02-19 14:33:42+00:00,121.41029321959084,137.60588246256864,133.3794721114362,138.1335512834939,138.34471754910925,133.81156814011607,146.75790228441417,154.28680646850358,150.82119528419761,153.7650980193141,147.8862712094385,156.09537170431653,,166.38224299401307,168.8383784051574,178.9882623848899,153.53256133999272,138.5698468200087
18,2000-03-06 14:33:38+00:00,153.4895841744948,158.92171383883058,151.92683070064115,147.04049155879295,155.64003836383705,169.34241988334924,177.2123141089095,180.56823427136132,167.55806916786008,161.7485488114661,154.59388402742167,164.32291111893753,179.1432568304667,173.2172979372205,176.89635257865825,183.25560294421373,163.1653319818263,149.0133390788504
19,2000-04-23 14:33:21+00:00,127.04077860030071,128.41930466064503,132.959581764968,159.29174990815486,159.53251549218083,157.4520445368892,157.31561710445223,153.57166355841252,146.7187698957318,141.42268302060145,142.50426004251065,149.97703732755375,,158.10463810888717,156.93993958148002,173.44981974252477,138.96301901737328,124.08674579335361
20,2000-07-12 14:32:32+00:00,113.27702864390572,137.5642999837925,150.86736032604057,156.6823741944505,150.05147059775328,150.09708214228448,149.4968763365195,130.33789758584703,123.34570773606646,138.85630535215384,148.42807536704993,,,,,,,
21,2000-07-28 14:32:14+00:00,,,,,125.90802463139583,123.25767033798311,109.2509213358809,,89.05737595636374,107.75596313257866,118.36632218385988,123.73167518531757,,127.64139160655056,143.4079641908799,,121.20764428125584,93.48010532654295
22,2000-11-01 14:31:25+00:00,107.00054728911964,124.52840282769768,133.3351657611314,142.1281145645695,145.3026316938432,133.07802955040958,128.07459755635838,128.8106834863841,142.40113888156804,,,,190.50933520922493,,,207.8614768327925,166.19989241430238,146.98367878310415
23,2000-12-03 14:31:23+00:00,130.84798979822793,135.9131239721937,154.9297260233239,161.93524939992503,160.9429669415201,162.49576136069481,154.31260552577592,172.01699370529064,177.246431815034,,,,204.90651626004347,,,216.7466407196172,184.17480053944078,149.24561163491492
24,2000-12-19 14:31:28+00:00,104.80541126587835,119.3893704178986,124.2725600545902,134.52071002583287,131.12018086531378,134.78302486784136,134.74443760206407,138.9381922886299,139.3478200398241,141.02527872501287,138.34152697865738,136.01560139525228,151.60456276501938,151.0042137013686,172.72340407829768,171.28034225572057,147.4303608701655,130.66939678875605
25,2001-01-20 14:31:33+00:00,139.53528439382038,135.4841043660086,141.8626954765395,154.1884172356187,147.97567479881235,150.79121443135972,164.0849842140351,167.92443708054932,174.37900730567213,178.3141180539037,175.72493119813248,177.75725035938532,187.66696563311245,171.51179029458476,183.52696790388325,185.00473712256954,181.35064422764765,161.35428195567482
26,2001-01-28 14:20:59+00:00,146.95798853377457,145.36861580372275,146.30794001814687,153.00010153783958,158.14987969442575,166.69054912961556,167.52079380527454,160.50695470099396,179.90964439553926,180.81982059691987,173.93835368490645,174.49943552491092,189.2971595654532,179.41212164703705,178.74200980779207,186.0715403306594,162.17476749384863,163.57560301031052
27,2001-02-05 14:31:28+00:00,147.61195658546305,145.28554502497948,147.2553562342394,158.310301356163,162.45217053768638,161.89112554078397,170.02887295397622,188.48398612323382,181.7517143889949,185.5868972625208,174.81999339564507,170.6254710430493,192.03263576798557,174.2893809455954,186.08471440318604,190.9362480990567,178.08378706149497,158.7306468340076
