,dates,nzd0120-0000,nzd0120-0001,nzd0120-0002,nzd0120-0003,nzd0120-0004,nzd0120-0005,nzd0120-0006,nzd0120-0007,nzd0120-0008,nzd0120-0009,nzd0120-0010,nzd0120-0011,nzd0120-0012,nzd0120-0013,nzd0120-0014,nzd0120-0015,nzd0120-0016,nzd0120-0017,nzd0120-0018,nzd0120-0019,nzd0120-0020,nzd0120-0021,nzd0120-0022,nzd0120-0023,nzd0120-0024,nzd0120-0025,nzd0120-0026,nzd0120-0027,nzd0120-0028,nzd0120-0029,nzd0120-0030,nzd0120-0031,nzd0120-0032
0,1999-08-19 21:58:28+00:00,183.28986209718227,198.56643761650133,,,200.18056610287505,,,200.93301004930169,215.40495732569462,,214.16820459590002,213.4986234028817,212.61102941744562,,,190.19334777341535,201.72904294967364,205.13940233087123,,216.98731368689707,,,207.67355147301186,225.11030642073388,222.5106975983765,,201.6144560132649,206.34128389775748,202.70966074850082,191.5757246775755,197.98475335042474,210.74892194814214,198.59017380990855
1,1999-10-22 21:58:28+00:00,,207.91620167123784,214.20300403783727,,217.3734670860265,221.14663910598355,213.98837939267506,214.86450993884438,229.97861191724573,231.40574672431714,,234.854980767782,239.61333567936506,230.58580817753688,224.85609083691025,,210.87841576772786,221.47513656063563,231.73868368542958,226.70837955758972,234.68262340038342,233.11091199439045,229.48455860236834,234.67022777928491,240.61376066330018,241.3084322868851,220.07737499107492,215.2468102922586,212.4926319269603,203.0515607014894,207.88855092219745,219.85079113270095,199.42215043585617
2,1999-12-09 21:58:33+00:00,,203.05044966471846,199.71996897302495,183.8805590967084,206.09645306296702,,196.8943746548522,197.55609196468515,200.91195209129188,,234.805573739384,233.86140826168653,237.7397901260614,236.59212050754604,230.9621966901322,219.39774930465634,197.44508808624607,234.6726957085777,242.47602961704047,240.9481115851726,240.11229240259985,225.08208165660852,228.03204739394903,232.5537792654291,231.13622238900385,231.63645519324453,220.2074405367109,202.92635043071144,197.27594431753238,187.09504931255157,195.59551404005782,,198.6733964280172
3,2000-03-14 21:58:11+00:00,203.99872501821332,199.75954097591057,207.54662562081228,,200.73120067862465,217.51680175539624,,204.3675624796788,214.90303668481198,222.11284341242862,240.84355571738143,,226.20604893233866,219.66955074876404,,214.03627355516213,,232.39848541006657,237.32303702350427,242.65087985784194,,,,,,,,209.67854086767596,212.33131637690522,212.70432711847667,225.2931214091241,231.68532283877704,220.84226724536995
4,2000-09-22 21:56:05+00:00,,200.25303381310252,171.15500266335215,163.02054670953748,160.78047316639544,,173.80799170212444,166.850436527166,,,172.72145623677014,167.06622933126295,189.76579843112086,,196.04041116180605,180.9799205324488,180.7622331866419,192.84936921493502,195.67383320888212,204.66032363124623,194.28628020839804,193.592421837321,197.7668767138748,204.22585698097535,199.51591944068943,198.27201415846972,196.2117980908703,186.48369286579802,178.37658346561958,174.9551060067199,190.08868637196917,,
5,2000-12-11 21:56:00+00:00,178.82460523883339,184.19640207949084,165.2521844341992,,,,,,,,,,,,189.22202283403476,184.4341219133446,148.10244167157038,175.4888234229789,186.3810233548292,186.7318228475316,186.84038401523378,192.55057482956312,199.35124115756446,215.0302924591913,214.90440432626343,210.90466528021463,201.52505807818767,206.79545102048291,200.9946863491986,185.26150813778142,199.7956217803735,221.58379975978272,
6,2000-12-27 21:56:05+00:00,,181.0708043355078,170.6032138274519,164.48939707500531,173.57040975332964,,190.13717884641324,205.91407643829854,,219.90212083959537,213.26748912861788,194.2847376840693,,194.10664867656774,192.90167763053967,178.87388886491962,182.05530501311947,185.91916900349509,165.5334316488687,167.24589881292928,185.77865391320128,195.23416388103578,211.54820233722972,227.33369093720452,213.29923645704505,209.60043635787096,211.4982025211776,204.87212078482526,193.45361437712026,185.53872392618837,201.3090118386825,,219.7697590092515
7,2001-01-12 21:56:06+00:00,155.2720828255893,,,141.61610064788516,166.0494885619276,,166.6111020349829,181.1524779501621,,199.9733750279314,186.33024402968516,,172.1175786924614,186.78423427483537,171.73733323672755,160.45035152382968,157.78213122447562,172.18352034408994,168.32993185268427,178.89234168582345,177.95916130867442,179.57255764623386,187.2667344378203,207.71930435773754,205.77498596446065,205.53535250182654,196.9494722124209,193.47971141176376,192.7580961136592,179.64707184233083,193.26801890639376,222.77776216780012,209.25025257001877
8,2001-05-20 21:55:29+00:00,,204.97774395366582,173.24746945487058,151.9476720727069,154.88441426237972,,183.0741235181142,177.78060879884612,176.08566311395708,180.33370498574854,192.98456181160066,,,,,,,,,,189.7580691288856,185.6232511235446,206.82246962250989,232.65313727656508,225.99503279319126,197.20177821177347,196.91192977882602,193.5687162179238,197.65846616004626,178.82871756040268,166.48671344698562,181.29972448569922,158.47727420511177
9,2001-06-05 21:55:16+00:00,194.9251662788331,190.71396848045762,164.46159969161698,156.92587636533,169.41238570303852,,192.23633034619007,198.83848580436708,,207.62668821713072,226.4181296677895,225.56381617926056,,184.19957073596424,196.94008659135372,203.96574409443113,203.43923300535752,,183.33974903059735,181.30081049538165,197.1969829828053,197.37525350432065,210.4624688441773,233.12074805306122,217.29950133752388,206.86772667963263,200.40008746930087,198.19172940263815,,190.95749947730127,197.51330008728155,211.47483246708947,189.49573080425904
