dates,nzd0538-0000,nzd0538-0001,nzd0538-0002,nzd0538-0003,nzd0538-0004,nzd0538-0005,nzd0538-0006,nzd0538-0007,nzd0538-0008,nzd0538-0009,nzd0538-0010,nzd0538-0011,nzd0538-0012,nzd0538-0013,nzd0538-0014,nzd0538-0015,nzd0538-0016,nzd0538-0017,nzd0538-0018,nzd0538-0019,satname
2000-10-15 22:04:43+00:00,308.33,304.75,315.13,318.27,324.78,323.95,322.45,338.96,334.52,306.44,312.69,321.48,334.28,,296.85,298.30,297.67,303.12,315.74,,L7
2000-12-02 22:04:57+00:00,349.39,339.85,333.95,340.52,344.26,347.16,352.55,370.83,359.03,341.74,336.58,343.81,361.17,363.96,330.28,321.83,323.55,336.98,339.12,324.27,L7
2001-01-10 22:11:15+00:00,364.07,344.14,327.25,336.44,336.73,342.97,351.82,,372.86,360.75,358.67,359.53,361.68,365.94,,325.95,346.27,356.20,361.98,356.04,L7
2001-02-11 22:11:12+00:00,353.08,324.70,324.40,327.53,332.92,327.11,336.86,350.69,332.37,317.70,313.99,332.43,337.73,350.59,315.73,313.20,312.04,316.55,320.15,323.82,L7
2001-02-20 22:05:00+00:00,343.87,334.34,337.55,337.40,345.01,339.38,346.51,357.43,344.80,334.02,329.02,339.61,348.75,359.01,326.11,317.61,323.69,333.88,335.21,333.41,L7
2001-05-11 22:04:33+00:00,351.69,,377.54,,,,,,,,,,,,,,,,,,L7
2001-05-27 22:04:24+00:00,341.07,334.53,343.50,342.77,346.63,349.39,350.73,369.03,355.38,345.84,341.52,347.84,357.98,382.88,333.92,337.94,335.86,,,,L7
2001-07-05 22:10:09+00:00,318.35,335.33,331.01,327.15,,,,,,,,,,,,,311.81,,,,L7
2001-07-14 22:03:57+00:00,348.82,339.43,339.87,340.45,348.10,346.62,364.64,372.87,377.66,357.49,352.31,369.49,374.70,365.42,334.71,329.33,327.82,336.28,331.50,359.37,L7
2001-08-15 22:03:26+00:00,330.10,319.57,324.54,325.79,336.04,340.97,354.10,367.15,364.12,346.12,338.52,349.71,366.90,350.85,319.36,315.66,320.37,328.37,340.18,307.20,L7
2002-01-29 22:09:33+00:00,362.26,319.40,324.36,334.48,336.24,333.83,342.93,,369.59,345.63,334.40,346.15,364.99,366.31,,310.56,317.66,342.30,365.28,,L7
2002-03-18 22:09:33+00:00,314.74,302.32,309.60,316.47,321.30,325.66,324.45,333.44,324.58,304.06,290.17,,317.25,,296.31,295.08,300.09,309.39,304.40,306.10,L7
2002-04-03 22:09:32+00:00,309.70,293.17,295.94,312.91,317.98,317.32,339.83,346.92,343.14,328.30,320.69,333.25,341.03,,301.17,292.28,297.66,313.20,311.92,286.91,L7
2002-04-12 22:03:25+00:00,300.92,301.61,311.27,322.82,326.15,322.96,328.19,347.36,336.96,315.49,311.98,326.45,331.90,,301.29,301.19,300.42,305.27,313.95,306.63,L7
2002-05-14 22:03:19+00:00,322.88,319.09,327.05,337.05,339.24,339.84,349.36,374.18,,323.09,322.68,338.67,363.20,373.03,328.69,322.12,322.04,,362.80,356.19,L7
2002-06-15 22:03:07+00:00,321.85,326.11,333.24,334.25,341.98,335.24,354.85,368.24,352.39,329.57,331.07,346.30,356.19,,323.88,327.14,329.07,331.78,335.30,323.77,L7
2002-06-22 22:09:15+00:00,307.77,312.70,320.68,321.38,318.36,329.07,335.96,348.42,331.73,321.68,316.37,334.95,345.53,339.69,313.66,309.82,314.50,313.50,321.35,307.42,L7
2002-07-08 22:09:12+00:00,331.90,324.51,328.69,338.21,342.21,331.35,349.01,361.31,347.01,327.73,319.54,344.63,363.99,,319.44,325.26,326.62,332.78,335.22,311.65,L7
2002-08-09 22:08:57+00:00,,294.84,313.32,324.73,,,331.49,,354.18,335.73,,,,361.19,311.43,318.04,318.24,311.50,327.85,331.50,L7
2002-09-10 22:08:43+00:00,339.82,311.40,323.19,332.82,339.01,330.48,338.64,357.01,345.10,318.71,318.93,330.54,354.56,366.48,320.09,319.32,319.94,324.74,331.75,322.27,L7
2002-09-26 22:08:32+00:00,313.77,306.17,312.65,323.85,327.12,325.47,332.06,339.24,334.95,318.15,308.79,328.67,343.36,349.25,315.83,315.20,314.36,322.62,324.49,321.71,L7
2002-11-13 22:08:42+00:00,,,,318.19,327.74,321.41,341.87,351.12,337.21,315.91,303.50,332.63,358.67,354.31,325.26,319.78,321.39,327.89,324.72,329.13,L7
2002-11-29 22:09:01+00:00,343.38,325.22,316.81,329.41,333.17,332.56,355.31,369.84,357.96,335.18,327.92,348.31,363.92,374.76,333.05,326.56,331.90,334.72,338.30,321.20,L7
2003-02-01 22:09:21+00:00,366.81,338.07,329.44,342.02,351.40,346.15,348.93,383.93,367.34,356.36,353.57,357.86,373.60,379.39,344.93,337.52,356.49,347.70,,339.22,L7
2003-02-10 22:03:16+00:00,,,,,,,,,340.96,329.05,330.08,342.98,360.91,361.24,333.27,329.75,333.97,337.76,330.68,345.30,L7
2003-05-01 22:03:22+00:00,,314.18,321.59,332.33,339.93,338.16,335.24,358.86,357.90,327.92,329.13,338.50,353.45,368.17,317.98,319.37,318.91,324.85,331.81,321.16,L7
2003-05-17 22:03:18+00:00,,322.59,319.31,325.07,333.88,334.89,352.45,,367.10,356.18,362.55,367.87,374.29,358.36,,323.64,312.37,324.84,343.59,314.91,L7
2003-08-05 22:02:59+00:00,,,,309.34,328.33,330.32,346.22,356.07,355.43,347.47,333.32,347.41,,,,,,,330.46,294.36,L7
2003-08-13 21:51:32+00:00,363.01,312.14,320.48,333.96,340.47,330.78,354.84,376.77,376.71,361.82,365.89,375.43,374.61,370.45,,327.30,315.21,316.01,338.23,329.42,L5
2003-10-07 21:58:35+00:00,335.72,321.64,327.63,345.32,349.61,347.91,355.31,379.16,371.93,342.89,338.98,356.03,370.45,375.64,328.37,328.06,338.03,337.95,349.37,331.03,L5
2003-10-15 22:08:58+00:00,,,,,342.76,341.09,340.47,359.88,356.08,337.61,331.43,345.26,356.26,,,,,,326.74,310.79,L7
2003-11-16 22:09:23+00:00,334.59,,,,,352.91,364.31,378.20,373.19,355.24,351.27,366.82,372.44,361.92,333.32,,,,,345.41,L7
2003-12-26 21:59:30+00:00,338.63,331.96,332.61,349.69,361.22,334.85,338.72,363.35,353.83,341.48,333.98,345.47,365.51,375.52,346.98,340.58,341.81,340.37,339.90,324.08,L5
2004-03-15 21:59:53+00:00,342.24,324.42,326.83,330.19,343.44,343.26,352.63,367.38,370.22,364.77,350.70,362.41,366.47,360.63,328.45,327.68,333.20,335.49,341.91,348.65,L5
2004-03-16 22:03:52+00:00,334.04,318.02,324.65,331.29,341.01,342.62,344.45,364.69,360.78,,,,,,325.19,296.52,324.71,321.45,333.19,338.08,L7
2004-03-23 22:10:04+00:00,,,,,,,,395.54,358.42,339.17,335.83,342.11,350.20,,,,,304.25,319.02,311.72,L7
2004-03-31 21:59:59+00:00,339.28,324.29,328.29,328.94,337.22,345.85,349.32,360.46,361.71,350.17,352.41,366.06,370.52,364.44,336.26,331.98,336.30,317.30,324.05,336.24,L5
2004-04-08 22:10:00+00:00,,,,323.48,323.94,324.03,334.54,,,,,368.58,379.25,373.89,342.83,337.82,332.23,342.53,337.14,328.38,L7
2004-05-02 22:00:57+00:00,329.95,323.21,341.80,375.87,358.69,345.41,337.99,347.53,348.74,345.74,335.05,344.68,,,,,,320.39,322.29,314.20,L5
2004-05-03 22:03:47+00:00,321.81,321.57,325.75,342.34,346.73,,,,,,,358.18,368.31,365.58,327.52,327.52,333.27,341.56,341.77,334.43,L7
2004-05-18 22:01:26+00:00,345.09,346.69,347.06,352.18,358.15,357.40,368.60,387.85,387.93,365.26,356.99,366.65,381.00,375.00,346.18,339.51,350.34,348.06,352.61,336.46,L5
2004-05-26 22:09:57+00:00,344.27,334.37,335.59,345.73,353.97,357.66,364.73,375.09,378.39,365.05,356.91,,,,,339.25,338.46,340.92,341.04,338.57,L7
2004-06-04 22:03:43+00:00,347.64,338.05,321.62,,,,,,372.23,369.30,371.40,376.50,367.36,363.41,,318.56,311.11,,,,L7
2004-06-12 21:55:59+00:00,355.32,355.46,348.38,361.46,367.26,361.80,366.44,378.18,379.09,366.34,358.11,382.66,391.85,384.37,361.45,345.97,346.47,352.99,361.24,339.28,L5
2004-06-27 22:09:48+00:00,,,,,340.62,342.61,357.37,370.00,373.10,353.21,345.41,366.18,376.97,362.41,332.95,,,,327.76,,L7
2004-07-06 22:03:36+00:00,334.09,334.93,334.27,345.30,346.40,335.98,352.91,350.92,,,,,,379.28,336.41,335.05,336.34,338.84,342.25,342.35,L7
2004-07-29 22:09:38+00:00,333.23,334.88,333.07,343.84,348.77,350.59,360.86,,,,,367.80,378.69,,332.97,331.41,333.99,342.33,340.96,342.36,L7
2004-07-30 21:57:15+00:00,327.30,328.53,346.88,343.57,353.89,352.04,367.18,387.83,395.29,370.24,375.49,387.19,384.93,365.46,334.47,327.01,325.84,337.45,348.65,341.65,L5
2004-09-08 22:03:17+00:00,335.64,328.30,327.69,339.69,354.56,357.31,357.32,,,,,,373.50,363.06,326.36,324.60,327.41,341.08,344.88,321.09,L7
2004-09-23 22:04:50+00:00,328.77,315.98,314.73,328.62,339.11,344.64,358.19,367.66,366.35,347.32,335.63,346.91,363.29,351.17,325.14,319.83,326.51,331.37,335.34,301.74,L5
2004-09-24 22:03:12+00:00,333.43,321.24,321.76,,,,,,366.35,347.53,337.81,348.27,369.64,363.49,326.35,324.75,329.33,,,,L7
2004-10-01 22:09:21+00:00,,328.16,327.07,342.67,352.67,359.47,367.08,383.32,363.98,350.08,341.60,359.47,,,,,326.77,326.56,330.88,327.95,L7
2004-10-17 22:09:26+00:00,341.47,320.16,314.87,331.62,,,352.57,368.26,367.22,,,,,365.46,318.46,315.42,317.00,318.00,331.79,315.68,L7
2005-01-13 22:06:52+00:00,363.34,348.03,341.92,350.71,363.12,361.58,362.94,374.51,367.93,356.09,343.26,357.15,362.82,360.99,342.31,338.73,336.29,344.60,355.44,332.86,L5
2005-02-14 22:07:21+00:00,339.28,331.72,339.64,353.24,361.77,362.58,366.70,379.25,377.44,353.49,348.35,360.38,364.40,361.48,329.27,323.67,340.31,345.99,343.43,337.80,L5
2005-03-03 22:04:17+00:00,339.64,320.47,326.04,338.01,351.79,345.52,,,,,,,372.21,360.23,327.41,320.04,322.20,335.02,332.01,315.72,L7
2005-03-10 22:10:29+00:00,359.11,353.41,339.18,348.37,368.58,,373.24,,,,377.49,379.19,371.87,365.81,,341.19,344.00,341.17,,350.43,L7
2005-04-04 22:04:14+00:00,343.49,330.52,335.35,340.97,358.29,358.79,363.57,379.13,,,,,,358.43,328.11,328.27,326.08,332.08,320.32,320.90,L7
2005-04-11 22:10:22+00:00,,,,,,358.18,353.58,347.40,,,,333.33,333.27,,,,,,,,L7
2005-04-20 22:04:08+00:00,,,,,,340.27,357.36,370.16,373.54,352.61,347.73,365.90,371.78,,,,,,,,L7
2005-04-27 22:10:21+00:00,347.22,353.26,353.70,,,,,398.47,377.77,365.38,357.38,374.42,374.07,372.64,335.98,335.53,335.72,343.89,,,L7
2005-05-13 22:10:24+00:00,359.75,,,,,,,,,,,,,,336.06,,,,,,L7
2005-06-14 22:10:13+00:00,354.28,358.31,353.47,367.61,377.02,374.17,382.51,395.61,394.19,,,,,384.97,352.34,354.40,348.88,355.58,362.13,342.11,L7
2005-06-15 22:02:10+00:00,329.07,332.06,332.09,335.71,353.87,345.85,366.76,375.96,380.74,366.97,354.05,374.70,385.65,359.80,328.23,322.53,327.76,339.64,330.69,302.89,L5
2005-06-22 22:08:22+00:00,353.55,339.80,346.73,339.61,356.91,345.67,364.75,,403.02,382.07,375.92,376.47,377.37,360.53,321.30,319.87,325.23,322.53,,360.41,L5
2005-06-23 22:04:01+00:00,363.56,366.01,352.08,345.03,367.04,347.04,362.40,396.68,390.14,,,,,,,310.37,301.69,,,,L7
2005-07-08 22:08:27+00:00,382.35,349.37,346.88,332.57,349.82,334.82,,375.00,,371.94,357.12,382.54,390.65,379.44,,332.15,325.51,349.83,361.70,354.27,L5
2005-07-09 22:04:02+00:00,352.82,351.16,356.50,348.44,361.67,353.45,369.10,,,,,,,376.88,337.26,331.82,334.35,367.47,366.05,357.02,L7
2005-07-16 22:10:12+00:00,352.47,343.27,,,,346.14,362.76,381.08,383.86,365.70,360.44,382.07,384.11,368.82,339.02,334.80,,,,,L7
2005-07-25 22:04:01+00:00,333.79,335.28,333.51,338.53,349.33,341.76,350.39,365.03,367.91,,,,,,333.28,331.26,326.04,327.26,334.20,332.91,L7
2005-08-09 22:08:46+00:00,318.22,322.89,331.96,340.04,346.19,349.40,353.83,370.34,373.85,366.36,356.58,361.75,368.11,354.71,320.56,313.89,315.32,316.80,313.81,319.85,L5
2005-08-17 22:10:06+00:00,,,,,,,,,,373.28,352.06,368.79,387.32,,,,,,,,L7
2005-08-26 22:03:51+00:00,351.89,338.66,339.55,352.97,361.47,359.08,,,,,,371.65,378.79,366.09,335.47,328.58,337.47,349.82,335.69,344.00,L7
2005-09-02 22:09:58+00:00,325.37,332.73,339.94,338.44,338.89,331.99,,389.42,384.84,361.48,354.52,,,,,326.90,324.32,330.50,342.52,328.62,L7
2005-09-10 22:08:55+00:00,339.93,324.49,330.63,345.22,357.85,353.63,359.71,374.72,377.98,365.66,354.64,357.92,365.97,362.25,322.99,319.72,326.60,332.98,336.03,343.25,L5
2005-10-13 22:03:42+00:00,355.98,339.67,339.51,353.55,364.47,365.74,378.31,390.21,,,,,,,345.13,337.73,345.25,350.47,350.46,361.78,L7
2005-10-28 22:08:48+00:00,350.81,341.06,349.19,360.90,368.40,355.25,359.63,374.62,375.75,359.16,338.94,,,,,,,,,,L5
2005-11-06 22:02:46+00:00,331.06,329.33,339.57,347.52,360.41,366.52,374.55,383.46,377.75,371.45,364.39,374.06,379.83,363.16,329.96,330.01,331.58,329.55,340.23,338.52,L5
2005-11-13 22:09:08+00:00,324.19,,,,326.94,332.39,346.37,357.43,367.51,355.42,359.47,358.74,372.19,381.93,342.75,325.86,329.09,328.08,334.47,335.92,L5
2006-01-01 22:04:22+00:00,,,327.50,339.81,360.60,365.39,348.61,369.68,375.55,373.67,371.72,,,,,,,347.02,340.10,322.77,L7
2006-02-18 22:04:40+00:00,,332.65,333.62,341.65,354.05,357.12,359.81,375.10,383.54,372.53,,,,,,323.83,321.86,325.21,338.91,339.08,L7
2006-03-14 22:05:42+00:00,352.24,346.12,352.00,351.06,358.99,365.08,365.57,377.48,375.35,364.75,359.21,366.34,359.74,338.31,341.52,341.96,350.98,337.79,334.95,329.19,L5
2006-03-22 22:04:42+00:00,,,,,,350.86,361.21,372.89,385.06,371.54,370.72,373.74,383.22,371.88,,,,,,,L7
2006-03-29 22:10:52+00:00,,363.41,356.62,344.89,369.68,382.89,379.83,393.01,404.00,401.64,397.08,398.86,,,,,,351.06,335.67,317.62,L7
2006-04-22 22:12:36+00:00,358.23,346.44,345.30,354.70,356.33,359.50,364.47,382.68,394.07,384.42,378.49,396.36,397.61,378.85,350.71,329.00,319.29,352.85,365.56,353.71,L5
2006-04-30 22:10:50+00:00,360.88,,,,,,,,,,,,,,,,,,,,L7
2006-06-01 22:10:50+00:00,339.53,328.36,,,,,364.02,376.18,377.09,362.28,352.92,367.96,379.32,,337.72,336.66,,,,,L7
2006-06-25 22:13:31+00:00,335.29,345.24,344.98,344.07,360.47,364.29,377.47,,402.74,398.84,370.54,380.77,387.48,368.59,329.27,326.88,320.99,,388.52,373.00,L5
2006-07-03 22:10:40+00:00,,,325.43,332.94,346.93,347.21,355.85,362.20,366.24,347.26,346.61,366.31,369.34,,,,,322.86,318.87,,L7
2006-07-12 22:04:25+00:00,,,,336.41,346.21,343.43,340.83,375.73,364.06,332.66,333.42,349.60,,,,,,321.87,332.39,345.95,L7
2006-07-27 22:13:58+00:00,336.02,336.47,346.90,355.76,364.22,376.19,380.27,402.47,391.77,369.33,359.34,376.06,375.26,367.59,332.22,331.21,333.04,342.36,348.15,357.05,L5
2006-08-04 22:10:28+00:00,332.32,323.78,324.85,340.44,352.89,346.55,360.10,371.46,,,,371.12,373.96,361.61,326.00,323.99,327.54,335.36,347.46,321.54,L7
2006-08-05 22:07:55+00:00,348.07,330.79,350.47,360.14,369.09,368.19,378.22,392.00,389.25,373.84,353.85,370.90,382.13,375.83,339.19,333.09,351.60,353.25,357.19,342.84,L5
2006-08-20 22:10:26+00:00,331.64,323.25,,,,,347.39,359.57,361.45,340.00,348.82,355.32,361.98,358.44,331.55,323.00,334.96,,,,L7
2006-08-28 22:14:23+00:00,326.46,325.87,334.13,347.25,362.12,365.28,362.54,377.21,381.05,362.59,356.30,369.58,361.82,357.25,327.29,319.45,319.51,324.65,327.35,335.09,L5
2006-09-13 22:14:35+00:00,327.10,322.58,345.64,352.62,360.26,361.26,367.12,380.66,374.27,345.09,338.89,356.96,363.49,350.59,324.02,320.65,341.64,344.14,346.29,321.04,L5
2006-09-14 22:04:09+00:00,343.85,327.15,339.43,346.56,357.66,356.21,,,,,,374.12,376.36,369.26,332.49,326.32,328.66,337.42,344.55,311.82,L7
2006-09-21 22:10:16+00:00,342.07,351.22,355.02,354.05,363.06,360.13,,,,363.30,355.93,358.82,365.89,372.17,337.30,338.09,342.06,342.84,353.19,,L7
2007-01-04 22:04:49+00:00,365.92,367.65,359.90,361.64,376.92,,,,,,377.44,382.41,376.32,368.29,356.50,351.92,355.02,,,332.99,L7
2007-02-28 22:11:16+00:00,342.19,337.60,343.24,350.13,358.32,357.06,,,,,357.39,365.68,373.08,369.33,336.08,332.59,331.96,328.47,343.14,338.89,L7
2007-03-09 22:05:07+00:00,342.36,338.37,345.08,356.91,363.16,358.86,358.25,,,,,,,370.09,339.51,334.00,333.76,337.68,354.56,344.60,L7
2007-03-16 22:11:19+00:00,342.48,337.32,341.20,345.41,351.62,355.43,357.82,368.55,372.04,,,,,370.67,338.64,333.70,331.89,334.98,345.57,343.10,L7
2007-06-13 22:04:52+00:00,358.78,,,,,,,,,,374.82,384.78,390.25,388.51,360.70,341.73,354.07,352.08,356.52,347.44,L7
2007-07-06 22:11:01+00:00,,344.67,346.81,358.12,366.37,362.64,369.73,383.30,384.59,371.27,376.61,388.22,,,,,339.11,340.92,338.64,342.05,L7
2007-07-15 22:04:48+00:00,,,,,374.47,,385.76,400.75,395.66,396.88,406.88,406.53,400.08,,,,,,,371.12,L7
2007-08-07 22:10:52+00:00,328.62,307.30,310.04,315.82,328.45,341.55,356.44,363.65,,,,,364.75,344.59,313.29,307.17,312.64,329.11,328.93,,L7
2007-09-01 22:04:31+00:00,,,,,,350.42,350.70,365.95,359.60,341.26,328.80,339.99,348.81,,,,,,,333.39,L7
2007-09-08 22:10:38+00:00,339.01,324.98,332.81,345.74,,,,369.21,356.12,340.17,335.33,345.12,354.95,,313.51,310.81,318.38,322.15,,,L7
2007-09-09 22:07:45+00:00,334.06,322.41,334.94,346.42,350.82,349.78,351.29,372.66,357.34,342.03,335.74,346.76,354.61,368.85,322.54,312.75,319.34,328.77,339.04,328.85,L5
2007-11-20 22:04:46+00:00,348.60,337.71,339.21,342.97,340.76,337.42,353.37,368.80,,,,,,365.99,326.67,323.73,325.69,331.53,335.76,306.08,L7
2007-11-27 22:11:00+00:00,,,338.63,346.30,351.46,346.15,348.21,364.66,366.11,344.39,341.57,347.12,356.94,,,,,327.99,330.21,317.33,L7
2007-12-06 22:04:52+00:00,,,,340.65,344.45,340.23,340.55,354.24,349.76,333.90,326.28,335.16,345.11,,,,,314.93,321.24,310.19,L7
2007-12-22 22:04:56+00:00,339.88,331.53,333.96,338.98,346.94,348.81,345.00,,,,,,359.39,362.48,325.27,315.01,315.36,319.68,324.09,316.78,L7
2008-01-07 22:04:58+00:00,350.72,338.64,347.11,,,,,,365.70,350.55,341.83,346.20,359.16,378.31,335.62,324.93,329.55,340.00,,,L7
2008-03-18 22:10:55+00:00,,314.72,326.62,333.61,342.19,338.20,333.14,362.63,365.86,349.22,337.80,350.43,,,,310.49,312.03,323.35,327.90,308.52,L7
2008-04-12 22:04:44+00:00,,,,,349.73,350.26,354.70,376.84,371.46,352.20,337.65,356.36,370.56,,,,,,355.85,335.96,L7
2008-05-05 22:10:50+00:00,320.37,315.75,321.90,,,,348.28,373.74,,319.67,325.83,349.58,352.12,350.91,314.19,315.89,321.21,,,,L7
2008-07-08 22:10:15+00:00,,314.89,319.19,329.15,345.53,350.57,348.81,355.90,349.23,332.72,335.72,,,,,,,,,,L7
2008-07-17 22:03:58+00:00,322.35,325.71,326.33,335.75,348.65,344.39,354.74,,,,,,,376.95,323.15,327.26,329.28,333.03,343.04,329.20,L7
2008-07-24 22:10:04+00:00,,,,,,332.55,345.74,345.07,338.19,326.69,322.44,342.37,349.37,349.08,315.55,,,,318.37,,L7
2008-08-09 22:09:59+00:00,327.63,321.94,321.14,328.84,335.64,344.03,355.48,364.36,357.10,342.20,,,,346.08,318.87,312.13,320.79,326.79,327.42,311.31,L7
2008-08-18 22:03:44+00:00,,,331.95,337.85,344.73,353.65,344.62,374.35,,308.31,316.85,336.89,,,,,,330.76,345.91,,L7
2008-10-12 22:09:25+00:00,361.98,324.79,337.17,348.99,,,,367.67,348.44,335.35,325.45,347.82,362.17,,322.97,321.62,324.52,332.75,,,L7
2008-10-21 22:03:23+00:00,354.49,329.46,333.52,,,,,,370.63,351.71,338.16,351.82,371.86,373.65,329.86,324.16,329.19,,,,L7
2008-11-13 22:09:55+00:00,364.83,328.62,328.92,337.44,339.73,341.84,343.76,383.59,,,,,,366.88,315.76,318.26,324.14,346.47,349.85,338.32,L7
2008-11-14 21:57:52+00:00,367.82,331.54,336.69,345.54,342.92,328.80,347.15,370.10,367.33,340.18,332.48,338.64,362.54,366.63,331.42,324.68,327.70,345.05,347.92,333.31,L5
2008-12-23 22:05:16+00:00,331.31,318.77,324.12,335.22,341.52,338.57,340.31,367.71,357.57,336.46,329.75,345.59,366.83,362.29,324.03,315.63,316.45,318.89,324.04,318.50,L5
2009-01-17 21:59:44+00:00,329.24,311.23,301.00,311.35,324.29,330.59,338.03,346.78,343.38,336.28,330.28,337.85,356.70,342.89,317.28,309.80,311.70,314.11,316.99,300.58,L5
2009-02-10 22:04:28+00:00,360.80,331.06,,,,,,386.10,361.92,349.70,335.55,344.38,362.39,362.03,,328.83,,,,,L7
2009-05-01 22:05:01+00:00,325.21,317.42,314.30,334.29,338.67,339.15,348.27,357.98,,,,,,350.49,320.93,317.22,320.34,323.86,331.33,331.30,L7
2009-08-05 22:04:48+00:00,,341.79,339.60,,,,,,365.46,341.82,333.85,345.78,373.73,377.76,318.89,320.53,323.99,320.86,,,L7
2009-08-28 22:10:57+00:00,329.54,318.09,312.43,326.34,339.28,338.43,346.38,356.72,352.64,338.43,328.30,,,,,315.43,321.60,330.09,328.76,306.62,L7
2010-01-28 22:06:19+00:00,349.93,338.10,337.29,347.43,354.98,,,,,349.05,340.39,355.68,377.64,385.77,339.50,327.46,326.67,330.01,333.31,,L7
2010-02-05 22:05:29+00:00,359.76,336.82,335.32,342.07,352.23,352.53,359.53,373.46,372.63,358.03,351.09,363.84,373.04,381.69,346.24,334.31,333.10,340.50,345.75,346.01,L5
2010-02-20 22:12:45+00:00,,,,,348.17,348.29,344.04,365.79,357.98,338.24,338.27,350.45,359.70,369.74,,,,,334.49,329.62,L7
2010-04-09 22:13:00+00:00,345.38,328.69,,,,352.61,359.92,369.15,370.03,350.61,350.02,361.33,370.41,370.11,328.86,329.32,,,,346.14,L7
2010-05-04 22:06:46+00:00,342.94,331.22,332.66,336.98,350.86,,,,,,351.61,361.83,368.35,363.31,331.72,321.27,331.17,335.33,342.42,346.04,L7
2010-05-11 22:12:55+00:00,341.06,,,,350.87,351.71,356.12,363.69,368.17,348.33,339.69,355.40,361.99,364.45,333.30,,,,,342.68,L7
2010-06-21 22:06:46+00:00,315.33,305.83,,,335.22,,,,,,,,,,,,,,,,L7
2010-07-23 22:06:50+00:00,,,331.69,328.30,343.22,338.35,342.93,363.19,363.24,347.02,339.77,349.88,,,,,,332.20,335.68,340.15,L7
2010-08-15 22:13:00+00:00,319.28,311.70,,,,338.44,342.74,357.05,354.98,337.13,332.04,345.31,357.86,350.13,319.47,320.04,,,,299.46,L7
2010-08-24 22:06:52+00:00,,,332.95,331.23,339.09,358.76,,,,,,,,,,,,,,,L7
2010-09-09 22:06:53+00:00,,,,,,,360.13,377.40,371.19,363.61,358.38,380.53,376.96,370.13,,,,,,,L7
2010-09-16 22:13:04+00:00,316.41,295.92,303.49,311.51,332.76,345.43,355.71,366.81,374.06,,,,,355.61,325.43,319.46,323.02,327.23,335.00,,L7
2010-09-25 22:06:53+00:00,353.57,,,,,,363.69,377.89,372.98,348.77,328.51,360.40,363.63,369.17,,,,,,,L7
