,dates,nzd0538-0000,nzd0538-0001,nzd0538-0002,nzd0538-0003,nzd0538-0004,nzd0538-0005,nzd0538-0006,nzd0538-0007,nzd0538-0008,nzd0538-0009,nzd0538-0010,nzd0538-0011,nzd0538-0012,nzd0538-0013,nzd0538-0014,nzd0538-0015,nzd0538-0016,nzd0538-0017,nzd0538-0018,nzd0538-0019
0,1999-08-17 22:13:37+00:00,115.30707351273225,106.85747882853562,119.48543110932499,125.01075818947042,143.9028270581218,138.7136241340252,139.74797899286432,161.1125453835988,152.96199559016816,135.84099912838755,137.53432849916516,147.70898251117126,154.2683898729998,,106.6737853622224,105.2919123741528,105.62205464575773,110.44630045916087,121.61148688167685,104.17604652224357
1,1999-10-04 22:13:49+00:00,114.81217002903507,106.0359954442801,119.36048866714579,118.24299094077426,130.7944287720432,125.47844242104021,121.91829089452455,128.39994166953275,122.5289407700032,105.75672908041159,105.65604971105941,120.45849979999709,132.62317531888618,125.90284348881565,103.8595730428726,103.26640838256102,105.42523024585367,105.09386189176189,106.02851643989118,63.86145651048895
2,1999-10-13 22:07:36+00:00,148.80180212980352,135.4315725790681,136.81869213253668,145.5740508097827,151.80499302240025,150.77047710194893,150.78104420284947,168.41112542597,160.4125221286379,151.746537326391,144.52668340033122,156.51653824647022,167.64535405219314,186.3099115395888,134.84914346818215,132.66962012153593,134.56625132799368,145.41138838574656,143.5233553665583,143.43940663235367
3,1999-11-05 22:13:40+00:00,134.21284044165586,124.9125668805536,127.72186247935707,129.15295403416968,145.58488525740322,138.40797762177797,143.18128314331216,163.2423357200742,153.21992634736029,137.4689585982117,134.33100610747636,139.64866212253298,154.88272908756642,,111.19725040871005,108.51363350651111,110.8815781743104,119.70087605716964,133.90088861367076,128.34647028676397
4,1999-12-07 22:13:41+00:00,,147.73936642446992,137.7491685357523,155.31226726439505,167.76955154798438,172.74655330927988,175.66518182685712,193.36315684744457,195.38377978888263,167.05058802804382,161.2423625131864,172.7719745656335,182.71495886201075,198.11478652760104,151.7155603902813,144.0439274178833,162.51190679623963,202.7287810166306,,148.76851353072092
5,1999-12-16 22:07:33+00:00,132.74515075890608,111.81524777526877,127.84840618562144,128.75556408481816,140.35645858895433,143.36339740098882,135.3213689656257,152.64063937872524,143.6355389664096,135.05771342813807,122.50883007262163,132.29426762036906,146.37302044337542,135.52042820825096,107.36289247427567,106.88904430238128,110.29202001529235,120.88916832347367,119.44116301432841,94.26197586592329
6,2000-02-02 22:07:23+00:00,141.41523770953805,135.98969935056232,141.00015936363585,145.19052251198354,149.92099491844775,148.56060962238368,155.23639242494895,176.7127066801942,165.99300439623823,149.53717144736373,140.62921735203554,155.20709509956333,175.57471034939368,180.53425019469321,135.44903513163075,133.1571267068856,134.9803332741465,139.0940441936554,151.0753821489962,124.48618277318624
7,2000-03-21 22:07:12+00:00,,142.144120249385,133.6426787014028,151.20825176780414,153.79523299938637,154.99480136018576,188.06037929990566,205.3099261917347,201.56174999441419,187.06783426473902,186.86759266159777,193.0041985373095,195.56928791394157,194.5839247187798,167.25070576999974,148.5028074244602,148.95225798310935,152.66975040481404,142.9076679072357,170.60437736786406
8,2000-05-08 22:06:44+00:00,133.07728158707525,134.97563343844388,137.15232606885542,143.4927526496343,152.88028223857742,151.8686757399527,158.35477709824738,165.8255656423143,162.03127409939785,152.21981556500876,142.28107006150393,155.11035097207986,167.54438296366155,165.30629197224505,137.4310397681435,130.26416791943075,130.91907273305634,134.20676131645052,139.1119168847475,146.15106727565248
9,2000-05-15 22:12:54+00:00,,125.6275023312247,130.20246214412074,130.24555905506224,147.12153661509817,143.70000598418753,158.152568998401,164.6052950525622,157.63907021633315,144.9753965918245,141.24024460809326,150.3060038887368,174.04782296537678,178.27734515870972,,,,,,145.28114760366498
10,2000-05-31 22:12:42+00:00,,104.20262517387985,114.43447170463897,113.20876169499452,120.69218263567605,132.71827835773593,131.1106487645746,137.4702397377113,150.4242104921373,125.77511512832822,137.35720044527744,135.02637320135818,142.9884590164794,129.45029609352613,108.96598309648321,104.01225479458891,101.28741987325152,108.39252883821571,109.93663078560765,121.23410093581796
11,2000-08-12 22:05:41+00:00,114.31513514786161,115.4338081502397,119.86416677713568,133.83213081872276,147.37534290985303,143.20643812478014,139.1136378646459,154.7383626248816,148.14452455888036,135.61889949043274,133.1642447628135,141.85466463315888,150.5484395299098,139.29705737573477,115.16173969702187,114.31955296018472,114.48235318797443,123.09635410639055,118.78271360796008,120.28302065265707
