,dates,chi0306-0000,chi0306-0001,chi0306-0002,chi0306-0003,chi0306-0004,chi0306-0005,chi0306-0006,chi0306-0007,chi0306-0008,chi0306-0009,chi0306-0010,chi0306-0011,chi0306-0012,chi0306-0013,chi0306-0014,chi0306-0015,chi0306-0016,chi0306-0017,chi0306-0018,chi0306-0019,chi0306-0020
0,1985-01-25 14:04:03+00:00,208.5037781049094,195.57660844282685,203.37214633778976,213.42285630908884,205.09288311671332,236.1074318268419,236.62277930304228,232.9247487454025,223.03435688625052,215.1540378865844,211.13330788476463,204.86351209588798,203.6340109067627,188.1327957181105,196.6881553962817,198.49809398871994,202.73547969004568,192.7742100715654,201.3716985964861,201.6521560079034,205.83712021763947
1,1986-03-01 14:00:01+00:00,211.61018819879507,199.54532885241724,202.10378872611446,216.42642694931664,212.98320977118058,245.46540833924374,234.33255361309836,231.46220557842142,227.85062110051015,213.01993187565105,212.360709518234,199.2137808418759,190.3925472396944,195.7414153245137,193.6228452723155,195.65934717331638,199.45175831050338,195.23762840278667,207.41374792596318,201.51578693912313,208.52648063995358
2,1986-04-02 13:59:23+00:00,209.10802989570777,201.77922159908684,204.2183787768556,215.021638497876,220.42689153723657,249.46811828028603,231.59573528350208,227.0745401856247,220.29484825735136,213.7191841847099,211.21565438979334,199.12843528691295,199.4703075440893,206.32235862054864,205.45864329536656,204.8196722247874,205.22013131594406,200.03218106173568,205.79800082977624,203.53866939922563,215.2755929465266
3,1986-05-04 13:58:38+00:00,204.4282273101141,192.0500830738243,196.16020947944136,199.0496752334186,186.12859200732194,216.5073649233822,216.90000188276892,217.21015758175756,211.19397725750767,207.48932619121302,199.87549996032502,195.37650751304076,189.33259948767596,193.13605360754642,190.23003359569725,197.00943007214937,189.38490505911489,179.24996272514986,182.61350286812842,184.43539138900303,203.60180036380524
4,1986-06-05 13:57:43+00:00,198.43094994430544,191.03375948914928,200.58753966603786,204.01880866665513,181.3712020050551,212.86783086225293,212.8989901516926,211.47379349559202,212.77024317724565,202.91271848908144,196.85018112628518,189.72656549073707,187.30892454896042,189.41190503294112,184.42797373804106,189.22993696031003,188.68186251164335,189.34720119543817,184.55361732671793,172.05270784636755,
5,1986-07-30 14:01:40+00:00,192.12637672162157,185.01454035172398,185.53621531511843,191.02464056105325,181.94552179435206,205.56841262090492,210.89796984644744,214.73001019737674,202.91009657175564,195.57407405214997,190.41665959094192,181.32477312963317,171.54326877389272,179.17577591149572,180.57227881231893,184.70026416834853,183.85444138888215,179.50828992618054,181.8935800179515,174.3788905520843,
6,1986-08-31 14:00:53+00:00,191.1099103706671,187.07701788300653,188.70683690631844,181.40653346321196,176.66273253269023,201.17997538635038,195.82732020887946,198.1717144628626,194.27565379073772,187.97793495611268,186.54265623208923,166.54643032624523,178.0512680677499,181.78122961599905,182.08480778088884,180.05276927106547,181.53562937996895,175.3789406710911,174.02427621465793,169.36187533541914,179.87416338803948
7,1986-09-16 13:59:58+00:00,193.12293037174763,190.34361434539022,197.3905591325385,191.44622901013588,179.5658862690472,203.09079328484825,202.83575582377742,212.23196587312262,211.00496245261618,202.85733724937012,198.623973600408,191.81631568142024,192.15614047246876,190.87151738705208,194.0185702211023,200.13886409598405,199.33845077235452,197.68116748650073,200.68949322321308,196.210356164921,207.20277769289845
8,1986-11-03 13:58:46+00:00,214.47144414795332,197.21899274655627,201.32444026539514,207.4802784408589,198.70087985981212,229.18651649886732,221.77124608517664,228.58825520258497,225.67078943088686,218.2699621585139,212.46932793907197,199.3041555392201,198.01968165604637,201.49838961622407,208.17927944540043,203.1241179921671,209.06862785017938,202.78433912441986,203.15734502816235,199.90100708951533,203.67886407755404
9,1986-11-28 13:51:58+00:00,197.25735933074174,190.12374620920002,187.47627294247636,190.3228469506603,197.42347762972298,214.3997600960621,218.10598476408867,217.56749992362302,216.82421749140923,211.94381225739255,201.4845902462181,199.06266647122263,196.95439769479287,193.622668279017,188.71304179747125,189.5276863043373,197.28457101997293,188.31491600643187,195.9212891841934,186.54327617646774,193.57188284669644
10,1986-12-14 13:52:25+00:00,206.7470001993152,194.62543177298207,197.6562307418188,207.9706181981665,204.2801170428793,229.94969894118643,223.108502661142,220.86964325683311,217.5218284875488,211.09674375938224,204.91208811716606,196.90138534038545,197.9365257658176,204.54643723330042,197.4620232618637,200.85992454489727,199.25368361695692,200.94707391983542,205.47715566362928,198.00859878708923,203.34887457533827
11,1986-12-30 13:52:55+00:00,206.47504683056962,195.20632498341936,198.97671766926285,203.23500042571413,206.67013397140641,231.00970321215544,223.72822471688826,222.62052326474003,215.50198716875028,210.3087149655296,204.4507028761388,198.24470648230903,199.64892410468775,201.71940102463685,200.6333709041626,205.51679119249513,201.531328759208,198.5880709241842,200.4943132375584,193.94743950955183,189.03918579309908
