,dates,mex0121-0000,mex0121-0001,mex0121-0002,mex0121-0003,mex0121-0004,mex0121-0005,mex0121-0006,mex0121-0007,mex0121-0008,mex0121-0009,mex0121-0010,mex0121-0011,mex0121-0012,mex0121-0013,mex0121-0014,mex0121-0015,mex0121-0016,mex0121-0017,mex0121-0018,mex0121-0019,mex0121-0020,mex0121-0021,mex0121-0022,mex0121-0023,mex0121-0024,mex0121-0025,mex0121-0026,mex0121-0027,mex0121-0028,mex0121-0029,mex0121-0030,mex0121-0031,mex0121-0032,mex0121-0033,mex0121-0034,mex0121-0035,mex0121-0036,mex0121-0037,mex0121-0038,mex0121-0039,mex0121-0040,mex0121-0041,mex0121-0042,mex0121-0043,mex0121-0044,mex0121-0045,mex0121-0046,mex0121-0047,mex0121-0048,mex0121-0049,mex0121-0050,mex0121-0051,mex0121-0052,mex0121-0053,mex0121-0054,mex0121-0055,mex0121-0056,mex0121-0057,mex0121-0058,mex0121-0059,mex0121-0060,mex0121-0061,mex0121-0062,mex0121-0063,mex0121-0064,mex0121-0065,mex0121-0066,mex0121-0067,mex0121-0068,mex0121-0069,mex0121-0070,mex0121-0071,mex0121-0072,mex0121-0073,mex0121-0074,mex0121-0075,mex0121-0076,mex0121-0077,mex0121-0078,mex0121-0079,mex0121-0080,mex0121-0081,mex0121-0082,mex0121-0083
0,1986-01-13 16:09:40+00:00,,,311.62335577066216,309.1809378396623,,309.10430380134704,306.58386149099147,299.5302001013262,298.6151818768565,291.6087496272566,290.7568609806136,289.39864496552804,286.6163892220758,285.0629752567409,284.59693225740455,283.91745826967065,282.37425610398185,,,285.6964943437991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.1237031226927,,323.6236598952454,,,,,,,,,,,,,,,
1,1986-03-18 16:08:16+00:00,,,284.76537535402423,285.36628265929824,,280.2930288459179,281.8349397696292,279.749192455749,274.4744124968001,272.4849327417967,274.1131691682436,280.22781070063235,277.838262616547,273.74837126290896,271.1622465342649,271.5171952943522,274.0365147633656,,,267.2451626191764,,,,,,,,173.74270500618195,,173.53986513175084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.34863292514945,,308.68031554185677,,,,162.66869045460732,,,,,,,,,,,
2,1986-04-19 16:07:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,131.06394723412325,128.1183764283225,145.60641763798046,145.14507804240063,126.34110377039936,139.72425344164563,,147.60994686012253,122.73091167754734,,81.49885502171817,,141.3201882127243,158.06447223926753,167.83488067096377,156.06086579233303,166.13095731555225,159.35657070827364,138.13322969764855,145.81131590582274,154.50652841720915,162.51993746331965,137.95582940962893,153.4641685513069,140.52072544059078,137.83120750809326,145.78675542985872,148.5251487489868,159.88162150283623,149.9464013899801,151.67209032717497,137.41614423340488,135.45573028679723,133.05572335778845,131.07765572430372,142.14289734163367,135.18858564440052,136.07907430835627,136.2464832203328,140.31601735741654,127.38726943603167,132.31746625495447,,136.98086429320225,,143.12691326901103,138.73200129022342,139.65222678446574,135.8844993306053,143.676547005446,153.2067024848063,155.19621549895507,152.4855068067847,158.34704127475305,155.9242329513773,151.34657526467967,150.4655835652021,149.86161001742286,134.42188641796966,120.85340296045517
3,1986-05-05 16:07:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,144.18184368742868,148.55792440134445,144.60163425015412,153.08267618388186,132.04939057463136,145.01033749160794,,163.73580070123575,150.43528273787913,,89.63508770645235,,149.50564475829498,148.54669949416325,169.5648339212871,166.11679086589353,170.2066224768747,158.25048625853108,153.3579767283639,141.6018896477869,155.16227400176476,170.25169312540416,169.15969057691999,162.0904479794547,145.8352078559848,142.9358176999047,149.04918634291587,151.51389240001194,169.75553941001323,162.19031542239168,165.03632776378154,153.55474212863828,140.57925908031442,143.59261145019096,148.11345828190255,154.67306339533394,151.73817073470858,150.32862997564027,148.8149446007269,164.69232884304665,157.117921787759,145.8435089565964,,161.21072051436147,,162.64294660167457,157.96658554138946,155.64979263420008,153.94367991770704,154.2883555158779,161.70854057861482,163.91077652779134,163.46172298794613,164.9329148384669,161.03117323064825,160.45331844340123,159.296400432972,156.0848040250962,139.89975273188875,129.68596016302192
4,1986-09-10 16:02:57+00:00,236.43744939450767,237.8375413225153,244.8711147578364,242.94450271195237,228.8101305463212,238.9648868635162,,,,,,232.00649724122627,223.83396072474144,228.094538777732,234.25793230787178,236.86627827006456,230.57895999178052,227.3503583519233,231.4439538348375,230.20091816471555,231.44407314981004,231.06415546146064,233.0471493848883,230.5126639842496,227.39751972060628,231.38191223336221,240.66508422901123,235.17768386638602,237.02445669260007,,243.3304967120638,249.33631825217233,246.41819411702193,253.3188183522184,248.48326839331452,249.73959997252166,249.35683881237074,,244.40795855933533,244.61799424030977,243.12773154984725,244.37670917970482,239.35482122263454,243.35215348399547,245.8811275492003,249.97086793797493,241.24541977417172,243.1592800590731,235.30586667222423,243.38965085170764,236.11511837028672,241.33896427237883,234.20626736110015,236.05227534001767,237.0548306102143,243.50736124155497,244.77010578763503,240.48941818922765,236.31575857131165,233.98556511748745,228.5937391387981,229.5397381407966,243.87484188494042,,,,264.7668899423242,268.70929957685775,267.88295615777747,,,,255.14548108426962,245.42639527422227,244.72273622426593,240.31178448479486,238.80172530282556,238.28517055599985,239.02960957832332,239.71035902131447,241.1922523526759,238.24259609955521,235.64173816703007,232.4809666451849
5,1986-09-26 16:02:27+00:00,252.7149434942004,254.65294119704953,253.77368621358062,254.3547775818722,245.75797875495022,255.47687032809074,249.28552491211596,,239.7961301117054,,240.05195069945285,240.2657987252789,239.9277034116324,242.42424302551302,242.5788887359851,243.4231179476106,237.13024039309556,240.23709460203605,240.3341953823947,242.44611218184895,244.5346109608106,243.44979710599088,244.2485739389158,245.6096092109039,240.87828332582487,241.85882922804552,247.2866206386539,252.1741460183611,258.2177634540669,,249.45030293133993,253.83657082843024,255.6415783246608,251.63069934310442,250.41691670100568,248.36662926991622,251.01070023471078,,252.2519992743418,249.9793451972846,248.00759417831017,240.47513964420494,243.04803697415957,248.08593933421537,249.9722194217922,252.191687710927,249.5653169522123,245.26816950579706,245.21027437099278,247.1544007179796,251.110356799839,253.07213599135713,242.51242790324773,241.0030595119411,243.35458172287588,248.68408622176452,250.23475039117682,250.6526765251985,243.22317732736707,241.53256706501784,244.16053016571175,246.72378689046218,250.22812908942547,250.41419296754356,256.55164730084306,266.4125869102576,268.9250574472793,268.3013687789716,274.9326630915287,267.22294058917146,270.79098423983123,265.5057871767472,264.3237743737982,260.13516322371385,261.05659792915566,252.16665223330745,245.57014929352204,242.5209392986696,240.76578535077337,240.74702486850168,243.37286107152258,240.0512338437922,236.89040740517018,234.2493352583404
6,1990-03-13 16:02:52+00:00,272.5750093566827,274.3302128463883,273.3261873985243,277.95692181579375,276.89491129115186,280.50302159901247,282.89978618943053,278.7155848958696,272.3963241738248,274.82554990981197,270.519464438128,266.48564196526513,255.2476870962873,252.84942043718343,254.16836525985732,258.8055211538584,252.21725223644293,251.19556740391369,253.86449826026384,254.15936850039068,257.82780339224104,259.9936410529442,263.7101956054789,265.8261889238562,260.68100680117834,257.640442354682,267.80210246537376,274.3717363115045,272.9970623404523,,270.74637087151075,273.09104749768613,277.44479378521413,276.60808310821216,279.5672204815102,285.9763068095712,284.60028179176584,,279.06659982943427,273.2186271538465,274.0948586908935,269.5382030751009,270.17981542146225,267.42940746044826,266.3801759212147,263.87557506079605,269.914110131988,264.8170976109024,265.9301065846927,266.01812110198057,266.74743826474094,266.45638714197224,268.11546658577066,262.8411078051996,263.2574799183394,270.45300180771557,270.85770245372646,269.4193211941801,266.3852736136084,273.18865142989944,270.47711313800295,270.1391741006298,268.86277622745956,281.66635002145466,275.6360182921623,279.16908963278024,285.26892238679244,294.4419361292796,293.5102311747975,297.04454473471037,290.1272906893787,284.46930293690235,277.991634320702,280.4689829119344,277.5657033880421,279.76463355380827,272.86527492888166,266.54747332067825,265.43931000623013,261.4545986197513,266.39557832350005,264.595091997805,255.82743145430217,252.83463415111248
7,1993-01-16 16:03:54+00:00,255.5378837432219,253.13629008688594,249.69134171385636,249.10132024198842,250.43983788872924,258.0593929479381,260.0096816145398,251.21089611485982,252.9066057547234,252.54031130389117,248.8392746903228,252.02941508547204,252.3927758087627,257.19931747409805,257.0612507271205,256.05777442140874,253.7313338373823,258.972345368697,256.5711405070832,253.82689790148515,258.9210172620823,253.6352221402025,253.42962122284519,252.06830327685594,252.16529856057696,252.35418904368396,259.6515925016512,265.39628461668343,262.51644463127843,,269.63573990607796,268.5479501737477,266.50892323131,267.46083538192835,266.51094071325207,270.62278261109014,272.8593400184001,,273.9160154451188,273.47885395198466,268.3571778269368,265.81775299078083,269.74068774673657,271.3294936011836,270.28915766390577,268.34978848454006,267.9573442443837,269.59006369575945,264.00091307363334,264.9877818558883,263.09581755874507,264.65427192084394,263.51216540348577,266.30856642977335,261.0325432342963,260.26372398886866,261.1428241901195,260.7347534472184,262.5285035703854,262.346394027053,262.356857604122,262.1349771268764,264.04751886211085,266.81658013202514,274.88765593580644,275.44653464061474,279.65053372696207,287.2109424922558,285.8899469931184,275.76690137270793,269.3033947847629,271.3072336045491,275.39698479845663,265.6628950964693,256.7050039002411,256.90736510213185,255.7703202090699,251.97573528828468,252.08777715934002,248.76101259666626,249.60248798978677,245.72421252675085,246.51320335526117,240.40678028365252
8,1993-02-17 16:04:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.35372351442635,,,,,,,,160.41777254283494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.7602242346984,282.1918464166173,279.84259552279326,,,,,,,,,,,,,,,
9,1993-03-05 16:04:22+00:00,242.03468355801272,236.90173062659872,238.52695985819764,233.3876919720699,238.43585753826665,,,,,,,,243.15064095397884,244.07697173742886,241.7328945305749,242.87615589906497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.003971714887,279.8086940113924,281.8686868409059,,,,,,,,,,,,,,,
