,dates,aus0098-0000,aus0098-0001,aus0098-0002,aus0098-0003,aus0098-0004,aus0098-0005,aus0098-0006,aus0098-0007,aus0098-0008,aus0098-0009,aus0098-0010,aus0098-0011,aus0098-0012,aus0098-0013,aus0098-0014,aus0098-0015,aus0098-0016
0,1987-05-22 23:06:56+00:00,218.0208539810493,255.1623459771518,239.369690818511,243.49041424018338,226.2969221251516,220.92132518327557,242.92152871497163,242.05632276822723,246.52692127620836,245.9320268804247,246.53420077672087,255.97907698522894,228.75525116606187,237.25308260483274,233.81266274923652,221.58012385515036,234.05124871718658
1,1987-09-11 23:09:41+00:00,224.61723089023474,250.157165037696,232.6425358484681,224.21246809751665,223.02438336607622,223.19783977080766,226.05196229960134,236.36326097640284,234.12193563360938,238.27255169479142,234.62113928037056,243.79904259688786,213.43084868533072,207.42563923833623,210.87743919538505,204.69796449992623,209.85628084902606
2,1987-09-27 23:10:03+00:00,228.9737796779778,262.1220923444525,244.94729991800276,229.81975258827654,223.40629685661506,221.05301881514515,229.62593164121296,235.20152038187933,235.48051429369858,236.2466650982865,234.20311633641458,245.75915127956526,228.4059823931332,217.06007660509835,220.15272135043932,218.471943830058,225.7322601965277
3,1987-10-06 23:04:03+00:00,230.8222394352993,257.6332111544507,240.80074538724313,234.50426622502314,227.29586766847672,226.6139188936443,233.04536836432067,234.83392463198564,235.9114010569506,228.64059097519583,233.32316651012997,242.27222360777026,213.42908888636794,207.61767823337686,210.13393804726104,206.27392348667274,215.03794624722335
4,1987-10-29 23:10:37+00:00,231.27736314074224,261.64092944701696,243.84690483105754,236.42397942889943,234.581714581849,230.33248756839885,232.6762390395499,241.63813239865055,240.40438877983422,245.0674959705656,246.30135023544324,263.24810734853224,236.43770665840157,231.76587145422232,226.06300833171082,214.4742516650974,239.74865889190917
5,1987-12-16 23:11:29+00:00,236.27117498902055,265.4193474439165,257.21741076698936,240.27609394885556,228.79772665395063,232.490308763283,232.97606208493335,240.50389085324642,239.63561903555734,249.78664533711736,256.318832845884,260.9954040432749,243.4189978642379,235.2085753036405,225.81682651836397,223.55161807803603,238.11191643234946
6,1988-01-17 23:12:02+00:00,216.5407449140996,225.5581898868238,211.84712277726814,205.18773774608553,191.0120077347945,190.19208585733077,199.46972568295746,211.00382030596268,211.46440587297909,214.91304468371456,220.74043460673568,220.26803537925824,,,192.71389162973554,,190.6296943806472
7,1988-02-18 23:12:35+00:00,213.31317001622205,235.17259306861803,220.67704566594148,207.5795882519054,199.03988962347813,195.39883652378256,198.62425041150453,207.34812838165823,207.15455659874718,198.6252194815703,208.4421178024425,215.97295811742384,,,188.68594608408176,,185.83221363042543
8,1988-04-22 23:13:04+00:00,222.76628069550867,246.9940889552943,233.16484722745582,236.26599113896444,224.26733123664116,225.9065581857974,235.18579910683874,244.12968699312034,241.4907275806574,250.03988812065847,239.89870813018692,248.73534151513442,,230.77440028073588,223.28095221134356,219.00992244247465,213.61204071738365
9,1988-05-08 23:13:14+00:00,231.9253255378191,245.5160757224106,235.68900195497258,234.16779716976987,246.18641590078335,239.22562012417904,237.47129241793485,243.21391873555714,256.63892868772956,246.95008508996278,241.9579022963066,253.40499038701114,237.69637861092565,258.47229674385915,226.50908943250712,211.95236211510343,214.7139997238943
