,dates,nzd0547-0000,nzd0547-0001,nzd0547-0002,nzd0547-0003,nzd0547-0004,nzd0547-0005,nzd0547-0006,nzd0547-0007,nzd0547-0008,nzd0547-0009,nzd0547-0010,nzd0547-0011,nzd0547-0012,nzd0547-0013,nzd0547-0014,nzd0547-0015,nzd0547-0016,nzd0547-0017,nzd0547-0018,nzd0547-0019,nzd0547-0020,nzd0547-0021,nzd0547-0022,nzd0547-0023,nzd0547-0024,nzd0547-0025,nzd0547-0026,nzd0547-0027,nzd0547-0028,nzd0547-0029,nzd0547-0030,nzd0547-0031,nzd0547-0032,nzd0547-0033,nzd0547-0034,nzd0547-0035,nzd0547-0036,nzd0547-0037,nzd0547-0038,nzd0547-0039,nzd0547-0040,nzd0547-0041,nzd0547-0042,nzd0547-0043,nzd0547-0044,nzd0547-0045,nzd0547-0046,nzd0547-0047
0,1999-11-05 22:13:40+00:00,,,,205.10427582798332,,,,,,,,,,,,,,179.53454962215025,,,,187.86590994479823,,,,198.34417316320324,197.49314197197822,187.57047332489,,,,,,,,205.51738243618814,205.8408787059692,,205.5436053247183,211.5771758077776,215.35389542411994,,224.11290291656718,,,,,191.81694434735763
1,1999-12-07 22:13:41+00:00,,,,,,,,,,,,,,,,,,205.5965787585529,,,,,,,,225.52059714994616,221.24496078641684,207.99036230223433,,,,,,,,231.6092174000302,230.05791776168493,,,232.4710543352772,233.19743550949178,,242.3170658473165,,,,,
2,1999-12-16 22:07:33+00:00,,,196.05423628678926,208.65422656025103,,,221.71724410012703,248.19832211206867,262.93470743377503,277.8620623853818,287.6412578549378,263.3914218753985,245.4351433248707,237.96372452849678,221.81752827515615,201.13754021468998,188.32462323307192,,180.3502849822678,185.49964086504957,185.76676622939453,179.78179018711285,178.82443355064333,,189.013317805347,192.65345927238562,193.58661339954133,191.01031371154096,184.5411049010147,197.0287213775565,203.70921586765218,211.79884640545046,206.05155317676025,214.50182504150547,209.324243374186,201.47700474635258,,207.00988279062545,207.17059336973045,206.63369529919365,220.62434985430053,221.6293325681866,222.68722537681128,213.70197828100154,201.3618267434978,,,
3,2000-05-08 22:06:44+00:00,,,,154.03085342010658,172.49274195498558,190.33088645013473,207.15261368576384,219.86302123032928,229.97532145006227,238.84347364753847,236.9348160348743,231.8450261397191,223.41209824124286,,215.61380182587303,204.86236896776856,191.10818486412938,,177.66383230305735,181.78829355392634,182.71338107769654,181.19680937385843,188.90585026220865,177.66455305287332,173.74502309817925,174.17761448871914,172.7886742222778,174.45353977939487,178.2247468906678,187.69526654706294,198.82942177117195,209.72590269148154,206.16364085581054,202.8951229633951,204.75969950781598,203.11546500261184,,212.3013758241798,198.49149583337498,190.71224408919585,200.4101877171571,205.786438254891,218.28061078024214,218.11659816197135,222.97238261949605,,225.75823309333802,206.7411753655978
4,2000-07-11 22:06:05+00:00,,,,,173.1073888437091,201.289805998446,198.18509262899698,218.798309302752,236.21326547363944,254.59983626108104,255.38334387837548,252.30190449913053,222.230480606688,218.35330414572599,202.81329461815912,196.81310483255322,181.8846830718679,,175.07663211268445,166.4211798116046,181.3434843887933,167.57241353904791,181.55186259585454,191.43901156895242,187.6713138091772,193.40253619386124,187.13233650546005,167.34134176835292,164.2865041286065,182.55896464481674,182.4322958569113,188.14100981788894,189.74611877632523,191.34221807732217,188.3909115790067,186.28858706493165,,203.71632464811037,,201.61827211675634,206.2758649864724,204.14997688402326,204.44668735591364,210.7259154569037,,,206.01370614880437,
5,2000-07-27 22:05:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-09-20 22:11:14+00:00,,,160.70151252207734,154.23135532850313,174.95006607961406,184.80943779490568,192.16295896358588,219.99425137942075,230.71180071546672,248.54991585486306,250.3528169262803,236.81873996552528,226.47724423186082,215.08214436413132,211.09211744131278,,197.74256905848992,,185.15805529102096,192.8263745125516,199.49164820703785,197.27258778443297,190.64939954589798,191.85206493255458,194.33324091204835,190.49381496244075,196.0418454220372,193.05009521448676,198.63937163762088,207.78717105183873,209.1273528431464,217.85779922638702,216.11185460748533,223.1723121061033,220.02375522785073,,230.4136389397613,229.8020813079045,230.82444610183666,226.02254295312852,237.66728664555046,239.8679313868918,248.56044708657427,,241.15524730206874,,235.15881089005816,203.06736794605578
7,2000-10-15 22:04:43+00:00,,,,,,,,234.69112661838722,246.31426616618273,256.2426284746911,,,239.8311269901422,233.35869521122714,222.82605113292718,,,,,201.64660702807836,186.49344389504415,191.26893622543514,,202.88948026430066,203.9718632816981,198.48735352203693,191.89676872852831,184.05857109334409,182.77988201188464,198.03296959465317,204.94368389699238,215.15243320997345,217.93284739705408,217.02365085272422,209.94617723267118,,210.8103643183881,215.41434300796345,212.7236155787553,216.9735386831354,210.81078669816398,,236.75006577879742,246.38934206914493,,,,
8,2000-12-25 22:11:14+00:00,,,156.90670208738882,,248.81805657194914,,,,254.41679158154736,258.3460676807055,,,,,,,,225.31961608577697,,207.6521173984953,203.05703480244333,205.78390152031582,,222.913833556604,200.7751177197837,154.62238442812446,,181.1101792130228,198.6715725808637,219.37005688155347,,245.01362164347907,248.93973041907824,247.10702664186383,241.3676319169763,232.4482747315476,234.6569531878645,230.87561220418155,,,,,,274.266081501757,,,,
9,2001-01-03 22:05:00+00:00,,,187.4985809741085,191.45527894840183,,221.3566346022566,226.43162312490702,239.246001787825,,252.01170053431838,257.12526206924065,249.6329911382121,242.67582990779684,237.7531382131011,231.05622452497977,222.02086681380072,215.96619365759219,,197.7717918159864,,,,201.1405966513666,213.40891197988202,208.6318021754318,212.03943891077913,210.25118289401695,214.58933430828915,,227.13741811537955,227.72554866619473,236.74435326358065,,237.47626830817526,,231.06804048422612,228.5820194867373,223.19361773432655,225.68994270734964,231.6304476055803,235.3600564083002,,252.19684561804263,,247.21764447748143,,232.69824239424028,203.45585600510006
