dates,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0026,nzd0434-0027,nzd0434-0028,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036,satname
2000-09-27 22:16:36+00:00,383.70,379.76,386.41,396.83,398.67,398.93,402.06,396.79,401.86,401.55,406.58,400.13,401.18,396.73,391.59,393.99,385.89,394.35,395.61,402.03,396.47,396.30,412.79,404.05,403.45,401.73,404.68,,,,385.64,367.05,345.90,330.05,331.09,344.44,358.19,L7
2000-11-07 22:10:17+00:00,376.31,375.99,389.50,398.59,399.70,401.55,400.03,387.97,382.32,385.57,392.68,396.81,389.41,386.72,381.84,382.61,386.67,384.93,380.34,380.56,381.09,388.74,392.14,387.65,375.71,372.57,363.41,349.36,341.28,332.59,329.55,322.70,326.20,329.13,352.25,364.25,316.59,L7
2000-11-14 22:16:30+00:00,368.79,374.76,388.01,395.35,404.10,399.03,384.66,381.32,386.40,389.83,397.80,402.24,396.36,395.04,386.44,384.84,390.52,389.05,386.01,383.85,388.78,388.70,381.45,373.58,360.38,357.49,348.57,341.97,343.76,337.81,335.49,327.96,332.65,352.69,356.68,371.98,331.70,L7
2000-12-16 22:16:35+00:00,372.84,369.59,387.18,399.73,407.04,410.90,404.93,397.04,399.05,397.33,402.32,403.83,392.52,398.96,391.74,385.67,382.67,387.86,384.62,381.33,393.49,397.06,375.11,380.49,362.20,347.56,342.35,334.55,338.10,330.44,331.23,339.74,351.29,361.78,358.62,359.51,351.76,L7
2001-01-01 22:16:33+00:00,359.40,365.47,375.77,390.34,392.54,392.53,389.12,383.32,396.09,396.07,395.59,395.72,391.26,390.66,391.55,376.92,384.71,374.39,379.14,377.62,379.84,380.83,368.56,370.90,358.04,349.08,338.86,332.25,333.08,331.42,338.84,327.05,331.12,342.78,339.73,359.95,344.52,L7
2001-01-10 22:10:27+00:00,366.32,364.56,373.55,379.74,392.00,389.65,380.84,379.77,387.90,390.32,396.98,392.45,394.65,395.28,393.13,392.82,385.51,382.95,387.25,389.89,385.31,380.06,395.74,378.02,381.55,377.45,370.37,363.98,359.30,357.48,351.31,341.06,355.60,357.32,360.11,359.19,341.25,L7
2001-01-26 22:10:30+00:00,350.27,341.48,357.58,373.28,382.34,380.76,369.24,362.49,372.12,376.06,374.37,372.80,376.29,377.44,377.13,378.54,366.63,368.78,361.18,367.36,367.45,368.76,370.00,366.97,367.87,364.59,359.17,349.78,339.74,333.95,331.54,327.09,334.17,336.56,348.62,351.16,339.48,L7
2001-02-18 22:16:35+00:00,360.90,355.14,362.53,378.75,393.87,388.64,391.02,384.20,385.73,381.05,380.82,391.28,393.86,389.35,384.29,377.14,380.00,375.70,377.28,379.34,376.88,377.29,381.00,372.74,374.69,374.25,368.66,357.41,351.02,346.31,338.34,332.41,338.29,340.47,357.11,361.67,300.71,L7
2001-03-15 22:10:15+00:00,365.72,352.63,365.52,381.93,389.47,387.92,378.74,379.97,379.36,380.09,384.06,379.70,380.84,379.78,377.65,376.04,368.96,,,,,,,,,,,,,,,318.64,312.00,316.56,329.51,344.12,,L7
2001-03-22 22:16:21+00:00,364.08,350.15,354.17,370.41,381.45,382.65,379.99,370.22,367.91,371.77,376.27,379.00,385.68,389.10,373.22,372.90,369.18,370.46,,,,,,,,,,,,,338.08,331.11,331.60,334.53,355.45,361.70,338.06,L7
2001-09-07 22:08:34+00:00,366.60,363.78,366.38,371.71,381.02,379.59,377.91,371.28,370.96,369.14,366.70,372.15,367.55,361.94,364.27,367.06,362.57,361.13,355.60,354.60,358.19,364.72,355.02,352.17,343.37,,,323.14,334.74,339.73,334.15,332.26,326.93,334.38,320.55,298.87,,L7
2001-09-23 22:08:26+00:00,357.68,334.67,344.37,362.66,371.27,370.04,370.78,363.04,362.59,368.05,360.54,373.72,368.37,371.54,374.27,369.19,368.25,366.78,,,,,,,,,,,,,,323.72,321.30,331.63,322.22,329.85,304.37,L7
2001-12-12 22:08:38+00:00,346.27,338.48,347.33,356.32,365.35,368.80,355.73,354.15,357.55,355.87,357.42,356.63,346.82,340.69,346.32,351.27,351.77,350.04,348.46,354.07,339.19,353.80,385.08,375.65,356.61,,,,335.15,368.23,340.68,311.70,300.28,298.04,307.70,,334.88,L7
2002-01-20 22:15:01+00:00,388.71,383.22,384.33,391.30,399.10,396.36,397.43,399.78,388.29,390.00,383.82,389.11,387.44,393.67,399.98,398.56,397.89,398.00,407.64,404.24,416.04,422.98,433.18,458.79,475.15,477.28,455.82,449.00,448.82,435.29,412.60,399.61,387.51,378.04,364.66,364.94,361.70,L7
2002-01-29 22:08:45+00:00,372.56,368.47,374.55,379.92,388.91,388.90,387.45,381.85,383.66,385.28,385.68,383.43,382.56,381.42,385.70,385.46,385.23,386.85,392.91,401.02,411.70,423.96,438.95,424.51,465.38,485.41,473.33,459.33,447.16,440.69,425.27,408.54,404.20,385.74,383.29,367.82,366.02,L7
2002-02-05 22:15:01+00:00,359.38,359.93,360.00,371.58,373.69,382.92,379.84,367.43,374.89,373.01,378.40,374.82,377.26,375.81,381.43,375.08,,,,,,,,,,,,,,,,,375.74,381.75,371.09,362.90,347.62,L7
2002-02-14 22:08:53+00:00,380.72,369.49,369.71,374.52,386.97,385.04,380.24,376.35,376.41,381.36,376.76,376.74,375.20,376.61,380.55,382.27,382.42,388.00,393.59,411.02,421.90,416.76,403.62,403.13,444.97,446.95,448.52,440.58,432.13,421.91,411.43,394.90,391.29,386.05,375.53,375.43,370.16,L7
2002-03-09 22:15:05+00:00,371.87,367.83,379.56,383.32,393.78,394.15,386.54,381.54,376.39,381.77,383.31,380.22,378.55,386.96,388.17,389.78,402.31,404.97,415.37,425.23,,,,,,,,,,,400.85,390.08,393.44,393.12,392.48,391.32,396.31,L7
2002-03-25 22:14:59+00:00,354.71,350.95,341.99,376.09,389.67,390.35,382.17,377.74,381.77,377.48,384.93,383.17,376.98,375.85,377.83,380.47,389.69,398.70,409.31,426.23,433.19,423.43,405.98,369.00,404.65,413.95,410.32,412.92,409.51,410.09,393.23,381.41,386.57,376.75,387.26,390.57,396.64,L7
2002-04-03 22:08:45+00:00,361.55,350.06,355.06,375.36,388.95,390.22,386.54,380.14,381.54,379.12,380.37,379.31,378.45,388.71,381.00,383.28,389.82,392.90,413.62,417.68,430.37,425.86,,,,,,,,362.11,374.15,369.95,376.22,371.38,370.50,366.29,367.43,L7
2002-09-10 22:07:55+00:00,364.09,339.55,345.44,359.50,374.64,367.27,368.40,369.38,370.93,372.57,370.07,374.83,380.44,382.59,386.44,388.74,381.94,372.44,374.14,373.80,,,,,350.35,343.14,338.07,338.63,355.66,356.84,351.96,338.66,345.00,345.74,348.67,346.03,341.46,L7
2002-09-26 22:07:44+00:00,354.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.48,329.61,,,,,,,L7
2002-10-12 22:07:38+00:00,353.45,345.43,352.11,362.08,372.63,372.95,364.79,367.00,376.89,,,,,,,,,,,,373.67,380.85,378.25,383.27,366.04,349.43,337.26,334.93,336.66,334.81,343.45,343.69,332.11,338.55,337.59,351.70,359.08,L7
2002-10-28 22:07:46+00:00,359.47,349.67,357.65,370.33,379.91,383.34,380.15,373.41,370.00,378.17,376.71,374.61,377.57,385.50,390.75,397.25,378.72,344.66,351.77,366.23,375.87,379.25,372.22,373.40,360.88,351.37,340.68,331.84,332.37,328.87,332.58,327.13,333.03,339.57,335.37,333.49,349.35,L7
2002-12-31 22:08:20+00:00,348.22,348.45,343.48,359.94,374.96,373.45,375.96,371.11,367.35,376.65,386.87,380.54,379.75,382.53,385.78,388.77,390.68,358.63,,,,,,,,,,,,,,,,,,,364.08,L7
2003-01-07 22:14:28+00:00,356.73,366.72,,,,,412.80,,,414.27,408.83,410.83,,,,,,,,,,,,,,,,,,,,,378.22,,379.34,373.34,379.07,L7
2003-02-01 22:08:33+00:00,351.47,334.12,345.78,351.36,365.84,367.25,,359.36,355.97,367.62,377.14,380.78,379.50,376.84,388.02,382.82,,,373.72,382.63,371.79,368.91,,,353.27,350.79,343.85,350.09,346.70,341.83,339.10,336.84,343.40,349.35,360.25,365.00,363.79,L7
2003-02-24 22:14:49+00:00,383.11,376.28,384.36,396.53,399.74,403.96,400.01,390.02,398.39,399.59,406.21,408.63,407.81,415.48,419.64,416.67,414.19,411.25,411.42,403.91,,,419.58,,410.45,382.94,354.33,346.01,347.17,348.35,348.39,348.75,360.77,378.64,371.50,381.77,382.92,L7
2003-03-12 22:14:54+00:00,382.96,371.99,380.07,382.35,390.83,390.16,386.15,384.59,379.40,389.88,,380.82,376.55,389.63,390.37,397.57,392.84,395.05,405.92,408.71,,,383.56,390.02,379.47,362.52,355.69,349.06,345.17,345.38,345.36,338.77,344.57,357.50,363.15,368.28,368.67,L7
2003-04-13 22:14:55+00:00,383.32,370.09,381.29,389.72,393.90,386.74,380.69,377.24,384.68,381.55,385.64,387.21,403.29,395.33,391.77,388.48,394.82,398.40,409.14,,,,,,,,,,,,,,364.47,370.02,381.40,387.52,393.20,L7
2003-08-12 22:08:23+00:00,,,,,,,,,373.55,363.16,,,366.58,369.20,367.20,372.18,375.22,369.56,371.12,,,357.40,374.86,358.87,350.22,366.12,,,354.43,360.60,342.00,345.77,328.53,,,356.09,356.08,L7
2003-09-20 22:14:22+00:00,,,,,,,352.40,346.96,341.86,354.34,356.13,351.33,352.62,354.04,,,,,,,356.86,361.04,363.26,353.45,356.76,351.24,356.99,336.57,293.91,,,,,,378.81,374.91,376.68,L7
2003-10-14 22:04:03+00:00,361.10,361.16,367.21,373.86,378.53,376.55,378.16,378.57,373.33,375.55,371.19,376.96,378.64,377.16,375.90,367.90,366.14,368.67,367.51,364.05,370.07,365.04,364.62,366.17,360.01,355.00,351.46,337.36,333.77,330.32,333.31,331.46,329.07,349.35,373.77,375.80,376.77,L5
2003-11-23 22:14:50+00:00,354.78,350.10,,,,,,,356.96,366.57,362.16,367.93,368.84,368.99,359.97,362.54,,,,,,,385.39,369.39,374.04,376.02,376.84,361.07,,,,,,,,,,L7
2003-11-24 21:58:27+00:00,343.52,344.85,350.98,370.06,383.06,381.25,371.83,362.50,362.16,361.33,364.67,356.47,357.33,355.38,360.13,352.80,350.75,362.91,364.57,370.98,372.12,367.33,376.93,362.19,356.05,349.11,351.09,356.05,342.59,337.78,328.58,336.88,356.88,355.55,340.76,,,L5
2003-12-02 22:08:38+00:00,346.09,,,,368.03,367.92,353.09,341.76,345.97,350.62,349.85,354.14,350.88,357.37,349.28,,,,346.34,353.72,355.47,355.97,352.13,354.25,336.95,329.28,341.89,340.28,336.50,,,,328.72,342.16,354.45,363.43,368.73,L7
2003-12-10 21:58:29+00:00,360.64,353.54,352.34,364.50,374.06,374.30,368.36,361.56,359.84,357.55,359.04,363.36,364.03,365.11,367.55,359.70,364.23,363.81,371.45,,,,,,,,,,,,,,,,,,,L5
2003-12-26 21:58:42+00:00,332.77,320.03,329.83,341.66,351.80,367.24,357.77,349.85,344.31,345.04,349.98,350.33,346.57,340.61,342.58,339.90,344.06,344.27,344.35,353.89,359.00,355.70,353.55,355.79,348.74,342.38,323.19,322.65,321.66,317.79,313.24,308.92,318.34,341.32,341.02,345.48,337.68,L5
2004-01-18 22:04:57+00:00,330.93,315.96,316.03,328.28,332.36,362.73,356.64,346.37,341.16,351.04,356.70,346.31,340.70,339.95,338.58,337.95,336.23,336.75,337.36,354.89,351.90,355.38,363.99,357.47,330.29,,,,,,,271.74,308.22,321.27,329.31,322.41,,L5
2004-02-04 22:09:05+00:00,352.77,342.54,342.49,347.29,364.51,367.94,360.88,356.32,354.28,,,355.21,356.96,354.24,351.04,354.88,352.48,350.56,352.83,354.22,347.83,351.64,,,,,,,,,351.71,337.29,331.91,332.16,354.59,,,L7
2004-02-11 22:15:17+00:00,353.93,335.08,344.32,,,,,,,358.38,360.47,362.32,356.40,368.01,365.28,364.61,355.04,,,,,,,343.54,330.72,,,,367.39,,379.17,,,,,,,L7
2004-04-24 22:09:07+00:00,358.05,342.32,347.19,355.57,362.76,365.42,350.41,342.31,344.78,344.35,346.21,,,,351.32,348.71,345.34,340.82,335.74,336.44,,,,,,,,340.89,334.12,334.91,339.15,344.12,371.87,,379.68,,,L7
2004-08-29 22:09:34+00:00,357.61,321.06,321.96,337.47,350.78,347.96,337.83,328.47,333.29,329.01,333.85,332.63,343.57,343.33,334.55,338.54,,,,,,,,,,,,,,,,,,325.75,327.04,335.43,295.48,L5
2004-09-06 22:14:52+00:00,,,,,,353.77,346.79,347.74,349.46,358.63,349.08,341.10,352.11,,,,,,,357.63,364.85,364.96,353.75,357.50,350.97,356.68,347.51,340.16,,,,,,345.83,346.38,324.32,318.08,L7
2004-09-30 22:10:21+00:00,333.39,312.90,307.53,313.44,325.17,336.06,332.01,330.50,330.21,324.51,326.36,324.07,331.17,334.61,334.14,338.29,334.99,332.75,331.11,333.01,336.17,336.53,341.92,336.68,336.38,341.39,340.38,331.15,337.06,328.19,322.12,311.44,306.42,310.10,312.23,306.46,291.57,L5
2004-10-01 22:08:33+00:00,338.58,314.94,326.83,337.51,,,,332.37,328.39,323.79,331.44,338.35,333.12,338.67,343.71,347.73,346.44,342.77,,,,360.55,357.31,352.03,345.11,346.84,347.14,348.09,342.44,335.26,331.14,321.86,,,315.17,320.28,324.10,L7
2004-10-17 22:08:38+00:00,338.53,324.86,333.16,346.36,354.53,356.28,350.79,347.49,347.88,351.10,348.23,,,,346.48,353.16,355.82,350.11,351.97,351.65,352.54,357.71,352.56,358.53,353.93,,,,343.53,325.89,327.25,325.33,324.79,323.12,321.63,323.05,320.80,L7
2004-11-18 22:08:57+00:00,337.72,328.92,330.92,348.89,357.02,353.14,347.03,340.13,341.66,343.47,,,,340.68,341.01,340.82,341.37,343.21,340.40,338.92,351.80,350.93,341.37,340.91,,,,329.88,325.85,311.99,305.06,297.99,305.86,314.67,306.28,324.66,326.73,L7
2004-11-25 22:15:14+00:00,323.37,313.01,318.90,332.35,342.43,,,,,,,323.15,326.01,338.90,332.27,332.45,334.57,326.66,322.24,332.80,,,,,,,,,,,,,,,,,,L7
2004-11-26 22:05:17+00:00,321.85,305.81,311.49,318.99,330.78,343.29,341.55,339.89,337.52,339.80,340.35,332.70,322.69,329.01,331.01,334.38,327.41,330.84,338.75,354.53,349.70,353.16,362.27,348.28,346.09,339.82,335.52,324.43,,,,291.76,305.00,315.36,326.56,331.69,349.34,L5
2005-01-29 22:06:17+00:00,,,,,,,,,,,,,,,,,,,,,320.16,363.11,384.63,,365.99,,,,,,,,,,,302.39,377.22,L5
2005-03-17 22:15:52+00:00,357.27,348.52,,,,,,,346.58,352.17,345.68,341.20,350.76,357.24,357.36,354.26,,,,,,,,,,,,,,,,,,,,388.29,384.79,L7
2005-04-10 22:13:16+00:00,337.71,331.21,330.15,336.12,346.44,349.33,349.55,345.10,349.22,356.35,355.78,351.73,346.23,347.85,345.27,350.08,345.92,345.68,344.49,,,,,,,,,,,,377.13,366.23,377.78,,,396.84,402.07,L5
2005-04-19 22:07:07+00:00,298.07,,303.21,320.39,342.05,341.30,340.64,337.24,334.62,332.67,333.39,332.23,332.46,331.40,334.64,343.11,345.21,346.52,,,,,,,,,,,,,,,,,,,,L5
2005-04-27 22:09:33+00:00,357.43,309.74,321.72,324.98,339.58,,,,333.56,334.25,332.66,331.64,328.75,329.99,326.13,331.29,330.78,,,,,,,,,,,,,,,,,,,,,L7
2005-06-14 22:09:26+00:00,,,,,,,380.01,337.95,355.51,343.44,335.85,320.90,330.89,322.12,,,,,,,,,,,,,,,338.62,,,,343.27,356.70,359.00,359.46,363.02,L7
2005-06-21 22:15:35+00:00,366.58,335.88,,,,,,326.99,328.30,324.04,327.76,331.57,,,,,,,,,,,,,,,,,,,,,,,,365.04,,L7
2005-08-24 22:15:26+00:00,342.16,328.32,332.97,342.09,350.76,350.48,340.50,332.54,338.37,345.80,,,,,,336.59,340.60,351.36,351.54,343.79,357.29,353.76,,,,,,,,326.94,337.92,343.13,350.56,350.97,332.25,332.61,342.77,L7
2005-09-10 22:08:07+00:00,338.55,315.89,315.40,328.12,334.53,330.89,319.13,327.34,328.94,335.83,333.19,317.81,317.82,321.59,319.83,318.35,317.43,324.87,328.75,,,,,,,,,,,,,,,332.82,324.32,310.68,308.41,L5
2005-09-25 22:15:14+00:00,344.23,328.42,337.26,342.16,348.00,341.59,,,,,,341.80,337.93,339.38,339.08,338.34,350.56,358.43,356.90,,,,,,,359.08,353.63,352.36,347.24,357.53,372.96,352.34,352.26,,,,,L7
2005-09-26 22:08:06+00:00,,,,,,,,,,,,,,,,,,,,,382.74,,,,,,,,,,,,,,,,,L5
2005-10-20 22:09:11+00:00,,332.67,336.63,345.58,356.45,355.92,349.54,341.62,338.89,343.88,345.24,344.59,,,,345.31,345.19,349.01,354.31,357.28,356.28,360.44,363.93,362.20,358.65,358.38,,,354.85,356.97,354.08,354.19,352.96,359.42,,369.65,379.99,L7
2005-11-13 22:08:20+00:00,317.89,306.45,309.08,319.21,329.22,334.34,324.35,323.18,320.06,317.45,319.82,320.47,328.51,323.73,329.08,334.08,324.21,327.03,326.58,338.84,335.57,337.05,350.06,344.86,346.88,353.39,346.79,343.74,337.78,336.29,,,,,324.64,344.71,363.34,L5
2005-11-20 22:14:41+00:00,326.51,293.22,306.25,317.24,339.35,337.27,330.76,320.97,327.67,321.54,325.83,312.49,315.94,311.61,312.17,311.88,305.22,316.72,337.70,334.59,343.43,346.13,345.77,347.02,336.99,,,,,,,,,,,,,L5
2005-11-21 22:09:31+00:00,,,310.90,327.58,339.73,335.49,318.89,324.27,326.28,330.21,329.96,320.61,328.14,,,,329.40,326.08,329.19,337.75,341.40,348.68,340.79,341.76,339.42,324.89,328.31,,,319.47,322.54,333.70,343.88,364.63,362.98,350.29,380.65,L7
2005-11-28 22:15:44+00:00,319.75,299.19,,,,,,,318.00,318.60,316.45,311.56,316.57,321.17,325.13,318.77,,,,,,339.96,354.08,346.94,349.62,342.42,348.95,350.79,350.43,316.41,,,,,,346.13,353.77,L7
2005-12-23 22:09:39+00:00,346.14,319.42,324.56,333.41,341.69,337.60,329.83,,,,327.82,328.66,327.81,329.09,335.34,334.85,333.67,333.84,342.57,340.35,,,,345.02,340.59,340.67,336.35,332.07,329.07,321.79,321.98,328.96,345.56,363.44,,,,L7
2005-12-30 22:15:55+00:00,,,318.97,331.60,336.87,337.94,326.96,328.96,320.91,323.58,,,,,,,326.56,327.22,329.40,343.60,344.17,343.01,361.89,347.02,,,,,,,340.46,334.95,355.85,,,335.29,348.52,L7
2006-01-08 22:09:49+00:00,322.10,296.76,295.56,308.49,324.99,325.66,,,,308.81,310.01,312.67,316.21,318.02,317.85,319.63,320.47,322.60,323.03,324.83,,,,340.02,333.62,329.44,336.11,332.58,323.73,334.04,330.99,330.63,337.60,342.09,,,,L7
2006-01-24 22:09:56+00:00,319.08,295.01,291.26,307.95,319.20,324.27,322.81,312.22,,,314.25,311.28,317.95,318.64,321.51,313.29,311.39,322.57,321.80,326.83,,,,,,,,,,,336.45,348.17,362.58,375.24,374.76,153.65,,L7
2006-02-01 22:10:13+00:00,329.27,310.51,313.30,322.73,338.63,335.31,332.81,320.80,316.96,321.53,323.63,320.20,320.45,321.09,326.24,325.58,331.97,329.81,335.01,334.23,330.77,336.85,333.41,335.06,336.19,322.56,321.44,323.99,326.91,337.18,345.41,342.15,357.50,360.99,344.36,145.62,314.26,L5
2006-02-08 22:16:33+00:00,309.98,273.07,280.38,296.60,308.33,306.89,299.77,296.81,297.20,291.33,299.43,291.40,299.47,302.75,305.65,304.41,304.85,302.41,301.64,312.56,310.46,314.30,324.97,320.97,,,,,,,,,,,,157.07,309.09,L5
2006-02-09 22:10:01+00:00,323.78,301.05,300.34,315.77,316.36,319.61,311.13,314.45,,,,317.27,318.07,328.02,329.97,324.66,322.93,322.76,325.54,339.18,339.53,,,,332.60,335.74,333.36,343.05,346.49,351.93,350.09,341.27,345.19,351.06,360.46,168.83,,L7
2006-02-16 22:16:14+00:00,,,,329.15,345.52,343.08,339.53,336.87,341.46,338.45,337.91,,,,,,,343.01,342.65,345.46,347.89,347.43,,,,,,,,,,361.71,360.69,365.43,366.59,372.32,360.19,L7
2006-02-24 22:16:53+00:00,350.66,320.99,326.26,335.77,346.61,344.84,334.69,334.71,333.78,333.62,320.77,323.06,326.27,326.65,321.72,319.87,328.58,332.79,335.79,348.67,356.55,351.91,360.08,345.47,332.53,337.39,338.78,343.65,350.45,362.71,363.32,351.27,355.33,361.56,373.01,381.34,323.61,L5
2006-03-12 22:17:13+00:00,,293.93,299.00,314.04,319.82,315.28,311.99,303.31,298.94,299.57,302.36,308.07,308.29,315.04,321.20,321.73,328.39,323.11,,,,,,,,,,,,,,,,339.07,355.08,366.92,301.37,L5
2006-03-20 22:16:16+00:00,,,,,,,,319.99,313.49,315.62,315.20,321.24,326.26,331.93,338.22,,,,,,,342.87,334.17,339.50,337.14,334.44,331.31,328.87,333.46,,,,,,,358.43,372.58,L7
2006-05-07 22:16:14+00:00,359.78,306.23,309.35,312.07,335.24,,,,,,,312.16,312.70,320.06,320.70,326.72,329.84,332.70,333.48,,,,,,,,,,,,,,,,,,,L7
2006-07-27 22:13:10+00:00,354.99,299.90,301.87,311.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.38,348.12,342.52,348.98,355.05,357.55,L5
2006-09-12 22:15:43+00:00,319.55,303.73,,,,,,,313.05,315.21,312.56,313.67,322.94,332.35,336.80,327.00,,,,,,,357.53,357.60,343.22,335.10,318.98,321.41,323.46,326.38,,,,,,,352.92,L7
2006-09-21 22:09:29+00:00,,,,294.68,302.46,306.24,303.47,306.78,308.48,305.11,312.84,310.09,311.96,309.60,,,,311.35,319.20,328.54,328.61,344.46,351.12,335.66,336.24,329.23,,,,,333.10,322.28,332.22,334.80,353.96,360.38,364.14,L7
2006-10-22 22:20:22+00:00,300.61,286.01,292.30,292.39,297.85,292.22,293.03,293.82,303.06,302.70,310.40,303.77,303.56,298.95,,286.42,291.89,298.76,307.68,315.29,307.14,329.35,341.03,331.85,339.15,335.66,340.02,335.86,,,,306.29,339.08,328.97,336.12,347.98,358.47,L5
2006-10-23 22:09:36+00:00,302.68,275.51,288.43,295.31,303.28,296.83,295.38,295.05,292.87,297.98,,,,306.34,,292.32,298.13,304.87,305.57,311.77,311.26,314.80,324.74,,,,330.12,316.35,,,,293.63,329.04,330.65,335.25,338.47,346.64,L7
2006-10-31 22:14:17+00:00,,315.87,315.09,315.61,323.44,337.20,327.18,321.64,323.56,330.99,328.16,330.51,327.77,336.08,342.89,327.06,330.83,333.22,335.80,336.38,334.21,334.07,341.95,348.68,346.94,344.83,341.21,340.46,333.86,312.14,309.37,319.26,347.80,355.41,361.11,363.98,371.45,L5
2006-11-08 22:09:50+00:00,,296.52,304.56,310.22,316.48,305.78,304.99,299.97,298.95,299.69,302.68,308.44,,,,320.13,318.16,314.04,314.56,321.97,326.87,325.27,327.91,330.70,318.82,323.35,,,314.71,321.31,335.28,317.82,329.51,338.26,349.76,345.97,354.31,L7
2006-12-09 22:20:48+00:00,293.42,270.27,288.68,312.11,317.10,309.34,301.24,293.10,300.15,301.49,281.84,296.36,298.44,299.83,299.38,293.25,300.75,324.62,323.71,318.69,330.56,338.79,333.57,338.68,313.88,305.86,295.36,282.85,285.77,286.21,306.91,330.13,340.67,364.03,361.53,,,L5
2006-12-10 22:10:08+00:00,334.60,311.02,314.08,323.99,327.66,326.89,317.24,309.95,308.59,,,312.79,318.33,323.56,327.02,325.75,335.61,334.37,326.69,327.52,335.37,342.48,,,,327.10,314.75,309.55,303.50,304.81,310.53,333.78,344.66,354.83,369.44,,,L7
2007-01-26 22:21:06+00:00,328.84,319.67,321.83,331.19,338.74,333.69,310.60,304.61,299.26,307.31,302.64,301.28,304.48,325.23,324.77,328.15,327.00,326.18,336.23,311.22,302.42,305.70,308.97,313.19,303.75,303.42,338.27,338.45,339.19,353.45,,344.88,338.13,350.12,353.26,353.71,364.10,L5
