dates,satname,nzd0434-0000,nzd0434-0001,nzd0434-0002,nzd0434-0003,nzd0434-0004,nzd0434-0005,nzd0434-0006,nzd0434-0007,nzd0434-0008,nzd0434-0009,nzd0434-0010,nzd0434-0011,nzd0434-0012,nzd0434-0013,nzd0434-0014,nzd0434-0015,nzd0434-0016,nzd0434-0017,nzd0434-0018,nzd0434-0019,nzd0434-0020,nzd0434-0021,nzd0434-0022,nzd0434-0023,nzd0434-0024,nzd0434-0025,nzd0434-0026,nzd0434-0027,nzd0434-0028,nzd0434-0029,nzd0434-0030,nzd0434-0031,nzd0434-0032,nzd0434-0033,nzd0434-0034,nzd0434-0035,nzd0434-0036
2000-09-27 22:16:36+00:00,L7,377.45,373.51,380.16,390.58,392.42,392.68,395.81,390.54,394.72,394.79,397.32,393.55,393.37,389.15,385.34,386.85,379.13,386.77,388.03,385.36,386.85,386.30,387.79,390.89,382.62,376.73,376.90,378.03,376.41,370.83,367.78,353.89,326.67,316.89,310.26,321.71,333.19
2000-11-07 22:10:17+00:00,L7,374.36,374.04,387.55,396.64,397.75,399.60,398.08,386.02,380.09,383.46,389.79,394.76,386.97,384.36,379.89,380.38,384.56,382.57,377.98,375.36,378.09,385.62,384.34,383.54,369.21,364.77,354.74,340.69,333.48,323.92,323.98,318.59,320.20,325.02,345.75,357.16,308.79
2000-11-14 22:16:30+00:00,L7,368.34,374.31,387.56,394.90,403.65,398.58,384.21,380.87,385.89,389.34,397.13,401.77,395.80,394.49,385.99,384.33,390.03,388.50,385.46,382.65,388.09,387.98,379.65,372.63,358.88,355.69,346.57,339.97,341.96,335.81,334.20,327.01,331.27,351.74,355.18,370.34,329.90
2000-12-16 22:16:35+00:00,L7,377.69,374.44,392.03,404.58,411.89,415.75,409.78,401.89,404.59,402.57,409.51,408.94,398.58,404.84,396.59,391.21,387.91,393.74,390.50,394.26,400.95,404.82,394.51,390.70,378.37,366.96,363.91,356.11,357.50,352.00,345.09,349.95,366.21,371.99,374.79,377.15,371.16
2001-01-01 22:16:33+00:00,L7,362.80,368.87,379.17,393.74,395.94,395.93,392.52,386.72,399.98,399.75,400.63,399.30,395.51,394.78,394.95,380.81,388.39,378.51,383.26,386.69,385.07,386.27,382.16,378.06,369.37,362.68,353.97,347.36,346.68,346.53,348.55,334.21,341.58,349.94,351.06,372.31,358.12
2001-01-10 22:10:27+00:00,L7,362.17,360.41,369.40,375.59,387.85,385.50,376.69,375.62,383.16,385.83,390.83,388.08,389.46,390.25,388.98,388.08,381.02,377.92,382.22,378.82,378.93,373.42,379.14,369.28,367.72,360.85,351.93,345.54,342.70,339.04,339.45,332.32,342.83,348.58,346.28,344.10,324.65
2001-01-26 22:10:30+00:00,L7,349.37,340.58,356.68,372.38,381.44,379.86,368.34,361.59,371.09,375.09,373.04,371.85,375.16,376.35,376.23,377.51,365.66,367.69,360.09,364.96,366.07,367.32,366.40,365.08,364.87,360.99,355.17,345.78,336.14,329.95,328.97,325.20,331.40,334.67,345.62,347.89,335.88
2001-02-18 22:16:35+00:00,L7,358.85,353.09,360.48,376.70,391.82,386.59,388.97,382.15,383.39,378.83,377.78,389.12,391.30,386.87,382.24,374.80,377.78,373.22,374.80,373.87,373.73,374.01,372.80,368.42,367.86,366.05,359.55,348.30,342.82,337.20,332.48,328.09,331.98,336.15,350.28,354.22,292.51
2001-03-15 22:10:15+00:00,L7,369.52,356.43,369.32,385.73,393.27,391.72,382.54,383.77,383.70,384.20,389.69,383.70,385.59,384.39,381.45,380.38,373.07,,,,,,,,,,,,,,,326.64,323.69,324.56,342.18,357.94,365.80
2001-03-22 22:16:21+00:00,L7,359.38,345.45,349.47,365.71,376.75,377.95,375.29,365.52,362.54,366.69,369.31,374.05,379.80,383.40,368.52,367.53,364.10,364.76,,,,,,,,,,,,,324.65,321.22,317.14,324.64,339.78,344.61,319.26
2001-09-07 22:08:34+00:00,L7,368.60,365.78,368.38,373.71,383.02,381.59,379.91,373.28,373.25,371.30,369.66,374.26,370.05,364.36,366.27,369.35,364.73,363.55,358.02,359.93,361.27,367.92,363.02,356.38,350.04,339.43,337.03,332.03,342.74,348.62,339.86,336.47,333.08,338.59,327.22,306.14,257.09
2001-09-23 22:08:26+00:00,L7,361.38,338.37,348.07,366.36,374.97,373.74,374.48,366.74,366.82,372.05,366.02,377.61,372.99,376.02,377.97,373.42,372.25,371.26,,,,,,,,,,,,,,331.51,332.68,339.42,334.55,343.30,319.17
2001-12-12 22:08:38+00:00,L7,341.07,333.28,342.13,351.12,360.15,363.60,350.53,348.95,351.61,350.25,349.72,351.16,340.32,334.39,341.12,345.33,346.15,343.74,342.16,340.20,331.19,345.48,364.28,364.70,339.28,,113.43,176.28,314.35,345.12,325.82,300.75,284.28,287.09,290.37,165.48,314.08
2002-01-20 22:15:01+00:00,L7,392.01,386.52,387.63,394.60,402.40,399.66,400.73,403.08,392.06,393.57,388.71,392.58,391.56,397.67,403.28,402.33,401.46,402.00,411.64,413.04,421.12,428.26,446.38,465.74,486.15,490.48,470.49,463.67,462.02,449.96,422.03,406.56,397.66,384.99,375.66,376.94,374.90
2002-01-29 22:08:45+00:00,L7,368.46,364.37,370.45,375.82,384.81,384.80,383.35,377.75,378.97,380.85,379.61,379.11,377.43,376.45,381.60,380.77,380.80,381.88,387.94,390.09,405.39,417.40,422.55,415.88,451.71,469.01,455.11,441.11,430.76,422.47,413.56,399.91,391.58,377.11,369.62,352.91,349.62
2002-02-05 22:15:01+00:00,L7,361.68,362.23,362.30,373.88,375.99,385.22,382.14,369.73,377.52,375.50,381.81,377.24,380.14,378.60,383.73,377.71,,,,,,,,,,,,,,,,,382.82,386.59,378.76,371.26,356.82
2002-02-14 22:08:53+00:00,L7,380.17,368.94,369.16,373.97,386.42,384.49,379.69,375.80,375.78,380.77,375.95,376.16,374.51,375.94,380.00,381.64,381.83,387.33,392.92,409.55,421.05,415.88,401.42,401.97,443.14,444.75,446.08,438.14,429.93,419.47,409.86,393.74,389.60,384.89,373.70,373.43,367.96
2002-03-09 22:15:05+00:00,L7,369.27,365.23,376.96,380.72,391.18,391.55,383.94,378.94,373.42,378.96,379.46,377.48,375.30,383.81,385.57,386.81,399.50,401.82,412.22,418.30,,,,,,,,,,,393.42,384.61,385.44,387.65,383.81,381.87,385.91
2002-03-25 22:14:59+00:00,L7,350.41,346.65,337.69,371.79,385.37,386.05,377.87,373.44,376.86,372.83,378.56,378.64,371.60,370.64,373.53,375.56,385.04,393.49,404.10,414.76,426.57,416.55,388.78,359.95,390.32,396.75,391.21,393.81,392.31,390.98,380.94,372.36,373.34,367.70,372.93,374.93,379.44
2002-04-03 22:08:45+00:00,L7,365.35,353.86,358.86,379.16,392.75,394.02,390.34,383.94,385.88,383.23,386.00,383.31,383.20,393.32,384.80,387.62,393.93,397.51,418.23,427.81,436.22,431.94,,,,,,,,379.00,385.01,377.95,387.91,379.38,383.17,380.11,382.63
2002-09-10 22:07:55+00:00,L7,366.54,342.00,347.89,361.95,377.09,369.72,370.85,371.83,373.73,375.22,373.70,377.41,383.50,385.56,388.89,391.54,384.59,375.41,377.11,380.33,,,,,358.52,352.94,348.96,349.52,365.46,367.73,358.96,343.82,352.54,350.90,356.84,354.94,351.26
2002-09-26 22:07:44+00:00,L7,356.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.92,335.04,296.04,,,,,
2002-10-12 22:07:38+00:00,L7,357.10,349.08,355.76,365.73,376.28,376.60,368.44,370.65,381.06,,,,,,,,,,,,379.29,386.69,392.85,390.95,378.21,364.03,353.48,351.15,351.26,351.03,353.88,351.37,343.34,346.23,349.76,364.97,373.68
2002-10-28 22:07:46+00:00,L7,362.67,352.87,360.85,373.53,383.11,386.54,383.35,376.61,373.66,381.63,381.45,377.98,381.57,389.38,393.95,400.91,382.18,348.54,355.65,374.76,380.79,384.37,385.02,380.14,371.55,364.17,354.90,346.06,345.17,343.09,341.72,333.87,342.88,346.31,346.04,345.13,362.15
2002-12-31 22:08:20+00:00,L7,343.07,343.30,338.33,354.79,369.81,368.30,370.81,365.96,361.46,371.08,379.24,375.12,373.31,376.29,380.63,382.88,385.11,352.39,,,,,,,,,,,,,,,,,,,343.48
2003-01-07 22:14:28+00:00,L7,360.13,370.12,391.85,411.27,420.78,422.13,416.20,416.81,418.85,417.95,413.87,414.41,,,,,,,,,,,,,,,,,,,,384.36,388.68,400.99,390.67,385.70,392.67
2003-02-01 22:08:33+00:00,L7,347.47,330.12,341.78,347.36,361.84,363.25,355.26,355.36,351.40,363.30,371.21,376.57,374.50,371.99,384.02,378.25,336.67,295.67,368.87,371.96,365.64,362.51,266.30,219.73,339.94,334.79,326.07,332.31,330.70,324.05,327.67,328.42,331.09,340.93,346.92,350.45,347.79
2003-02-24 22:14:49+00:00,L7,385.21,378.38,386.46,398.63,401.84,406.06,402.11,392.12,400.79,401.86,409.32,410.84,410.43,418.03,421.74,419.07,416.46,413.80,413.97,409.51,416.60,433.21,427.98,251.10,417.45,391.34,363.66,355.34,355.57,357.68,354.39,353.17,367.23,383.06,378.50,389.41,391.32
2003-03-12 22:14:54+00:00,L7,383.91,372.94,381.02,383.30,391.78,391.11,387.10,385.54,380.49,390.91,,381.82,377.74,390.78,391.32,398.66,393.87,396.20,407.07,411.24,415.37,418.61,387.36,392.02,382.64,366.32,359.91,353.28,348.97,349.60,348.07,340.77,347.49,359.50,366.32,371.73,372.47
2003-04-13 22:14:55+00:00,L7,379.07,365.84,377.04,385.47,389.65,382.49,376.44,372.99,379.82,376.96,379.34,382.74,397.98,390.18,387.52,383.62,390.23,393.25,403.99,,,,,,,,,,,,,,351.39,361.07,367.23,372.07,376.20
2003-08-12 22:08:23+00:00,L7,597.12,634.53,478.20,476.00,,,,,368.69,358.57,,,361.27,364.05,362.95,367.32,370.63,364.41,365.97,,,350.60,357.86,349.92,336.05,349.12,,65.29,337.43,341.71,329.86,336.82,315.45,,,340.64,339.08
2003-09-20 22:14:22+00:00,L7,275.63,173.96,,,,,352.70,347.26,342.20,354.66,356.57,351.65,352.99,354.40,,,,,,,357.32,361.52,364.46,354.08,357.76,352.44,358.32,337.90,295.11,,,,,,379.81,376.00,377.88
2003-10-14 22:04:03+00:00,L5,362.60,362.66,368.71,375.36,380.03,378.05,379.66,380.07,375.04,377.17,373.41,378.54,380.52,378.98,377.40,369.61,367.76,370.49,369.33,368.05,372.38,367.44,370.62,369.33,365.01,361.00,358.13,344.03,339.77,336.99,337.60,334.62,333.69,352.51,378.77,381.25,382.77
2003-11-23 22:14:50+00:00,L7,348.33,343.65,221.53,95.80,,,,,349.59,359.60,352.60,361.14,360.78,361.17,353.52,355.17,,,,,,,359.59,355.81,352.54,350.22,348.17,332.40,175.47,182.55,,,,,,,292.27
2003-11-24 21:58:27+00:00,L5,338.97,340.30,346.43,365.51,378.51,376.70,367.28,357.95,356.96,356.41,357.93,351.68,351.64,349.86,355.58,347.60,345.83,357.39,359.05,358.85,365.12,360.05,358.73,352.61,340.88,330.91,330.87,335.83,324.39,317.56,315.58,327.30,342.88,345.97,325.59,168.98,296.71
2003-12-02 22:08:38+00:00,L7,346.39,220.58,204.91,,368.33,368.22,353.39,342.06,346.31,350.94,350.29,354.46,351.26,357.73,349.58,,,,346.70,354.52,355.93,356.45,353.33,354.88,337.95,330.48,343.22,341.61,337.70,,,,329.64,342.79,355.45,364.52,369.93
2003-12-10 21:58:29+00:00,L5,359.29,352.19,350.99,363.15,372.71,372.95,367.01,360.21,358.30,356.09,357.04,361.94,362.34,363.47,366.20,358.16,362.77,362.17,369.81,,,,,,,,,,,,,,,,,,281.74
2003-12-26 21:58:42+00:00,L5,335.27,322.53,332.33,344.16,354.30,369.74,360.27,352.35,347.17,347.74,353.68,352.96,349.70,343.64,345.08,342.76,346.76,347.30,347.38,360.56,362.85,359.70,363.55,361.05,357.07,352.38,334.30,333.76,331.66,328.90,320.38,314.18,326.03,346.58,349.35,354.57,347.68
2004-01-18 22:04:57+00:00,L5,327.43,312.46,312.53,324.78,328.86,359.23,353.14,342.87,337.16,347.26,351.51,342.63,336.33,335.71,335.08,333.95,332.45,332.51,333.12,345.56,346.52,349.78,349.99,350.10,318.62,,,145.35,177.64,167.85,151.04,264.37,297.45,313.90,317.64,309.68,279.93
2004-01-19 22:08:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-02-04 22:09:05+00:00,L7,348.47,338.24,338.19,342.99,360.21,363.64,356.58,352.02,349.37,,,350.68,351.59,349.03,346.74,349.97,347.83,345.35,347.62,342.75,341.21,344.76,,,,172.11,173.61,142.12,178.64,344.48,339.42,328.24,318.68,323.11,340.26,358.07,232.46
2004-02-11 22:15:17+00:00,L7,357.88,339.03,348.27,206.58,,,,,,362.65,366.32,366.48,361.34,372.80,369.23,369.12,359.31,,,,,,,351.86,343.89,251.57,411.51,421.32,383.19,411.02,390.46,,,,,,396.57
2004-04-24 22:09:07+00:00,L7,360.25,344.52,349.39,357.77,364.96,367.62,352.61,344.51,347.29,346.73,349.47,,,,353.52,351.22,347.72,343.49,338.41,342.31,,,,,,,,350.67,342.92,344.69,345.44,348.75,378.64,388.03,387.01,386.15,404.98
2004-08-29 22:09:34+00:00,L5,351.66,315.11,316.01,331.52,344.83,342.01,331.88,322.52,326.49,322.58,325.04,326.37,336.13,336.12,328.60,331.74,,,,,,,,,,,,,,,,,,313.22,307.21,313.79,271.68
2004-09-06 22:14:52+00:00,L7,,,,,,356.27,349.29,350.24,352.32,361.33,352.78,343.73,355.23,,,,,,,364.30,368.70,368.96,363.75,362.76,359.30,366.68,358.62,351.27,,,,,,351.09,354.71,333.41,328.08
2004-09-30 22:10:21+00:00,L5,331.34,310.85,305.48,311.39,323.12,334.01,329.96,328.45,327.87,322.29,323.32,321.91,328.61,332.13,332.09,335.95,332.77,330.27,328.63,327.54,333.02,333.25,333.72,332.36,329.55,333.19,331.27,322.04,328.86,319.08,316.26,307.12,300.11,305.78,305.40,299.01,283.37
2004-10-01 22:08:33+00:00,L7,338.43,314.79,326.68,337.36,190.36,,,332.22,328.22,323.63,331.22,338.19,332.93,338.49,343.56,347.56,346.28,342.59,,,,360.31,356.71,351.71,344.61,346.24,346.47,347.42,341.84,334.59,330.71,321.54,,,314.67,319.73,323.50
2004-10-17 22:08:38+00:00,L7,339.88,326.21,334.51,347.71,355.88,357.63,352.14,348.84,349.42,352.56,350.23,,,,347.83,354.70,357.28,351.75,353.61,355.25,354.62,359.87,357.96,361.37,358.43,,,,348.93,331.89,331.11,328.17,328.94,325.96,326.13,327.96,326.20
2004-11-18 22:08:57+00:00,L7,341.92,333.12,335.12,353.09,361.22,357.34,351.23,344.33,346.46,348.01,,,,345.77,345.21,345.62,345.91,348.30,345.49,350.12,358.26,357.65,358.17,349.75,,,,348.55,342.65,330.66,317.06,306.83,318.78,323.51,320.28,339.93,343.53
2004-11-25 22:15:14+00:00,L7,318.37,308.01,313.90,327.35,337.43,199.89,,,,,,317.89,319.76,332.84,327.27,326.74,329.16,320.60,316.18,319.47,,,,,,,,,,,,,,,,,
2004-11-26 22:05:17+00:00,L5,317.40,301.36,307.04,314.54,326.33,338.84,337.10,335.44,332.43,334.99,333.76,328.02,317.13,323.62,326.56,329.29,322.60,325.45,333.36,342.66,342.85,346.04,344.47,338.91,331.26,322.02,315.74,304.65,157.95,187.39,156.01,282.39,291.31,305.99,311.73,315.51,331.54
2005-01-29 22:06:17+00:00,L5,,625.01,440.44,471.48,555.54,549.91,501.54,573.50,549.14,505.91,,,,,,,405.09,595.93,641.79,638.85,323.01,366.07,392.03,398.39,372.16,184.20,131.72,220.35,275.29,251.73,265.71,155.10,141.52,113.20,104.86,309.12,384.62
2005-03-17 22:15:52+00:00,L7,359.77,351.02,,,,,,,349.44,354.87,349.38,343.83,353.89,360.27,359.86,357.12,,,,,,,,,,,,,,,,,,,,397.38,394.79
2005-03-26 22:09:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-10 22:13:16+00:00,L5,335.66,329.16,328.10,334.07,344.39,347.28,347.50,343.05,346.88,354.13,352.74,349.57,343.67,345.37,343.22,347.74,343.70,343.20,342.01,,,,,,,,,,,,371.27,361.91,371.47,402.48,397.13,389.39,393.87
2005-04-19 22:07:07+00:00,L5,296.17,,301.31,318.49,340.15,339.40,338.74,335.34,332.45,330.62,330.58,330.23,330.09,329.10,332.74,340.94,343.16,344.22,,,,,,,,,,,,,,,,,,,
2005-04-27 22:09:33+00:00,L7,358.58,310.89,322.87,326.13,340.73,,,,334.87,335.49,334.36,332.85,330.19,331.38,327.28,332.60,332.02,,,,,,,,,,,,,,,,,,,,
2005-06-14 22:09:26+00:00,L7,,181.45,605.95,538.60,534.27,504.80,383.01,340.95,358.94,346.68,340.29,324.06,334.64,325.76,,,,,,,,,,,,,,,350.62,,,,352.50,363.02,369.00,370.37,375.02
2005-06-21 22:15:35+00:00,L7,360.53,329.83,,,,,,320.94,321.39,317.50,318.80,325.20,,,,,,,,,,,,,,,,,,,,,,,,343.04,200.19
2005-08-24 22:15:26+00:00,L7,345.91,332.07,336.72,345.84,354.51,354.23,344.25,336.29,342.66,349.85,,,,,,340.88,344.65,355.91,356.09,353.79,363.06,359.76,357.82,,,,,,,343.61,348.63,351.02,362.10,358.86,344.75,346.25,357.77
2005-09-10 22:08:07+00:00,L5,342.05,319.39,318.90,331.62,338.03,334.39,322.63,330.84,332.94,339.61,338.38,321.49,322.20,325.83,323.33,322.35,321.21,329.11,332.99,,,,,,,,,,,,,,,340.19,335.99,323.41,322.41
2005-09-25 22:15:14+00:00,L7,346.53,330.72,339.56,344.46,350.30,343.89,,,,,,344.22,340.80,342.17,341.38,340.97,353.05,361.22,359.69,,,,,,,368.28,363.85,362.58,356.44,367.75,379.53,357.18,359.34,232.93,,,
2005-09-26 22:08:06+00:00,L5,,,,,,,,,,,,,,,,,628.55,623.55,504.90,456.95,384.05,156.68,629.26,585.18,,,,,,,,,,,,,
2005-10-20 22:09:11+00:00,L7,,332.82,336.78,345.73,356.60,356.07,349.69,341.77,339.06,344.04,345.46,344.75,,,,345.48,345.35,349.19,354.49,357.68,356.51,360.68,364.53,362.52,359.15,358.98,,,355.45,357.64,354.51,354.51,353.42,359.74,367.90,370.20,380.59
2005-11-13 22:08:20+00:00,L5,312.79,301.35,303.98,314.11,324.12,329.24,319.25,318.08,314.23,311.94,312.26,315.10,322.14,317.55,323.98,328.25,318.70,320.85,320.40,325.24,327.72,328.89,329.66,334.12,329.88,332.99,324.12,321.07,317.38,313.62,163.46,128.14,116.75,283.54,307.64,326.16,342.94
2005-11-20 22:14:41+00:00,L5,328.81,295.52,308.55,319.54,341.65,339.57,333.06,323.27,330.30,324.03,329.24,314.91,318.82,314.40,314.47,314.51,307.71,319.51,340.49,340.72,346.97,349.81,354.97,351.86,344.66,286.71,,,,,,,,,,,
2005-11-21 22:09:31+00:00,L7,,,313.85,330.53,342.68,338.44,321.84,327.22,329.65,333.40,334.33,323.72,331.83,,,,332.59,329.66,332.77,345.62,345.94,353.40,352.59,347.97,349.25,336.69,341.42,,,332.58,330.97,339.91,352.96,370.84,372.81,361.02,392.45
2005-11-28 22:15:44+00:00,L7,316.50,295.94,,,,,,,314.29,315.09,311.64,308.14,312.51,317.23,321.88,315.06,,,,,,334.76,341.08,340.10,338.79,329.42,334.51,336.35,337.43,301.97,,,,,,334.31,340.77
2005-12-23 22:09:39+00:00,L7,348.99,322.27,327.41,336.26,344.54,340.45,332.68,,,,332.04,331.66,331.37,332.54,338.19,338.11,336.75,337.29,346.02,347.95,,,,351.02,350.09,352.07,349.02,344.74,340.47,334.46,330.12,334.96,354.33,369.44,299.87,,
2005-12-30 22:15:55+00:00,L7,,,313.47,326.10,331.37,332.44,321.46,323.46,314.62,317.63,,,,,,,320.61,320.55,322.73,328.93,335.71,334.21,339.89,335.44,,,,,,,324.75,323.37,338.93,117.98,152.50,315.29,326.52
2006-01-08 22:09:49+00:00,L7,322.90,297.56,296.36,309.29,325.79,326.46,,,,309.67,311.20,313.51,317.21,318.99,318.65,320.54,321.33,323.57,324.00,326.96,,,,341.70,336.29,332.64,339.67,336.14,326.93,337.60,333.28,332.31,340.06,343.77,120.80,,
2006-01-24 22:09:56+00:00,L7,319.83,295.76,292.01,308.70,319.95,325.02,323.56,312.97,,,315.36,312.07,318.89,319.55,322.26,314.15,312.20,323.48,322.71,328.83,,,,,,,,,,,338.59,349.75,364.89,376.82,377.26,156.38,
2006-02-01 22:10:13+00:00,L5,331.27,312.51,315.30,324.73,340.63,337.31,334.81,322.80,319.25,323.69,326.59,322.31,322.95,323.51,328.24,327.87,334.13,332.23,337.43,339.56,333.85,340.05,341.41,339.27,342.86,330.56,330.33,332.88,334.91,346.07,351.12,346.36,363.65,365.20,351.03,152.89,322.26
2006-02-08 22:16:33+00:00,L5,308.13,271.22,278.53,294.75,306.48,305.04,297.92,294.96,295.09,289.33,296.69,289.45,297.16,300.51,303.80,302.30,302.85,300.17,299.40,307.63,307.61,311.34,317.57,317.08,,,,155.75,166.47,167.83,156.30,115.70,107.11,107.88,117.25,150.34,301.69
2006-02-09 22:10:01+00:00,L7,320.43,297.70,296.99,312.42,313.01,316.26,307.78,311.10,,,,313.74,313.88,323.96,326.62,320.83,319.31,318.70,321.48,330.25,334.38,,,,321.43,322.34,318.47,328.16,333.09,337.04,340.52,334.22,334.88,344.01,349.29,156.65,
2006-02-16 22:16:14+00:00,L7,,,,329.35,345.72,343.28,339.73,337.07,341.69,338.67,338.21,,,,,,,343.25,342.89,345.99,348.20,347.75,,,,,,,,,,362.13,361.31,365.85,367.26,373.05,360.99
2006-02-24 22:16:53+00:00,L5,347.86,318.19,323.46,332.97,343.81,342.04,331.89,331.91,330.58,330.59,316.62,320.11,322.77,323.26,318.92,316.67,325.55,329.40,332.40,341.20,352.24,347.43,348.88,339.58,323.20,326.19,326.34,331.21,339.25,350.27,355.32,345.38,346.71,355.67,363.68,371.16,312.41
2006-03-12 22:17:13+00:00,L5,305.24,289.33,294.40,309.44,315.22,310.68,307.39,298.71,293.68,294.60,295.55,303.23,302.54,309.46,316.60,316.47,323.42,317.53,,,,,,,,,,,,,,,,329.39,339.75,350.19,282.97
2006-03-20 22:16:16+00:00,L7,,216.89,,,,,,322.59,316.46,318.43,319.05,323.98,329.51,335.08,340.82,,,,,,,347.03,344.57,344.97,345.81,344.84,342.87,340.43,343.86,,,,,,,367.88,382.98
2006-05-07 22:16:14+00:00,L7,359.18,305.63,308.75,311.47,334.64,204.61,,,,,,311.53,311.95,319.33,320.10,326.03,329.19,331.97,332.75,,,,,,,,,,,,,,,,,,
2006-07-27 22:13:10+00:00,L5,354.29,299.20,301.17,310.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.91,345.97,341.05,346.65,352.50,354.75
2006-09-12 22:15:43+00:00,L7,323.20,307.38,213.68,,,,,,317.22,319.16,317.97,317.51,327.50,336.77,340.45,331.17,,,,,,,372.13,365.28,355.39,349.70,335.20,337.63,338.06,342.60,,,,,,,367.52
2006-09-21 22:09:29+00:00,L7,,,,289.78,297.56,301.34,298.57,301.88,302.88,299.81,305.58,304.93,305.84,303.66,,,,305.41,313.26,315.47,321.07,336.62,331.52,325.34,319.91,309.63,,,,,319.10,311.96,317.14,324.48,337.63,342.56,344.54
2006-10-22 22:20:22+00:00,L5,296.31,281.71,288.00,288.09,293.55,287.92,288.73,289.52,298.15,298.05,304.03,299.24,298.19,293.74,283.63,281.51,287.24,293.55,302.47,303.82,300.52,322.47,323.83,322.80,324.82,318.46,320.91,316.75,181.41,193.15,165.11,297.24,325.85,319.92,321.79,332.34,341.27
2006-10-23 22:09:36+00:00,L7,299.73,272.56,285.48,292.36,300.33,293.88,292.43,292.10,289.50,294.79,,,,302.76,293.45,288.95,294.94,301.29,301.99,303.90,306.72,310.08,312.94,243.01,,,317.01,303.24,177.59,170.34,152.77,287.42,319.96,324.44,325.42,327.74,334.84
