,dates,usa_HI_0029-0000,usa_HI_0029-0001,usa_HI_0029-0002,usa_HI_0029-0003,usa_HI_0029-0004,usa_HI_0029-0005,usa_HI_0029-0006,usa_HI_0029-0007,usa_HI_0029-0008,usa_HI_0029-0009,usa_HI_0029-0010,usa_HI_0029-0011,usa_HI_0029-0012,usa_HI_0029-0013,usa_HI_0029-0014,usa_HI_0029-0015,usa_HI_0029-0016,usa_HI_0029-0017,usa_HI_0029-0018,usa_HI_0029-0019,usa_HI_0029-0020,usa_HI_0029-0021
0,1999-08-02 20:59:19+00:00,222.736465110508,219.74136935849924,230.24937483176166,236.14415467079772,236.715640927282,237.21114259962346,232.54460043371648,230.89380602865782,230.33354276650311,228.8014174876878,243.86596039598933,228.1348714957083,229.60570771120229,223.46770702832669,231.51944647599316,234.89060517515372,219.0547072458299,228.14058438303655,225.67098065614323,221.48838019296244,,
1,1999-08-18 20:59:15+00:00,226.83906225349006,227.30507501258847,239.26082869875586,240.5658962386007,248.15272674048762,239.63389407118538,240.04791303213406,238.46445093386006,234.62340058334314,238.76439133678772,247.0505087632578,233.55176282492303,238.6352228558721,225.7576282225605,238.15273982162952,239.5441487954977,228.74714533879146,233.26762892549255,229.55717502081845,229.15491414582095,243.2769010647115,245.88513107322936
2,1999-10-05 20:59:27+00:00,233.1044100386743,228.2297983354801,237.61205176904213,238.26402330651752,248.3095228020389,240.71668172273584,239.78773972328247,239.38728814215025,234.62171447301256,233.1734726685059,243.3956080639606,239.98141250102563,236.11659094580878,231.57351213193897,233.3928716105063,234.80660646704425,235.1742130742671,231.81852821830992,238.83891424697336,229.50408787103015,238.2873796834292,237.81705772726045
3,2000-01-25 20:59:13+00:00,217.43004138344398,214.5238822260772,218.70378211111137,224.81271019421564,234.0314340061428,221.64328527766975,223.16510607626802,226.21658455321955,227.78438343235965,235.97860717919446,,234.8220224059949,231.70696647461077,220.58610894846032,232.41366624593024,225.94746189376954,216.66637280282663,223.10588258441598,227.5950672605853,226.5871012296187,232.47240185493973,238.3931933476904
4,2000-02-26 20:59:03+00:00,227.91662832767307,223.0280796346288,217.04707971089175,214.54994234462032,221.64659468814904,210.14827523740982,205.96826981920216,204.62137201646118,205.31541103150806,206.50607440702186,214.57494114314028,214.3480189080114,217.34884608222632,219.37993063544914,226.59886331864067,216.52255729793023,214.771969748691,227.75635028468147,225.36379989351317,211.90496686861957,209.37113621478386,214.24690120822225
5,2000-06-01 20:58:19+00:00,231.19466832334953,234.46818814478485,240.05049479439677,244.26395665004833,249.27300117678084,243.00260712113032,244.91941295547807,238.9605178006221,238.13325590961227,236.95772405826457,248.01696709392502,238.05021221541418,234.6758185807376,228.04416400640366,240.28401689628777,237.1817322232884,231.5905380653887,241.91680703401624,238.97964662059974,234.42866835832507,234.5808328635819,237.35366165021347
6,2000-07-19 20:57:48+00:00,215.0851812721381,220.2320670357733,227.84303716347767,232.86534784346958,231.47826592626424,232.91284702064385,222.01609325548415,222.2305386480552,218.20094163257852,221.31084558236967,230.15995545502625,220.82384409524627,220.49649422964956,227.05679264771408,225.10467124344,223.76917811614754,213.68771816468808,228.0241949090232,224.3343566445845,226.5079317196204,227.5076383891688,232.51255032455725
7,2000-11-08 20:56:43+00:00,219.86052440420343,221.18715307085822,214.13953611222075,207.82772680242957,218.37719240069157,209.29471038977954,204.3182953119319,204.73914011443807,205.04596105730215,199.3090771491252,210.2455646304235,205.22234373617636,,201.6549290621651,211.10559475504465,203.4510743007152,206.30209789189234,213.8133807538749,217.61344675804358,211.83073960485765,206.07997447502817,204.37762923734036
8,2000-11-24 20:56:45+00:00,216.0224322838865,220.66525311431346,219.7095090627702,223.72555717739732,231.2594662358906,222.13917291955624,221.3418982872214,213.0122485864097,208.92045449799792,206.4401700195353,214.1612824054125,207.45119519248658,209.00288226607205,206.98939533555344,211.9315306022604,203.8829221587835,212.22008211568266,216.6511501314443,220.85702912144666,215.0302954199591,209.51810825104582,204.80266189961785
9,2000-12-26 20:56:52+00:00,218.59595254047815,216.4680805335705,206.717051313099,206.4068156515601,215.0637271939513,204.70167249824252,203.401641570759,200.3825537038232,197.52653119313976,191.3738093391461,207.70312436414994,197.30093404053483,198.84006205019347,198.26077823488788,195.83714119526445,203.93161499705747,204.0778332851524,212.40226481509242,215.6370883484693,201.4649202767933,194.3453500216546,200.4819650440879
10,2001-01-11 20:56:53+00:00,241.29331528679094,242.6668970567486,232.9309919132142,220.90286862519224,221.28450326755606,222.42172695803612,207.94672131157753,214.6874705041166,206.59387228289904,199.27697155008897,214.08125703196683,208.44060218170617,205.18139584348512,214.85180291284502,214.0521547134553,198.06276358039324,220.64112545670537,235.1691721754841,242.22935381327898,225.46360873239405,213.7684768411937,216.0464629568525
11,2001-01-27 20:56:56+00:00,226.7495711020684,221.48969770857062,224.21106013055035,227.02422215075154,232.79713972638316,226.94025515387958,221.43315027029382,224.59954641214077,218.54162853588033,212.93683351039806,221.07292497133813,217.1344416162755,212.096109378299,216.942091194917,221.75854278002055,211.99243402365622,215.10775395669245,223.52962795922784,236.24463773654855,227.07140794417336,226.50067423495588,
12,2001-03-16 20:56:40+00:00,218.70908901526664,217.0424813092266,226.8826834763874,231.18269637335456,233.25788833205823,215.0360267013453,211.5037931740145,207.6814282264536,200.35552463062228,195.67322768828546,209.57414351011127,213.3224012203762,213.16919566915968,221.1145700872651,222.61025855494103,216.5179513879837,217.12508356595347,,,217.62181972341324,208.71111660944467,215.70400124254633
13,2001-08-07 20:55:25+00:00,226.7724919227151,223.3852563350045,230.52198127161503,233.44411277285644,236.00702868987082,228.69326481120154,232.57279137530762,230.11443179288142,219.41529185346982,220.65027957437474,232.28325860721233,224.84655917632645,217.53277732864103,216.9591020539879,218.54578436232228,220.40374427807643,215.5321879347311,230.2903280500082,223.01241077651335,221.99153772885333,221.15452635051037,221.83637595783298
14,2001-11-11 20:54:53+00:00,212.15813136942927,221.4831228520029,223.84816505614026,221.1481492789976,230.13749514138445,221.21230035962412,213.97530021928216,214.24525244152935,222.578369783595,224.64216969445576,225.03877520235795,216.43162400009783,216.55049483802162,221.08913491842387,216.81600742309274,215.1022541509623,219.7213940808446,224.39716552730718,218.4901316639723,212.70113159009156,217.0647498524542,218.47534123316046
