,dates,jap0191-0000,jap0191-0001,jap0191-0002,jap0191-0003,jap0191-0004,jap0191-0005,jap0191-0006,jap0191-0007,jap0191-0008,jap0191-0009,jap0191-0010,jap0191-0011,jap0191-0012,jap0191-0013,jap0191-0014,jap0191-0015,jap0191-0016,jap0191-0017,jap0191-0018,jap0191-0019,jap0191-0020,jap0191-0021,jap0191-0022,jap0191-0023,jap0191-0024,jap0191-0025,jap0191-0026,jap0191-0027,jap0191-0028,jap0191-0029,jap0191-0030,jap0191-0031,jap0191-0032,jap0191-0033,jap0191-0034,jap0191-0035,jap0191-0036,jap0191-0037,jap0191-0038,jap0191-0039,jap0191-0040,jap0191-0041,jap0191-0042,jap0191-0043,jap0191-0044,jap0191-0045,jap0191-0046,jap0191-0047,jap0191-0048
0,1984-07-31 00:45:29+00:00,118.66031268318949,127.23333672776472,132.8617141634769,131.90191436179194,136.22379877962413,129.52541804361036,132.75022678209382,134.35107408972087,138.85406804685454,144.08299475780328,129.0458846963778,,135.69192827075176,139.28446745613454,141.94187440744372,148.6794391403887,148.23486579523353,158.6516798239997,162.2221821552639,161.972942836542,139.88027354376536,132.73243233754528,140.30717195534814,146.66020321497584,154.5646720370186,149.84317209610228,142.8048495515666,139.83863766402257,148.88936124578623,154.7853457670078,148.90964881822822,146.31749006220917,158.26513033172301,160.67375992529483,156.47735674658452,160.7069757052524,171.44457519810513,181.83433274243671,169.4595422984451,165.49015404254413,,170.1412114825174,188.24630633036222,175.89289704381557,174.8200701916594,168.2339008046088,173.02009945231057,179.9519601770588,186.3212503499657
1,1984-08-16 00:46:00+00:00,120.77365337644468,137.44263448723748,138.03500435974624,140.72643068051843,144.58178545903894,145.0679745670813,145.65330188266523,151.01576667412624,146.54941566712662,147.943415541192,141.0417380681302,144.27074796563218,154.11756187680814,152.47294358228723,152.27198975472652,155.7142593396486,162.59190766516755,167.045301402229,168.4096726389252,158.34018941817166,144.49784776153996,153.79135050877986,152.7956377752207,161.44118012186334,153.93244365863998,161.91489670434112,146.54243420417058,154.45574678960773,168.40685549611044,167.92404845833533,165.69453870431457,162.2911434564701,163.13908515086678,179.654734541171,170.3827714668088,170.40217568377957,185.90814120760126,197.61213340015075,,186.48807826044384,186.65620376466623,183.80943756297717,181.2767218172194,185.9832538413741,182.69715016191392,183.8266422351674,188.1750410094566,191.83263605584202,199.52270115259392
2,1984-09-17 00:46:20+00:00,123.16425013775248,133.55445978955697,143.90689873241516,140.14913260403858,149.55873101193703,140.0510669804151,143.30524081280544,148.69961108715094,145.80527206270634,137.8649191818664,140.44292701072015,138.29688453071864,139.36524755591708,135.7136890791956,146.16552393886502,155.61416940840397,158.371541346458,158.4830036732289,163.46612362563263,164.91540772305783,143.04813836953517,149.57375888929795,154.60135933819032,153.07589268096385,155.6327924298314,150.3282725495667,153.70084430585277,152.60852231786154,157.24513681994125,163.94095399191755,159.08839613446554,150.46401594978184,160.52362111272927,166.68806067308307,165.16905138358914,172.09778070760225,184.97753007839611,192.19795924678104,181.01601489090467,178.25612422484718,173.87328156096973,182.4911787064991,177.93078990172683,186.574050094255,176.53304575267163,175.3463605128889,185.0836572640247,194.2524200787223,202.4222938758463
3,1984-10-26 00:52:01+00:00,145.9320625774908,151.16291672772581,157.7223599430103,162.676013739188,165.97271171121665,163.9536371618612,161.02403799652353,162.24239240198588,157.61967857577238,147.8001394817749,116.84030317341508,152.10523346113823,162.3212110812231,152.18043373566627,153.47245617150634,165.72820523992513,168.67401642087253,172.4152745963946,179.80473007481982,178.1310432475716,162.71826584028585,157.88775143158404,160.74914119727268,176.30562128896875,165.9889040971347,168.70433378017165,172.94044924590497,157.4840346838889,170.95834328479535,168.4345985580612,164.38067138680964,152.36228703268182,162.30009332872402,172.69645939816743,174.78463073795118,182.72829289073562,193.3546538648369,196.219331492603,191.5729588167535,183.21486849303287,176.83142955985437,186.10672295314112,195.22053734429093,195.07978143842507,186.23616285447844,190.58858089251515,193.67455837618945,203.50761101914608,212.8237030947955
4,1984-11-04 00:46:10+00:00,138.55223879026698,152.85947660427857,,160.29144232290938,162.98198487989674,162.41507739522305,160.88014808318349,161.12014910453826,158.88755965276323,157.538671419169,153.4707862081724,166.0278934992483,166.7582820792532,168.38335144266816,168.38124090630978,174.61250113987035,174.4373434375078,184.29927101893668,186.6739131582526,178.746914202703,165.35515659853496,162.35901845765932,176.28799937962808,182.41918748690486,187.67152689208143,180.06190946595464,172.79659462702483,169.62466116123773,179.59082010189968,176.54520127197372,176.66715471964932,178.86729517116925,190.14155850180933,193.85860830723942,189.80664192615654,195.95903593630084,207.61506440604808,203.31163741949433,,190.91932894521108,197.5669645755682,203.16749237427413,208.96276864275782,208.07147410149906,206.39072511199055,204.85921393250345,207.16929784269828,209.36703138737462,213.21223465417455
5,1984-11-27 00:52:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.5107582588421,,182.87284148458906,186.01260440519155,188.78856322559457,189.4585166212181,194.42456093754535,187.4561190394878,185.30145045567264,179.9250508057381,189.4521990401458,193.5467255198743
6,1984-12-13 00:52:04+00:00,155.4456727699346,159.7213336785025,167.3516003281184,171.36582442438808,167.1368657991066,166.92290042698264,160.0187617547948,165.19618409980725,166.4734331172714,162.85731910321016,172.7608357252004,177.60140603100123,169.37370082751943,172.55137255536164,174.04158157780552,188.10274462781194,192.1871362558295,194.98271242601749,204.72289346827552,191.68031148837755,164.3178190565386,156.5643653701613,159.97476748801432,173.65142894316392,180.29868360424757,176.44316487167194,166.57715437064394,165.79542746650174,175.54719080118343,181.9523922146416,176.97645570922936,171.94316648397634,194.5556203436546,197.41699842608773,198.45713801226907,201.96263884127941,214.84905245028455,218.72582210844746,,200.48844937956835,203.90283546878794,209.60806691110855,207.74110029220054,209.07676109861467,204.97806193050104,203.75948190765843,197.26595226485497,205.89692509705523,210.31714458203783
7,1985-01-07 00:46:30+00:00,147.7047348483619,153.94814658913765,157.79739938514928,155.00474699117484,156.67898014687813,155.52773154697985,158.1545188548515,152.7696125682831,161.28143945192534,166.00735366643744,149.5420376152977,157.39028646010195,159.2534523978257,157.10724786293417,165.3680097646898,170.96685009337455,170.89145916657176,180.4360035560087,180.00528154558725,180.10620763133824,167.13084535768996,161.61495712778736,163.7728870297582,168.15972929386422,167.03222372793343,159.5244653299594,158.36649126879956,165.3931721554623,173.77977060063174,184.57241046740768,173.7764194820919,171.23385924694335,167.89392797121673,187.53898960780998,185.94799172955769,187.44323685095947,203.65330580545802,200.68210659092026,199.88169310630536,191.6855776191852,195.38989847384758,200.01576759514106,211.6349830639093,205.7256377136575,200.98108121868972,204.22858314152262,194.90159769308391,200.8628985430073,200.11053738403444
8,1985-01-14 00:52:20+00:00,151.02523012403216,161.34694299225552,175.14782903630535,175.72037696766245,175.34053776369217,178.6930241159012,179.81048338419265,179.07609240539932,187.46398168573506,193.11982705322745,184.21100822557545,175.7546772390235,168.29876294092094,165.1139393697096,169.72403449471207,179.54754015781327,188.20003716216607,189.55886665731987,194.4903116581913,189.42936532548387,163.01524571550686,168.407294941423,185.5727741715118,190.87112363107917,194.78546158950618,183.81155825008102,188.84548593550568,192.4711481118373,190.1853530922469,206.53671975446272,204.18687082346085,196.9483802376431,180.8734430030468,194.29162365225145,197.26157108908006,204.1686390918179,212.48558851679144,216.37167638400945,211.31047121247863,205.78172879023973,207.96040050216132,215.32639120368896,218.40240132557804,211.904700084618,207.5600939412798,213.82860503899556,212.38675478601235,222.13130766767006,230.99960683592164
9,1985-02-15 00:52:26+00:00,142.39422966041928,150.504371550093,159.16861861618818,158.51005191492945,164.32697256599056,161.47947154671678,162.55310507026965,162.6296702151612,167.36788442698082,170.89407123155598,161.4572175605401,162.96125951414086,169.19040202568496,168.78082871862213,169.84437901756647,174.33706515585024,175.46278396627403,175.03192595828625,179.140156889022,171.22020497373214,165.76515693588692,161.7763809978306,162.64718029142472,176.69721453660426,174.44081559475873,175.37871564533586,167.92485555422215,181.09312642758871,186.0683738098066,177.44590085441442,186.2375198313159,182.7573598293751,190.35714328881107,199.5637565899249,195.19216969137557,,206.0329912710723,207.47644348966014,,194.90448516586318,195.89578517923835,199.9452347741654,202.98830122626927,206.34503165619992,202.6588017831127,200.54560429177027,202.01895911584697,206.50492589622328,217.387073095917
