,dates,mex0269-0000,mex0269-0001,mex0269-0002,mex0269-0003,mex0269-0004,mex0269-0005,mex0269-0006,mex0269-0007,mex0269-0008,mex0269-0009,mex0269-0010,mex0269-0011,mex0269-0012,mex0269-0013,mex0269-0014,mex0269-0015,mex0269-0016,mex0269-0017,mex0269-0018,mex0269-0019,mex0269-0020,mex0269-0021,mex0269-0022,mex0269-0023,mex0269-0024,mex0269-0025,mex0269-0026,mex0269-0027,mex0269-0028,mex0269-0029,mex0269-0030,mex0269-0031,mex0269-0032,mex0269-0033,mex0269-0034,mex0269-0035,mex0269-0036,mex0269-0037,mex0269-0038,mex0269-0039,mex0269-0040,mex0269-0041,mex0269-0042,mex0269-0043,mex0269-0044,mex0269-0045,mex0269-0046,mex0269-0047,mex0269-0048,mex0269-0049,mex0269-0050,mex0269-0051,mex0269-0052,mex0269-0053,mex0269-0054,mex0269-0055,mex0269-0056,mex0269-0057,mex0269-0058,mex0269-0059,mex0269-0060,mex0269-0061,mex0269-0062,mex0269-0063,mex0269-0064,mex0269-0065,mex0269-0066,mex0269-0067,mex0269-0068,mex0269-0069,mex0269-0070,mex0269-0071,mex0269-0072,mex0269-0073,mex0269-0074,mex0269-0075,mex0269-0076,mex0269-0077,mex0269-0078,mex0269-0079,mex0269-0080,mex0269-0081,mex0269-0082,mex0269-0083,mex0269-0084,mex0269-0085,mex0269-0086,mex0269-0087,mex0269-0088,mex0269-0089,mex0269-0090,mex0269-0091,mex0269-0092,mex0269-0093,mex0269-0094,mex0269-0095,mex0269-0096,mex0269-0097,mex0269-0098,mex0269-0099,mex0269-0100,mex0269-0101,mex0269-0102,mex0269-0103,mex0269-0104,mex0269-0105,mex0269-0106,mex0269-0107,mex0269-0108
0,1985-09-24 16:53:54+00:00,,,,,,,,,239.04233537206954,249.87505502743142,252.1770889887039,256.0362516921286,248.92821736041054,245.697314029486,242.091295354848,235.70695296398176,224.79249959719158,219.26021715522702,206.59369504423717,208.7069174803701,202.87839052057865,209.34963484875823,202.3720756421565,197.57342144405584,197.04955800968017,196.8502341434445,203.82306126939622,206.23543883337902,201.24707599972578,196.1603888491945,194.9574190301315,194.5295077862301,,187.68366107132582,187.37700270971104,191.23322184479383,191.76899262392436,191.6089511760827,186.83743129398502,182.808374976347,186.32463584231868,184.4754282007395,179.54512481875577,180.04215604522201,178.96143620610007,174.83134391108428,177.5163961451136,177.24722406606284,178.69376856828478,183.50566057972497,180.99944573334997,178.43737714331553,177.70340811152911,177.40030521521493,178.961170818082,183.96241090583786,180.73474286430587,173.3284027386863,178.92550416042593,186.00345806313817,186.03351263978047,190.09631648995506,188.42186925920026,195.84793827156344,195.19439084158415,193.8485496337609,187.9123637381993,185.0946572652254,184.73064205795657,179.7195514485749,179.29045311295727,178.72513731855412,174.93435404375487,179.89811763088716,178.95074466862977,183.12086364996753,186.0703266979262,184.64544301536426,185.1925357312737,187.79584087078956,189.52105033401207,191.12419678260318,190.3708259284178,187.9319451120492,181.8812648367087,183.945199207699,185.3247653028993,177.26919235676496,181.34604655364922,177.06234444045327,186.20443060283893,188.9677282891316,186.1578148890928,191.76638826015494,189.13234225812496,189.43645516851606,194.59507664214607,205.2982509587584,202.14754647553292,196.22842981355754,188.24763013086474,182.28278400554467,176.6015070140855,177.01926246444563,166.01508353608853,169.66936655914174,170.32477910863176,179.306598435321,187.2238299023175
1,1985-10-03 16:47:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-01-07 16:46:05+00:00,205.4411693429865,219.83987168509168,225.56298305753174,229.00075358516295,234.1231299603794,233.0311866838367,236.0809407704947,240.51307540265876,249.16626945622585,258.14738636274626,265.95150690360043,265.6197241152899,262.5217370165778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-03-12 16:44:40+00:00,232.55677455771564,235.51112016311623,248.4935189190275,256.9619061026398,252.97005784746273,264.47345455919924,256.7333525706038,266.4837672180654,268.12764938387875,279.6298062976815,282.6849088241282,286.69586113576776,280.2010390039535,275.36002764072657,268.06610682815574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-03-19 16:50:43+00:00,228.47055179913477,242.35231487232042,239.41060127746033,255.06305484204023,255.45608860750735,260.42431938350035,256.19179094397595,254.37701650524252,263.37984838378793,273.49237075671977,271.1064431857477,269.2794228710183,274.48830613473797,265.60478816160725,259.2679740688937,249.5692990868085,249.6231806439543,242.6601964073174,236.81382116003886,239.98138893344944,240.0008781701099,235.11043573155695,235.1246462106207,221.65780898719697,221.13113049939201,223.2389360125904,218.01406209729424,221.16327930345676,220.79600428263456,225.90180411937894,223.12399985854378,224.13087207780842,224.12289010440006,221.76431455357096,216.76472793723667,216.51930324406032,212.9205938762102,215.56906953214371,205.1166014375936,206.21215586020622,205.9303303473402,209.8953309313282,208.40427244841547,213.7591166255242,206.0345785753411,201.8352230534724,206.5937363243021,208.50926932480394,211.71864259855343,204.55955333789737,197.22335854409906,200.5727572341405,200.73535376154086,205.73382084226043,199.0233543476215,202.15904245915198,200.82399385688913,199.07153866979095,201.26596137533465,202.89475156334404,201.67137628271132,205.86233622734633,208.27768093333336,206.94375662294092,195.48402203416725,201.23261646844202,198.4110638085457,197.66125419771538,202.6457819791188,205.65426515554512,201.44071227822127,200.82326474792214,198.39016549353641,198.7601881113423,189.70887920143693,183.6635632037598,191.88760287928483,184.37963335541957,188.52913005397616,185.83434768886394,194.38493037717058,190.92767991574067,198.3392163557593,190.41798206743323,190.64622707156892,187.64456953449596,174.32808144407807,174.613109686915,171.78491685805534,168.0045594811289,171.72679326076607,174.21851758097614,175.46311842119923,176.36828061974458,176.3196695207743,183.06547019320791,183.01646786260662,183.91344444500717,187.92862158020446,181.34501195846144,178.850203741949,167.85990841477346,170.7918599252244,163.6003364330379,160.7694965132519,153.34416532512392,156.16428483411593,162.54007567169714,168.97780379627739
5,1986-03-28 16:44:21+00:00,220.08320381553725,231.42150517682063,241.46310399396359,248.7285028644532,249.63722831242887,246.72337851295703,253.24006488763578,253.0013645397568,259.8670331736197,271.8341035948678,278.08184570047933,278.49517661879435,269.05933195334325,268.35473973143684,258.56731917919143,252.0099279745655,247.3727737467006,236.60590426692724,225.86564237939842,219.72131343923206,229.38363997412614,230.06022900583025,217.83827832239558,223.38065895100618,224.63432161413255,225.10354815464865,221.44418276862436,219.25639209314699,213.70243023358267,208.55371475595823,216.84909014839042,214.2037441254273,206.7794847247319,210.5339676452781,203.24850455652012,203.74666374234545,207.7535039028328,206.2123564172711,203.09167840564078,202.49798268467356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-04-04 16:50:23+00:00,239.76838587482422,250.80300284946526,258.03375939343124,260.0078139148906,270.670967625703,263.5873356313306,264.40186299945543,272.4624174209864,280.82725465076203,286.77697360230025,297.22202891493697,301.3207273968998,297.2299133139299,291.6475249106604,285.4910354843924,276.5035705098695,266.38906309732613,259.576871826792,247.74933528422537,246.9276580494001,256.7912157209175,247.5781216648146,239.65272215982577,232.850952992227,229.34859052767882,242.13491031894722,245.16395365534595,239.81061199320018,243.07639642768626,238.67711094502383,236.4826362014023,232.34123780004685,235.39766190787768,235.52719396544404,230.54648279143237,226.47587757979292,230.71321462380158,227.52213751676666,228.37275818936084,227.37210653127062,228.02922921295288,221.83784055020712,224.96039370065472,224.7351836124769,220.79954651575557,216.74451865230142,225.1969679291943,218.5870070969482,217.82187032728132,218.4577901387601,217.1352982641921,209.65721010823378,210.8864626809283,208.19587265685513,212.1602843644183,219.1627690133848,214.9466034166806,203.08413088906653,207.92152235221803,218.52443584091762,228.48661904969754,226.06391346062264,221.90538560896252,228.45020727521816,231.74128127085882,226.34531390585627,224.5010664160566,219.05299923001513,218.23734120484093,214.81903071917876,217.97947336775468,216.22583235379378,215.55862222932154,214.9715827038561,216.29092527629209,214.20040136304806,215.8689002461427,212.35959886950633,216.89548627067208,214.5434502294939,215.0582914959235,215.15968966473545,214.63173868499078,209.38458342362165,205.93334859548483,194.13371700837462,201.0002827767543,195.74402658314503,198.5945465495512,201.28883891153103,201.84291256653748,195.15874075809523,201.84389111673045,199.67401464639843,206.17190140215777,200.62841995314514,205.9752609838113,210.41746755330183,213.12730107874518,204.62843992073616,200.9926195213939,190.5719983429497,195.48207438025275,187.58003911393405,190.66343580754423,182.30202176621518,187.18501588539846,185.68134731321845,184.27278750407234
7,1986-04-20 16:50:02+00:00,210.9151529785043,219.26242833155564,226.28800512894495,228.3144740635725,236.63377511233747,238.5821854684547,241.2685347260694,240.75872814331467,248.62703778892205,262.02161531177893,265.7241571602828,264.94156934905055,261.21307136358155,251.9788130833153,246.75252103265964,242.02012738311828,236.8987071856754,225.39422823510813,218.93022604832225,215.51896176731535,217.9263914316408,213.0967379615912,208.97163913322885,207.55451329044126,208.36393903665078,207.4258083458506,,207.33345872381048,,201.0956044580182,207.66359658583463,202.70013375467502,198.74098578035398,196.04045840667183,197.10601714782942,194.48463132144246,192.67847048611188,194.30510197862992,198.33023325592342,189.72595760248063,191.15841488652205,183.165828627818,183.33823163010067,176.85540417550493,180.23106668340142,180.57570125108364,182.1180687217895,181.74382916725187,182.06673499632902,182.76889982918192,182.037536358182,183.77104812661025,182.31183536815377,190.25433441187863,187.34434823022582,184.12579309997088,189.21535897346791,186.23121198364893,190.49348413653115,193.41238176451327,185.92315880565616,193.99803932546922,192.72546220002158,194.561496331844,193.5297214305673,193.779699932626,189.19106503894332,192.89597767909433,189.9683199929175,181.1781912095605,189.17343870522748,180.2193170053646,178.55505307489616,180.13951039018355,181.6313799548309,181.93515235001018,179.44117670938397,176.6493528162864,170.44950500623108,178.25357407790597,180.25377618998593,180.822612638142,180.03550739566313,170.88520918082273,173.29528484389164,172.227953696873,169.97453280719407,169.96100549824433,168.5813974360238,166.7554727868171,165.0433105746573,164.12230053794852,161.94088044006276,159.0268699461423,159.32655985595798,163.44748898490712,169.82059335748278,174.94531661347332,176.06186971093553,167.54924887024697,159.98940307282652,156.8932744790381,155.58043672677996,153.67178260782597,150.1403847971478,148.52539736395704,152.96259327889774,153.5963880196703,154.52195217544573
8,1987-09-14 16:51:34+00:00,,,195.29553080391486,206.00489767669723,211.53937104846887,214.02999132612322,,,,,,,,,212.69525012668677,209.57694860735413,203.62477355347585,,186.50887221656524,186.76381463555796,180.98739771686664,188.7859084296415,186.65201039526056,178.62325134255533,177.62846256118914,185.6480350953053,,175.84457720875577,,186.9043163226431,188.328397142513,184.50824787157433,183.7771477767715,179.170234633306,183.20896790695156,183.15244105318445,182.36954369825108,175.79471885608353,174.51450250086617,177.33157221597514,176.95694159939225,173.64990151819595,165.64803374604887,,,,,,,,,167.40957602462598,172.70734553322734,169.9915198779464,176.15330041306666,177.02305630417533,181.54050716397225,180.2668066895288,183.06425472307487,179.9950656070444,183.15619654117984,182.78226648488666,184.2736885808989,185.1198017333177,190.53497035678245,184.4565076431593,181.94373396552285,179.20086679181827,163.49257507957557,,,,,,,,,171.6156975547842,169.3773376666467,164.99718604790328,173.42561819447175,178.22925247226775,178.46817860398937,169.56614397557917,161.5515761236632,157.11026327023936,165.0242884123357,155.2118214723846,167.11716180089738,158.94909730143735,153.59885842952653,164.85890019208128,172.87971562389507,168.85401562252295,175.95699788871357,179.1106999031659,178.95600662421603,183.66643660475805,191.8580046225007,186.27279662958836,177.27859279367271,175.3946275630138,172.31177181088304,174.00815265729526,174.8651209081545,177.09944328271266,191.47916854517743,195.03060541285768,199.07309998499463
9,1990-02-19 16:39:55+00:00,223.1671012263978,236.95298210592952,245.67930981315615,250.5918462561478,256.07559050247085,256.6535519485468,254.3747168668263,253.48375092013697,264.2334008688606,264.0909809541074,275.3447655379952,275.50664614292157,266.2003960851671,261.13230155299834,257.5815301101634,248.44583486452453,241.85977665704428,231.424993912757,225.5983814708202,219.27451761788765,217.3934143402117,220.62564959248604,219.17723863014646,218.2251907392217,220.19035942560893,220.5087535384085,222.24855011431268,220.4694879279036,221.15268228877434,227.91940583592205,220.2720562713516,218.70769035391058,216.4525894262126,211.55592602448138,213.67014554847117,215.68064829240404,209.7802448112466,209.3164947896048,207.44582316790687,207.50181980841666,210.4377199832222,204.81468759016502,198.89841277122653,195.16394798480806,204.68889176152948,211.16140621723795,205.93099466589925,208.81622251156617,207.80884171802225,213.57084447414852,205.13107213527192,204.57292933562397,205.93228098788296,205.19404902768946,212.7177181666704,210.66173575149872,212.61436088601423,208.91723277409352,205.32313870508816,210.50130452547145,215.76633359762556,217.29367394601064,223.62709847614886,223.4989652524416,209.67927381396223,211.36542137887173,210.81904555920835,209.06788543575365,206.98434065251305,214.34664710316721,217.95995063063862,210.6633918071449,204.15533529885371,207.81517093085972,208.12988555364572,206.70862273371236,201.80343989115772,207.14190789813063,202.79060552781442,206.5660208656543,208.98455511957687,218.09168899239538,213.91594197524083,,,,,,,,,,,,,,,,,,,,,,,,,,
