,dates,nzd0095-0000,nzd0095-0001,nzd0095-0002,nzd0095-0003,nzd0095-0004,nzd0095-0005,nzd0095-0006,nzd0095-0007,nzd0095-0008,nzd0095-0009,nzd0095-0010,nzd0095-0011,nzd0095-0012,nzd0095-0013,nzd0095-0014,nzd0095-0015,nzd0095-0016,nzd0095-0017,nzd0095-0018
0,1999-08-26 22:04:44+00:00,181.85593126791116,189.06952621494537,185.93573249876448,189.21353833430422,184.30052164699237,171.14812793615852,179.03847445474455,177.3266934519547,184.27445822979985,177.5713540449495,173.58128422188025,161.47921111725856,158.48075835807123,161.1488010248916,158.73654554691737,163.17959893791013,171.32444417283747,176.42677613997725,177.78494479108238
1,1999-09-27 22:04:48+00:00,167.8888203819944,174.05523918245729,175.08275379879808,173.7707332530818,166.03530007257888,169.9742526348773,172.38915018085038,171.9693662589441,180.63585206234114,172.03162059479882,161.6379310098671,157.9184201449036,151.895931614058,158.358677347639,162.69723806366306,158.54514874739027,171.59524966007535,173.56827895509136,176.54394846465777
2,1999-11-14 22:04:42+00:00,171.17954338757653,175.9714984445526,174.4796479547036,170.3530698859483,180.20293238345238,177.70087707957293,184.02956003854544,185.0556067242161,189.12015211529413,185.83424051637292,169.0829664693899,159.08883746077166,152.8230222834037,162.8494038708031,169.27553855411492,163.40550112907238,174.20082931913976,183.25711674067307,184.74233075924428
3,1999-11-30 22:04:35+00:00,178.93395492723917,177.47792323700003,181.72616054440573,172.8302525173426,169.64327112154422,176.81536453487308,181.30660629469713,179.2709524000319,187.17649512868354,192.45452653897792,178.04540066725204,158.85597317358145,155.64741661904452,157.38197929679743,163.2485325498211,164.5711935504401,161.15769756483644,,
4,2000-01-17 22:04:35+00:00,190.92662907517845,192.69525292890228,189.7919529093249,192.61573572394636,188.34797757451832,185.79078748390904,186.78578280896494,194.62726958225895,196.94773228797996,,,160.17726452217462,169.4669846622735,171.58283914481999,168.09693543820094,173.8397197492286,178.35904316883477,184.89801464845237,194.0346378028391
5,2000-05-24 22:03:46+00:00,185.9396072091816,188.6181627759591,192.89421791359183,175.8910257488097,184.90339960686106,181.80743861416028,192.52476457730717,177.98759303219418,188.28701927924828,177.43169705373114,171.475528481604,160.13848147220972,166.99812420461535,,,169.0026811194163,174.69736794204246,178.6416855432622,186.17001696269728
6,2000-08-12 22:02:54+00:00,,,,,,,,177.49332994379822,188.66167013486375,,,168.6964710876354,169.68591761157975,169.56459761394703,172.0380185740155,168.61524811954368,174.6190968623554,183.35224861609868,185.28459415923038
7,2000-10-15 22:01:56+00:00,188.34084704228616,191.72896257572992,,,,,,,,,,161.1554119606139,162.64915603999822,167.16678293980155,173.673829346174,163.55362547453967,172.35576920881414,179.69944960837094,181.4718954364748
8,2001-01-03 22:02:12+00:00,193.33623140249858,191.45976422851948,186.99564960105127,185.4514879177781,184.69249349858393,184.97129740333847,183.17805670354585,181.50078749117478,188.12919714281605,190.08855383513617,190.7056072544721,171.2071458254749,178.30104400692238,180.80687480192665,174.77313008590244,172.9544518793588,175.6217631994976,178.73977458226517,178.30116986679562
9,2001-03-08 22:02:09+00:00,,,,165.1092348057636,154.94567456358254,159.74065848525333,164.2669798314431,167.4180673254254,158.7300765920728,,,,,,,,,,169.86191061361458
