,dates,chi0300-0000,chi0300-0001,chi0300-0002,chi0300-0003,chi0300-0004,chi0300-0005,chi0300-0006,chi0300-0007,chi0300-0008,chi0300-0009,chi0300-0010,chi0300-0011,chi0300-0012,chi0300-0013,chi0300-0014,chi0300-0015,chi0300-0016,chi0300-0017,chi0300-0018,chi0300-0019,chi0300-0020,chi0300-0021,chi0300-0022,chi0300-0023,chi0300-0024,chi0300-0025,chi0300-0026,chi0300-0027,chi0300-0028,chi0300-0029,chi0300-0030,chi0300-0031,chi0300-0032,chi0300-0033,chi0300-0034,chi0300-0035,chi0300-0036,chi0300-0037,chi0300-0038,chi0300-0039,chi0300-0040,chi0300-0041
24,1990-03-03 14:00:23+00:00,,,233.12655488820315,236.29150438135343,241.68856998775223,242.05654497094494,232.36009711536082,222.8708718766914,216.22789069731962,216.14181540292893,217.24129267961084,217.2135267324512,223.83247272641003,215.26087005174756,202.66093753968528,199.21920006579234,211.67281830000167,220.74252478140397,214.83387519784233,,,,,,,,,201.2753233661889,199.0348139074225,217.75348751091053,221.45953267629403,225.69069450859737,212.65584298447877,233.46846742187893,216.5863017254633,,,,,,,
25,1990-05-22 13:59:40+00:00,226.11865327278898,222.65161703047988,225.17661757645953,233.34913004977972,236.16322712702316,241.2328791211017,230.90335751811182,220.6923638788138,213.3394216987782,213.2232597999535,204.59599935717114,205.04054668458602,205.4507243916194,200.45442508496834,190.91182912662435,190.77617349630893,,,,,,,,,188.4798113312111,,201.16292006071237,198.90194584955486,200.8014494337942,209.82847338089417,219.82062650865214,207.53622597684037,216.70181503483826,233.08523309720994,207.38561502094868,201.44389513617628,184.6765357004956,178.56740045447916,180.0103712987789,196.1859875212984,198.97836416371157,222.62780044143182
26,1990-06-07 13:59:38+00:00,227.3278380066738,227.04581484030479,227.39036038203977,233.29321873112275,236.57569185613823,242.72777200529177,228.73991601226118,219.64403136047815,209.08390530977505,206.3703806668829,204.16664699829172,210.16679548899833,215.69210921401717,203.99090634198149,191.53422689196316,187.2461863635234,202.50234386225583,203.65116840419716,204.052290868209,199.60379826862572,203.98547715505563,188.2123487896341,190.10380801816626,190.87500727818,194.839571156565,,200.8044027230501,196.93247786664205,210.4117478554493,206.64220193040774,221.7731101097594,210.69445874246375,209.55363402861144,231.15043385116806,202.22483953098103,205.71536775929405,182.11620216065793,171.38957041182965,173.02535273468598,189.43074565057776,200.0182085523532,214.74823430462374
27,1990-07-09 13:59:35+00:00,240.97656774258655,234.99830562046708,243.67528551050805,241.83073062039233,250.5910075747189,255.54234972598385,236.36631466723938,233.3394353384799,219.48048655239276,212.46160769561115,205.76375082170176,206.48765350887123,214.1421826364675,205.7301390417183,196.35091763278837,193.75984402770064,209.27909264366738,212.1205524691659,212.79712438432801,201.44373404221673,204.3740985011073,198.86711695394231,183.01269800081147,193.24035713749063,198.00990399335575,,212.00910441613212,211.42885029750985,219.41030647501586,211.2410955920724,228.36860167691654,216.50333737446877,209.92741415128876,238.74226736398487,219.29744476189128,204.38412137716355,182.97248421755458,186.58736514771897,188.16940087784607,197.15190796961758,202.04859591549643,228.0988251495308
28,1990-07-25 13:59:31+00:00,226.3727344818943,220.77798512344404,227.79339475073246,225.89336236753388,228.6992869265944,236.84188314391199,225.56655440423228,218.88623508675434,207.04095462734912,207.15629907317327,203.0281889067381,202.54604231611805,207.4118523885732,198.80382477492083,188.5714916786731,180.77146064263817,189.4779813001533,197.63405633079353,199.1520439484821,191.40207587219217,196.30797988721181,184.55352335329874,181.1038391882589,191.47938440765506,192.0114463884145,,199.778991914168,213.35358157990845,211.60854955196615,199.68034448332813,213.1486087005471,206.94093472204298,204.17735418824606,227.47492296266478,213.0896979271998,201.08028463180304,179.76391379993413,180.13736176124283,178.615180141696,195.95733577333598,196.15555070740027,219.76727355889366
29,1990-09-11 13:59:18+00:00,226.57547509888133,223.85525518920537,227.6588462252083,228.76713644234772,232.24795934441377,233.67569907988855,217.82437524300352,211.18209685630077,202.37742753800663,206.86765608241845,203.3698287908692,188.77577232525428,195.59135759993794,190.95725730122066,178.42512090571066,182.24880392929364,186.74854925456052,203.37638606344194,202.82135866859247,186.13900960305224,192.36784106013693,191.99448901371107,178.07428166241186,176.32854620390796,173.47480123437433,,208.6092964683943,210.35088166918263,214.94971774143818,197.1137644367841,190.49476938076313,229.2556749853185,202.306201344396,213.9623160345466,215.48391488602138,210.8578534114208,184.12449148045187,172.61901958488176,180.52311846760261,193.90173056613108,201.05374983240873,
30,1990-11-14 13:58:57+00:00,231.2974629107246,228.0618259210727,231.0763908843117,233.75582332241925,235.12910168791376,237.0614329101901,228.19210952856605,225.24589169072323,214.10629154161614,212.48141354075574,210.68032317184918,207.33991722800275,212.93597118841978,201.14983687052816,184.76472886913055,181.44887181784082,191.7213262503399,195.26602547362307,194.36464895883302,195.72592756031483,199.24174583778543,181.05163303664645,176.7716104397006,191.29027853914118,188.93501962831218,191.21758005383776,187.557513582105,207.53654739632444,211.90504969787358,182.60651804606678,176.14093036479136,202.80102448023055,209.52929133379067,215.8342959135498,200.39516902401311,197.04341560292644,175.34422030720975,174.21526415896196,167.9643765595453,184.49064600303157,185.37482773776267,199.7106442733742
31,1991-01-01 13:59:19+00:00,245.56321372825354,238.33793002433114,245.2084020463121,249.76082458957248,255.7152002832395,261.35161726337674,249.47642951320734,241.15954455699833,228.78202134371412,226.77104182847657,225.77792578677443,221.06634423138442,231.79719574304485,225.769333560563,203.8384371332995,202.64400956473074,207.80831987404628,215.56551078866553,205.96651522046884,207.4826002637775,205.75760182424813,187.54062771454912,183.99318143568314,195.4403928934926,194.30988421091783,200.32936002728914,197.9382950411383,199.12206289199037,211.34680719560345,202.09564004443925,199.07393444315883,226.37196264519966,217.75533390796468,215.68057261514952,208.36866137042554,192.60569548229827,182.08248611972851,170.0403012989344,179.78038839463198,198.27670132205958,198.70020551128474,216.66678094629992
32,1991-02-02 14:00:00+00:00,238.98459872439093,232.49931631943588,237.698886502436,241.02015741233436,244.329370794464,245.35580208843936,226.45457954460755,225.38125431814254,216.5986414433262,209.53058198704431,205.3118365710609,204.8513286262462,211.73026171932827,208.11693823010592,204.12854055847075,202.51851793696403,217.47186149655263,219.2717396051438,208.41506855608293,195.29251538235013,200.82095996790852,189.51977179681745,184.39411071076623,184.69025359559404,183.96945576084957,198.30017964945785,196.33839883483688,201.20303532099842,211.46264499170167,204.38140791072868,206.81809218900548,217.08466839208648,205.37002659834806,222.88208665398736,209.19779046927692,199.06809974566963,180.04793593806005,173.446116902781,169.31192926710008,187.01477728455563,193.42811730738822,210.41629083821388
33,1991-02-11 13:54:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1991-04-07 14:01:13+00:00,219.82122688736516,219.42927442139555,223.24080367952337,229.29879812649284,232.6680679847104,238.78913244310343,225.06904173768876,221.85902788711368,210.67125518248164,209.5230763336322,210.0416923785874,210.76678459495974,219.39406614704583,211.63599557619568,205.25769264014508,203.5463748098236,214.8267984791424,226.84431812088937,220.3585072460125,218.95923043933485,215.6474023531916,216.5257515063332,211.03354741484196,200.76113315855108,198.7007049232153,216.43230296526576,203.30396759539406,203.38040191857698,232.00156106638605,228.0776046650868,212.5688678564373,233.6582831115007,230.04457015250307,220.21476757662666,209.8329799348126,202.90618985396952,203.40765699709002,190.67744283915462,198.1660041649451,206.0079369917317,213.26337999417152,
35,1991-04-16 13:55:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,188.43153447866305,185.45938327707424,,,,,,,,,,,,,,
36,1991-04-23 14:01:28+00:00,230.82853360699545,229.73275506661324,230.6666474103532,234.44570188737904,238.58984292530775,239.9256457890468,232.49995050210194,226.6349872984487,215.0473887943212,211.25803740286435,207.81105741883368,200.0843285304432,210.6758960558065,204.94547164869797,207.24571950745664,199.56491562549223,221.66688789841123,227.15278431764676,228.59148082270957,215.7298182760132,220.76107648710763,208.13269243194145,205.64103122116097,199.1053360093714,196.58897334810115,215.0167010429808,208.59965655840588,211.97453685668418,220.0862745364353,225.36192237596572,222.35112146231376,219.59280794111683,229.0156307297034,221.2842628257983,207.77209125654423,201.90657748819905,186.25749645447968,190.72299155330614,191.04024084793173,207.61146715292745,212.05134525222817,220.73890011699112
37,1991-05-18 13:55:44+00:00,,,,,220.45261914289952,229.03645688834558,207.88989814038734,203.75700398363574,200.13272424578568,197.77492010886775,208.19108020357154,215.41847111166183,203.71409731952835,188.89015973417693,186.06820452327824,181.83977082454552,190.61595672768172,204.219500071861,199.4855075296424,193.35497167459815,195.91304724220737,192.69467886478242,177.89262641164441,190.23413033553211,201.11020670052073,196.57140169710317,196.74504256627824,208.06852137681676,209.72791082353416,197.1971776589879,207.0866062494374,216.67876072358158,213.11613177760307,221.1043433966743,204.05896977844802,194.62198922247444,176.1298764803334,174.94711343516056,177.13763070933794,189.7730340346525,195.8224532895696,200.47960970786812
38,1991-06-03 13:56:01+00:00,,,,,,,,,170.3532785061743,169.0741785353266,159.00500377432226,160.84188549863208,163.87349933613285,154.25358116739903,,,,,,,153.71518415252694,157.2171670349559,162.08827050010294,158.12095840852336,156.4276933520037,,160.1355892755448,,165.8738184898583,168.12734451352082,176.9883016872579,184.52091402927277,,,,,,,,198.83412673574435,201.76036525886823,224.7511368227162
39,1991-07-05 13:56:29+00:00,204.3605066149026,,208.60831198049365,216.43150163834045,214.96993600008568,217.28502121980213,201.08459751494573,195.92713786037348,192.3384429335325,189.8542653678913,189.64233536290462,189.86125800013605,192.99705303797546,188.469571172843,179.79856298722595,177.43096220654246,184.81999546827967,196.9460020845309,184.6581238998063,179.0753941788856,186.78501109250865,187.43509162916646,177.6844371984973,188.39805275856457,187.634655141585,192.77385200480535,215.09940393092685,206.2046755283817,201.2834282550491,211.78917374480798,,205.61544195174457,215.64752996503395,230.66668484020542,216.82613673038205,213.26344797358627,176.0271939089507,175.89205801927864,198.92031850698686,205.04565269257282,207.92414540890204,238.27932301492328
40,1991-09-07 13:57:06+00:00,,,218.38506066680532,231.0763487366436,228.1865846138854,227.0764403025981,213.8109785032162,209.35788908433832,201.75227804517877,197.37936286700443,194.40921267170967,192.20059352302835,196.92479931903057,190.75671032149626,178.44829420277864,174.586954458816,192.82349555911304,195.697968286856,184.63324128600212,176.53549766762922,176.3972876899436,186.26235205950354,181.92429289690256,187.9910403907724,181.800621954684,202.26198243288792,202.93600384933754,,194.5162614944483,200.16251224993474,193.9693462035138,206.63066480087804,208.11066342900057,222.60580475220527,207.02429151051973,198.36667467391538,180.84282466315443,173.19235960655135,171.92431661377057,179.02005102311838,190.62655719883597,209.6373844710178
41,1991-09-30 14:03:25+00:00,214.4512911024367,212.630750664894,220.19898424214605,220.81354820901362,226.8579897933535,230.33596602986657,213.7633420900389,210.39023081759086,200.28115649626835,194.44139515772082,196.12442166732225,198.5649914839554,192.93990415539278,187.73553339863295,179.58322954776068,183.11753787847977,192.08242035247156,196.8919266424979,206.52086288566682,190.26322546917612,183.8562743932244,192.52017288460704,187.39375916152244,186.59390580095877,196.56369529960526,203.77030567235616,210.95507798661873,204.62671584356943,208.63573856887848,212.63117329978976,204.6653786286784,211.641498087229,223.6469861175039,225.32533135649385,213.67001043871716,209.56888314188757,190.7820839776394,178.90362774408158,181.3791523384097,191.77915076039022,198.9249573344198,222.00969919382146
42,1991-12-19 14:03:46+00:00,237.4696129344519,219.68283094397964,232.3027027021803,237.5698804989261,244.07830838817384,246.3224548731363,234.65943638182193,227.3359740892778,221.46144183740486,213.34897402000192,205.066791594979,204.86184738954447,211.69633438026887,213.0059089863458,201.83754130822447,203.96722206837276,211.18195416943146,219.48585925626807,209.27243157178626,201.23137452147108,197.06338899806096,202.67614936056984,198.01811821184253,202.7696852691556,195.1457523771508,204.613290706717,216.02047260720252,209.66072502142916,221.3575562367648,206.16833967239526,193.92177087043638,207.4010769553541,224.43015452321248,218.40972962011617,202.0996929831085,190.3196739326275,161.6089290730242,178.59355834218542,174.18461399833907,190.6819987813947,198.90233329503846,215.67584166823647
