,dates,chi0300-0000,chi0300-0001,chi0300-0002,chi0300-0003,chi0300-0004,chi0300-0005,chi0300-0006,chi0300-0007,chi0300-0008,chi0300-0009,chi0300-0010,chi0300-0011,chi0300-0012,chi0300-0013,chi0300-0014,chi0300-0015,chi0300-0016,chi0300-0017,chi0300-0018,chi0300-0019,chi0300-0020,chi0300-0021,chi0300-0022,chi0300-0023,chi0300-0024,chi0300-0025,chi0300-0026,chi0300-0027,chi0300-0028,chi0300-0029,chi0300-0030,chi0300-0031,chi0300-0032,chi0300-0033,chi0300-0034,chi0300-0035,chi0300-0036,chi0300-0037,chi0300-0038,chi0300-0039,chi0300-0040,chi0300-0041
10,1987-03-27 14:01:45+00:00,230.03971547452124,229.680852689883,228.4612309155257,235.19808769752657,240.46766050197698,240.50651060847167,224.63695331695817,221.7675490015664,210.71385226716416,201.87537425948463,209.83682768868084,207.91397807578187,209.7769150378847,204.442893215205,202.5633082617197,206.62504987293863,222.99080885076938,237.0605849348154,229.5022034614835,216.23205704260573,211.59506681632627,212.95376445707905,200.79205475090313,203.69797343767019,210.51926349922246,211.12572416169718,212.8738687213687,215.9342555742248,212.88850229416622,207.07190981340085,207.19221175880267,205.45392218134265,206.80828579707216,212.826660093385,200.82766387564175,196.3902123564077,187.23334333419518,173.8693810142173,179.1754038234319,198.81857690749268,215.25719139099118,244.21177401880288
11,1987-11-06 14:07:20+00:00,177.48868187853776,180.21360813975446,199.96872307225843,202.72400372143937,209.96849976400617,208.24002594810756,194.17472817321402,191.24909800794842,184.44032870315553,181.9818425161813,183.81463547702924,182.6342376435504,200.1521334897372,189.38377868271874,165.45625438161545,162.89273941386526,187.40249328380614,198.7808561809675,184.7576298996604,191.612016131006,205.93400764792608,199.90379905414528,199.52215646642736,208.06259495920165,,,225.14421038504554,220.00252564956816,201.90740077022974,182.6066281917681,212.96737556866492,185.7245467830911,193.54137896993103,195.8305500794099,182.66380907027525,185.18014489087358,175.62443186303847,173.40338517711143,161.08737280629276,184.37946605247018,196.86249743509262,214.0729818743608
12,1987-12-08 14:07:53+00:00,211.2852799223897,210.71361033651428,212.30576030689855,214.8525873329836,219.77077193813705,222.30190920763346,216.41503898176052,211.16464501580174,200.01454011985206,195.83272373124248,193.30969703976382,196.9404320595716,210.20649361700717,202.4401399367659,187.27033983245227,191.8311499032166,205.45186328568482,211.24129491029245,209.911251270077,207.52747233679835,208.01466082801466,213.45212944485857,208.34811708786344,215.02019871272162,227.57594399600546,,230.8743190261784,240.16913292483974,228.49416330577634,224.12268684118098,214.93496271464804,204.45935241774112,205.20147595006387,199.8669304709398,181.64430460740738,197.62112502703928,187.19997466445835,171.86429474037908,165.70970598424793,193.38153622996393,201.50491631992153,227.53319965186427
13,1988-02-26 14:09:12+00:00,224.80796549162935,227.1958156880418,233.74280036583914,239.21726625548908,237.98970909607198,243.8571664530342,235.6378055359827,229.56695758193638,217.41040193981652,220.11774467650466,216.3780425454628,215.82850263902796,221.73238328470003,223.84945929346844,218.33084813011206,219.58328869367162,232.82438858388264,237.0973439972823,236.95208301186636,221.38227318318394,230.940882303972,227.72003405604838,224.01769088479153,222.75697867715922,233.5939724004431,,236.36245343882987,240.24438140553642,249.29224890983693,254.68223884034418,250.48137826420464,238.19662418974974,242.04833646668135,231.83914759366783,177.5085843896471,185.12251632449477,196.00015680962233,173.90091416623787,183.63494882240303,202.46002236700906,215.11100778381442,234.68860286203318
14,1988-04-30 14:09:40+00:00,214.96350681405258,211.10590285717163,216.50882305575348,225.67144350229597,225.00528737317097,232.9809377639645,224.81076334595883,217.0120122892877,207.32326649478836,206.0998600529191,199.17049293354074,204.75386042600005,212.99853548652015,207.40223660035883,195.83336869891542,198.66350586788144,210.78635695620832,210.30753645143722,209.9741430585951,202.90950423393707,208.65084530213122,207.3852362962454,201.9491717247074,207.3517485231606,208.71255518702938,,222.08562298513172,214.2980991636204,211.50234116440808,229.20948194919612,229.74362325727552,217.7299036351754,228.37711633145517,228.3814153726637,197.33999738399706,187.3486666627494,177.96822499760185,171.70544325268733,171.19718923411682,193.53581699345239,202.81259841668805,219.76723756731934
15,1988-05-16 14:09:51+00:00,211.6844363199775,207.67014197976587,210.2481068981723,221.45783728723507,219.35021233133682,213.0755620990936,203.9601405706682,196.84664413404175,195.83667853417083,191.55325067510643,187.15855901644557,185.90383158341533,193.24595189300243,188.16109645152022,180.39954177319217,181.72816560602337,184.75263019337936,190.79119262840405,188.17968052685447,184.066800729568,187.90496316979124,188.64011546871356,192.61685192894777,194.9505845820944,200.87703298425026,,190.7735722120947,,,213.71335147234686,207.91193362103792,218.55383053028646,223.33442731694151,217.24035544930692,190.76986091662096,184.36355164951908,174.90954174665023,166.73371682373036,167.60363145215223,186.79160343853061,192.441787122022,213.11409843316758
16,1988-06-01 14:09:57+00:00,206.78146066453613,207.98080212328378,212.75786378367673,216.4042983320225,217.82696531629415,221.96121938008747,209.65376308821178,211.48627773445702,203.76367481287423,196.39017128980117,187.43721371308496,188.28662433163038,199.3995703608088,189.97289297993854,183.1816178929515,186.37492829709763,191.35167888172916,194.59857122963035,194.32604965657765,188.2949695184821,197.73197545552028,181.80949254182028,188.39833260396816,192.1552370075448,205.10866999926202,,205.99673919208445,213.0421018575586,219.33640147955776,206.22726465148867,218.38061792424156,227.3034134457676,217.62884478804023,207.95395370606337,190.27528677769067,190.1177953144584,172.24294246205952,164.10994897152966,166.67249175748856,175.465752892317,188.91902499754391,213.9196116372629
17,1988-07-19 14:10:09+00:00,217.9011641035581,223.36261634030336,223.0644758006448,221.9432434107241,225.4507684571584,229.59865884818953,219.4104172021618,214.2792573527836,209.13268398036263,209.0470028109903,208.50097010397675,203.40750774280517,211.19978561242834,197.68564788706726,188.91086842705977,195.7893356378136,201.29129923958385,214.7855698434635,208.6703954045533,188.73217355012483,191.4933145595357,200.28716129852134,190.6229474624973,199.78890585162435,211.8605633377107,,192.25965940259763,210.69279095432464,228.69708558524508,225.66618559573843,231.74854548899526,232.17207507931576,214.32394465863604,216.01540644490296,209.9482695390248,206.6654892769477,191.28810351667622,181.09610302486905,174.63421632996236,187.4112021812767,202.4921269275478,219.11408104247897
18,1988-08-04 14:10:11+00:00,222.3044411585784,222.13140907145691,233.85556468088606,231.13901988238837,239.21477991800748,240.85852683063007,226.3778385810856,221.5842755974062,217.05667042767269,216.45091150792598,213.8436603862807,216.19490653224668,219.63947054604228,207.87961764238065,194.82485201511028,196.99689115495005,211.19143715522472,216.66400073348993,213.99564558367504,208.3771711811174,209.0632579491032,213.92467266263714,202.09773013047732,207.63875025546176,215.1721537213345,,199.6182059736978,211.95091639686012,239.3197725444874,238.46020165272856,242.6438059723525,238.31481541122332,223.27468963246304,231.70885060129055,214.36798159833702,210.54300090793234,203.02965691306778,193.66311442087442,183.00808850641704,205.18058337926723,204.08185907581787,
19,1988-08-20 14:10:12+00:00,216.1169815093899,220.7613592186354,230.10145069999166,219.35692195328278,224.90833421950683,224.27534140526342,212.70836156689066,211.71299428251712,206.38986328074145,202.10202914966692,200.71926636689102,202.68787207893502,205.22286977810907,196.81659195065834,186.40361500222434,188.51066886134728,192.76105353568525,195.88231173922475,195.70096215365564,192.9593512815581,196.89690387660926,198.40021824780487,192.17730491225132,197.2433496082615,203.53035309113545,201.0217324169235,202.18816847892543,223.50020744756767,220.01197683033226,228.3201732673857,234.12612292130936,231.95279527932595,217.8304051435826,230.36305200275442,218.19455738238952,199.17033808648648,185.9198776496362,185.57332350399173,189.62371139936553,203.5920845449502,210.7852889765967,
20,1988-09-05 14:10:15+00:00,208.03093341628312,214.32699709474457,221.04530910093584,217.70786019965283,222.03599521124755,224.4847278387345,213.8135674407776,211.85352579294636,206.20261663518014,204.14413621470044,204.9889885644419,202.25166148902673,208.55845402942916,200.8086920116428,191.01510909277206,191.97441683283193,197.92280362993398,200.66633318463363,201.66957137554772,196.7129356861421,200.55892343992463,199.19236895750154,194.059305766772,195.56583403639806,193.09002691235898,197.22843594919652,206.94539779686943,221.450107749342,218.3111001878553,224.935558866004,226.3034093478415,219.65895711219466,213.482887046231,233.39437537248028,218.44133801006348,202.77306557530824,189.007036357581,171.90571255313645,188.8664552821058,203.45256548853064,203.99119270408815,238.28631208625296
21,1988-10-23 14:10:00+00:00,214.6978197749901,210.75556821354985,218.27874681660649,224.99608776074808,226.1498629768118,226.41980306229325,216.1095240906705,213.47783384462153,205.62592368496504,202.89933071600134,205.44939984656457,206.59373386399727,201.51468568204243,193.14394833126923,182.06885546440753,179.4942986945582,185.33210978289074,190.80981282761562,199.12834735538863,184.64345006909176,190.61336298254798,185.05846108165784,176.8011284171679,170.000651579088,178.88778394123432,,191.35535081129885,201.19078525550873,206.23665987450286,201.27784184511563,199.31979695797816,191.21467922343123,198.4396477021771,221.41637084174448,191.0647764717844,189.45459986381718,172.9169972171914,156.48917708663055,163.93999110320067,168.00175362496174,187.64744607171852,212.77419051378098
22,1989-06-04 14:07:41+00:00,209.53351461546757,201.91319524618734,199.03484755996828,205.23358446782078,210.70332410818185,225.31036841210084,215.06056781812916,210.87039380286785,198.66075058100694,196.41766337919216,188.19677447998797,188.72436180263583,194.9247368923758,189.43833026978558,191.54749253130572,177.9934899646267,186.4980689580717,196.27948742915373,191.5782501784166,182.3206306755238,185.22830075568766,181.13578748555545,163.04759803356754,174.95195809102836,180.31233827901477,,189.14489386915938,189.28472672931935,,196.39870409974637,219.200007671658,214.36768243410063,214.09185265339676,210.69760739914568,185.16575151341294,188.32687188362448,173.25407452786817,160.53000575291085,154.1660115487757,167.3999508419434,176.8467129635602,195.4235503613567
23,1989-09-08 14:05:36+00:00,219.79432200891267,215.08633385978166,224.48817142894376,231.59254032563408,229.21593323935303,234.74671330634445,209.2195814243713,,,,,,,,,,,,,,170.3439762521963,177.98342077871453,160.36718147252893,,,,,,,,,,212.63268011570636,207.34748479909283,196.36506950849534,200.54684183976002,164.26457455190908,178.92564205811507,171.8350161766785,194.28926665672668,196.232984261102,219.83780144837147
24,1990-03-03 14:00:23+00:00,,,237.9187785972479,241.61619739140315,247.01326299780195,248.04682460725087,237.68479012541053,228.19556488674112,221.55258370736934,221.46650841297864,222.03351638865558,221.57009374067368,228.62469643545478,220.0530937607923,207.01750454790778,203.57576707401483,216.02938530822416,225.09909178962647,218.82739495537962,,,,,,,,,205.26884312372619,202.45783084245446,220.74862732906348,225.45305243383132,229.3770204386318,215.8506587905086,237.15479335191336,220.27262765549773,,,,,,,
25,1990-05-22 13:59:40+00:00,215.70921749601857,210.94100178161318,215.80812537736617,222.9396942730093,225.75379135025275,229.522263872235,220.4939217413414,210.2829281020434,202.9299859220078,202.8138240231831,195.22750715807777,196.52373559450115,196.08223219252602,191.08593288587497,182.39501803653948,182.25936240622406,,,,,,,,,179.11131913211773,,193.35584322813455,191.09486901697704,194.10966929158465,203.97316575646082,212.01354967607432,200.3296935159993,210.45615356877602,225.87870063636888,200.17908256010762,194.75211499396673,177.47000323965455,170.05058936439428,171.49356020869402,186.81749532220502,189.6098719646182,213.25930824233845
26,1990-06-07 13:59:38+00:00,213.10948032388018,211.05016244716197,214.59383846752553,219.07486104832913,222.3573341733446,226.73211961214895,214.52155832946755,205.42567367768453,194.86554762698142,192.15202298408929,191.37012508377748,198.53359374853085,202.89558729950292,191.19438442746724,179.90102515149567,175.61298462305592,190.86914212178834,192.01796666372968,193.3885226061138,190.46342547254412,194.84510435897403,178.3688703938539,179.44003975607106,179.2418055377125,182.04304924205076,,190.14063446095489,186.26870960454684,201.2713750593677,198.64437573383634,211.10934184766418,200.85098034668357,201.02261941893528,221.30695545538788,192.38136113520085,196.57499496321245,172.27272376487775,159.75636867136217,161.3921509942185,176.63422373606352,187.22168663783896,201.9517123901095
27,1990-07-09 13:59:35+00:00,226.8580657301467,219.11499085647225,230.9686336993122,227.71222860795248,236.47250556227905,239.65903496198902,222.24781265479953,219.22093332604004,205.3619845399529,198.3431056831713,193.0570990105059,194.93615186232955,201.43553082527166,193.02348723052245,184.7994159862467,182.20834238115896,197.7275909971257,200.5690508226242,202.20824787499814,192.36755417707684,195.29791863596742,189.09276940686857,172.4238214914816,181.68885549094895,185.3032521821599,,201.42022790680224,200.83997378817998,210.33412660987597,203.299438210075,217.77972516758666,206.72898982739503,201.45631294382486,228.96791981691112,209.52309721481754,195.30794151202366,173.19813667048084,175.0358635011773,176.6178992313044,184.44525615842173,189.34194410430058,215.39217333833494
28,1990-07-25 13:59:31+00:00,219.11531612199812,212.61338946856085,221.2617182268259,218.6359440076377,221.44186856669822,228.6772874890288,218.3091360443361,211.62881672685816,199.78353626745294,199.8988807132771,196.49651238283155,196.60815456711208,200.88017586466665,192.27214825101427,182.63360392966715,174.8335728936322,183.54009355114732,191.69616858178756,193.70898017855995,186.73659264083034,191.64249665584998,179.52915679644755,175.66077541833675,185.5414966586491,185.47976986450794,,194.33592814424586,207.91051780998632,206.94306632060432,195.59804665588652,207.70554493062497,201.9165681651918,199.82290317230834,222.4505564058136,208.06533137034862,196.4148014004412,174.73954724308294,174.19947401223686,172.67729239269002,189.42565924942943,189.6238741834937,213.2355970349871
29,1990-09-11 13:59:18+00:00,233.95691922312275,232.15937982897697,234.30214593702556,236.14858056658915,239.6294034686552,241.97982371966015,225.20581936724494,218.5635409805422,209.75887166224805,214.24910020665988,210.01312850268647,194.81513569963363,202.2346573117552,197.60055701303793,184.46448428009,188.288167303673,192.78791262893986,209.4157494378213,208.35744176177352,190.88422368292171,197.1130551400064,197.1047195612628,183.6103647555929,182.3679095782873,180.1181009461916,,214.14537956157534,215.88696476236368,219.69493182130765,201.2658267566699,196.03085247394418,234.36590553287024,206.73506781894085,219.07254658209834,220.59414543357312,215.60306749129026,189.2347220280036,178.6583829592611,186.56248184198196,200.54503027794834,207.697049544226,
30,1990-11-14 13:58:57+00:00,226.76817831194043,222.96638074744052,227.00003474540597,229.2265387236351,230.5998170891296,231.9659877365579,223.6628249297819,220.71660709193907,209.57700694283199,207.95212894197158,206.60396703294344,203.6341389199066,208.85961504951405,197.07348073162242,181.0589505610344,177.74309350974468,188.01554794224376,191.56024716552693,190.96768550974488,192.81424460395357,196.33006288142417,177.91597446825742,173.37464699061246,187.58450023104504,184.85866348940644,187.14122391493203,184.16055013301687,204.1395839472363,208.99336674151232,180.0587954592507,172.74396691570323,199.66536591184152,206.81172057452017,212.69863734516076,197.25951045562408,194.13173264656518,172.20856173882072,170.50948585086581,164.25859825144914,180.41428986412583,181.29847159885693,195.63428813446848
31,1991-01-01 13:59:19+00:00,239.78793739904688,231.84074415397367,240.01065335002613,243.98554826036582,249.93992395403285,254.85443139301927,243.70115318400067,235.38426822779167,223.00674501450746,220.9957654992699,220.58017709048846,216.3411181438517,226.59944704675888,220.57158486427704,199.11321104576677,197.91878347719802,203.08309378651356,210.84028470113282,201.63505797356385,203.76992262357322,202.04492418404385,183.54235948663683,179.66172418877815,190.71516680595988,189.11213551463186,195.13161133100317,193.60683779423331,194.79060564508538,207.63412955539917,198.8470471092605,194.74247719625384,222.37369441728737,214.2901681104407,211.68230438723722,204.37039314251325,188.893017842094,178.08421789181622,165.31507521140168,175.05516230709927,193.0789526257736,193.50245681499877,211.46903225001395
32,1991-02-02 14:00:00+00:00,238.3046923079388,231.73442160092725,237.0869707276291,240.34025099588223,243.64946437801188,244.59090736993073,225.77467312815543,224.7013479016904,215.91873502687406,208.8506755705922,204.699920796254,204.29504155823992,211.11834594452137,207.505022455299,203.57225349046448,201.96223086895776,216.91557442854636,218.71545253713754,207.90513874374383,194.8554326860595,200.38387727161788,189.0490673546583,183.88418089842713,184.13396652758777,183.35753998604267,197.68826387465094,195.82846902249779,200.69310550865933,211.02556229541102,203.99896055147437,206.3081623766664,216.61396394992732,204.9620827484768,222.4113822118282,208.72708602711776,198.63101704937898,179.5772314959009,172.88982983477473,168.7556421990938,186.40286150974873,192.81620153258132,209.80437506340698
33,1991-02-11 13:54:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1991-04-07 14:01:13+00:00,222.6264688654923,222.5851716467886,225.76552145983783,232.10404010462,235.47330996283756,241.9450296684965,227.87428371581592,224.66426986524084,213.4764971606088,212.32831831175935,212.56641015890187,213.0619825770638,221.9187839273603,214.16071335651014,207.55289062224912,205.84157279192763,217.12199646124645,229.1395161029934,222.46243872960787,220.7626002824166,217.45077219627336,218.46784210657506,213.13747889843734,203.05633114065512,201.22542270352977,218.95702074558022,205.40789907898943,205.48433340217235,233.8049309094678,229.65555327778333,214.67279934003267,235.60037371174258,231.72771533937936,222.15685817686852,211.77507053505448,204.70955969705128,205.34974759733188,192.97264082125866,200.46120214704914,208.53265477204616,215.78809777448598,
35,1991-04-16 13:55:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,177.34455076452423,174.3723995629354,,,,,,,,,,,,,,
36,1991-04-23 14:01:28+00:00,233.95532240762319,233.25039246731944,233.48075733091815,237.57249068800678,241.71663172593549,243.443283189753,235.62673930272967,229.76177609907643,218.17417759494893,214.38482620349208,210.62516733939864,202.64261027641135,213.49000597637146,207.75958156926293,209.8040012534248,202.12319737146038,224.22516964437938,229.7110660636149,230.9365724231804,217.73989679070246,222.7711550017969,210.29739237083757,207.9861228216318,201.66361775533954,199.4030832686661,217.83081096354576,210.9447481588767,214.319628457155,222.09635305112457,227.12074107631884,224.69621306278458,221.75750788001295,230.89170401008005,223.44896276469441,209.93679119544035,203.91665600288832,188.4221963933758,193.2812732992743,193.59852259389987,210.4255770734924,214.86545517279313,223.55301003755608
37,1991-05-18 13:55:44+00:00,,,,,218.4973287239992,226.8367551670827,205.93460772148703,201.80171356473542,198.17743382688536,195.81962968996743,206.43131882656127,213.81868804165248,201.95433594251807,187.13039835716665,184.4684214532689,180.23998775453617,189.01617365767237,202.61971700185165,198.01903971546716,192.09799926244793,194.65607483005715,191.3410162670822,176.42615859746917,188.63434726552276,199.35044532351046,194.8116403200929,195.278574752103,206.60205356264152,208.47093841138394,196.09732679835648,205.62013843526216,215.32509812588137,211.9429575262629,219.7506807989741,202.7053071807478,193.36501681032422,174.7762138826332,173.3473303651512,175.5378476393286,188.01327265764223,194.06269191255933,198.71984833085784
38,1991-06-03 13:56:01+00:00,,,,,,,,,170.75506049733508,169.4759605264874,159.36660756636698,161.17061621867273,164.23510312817757,154.61518495944375,,,,,,,153.97347257541603,157.49532379806723,162.38960699347354,158.44968912856402,156.78929714404842,,160.4369257689154,,166.1321069127474,168.35334688354877,177.2896381806285,184.7990707923841,,,,,,,,199.19573052778907,202.12196905091295,225.11274061476092
39,1991-07-05 13:56:29+00:00,208.62701082871217,,212.44816577292227,220.69800585215003,219.23644021389526,222.0848384603379,205.3511017287553,200.19364207418306,196.60494714734207,194.12076958170087,193.48218915533323,193.35203417507114,196.83690683040408,192.3094249652716,183.28933916216104,180.92173838147755,188.31077164321476,200.436778259466,187.85800206016347,181.8181468877632,189.52776380138624,190.38882531565002,180.88431535885448,191.88882893349967,191.4745089340136,196.61370579723396,218.29928209128403,209.40455368873887,204.0261809639267,214.18908236507588,,208.56917563822813,218.2074324933197,233.62041852668898,219.7798704168656,216.00620068246386,178.98092759543425,179.38283419421373,202.41109468192195,208.88550648500143,211.76399920133065,242.1191768073519
40,1991-09-07 13:57:06+00:00,,,203.17669576896571,214.17816551682182,211.2884013940636,208.06598418029859,196.91279528339442,192.45970586451654,184.85409482535698,180.48117964718264,179.20084777387007,178.37480725226507,181.71643442119097,175.54834542365666,164.62250793201537,160.76116818805272,178.99770928834977,181.87218201609272,171.95960387113578,165.67237988345806,165.53416990577244,174.56360983039616,169.25065548203622,174.16525412000914,166.5922570568444,187.05361753504832,190.2623664344712,,183.65314371027713,190.65728418878498,181.29570878864746,194.93192257177066,197.9717534971075,210.9070625230979,195.32554928141235,187.50355688974423,169.14408243404705,159.36657333578808,158.0985303430073,163.81168612527878,175.41819230099637,194.4290195731782
41,1991-09-30 14:03:25+00:00,221.93679657319058,221.05194431949212,226.93593916582455,228.2990536797675,234.3434952641074,238.75715968446468,221.24884756079277,217.87573628834474,207.76666196702223,201.9269006284747,202.86137659100075,204.68949596002676,199.67685907907128,194.47248832231145,185.70773402383205,189.24204235455113,198.20692482854292,203.01643111856927,212.13499198873222,195.07533612894647,188.66838505299475,197.70244590282127,193.00788826458785,192.71841027703013,203.30065022328375,210.50726059603466,216.56920708968414,210.24084494663484,213.44784922864883,216.84177012708884,210.27950773174382,216.82377110544323,228.13828939995622,230.50760437470808,218.8522834569314,214.38099380165792,195.96435699585362,185.02813222015294,187.50365681448108,198.51610568406872,205.66191225809828,228.74665411749996
42,1991-12-19 14:03:46+00:00,235.41893347355935,217.37581655047552,230.45709118737702,235.51920103803354,242.02762892728128,244.0154404796322,232.60875692092938,225.28529462838526,219.4107623765123,211.29829455910937,203.2211800801757,203.18401873972329,209.85072286546557,211.1602974715425,200.1597126584033,202.28939341855158,209.50412551961028,217.8080306064469,207.73442197611686,199.91308058232588,195.74509505891575,201.25644819533653,196.48010861617314,201.0918566193344,193.30014086234752,202.76767919191371,214.48246301153313,208.12271542575976,220.0392622976196,205.0148324756432,192.38376127476698,205.9813757901208,223.19974684667696,216.99002845488286,200.6799918178752,189.0013799934823,160.1892279077909,176.91572969236424,172.5067853485179,188.8363872665914,197.05672178023516,213.83023015343318
