,dates,jap0013-0000,jap0013-0001,jap0013-0002,jap0013-0003,jap0013-0004,jap0013-0005,jap0013-0007,jap0013-0008,jap0013-0009,jap0013-0010,jap0013-0011,jap0013-0012,jap0013-0013,jap0013-0014,jap0013-0015,jap0013-0016,jap0013-0017,jap0013-0018,jap0013-0019,jap0013-0020,jap0013-0021,jap0013-0022,jap0013-0023,jap0013-0024,jap0013-0025,jap0013-0026,jap0013-0027,jap0013-0028,jap0013-0029,jap0013-0030,jap0013-0031,jap0013-0032,jap0013-0033,jap0013-0034,jap0013-0035,jap0013-0036,jap0013-0037,jap0013-0038,jap0013-0039,jap0013-0040,jap0013-0041,jap0013-0042,jap0013-0043,jap0013-0044,jap0013-0045,jap0013-0046,jap0013-0047,jap0013-0048,jap0013-0049,jap0013-0050,jap0013-0051,jap0013-0052,jap0013-0053,jap0013-0054,jap0013-0055
10,1989-08-25 00:21:24+00:00,175.20857105071815,,152.6620889948416,150.22609619944777,140.72864550152536,,164.28018767058464,172.8602822178899,,154.47252285028537,,141.50590220189062,,133.0553644460509,125.58048812075185,120.57612110464174,122.34053599685136,129.44921597700724,131.7566398632839,137.94222033980404,,107.28259087472718,106.47361544285171,141.93328541704727,155.15336918337096,162.00957284449643,107.89841747034453,141.86147290737998,161.3752479849997,162.7623470889043,171.65597885359043,165.74659342777008,161.7622355549842,150.16599233635583,137.1892273764216,130.2112586473352,126.66050084833792,126.18698118777338,125.48398667628412,124.76049945700039,123.49480457590808,122.40637419443192,95.68912843674856,117.93163601764861,116.96490804796208,123.90934762018057,137.63243511641568,139.827580082189,136.2531004630784,120.57434154452523,123.52954575299702,105.673956393132,117.68650486513147,113.10750827432622,128.13931577848805
11,1989-11-29 00:18:49+00:00,175.6898381488237,148.57189379470466,143.17994883508854,136.006621282955,143.88992033758007,,162.19821802586338,175.42975405241538,,138.36787658906624,134.45051452229836,139.52916293683901,138.11760353698216,,123.44226257571873,129.42754043404878,129.84240541319153,141.53016979114074,140.85209713769976,139.30512892145478,131.15646461985258,122.53990571776235,126.76539586887839,157.09197083581336,158.8717197472337,159.37037263107803,114.08905152346624,135.98732872292794,143.00638351939332,148.56080536893694,,158.10746241553963,142.409014226914,136.02138457923542,133.88953360622733,132.35170284325991,139.47468403068356,124.46569671630378,120.5091821825334,124.96944357463825,128.879255394175,128.8957408447029,85.83958075847691,105.79855407855192,124.15968644696459,132.8256716349217,131.39247164427815,125.84719420120999,118.74278028655233,114.192986750348,112.03937400129333,,112.88079353083529,111.09923683365675,129.52721220921686
12,1990-02-01 00:16:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1990-05-24 00:15:04+00:00,179.6585450589884,,162.00604264321936,158.2260469174895,150.7483592648492,155.0396043788257,165.7340346984986,,158.7333369948539,152.38878757343522,144.7012646061857,138.4533883974513,140.2557891803774,147.54194117279113,138.83096999858367,137.94148015543936,136.3467615599805,140.7011545258876,148.4212265138075,146.40586723610656,139.15966967675388,125.29545645210293,136.8852200668267,153.1143366657285,160.07970849379748,163.96138044188325,121.22920950346848,123.61207322418794,146.70255636838908,144.4429136688856,147.55171378885638,148.8444048046344,144.97609516336013,138.90543667518085,133.8477348589788,129.40425120810374,130.8711615588717,131.09976002512667,129.5799645997903,129.84510178981378,125.33975110545428,125.98298996188241,75.60943496556375,108.45906375835388,107.0806574808288,111.6118848481009,118.26354010878559,115.25273924614775,,122.65993429772588,117.03673570997678,110.16305927136615,128.04718244893837,118.84678460404733,
14,1990-07-27 00:14:57+00:00,170.72825131244988,159.11137799299377,150.36218475326794,154.77477354404073,148.80233264808484,156.84603742472663,177.2415764217944,,167.64468108409739,167.50946453984048,151.8457288971337,153.3463752078545,145.058555386571,138.83913910180482,132.2302534900588,131.33006287333214,132.54855496637705,134.07142799666047,139.49123048759742,131.03042416924083,125.458834772586,110.09949666659428,108.0358580805268,146.08157713793426,154.35368201788953,157.44525024956928,94.31073285118761,129.86102327070412,142.4063660065938,139.77411475890187,142.7845305961625,151.94876892613328,150.751868154733,139.06389124088614,138.9322291220465,139.1951337632111,139.29508411032654,127.3260511838068,122.8329991673955,118.43740413260093,121.07063646068666,113.95395175143757,78.94924004487588,117.97327570791734,121.52375183091435,122.80149611302166,129.22693759263345,129.4355323226708,,119.66756641380526,110.35973830913079,73.09409527948144,125.91683847189758,131.71387744831517,
15,1992-11-05 00:16:07+00:00,170.67956514524352,,140.54456528703537,119.49127801014329,,,122.90445458984419,139.86378398665337,122.24307549787845,135.75144108991086,132.5062436904776,116.45068144790352,109.65181262418963,117.98535314175159,,,,97.02378757566471,,,,,,123.84196633794856,135.8973921544665,,82.94203614434757,,152.96265933094023,141.51388905493792,138.6846494294019,135.96387470175483,133.70998033214977,123.70027877088194,124.84088086637186,,113.70316414765846,113.39664034681522,119.18399930700126,116.29849118561312,106.43644959090456,,59.009967098866746,101.79886036515481,101.0615059178004,102.78604736535605,126.36361700891159,127.57733003294125,114.68444278161608,,,,,,
16,1993-09-21 00:17:12+00:00,158.523094829895,147.17384293094813,135.78197910425268,133.29151847731745,136.03197331069106,141.32813246776277,156.40819321988369,,,139.6533765313984,135.597226950041,,133.9447249699929,139.2332382301049,138.374513612082,132.3580334460708,120.19519675698933,123.57645879192854,128.2926748143624,128.58957277157614,129.09212061312172,119.93137127225417,119.32941824227058,132.79645531868192,97.30261106614196,,,,,,,,,,,,,104.86006576101633,116.49117340605201,110.59179215681394,104.47116050455702,,63.78899591978113,99.8372865840544,99.9188683007331,110.76905967375794,112.93221428236319,118.38279711286359,123.58399514583039,119.53656497301614,105.02023221153709,80.28511874078106,,,
17,1993-10-07 00:17:08+00:00,175.11256828913798,163.33405354953587,143.49782571626685,,150.6198333919285,159.98091989001438,172.94259461135948,,,139.866845697953,141.3300493692013,,134.15666661694164,141.4310846251726,141.24578147436745,136.21765389859607,141.03516334047544,136.31581610476826,146.90326288262278,141.88335266694395,133.4946966585778,123.36811401062046,111.99421172939991,,148.2599127878764,155.85951322436463,,123.91744497196946,140.81937561699934,141.78200449631635,144.36341346843898,,143.08419682934633,141.62093992969315,138.51972157277868,130.88727973531854,128.67688399732796,127.91715924835245,117.18530686394,116.89229083952016,112.63102443518422,,64.3601067877319,98.78778232160309,107.46743232490779,116.55497197884141,117.08800989841454,119.26950077641025,126.49723884698425,119.63745483515794,116.89367550751432,98.90980887094553,,116.69586996103935,134.07208035005672
18,1994-10-26 00:10:12+00:00,176.5771083513396,165.50097767965488,154.65084805860806,154.7511650348613,151.70388199675534,,166.9788903269769,167.642725074033,153.9184678593844,141.27811390244585,136.16052715436234,129.5646860859634,135.05606205666615,133.7813110264742,123.97901712645066,131.66282038924433,136.7922109139684,142.0364322753511,142.70007230650114,143.1896280257519,,115.11779492937801,124.71808575168734,137.68297257663372,144.4786091120217,157.6651135573045,114.31143048003304,123.86480943974186,150.41962222205163,144.33145407257675,143.75723819998896,152.47878568357075,153.22315036540783,146.42447899850657,142.42235437096437,139.90359318726954,140.5228821867197,137.08263554194335,133.63691289061765,129.6162733263246,124.7764273472288,122.77867883548404,88.90785228497597,,114.59950111186313,114.91749855180323,118.91666408074522,127.79065822565082,117.33439964522701,107.07689778222381,,,,143.7583665147184,142.16665890989321
19,1997-07-14 00:25:19+00:00,,148.77735291291552,137.4019275155602,,134.05570818366098,,148.64534757198203,167.2357711673399,,139.36485186564963,125.73950295869425,120.05694435172799,109.16495794078125,115.88511488291999,114.19709475520361,110.96244377761899,114.32774838382126,112.43022337804835,113.35730092550857,112.882937329819,113.08091647723253,80.51935812007544,107.15688782893615,129.94358809032025,135.12724026762544,143.7156797066856,94.53703317575847,97.98816022813607,129.05078860631903,128.74668722212266,131.83882948019215,138.38516294303372,126.6920657160908,121.32113208804783,113.86670167917426,114.61934606282986,107.94869585004311,,109.08629541480458,97.87791528119021,93.51329354261452,89.61023408186948,56.787641898040796,96.71011408082269,102.74288138725996,107.34607843843578,109.27328718681196,109.49320570084335,105.85009958898158,88.83126084536119,84.15863580406476,,,,113.58257988362155
20,1997-09-16 00:27:18+00:00,141.5189830958831,,116.3411095615624,,112.01395603636556,135.49181830898823,164.83388231358595,,,139.8121981036563,,128.8726047431851,,147.94558652487697,,,125.95341164423854,,137.92584259788646,137.91012139458945,138.13598364311642,,157.50983358344132,,155.41791516736566,150.27240759135896,,142.20994703820836,150.68157727457242,156.10672761854516,152.96056751712814,154.55235172124847,143.0908476190485,145.87826836640434,146.60599405571622,140.71607777014887,138.46001473422598,135.65403077816708,124.29848568629262,112.56234519866013,,115.53522481080381,,126.26082570657914,115.10826923824929,114.77396078094532,117.45301262489531,126.42427791355931,,,117.17436662591979,139.38124103972774,144.45526008502424,135.01231000132955,
21,1998-04-28 00:32:02+00:00,,,,,,,191.9769122483146,,,,,,,165.26293007351103,,,164.9561499077244,,,167.02891624891834,156.0703962571398,,146.9581744484057,,177.33310710667,182.3837687026246,,145.36322385445243,,164.6299655301559,162.5287467250787,,163.77086776695836,160.4808290619722,,153.8854938132897,146.6736028892612,149.13107688586098,152.48966608275867,140.49107610402797,,138.38756783706577,,109.78746137054715,124.06954374721379,,127.11547829202983,138.0882930781595,,,117.70905544435045,108.73570744586384,112.4046052756209,,
22,1999-12-19 00:47:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2000-04-09 00:47:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2000-05-27 00:46:51+00:00,149.2857923846197,,135.31989695237465,145.09290555561003,133.34041788096823,,,148.6808710394177,,118.28631974141918,121.72962653218993,127.91484126511752,136.7752810579433,130.66541011176903,126.02836044113691,,,117.2858368494344,126.61516668548019,,131.3411110991272,106.17528939778818,119.28967542209291,131.70667617074574,,,100.43670012586072,130.39019397710874,127.41262780130627,125.46291383356977,130.4663694283607,,129.28459356056018,121.10249108686772,123.88023767815821,,114.16465402147178,114.80770601836832,111.60876861056886,110.53254511966169,102.72525003902439,,73.23747507964687,98.5017191352753,102.99055318537428,107.78783411288657,108.42841173449891,105.63354374176623,106.14092955559167,103.45781694926927,,77.88110777338896,91.68043068467756,,
25,2000-12-05 00:45:12+00:00,,,,,,,,,,,,,,,,,,,,,159.66317198002938,,171.25749610860944,,,,,,158.15329128337382,166.65491393943745,163.05931747409093,154.90746215337205,144.1669183579134,142.27523737115385,,,135.4300691110653,100.42861241528158,117.72876546969886,115.5860146099266,,,,,,,99.01709610994577,111.11550719376181,98.95821156349795,97.81406035751574,93.79620443282431,58.268688773035464,,,
26,2001-01-06 00:45:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2001-05-14 00:44:47+00:00,171.06699861025797,,,,149.80674498795244,,164.91838440495079,165.27625277659484,157.75822655313704,153.80333967890257,,133.89299415973622,141.60787296129294,150.89140187877078,147.49918020631983,134.92494378023795,147.21274094981487,151.14608492461787,139.24806637363855,143.83939092224554,141.84016389655187,114.87969263618521,132.16738602476113,143.7941188968618,152.65070968536867,164.58940960372203,111.89301880586522,,146.11219641616017,138.29048998013914,138.8822893933304,,,,,,125.76059719183425,120.65722145177278,120.33839365621739,119.07616050666768,,109.76440886540699,,,,112.4704200794299,113.89924825041052,112.50335980058068,111.3105930695895,104.96091518274837,86.64048135615909,74.53841574372623,108.24563438303976,,
28,2001-07-09 00:35:18+00:00,162.848352233031,,138.6024653703888,143.94343485371826,145.9843527965702,,157.82342248694619,178.4256977401737,,150.8271736818017,143.25461399356647,144.14557531040708,148.8020141735455,155.168276959281,147.88560369010338,145.02103562104026,150.98624483385072,138.16069400345907,,136.7277630796794,143.84047031052,102.0533930821768,132.23355547381345,137.8146949563017,141.85497402515102,154.6169130385373,109.96041292589855,146.7531421760093,146.39752091136654,147.5577986550345,148.04577694945266,149.45635812121293,,147.32055114595818,136.09642625498242,136.58387547959518,127.56342973873676,121.3302509034899,117.92778574644679,108.72622012226243,116.90284226828885,109.2950845062545,64.43109328427023,,108.19700976376576,117.1556101757595,117.35610045416418,115.45308713769576,121.65606812802223,110.37679485871065,109.81005698244894,92.60069075674076,113.62125122761917,,
29,2001-08-02 00:44:01+00:00,162.46434449336692,,142.27892917374425,144.31522681285546,139.58469542444524,149.22903134725226,147.04677988626148,156.19271261182683,143.91880619596677,143.48653040705082,129.4157367305176,,126.77512628541255,135.49967518625448,127.24812587857348,128.15091199459096,126.26431311448003,127.88823304358168,134.43109501209545,133.6016365413123,114.9674952570211,,104.36879185123279,132.34623598556368,144.66626118067128,152.43793925934142,91.6093877387482,131.54539335237996,132.49859906413892,133.19208217640428,139.15861689878454,,133.73675050141463,135.34831517361658,,131.2187439527824,123.40999199799647,121.66835559044507,121.5141185663651,107.88067685649555,99.04703910072489,,62.72315197146118,101.91695405297683,102.00198690951841,107.36485713754296,,104.57655051032232,99.29793033107022,,82.99845771926432,69.5073524269552,103.15443286795919,,
30,2001-08-18 00:43:43+00:00,159.49703143008037,,141.96544986951773,150.90425724712583,146.13165947588504,151.86253439552777,166.986940573471,176.23319708611373,164.00280404249642,155.15933715703906,,140.0352925450727,148.42456562758935,167.08972187131968,167.10007830062966,162.0264651809284,,158.91214442417225,163.56656759174152,,143.78202160297857,156.48576376757424,158.48457162464732,165.51805624885597,170.12016839814677,170.33170762620978,114.12375246274298,152.15236574067168,165.41041553984238,166.19138855833586,161.97750463628515,169.8483133307798,151.8846300001284,154.66219782330185,151.36788348209507,,146.1404735345537,139.90907459859446,138.67624922614743,128.43162908466812,,138.44480910015898,,126.33416511465134,123.69964208121652,125.29405254892427,123.62893468694986,122.19341718717595,,113.27447196756418,111.83158879345555,114.58988274947986,135.46575172883266,140.4330027552197,168.3534957264982
31,2001-09-19 00:43:20+00:00,165.1346939668055,153.16599661986302,138.14005352985146,147.02318968044017,142.03244979184674,,159.8115722362673,180.7916743215239,171.40804466265706,,,159.38428206457237,163.81970056408724,152.27530454135265,145.01983105928494,136.59836228251848,145.02216907766658,153.95292504686947,152.3715788594088,140.54373724990683,134.3264267435757,140.41612870457624,147.01236597459416,150.41924362601026,157.22986591888184,168.9336342264023,145.40313067410997,156.15783702621565,152.4479407300601,144.87088464682154,,151.96390038711803,145.1235519651093,143.0064467795191,,129.85626662636753,131.99356411286874,,129.31885231535608,126.39526228005754,123.06334965338142,116.57357875443783,79.0519247239442,116.84967641754972,119.12080891024299,118.77792364009939,118.04240424835758,117.17405688834766,116.01136364416202,109.0868327637943,138.08899820192624,116.13517085323748,121.9558217040019,118.62696092952811,134.64260417261085
32,2001-10-21 00:43:12+00:00,,,152.72357193897813,166.15465652475805,163.020149423122,,168.6792217130051,185.55134276229876,174.87727857262368,165.48087863043233,152.68541293530424,151.6648811939569,,161.16146228737094,154.02400456574966,154.3532601552259,146.8332536444743,154.333938289615,160.4930005539768,159.27764137447855,145.68884536118176,148.04523371583545,149.15749695798314,163.4332402145242,170.63102415185682,172.05210197348467,145.4021346674627,165.442493549188,161.50183831766708,159.932267961091,160.76203032547267,162.79873780288438,156.66053353798952,150.94872175907648,,138.61025725145697,134.25517678232418,132.19109752729685,130.72510414338666,128.8403001990216,128.73395454951384,,85.45553366592645,124.74303388740486,124.91625786591283,125.26606370572983,126.22113220328683,130.99820648144447,124.10332766205141,117.55752279780836,112.912769491382,99.33754217803819,122.95121070894318,,
33,2002-05-17 00:43:36+00:00,169.62659288986347,156.85779021091133,149.09621670343984,156.56714930783997,145.3351646204158,149.60634699140203,138.8235916151559,163.98809501238847,142.01206158789225,143.10148240398928,,126.65416175775054,,128.67175894993719,130.0442748960907,127.59818474451144,127.94166587126237,129.57509926342414,138.486499716282,128.2587628382672,,,102.62929515904061,136.83563686078872,137.9888244836364,144.79796844960958,96.67516456081377,,131.6646505562732,130.66351906954662,132.94619579504695,,129.35227164704622,124.45885280606514,120.72335163453185,119.5247940302303,117.32935431412189,114.6903274934201,112.97053307547492,109.90437683010943,102.09507242055842,101.48590155070369,59.891466545868525,94.98570394982498,100.78994668489828,98.03724080484811,102.68117690927916,101.03851836424157,100.81763248685412,91.85007728650301,82.24528096766936,58.66735083712993,,,
34,2003-01-12 00:43:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2003-08-24 00:43:17+00:00,170.22130475104237,,151.91183809284283,162.53851002567473,152.75439399928197,154.60045366306662,163.79404315614252,177.33856383860953,,153.95055017426145,,137.79068475558907,,139.2308034506118,137.1602353213411,128.24281968761937,131.0585664932835,136.85858994690096,141.2845495004107,144.26480433812526,133.95076266283576,106.40451321232516,143.5348214109587,147.9976382228863,162.50635849299957,156.37155191246754,102.24902250534558,134.82925577697674,127.81355358635025,,122.15607736604608,125.88899609944755,,120.71864930877132,118.77948222115845,114.60503455855236,110.08512936550268,106.61299386848532,113.6372685083081,110.55809541263328,104.48613560792705,,74.11927888534281,96.26672362208676,99.75145880502359,,98.66814829877526,98.15284032008377,94.55701905615282,88.13825326309752,82.25202871094753,61.76427439650293,90.18629386759241,,124.01673716096741
36,2003-10-27 00:43:17+00:00,179.40324219248242,164.01050532331755,154.45131474589414,161.02296549472825,162.48926181524305,157.4983429165426,165.60132346592113,171.76762331910498,158.46786222503357,150.180164037493,,139.93505786133682,144.80725230410573,151.53139441746714,151.3383198552844,149.0977305581008,151.41253965849734,144.45384888123834,147.74413356750503,142.1714048135541,137.192890179898,121.81158247280173,137.61875944893546,149.68303824767443,153.12103293704678,157.87178920003205,123.87918052273193,138.82899126753168,133.66115266514123,139.10751209859066,134.11337597011894,,,128.53782573174863,117.04428906943893,116.77764543463343,74.33686333731814,,,,71.00079660396528,,,,,,65.25251590001707,64.60277452683401,58.330174736235,63.2926171422784,63.82935877143895,51.52023768714075,48.48171213412789,65.98396198496914,
37,2003-11-28 00:43:34+00:00,180.76409149819062,167.21273817833776,166.45842382888992,163.22115152775848,148.0595239298603,147.14498207053768,147.8895365086603,170.5318935406899,,146.6463930272652,135.10110407836396,125.82364752802957,131.2227956282197,135.23697300362315,131.7768303613375,114.24671023701717,114.26554984230621,119.72512892484444,124.72144597125377,127.40784368336628,131.50293734235098,100.36463911366971,105.33116315139355,145.97063695497496,146.3793782677686,,69.07976095663525,,135.39501076726523,133.99799474242312,131.5307861501014,141.33597466802047,140.27373044141547,136.51019615199294,132.9981369223285,,122.72264659697878,120.1373897723117,123.27933751158632,121.63108380557026,110.5371705206635,,55.214766366871615,101.05212724438921,107.83656995614179,112.15279809519139,111.09849394751458,108.2589722282083,110.618953963012,97.42416352860918,86.82867100964857,74.87722149355575,93.24403656218864,,114.99300794257555
38,2003-12-14 00:43:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2004-04-04 00:44:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2004-07-25 00:43:48+00:00,169.85944235325695,149.3097153935324,144.35012644935162,153.12215359110593,150.91087865021424,,148.40723164155614,,,,120.84652754151065,121.24187354244361,127.05967586639139,130.2990956588012,124.7988047913531,124.58055739792171,126.03519424843012,125.49950369776008,127.47173520988267,123.00460320498274,119.16469905516986,97.48088055556349,119.56294552446035,135.46969655759733,143.76978628599483,145.56024131366786,103.12828263450669,132.34722289016045,132.9016490036192,138.8775162806297,140.2735747365551,,134.4190983556161,124.78131811728267,120.34749096475412,116.79048047174395,109.40092375828945,111.04872297305916,114.49343050644144,112.53952419003608,109.2527737854431,108.71300295027223,72.65761184169011,98.49445075370647,103.46509605919307,106.45188465790625,111.61812179559041,109.17257381828347,104.1621645608796,92.89912102772354,85.64803510959244,69.92674942326057,97.94609729595828,102.55784202289763,129.96657036383516
