dates,nzd0186-0000,nzd0186-0001,nzd0186-0002,nzd0186-0003,nzd0186-0004,nzd0186-0005,nzd0186-0006,nzd0186-0007,satname
1999-09-29 21:52:52+00:00,334.49,326.58,341.26,343.22,358.70,342.29,362.68,360.20,L7
1999-10-15 21:52:49+00:00,326.03,317.05,327.85,331.33,346.41,332.48,352.37,352.28,L7
1999-10-22 21:58:52+00:00,322.11,316.23,321.88,327.00,339.05,330.66,345.30,347.44,L7
1999-11-16 21:52:44+00:00,322.55,314.97,320.38,325.97,337.22,329.00,343.82,348.12,L7
1999-12-09 21:58:57+00:00,321.98,313.37,319.28,325.73,336.29,326.99,343.27,346.83,L7
2000-03-14 21:58:35+00:00,321.35,313.32,319.13,325.22,333.37,327.37,342.41,345.69,L7
2000-03-30 21:58:33+00:00,318.66,311.77,315.42,322.22,327.23,325.50,337.89,342.45,L7
2000-05-01 21:58:18+00:00,320.30,313.32,316.97,324.48,325.17,327.51,337.07,343.02,L7
2000-08-05 21:57:08+00:00,312.79,309.18,313.08,318.75,319.41,327.43,333.12,338.89,L7
2000-12-20 21:50:16+00:00,293.26,288.25,298.19,311.55,316.12,315.14,327.57,332.32,L7
2001-01-12 21:56:30+00:00,303.87,290.64,298.96,309.06,318.88,318.26,329.81,324.31,L7
2001-06-05 21:55:40+00:00,319.95,303.53,311.60,315.76,325.69,327.66,337.15,330.75,L7
2001-06-21 21:55:29+00:00,322.41,307.29,316.51,314.53,328.13,329.97,339.32,334.79,L7
2001-09-09 21:54:36+00:00,320.38,308.91,319.33,318.51,333.30,330.04,342.78,342.56,L7
2001-10-11 21:54:09+00:00,317.31,307.69,316.70,316.92,330.70,328.44,341.53,341.45,L7
2002-01-24 21:48:42+00:00,307.02,303.78,307.33,316.89,331.20,328.20,339.03,342.09,L7
2002-01-31 21:54:50+00:00,307.13,301.22,307.42,316.64,330.62,325.11,338.62,341.09,L7
2002-02-16 21:54:54+00:00,303.70,299.01,306.86,315.41,329.40,322.57,336.98,337.24,L7
2002-03-20 21:54:48+00:00,305.20,301.47,309.80,316.22,327.52,322.36,336.78,338.85,L7
2002-04-05 21:54:49+00:00,309.98,311.43,309.80,316.22,327.52,322.36,336.78,338.85,L7
2002-06-01 21:48:28+00:00,310.36,312.91,310.05,317.24,330.07,324.31,338.22,342.18,L7
2002-08-27 21:54:00+00:00,325.16,332.52,330.97,327.25,339.07,332.81,348.96,355.91,L7
2002-09-12 21:53:55+00:00,325.16,332.52,330.97,325.23,337.19,327.42,342.63,347.77,L7
2002-10-07 21:47:33+00:00,323.61,318.09,328.22,326.29,337.19,326.96,341.29,345.40,L7
2002-10-14 21:53:43+00:00,321.98,316.21,322.52,324.62,334.23,326.62,340.68,344.74,L7
2002-10-23 21:47:39+00:00,324.98,318.69,322.41,325.80,334.63,326.88,342.31,344.78,L7
2002-11-08 21:47:44+00:00,330.85,322.73,328.31,331.47,338.54,329.61,345.21,347.40,L7
2003-01-18 21:54:30+00:00,329.26,320.54,325.96,330.70,337.37,327.75,344.49,345.33,L7
2003-02-03 21:54:38+00:00,327.20,317.93,325.96,330.70,337.37,327.75,344.49,345.33,L7
2003-03-23 21:54:40+00:00,325.67,313.86,320.23,328.67,333.93,326.44,345.03,343.70,L7
2003-05-03 21:48:37+00:00,326.37,312.10,323.60,332.88,338.94,328.04,348.45,345.65,L7
2003-05-10 21:54:46+00:00,319.43,305.40,309.03,317.34,321.35,319.93,338.26,336.83,L7
2003-05-26 21:54:43+00:00,316.17,304.53,306.30,315.96,319.85,320.92,338.55,339.06,L7
2003-07-21 21:42:33+00:00,313.64,304.19,304.85,316.18,320.91,323.55,342.49,341.62,L5
2003-08-06 21:42:51+00:00,310.11,301.34,302.46,314.07,320.13,323.73,342.52,343.40,L5
2003-08-15 21:36:48+00:00,306.80,299.86,302.00,313.21,319.94,322.42,342.06,342.19,L5
2003-08-31 21:37:06+00:00,305.03,296.74,300.33,310.99,319.17,321.68,340.40,340.92,L5
2003-10-17 21:54:15+00:00,303.37,296.60,299.60,312.13,319.31,323.25,340.60,341.89,L7
2003-10-18 21:37:48+00:00,306.03,298.58,302.54,313.75,321.26,324.41,342.52,342.43,L5
2003-10-25 21:44:04+00:00,305.50,296.51,300.58,311.85,319.74,323.89,341.78,341.55,L5
2003-10-26 21:48:14+00:00,305.50,296.51,300.58,311.85,320.20,323.24,341.07,340.51,L7
2003-11-18 21:54:39+00:00,303.02,294.03,299.49,311.68,321.41,323.35,341.26,340.34,L7
2003-11-19 21:38:14+00:00,303.81,294.13,299.65,312.65,321.57,324.06,341.50,341.22,L5
2003-12-04 21:54:43+00:00,303.89,293.26,301.54,313.93,322.40,324.39,341.33,340.77,L7
2003-12-29 21:48:45+00:00,303.89,293.26,301.54,313.93,324.24,325.19,341.91,340.53,L7
2004-01-05 21:54:57+00:00,303.89,293.25,300.99,313.28,322.88,324.04,341.28,339.41,L7
2004-02-06 21:55:08+00:00,306.05,293.58,302.98,312.53,322.59,323.12,340.38,336.85,L7
2004-02-14 21:44:57+00:00,309.86,296.32,305.46,314.84,323.49,324.58,339.96,336.92,L5
2004-03-01 21:45:02+00:00,312.09,298.95,307.10,317.60,324.59,325.38,340.83,337.28,L5
2004-03-09 21:55:15+00:00,310.42,297.12,306.46,317.60,324.59,325.38,340.83,335.62,L7
2004-03-17 21:45:08+00:00,310.70,298.20,306.37,316.62,323.39,324.42,339.57,335.53,L5
2004-03-18 21:49:07+00:00,309.25,298.31,306.37,316.62,323.39,324.42,339.57,335.53,L7
2004-03-25 21:55:18+00:00,310.83,299.05,307.80,317.07,323.64,323.85,339.56,335.53,L7
2004-04-02 21:45:18+00:00,310.83,299.05,307.80,317.07,323.64,323.85,337.86,335.82,L5
2004-04-18 21:45:49+00:00,309.57,298.35,306.17,314.76,321.72,321.38,334.70,333.59,L5
2004-05-12 21:55:13+00:00,310.35,299.32,307.48,316.14,321.99,322.03,334.23,334.01,L7
2004-05-20 21:46:44+00:00,309.51,299.18,307.09,314.22,321.41,321.07,333.32,332.12,L5
2004-05-28 21:55:11+00:00,308.84,299.49,307.60,314.22,321.41,321.07,333.45,332.41,L7
2004-06-29 21:55:03+00:00,307.63,299.84,306.96,313.08,318.48,318.15,331.55,331.59,L7
2004-07-23 21:48:33+00:00,308.76,300.90,308.50,314.57,322.36,320.69,332.56,333.00,L5
2004-08-16 21:54:50+00:00,307.11,299.27,306.62,312.59,321.05,319.17,330.33,332.71,L7
2004-09-25 21:50:07+00:00,305.89,300.65,305.81,310.91,319.60,322.27,331.60,335.50,L5
2004-09-26 21:48:27+00:00,305.89,297.40,305.81,310.91,319.60,322.27,331.60,335.50,L7
2004-10-20 21:44:28+00:00,311.62,299.83,309.96,316.15,323.79,326.14,337.98,338.41,L5
2004-10-27 21:50:47+00:00,313.57,301.77,310.95,317.47,325.80,327.60,339.12,339.75,L5
2004-12-15 21:49:03+00:00,318.67,304.75,315.32,322.03,330.09,330.94,342.89,342.27,L7
2005-01-15 21:52:09+00:00,328.10,308.07,323.31,322.51,330.48,328.53,343.07,343.34,L5
2005-01-24 21:46:06+00:00,329.77,307.36,322.29,323.27,328.93,327.19,341.83,343.50,L5
2005-02-08 21:55:35+00:00,326.15,304.38,317.06,319.60,325.73,324.48,338.88,341.70,L7
2005-02-09 21:46:19+00:00,321.62,301.98,313.54,316.19,323.32,322.00,337.34,340.73,L5
2005-02-24 21:55:41+00:00,320.58,301.84,313.19,316.26,323.74,321.13,337.77,341.88,L7
2005-02-25 21:46:35+00:00,320.50,301.19,312.69,315.50,324.16,320.47,337.56,340.19,L5
2005-03-12 21:55:44+00:00,320.43,300.63,312.61,315.06,324.05,320.47,337.56,340.19,L7
2005-03-13 21:46:47+00:00,319.68,300.19,312.37,314.66,324.21,320.01,337.21,339.69,L5
2005-03-21 21:49:32+00:00,319.68,301.89,312.37,314.66,324.21,320.01,337.21,339.69,L7
2005-04-13 21:55:36+00:00,318.67,302.88,312.79,315.05,325.32,318.70,336.35,339.00,L7
2005-04-21 21:53:10+00:00,317.13,303.96,313.29,315.53,325.02,318.71,336.96,339.67,L5
2005-04-29 21:55:36+00:00,317.20,304.79,315.86,318.21,326.84,319.01,338.01,338.32,L7
2005-05-07 21:53:16+00:00,315.40,304.38,314.77,317.06,325.84,318.63,337.32,338.57,L5
2005-05-23 21:53:24+00:00,315.58,305.22,315.02,317.59,326.16,319.90,337.22,338.68,L5
2005-06-08 21:53:33+00:00,317.19,306.85,316.36,319.73,327.71,321.44,338.62,340.86,L5
2005-06-24 21:53:38+00:00,315.18,306.52,316.13,319.68,328.05,321.55,338.52,340.65,L5
2005-07-19 21:47:39+00:00,312.42,304.16,312.75,318.72,327.06,322.33,338.07,340.49,L5
2005-07-26 21:53:54+00:00,310.66,303.72,312.75,318.00,326.82,322.99,339.28,341.82,L5
2005-08-03 21:55:25+00:00,311.18,303.99,312.37,318.02,326.61,322.99,339.28,341.82,L7
2005-08-19 21:55:20+00:00,312.68,306.76,315.33,321.32,329.48,325.83,341.83,343.34,L7
2005-10-06 21:55:01+00:00,312.19,308.65,317.45,325.33,331.83,329.42,344.79,345.91,L7
2005-10-30 21:54:03+00:00,309.56,303.18,310.59,320.82,328.73,327.47,342.65,344.55,L5
2005-12-25 21:55:43+00:00,309.52,297.28,305.56,318.50,326.63,328.48,344.53,343.77,L7
2006-01-10 21:55:52+00:00,309.52,297.28,305.56,319.63,325.51,327.79,343.39,342.75,L7
2006-02-04 21:49:52+00:00,311.21,296.81,308.25,323.46,326.05,325.63,340.81,338.44,L7
2006-02-11 21:56:04+00:00,309.59,295.04,305.53,321.16,324.10,323.66,339.34,337.75,L7
2006-02-19 21:56:39+00:00,309.12,293.48,305.46,319.31,322.84,321.84,338.90,335.38,L5
2006-02-20 21:49:55+00:00,311.58,293.48,305.46,319.31,322.84,321.84,338.90,335.38,L7
2006-03-15 21:56:08+00:00,311.33,292.67,303.71,318.43,321.57,319.58,336.31,334.19,L7
2006-03-31 21:56:06+00:00,311.33,292.67,303.71,317.48,322.25,319.46,337.34,333.79,L7
2006-04-08 21:57:36+00:00,312.47,295.05,304.54,317.41,321.04,318.53,337.16,334.45,L5
2006-04-16 21:56:02+00:00,314.93,299.19,309.62,320.41,323.47,319.24,338.32,334.45,L7
2006-05-27 21:49:54+00:00,317.65,300.76,311.96,318.62,321.97,318.19,336.75,333.46,L7
2006-06-19 21:56:00+00:00,316.03,301.02,311.75,318.62,321.97,318.19,337.90,334.17,L7
2006-06-27 21:58:48+00:00,316.95,300.59,311.07,317.95,322.51,317.55,337.58,333.45,L5
2006-07-13 21:59:02+00:00,317.69,300.85,312.32,317.64,324.27,318.51,337.99,333.71,L5
2006-07-21 21:55:45+00:00,317.21,302.23,313.03,318.45,323.98,319.65,337.99,333.71,L7
2006-07-22 21:52:58+00:00,317.21,302.23,313.03,318.45,323.98,319.65,337.99,334.12,L5
2006-08-23 21:53:23+00:00,318.50,305.88,317.07,320.79,327.28,323.09,340.04,336.32,L5
2006-08-31 21:49:28+00:00,318.50,305.88,317.07,320.79,327.28,323.09,340.58,335.09,L7
2006-09-16 21:49:22+00:00,319.71,308.22,319.98,321.75,329.29,326.21,344.54,336.12,L7
2006-09-23 21:55:30+00:00,320.02,308.22,319.98,321.75,329.29,325.94,344.41,336.38,L7
2006-10-09 21:55:24+00:00,319.45,307.24,320.00,323.64,330.63,326.41,344.07,336.46,L7
2006-10-10 21:53:56+00:00,320.60,307.64,320.98,325.04,331.97,327.18,345.31,337.80,L5
2006-11-03 21:49:38+00:00,319.47,305.23,317.50,322.30,328.84,327.35,344.94,337.80,L7
2006-12-05 21:49:58+00:00,318.96,306.00,318.21,325.95,331.63,328.79,346.37,338.05,L7
2006-12-13 21:54:31+00:00,320.78,308.11,319.87,328.23,332.95,330.11,347.14,339.61,L5
2006-12-21 21:50:03+00:00,321.05,308.20,320.16,329.30,333.97,329.80,346.71,339.49,L7
2007-01-05 22:00:52+00:00,322.47,311.30,324.04,333.26,336.10,329.65,348.14,340.57,L5
2007-01-30 21:54:48+00:00,323.74,312.66,324.05,334.64,336.70,329.39,348.06,341.87,L5
2007-03-02 21:56:31+00:00,324.95,313.33,323.97,335.93,335.48,328.03,347.67,345.30,L7
2007-03-18 21:56:33+00:00,324.95,312.12,322.25,333.86,334.64,327.09,345.05,344.38,L7
2007-04-19 21:56:31+00:00,326.51,314.26,322.46,334.31,333.79,328.09,343.69,347.12,L7
2007-06-15 21:50:07+00:00,326.75,312.37,323.81,332.62,333.55,324.29,341.28,346.11,L7
2007-07-01 21:50:05+00:00,332.67,314.20,325.85,331.35,330.89,323.18,337.62,346.21,L7
2007-07-17 21:50:02+00:00,330.23,310.49,320.86,326.33,325.24,324.71,335.63,345.26,L7
2007-08-09 21:56:06+00:00,334.94,308.38,322.56,325.80,324.18,322.87,336.44,345.36,L7
2007-09-18 21:59:06+00:00,324.88,307.00,324.08,323.78,325.69,325.11,337.32,345.11,L5
2007-09-26 21:55:47+00:00,321.60,305.22,327.64,323.07,322.41,324.02,337.32,345.11,L7
2007-10-28 21:55:58+00:00,315.59,298.51,322.13,318.04,320.77,322.46,337.30,339.08,L7
