,dates,chi0517-0000,chi0517-0001,chi0517-0002,chi0517-0003,chi0517-0004,chi0517-0005,chi0517-0006,chi0517-0007,chi0517-0008,chi0517-0009,chi0517-0010,chi0517-0011,chi0517-0012,chi0517-0013,chi0517-0014,chi0517-0015,chi0517-0016,chi0517-0017,chi0517-0018,chi0517-0019,chi0517-0020,chi0517-0021,chi0517-0022,chi0517-0023,chi0517-0024,chi0517-0025,chi0517-0026,chi0517-0027,chi0517-0028,chi0517-0029,chi0517-0030,chi0517-0031,chi0517-0032,chi0517-0033,chi0517-0034,chi0517-0035,chi0517-0036,chi0517-0037,chi0517-0038,chi0517-0039,chi0517-0040,chi0517-0041,chi0517-0042,chi0517-0043,chi0517-0044,chi0517-0045,chi0517-0046,chi0517-0047,chi0517-0048,chi0517-0049,chi0517-0050
0,1985-01-25 14:06:27+00:00,195.61503391983038,179.9446658607409,173.65469588533864,157.9579968804569,153.39937611231812,160.00253275496618,162.7420414977549,155.0988885624331,156.99176007126533,165.6131905218688,180.44004422587415,191.91906075347228,202.20856795965955,210.05615717171958,209.36302985044057,195.48504133016417,193.01333184673462,195.80229456956886,202.33102795063263,201.73433673103742,203.9270943032586,213.66788414650242,222.81327286540227,225.1847563716659,223.47851239078827,220.84238080769094,231.0979877037097,240.46776670369155,244.68755622577282,252.82987035653304,251.36500618915733,260.12418123592204,244.76849279373616,232.535695559279,228.36993285542698,223.8132917511206,225.32776523097277,241.16899818192277,249.5417797275528,239.15137487154732,229.41148149752865,222.63681874393217,219.74159590864775,205.9852270014486,208.05751079382694,208.62397637077308,214.31984261890318,202.65481323213302,198.5283806241688,197.52800596238276,210.9863299995538
1,1986-08-15 14:03:53+00:00,194.9926133216394,178.8462258700382,171.03018737236374,153.78537782757965,165.3120292803232,163.61011910936654,163.01231582073848,163.91083355031535,159.72860968836417,166.80583746600414,181.21992602914102,200.86588639420643,205.89479364369015,215.91872807813533,205.66091706741207,212.71333181478442,215.34249110147596,213.37527734454545,212.6623450862608,219.78457471645962,222.7938860362457,224.71647511086542,232.19022908042024,236.52109164504563,234.76862202700778,235.52434517158113,239.9924430525066,247.98110512817442,246.96440839490185,252.3369434547031,257.53914136225535,266.5396386649259,250.997441102578,232.79419692551744,227.57321756354438,232.8286324777085,228.0438795018053,233.51458878030786,240.9161844392483,231.06077380390667,224.41836898001918,216.1648071473097,212.66243872594126,212.80945788089963,216.73748724055082,203.57598189041974,218.01841546942305,224.18898421538876,190.274099091359,192.34320752792465,211.2987167749946
2,1986-08-31 14:03:16+00:00,177.9920740195577,169.919487005796,145.9842341048848,139.80895809405635,139.27612514915126,144.81147718714647,149.49668268290304,149.25129863259608,140.8725756925735,150.95626569445002,159.14459638794972,172.47580275140427,188.27780242837386,,,176.71245994943564,185.38113345866674,185.67236720979662,190.48953492413858,208.42615734926642,198.89314589158718,192.63894524605058,,,,,,,,,,,,,201.8329313486322,211.05404494402148,221.09123491675263,205.9114638297461,,,,,,,,,,,,,
3,1986-10-18 14:01:44+00:00,200.05752228199353,177.72578531855717,171.07599480645752,169.99229747436928,165.68179486041265,163.7217510628155,168.89832091501825,165.40408911158494,166.99419657236953,171.82382933023808,185.19942566242705,206.42783175825042,209.6521409472669,215.88395016677282,207.82005403504152,209.2628492163695,213.94824522706804,211.73406342326928,215.847327634,220.373164773069,223.63422209290093,230.5863407124158,234.18993656007666,239.72487780449055,233.63252478925946,236.35380322820438,234.89068407991348,242.241856175024,246.586456863242,248.41570041639736,258.3169303701596,263.43250389896014,264.9732646188305,244.569743563193,229.3291573580397,226.91353706270613,233.64587995221032,237.69417425933142,243.3840590631942,239.31108102306882,225.89338637048766,222.43115757463528,211.11348729288366,212.41719352307837,217.72770049307255,207.70936042487386,213.71341301470946,212.35559825582015,203.76884815930146,202.32079724069297,214.9315820507362
4,1986-12-21 14:01:13+00:00,208.56697113757335,177.1477975548119,169.19451484705633,159.45695270893373,161.98866689111168,161.14410930649186,168.0288212266863,166.2920076209898,161.63317387758337,168.64175911648786,185.94499922484567,197.49619909497184,209.70702458953534,205.57792392088842,199.37571609389371,201.6677776397608,212.64934699979466,204.15715427202937,202.30964081491803,203.30820883606287,215.8842828660686,219.19670822599744,223.90098054779804,233.6955260317148,227.1879460849137,226.7850605003803,205.66655119581824,217.22356711265354,228.1987598065297,237.13956902120927,249.9323032517869,265.93229821429446,253.06082220805962,232.82510378921904,226.90227010013527,227.2317274039185,236.65266020255314,231.04213105658886,236.83897592612152,242.37242027591793,231.46844801608458,225.71260936730798,217.5745494950183,214.5541129574659,212.66130019753237,223.38826926155036,230.88570876299067,222.43158305705106,223.06984388228543,214.88212480866235,227.4481114911458
5,1987-01-15 13:55:47+00:00,209.58250940451322,182.80894196269233,175.125910398571,160.92629909567336,161.69813977621658,168.0605800547196,163.35732870964011,168.2545079252846,159.89093421608223,161.7376920327385,188.80182654155342,203.25704957931873,205.10538171586575,204.17437468821078,203.1353624903704,196.66398880431368,210.5074407774064,194.65821289686232,200.54304855247017,202.78584185347898,210.36792140029183,207.95835239748584,217.16069359533714,231.44029734669843,221.79410601545788,227.81012566880568,223.07828489661324,230.309811839902,237.36337168446693,248.872969067023,256.67340714000966,265.49419756432434,256.2738945884535,226.7948857019118,220.14516304473133,226.11946950150968,236.44262764386608,241.39872171521475,251.7853545503046,249.88375088561784,228.6030925459311,222.68927411084073,221.16986931270455,216.36712438126025,211.63013569644008,215.3067240318794,219.98077682767808,204.84954745315179,201.607937713792,201.64894925647283,218.79446826345048
6,1987-01-22 14:02:09+00:00,217.39400597164575,193.84172265396418,187.7006888011619,173.2474307503229,174.55048074028934,172.23809355315342,170.77975119116485,177.7384518201549,173.67795544981965,169.43285376229227,186.1491157081619,198.30066473704363,199.2817929266866,203.4636039839097,201.23700030143277,207.14323156146082,219.04253230850065,211.17914873825123,202.76368324429973,206.53596038607475,213.91720508376875,216.67107051163043,218.99556028899804,226.43765748835364,228.26198407495173,229.38009729000302,225.24084485579783,240.7319020941953,240.7345780143927,252.3100463692573,262.7337053239171,265.2379178234423,251.036093294034,232.71439191173758,228.7479022556215,228.50886812664766,238.96311973183552,248.26281394260621,251.6505323668595,240.89656779442407,,,,,,212.54615446256,232.97625879456453,219.64273927975478,219.1694981254104,213.36899481140543,228.7526237948084
7,1987-02-07 14:02:44+00:00,214.5648887001249,191.6318496290168,177.73473396888252,166.10235273189417,165.54401108481306,163.92108625856568,166.79064112739752,174.0068659456485,163.04721081652318,176.24967463349907,191.67348718665363,204.23589195862996,209.0718169414568,209.3632739310746,207.54305166882872,207.73579950662867,215.8958227585902,195.81038569883884,192.8119915329888,206.1712807886272,211.8662953949239,215.6877929587967,214.7650241484506,225.90628407325178,226.41695856020561,226.7838906288428,225.64979945905435,220.70547173010388,222.21079873197178,233.59019954688236,245.0756107818538,261.20271324373147,253.62051513950962,239.32452270823467,229.68027909912135,235.74127709100924,247.89569227078786,253.8064270081226,266.83362737307016,248.46776394104404,246.12456867674985,247.01696934094966,233.36368230848186,229.90607628724848,225.21675011015907,231.26640716430026,234.03319104662137,224.488930082509,193.4569530924008,211.93679732356634,218.69422689213002
8,1987-03-27 14:04:33+00:00,,,,136.35491244427908,,,135.2860495455318,142.4285027710871,136.04268872025878,,,,178.29916293772396,179.48406743385755,,180.1567285579605,,172.83103189408075,176.02315432828036,178.99239585726974,182.70524162545524,193.6363855960202,194.57319422859953,203.22005264992634,206.76498209472675,,195.88387759463035,202.08179822599388,212.8819590571463,217.72707541796908,225.3383541852434,230.14992397976783,222.38319141598205,219.10595266834306,225.45706268504483,216.33501079580802,217.7655406443773,228.28538017346094,236.40055557896406,234.88431554000178,218.6117263107994,203.27552954320575,193.11365222906662,182.2922493969133,186.9258631984801,186.92625705134697,198.83765039862485,200.15420699325998,197.74944329754572,196.00919771442057,214.5572422075711
9,1998-02-14 14:12:11+00:00,211.58606422281613,192.7229358533628,192.69241684978027,181.8066180913024,172.4948945955052,175.99193512790603,178.00754716018056,174.4038076644145,172.0437618767808,176.17852042390587,186.99934173684997,204.29924912429766,218.13995017493457,207.16695390102552,206.28993813045165,208.54677487401065,209.40168473874613,206.18659474257734,211.22398455147828,218.36560407638345,215.39788415399858,218.4105239638967,216.14002008640273,227.765309498638,231.0327286369158,231.93482079865842,237.14190311779927,231.16758149947552,228.85362784492875,240.73618926999794,244.98522463173123,250.71690699985103,228.83886255474914,221.16902816043063,216.33512868587192,220.45699253633768,222.07084278810706,224.04976315560273,232.33518338133985,225.34533397743317,214.25276134783485,205.9733133281242,194.9605675953759,186.58781517317175,189.42823140560535,196.26794418511054,211.29078205267228,205.28603055603926,216.23295149058828,201.09358757139705,210.1727400590224
