dates,nzd0407-0000,nzd0407-0001,nzd0407-0002,nzd0407-0003,nzd0407-0004,nzd0407-0005,nzd0407-0006,nzd0407-0007,nzd0407-0008,nzd0407-0009,nzd0407-0010,nzd0407-0011,nzd0407-0012,nzd0407-0013,nzd0407-0014,nzd0407-0015,nzd0407-0016,nzd0407-0017,nzd0407-0018,nzd0407-0019,nzd0407-0020,nzd0407-0021,nzd0407-0022,nzd0407-0023,nzd0407-0024,nzd0407-0025,nzd0407-0026,nzd0407-0027,nzd0407-0028,nzd0407-0029,nzd0407-0030,nzd0407-0031,nzd0407-0032,nzd0407-0033,nzd0407-0034,nzd0407-0035,nzd0407-0036,nzd0407-0037,nzd0407-0038,nzd0407-0039,nzd0407-0040,nzd0407-0041,nzd0407-0042,nzd0407-0043,nzd0407-0044,satname
2000-07-04 21:59:14+00:00,312.42,308.47,309.82,324.13,338.99,330.87,330.04,336.39,332.03,346.55,,,376.46,365.01,350.25,337.09,338.50,307.19,306.15,309.03,311.80,327.78,333.36,330.29,348.39,353.07,355.60,354.08,355.39,352.82,352.14,353.10,346.64,351.66,351.70,356.62,352.85,350.97,,,,,,,,L7
2000-08-05 21:58:44+00:00,347.32,332.88,337.78,335.35,344.77,348.66,344.63,341.13,339.89,346.61,349.08,350.97,345.86,350.42,359.12,359.20,353.56,330.80,313.23,319.65,314.34,314.15,334.09,329.56,337.73,339.78,345.60,348.54,345.53,340.85,337.44,339.41,342.44,344.26,341.88,340.72,341.83,338.72,337.65,343.39,342.95,337.89,341.01,346.58,353.41,L7
2000-09-06 21:58:22+00:00,348.95,346.59,352.42,350.27,348.38,358.05,353.54,351.26,350.98,351.24,360.06,361.85,363.52,363.83,355.90,367.12,353.25,342.31,341.05,,,345.54,345.93,345.79,355.18,352.41,352.53,352.00,342.93,352.50,349.37,348.41,359.08,360.60,351.12,343.28,340.71,338.02,342.61,347.56,344.69,342.25,341.46,339.53,345.93,L7
2000-10-08 21:58:00+00:00,346.30,343.74,347.31,348.63,350.12,351.73,351.65,346.02,345.11,344.91,354.56,358.48,359.26,361.57,356.54,356.54,355.24,352.24,347.61,,342.23,349.42,340.50,347.89,351.33,352.07,356.46,353.09,349.95,352.17,352.03,351.40,346.27,343.38,341.07,335.04,326.07,334.41,342.03,343.57,340.24,339.47,337.64,339.51,339.67,L7
2000-11-25 21:57:58+00:00,342.94,346.84,348.98,351.94,352.96,351.76,350.98,345.75,346.55,345.45,352.38,354.81,358.43,357.96,353.49,354.66,356.54,350.26,337.96,334.51,340.23,340.01,337.94,339.77,344.92,346.41,351.25,348.53,346.65,343.01,345.82,357.11,356.42,354.39,351.58,336.25,342.97,338.15,337.84,343.19,337.05,331.69,334.09,335.99,349.63,L7
2001-03-17 21:57:52+00:00,352.27,345.67,356.66,350.79,353.44,356.19,354.87,354.34,352.12,353.72,358.73,362.63,362.47,362.06,359.84,358.85,353.76,342.51,352.32,348.40,355.10,353.84,352.75,349.12,352.23,359.10,368.95,369.89,366.14,362.59,359.58,362.92,371.09,375.44,375.02,369.41,366.27,359.83,357.91,357.26,350.05,345.45,346.67,352.54,365.10,L7
2001-05-20 21:57:28+00:00,327.25,327.28,335.40,335.06,337.64,337.01,336.62,329.47,334.38,336.30,338.69,338.69,339.72,336.30,332.95,331.00,333.87,260.21,273.48,296.03,318.65,318.86,333.77,328.85,327.45,333.34,338.76,335.16,337.14,336.13,339.30,338.04,342.18,342.34,344.56,346.30,347.57,,338.10,334.14,325.50,324.11,327.34,328.33,330.36,L7
2001-06-05 21:57:16+00:00,319.60,318.26,327.77,331.72,337.60,333.09,333.86,324.15,328.67,325.84,330.25,334.76,332.72,331.21,,322.31,331.57,270.58,257.57,,,,320.09,313.25,323.84,320.22,331.24,,,323.43,308.27,308.14,,,337.19,334.09,331.22,,,320.45,321.78,320.02,322.23,,,L7
2001-07-07 21:57:00+00:00,,330.93,328.90,332.08,337.37,334.83,336.24,336.80,333.32,333.03,338.51,339.15,345.10,341.85,349.01,351.24,342.19,269.14,276.40,,,,329.20,298.84,,,348.19,346.43,342.96,334.25,343.66,341.39,,347.67,349.23,341.54,340.60,,340.42,,,332.63,332.65,,,L7
2001-08-24 21:56:24+00:00,339.87,333.28,331.64,336.58,333.65,343.41,337.15,338.91,339.48,346.59,345.09,350.00,347.06,341.03,349.25,349.41,337.54,319.75,310.41,317.75,318.67,318.76,328.85,321.36,331.28,334.03,335.95,336.24,329.89,326.39,328.32,326.23,331.55,334.58,324.69,328.43,325.90,316.94,323.09,321.86,315.24,315.52,320.49,329.05,342.96,L7
2001-09-25 21:56:04+00:00,349.44,343.94,345.36,347.98,348.50,354.74,350.66,349.00,350.30,352.71,355.68,361.22,362.81,359.37,357.69,355.58,351.96,347.31,339.35,342.41,346.05,344.85,344.85,348.14,351.10,349.20,355.16,358.07,348.52,344.66,347.00,353.40,356.48,357.71,354.87,364.48,359.51,342.50,338.41,348.00,341.64,340.01,336.10,343.18,353.97,L7
2001-12-30 21:56:13+00:00,339.75,336.31,342.32,347.99,350.13,351.79,352.41,348.33,345.17,347.81,353.61,353.85,355.92,358.05,354.64,350.77,347.94,340.51,326.14,333.39,327.55,335.01,333.12,346.09,346.98,347.39,349.33,344.00,347.58,351.25,345.34,347.07,349.60,348.79,341.95,347.83,342.58,341.11,339.31,339.34,329.81,331.62,335.69,336.03,336.16,L7
2002-02-16 21:56:30+00:00,342.07,333.78,329.97,337.78,342.45,345.73,340.53,339.41,340.81,348.16,351.29,354.85,353.58,355.30,350.76,351.57,346.21,331.17,315.42,301.27,328.97,331.90,330.25,331.99,336.29,339.78,341.12,338.18,334.75,332.39,333.59,333.79,337.02,337.30,333.47,336.79,330.63,331.82,331.51,333.41,329.69,330.03,330.28,333.54,341.44,L7
2002-03-20 21:56:24+00:00,339.59,331.74,333.00,332.03,336.65,342.72,340.66,337.61,335.82,339.74,341.59,345.74,347.45,341.89,344.68,341.22,333.82,320.31,331.48,329.49,327.50,323.52,326.09,324.88,335.55,333.52,335.42,333.27,328.93,324.68,324.78,334.61,341.70,344.08,340.50,335.20,326.87,326.80,333.09,337.15,330.52,326.34,326.89,329.47,339.85,L7
2002-05-07 21:56:27+00:00,326.79,327.28,333.26,332.68,337.43,335.20,332.72,329.81,329.07,330.23,334.94,338.50,341.03,334.62,337.32,325.13,324.23,,310.90,312.47,314.46,310.78,317.06,315.94,331.74,326.93,324.98,321.50,312.83,305.97,316.35,318.57,318.00,318.73,329.02,324.10,328.76,,321.98,320.91,318.02,320.90,321.58,327.21,333.52,L7
2002-07-10 21:56:01+00:00,358.12,345.39,347.57,362.20,356.03,361.53,347.93,337.22,339.55,334.81,348.74,,,,,,,,,,,,,,,,,334.17,327.80,326.72,333.92,332.20,340.43,336.02,339.56,338.38,336.33,330.50,344.90,346.67,335.67,338.44,339.07,337.95,349.11,L7
2002-10-14 21:55:19+00:00,351.48,345.92,347.25,349.37,350.89,354.21,351.67,346.23,344.47,350.18,353.25,354.17,356.14,357.47,351.77,353.34,348.17,345.32,339.05,334.54,339.23,339.14,340.79,336.69,342.73,343.97,348.88,347.18,348.53,343.89,345.83,346.55,357.02,359.92,353.22,350.20,338.37,334.45,333.14,336.59,333.94,326.93,327.47,328.55,344.96,L7
2002-10-30 21:55:25+00:00,349.20,343.81,345.28,346.95,348.55,352.74,345.94,345.05,341.62,346.96,347.37,351.87,347.38,350.83,345.15,345.58,338.66,327.50,333.05,327.95,331.89,337.20,338.92,334.35,339.51,340.04,338.63,337.32,342.97,340.21,344.14,344.96,352.13,355.29,348.75,343.72,340.61,336.72,334.78,337.83,330.07,329.81,331.33,339.21,347.75,L7
2003-01-18 21:56:06+00:00,346.35,340.33,344.80,344.05,348.40,346.06,346.23,341.42,340.86,338.35,344.23,348.50,349.21,344.87,343.89,338.14,336.43,335.64,334.29,332.57,336.29,326.01,326.08,332.30,327.44,328.42,339.62,333.45,329.78,327.73,330.12,335.19,337.12,332.84,329.64,328.72,327.81,324.79,326.18,322.69,320.10,322.77,327.10,328.08,334.12,L7
2003-04-08 21:56:23+00:00,342.21,339.64,337.16,336.44,338.24,345.78,342.68,340.15,341.46,344.81,346.50,346.22,342.59,338.94,337.15,339.26,335.92,313.35,332.28,328.20,329.99,328.56,329.71,330.79,335.36,334.19,334.25,334.73,329.86,339.06,339.03,345.43,346.17,350.00,347.76,344.02,338.11,338.34,332.48,329.34,323.67,319.71,317.31,320.98,338.84,L7
2003-05-10 21:56:22+00:00,336.96,327.94,335.26,336.05,338.36,338.64,333.80,334.08,333.32,337.48,339.56,344.08,343.10,332.71,340.26,337.43,338.20,331.51,322.70,323.92,324.78,316.81,324.05,321.56,325.62,329.54,333.24,332.27,326.85,320.30,326.63,332.07,337.92,337.51,338.33,334.76,336.62,328.49,326.32,328.26,329.47,334.13,330.49,333.14,341.17,L7
2003-07-21 21:44:09+00:00,,322.98,324.19,320.23,324.35,333.78,325.42,326.42,324.88,325.95,329.09,327.02,316.30,,,,,,,,,,,,309.87,310.74,303.01,,,295.16,302.66,309.17,,,323.72,316.09,301.52,,,301.62,305.93,307.59,309.83,,,L5
2003-07-29 21:56:05+00:00,,293.17,,296.40,316.25,,311.60,,,314.72,320.01,317.19,325.87,,,,,,,,,,,,,301.38,292.24,,,280.36,,,,,286.76,,,,,,307.29,296.99,,,,L7
2003-08-30 21:55:58+00:00,344.88,338.46,341.91,,,348.18,345.12,344.38,342.75,346.23,353.07,358.86,355.59,351.83,349.43,346.97,346.37,,,341.37,343.27,335.09,334.53,338.30,342.43,338.11,343.72,340.65,336.72,338.89,335.71,,,350.72,347.20,347.32,347.29,340.25,340.05,338.64,334.21,330.22,327.50,322.37,,L7
2003-11-18 21:56:15+00:00,339.28,334.57,338.07,343.47,345.51,348.26,342.84,340.78,,346.54,353.92,358.05,353.76,352.24,350.95,355.21,349.59,343.93,343.97,346.99,345.87,,338.56,335.74,338.81,344.93,355.50,359.82,351.25,343.99,340.59,348.30,352.13,354.05,349.30,,347.80,345.77,347.66,349.71,343.57,340.52,335.09,334.08,340.35,L7
2004-04-02 21:46:54+00:00,356.51,350.94,349.54,349.66,351.50,354.78,351.65,349.86,351.58,353.01,363.22,361.73,357.89,352.49,357.21,347.81,345.33,341.97,343.29,341.16,347.38,340.81,341.16,348.77,353.56,352.57,357.28,357.13,353.59,353.99,343.32,344.32,345.84,340.73,340.04,339.56,345.25,350.17,347.81,346.06,341.63,342.07,339.68,347.12,351.52,L5
2004-04-10 21:56:50+00:00,351.56,344.49,346.49,346.85,347.01,350.28,347.05,346.19,344.25,,,359.43,353.54,353.67,356.43,350.00,343.94,323.59,340.84,344.18,343.62,336.15,334.58,,,338.48,340.05,345.09,340.42,337.54,341.25,341.44,345.88,350.55,345.54,346.43,,,,342.79,335.82,338.53,336.86,344.74,350.63,L7
2004-05-04 21:47:51+00:00,347.86,345.62,344.59,349.68,353.52,352.70,354.34,357.07,355.42,355.50,363.72,367.92,368.78,359.26,348.29,345.76,345.63,340.48,336.17,340.19,344.66,342.69,344.13,353.90,352.64,349.44,352.21,341.64,343.90,343.75,338.06,341.86,342.50,341.25,347.06,340.64,344.04,335.94,335.79,335.42,333.30,330.95,329.17,331.49,339.30,L5
2004-05-20 21:48:20+00:00,340.93,336.41,339.98,342.73,351.03,343.66,337.64,336.32,336.18,337.39,345.16,350.86,351.34,351.34,342.57,344.71,337.80,326.87,335.71,333.90,328.91,324.49,332.57,332.52,335.32,340.98,338.52,336.03,340.25,338.25,335.46,342.67,337.49,335.60,337.20,332.21,334.90,328.69,323.51,333.47,329.82,332.43,333.98,335.96,342.49,L5
2004-06-05 21:48:48+00:00,337.42,337.45,334.44,337.66,342.92,353.71,351.94,349.61,353.62,357.11,355.98,357.63,358.90,347.48,341.40,338.95,331.28,335.01,337.81,342.01,346.68,341.12,338.15,341.05,345.68,350.55,351.38,341.38,339.70,336.66,342.41,343.84,348.14,352.73,352.60,352.36,344.70,343.66,339.25,342.31,338.73,338.96,340.36,342.38,349.34,L5
2004-07-07 21:49:44+00:00,347.52,342.14,347.47,346.29,346.03,357.52,353.62,355.27,348.66,354.76,351.89,357.11,360.92,346.42,354.13,352.63,351.44,350.38,354.30,347.60,342.60,341.69,341.93,337.01,339.90,342.62,346.51,347.61,347.73,341.13,341.73,347.13,350.29,357.27,355.79,348.81,347.51,343.74,345.98,345.31,341.10,346.35,349.44,350.24,366.07,L5
2004-08-08 21:50:26+00:00,341.55,338.80,342.53,342.05,345.04,354.03,341.36,342.14,338.57,340.45,344.99,346.47,347.15,351.37,351.55,347.70,345.67,334.06,338.00,341.24,332.20,328.43,331.49,325.68,332.77,336.44,337.20,339.08,336.70,328.71,332.09,337.21,335.99,336.40,331.16,329.23,325.85,321.29,324.22,327.43,335.61,334.65,339.83,337.45,343.34,L5
2004-09-25 21:51:43+00:00,349.06,344.28,344.87,349.56,357.36,355.85,357.23,353.15,354.53,356.03,359.99,367.16,373.58,366.55,358.45,351.49,348.15,343.91,343.03,344.13,344.76,338.54,347.91,347.69,342.31,344.62,350.59,344.90,340.02,336.61,336.06,340.15,339.22,339.23,338.41,343.53,347.81,340.92,337.49,339.58,338.27,330.91,327.43,339.59,356.79,L5
2004-10-19 21:56:19+00:00,348.89,341.76,343.17,345.24,348.74,355.75,354.28,353.81,,,356.54,362.66,356.69,356.68,350.96,355.32,350.19,347.52,344.52,342.91,340.56,339.24,,,342.21,342.53,344.34,349.09,345.35,343.41,341.09,341.59,345.15,347.04,342.95,343.90,,337.46,336.38,337.67,330.90,326.29,328.34,337.04,352.00,L7
2004-10-27 21:52:23+00:00,344.09,345.18,356.25,358.06,361.90,362.84,361.93,360.59,358.61,351.96,358.44,370.31,368.30,,,,,,,,,,,,,,,322.33,314.70,324.04,327.49,324.61,327.46,326.76,330.56,329.86,324.50,315.14,,,,,,,,L5
2004-11-20 21:56:37+00:00,351.85,345.80,348.14,353.53,,357.50,353.40,353.25,350.51,355.62,359.34,362.80,363.06,364.35,361.34,359.86,351.49,349.97,,348.20,346.77,341.45,344.03,344.88,347.76,349.52,353.67,352.02,347.83,342.32,348.51,,,347.57,346.67,347.00,347.89,348.27,352.05,343.95,336.16,328.26,332.42,342.88,353.65,L7
2005-01-15 21:53:45+00:00,357.99,352.41,349.57,352.46,360.11,363.76,363.50,351.95,342.32,349.53,354.02,357.06,357.51,353.89,362.12,369.07,360.52,353.93,370.31,359.49,362.62,343.93,341.59,336.87,345.07,343.82,341.42,343.17,352.52,347.24,348.20,350.24,360.89,363.34,352.65,342.36,339.49,341.72,337.01,341.78,334.33,348.50,349.27,351.38,367.20,L5
2005-02-08 21:57:10+00:00,364.63,356.28,,,351.56,350.91,350.06,348.00,348.88,349.12,354.34,358.70,358.85,354.61,347.35,343.26,,,331.45,336.91,332.35,331.40,333.50,343.36,342.45,342.93,347.10,339.46,332.71,,,330.88,340.99,342.46,342.36,,,,,,,,,,,L7
2005-03-04 21:54:27+00:00,347.94,342.32,345.23,346.57,349.23,352.65,351.53,349.56,347.70,350.45,352.44,355.72,356.28,353.75,348.21,344.25,347.37,349.28,344.32,345.73,341.99,340.16,335.64,328.50,331.72,340.69,340.28,344.92,341.43,339.99,345.64,346.49,342.53,341.16,344.01,348.18,348.98,348.46,341.57,341.02,340.05,339.36,342.08,346.74,356.76,L5
2005-03-12 21:57:20+00:00,,,345.02,346.13,348.21,351.31,350.08,350.42,348.32,346.66,352.25,353.61,,,,,,,,,,,,,,,,,,,,,345.44,337.76,340.50,351.75,354.42,350.93,345.21,345.86,345.28,,,,355.22,L7
2005-04-05 21:54:42+00:00,348.62,344.88,342.87,350.78,350.29,351.73,347.11,347.31,349.35,349.60,355.27,357.66,358.62,356.31,354.54,343.77,336.52,324.62,327.39,340.09,348.93,344.62,344.93,345.25,341.14,344.88,349.31,341.30,339.63,331.99,333.17,334.52,343.37,342.39,342.64,343.79,350.33,346.36,347.43,349.28,348.24,343.16,337.00,343.26,348.74,L5
2005-04-13 21:57:12+00:00,,,341.06,345.99,353.24,381.99,374.19,358.93,349.49,353.30,348.38,349.43,344.15,,,342.14,334.43,317.95,333.35,334.10,334.28,328.58,325.22,326.50,334.18,336.19,336.83,,,328.85,333.86,330.96,336.57,339.13,338.07,338.74,334.87,336.47,334.32,337.94,335.20,,,335.81,344.58,L7
2005-04-21 21:54:46+00:00,347.31,344.04,347.17,349.06,350.09,351.79,341.98,339.30,342.91,345.26,351.79,350.47,353.04,359.90,358.40,359.40,350.37,349.60,346.49,348.96,340.83,336.13,330.09,332.61,343.37,339.95,351.91,344.40,339.02,346.41,345.88,344.61,343.60,339.90,340.88,342.07,345.77,344.63,344.30,345.64,355.95,352.94,357.35,353.23,354.35,L5
2005-04-29 21:57:12+00:00,351.89,343.59,347.25,344.26,,,353.76,347.76,346.83,355.09,358.12,361.21,355.92,355.88,352.26,353.73,346.23,344.08,,,341.43,335.94,340.57,336.75,338.29,336.94,341.19,346.71,346.65,332.64,333.26,337.27,,,348.25,346.54,337.76,328.89,332.46,339.85,336.25,338.55,336.02,343.25,350.31,L7
2005-05-31 21:57:11+00:00,338.44,334.16,338.68,342.60,346.36,,,345.66,342.06,343.35,348.48,354.26,353.69,347.27,348.07,338.58,337.04,310.92,335.08,,,329.57,337.99,339.45,338.04,340.99,344.25,336.68,330.79,329.47,331.34,338.24,342.94,,338.99,339.26,338.56,331.98,335.58,337.68,339.74,344.37,343.54,342.83,347.03,L7
2005-06-08 21:55:08+00:00,320.75,313.80,326.01,331.66,338.06,336.58,326.29,329.96,328.73,326.89,330.98,328.88,328.34,,,,,,,303.24,316.94,295.21,314.07,315.77,315.19,318.11,321.94,319.10,307.82,313.26,318.54,327.69,328.29,,330.64,321.91,317.65,312.12,308.46,321.67,323.21,323.84,327.03,341.54,342.82,L5
2005-06-24 21:55:13+00:00,344.89,339.64,343.30,342.81,349.17,353.10,351.51,350.42,345.41,345.71,353.24,356.16,352.62,345.00,340.06,338.35,336.44,327.11,329.91,338.47,338.01,318.58,333.61,330.40,336.50,334.94,345.08,335.53,332.77,332.66,331.61,337.74,341.19,346.67,344.45,342.60,337.15,332.26,326.53,329.65,330.28,331.65,335.41,340.94,355.09,L5
2005-07-10 21:55:19+00:00,330.31,324.64,337.96,336.61,340.85,344.47,338.12,336.76,334.66,331.01,332.79,337.50,332.32,,,,,,,305.85,319.23,,308.05,306.39,320.80,321.10,323.38,323.60,322.33,316.68,327.90,329.58,328.11,337.01,334.99,329.93,321.42,315.45,319.68,326.30,326.15,325.48,335.12,343.62,353.94,L5
2005-08-03 21:57:01+00:00,348.80,342.94,346.86,350.08,354.05,352.69,,347.92,350.54,354.93,358.46,359.33,357.31,354.93,352.47,354.61,352.90,350.36,343.19,347.34,,,336.80,346.52,348.52,352.27,355.71,350.84,352.05,341.79,345.33,355.08,353.79,,,347.97,341.50,343.20,347.25,347.25,338.67,336.98,339.76,346.90,347.14,L7
2005-08-27 21:55:43+00:00,338.63,332.71,332.63,333.32,340.06,346.63,344.97,344.16,343.08,348.48,354.08,344.47,341.61,337.19,338.85,341.49,337.98,321.99,334.24,335.90,335.29,327.77,330.77,333.65,339.47,336.38,336.54,336.02,332.52,326.02,328.14,343.87,354.04,358.38,355.20,348.26,355.57,345.23,334.81,334.81,331.05,332.42,335.45,334.42,343.82,L5
2005-09-20 21:56:42+00:00,,,334.08,335.91,338.15,340.92,339.10,339.90,336.61,340.04,342.42,348.63,350.50,346.29,,,346.95,316.92,313.58,329.36,327.46,323.18,326.08,335.65,338.44,337.65,340.74,334.78,,,331.21,338.37,338.71,340.45,337.05,338.36,338.72,330.25,330.20,330.88,330.03,,,,334.83,L7
2005-09-28 21:55:44+00:00,349.85,342.98,345.86,343.69,345.14,350.43,347.77,344.52,346.94,346.87,348.89,351.32,348.86,345.04,347.74,346.23,349.10,335.37,332.09,343.21,345.06,347.83,347.44,355.02,355.57,355.11,357.43,356.72,355.03,351.44,354.75,361.98,360.24,363.86,362.60,362.77,362.62,354.19,349.77,349.98,348.58,340.76,342.75,353.44,358.21,L5
2005-10-06 21:56:37+00:00,350.23,,345.15,347.55,350.68,351.75,351.12,349.61,347.33,348.99,353.96,356.49,355.82,353.52,,,343.94,339.59,337.95,341.05,338.99,332.83,338.45,342.99,340.46,341.40,345.57,348.81,,,340.15,346.27,340.46,349.04,346.98,345.62,345.24,338.20,340.34,335.39,335.61,,,,344.35,L7
2005-10-22 21:56:51+00:00,347.38,340.83,338.22,336.30,341.43,,,341.24,344.87,350.43,354.42,355.25,353.87,344.55,343.81,350.20,343.85,330.12,337.09,,,330.29,335.69,338.76,340.11,342.72,342.81,345.83,343.75,335.37,341.69,348.37,349.94,,350.08,347.23,346.03,336.48,337.83,341.02,339.28,339.23,333.30,339.88,346.99,L7
2005-10-30 21:55:39+00:00,357.19,349.21,349.79,356.12,355.57,354.94,340.52,342.68,345.28,343.42,347.13,350.00,363.01,370.52,366.52,357.47,358.54,356.60,350.82,342.66,336.48,339.10,345.49,351.33,350.26,352.20,384.37,380.68,364.47,366.15,375.80,370.08,379.28,368.16,358.69,361.50,352.59,342.51,343.46,356.03,371.48,362.86,353.45,360.44,371.35,L5
2005-11-07 21:57:03+00:00,351.56,344.92,341.26,344.58,345.56,354.99,353.66,351.23,348.09,353.88,359.06,358.28,357.67,,355.00,353.32,347.63,337.73,347.10,342.44,339.69,335.48,338.04,336.27,339.92,344.77,,,348.80,346.07,348.08,354.61,353.06,359.31,356.07,350.51,348.34,341.22,338.70,348.56,,345.44,341.77,345.15,350.82,L7
2005-12-25 21:57:19+00:00,356.60,349.12,,,350.80,361.72,358.89,357.70,358.64,361.83,359.49,364.40,363.49,360.00,359.39,355.56,,,346.70,347.52,346.46,345.37,350.07,346.06,352.91,355.02,367.86,363.93,362.12,367.00,,,367.18,370.06,363.57,369.76,359.61,361.34,359.16,360.34,355.24,358.55,354.10,,,L7
2006-01-10 21:57:28+00:00,345.87,341.09,346.50,346.74,349.52,352.20,350.63,,,355.32,356.87,358.85,361.10,360.46,358.38,353.14,349.58,340.36,336.70,339.96,343.27,,,347.44,355.20,357.77,360.98,358.11,355.43,356.06,355.72,359.60,358.52,355.33,,,355.66,353.43,349.53,354.63,349.95,352.00,350.16,351.27,352.97,L7
