dates,nzd0407-0000,nzd0407-0001,nzd0407-0002,nzd0407-0003,nzd0407-0004,nzd0407-0005,nzd0407-0006,nzd0407-0007,nzd0407-0008,nzd0407-0009,nzd0407-0010,nzd0407-0011,nzd0407-0012,nzd0407-0013,nzd0407-0014,nzd0407-0015,nzd0407-0016,nzd0407-0017,nzd0407-0018,nzd0407-0019,nzd0407-0020,nzd0407-0021,nzd0407-0022,nzd0407-0023,nzd0407-0024,nzd0407-0025,nzd0407-0026,nzd0407-0027,nzd0407-0028,nzd0407-0029,nzd0407-0030,nzd0407-0031,nzd0407-0032,nzd0407-0033,nzd0407-0034,nzd0407-0035,nzd0407-0036,nzd0407-0037,nzd0407-0038,nzd0407-0039,nzd0407-0040,nzd0407-0041,nzd0407-0042,nzd0407-0043,nzd0407-0044,satname
2000-07-04 21:59:14+00:00,341.66,335.72,338.57,343.23,345.93,347.43,345.50,345.27,342.87,348.21,351.68,355.86,357.43,357.37,353.58,352.32,350.45,338.88,326.44,331.16,328.12,336.41,342.52,343.70,345.46,348.86,351.13,350.61,349.11,339.96,343.86,347.78,349.04,351.02,344.96,343.10,343.52,340.92,337.09,338.57,334.08,333.60,334.42,338.91,346.43,L7
2000-08-05 21:58:44+00:00,341.76,334.80,338.78,342.38,345.89,347.10,344.89,344.23,342.01,347.26,350.86,354.87,356.30,356.67,353.99,352.81,351.39,338.60,323.24,329.57,326.18,334.33,341.57,342.71,344.92,348.50,351.31,351.10,349.23,339.99,344.23,347.60,348.72,350.82,344.83,342.94,344.02,342.22,338.45,339.88,336.18,334.25,335.53,340.03,347.39,L7
2000-09-06 21:58:22+00:00,340.77,334.47,339.38,343.43,346.38,348.04,345.16,344.53,342.21,346.96,351.51,354.72,357.39,359.20,354.57,355.37,352.46,340.36,321.41,327.45,324.85,336.90,343.36,345.20,346.78,350.13,352.89,353.72,350.93,341.97,345.85,349.54,351.55,353.91,345.57,343.42,344.24,344.10,341.33,341.20,337.48,334.75,336.12,340.21,348.08,L7
2000-10-08 21:58:00+00:00,340.91,334.66,339.40,342.94,346.37,347.59,344.97,343.96,341.69,345.95,351.83,354.82,357.47,359.68,355.16,355.35,353.28,340.79,322.20,324.79,324.54,337.44,342.26,345.02,346.95,349.57,352.20,353.05,350.50,342.44,346.31,349.16,350.30,352.68,344.84,341.65,341.20,342.44,340.61,340.57,337.89,334.87,335.95,339.51,345.73,L7
2000-11-25 21:57:58+00:00,339.59,332.91,337.39,339.38,344.77,345.40,343.05,340.76,339.49,343.40,349.76,351.81,356.65,359.76,355.06,354.92,351.42,336.56,319.08,313.76,316.40,335.38,338.36,338.66,341.54,343.52,346.56,351.25,348.09,340.32,347.36,349.89,350.17,350.86,342.66,338.01,337.67,340.05,340.03,340.39,336.68,333.86,334.83,340.40,347.16,L7
2001-03-17 21:57:52+00:00,347.17,345.42,350.98,350.45,352.17,353.23,352.50,348.70,347.93,348.03,355.22,358.64,360.05,360.53,356.62,356.68,355.18,348.34,345.96,341.45,345.85,347.76,343.73,345.59,349.49,352.53,358.89,357.17,354.25,352.59,352.48,357.14,357.93,357.74,355.89,346.90,345.10,344.13,345.93,348.01,342.45,338.87,339.47,342.68,351.47,L7
2001-05-20 21:57:28+00:00,340.82,339.93,347.01,345.93,348.01,348.32,347.49,343.19,344.35,345.16,349.93,352.04,353.54,352.11,348.76,348.17,348.06,317.66,321.25,326.31,337.99,337.57,341.49,339.25,341.53,346.28,352.99,351.19,349.98,347.24,348.23,352.69,356.56,357.39,357.05,350.65,352.27,348.99,344.62,344.86,337.53,333.75,336.03,338.95,348.36,L7
2001-06-05 21:57:16+00:00,333.04,330.40,339.94,339.19,342.89,342.10,341.78,335.99,338.39,338.62,342.56,345.36,344.97,343.19,346.39,337.39,339.73,291.10,294.46,322.21,336.88,336.35,335.54,330.41,334.51,337.55,346.32,352.52,351.64,340.72,335.72,336.37,356.63,358.89,352.26,349.93,348.35,359.83,348.00,337.28,332.44,329.86,332.08,340.43,347.73,L7
2001-07-07 21:57:00+00:00,333.04,330.54,337.18,337.41,341.51,340.28,340.40,336.19,337.12,337.22,341.54,343.81,345.00,342.86,347.27,340.85,340.35,285.61,289.94,322.21,336.88,336.35,333.95,322.51,334.51,337.55,346.78,350.49,348.75,339.10,337.70,337.62,356.63,355.15,351.50,347.84,346.42,359.83,345.48,337.28,332.44,330.55,332.22,340.43,347.73,L7
2001-08-24 21:56:24+00:00,334.75,331.08,336.07,337.25,339.94,340.91,339.75,336.73,337.59,339.10,342.25,345.05,345.41,342.49,347.76,342.56,339.79,292.44,294.04,320.73,330.81,330.49,332.93,322.28,333.70,336.67,344.62,346.93,344.03,336.56,335.83,335.34,348.27,350.01,346.14,343.95,342.31,338.38,339.88,333.43,328.14,327.55,329.88,336.64,346.14,L7
2001-09-25 21:56:04+00:00,334.04,330.74,333.81,336.68,338.95,340.62,338.91,335.67,337.23,338.89,341.64,344.76,345.48,341.95,347.23,341.91,339.43,293.40,291.44,318.73,327.79,327.49,331.35,322.09,333.42,334.20,341.86,343.98,339.63,332.97,333.31,333.44,343.40,345.58,342.11,342.97,340.96,329.72,335.00,331.11,326.04,326.46,327.76,333.52,342.43,L7
2001-12-30 21:56:13+00:00,343.02,336.12,337.06,341.16,342.41,346.19,344.12,343.26,342.07,345.03,348.22,351.05,352.72,350.07,352.65,351.75,344.91,319.18,313.08,331.18,330.76,332.87,334.00,328.61,343.12,343.54,347.16,346.19,342.24,339.14,341.08,342.02,345.88,347.19,342.69,345.57,342.15,333.52,335.31,336.40,328.90,329.94,331.23,336.09,344.36,L7
2002-02-16 21:56:30+00:00,342.78,336.83,337.32,342.58,343.68,348.92,345.19,343.91,343.94,348.82,351.42,354.98,354.84,353.44,353.09,351.83,345.91,334.69,322.83,323.70,330.31,332.63,334.27,336.89,341.41,342.60,345.39,344.12,340.18,338.67,338.56,340.12,343.66,344.59,338.75,344.38,339.65,333.09,333.08,335.65,329.10,329.29,330.64,335.45,343.63,L7
2002-03-20 21:56:24+00:00,342.71,336.44,337.66,341.44,344.43,348.75,346.06,343.59,343.02,347.10,350.54,353.92,354.94,353.65,351.94,349.79,344.98,334.82,328.10,326.64,332.52,333.82,333.58,337.77,342.48,342.47,345.26,343.38,339.94,338.25,337.68,342.22,346.20,346.97,342.70,346.07,339.90,335.56,335.58,339.47,332.92,332.00,332.24,335.56,342.86,L7
2002-05-07 21:56:27+00:00,337.05,332.28,334.64,337.62,341.66,343.86,341.58,338.79,337.72,341.49,345.36,348.24,349.50,347.47,346.85,342.17,338.05,330.66,320.99,319.15,324.62,325.30,326.63,329.73,337.64,336.90,337.71,334.24,331.02,328.57,330.01,333.51,336.58,337.23,336.24,335.98,332.21,333.24,331.47,332.70,327.01,327.22,328.61,331.56,337.74,L7
2002-07-10 21:56:01+00:00,341.64,334.55,335.95,341.17,343.14,346.30,340.46,336.01,336.31,338.24,344.14,346.36,347.35,343.94,344.25,339.31,334.75,325.74,319.27,314.41,323.64,322.07,324.47,324.27,334.53,333.41,333.84,331.78,326.08,322.44,327.16,329.79,334.29,334.03,335.64,333.62,330.65,329.71,332.87,334.54,328.48,328.93,329.45,332.04,340.98,L7
2002-10-14 21:55:19+00:00,345.46,339.53,342.69,348.08,348.12,350.31,344.11,337.75,337.70,338.41,345.64,346.34,348.58,346.05,344.54,339.24,336.20,345.32,324.98,323.50,326.85,324.96,328.93,326.31,337.24,335.45,336.93,334.28,329.72,325.53,332.03,332.44,338.48,338.22,340.60,337.56,334.49,332.48,333.34,334.72,329.21,328.76,329.37,331.24,342.53,L7
2002-10-30 21:55:25+00:00,346.40,340.60,343.34,347.80,348.23,350.92,344.56,339.58,338.68,340.54,346.07,348.18,348.18,347.64,344.75,341.35,337.02,336.41,327.67,324.99,328.53,329.04,332.26,328.99,337.99,336.98,337.50,335.04,333.03,329.20,335.06,335.57,341.89,342.49,342.64,339.10,336.02,333.89,333.70,335.50,329.42,329.02,329.86,333.23,343.83,L7
2003-01-18 21:56:06+00:00,349.01,343.35,345.78,346.79,349.28,351.00,347.95,344.23,342.32,345.16,348.28,351.51,350.91,351.06,346.94,345.69,341.09,336.15,335.46,331.69,335.80,334.12,335.26,334.45,336.56,337.48,342.38,339.32,340.43,337.28,340.03,342.23,348.76,349.35,343.87,340.88,335.60,331.99,331.37,332.37,328.04,326.50,328.63,331.95,342.28,L7
2003-04-08 21:56:23+00:00,347.31,342.42,343.62,344.20,346.52,349.70,346.63,343.21,342.10,345.07,347.84,350.19,348.83,348.03,344.49,344.08,339.80,330.45,334.67,330.81,334.35,332.73,333.88,333.53,336.26,336.65,340.35,338.17,337.79,337.72,339.78,343.03,348.11,349.51,344.84,341.67,336.23,333.57,331.64,331.61,326.94,324.81,325.80,329.20,341.42,L7
2003-05-10 21:56:22+00:00,341.84,335.97,339.07,338.85,341.67,343.49,340.90,338.55,338.55,340.21,343.43,346.27,344.97,338.84,340.43,338.28,336.85,326.83,329.76,328.23,330.35,323.79,326.61,328.22,329.47,330.72,335.70,333.48,328.83,329.03,331.93,337.56,340.40,340.12,338.58,335.83,334.18,330.54,328.33,326.76,324.41,325.54,324.97,327.40,338.04,L7
2003-07-21 21:44:09+00:00,339.58,330.19,332.20,330.91,333.65,339.40,333.97,333.55,333.22,336.08,338.38,339.11,334.00,335.82,338.71,338.34,337.06,322.43,327.49,326.06,327.38,322.69,326.88,326.18,323.62,324.82,323.50,333.50,328.36,318.17,322.77,328.89,342.05,343.75,336.60,331.62,325.42,333.41,329.40,319.74,319.69,320.48,319.21,327.06,340.00,L5
2003-07-29 21:56:05+00:00,339.58,320.93,332.20,322.28,329.30,339.40,328.38,333.55,333.22,330.74,333.79,333.63,331.96,335.82,338.71,338.34,337.06,322.43,327.49,326.06,327.38,322.69,326.88,326.18,323.62,318.96,315.69,333.50,328.36,308.72,322.77,328.89,342.05,343.75,324.14,331.62,325.42,333.41,329.40,319.74,316.59,314.61,319.21,327.06,340.00,L7
2003-08-30 21:55:58+00:00,341.35,324.44,334.63,322.28,329.30,341.60,331.72,336.26,335.60,333.84,337.65,338.67,336.69,341.16,342.28,341.22,340.16,322.43,327.49,331.16,332.68,326.82,329.43,330.22,328.32,322.79,321.29,335.88,331.14,314.75,326.01,328.89,342.05,346.08,328.75,335.55,330.88,335.69,332.95,324.46,320.11,317.73,321.28,325.50,340.00,L7
2003-11-18 21:56:15+00:00,342.08,322.30,334.72,320.03,328.70,343.41,331.25,337.19,333.81,333.36,339.02,340.28,337.88,352.03,350.19,351.09,347.98,343.93,343.97,344.18,344.57,335.09,336.54,337.02,330.37,323.79,323.62,350.24,343.99,314.60,326.32,328.74,352.13,352.38,326.75,331.71,332.20,343.01,343.86,329.99,322.75,318.83,324.14,328.23,340.35,L7
2004-04-02 21:46:54+00:00,347.89,342.75,343.81,346.57,348.50,351.52,347.25,345.32,351.58,349.77,358.57,359.89,355.82,352.37,354.08,351.51,347.46,342.95,343.63,344.08,346.62,340.81,339.86,342.25,346.19,348.75,356.39,358.48,352.42,348.99,341.95,346.31,348.99,347.39,344.67,339.56,346.52,347.97,347.74,347.88,342.60,341.29,337.38,340.60,345.94,L5
2004-04-10 21:56:50+00:00,349.12,343.33,344.70,346.66,348.01,351.11,347.18,345.61,347.91,349.77,358.57,359.74,355.06,352.80,354.86,351.01,346.29,336.50,342.70,344.11,345.62,338.48,338.10,342.25,346.19,345.33,350.94,354.01,348.42,345.17,341.72,344.69,347.95,348.44,344.96,343.00,346.52,347.97,347.74,346.19,340.34,340.37,337.21,341.98,347.50,L7
2004-05-04 21:47:51+00:00,348.80,343.90,344.67,347.42,349.38,351.50,348.97,348.48,350.42,351.68,360.29,361.78,358.49,354.42,353.22,349.69,346.12,337.49,341.07,343.13,345.38,339.88,339.61,346.14,348.34,346.36,351.26,350.92,347.29,344.82,340.81,343.98,346.59,346.64,345.49,342.21,345.70,343.96,343.75,343.50,338.58,338.02,335.20,339.36,345.45,L5
2004-05-20 21:48:20+00:00,349.22,344.37,345.15,347.23,350.76,350.36,347.67,347.36,346.86,348.63,357.37,359.99,357.89,354.19,351.12,347.07,343.18,333.23,339.00,339.86,341.14,336.03,338.11,345.06,347.17,345.37,347.01,344.97,344.54,343.38,339.52,342.57,342.93,342.03,342.46,339.71,341.40,338.27,335.70,339.44,335.14,336.00,334.92,339.83,345.98,L5
2004-06-05 21:48:48+00:00,346.86,342.98,343.01,345.32,349.20,351.03,348.52,347.81,348.21,350.75,357.02,359.51,358.09,352.85,349.18,345.45,340.80,333.58,338.76,340.29,342.25,337.05,338.12,344.06,346.80,346.40,347.89,344.25,343.57,342.04,340.10,342.83,343.97,344.17,344.49,342.24,342.22,339.62,336.59,340.01,335.86,336.59,336.01,340.34,346.66,L5
2004-07-07 21:49:44+00:00,346.97,342.84,343.75,345.48,348.67,352.11,349.37,349.05,348.29,351.55,355.99,359.11,358.56,351.78,350.00,346.64,342.57,336.38,341.35,341.51,342.31,337.82,338.75,342.65,345.42,345.77,347.66,344.81,344.27,341.89,340.37,343.54,345.02,346.36,346.37,343.34,343.28,340.44,338.47,340.89,336.73,338.21,338.25,341.99,349.89,L5
2004-08-08 21:50:26+00:00,346.19,342.26,343.58,344.99,348.15,352.38,348.23,348.07,346.90,349.70,354.16,357.31,356.93,351.72,350.23,346.79,343.01,336.05,340.87,341.47,340.86,336.48,337.72,339.82,343.31,344.44,346.16,343.99,343.18,340.00,339.19,342.64,343.73,344.93,344.20,341.32,340.38,337.25,336.09,338.97,336.57,337.71,338.47,341.34,348.96,L5
2004-09-25 21:51:43+00:00,346.55,342.52,343.74,345.56,349.30,352.82,349.35,348.70,347.85,350.61,354.99,358.54,359.01,353.57,351.25,347.38,343.65,337.03,341.14,341.80,341.35,336.74,338.99,340.95,343.17,344.46,346.72,344.11,342.79,339.58,338.80,342.33,343.17,344.22,343.48,341.60,341.44,337.77,336.29,339.05,336.79,336.86,337.09,341.12,349.94,L5
2004-10-19 21:56:19+00:00,344.75,340.92,342.44,344.74,349.23,353.32,350.06,349.62,347.83,350.21,354.04,358.54,359.62,354.16,349.62,348.08,344.31,339.75,341.36,341.71,340.05,336.60,339.36,339.64,341.55,343.88,345.82,342.82,341.95,338.36,338.13,342.06,342.68,344.22,343.60,341.53,340.80,335.96,334.66,337.31,335.39,334.36,335.51,339.16,349.90,L7
2004-10-27 21:52:23+00:00,344.66,341.45,344.16,346.41,350.82,354.51,351.54,350.99,349.37,350.46,354.59,360.02,360.71,354.16,349.62,348.08,344.31,339.75,341.36,341.71,340.05,336.60,339.36,339.64,341.55,343.88,345.82,340.26,338.54,336.57,336.80,339.88,340.78,342.03,341.97,340.07,338.47,333.36,334.66,337.31,335.39,334.36,335.51,339.16,349.90,L5
2004-11-20 21:56:37+00:00,345.77,342.20,345.27,347.48,350.33,356.74,353.39,352.55,350.75,352.65,355.31,360.59,361.23,355.47,352.97,350.99,346.37,343.48,343.53,344.35,342.26,338.41,340.70,339.26,341.77,344.38,347.28,342.34,338.86,336.13,338.48,339.09,341.04,343.86,342.59,342.10,339.71,335.78,339.23,339.38,336.80,334.24,336.30,341.60,353.53,L7
2005-01-15 21:53:45+00:00,348.91,344.70,347.42,350.15,354.63,358.29,355.28,352.48,348.91,350.72,355.55,361.08,361.05,358.57,356.88,356.69,351.20,345.88,348.97,347.19,345.38,338.32,341.25,338.78,342.02,343.39,345.44,341.76,339.52,337.06,338.91,338.76,341.74,343.39,340.40,339.31,337.11,334.13,337.43,338.08,335.05,333.72,335.46,341.67,354.60,L5
2005-02-08 21:57:10+00:00,352.75,347.62,348.40,351.77,355.93,357.77,356.73,353.46,350.97,352.45,357.11,363.12,363.00,359.22,356.04,355.80,352.59,348.83,347.33,346.33,345.41,338.91,341.76,343.20,343.96,344.68,347.42,341.83,338.85,338.72,340.27,337.49,342.74,344.40,342.27,341.33,339.92,336.70,340.73,340.75,334.91,333.49,334.37,342.72,357.41,L7
2005-03-04 21:54:27+00:00,352.06,346.86,347.87,350.90,354.82,357.04,355.99,352.90,350.43,352.12,356.44,362.06,362.04,358.31,354.74,353.88,351.54,348.92,346.73,346.23,344.84,339.12,340.53,340.26,341.92,344.02,346.23,342.27,339.22,338.94,341.16,338.99,342.71,343.94,342.52,342.47,341.73,338.66,340.90,340.80,335.94,334.66,335.91,343.53,357.28,L5
2005-03-12 21:57:20+00:00,352.06,346.86,347.46,350.22,353.87,356.32,355.25,352.59,350.12,351.34,355.92,361.00,362.04,358.31,354.74,353.88,351.54,348.92,346.73,346.23,344.84,339.12,340.53,340.26,341.92,344.02,346.23,342.27,339.22,338.94,341.16,338.99,343.10,343.16,342.26,343.80,343.85,340.41,341.62,341.64,337.50,334.66,335.91,343.53,356.94,L7
2005-04-05 21:54:42+00:00,352.00,346.95,347.18,350.40,352.86,355.81,353.99,351.86,349.38,350.42,355.33,359.81,359.90,356.60,354.09,352.59,349.22,345.06,343.60,345.56,345.54,340.13,339.94,339.77,341.72,344.06,346.02,341.76,339.17,338.17,340.68,338.06,343.69,343.56,342.79,343.83,344.27,341.19,343.28,343.26,339.16,337.11,337.82,344.26,355.60,L5
2005-04-13 21:57:12+00:00,352.00,346.95,346.41,349.85,352.91,358.72,356.23,352.65,349.40,350.78,354.56,358.66,357.93,356.60,354.09,351.10,346.75,340.55,341.89,343.92,343.93,338.48,337.48,337.56,340.65,342.94,344.71,341.76,339.17,336.83,339.71,337.04,342.80,343.07,342.27,343.20,342.93,340.60,342.00,342.50,338.59,337.11,337.82,342.85,354.02,L7
2005-04-21 21:54:46+00:00,351.78,347.27,346.91,350.32,353.08,358.28,354.86,351.03,348.68,350.17,354.03,357.31,357.48,357.13,355.33,351.68,346.78,340.89,342.22,344.78,343.97,338.04,336.43,336.85,340.81,342.57,345.79,341.09,338.26,337.26,340.39,337.47,342.61,342.27,342.04,342.97,343.28,341.50,343.13,343.64,342.17,342.44,343.62,345.55,354.36,L5
2005-04-29 21:57:12+00:00,352.89,347.05,345.79,348.60,351.82,357.70,353.96,349.61,347.37,350.51,353.99,356.30,355.93,356.96,354.89,351.94,346.70,341.35,342.22,344.78,343.65,337.78,336.95,336.84,340.50,341.87,345.21,344.57,342.83,338.49,341.22,339.28,344.77,344.21,344.00,345.05,344.94,343.22,341.79,343.17,341.43,341.80,342.36,345.22,353.85,L7
2005-05-31 21:57:11+00:00,350.97,345.38,344.61,347.23,351.14,357.73,354.03,348.77,346.43,349.15,352.79,355.35,354.76,354.52,352.99,349.27,344.64,335.77,341.20,344.21,343.20,336.29,336.19,336.16,339.28,340.80,344.04,342.38,340.39,336.66,338.76,339.15,344.54,343.73,343.15,344.09,343.77,341.18,339.74,342.38,341.88,344.48,344.21,345.21,353.02,L7
2005-06-08 21:55:08+00:00,347.20,341.44,342.54,345.50,349.68,355.09,350.94,346.89,344.66,346.93,350.61,352.70,351.82,354.52,352.99,349.27,344.64,335.77,341.20,338.36,339.92,331.73,333.73,333.90,336.61,338.28,341.58,339.47,336.32,333.73,336.24,337.88,342.74,343.73,341.90,341.62,340.87,337.95,336.26,340.08,339.81,341.53,341.76,344.75,351.89,L5
2005-06-24 21:55:13+00:00,346.94,341.24,342.62,345.23,349.63,354.87,351.00,347.21,344.73,346.81,350.85,353.01,351.90,353.33,351.38,348.06,343.62,334.69,339.79,338.37,339.71,330.41,333.72,333.55,336.60,337.94,341.93,339.03,335.93,333.61,335.72,337.86,342.58,344.10,342.13,341.72,340.50,337.38,335.29,339.04,338.85,340.30,340.96,344.33,352.21,L5
2005-07-10 21:55:19+00:00,345.28,339.58,342.19,344.45,348.83,353.83,349.83,346.34,343.89,345.50,349.34,351.72,350.12,353.33,351.38,348.06,343.62,334.69,339.79,334.76,337.66,330.41,331.39,331.08,335.16,336.41,340.24,337.49,334.57,331.92,334.94,337.11,341.27,343.31,341.54,340.65,338.76,335.39,333.87,337.88,337.70,338.65,340.31,344.26,352.37,L5
2005-08-03 21:57:01+00:00,344.36,338.63,341.95,344.23,348.28,352.72,348.46,346.00,344.57,345.95,349.71,351.91,350.10,353.46,350.17,346.45,342.66,334.24,336.40,333.41,334.89,328.91,330.95,331.95,335.47,337.18,341.54,338.25,334.52,331.37,334.65,337.55,340.62,340.81,340.53,341.16,338.95,335.52,334.80,338.38,338.09,337.37,339.26,343.81,350.54,L7
2005-08-27 21:55:43+00:00,341.76,336.27,341.17,343.32,347.24,352.29,347.95,345.68,344.09,345.89,349.69,350.72,348.54,351.28,349.11,346.26,342.14,332.88,336.75,333.30,335.21,328.51,330.70,331.07,335.20,336.59,340.58,337.91,334.50,330.89,334.06,338.73,341.81,342.80,341.69,341.75,340.33,336.33,334.80,338.08,337.51,336.88,338.88,342.96,349.98,L5
2005-09-20 21:56:42+00:00,341.07,335.60,339.81,342.10,346.03,351.10,346.34,344.37,342.70,344.88,348.55,349.82,348.01,350.35,349.24,346.51,342.10,329.28,332.90,331.48,333.60,326.62,329.83,331.72,335.81,336.31,340.63,336.90,333.73,329.98,332.75,337.99,341.06,343.42,341.12,339.95,338.12,333.35,332.82,336.45,335.89,336.60,338.52,342.58,347.51,L7
2005-09-28 21:55:44+00:00,341.95,336.34,340.31,342.23,345.95,351.03,346.48,344.38,343.05,345.04,348.57,349.94,348.08,349.76,349.05,346.48,342.80,329.89,332.81,332.65,334.75,328.74,331.30,333.66,337.46,337.88,342.03,338.70,335.86,331.93,334.58,339.99,342.80,345.97,343.07,341.85,340.16,335.09,334.23,337.58,336.95,337.01,338.94,343.57,348.40,L5
2005-10-06 21:56:37+00:00,342.11,335.39,340.50,341.96,345.99,351.03,346.88,344.57,342.88,344.99,348.47,349.85,347.85,349.45,348.26,346.82,343.54,331.39,333.99,332.75,333.75,327.56,330.76,333.47,337.40,337.59,341.71,339.38,335.44,331.92,335.16,340.97,342.54,346.80,343.46,342.00,339.74,334.41,333.64,336.42,335.89,336.33,339.16,343.60,348.04,L7
