dates,satname,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167
2010-12-25 21:47:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.93,338.70,337.23,332.48,338.19,336.56,332.33,328.05,326.39,320.51,325.33,322.69,328.53,331.09,189.37,186.82,196.53,184.36,154.43,124.78,121.14,,324.79,322.47,318.59,318.83,323.28,332.05,333.25,328.59,333.28,327.28,332.27,331.14,336.75,335.06,335.60,334.42,332.83,330.98,329.76,331.01,328.15,301.07,313.82,335.70,338.36,120.89,157.57,163.80,133.41,129.89,85.98,,,,332.37,330.19,330.16,325.31,320.43,,322.07,318.90,315.29,319.41,324.54,325.64,322.14,325.23,325.24,320.49,316.47,314.76,301.50,304.88,305.58,309.97,320.12,329.08,,,,,,,319.40,320.37,319.21,318.40,322.73,323.66,321.86,321.39,325.32,324.15,319.18,322.34,324.00,316.38,312.78,315.11,311.56,308.98,314.10,315.86,314.10,315.69,,,,,,,326.63,316.91,320.36,326.95,328.40,332.08,327.32,327.74,327.75,336.17,337.05,337.59,330.99
2011-01-01 21:53:26+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.73,367.82,365.81,353.07,356.79,357.44,354.09,353.02,355.47,349.47,357.71,349.86,349.51,350.06,350.11,351.98,347.47,354.23,349.60,350.73,349.49,,,,,,,,,,,,,,,,,345.47,348.41,348.72,350.12,351.65,367.55,379.18,135.65,181.47,403.90,390.62,364.33,355.44,350.61,355.23,357.84,351.73,353.71,352.66,352.84,,,,,,,,,,,,,,,330.41,342.99,346.82,349.76,351.52,351.34,362.65,366.89,373.00,370.51,367.15,365.68,363.10,359.60,356.07,356.29,352.22,,,,,,,,,,,,,331.44,336.85,338.33,338.24,337.95,338.29,340.18,339.43,344.29,340.85,343.51,346.98,351.53,353.81,354.87,351.02,,,,,,,,
2011-01-02 21:43:59+00:00,L5,362.35,361.78,358.12,360.15,363.16,357.62,361.13,360.36,364.61,360.39,356.54,355.24,352.20,355.65,358.56,368.16,365.33,364.66,363.60,360.73,365.43,364.31,366.28,363.71,359.64,357.10,361.51,359.07,354.30,357.90,358.97,363.79,363.33,360.40,354.99,355.31,357.23,361.13,362.59,363.12,364.11,366.40,366.92,373.93,370.33,371.92,369.23,359.40,360.55,362.91,360.26,358.88,352.17,354.98,353.42,351.51,353.79,347.84,349.33,348.27,348.48,352.48,353.95,356.09,355.71,355.56,359.89,362.86,361.88,360.16,355.27,358.01,357.10,363.72,363.04,365.07,369.63,371.47,371.61,371.36,367.23,363.97,360.17,358.32,352.84,350.58,366.43,373.91,153.80,177.36,397.31,392.78,362.55,355.12,349.84,356.39,360.94,361.56,358.53,357.37,351.92,351.97,344.75,337.63,340.57,339.90,344.04,346.41,348.70,348.90,351.54,351.39,351.98,352.49,349.11,342.90,345.29,340.28,346.16,353.85,354.04,362.73,366.30,372.34,372.47,370.19,367.32,361.18,360.98,355.52,353.44,353.18,352.37,355.65,349.02,349.81,347.33,351.07,354.57,354.84,352.48,346.05,343.04,342.36,342.52,336.15,336.92,335.98,337.74,340.04,340.51,342.84,344.43,340.44,344.55,350.08,353.07,357.57,356.53,353.11,354.12,353.75,353.06,354.91,353.32,358.08,363.01,355.56
2011-01-18 21:44:00+00:00,L5,362.88,357.00,354.87,348.91,350.38,353.00,352.33,350.48,349.21,346.84,352.49,351.08,355.29,360.38,357.11,358.07,359.00,360.51,360.78,360.50,365.01,359.98,357.83,349.82,348.28,349.81,345.09,340.56,342.09,345.52,352.16,352.85,351.16,354.36,355.27,357.56,355.41,348.32,343.86,347.46,350.62,364.57,367.19,365.52,368.10,365.98,363.86,359.78,354.90,353.85,350.49,350.64,349.46,349.28,348.78,350.73,352.93,347.26,346.96,346.41,347.00,344.45,348.62,346.54,350.10,353.10,352.21,356.91,358.66,352.50,354.04,357.59,357.49,355.64,360.21,359.30,361.18,362.69,366.46,358.77,355.30,357.04,352.43,346.46,338.03,343.23,357.83,365.29,342.51,162.19,401.45,383.91,366.73,356.20,352.38,356.07,358.56,362.52,360.19,351.12,342.54,343.08,342.76,338.60,343.31,341.19,343.00,343.46,345.60,347.46,348.20,347.43,348.43,344.03,339.67,334.11,340.09,339.90,343.91,352.60,357.11,359.66,367.38,369.46,363.55,362.64,356.54,356.24,354.70,354.05,350.04,352.01,352.70,351.99,350.97,350.72,350.10,351.41,351.61,350.78,347.07,337.78,338.46,333.16,327.62,332.39,332.16,334.80,334.53,329.97,332.58,328.32,333.48,338.77,344.52,346.34,349.42,351.73,351.26,350.58,348.54,347.63,350.74,355.66,361.05,361.64,357.00,352.60
2011-01-25 21:50:11+00:00,L5,196.64,,288.30,280.21,276.22,252.65,248.55,243.64,,278.22,274.85,254.69,,,,283.86,258.77,276.99,266.67,,,,,299.42,291.23,267.53,259.28,,,294.65,290.58,278.82,288.57,283.70,263.94,268.46,233.02,249.11,242.41,257.31,244.39,243.14,,,,,,,,,,,,,,,,237.85,245.47,217.23,240.37,245.45,241.14,261.10,284.50,289.37,301.01,295.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.31,,,,,217.89,231.60,227.52,,,,,,300.21,,,,261.03,252.94,,,247.92,,,272.86,274.01,267.59,270.28,252.30,238.36,,202.53,239.24,216.89,228.67,214.72,227.76,208.25,246.69,,,,236.57,,273.38,,186.58,181.56,80.51,254.39,241.04,171.49,90.15,,,,
2011-01-26 21:47:26+00:00,L7,328.61,326.13,325.27,328.14,331.44,330.83,,,,,,,,,,335.82,332.64,339.98,333.10,330.15,341.90,329.38,335.57,338.99,330.68,336.26,330.92,326.88,324.27,326.88,326.63,326.04,330.04,328.25,328.26,328.19,326.14,329.55,330.05,335.68,338.83,332.84,334.62,338.24,341.01,343.66,,,110.19,122.50,133.29,134.16,138.33,63.95,314.13,312.90,314.71,310.53,307.94,314.20,319.71,324.48,323.44,332.58,336.36,338.98,339.01,336.09,337.86,335.75,335.09,336.55,336.52,336.36,334.50,335.84,336.37,334.66,261.23,260.00,231.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.53,327.44,327.87,323.77,322.01,,,,,,,307.06,313.65,315.78,312.56,314.95,322.54,322.75,326.00,328.61,327.57,332.74,337.03,337.89,340.87,336.79,336.84,334.72,335.51,339.28,331.79
2011-02-18 21:53:42+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,302.43,191.83,,,,,,,,,,,,,,,,,338.61,358.13,356.98,361.13,365.65,362.12,349.64,351.86,354.15,358.37,354.47,349.23,350.55,343.03,342.00,341.53,345.69,350.42,346.63,349.28,342.41,343.56,70.50,104.30,126.64,,,,,,,,,,,,354.17,360.57,357.65,355.16,353.64,354.97,355.87,358.96,352.90,358.84,372.17,382.26,401.71,247.32,361.23,368.61,354.68,359.66,359.49,359.51,359.57,210.50,201.29,214.52,,,,,,,,,,,,336.13,341.62,342.76,339.83,343.03,342.55,343.16,350.69,352.50,357.48,364.28,371.66,367.14,368.02,362.89,355.99,354.92,,,,,,,,,,,,,,333.80,335.71,335.63,328.92,333.13,330.10,330.54,332.38,336.26,338.28,336.36,336.10,340.34,344.24,344.34,347.11,,,,,,,,,,,
2011-02-27 21:47:35+00:00,L7,341.23,333.15,329.82,336.97,337.10,333.04,331.49,329.34,329.10,333.57,340.33,343.31,343.00,338.48,337.30,333.67,334.00,345.06,340.23,341.78,342.19,334.30,323.35,202.91,,,,,,,328.81,336.95,337.32,336.71,337.13,330.20,324.83,327.54,334.42,335.53,342.03,346.71,346.90,340.77,342.31,345.62,343.18,336.25,335.20,337.53,340.83,334.67,328.31,333.24,329.45,335.26,334.09,331.82,331.09,332.70,142.39,119.27,,,,,,336.08,343.18,337.48,338.37,337.05,331.01,333.68,333.20,339.24,338.25,337.80,339.27,344.52,341.74,348.63,339.09,338.02,339.43,347.68,365.47,369.58,368.17,170.07,345.98,354.10,337.55,,,,,,158.99,148.72,,328.52,328.66,325.25,331.10,326.90,328.12,320.76,323.12,321.21,331.98,337.30,333.48,339.41,332.05,328.25,318.99,324.19,333.01,331.86,339.45,348.52,353.97,351.58,344.59,,,,,,,,,,,,,,,,,,,,,,,,314.94,313.60,312.17,317.55,323.36,,,,,,,325.55,333.98,334.60,337.30,341.95,346.72,343.95,341.72,341.35
2011-03-15 21:47:38+00:00,L7,357.70,354.43,348.51,346.15,349.50,348.19,342.82,339.29,339.49,347.87,356.39,355.84,359.00,357.32,358.51,362.66,359.95,358.77,357.04,358.69,355.79,363.00,359.75,351.84,352.05,359.54,355.48,,,,,,,,,,360.17,353.49,349.11,354.71,359.24,365.00,364.08,360.55,367.12,361.46,357.56,356.72,357.56,358.47,354.23,344.15,342.46,342.22,342.22,344.16,343.54,347.28,346.67,347.26,348.57,342.60,345.50,346.62,,,,,,,,,350.63,352.89,359.76,357.35,358.77,358.30,360.80,361.98,361.05,359.71,361.45,360.05,362.52,366.13,379.31,392.90,403.79,404.66,363.36,369.20,350.37,351.60,350.46,351.45,357.94,357.67,,,,,,,,,333.71,340.64,343.38,345.92,346.23,347.51,343.63,342.40,338.14,343.76,343.21,345.02,347.99,345.08,348.20,355.47,360.53,365.50,363.76,358.95,354.23,353.93,,,,,,,,351.88,346.38,350.85,344.55,346.37,345.86,341.84,334.39,338.60,337.08,335.24,336.77,337.52,334.54,334.49,338.75,337.00,339.78,342.38,347.83,348.13,,,,,,,,342.67,349.93,353.43,349.75,351.23
2011-03-31 21:47:41+00:00,L7,345.59,343.77,335.73,338.17,346.39,345.79,338.02,338.68,336.67,346.47,345.88,344.54,342.86,341.58,347.28,348.80,350.88,351.50,349.37,355.23,347.68,342.64,343.28,341.96,330.53,,,,,,,,334.67,340.22,337.74,335.10,333.79,341.68,335.39,342.95,341.01,339.68,342.98,341.79,348.09,342.66,344.00,340.84,340.75,344.41,337.03,333.84,332.43,335.50,332.32,337.47,338.63,341.86,340.15,336.35,334.23,,,,,,,,341.56,342.18,340.19,340.50,339.31,344.16,346.99,340.45,345.16,347.12,353.11,354.15,357.22,354.35,352.23,353.80,352.93,361.55,369.19,372.76,388.98,412.26,380.21,379.22,360.09,333.79,330.54,335.43,208.90,204.42,191.17,204.51,,,335.05,328.04,331.15,328.61,330.92,326.00,335.26,334.10,333.25,333.96,335.15,337.82,331.97,332.26,329.13,333.08,331.40,330.42,339.23,342.82,351.07,355.65,344.94,348.36,,,,,,,,326.10,332.17,333.71,335.72,335.82,330.44,332.42,322.03,320.50,320.98,324.96,317.88,318.71,321.39,317.97,315.03,316.63,319.92,318.53,319.62,324.90,,,,,,,337.31,342.20,337.45,341.34,340.14,343.98,345.60,339.30
2011-05-02 21:47:41+00:00,L7,353.14,352.89,342.04,334.46,,245.88,254.18,255.60,279.95,285.34,276.05,263.11,242.41,245.11,288.94,,349.64,344.72,351.24,354.99,263.74,299.89,294.62,179.41,,,,,,338.09,314.03,309.90,323.27,,283.82,,,338.31,340.22,346.08,352.63,347.36,357.51,359.27,366.23,361.10,356.26,350.71,346.80,352.12,353.20,353.12,349.98,344.76,341.00,338.90,339.93,339.99,,,,,,,,,350.62,657.27,425.28,458.81,446.13,506.98,360.07,,,,215.72,,186.97,136.89,155.61,171.81,361.00,369.53,368.55,386.52,413.58,395.47,389.87,390.67,278.66,342.87,245.68,226.04,242.53,144.39,,,,,351.46,345.48,337.21,334.78,327.52,329.77,333.69,329.22,329.47,332.32,336.84,334.05,335.81,336.42,336.56,335.14,334.31,334.72,333.53,326.86,339.97,344.74,344.70,,,,,,,,,,280.85,,312.00,312.50,306.15,309.47,298.04,279.03,258.86,272.28,272.70,277.12,303.40,318.59,321.10,314.58,315.30,323.48,315.86,319.00,,,,,,333.23,336.54,338.42,347.10,346.49,339.74,348.37,351.96,351.25,347.09,347.52
2011-05-18 21:47:38+00:00,L7,332.65,332.89,326.83,,267.23,231.99,233.32,241.67,273.97,276.35,271.37,239.83,233.66,231.86,282.29,279.72,294.94,,165.73,,,,,,,,248.07,262.12,278.64,321.64,307.03,296.19,309.02,301.64,262.78,266.37,260.70,290.12,302.07,327.36,334.19,333.55,,343.10,342.68,344.07,340.63,336.18,334.77,338.05,335.33,337.42,329.24,327.85,198.72,193.09,191.05,186.48,,,,321.90,326.73,326.42,330.22,330.53,331.16,333.22,334.77,337.36,,,,,,,,,,,,,,,,,,,,,,,146.81,83.76,330.37,331.88,342.32,340.68,333.87,334.27,337.06,334.24,325.75,324.12,319.84,322.95,322.69,326.14,325.77,326.71,322.69,326.15,324.76,323.71,325.29,319.55,322.80,330.61,330.28,,,,,,,,,,272.55,258.50,238.33,266.42,258.96,273.83,298.83,304.96,304.56,300.50,303.34,270.60,258.25,260.25,274.83,280.90,290.67,311.05,307.64,308.54,,,,,,,317.76,321.13,287.93,261.69,291.90,,303.94,314.67,257.14,333.23,312.00,246.20,340.46,334.81
2011-06-10 21:53:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.68,291.34,308.48,291.85,,,,259.69,233.28,326.32,333.90,347.69,,342.50,,340.84,342.89,335.99,339.97,348.52,337.46,317.76,200.74,171.11,187.27,196.34,176.91,127.15,,,,,,,,,,329.05,327.86,321.54,321.99,373.67,304.12,332.36,351.18,331.71,317.41,339.79,363.43,338.07,358.35,347.03,341.08,331.86,340.47,343.73,330.27,331.82,116.92,140.90,233.61,227.93,146.15,67.53,106.11,,,,,,,,,333.59,326.42,,345.52,305.88,336.85,330.57,330.03,334.20,320.94,322.11,331.17,324.93,,333.89,,,,,,,,,,,,,,,,,298.06,304.40,318.58,,299.04,281.75,256.70,,272.82,288.95,226.01,313.01,308.01,304.27,270.05,269.50,,,,,,,,,,,,,,,,278.22,364.16,347.93
2011-06-19 21:47:38+00:00,L7,329.32,329.65,328.84,,258.33,,236.31,236.15,274.86,274.75,274.48,240.74,228.08,230.46,281.70,280.18,293.56,294.00,333.05,334.55,333.09,332.07,333.15,333.91,308.05,277.18,255.04,,,321.81,306.01,299.05,313.46,303.11,263.66,259.76,,,,,,,329.30,340.73,339.68,344.77,339.66,339.05,341.64,339.22,333.04,334.16,337.07,329.74,332.80,323.94,328.47,329.24,327.92,323.17,329.51,327.80,331.22,332.37,323.33,326.99,331.33,335.58,333.13,332.47,172.46,150.78,242.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.67,312.50,309.94,314.57,309.24,311.60,311.70,,,,336.18,342.82,318.88,322.56,308.81,238.68,248.83,277.47,266.93,245.60,272.49,266.92,273.90,,,,,,,269.29,266.08,245.23,287.96,228.39,300.86,306.91,273.81,,267.80,,,270.85,297.96,318.34,320.53,,228.10,199.39,88.15,274.03,,227.43,160.37,112.57,75.48,,
2011-06-26 21:53:46+00:00,L7,,,,,,,,,,,269.15,240.09,225.61,,,,,,,,,,,,,,,,,298.16,298.95,292.28,301.59,295.51,254.56,,,271.39,173.22,313.99,318.93,325.41,,,332.37,323.75,332.02,329.04,325.35,326.50,193.46,202.72,201.93,203.81,,,,,,,,,,,,,312.97,321.81,317.81,324.45,319.37,324.46,321.77,329.19,326.19,325.47,,,,,,,,,,,,,,,,,115.01,70.81,,,,,,,,,317.08,322.62,321.52,317.83,307.16,313.55,309.73,309.86,311.08,311.28,311.65,307.67,312.88,300.21,308.37,307.01,,,,,,,,,,,,,,,,,295.01,296.73,296.94,,,270.79,253.29,258.43,236.64,275.26,221.42,268.02,277.38,261.74,,259.85,,,,,,,,,,,,,,,,,324.96,324.12
2011-07-28 21:53:43+00:00,L7,347.25,346.90,331.30,,263.17,230.66,244.56,237.16,278.60,275.28,272.59,247.85,233.99,230.18,286.74,279.98,302.48,295.47,341.21,340.85,345.45,341.98,340.71,210.18,66.85,,,,,,,,,,,,,,,,,345.80,349.93,349.07,347.32,345.47,345.58,343.54,336.57,341.31,340.89,333.49,336.06,333.71,335.54,332.35,329.78,326.27,328.58,327.78,323.48,331.06,,,,,,,,,,,,,,,,,324.56,339.88,342.17,337.49,339.07,329.28,331.41,328.06,333.33,339.01,339.87,352.17,349.77,365.84,249.16,327.93,372.95,386.75,223.73,208.14,206.25,226.28,221.64,,,,,,,,,,,,329.39,330.80,327.83,327.60,325.08,326.91,331.81,334.78,342.99,340.88,343.00,336.60,331.06,,241.79,258.34,276.29,264.68,246.20,,,,,,,,,,,,,294.65,297.75,313.13,307.85,312.52,303.38,,299.86,307.32,276.69,312.79,318.91,311.60,280.60,273.94,303.33,88.88,,,,,,,,
2011-08-22 21:47:28+00:00,L7,338.11,336.12,333.79,329.10,,241.37,235.75,252.68,260.47,,,,,,,,330.05,335.87,336.53,345.62,341.24,334.71,333.41,332.13,316.28,291.69,265.99,274.92,290.34,329.92,317.93,299.70,319.70,306.35,282.79,281.42,309.78,290.10,325.15,330.76,334.67,334.61,334.91,339.99,339.95,342.03,,,110.11,142.23,153.91,147.45,147.51,70.97,307.65,317.93,321.41,319.66,320.59,320.84,318.74,326.51,321.64,322.04,321.76,328.98,327.40,326.91,327.39,331.26,328.21,320.71,325.37,332.38,335.65,328.75,330.39,327.86,333.76,329.18,331.98,329.55,225.28,252.99,,,,,,316.57,311.66,328.63,338.96,,310.59,375.26,384.05,349.67,345.56,349.22,349.10,338.84,339.82,332.76,331.88,324.77,330.62,328.15,329.69,324.00,325.89,324.19,324.42,321.12,,,,,,,330.22,337.07,337.64,329.05,333.98,322.72,,330.43,324.87,316.95,246.65,309.66,312.40,303.69,311.89,313.20,310.60,310.17,301.47,277.73,263.88,272.29,286.14,,,,,,,293.83,303.71,309.69,277.58,313.82,316.24,320.26,288.91,315.50,311.34,309.40,314.94,322.77,322.72,326.29,331.93,336.70,335.56,329.94
2011-09-06 21:48:52+00:00,L5,349.65,348.26,343.21,330.91,341.94,339.31,337.29,337.03,334.50,337.91,343.46,336.85,339.43,352.68,344.90,352.16,354.01,354.29,351.04,349.16,346.26,340.64,346.96,345.77,344.09,331.56,331.50,335.70,335.66,342.89,334.85,332.48,342.34,324.11,329.07,334.94,339.31,334.33,338.53,341.28,339.48,348.26,350.01,356.05,355.52,352.41,346.45,342.75,343.33,345.00,343.96,342.22,340.52,340.62,336.71,335.42,332.75,327.20,331.83,331.94,333.37,328.93,322.31,328.84,331.54,345.39,343.00,339.42,342.27,341.92,348.72,329.32,340.85,351.81,354.02,343.34,342.72,346.09,339.49,331.57,339.59,336.52,337.77,335.98,328.32,336.52,342.61,343.46,342.86,351.74,345.31,349.00,353.68,353.10,303.05,382.98,393.58,369.92,355.36,358.61,353.91,352.39,346.08,338.48,342.07,342.21,332.47,331.38,336.85,338.25,342.18,344.92,336.70,331.18,327.29,324.93,324.62,324.12,324.29,333.20,344.43,344.44,346.36,341.26,342.38,343.04,344.73,342.31,333.21,327.48,316.91,328.59,332.02,330.42,332.69,329.52,324.89,329.86,321.41,316.09,320.39,,320.94,315.03,316.12,322.16,318.15,318.92,318.22,319.82,321.27,329.06,319.49,322.30,323.57,324.23,316.50,318.29,324.03,326.06,338.17,337.33,338.50,341.94,343.74,348.91,345.74,345.75
2011-09-07 21:47:23+00:00,L7,346.94,355.81,353.82,350.21,348.13,,267.91,,,,,,,,,361.41,363.12,360.59,359.77,353.66,354.77,349.45,347.90,346.68,320.84,,,338.08,345.22,339.80,347.98,341.39,340.74,341.31,347.09,347.64,346.90,345.25,347.18,341.98,343.13,346.66,357.72,358.47,360.74,,,,,,,,,,333.67,335.21,336.07,329.16,330.74,337.89,339.86,334.70,335.82,335.16,335.09,342.30,344.23,344.38,345.18,347.41,349.49,338.99,348.64,353.89,356.64,349.28,343.35,346.76,352.88,356.03,346.38,198.47,223.26,244.76,,,,,341.29,350.72,354.41,361.28,367.13,374.63,296.53,388.10,400.87,381.60,370.14,368.10,358.80,359.76,353.72,350.80,349.42,347.04,345.92,335.27,338.24,341.61,346.04,348.48,340.82,338.60,,,,,,,,358.38,359.72,358.44,354.15,363.98,358.13,353.44,345.48,338.99,331.81,335.64,339.80,341.83,343.52,342.45,339.89,336.78,337.28,335.16,330.64,330.10,,,,,,,,326.20,327.29,326.67,331.37,333.10,331.71,336.87,337.28,339.39,331.88,334.96,341.92,343.40,343.07,344.98,348.40,351.56,350.29,350.46
2011-09-14 21:53:31+00:00,L7,,,,,,,,,,,,,,,,,,,328.78,322.46,323.60,313.33,319.56,323.22,315.23,294.09,296.31,283.34,302.44,318.24,305.85,306.47,310.80,309.28,303.21,311.68,309.57,313.76,325.40,316.93,318.10,,,,,,105.02,128.23,,,,,,,,,,,311.53,315.71,315.27,320.07,310.89,314.45,321.29,328.49,326.89,319.40,323.63,322.96,317.15,310.40,328.51,341.16,333.05,334.15,331.32,322.67,326.81,262.89,249.22,211.01,,,,,,,,,,,,,,354.23,367.20,352.07,338.57,336.19,344.20,338.16,337.00,325.91,324.47,319.31,318.63,317.22,319.28,317.94,318.30,316.79,305.87,,,,,,,,,,,,,,319.22,327.59,317.29,311.02,301.70,313.47,312.18,308.17,312.84,311.80,304.15,307.78,300.98,291.14,292.21,286.08,294.05,,,,,,,,,,,,309.92,316.91,303.11,307.53,313.74,306.96,310.01,314.28,312.14,312.59,310.05,316.49,318.51,321.56
2011-09-23 21:47:19+00:00,L7,349.77,360.89,358.60,353.26,343.57,342.08,349.67,351.26,363.02,345.41,351.94,354.75,352.86,364.13,366.11,370.37,364.34,360.26,353.53,356.77,357.36,269.94,304.59,211.73,62.90,,,,,335.94,340.14,341.33,341.26,353.89,347.10,340.52,340.58,343.87,342.38,347.35,351.41,357.41,356.83,359.61,349.20,354.11,355.15,354.18,360.37,356.86,351.89,350.52,348.28,342.71,344.69,338.94,337.01,336.88,331.01,,,,,,,,347.27,344.85,348.15,346.07,342.84,338.22,350.18,354.18,339.77,343.61,347.26,349.96,352.04,352.27,347.92,338.92,336.35,348.56,348.54,351.25,349.99,353.25,346.52,348.47,351.35,345.26,348.88,287.91,266.68,235.51,204.61,66.37,76.42,358.23,363.27,359.05,350.28,344.00,346.41,350.14,342.80,342.98,338.79,338.83,336.68,337.95,335.75,334.69,331.09,325.43,320.22,326.48,330.64,334.63,339.84,344.03,349.74,350.57,,,,,,,,335.58,333.67,327.69,327.59,333.60,334.80,333.76,329.33,333.56,333.29,332.03,332.30,327.75,325.35,330.46,328.29,327.51,330.13,327.63,326.97,,,,,,,,329.74,327.40,338.56,338.72,338.43,337.24,344.80,353.37,348.35,346.78
2011-10-24 21:48:11+00:00,L5,362.00,368.09,360.98,346.94,341.93,344.73,353.89,358.29,359.09,351.10,350.61,359.02,363.47,364.26,369.98,363.91,362.37,358.14,354.39,355.45,352.70,353.26,364.59,356.07,354.18,354.51,346.55,348.74,348.55,339.98,341.82,346.35,351.69,353.96,346.92,352.29,354.02,349.28,346.60,349.74,362.76,361.66,365.84,369.38,363.74,357.43,359.70,353.18,351.56,346.19,344.08,343.08,343.12,345.89,345.18,343.95,350.81,346.65,331.37,333.23,336.22,339.68,341.99,345.64,344.22,345.06,338.69,342.95,353.47,350.15,350.64,359.69,359.02,353.19,355.51,365.14,367.52,368.05,364.08,363.20,363.02,358.12,358.80,345.26,345.32,350.48,355.21,360.06,366.94,367.20,366.17,359.05,364.43,379.91,396.79,338.74,393.69,382.36,379.30,377.99,375.78,365.40,370.14,367.00,369.69,360.25,359.42,355.48,352.84,357.83,359.67,356.45,355.02,346.97,346.87,345.99,347.92,330.62,337.45,346.91,349.49,356.40,354.95,362.10,362.81,361.72,362.89,358.53,349.72,342.81,336.15,340.61,341.92,344.54,346.83,344.11,346.78,346.84,349.71,349.54,341.37,341.60,340.28,338.48,338.44,336.07,320.92,317.56,324.57,327.89,329.78,328.65,327.68,338.46,340.19,350.59,346.23,346.73,346.22,345.03,343.33,347.73,350.56,350.91,350.42,351.46,352.37,350.43
2011-11-17 21:53:51+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.87,118.99,135.92,135.66,89.01,,,,,,,,,,,,,338.10,342.93,344.12,341.60,339.02,340.08,332.51,343.04,345.06,346.87,346.80,343.93,349.73,344.85,351.42,349.32,215.08,240.73,,,,,,,,,,,,,,,360.82,354.95,351.36,353.59,352.05,349.58,343.53,342.71,344.68,341.01,338.30,336.17,337.71,337.62,338.28,332.67,332.86,331.94,,,,,,,,,,,,,,337.26,337.24,334.52,332.67,335.94,333.47,330.87,335.67,334.64,331.57,329.76,330.37,327.91,320.04,320.87,318.03,,,,,,,,,,,,,331.86,338.02,334.30,337.99,335.88,333.30,336.40,342.88,342.60,348.12,347.49,344.29
