dates,nzd0480-0000,nzd0480-0001,satname
2009-06-02 22:05:03+00:00,342.96,343.86,L7
2009-06-18 22:04:37+00:00,341.76,344.31,L7
2009-07-20 22:04:30+00:00,340.00,342.92,L7
2009-08-05 22:04:24+00:00,339.47,346.90,L7
2009-08-28 22:10:33+00:00,340.31,347.69,L7
2009-11-25 22:05:21+00:00,339.69,347.43,L7
2010-01-28 22:06:19+00:00,347.94,352.18,L7
2010-02-05 22:05:29+00:00,348.59,349.07,L5
2010-07-23 22:06:50+00:00,344.67,347.64,L7
2010-08-08 22:06:24+00:00,346.02,347.48,L7
2010-08-31 22:12:39+00:00,340.22,344.39,L7
2010-09-09 22:06:53+00:00,340.22,352.72,L7
2010-09-25 22:06:53+00:00,338.15,348.57,L7
2010-10-11 22:06:57+00:00,337.60,346.65,L7
2010-11-03 22:12:56+00:00,336.38,344.83,L7
2010-12-14 22:07:13+00:00,338.57,345.38,L7
2010-12-21 22:13:27+00:00,338.54,345.04,L7
2011-01-07 22:04:32+00:00,337.66,343.50,L5
2011-01-15 22:07:54+00:00,338.64,343.80,L7
2011-01-31 22:07:36+00:00,338.59,343.21,L7
2011-02-08 22:04:35+00:00,337.72,343.08,L5
2011-02-16 22:08:03+00:00,337.72,343.96,L7
2011-03-03 22:10:20+00:00,336.99,342.74,L5
2011-03-12 22:04:31+00:00,337.73,339.85,L5
2011-03-28 22:04:02+00:00,338.68,340.96,L5
2011-04-05 22:08:14+00:00,338.33,340.64,L7
2011-04-12 22:14:00+00:00,338.27,340.45,L7
2011-04-28 22:14:00+00:00,337.52,340.41,L7
2011-05-23 22:08:11+00:00,338.06,341.04,L7
2011-05-30 22:13:59+00:00,336.87,340.57,L7
2011-06-08 22:07:48+00:00,337.70,341.59,L7
2011-07-10 22:07:44+00:00,337.06,342.76,L7
2011-07-17 22:13:54+00:00,336.52,342.85,L7
2011-07-26 22:08:05+00:00,336.19,343.14,L7
2011-08-11 22:08:01+00:00,335.64,343.07,L7
2011-08-27 22:07:35+00:00,335.64,343.21,L7
2011-09-12 22:07:53+00:00,335.79,344.33,L7
2011-11-06 22:13:51+00:00,335.89,345.65,L7
2011-11-15 22:07:46+00:00,336.96,345.50,L7
2012-01-02 22:08:37+00:00,339.20,346.12,L7
2012-02-19 22:08:20+00:00,343.20,345.17,L7
2012-03-13 22:14:29+00:00,345.85,343.69,L7
2012-04-07 22:08:40+00:00,346.35,343.86,L7
2012-04-23 22:08:28+00:00,345.25,344.59,L7
2012-08-29 22:09:52+00:00,343.33,343.57,L7
2012-11-08 22:16:15+00:00,336.51,335.28,L7
2012-12-19 22:10:43+00:00,341.82,335.28,L7
2013-01-04 22:10:22+00:00,340.96,335.28,L7
2013-02-21 22:10:22+00:00,341.73,337.45,L7
2013-02-28 22:16:31+00:00,341.00,337.28,L7
2013-04-01 22:16:26+00:00,341.00,339.12,L7
2013-04-18 22:16:24+00:00,340.02,338.23,L8
2013-05-03 22:16:17+00:00,339.91,340.88,L7
2013-05-11 22:22:18+00:00,340.28,341.85,L8
2013-05-27 22:22:26+00:00,339.37,341.08,L8
2013-06-04 22:16:04+00:00,339.37,341.72,L7
2013-06-05 22:16:38+00:00,338.12,341.34,L8
2013-06-13 22:10:16+00:00,336.96,341.61,L7
2013-06-28 22:22:20+00:00,335.24,341.89,L8
2013-07-07 22:16:35+00:00,334.97,341.63,L8
2013-07-14 22:22:22+00:00,334.28,340.66,L8
2013-07-22 22:15:43+00:00,334.28,341.88,L7
2013-07-23 22:16:34+00:00,335.82,343.61,L8
2013-08-24 22:16:15+00:00,334.62,343.06,L8
2013-08-31 22:22:26+00:00,334.42,342.90,L8
2013-09-01 22:10:06+00:00,334.89,343.15,L7
2013-09-17 22:10:16+00:00,335.43,342.94,L7
2013-09-25 22:16:04+00:00,335.26,342.52,L8
2013-10-26 22:16:27+00:00,335.24,343.12,L7
2013-10-27 22:16:19+00:00,335.84,343.53,L8
2013-11-19 22:22:01+00:00,336.05,343.03,L8
2013-12-05 22:22:00+00:00,339.18,345.21,L8
2013-12-13 22:16:43+00:00,340.53,344.75,L7
2013-12-21 22:21:51+00:00,339.58,344.19,L8
2014-01-07 22:10:38+00:00,340.65,344.34,L7
2014-01-14 22:16:57+00:00,341.46,345.22,L7
2014-01-22 22:21:31+00:00,339.82,341.89,L8
2014-01-23 22:11:21+00:00,339.66,341.88,L7
2014-01-31 22:15:40+00:00,339.63,341.03,L8
2014-02-23 22:21:08+00:00,340.45,341.59,L8
2014-02-24 22:10:55+00:00,340.76,342.05,L7
2014-03-11 22:20:55+00:00,341.54,342.03,L8
2014-03-20 22:14:37+00:00,341.54,342.42,L8
2014-03-27 22:20:37+00:00,342.76,343.26,L8
2014-04-05 22:14:46+00:00,342.17,342.76,L8
2014-04-13 22:11:15+00:00,342.17,343.20,L7
2014-05-15 22:11:56+00:00,342.84,343.95,L7
2014-05-23 22:13:42+00:00,342.53,344.22,L8
2014-05-30 22:19:58+00:00,342.13,344.36,L8
2014-07-01 22:20:10+00:00,340.09,343.46,L8
2014-07-02 22:11:43+00:00,339.01,343.71,L7
2014-07-17 22:20:15+00:00,338.08,343.56,L8
2014-08-03 22:11:51+00:00,338.69,346.06,L7
2014-08-11 22:14:15+00:00,339.87,347.10,L8
2014-08-18 22:20:27+00:00,339.78,346.95,L8
2014-08-19 22:12:14+00:00,340.39,347.14,L7
2014-08-27 22:14:41+00:00,339.99,349.36,L8
2014-09-03 22:20:30+00:00,340.32,349.28,L8
2014-09-11 22:18:00+00:00,339.27,348.44,L7
2014-09-19 22:20:30+00:00,338.62,348.06,L8
2014-09-28 22:14:20+00:00,338.11,347.54,L8
2014-10-06 22:12:08+00:00,338.63,347.61,L7
2014-10-21 22:20:37+00:00,339.68,347.12,L8
2014-11-06 22:20:37+00:00,340.65,347.36,L8
2014-11-15 22:14:25+00:00,339.48,346.36,L8
2014-11-23 22:12:29+00:00,339.97,346.39,L7
2014-12-01 22:14:24+00:00,340.60,346.51,L8
2014-12-24 22:20:29+00:00,340.25,345.78,L8
2014-12-25 22:13:08+00:00,340.32,345.27,L7
2015-01-17 22:18:56+00:00,342.86,345.59,L7
2015-01-18 22:14:36+00:00,342.55,345.05,L8
2015-01-26 22:12:50+00:00,343.19,345.42,L7
2015-02-02 22:19:04+00:00,342.82,344.48,L7
2015-02-10 22:20:14+00:00,342.46,343.59,L8
2015-02-19 22:14:01+00:00,342.62,344.31,L8
2015-02-26 22:20:10+00:00,342.55,342.28,L8
2015-03-07 22:14:17+00:00,341.42,341.29,L8
2015-03-14 22:19:59+00:00,341.88,342.05,L8
2015-03-31 22:13:40+00:00,342.29,342.71,L7
2015-04-15 22:19:46+00:00,341.77,342.55,L8
2015-05-01 22:19:36+00:00,339.88,342.36,L8
2015-05-02 22:13:55+00:00,339.98,342.57,L7
2015-05-09 22:19:46+00:00,338.87,342.27,L7
2015-05-17 22:19:25+00:00,338.70,341.11,L8
2015-05-18 22:13:39+00:00,338.51,341.11,L7
2015-06-11 22:13:52+00:00,337.74,340.98,L8
2015-06-19 22:13:49+00:00,337.81,341.05,L7
2015-06-27 22:13:34+00:00,337.44,342.13,L8
2015-07-04 22:19:50+00:00,337.09,341.93,L8
2015-07-05 22:14:17+00:00,337.24,341.97,L7
2015-07-12 22:20:07+00:00,337.17,342.45,L7
2015-07-21 22:14:21+00:00,337.49,343.03,L7
2015-07-28 22:20:08+00:00,336.29,342.64,L7
2015-07-29 22:14:13+00:00,336.05,342.47,L8
2015-08-21 22:20:09+00:00,335.12,341.88,L8
2015-08-22 22:14:03+00:00,335.38,342.24,L7
2015-09-07 22:14:29+00:00,335.24,342.06,L7
2015-10-01 22:14:37+00:00,335.28,341.36,L8
2015-10-08 22:20:24+00:00,335.45,341.38,L8
2015-10-09 22:14:18+00:00,335.78,341.46,L7
2015-10-17 22:14:14+00:00,336.24,341.72,L8
2015-10-24 22:20:28+00:00,336.96,341.90,L8
2015-10-25 22:14:59+00:00,337.28,341.93,L7
2015-11-01 22:20:51+00:00,338.07,341.87,L7
2015-11-10 22:15:14+00:00,338.32,341.38,L7
2015-11-18 22:14:20+00:00,338.95,341.97,L8
2015-11-25 22:20:32+00:00,338.61,341.41,L8
2015-12-03 22:21:21+00:00,338.94,341.41,L7
2015-12-20 22:14:21+00:00,339.84,341.56,L8
2016-01-05 22:14:40+00:00,341.22,341.58,L8
2016-01-13 22:16:13+00:00,341.66,340.94,L7
2016-01-21 22:14:17+00:00,341.72,340.75,L8
2016-02-14 22:16:29+00:00,343.62,341.30,L7
2016-02-29 22:20:17+00:00,344.45,341.02,L8
2016-03-08 22:22:26+00:00,345.23,342.40,L7
2016-03-16 22:20:12+00:00,345.28,342.91,L8
2016-03-17 22:16:19+00:00,345.48,343.39,L7
2016-04-17 22:19:57+00:00,345.95,344.28,L8
2016-04-18 22:16:30+00:00,345.88,344.25,L7
2016-05-12 22:14:08+00:00,345.41,345.19,L8
2016-05-19 22:19:58+00:00,344.66,345.08,L8
2016-06-04 22:20:04+00:00,345.22,346.76,L8
2016-06-05 22:17:08+00:00,346.48,348.18,L7
2016-06-28 22:22:57+00:00,346.79,349.05,L7
2016-06-29 22:14:02+00:00,346.34,349.41,L8
2016-07-06 22:20:17+00:00,345.52,349.16,L8
2016-07-30 22:23:00+00:00,344.94,350.03,L7
2016-07-31 22:14:13+00:00,344.09,349.24,L8
2016-08-08 22:16:49+00:00,344.09,349.10,L7
2016-08-16 22:14:17+00:00,343.20,348.51,L8
2016-09-01 22:14:48+00:00,342.64,348.61,L8
2016-09-08 22:20:36+00:00,342.29,347.94,L8
2016-09-09 22:17:18+00:00,342.81,348.04,L7
2016-09-16 22:23:06+00:00,342.05,347.64,L7
2016-11-03 22:23:01+00:00,342.46,347.72,L7
2016-12-14 22:17:03+00:00,342.02,346.07,L7
2016-12-29 22:20:37+00:00,339.90,343.01,L8
2017-01-14 22:20:33+00:00,340.09,342.01,L8
2017-02-08 22:14:10+00:00,342.31,342.14,L8
2017-02-15 22:20:19+00:00,342.40,342.17,L8
2017-02-16 22:16:34+00:00,343.30,343.12,L7
2017-02-24 22:14:29+00:00,343.51,342.77,L8
2017-03-03 22:20:13+00:00,342.77,341.66,L8
2017-03-27 22:22:37+00:00,342.51,339.79,L7
2017-04-20 22:19:47+00:00,342.52,340.44,L8
2017-04-21 22:16:36+00:00,342.92,341.30,L7
2017-05-06 22:19:43+00:00,342.43,341.81,L8
2017-05-07 22:16:40+00:00,342.67,341.95,L7
2017-05-22 22:19:54+00:00,342.75,342.42,L8
2017-05-23 22:17:07+00:00,343.14,342.52,L7
2017-06-07 22:20:02+00:00,342.79,342.54,L8
2017-06-08 22:17:12+00:00,342.57,343.31,L7
2017-06-15 22:23:00+00:00,342.14,343.37,L7
2017-06-23 22:20:08+00:00,340.39,343.61,L8
2017-06-24 22:17:15+00:00,340.18,343.73,L7
2017-07-02 22:13:59+00:00,340.19,344.06,L8
2017-07-09 22:20:11+00:00,340.01,344.47,L8
2017-08-02 22:23:01+00:00,339.91,345.47,L7
2017-08-03 22:14:11+00:00,340.03,345.64,L8
2017-08-11 22:16:49+00:00,339.10,345.19,L7
2017-09-27 22:20:36+00:00,337.66,345.78,L8
2017-09-28 22:16:48+00:00,338.45,346.05,L7
2017-10-13 22:20:40+00:00,338.47,345.79,L8
2017-10-29 22:20:41+00:00,338.45,346.04,L8
2017-11-07 22:14:53+00:00,338.20,345.34,L8
2017-11-30 22:20:32+00:00,338.08,345.28,L8
2017-12-01 22:17:05+00:00,339.26,345.37,L7
2018-01-17 22:20:25+00:00,343.07,343.09,L8
2018-01-26 22:14:32+00:00,344.40,343.70,L8
2018-02-27 22:13:55+00:00,346.51,342.84,L8
2018-03-06 22:20:02+00:00,345.42,342.48,L8
2018-03-22 22:19:54+00:00,343.99,341.54,L8
2018-03-23 22:15:17+00:00,344.07,342.07,L7
2018-03-31 22:13:39+00:00,344.16,342.45,L8
2018-04-08 22:15:03+00:00,344.16,343.08,L7
2018-04-16 22:13:30+00:00,343.84,342.93,L8
2018-05-01 22:20:50+00:00,342.42,341.65,L7
2018-05-18 22:13:34+00:00,341.82,342.44,L8
2018-05-26 22:14:15+00:00,340.43,341.94,L7
2018-06-26 22:19:24+00:00,337.81,341.06,L8
2018-07-12 22:19:32+00:00,338.36,341.82,L8
2018-07-13 22:13:45+00:00,341.35,341.82,L7
2018-07-21 22:13:49+00:00,341.26,343.09,L8
2018-07-29 22:13:04+00:00,340.14,343.42,L7
2018-08-14 22:13:11+00:00,340.10,343.72,L7
2018-09-06 22:18:29+00:00,338.80,342.80,L7
2018-09-07 22:13:48+00:00,338.36,341.25,L8
2018-09-14 22:20:00+00:00,338.83,341.47,L8
2018-10-17 22:11:20+00:00,340.64,341.30,L7
2018-11-10 22:14:08+00:00,341.28,341.46,L8
2018-12-27 22:15:44+00:00,344.30,342.36,L7
2018-12-28 22:14:29+00:00,344.86,342.71,L8
2019-01-04 22:20:15+00:00,344.62,342.47,L8
2019-01-21 22:09:10+00:00,341.45,340.54,L7
2019-02-05 22:20:09+00:00,341.28,338.81,L8
2019-02-14 22:14:21+00:00,341.25,338.96,L8
2019-02-22 22:08:12+00:00,341.36,338.70,L7
2019-03-02 22:14:17+00:00,342.08,339.51,L8
2019-03-10 22:07:17+00:00,345.72,343.92,L7
2019-04-02 22:12:42+00:00,345.27,343.77,L7
2019-05-12 22:19:56+00:00,344.21,344.05,L8
2019-05-20 22:10:54+00:00,343.12,342.79,L7
2019-05-28 22:20:05+00:00,342.45,343.40,L8
2019-05-29 22:04:48+00:00,341.69,343.47,L7
2019-06-06 22:14:23+00:00,341.22,343.04,L8
2019-06-13 22:20:12+00:00,340.80,343.30,L8
2019-06-22 22:14:28+00:00,340.24,343.73,L8
2019-06-29 22:20:17+00:00,338.42,343.46,L8
2019-07-15 22:20:20+00:00,337.84,343.41,L8
2019-07-16 22:02:37+00:00,337.03,343.41,L7
2019-07-23 22:08:31+00:00,336.34,343.64,L7
2019-08-17 22:01:42+00:00,337.02,344.38,L7
2019-08-24 22:07:11+00:00,337.33,345.57,L7
2019-09-02 22:01:01+00:00,337.18,345.46,L7
2019-09-09 22:06:30+00:00,337.07,345.18,L7
2019-09-25 22:05:47+00:00,337.40,344.92,L7
2019-09-26 22:14:32+00:00,337.43,344.48,L8
2019-10-03 22:20:45+00:00,337.88,344.52,L8
2019-10-27 22:04:26+00:00,339.43,345.80,L7
2019-11-13 22:14:57+00:00,339.45,345.37,L8
2019-12-06 22:20:42+00:00,340.58,346.05,L8
2020-01-07 22:20:35+00:00,342.35,344.97,L8
2020-02-08 22:20:26+00:00,345.76,344.81,L8
2020-02-09 21:53:06+00:00,345.42,344.90,L7
2020-03-03 21:58:04+00:00,343.45,342.73,L7
2020-03-04 22:14:08+00:00,343.52,343.18,L8
2020-03-11 22:20:16+00:00,342.95,343.37,L8
2020-03-19 21:57:11+00:00,341.56,342.42,L7
2020-04-13 21:49:35+00:00,341.10,342.91,L7
2020-04-28 22:19:52+00:00,337.91,340.71,L8
2020-05-15 21:48:04+00:00,338.04,342.18,L7
2020-05-30 22:19:52+00:00,338.25,343.16,L8
2020-06-07 21:52:29+00:00,338.67,343.85,L7
2020-06-08 22:14:11+00:00,338.14,343.31,L8
2020-06-15 22:20:02+00:00,337.77,343.26,L8
2020-06-23 21:51:32+00:00,337.53,343.04,L7
2020-07-01 22:20:10+00:00,336.96,342.93,L8
2020-07-02 21:44:49+00:00,337.26,344.15,L7
2020-07-09 21:50:35+00:00,337.21,344.27,L7
2020-07-10 22:14:27+00:00,337.03,344.33,L8
2020-07-17 22:20:16+00:00,337.27,344.56,L8
2020-07-26 22:14:32+00:00,337.50,344.93,L8
2020-08-10 21:48:35+00:00,337.16,345.76,L7
2020-08-18 22:20:26+00:00,337.26,345.31,L8
2020-08-19 21:42:14+00:00,337.33,345.54,L7
2020-09-04 21:40:48+00:00,337.60,346.00,L7
2020-09-11 21:46:31+00:00,338.08,346.07,L7
2020-09-19 22:20:39+00:00,339.09,347.01,L8
2020-09-28 22:14:55+00:00,338.53,346.14,L8
2020-10-05 22:20:42+00:00,338.84,345.99,L8
2020-10-14 22:14:32+00:00,339.09,346.05,L8
2020-10-21 22:20:43+00:00,339.09,345.98,L8
2020-10-30 22:14:55+00:00,339.52,345.76,L8
2020-11-14 21:42:18+00:00,339.03,344.36,L7
2020-11-30 21:41:09+00:00,338.97,343.48,L7
2020-12-08 22:20:44+00:00,339.67,343.90,L8
2021-02-03 22:14:19+00:00,341.55,342.75,L8
2021-02-18 21:35:19+00:00,343.41,342.38,L7
2021-03-30 22:20:10+00:00,341.51,341.52,L8
2021-03-31 21:26:18+00:00,341.16,341.35,L7
2021-04-07 21:31:30+00:00,340.05,340.79,L7
2021-04-16 21:24:34+00:00,339.34,341.09,L7
2021-04-23 21:30:10+00:00,337.74,340.10,L7
2021-05-01 22:19:55+00:00,338.18,340.94,L8
2021-05-17 22:20:00+00:00,337.71,342.33,L8
2021-06-02 22:20:09+00:00,337.64,343.80,L8
2021-06-10 21:26:08+00:00,336.93,344.11,L7
2021-06-11 22:14:25+00:00,336.15,344.07,L8
2021-06-18 22:20:14+00:00,336.78,343.79,L8
2021-07-12 21:23:28+00:00,336.78,343.26,L7
2021-07-13 22:14:07+00:00,337.09,343.03,L8
2021-07-28 21:22:05+00:00,335.69,343.03,L7
2021-08-05 22:20:29+00:00,334.76,342.75,L8
2021-08-06 21:15:06+00:00,335.14,343.69,L7
2021-08-14 22:14:21+00:00,334.96,343.52,L8
2021-08-30 22:14:49+00:00,333.95,343.01,L8
2021-09-06 22:20:38+00:00,334.27,343.10,L8
2021-09-07 21:12:42+00:00,334.66,343.52,L7
2021-09-14 21:17:52+00:00,335.46,344.14,L7
2021-09-15 22:14:53+00:00,335.68,344.11,L8
2021-09-22 22:20:41+00:00,335.83,344.12,L8
2021-09-23 21:11:17+00:00,336.07,344.09,L7
2021-10-09 21:09:52+00:00,336.82,345.06,L7
2021-10-24 22:20:49+00:00,337.23,344.94,L8
2021-11-06 22:15:35+00:00,337.04,344.97,L9
2021-11-16 22:20:07+00:00,336.62,344.35,L9
2021-11-18 22:14:32+00:00,337.00,344.06,L8
2021-12-12 21:03:28+00:00,338.43,343.79,L7
2021-12-20 22:14:31+00:00,338.06,343.68,L8
2022-01-04 22:20:39+00:00,337.88,343.27,L9
2022-01-05 22:14:51+00:00,338.06,342.91,L8
2022-01-12 22:20:37+00:00,338.02,343.22,L8
2022-01-13 21:00:20+00:00,338.92,343.61,L7
2022-01-13 22:14:26+00:00,339.40,343.81,L9
2022-01-28 22:20:31+00:00,340.79,343.76,L8
2022-02-06 22:14:44+00:00,341.44,343.30,L8
2022-02-13 22:20:28+00:00,341.82,343.28,L8
2022-02-14 20:57:32+00:00,341.82,343.62,L7
2022-03-02 20:55:37+00:00,342.23,344.19,L7
2022-03-02 22:14:37+00:00,342.37,344.51,L9
2022-03-25 22:20:20+00:00,342.21,343.54,L9
2022-04-02 22:20:07+00:00,341.96,343.15,L8
2022-04-10 22:20:17+00:00,341.61,342.59,L9
2022-04-27 22:13:58+00:00,341.78,342.84,L8
2022-05-04 22:20:13+00:00,341.13,342.84,L8
2022-05-05 22:13:54+00:00,340.82,342.84,L9
2022-05-20 22:20:20+00:00,340.83,342.96,L8
2022-05-21 22:14:07+00:00,340.37,342.70,L9
2022-05-23 20:46:22+00:00,341.14,342.70,L7
2022-05-28 20:51:56+00:00,341.38,342.70,L7
2022-06-05 22:20:27+00:00,340.77,342.75,L8
2022-06-06 22:13:44+00:00,340.37,342.70,L9
2022-06-13 22:19:59+00:00,338.67,341.25,L9
2022-06-14 22:14:46+00:00,337.85,340.61,L8
2022-06-21 22:20:36+00:00,337.93,341.16,L8
2022-06-30 22:14:51+00:00,337.78,341.37,L8
2022-07-15 22:20:12+00:00,336.28,341.36,L9
2022-07-23 22:20:43+00:00,336.32,341.63,L8
2022-08-08 22:20:52+00:00,335.45,341.89,L8
2022-08-09 22:14:46+00:00,335.60,341.98,L9
2022-08-25 22:14:50+00:00,335.75,341.93,L9
2022-09-09 22:20:59+00:00,334.79,338.51,L8
2022-09-10 22:14:51+00:00,335.66,338.16,L9
2022-09-17 22:20:42+00:00,335.88,338.16,L9
2022-10-03 22:20:44+00:00,336.15,338.35,L9
2022-10-04 22:15:13+00:00,336.36,338.62,L8
2022-10-06 20:35:16+00:00,336.67,338.76,L7
2022-10-12 22:14:37+00:00,336.80,338.81,L9
2022-10-19 22:20:50+00:00,336.94,339.16,L9
2022-11-12 22:20:58+00:00,337.12,338.87,L8
2022-11-20 22:20:51+00:00,337.38,339.20,L9
2022-12-22 22:20:47+00:00,340.51,340.97,L9
2023-01-08 22:14:36+00:00,340.92,340.76,L8
2023-01-21 20:25:12+00:00,340.60,339.75,L7
2023-02-07 20:21:18+00:00,342.44,340.55,L7
2023-02-12 20:26:00+00:00,343.11,341.22,L7
2023-02-17 22:15:01+00:00,343.08,341.36,L9
2023-02-24 20:17:45+00:00,343.03,341.74,L7
2023-02-24 22:20:39+00:00,343.20,341.57,L9
2023-02-25 22:14:39+00:00,342.92,341.72,L8
2023-03-01 20:21:54+00:00,343.14,342.35,L7
2023-03-05 22:14:49+00:00,343.00,342.10,L9
2023-03-12 22:20:32+00:00,341.53,344.52,L9
2023-03-13 22:14:10+00:00,341.40,344.41,L8
2023-03-18 20:17:38+00:00,341.50,344.92,L7
2023-03-23 20:21:34+00:00,341.70,344.89,L7
2023-04-14 20:20:19+00:00,342.25,345.92,L7
2023-04-14 22:13:45+00:00,342.25,345.86,L8
