,dates,chi0105-0000,chi0105-0001,chi0105-0002,chi0105-0003,chi0105-0004,chi0105-0005,chi0105-0006,chi0105-0007,chi0105-0008,chi0105-0009,chi0105-0010,chi0105-0011,chi0105-0012,chi0105-0013,chi0105-0014,chi0105-0015,chi0105-0016,chi0105-0017,chi0105-0018,chi0105-0019,chi0105-0020,chi0105-0021,chi0105-0022,chi0105-0023,chi0105-0024,chi0105-0025,chi0105-0026,chi0105-0027
0,1984-07-15 14:11:57+00:00,288.7530755648461,296.7076906421644,287.7827328089433,277.4388491802884,271.51243991130553,275.1607080495536,269.2672132495825,266.2369190544152,275.5079258711062,275.86652959967205,271.1645459882248,275.67339179449255,271.2000471799519,270.8958629794601,263.2845702188961,262.8621775357587,,254.844462570477,252.9687158160216,246.43382523143129,235.68472782745786,230.75518982318044,220.13397598154634,224.59532436877697,220.78745544957107,217.75906375151396,228.2197465678941,269.3923293290413
1,1985-03-05 14:07:29+00:00,,,,,273.4125465876928,274.35174484367263,275.0432383538561,269.9455446688451,268.86186422340074,272.46436061350573,273.8466711709361,,,,,,,,,,,,,,228.15520882267307,223.356469142233,236.46879231959932,257.08634483231106
2,1986-02-04 14:04:00+00:00,303.5357913327822,277.00526135906625,266.49375240012375,263.7206013576341,260.8430078889553,259.5723706395095,266.97992382087864,262.247465437681,260.6718996311908,259.43579183260556,266.7052432007753,263.47400490454356,270.4387152503813,275.8384729450662,271.79716553264603,278.1972164551317,,277.2568218985965,272.9234111969498,263.38973853570457,251.84718587187317,237.18207628719125,230.66555435049264,237.904540830989,239.19388043724894,245.65865097233439,254.80842195356976,267.1515187437648
3,1986-08-15 13:58:41+00:00,,,,,,,,,227.47437370692163,,,,,,,,225.8744603617493,238.59030862678267,270.51646716091307,,,,,,,,,
4,1986-09-16 13:57:34+00:00,264.62871575724887,270.6107683532306,267.0568009102118,276.4765154272522,,278.574334422162,273.76074009448274,273.25805833484236,268.4354225959488,308.1805892442027,301.96931959726476,273.24389852155264,275.718369898409,280.1700711429432,275.95891391436226,270.11459142760486,272.4743873405741,271.6604104562017,270.17952090987353,275.2004610020965,268.5698611487624,265.2466170398619,258.64120318882,267.7214170330648,253.1437168216364,242.91453863409583,242.8596565185855,266.5757991983511
5,1986-10-18 13:56:32+00:00,249.8764513907569,249.84983059081185,255.0415954665005,257.20242179230564,264.51700682692154,262.1013201611248,263.9253487320759,257.91978791699887,263.28290118097215,251.728479720548,250.79352546574518,250.31766377035183,254.4696988848132,253.84891452125422,262.5766005078216,263.503807426231,263.8886268156014,260.39748972320933,258.021796211208,249.93057662793925,246.97783524039366,239.37497645604802,241.59552249635988,235.3001698632909,250.31392367254315,241.1163667312635,240.45370578446986,271.3426596674339
6,1987-11-22 14:05:16+00:00,267.45072650470485,268.3469817863772,266.2398417043972,274.24977300532004,268.5404122101931,265.54281693317654,269.27390334524887,272.5306193327795,264.34584953877237,266.96836664572396,263.92206072116994,267.9348114780438,268.40174187466164,271.395767713075,265.9511202689531,269.5500582840765,269.60991510912845,268.90587700715776,262.4927876813067,255.39122644731887,255.45056502436023,242.64704977757683,243.93610801625482,244.57398817559692,250.04314259097666,247.0493127627158,252.38945046928015,266.8963166719619
7,1987-11-29 14:11:33+00:00,255.57699342710097,248.14721007752175,248.44080303032132,253.8063666495501,253.59377134456165,250.76120760717802,254.85095854391972,251.0047160223838,245.22169621338074,250.26804947479204,255.88915962316514,252.0549971569519,252.6099085535122,258.7725216847848,252.51878020456766,250.67249223899526,250.06411615997527,250.44277656118558,239.10665892721977,234.86728921697843,235.64906392201613,227.45761339594367,223.3673437245703,233.82989088887504,235.90398402764964,233.02966359965012,241.68907874059727,267.6938187147185
8,1988-01-25 14:06:19+00:00,298.00149924150725,289.6460891086232,278.2658389678251,266.38379519479423,265.1425029528158,268.57010167996316,264.90810779582444,258.2373834470061,260.32587619605147,257.21352937333774,262.91147968097346,260.37418192404897,264.3599015852083,264.73637870366144,266.6194504232103,257.9399120673941,252.65342542339144,249.96841753255876,241.70745342855753,226.5698714310605,222.79642720948078,219.67084076215414,209.01112831118425,212.2131104972041,216.0493658837598,229.75987108610255,227.5878686592599,245.38448250092927
9,1988-02-01 14:12:38+00:00,307.8847726773237,297.3604383971294,287.2602759315671,277.9873483497871,271.60951448546217,264.2569502013529,263.5017284643555,256.49912567927913,261.0977068275735,258.53617907703693,262.87313060308713,267.9685885696626,266.33524200913433,271.5897362821111,272.97453857107985,263.0009947107784,259.82545839648367,257.64068308121034,249.0208912267854,238.50596629884382,229.78213081420975,221.5648407674207,216.51884026545133,225.22675174704236,221.02259846784509,230.8892525314271,234.96496098166435,261.43969366926405
