,dates,chi0347-0000,chi0347-0001,chi0347-0002,chi0347-0003,chi0347-0004,chi0347-0005,chi0347-0006,chi0347-0007,chi0347-0008,chi0347-0009,chi0347-0010,chi0347-0011,chi0347-0012,chi0347-0013,chi0347-0014,chi0347-0015,chi0347-0016,chi0347-0017,chi0347-0018,chi0347-0019,chi0347-0020,chi0347-0021,chi0347-0022,chi0347-0023,chi0347-0024,chi0347-0025,chi0347-0026,chi0347-0027,chi0347-0028,chi0347-0029,chi0347-0030,chi0347-0031,chi0347-0032,chi0347-0033,chi0347-0034,chi0347-0035,chi0347-0036,chi0347-0037,chi0347-0038,chi0347-0039
0,1985-01-25 14:04:27+00:00,175.95754089366181,151.34746849538246,122.17862029405089,100.13966228727297,107.03999741008577,134.6440515143828,156.48745421642445,169.80843280272103,187.3724035556961,167.76166544971716,155.4845484380403,154.30369751418488,150.940653864841,139.37123443455556,130.3128099838456,127.44955431785694,118.01048907819884,124.06098751699847,122.86270703943501,131.075786633116,124.9211757357856,127.6088242081773,130.0828103741188,128.42542319949595,126.0884305227386,143.02170510986892,145.88376059465176,152.53276830650722,166.63712787584345,166.58706052526853,165.543199851249,181.93381580045698,185.77049892957328,195.8797227112619,200.2573653973836,187.1597075930013,173.5095327584746,167.7048756682926,166.84012030550616,172.25580492273053
1,1986-01-28 14:01:10+00:00,185.61422471466184,180.76412068022174,157.181358925892,140.8731020284301,135.6523063598038,149.46360704209596,164.05617847712662,159.26646371437627,156.5643398463014,145.35332704128746,144.71378760627624,143.02847353022915,143.00846813333177,138.99415746977704,133.359017197719,129.88538671315942,138.66329124778946,145.0276874413617,135.41577458601657,128.77951342637763,139.28734195114902,145.0911633311509,137.6904682744488,144.75550383057094,146.97132990623885,150.43216274531173,155.85479731086298,161.001527406498,153.80337252708796,167.2111784043756,181.71021132096342,193.07272083464494,192.91434266155844,198.02882537397352,196.7426543138586,179.15323216294567,167.85688526615212,165.91646565647926,143.41723078443727,152.98962421732753
2,1986-03-17 14:00:06+00:00,176.86566217868054,117.4442127395381,,,124.7783914226615,147.86361390571426,165.79375573568058,163.39898193141053,,175.98221818653153,165.52046873955356,,,,,,,160.21440262257013,155.15013246057796,141.75394599712598,,,,160.57576165089807,166.720290888967,148.83439189413704,165.5346297851912,168.30252345780286,171.2140177926166,169.40131532188198,201.89920998246916,202.79247891497226,192.023813509614,204.64105148142133,197.91064776255956,175.81506748106855,161.44046944506064,,,117.87623337915501
3,1986-04-02 13:59:47+00:00,184.6174906047853,145.27450691762573,143.86129418362862,125.87963210661826,127.64749636580906,129.09407047590372,147.3312416946591,170.87644988467054,162.58063973412197,147.4519149730184,133.30171613328574,149.81621232599178,145.6502827560368,120.8438288764197,107.83057802178925,107.18205328239733,109.58331142201925,116.81440073668027,128.7147619220978,135.32807591538256,140.89773348276307,142.97778731300184,150.77653114579562,140.08851365778963,112.30380434015674,105.339743595748,110.06580648272521,108.09809517282046,,183.98239504233112,206.75615799654338,222.82059956511853,223.0536776843505,,,,,,,
4,1986-05-04 13:59:02+00:00,,,,,,,156.6154724383115,151.38168144383846,147.16328028277093,136.28634961214823,128.75706319729318,113.10382106703368,108.12420420341279,103.69354929222979,98.04518147643073,96.51128526642262,100.22491980262872,105.86833820630255,90.20893918217676,,106.96091060483728,116.29275148294359,112.01493899674959,111.6461044315886,106.00757301553168,110.18377094998338,113.18727072296223,116.81625426404271,,,,129.08099883545734,,,,,,,,99.99829875801788
5,1986-07-23 13:56:32+00:00,178.07749333825734,147.07343675940314,126.18652439705153,117.67706149763659,109.65942491445662,128.58979855362574,156.6160401116344,146.90210140478428,154.53172197474868,140.31303180922836,136.62755498520514,129.49792837727685,128.67874362504554,111.13082059996718,107.80907675882398,93.38595093383934,96.93758286337943,94.64976414170904,102.95929516806088,111.10698310438472,,129.28638467081998,127.22043010966165,123.2021269498403,115.6083100533636,97.47662394738946,97.68138409727811,92.02062202512822,,,,,,,,,,,,
6,1986-08-15 14:01:53+00:00,177.68041944649798,153.31353976469546,129.2041371262324,119.70761804358854,127.92360412468639,157.68345461350364,184.57926734526586,180.58545174943237,190.4319106212816,171.9911343670577,162.08287874912122,150.0204741535111,133.47719203247064,137.8964893351512,121.383605015056,142.5564575363379,141.95942775861718,133.0673046775695,128.3519941223478,139.64925845979315,142.97229736962063,149.88404700296505,154.23444861566082,141.61373150540933,145.5258094264935,132.52024317583616,140.08959522842648,,136.20359819180985,150.70079708216022,148.1874437472614,153.60955356423517,,171.91287774777052,168.42266408933062,157.81022420067248,,,130.55196871728,123.1154605445297
7,1986-08-31 14:01:16+00:00,,,,,,,,,,156.57065627150038,,,,,,,,,107.84532193999802,118.626198995694,,,,,,,,,,,123.87015238075085,,,,,,,,,
8,1986-10-11 13:53:47+00:00,174.6676022382119,145.04743758911908,130.98565634172206,127.75045276914328,119.7566410257393,137.86076573455847,160.03280076861765,178.21695613326847,182.71110157190495,160.04966284759172,154.63741080741917,152.50706033152713,163.12226980314068,135.32771669018956,130.75902599070025,146.935461619005,141.72547575669606,134.226425644571,138.47069734723783,139.57111154816982,132.90684959047232,139.538297510944,138.10310900131407,136.8967947581545,135.72968410925978,137.06439624342133,134.96154242841735,136.8976216807131,132.80782015805423,142.57434750983967,137.32824295216997,153.3341953358785,162.93270589183882,160.99544277983426,174.87978612988107,166.3762276110734,145.25880631685953,132.51923479830188,123.58355575487136,123.47595826019624
9,1986-11-03 13:59:10+00:00,189.13814397767482,170.42074191985785,157.05920676029152,143.2141729621378,135.8696844960097,147.7137720858208,162.9684614403395,166.14290159457352,181.50921660207194,174.36522461440887,177.131148113647,178.1298818168537,176.85507889522955,174.33382712415158,163.21715248312105,158.13943234397075,152.8307661919515,150.13632612296357,147.180183576994,155.87869798690576,160.56550803404497,157.18245721651232,153.6197921728421,153.38239025170327,146.7624177119588,148.63904775685089,143.09069155789214,145.83730266602913,155.7029263750166,163.32851177569876,175.07479517199485,181.27138937167675,182.69803836050053,191.34819483805862,191.1290607402382,172.6719167355627,150.8188583459451,143.14324067416516,139.73292282568005,143.17549770284342
10,1986-11-12 13:52:38+00:00,182.73846317315673,161.10973764905654,150.71557048322973,131.8215825948292,120.19647823713011,133.00596118051956,147.91888740063507,155.5577589617052,170.40802871236616,157.74802451620437,159.29100040521,163.77267865531837,158.45436880902633,154.309979563231,142.88250755275877,139.06236623637366,129.69373678860347,135.58426831394,135.1963875566471,148.25170527532197,147.53510778842494,150.90376161264672,145.36229129473574,137.45059175297587,137.3662884596512,137.98114116307673,131.85284872222246,136.7487728849317,135.70296055229764,148.98932633480987,,167.35073295196796,176.28514704703292,180.94679648991954,178.4880308076997,167.11125754634597,145.53580403953117,137.93013664065595,138.69572046002628,128.46723777966065
11,1986-11-28 13:52:22+00:00,165.21709921071096,130.86257162738625,123.12495362811316,,,,,,,,124.01523611974635,,,,,,,,,,,,,114.4681598355403,128.82595901816245,144.69401532835974,149.64253601168033,137.8448976684174,140.40463245318034,145.72000986440602,,,137.4690141922655,151.3922104705671,155.45089068797301,140.32641996296013,119.69744670999333,130.58782692312,138.13396383926178,139.45155791349592
12,1986-12-14 13:52:49+00:00,183.30444873358985,164.08370612866722,152.61757129990477,140.32172546099204,120.2395905609956,132.34006614584789,156.10676150954095,161.74783114729718,175.35610443286728,153.3632245676294,147.84462228451252,157.2072072819598,156.67569618884377,146.56268138926646,139.55852457170397,133.02726304084462,128.81664017871375,136.44403097304732,144.4256784566072,145.27992581281407,147.86886444640226,159.00477621694958,150.0495263248238,149.69781993388239,144.56817925853065,146.9057199841268,133.4729176108122,134.4413151366178,137.46028093318608,150.85641150125937,,179.43967321811758,177.82488660872943,,,,,,,
