,dates,mex0089-0000,mex0089-0001,mex0089-0002,mex0089-0003,mex0089-0004,mex0089-0005,mex0089-0006,mex0089-0007,mex0089-0008,mex0089-0009,mex0089-0010,mex0089-0011,mex0089-0012,mex0089-0013,mex0089-0014,mex0089-0015,mex0089-0016,mex0089-0017,mex0089-0018,mex0089-0019,mex0089-0020,mex0089-0021,mex0089-0022,mex0089-0023,mex0089-0024,mex0089-0025,mex0089-0026,mex0089-0027,mex0089-0028,mex0089-0029,mex0089-0030,mex0089-0031,mex0089-0032,mex0089-0033,mex0089-0034,mex0089-0035,mex0089-0036,mex0089-0037,mex0089-0038,mex0089-0039,mex0089-0040,mex0089-0041,mex0089-0042,mex0089-0043,mex0089-0044,mex0089-0045,mex0089-0046,mex0089-0047,mex0089-0048,mex0089-0049,mex0089-0050,mex0089-0051,mex0089-0052,mex0089-0053,mex0089-0054,mex0089-0055,mex0089-0056,mex0089-0057,mex0089-0058,mex0089-0059,mex0089-0060,mex0089-0061,mex0089-0062
0,1986-01-13 16:09:40+00:00,210.9070569120084,214.08300530386833,209.97818875371334,209.04040119859047,211.10951050527927,209.94210002211182,213.89286962581508,221.48084871738274,219.49491783108073,226.74216090600157,227.16679619102055,223.35821279014715,227.32586665506346,230.75463341009163,231.49123622297157,224.1917262153412,224.26718769796256,227.27863058827234,238.21134149647995,233.75144413482502,227.63779646673544,229.08200142872505,234.84159190573857,231.81424947863064,232.17752518285855,230.9636638615322,232.24431408600282,231.16220967637534,232.57668544384563,230.93174628034265,239.826476341283,236.01390524127808,241.32177501438017,240.9210763500589,244.87251840674793,247.9307074047081,241.49134025006362,242.2020504124237,229.463013187186,232.08908941476005,229.57757227106353,229.44860990282461,226.9349363459835,223.80685895488995,221.98880699455134,224.65323496317234,224.52196967446616,229.51571519484958,228.89062471120658,229.20474033628233,228.87158860442932,233.06385103526043,240.75522817305404,251.4701904594693,265.2925465007052,276.8470902825751,260.4290504582185,245.30644424231048,250.22203548988873,251.9397392002181,242.47939968841843,233.19670395510576,240.27078721549475
1,1986-03-18 16:08:16+00:00,186.2631742510012,191.17684451968634,193.9960909266291,194.38751436336855,194.57615577153487,196.45236368579475,201.6503953669492,198.81106038070251,201.37166833188303,203.73345069799603,203.34524401830777,201.68588930756727,207.90321055161957,211.80867467651942,212.747988731031,201.20754289337668,203.58798599373264,203.99067876377313,212.04287899893345,207.28654967144428,204.06245586052907,211.3126291554121,215.42683652618,214.86119222478573,212.61282336885805,213.52442525159276,211.32760000282192,213.69588383529174,210.26702188384974,213.1307689165665,206.68504662630454,210.99545603320396,216.67459891795696,219.41721879959414,218.1301664843805,220.10414421153337,222.5593862586756,222.68228536590124,215.20183338846633,213.30249007722125,209.82075088612473,212.0376771241329,205.2341254009625,206.92853768485742,201.87807669514115,206.92736776927777,206.44393061823675,212.91190120154508,215.19860576765456,217.65227451457162,214.30850136073707,221.79115882010962,225.1499573964999,235.86535893850626,246.28577474726072,251.28595720020527,231.1356452156043,224.96391901229325,222.0133010114564,228.03891146047576,221.92363493214572,201.13441411048325,207.43904405347712
2,1986-04-03 16:07:57+00:00,187.49973483177897,197.9437534393504,196.72529008016176,199.8203730048995,201.1292484506804,203.95217594338607,211.7154216630653,211.03924329823323,208.74095343214972,220.88140689100027,213.56620271841612,210.96129592297405,213.45813353105055,218.55016815871875,217.2003006669621,215.6667497752287,204.95169219646573,216.44591822147845,218.7967947896114,216.75708700765978,213.96914779370533,220.60372330641104,223.89889262806884,226.02973396350723,226.85005525153878,223.37922226301134,225.37571733455047,217.54886285083603,221.26254029484153,216.87212594585287,223.30593674283477,220.7095280378813,225.6801279970742,227.671061329931,231.65715377601003,229.98874513988176,230.2535691418831,234.7199260781976,234.32299499903164,226.7783519164687,227.41254019082857,225.72048774314484,217.40601664800224,215.06429963631132,212.10025350173885,213.09871777905545,219.33167590372113,213.68988712302453,222.2193678689483,220.42193456188687,220.526548450376,226.1908669302333,234.15238765885977,241.61833000258193,252.513733209641,255.70774742214306,243.81292548893848,237.7489301072368,236.26986410032032,233.8296990856566,225.1406285077686,214.6789364460042,223.74892208412763
3,1986-05-05 16:07:11+00:00,171.2578356625113,171.04347672162845,174.44765191576354,177.80466779094206,177.46982262480088,177.0378581396145,179.00177187273835,174.4130073838415,173.2823740563726,188.50122846152817,177.49043542738087,186.0618800493109,176.4858558711211,187.89168697340088,191.75145215541448,171.55153551568017,183.9545905614498,186.66359576768448,173.602704180904,196.76180456529158,187.1540755411252,181.69586228760693,196.68462426194338,189.81447961670676,189.97258537593356,193.1113002772628,181.8253180077308,194.4163468271537,186.3404071943046,185.1750369857225,183.69979438456087,180.08334127980294,200.61147308979886,204.98895735292066,207.4690384989196,200.70043076899606,205.16016393402504,,,192.562274237569,189.54205924698607,188.17933859529896,187.62405152012008,189.83569968643764,189.11294060378933,188.28796974847003,196.66177323977104,201.1963554472466,203.82920211952558,203.49793917012462,202.02103758572161,206.99501891865987,208.48271978092788,218.09285958884266,232.3075158351168,245.49361463848496,229.66083229757746,219.97049407174842,216.4388222558542,219.27679663302837,208.81727503374293,192.67697720289647,190.46420606321743
4,1986-09-10 16:02:57+00:00,174.54231751137928,177.69738335156754,178.72320951436393,178.70446311494538,179.55516847239414,178.03250996797877,188.2279395734884,186.63895503362335,189.47417370721433,194.07302602730365,188.55328215775083,190.41077233284628,190.76805647093283,200.56468603339488,191.50822817239145,186.50850547887478,185.39037870869132,197.39175117031266,193.54118857853453,187.56233801195413,183.95120621434637,190.15157487897574,193.23653224009703,199.0988188828081,195.30437874993663,193.9844153403281,186.31134694569903,184.74397908613687,182.8458858243282,188.09589912340581,189.42827867826495,195.10435161501218,195.5199702885751,197.96095890334738,200.57381772726237,206.33779475579087,202.22104068620763,200.5780036982373,196.41995105475115,192.50134245324807,198.35596721122636,198.50959477810014,192.49952579320038,189.16670018139484,193.79447872434932,194.42150788816724,201.99349981597206,196.21234123169174,199.36055790138556,195.4892522736739,198.0307824811154,198.2856690993824,210.03196102187638,220.0545378624697,227.1809612719353,234.1158312633163,216.5358123336551,217.87328451194742,224.04612880186045,223.7112936179771,213.85776368414972,203.51423469579169,195.0087884185021
5,1986-09-26 16:02:27+00:00,168.7412888195829,173.60329601881375,176.18755947845486,184.58898540022298,175.57530197886348,173.568093391738,176.837325726564,180.75140870941388,181.11535071296282,190.34554316381607,185.38749828408163,183.08104524215793,186.86693312823462,193.1099399436228,186.4847159825454,182.37947871340245,188.74908894009656,196.08872304839252,192.3537407970814,186.82024872652914,183.8133169226486,191.5944235054918,191.74698566304158,194.24946286769477,194.53878901708848,197.0052862747653,191.25231268505834,193.69128961407472,191.2964972127405,188.9503046398726,191.6600087568921,190.15834839497091,196.94557534961348,200.55400395213584,203.75861982787103,201.13086711026133,208.16532912085097,201.9322256596633,206.7449335907138,193.68637004796534,196.2550109936446,189.41508127022126,189.91832068617938,187.32703523952904,187.24205363501977,188.2281204934268,188.61675008979248,192.64967503300198,195.2834152621411,195.05471407005447,196.55395894316467,199.60785660846778,208.75512850781098,216.598596460061,226.92369402473855,234.77483193006805,220.6222292851303,213.7557687563551,215.16500497193724,213.25404938654606,204.69511352439034,194.54359860172644,203.59507759616082
6,1990-03-13 16:02:52+00:00,196.41458592138451,207.55944239477247,210.80273351615668,213.54300967370128,215.24691253023323,213.70766086884598,214.81311507742527,210.7220358962397,216.69653140803877,218.77214653538925,210.3996227796706,210.01704477192703,213.9461791518911,223.36516690293405,218.26531056898955,214.28118726041384,214.327238630601,220.69053823923497,229.31627974254286,218.61740403231067,216.5460887776558,219.44688227872575,220.29494956550738,222.9955948373594,225.97592822995895,220.46272403433426,224.30505130398066,216.1420114307987,220.0945638093069,223.2329286971828,224.52840497244145,225.14402647813225,228.79854316221855,232.17135382198748,231.0229067183363,232.12263576742748,240.78905096260763,230.00326548173447,225.22494495823386,220.02908292548403,225.0871303727577,207.00016213666285,208.85707178899355,212.05774278860596,213.83754724832747,215.12681587370662,219.88599637472888,222.32320148944427,225.38047053743992,221.2092266545646,228.43005957487705,230.66699674171747,240.76418459762002,248.71700220944575,258.72837883980117,268.25841074444185,260.20741042588725,246.26098453485326,236.4582266201575,243.35101053008634,231.3067464108896,222.92613854522793,227.71697986244214
7,1990-03-29 16:02:21+00:00,187.45275718789938,193.53121158915727,201.8789399165371,200.91422868596777,202.61130799512338,203.98895095671693,211.33485712357916,220.71902299061568,220.61185496828728,226.060307948461,227.8466460768588,224.7694803025347,220.75538425498505,221.9165130580511,219.73748460767104,209.98134978155446,216.27645883301798,227.41435610423667,230.50883064446074,225.00226005275982,218.72153581132525,226.47591391651088,223.5844985960434,223.08691286376524,226.03626659208555,227.21369544922794,226.16004503654193,221.33927195639825,226.14040632131906,225.08392590255286,226.09525925568443,221.14522914786883,224.96886698043073,227.42882693746685,232.3390318577774,233.7261318596692,236.00447580534325,230.66256639041237,227.33051622516962,223.51554185913278,225.58122833957827,226.6054163418865,217.90005174074145,217.15035607729422,213.16598030793546,211.39825368595217,214.4081054791269,220.05050494347987,223.39018860483054,219.93830583571162,225.44443779918845,227.50863364400192,236.70106204575467,243.15708036375355,255.76660157813464,267.0899022772908,251.22173962773104,243.3599971326314,248.14804173321335,248.14335616225765,241.85680383713725,229.98427064628686,229.65428115749904
8,1993-01-16 16:03:54+00:00,170.45159849567523,178.38043695559492,182.42393793277924,187.0099621909688,185.95198490210956,187.95984205402004,192.87600921019379,194.61365882057547,210.89499006072856,206.01046816717437,199.89392060038068,197.8267029033542,194.19712660288593,205.7217756733658,203.79029315933954,200.64663618838046,201.7285762810478,210.98786052619315,211.21794041302454,206.6080688439183,208.73919880052588,209.9020016962577,205.89025437389722,208.79929930795578,205.4209140902035,207.3638709657388,207.0042975566604,206.1916480554511,209.8464882339817,208.00357247626087,206.63185547396114,210.08866366109697,206.59417986066504,215.7147033665671,219.9560235456705,222.2273096642275,222.50855124410074,217.41313394559504,212.2448626667534,213.80551978181674,215.3159901019706,217.89884093058035,210.74007472897097,202.65329791274291,204.05964348785346,204.7885224567885,205.75828070664244,209.85636124056168,216.3623830203864,214.00231280439505,214.50266814881707,220.77718151300257,230.29805524623706,236.59537754956747,249.66666856098794,253.0037523717523,240.81954911858833,230.12798722524235,229.07351424390237,224.7367372362409,216.9027820727802,204.11000294493283,205.95155854758096
9,1993-02-17 16:04:13+00:00,169.46810966414648,164.43611252133766,175.17417858828705,181.25085269059312,191.51982294277914,190.79019678732206,195.09778572645286,191.68680859334165,202.7439192261862,205.55020321045427,210.85586383064216,211.80358568175603,213.6884339149454,217.00231388229503,216.10951487832295,209.1973402645863,213.58284234925156,221.81788789102828,217.947470950989,216.67843347202987,208.32557084872136,206.155810892704,207.88853897619316,209.8950238018937,206.57176825679187,203.36002501726233,210.58828173275185,204.78763913631877,207.68984752439079,211.5869754584066,210.20553054184944,210.59790094938788,210.26916742999785,213.54629731686256,224.2716343491878,228.69737376622595,224.8414340123211,223.8991097740553,216.67303212005692,215.1457628685017,210.6945372283367,214.45207515362375,212.19424459310142,212.80432595050718,217.54396516371992,213.59635731730341,217.83146778786858,220.21678475183785,226.46128719179126,213.58257557828995,214.5917719950688,224.68109262411417,235.56192984221605,235.39831820757954,248.30122103256792,252.49457171855664,245.13419257866587,237.65735825694532,231.51559986414293,238.60553610966997,236.03875589158946,222.35482779218853,223.45367862479608
