,dates,jap0037-0000,jap0037-0001,jap0037-0002,jap0037-0003,jap0037-0004,jap0037-0005,jap0037-0006,jap0037-0007,jap0037-0008,jap0037-0009,jap0037-0010,jap0037-0011,jap0037-0012,jap0037-0013,jap0037-0014,jap0037-0015,jap0037-0016,jap0037-0017,jap0037-0018,jap0037-0019,jap0037-0020,jap0037-0021,jap0037-0022,jap0037-0023,jap0037-0024,jap0037-0025,jap0037-0026,jap0037-0027,jap0037-0028,jap0037-0029,jap0037-0030,jap0037-0031,jap0037-0032,jap0037-0033,jap0037-0034,jap0037-0035,jap0037-0036,jap0037-0037,jap0037-0038,jap0037-0039,jap0037-0040,jap0037-0041,jap0037-0042,jap0037-0043,jap0037-0044,jap0037-0045
0,1984-09-26 00:37:46+00:00,195.9834772373856,179.22313711348937,183.89520414119914,,192.13515131265515,178.3384404228283,167.23675576933442,187.5629495337005,202.9477879953913,197.82156902372182,184.39240968103545,181.70004329475665,189.69641023713538,190.8466018830567,192.9402948747631,192.70383372226692,200.93433958394758,192.95042887373583,191.74316792378616,196.49890212666537,195.3898201791336,189.24236536726414,192.43456284635286,181.9756710114939,,193.41482094175353,206.35481744572513,201.45128758302812,196.63312549407053,192.646831977241,184.27712183421016,179.79609516758154,179.24221061571797,183.5829575269166,196.919950746192,188.13926582790043,173.46433111777696,174.90611896734646,189.34058156220402,191.50104100687244,173.81585282397384,179.6047053007058,184.04581355909596,180.8562858986345,205.14805622221436,203.5524967197736
1,1984-11-29 00:37:33+00:00,183.538716898624,171.91005845163787,181.2831791855066,177.36254328182997,,,193.0451375553346,203.1119997568056,211.79913713831994,217.75005040200122,200.1936433573877,181.07209730488,187.79298803395147,189.4895817056529,196.92309826446038,198.99688714022696,199.25427219382033,200.47819123102926,200.61504267295234,202.49778867521024,202.75696137857153,204.15809253145693,202.93264401060574,,208.93323607229485,212.44504235419757,217.71257469570807,213.78563255562074,209.3690776018619,206.8770492457039,209.84107009272705,205.2623595868593,204.1269070603342,202.4850776833397,200.5067249381283,200.32779504505697,196.73548273041288,197.16082676654383,200.14319237871746,203.92101697705036,201.97120147312984,195.4157713662081,195.6210112526245,192.75766257330463,190.7512668297747,214.8530947578199
2,1985-05-24 00:37:46+00:00,184.5992980166743,185.5110577592275,,197.55538024824156,194.1767718359821,199.1488258526285,192.0611211558511,195.99087902048697,196.3786059227792,201.06325188434832,199.45494661853868,190.76519872280244,192.8739361170517,191.52685733146814,193.17784364694347,197.82344050775245,202.43397100438602,202.11205217609816,202.0527187267401,197.2797815288261,195.14996495999577,192.60684838389267,197.08185822077863,186.70568702669772,184.47822853038582,190.5955152833664,204.22045361264304,200.934418311979,201.0917165098251,205.52204438568012,197.5363019523298,,193.54595411570125,193.11692035796474,197.67914230616526,194.64675745447977,198.95389820967318,194.2097825739175,199.56325552646314,196.5019788742457,186.47525209219287,190.8531786651118,189.1250696003681,184.48764556761864,184.92163422240185,200.02321344995508
3,1985-10-15 00:36:37+00:00,203.1266779910585,206.47574975680078,204.8831038428064,207.87138731369984,219.5885442355467,205.29074561262888,214.29258278144306,213.28781976660338,222.33061491687545,235.96009972541088,221.27866161392677,,218.1297424739678,213.79093023079187,213.27607869145027,210.63534501039436,219.77229250253382,219.96814444247516,218.28855033555243,213.70828015544677,214.70139327112278,206.7188527667497,212.89670146955595,205.1498537505185,202.37140067227452,211.7379655854698,224.32738434115245,224.23100822493961,224.43866338371473,221.87177777380322,215.46120396141703,210.3960766379435,,206.8060401838908,218.15402071078728,214.38194781666468,205.74061212029983,202.21557136612793,210.15826827148805,207.90297628972232,210.82627125468903,202.62313338212832,205.78673235835737,206.25225685574213,203.71732268483765,216.20627240273797
4,1986-06-12 00:31:30+00:00,173.67607784151213,177.74653617969977,168.46697108860258,,,181.1356246691558,186.9204539151453,188.56477958983479,192.12909512825078,198.9130885945249,194.00895440761963,182.09931652053135,183.900610201946,,189.80639487264477,188.0877984955665,193.62591182686526,192.9478081960588,200.37121627362356,194.68160856359472,188.97949640832698,192.69872398670324,195.95220775359616,181.58458262666193,,197.66918240272946,202.79429070869205,196.43111536547693,198.17837439237022,201.35738509564018,193.2493080030337,188.524769297501,188.11134436303718,,191.76904936289952,191.9106032538344,186.69524052460332,186.65161500331422,192.63901949555589,194.99945862206508,194.16101385988208,186.52038597414307,184.0596979881246,184.57487807841832,188.04204115116866,199.47844329976377
5,1986-06-28 00:30:59+00:00,165.1419376852511,156.32899417434632,144.61137199455658,,,170.4114742714267,169.81798977223102,167.51372819855945,176.35917577568242,183.9575904670879,170.2433000879702,,167.48755662765828,174.4105034460149,182.66851676290383,182.3061670883224,184.47335341589323,186.74955277011483,193.142755736351,182.05873257100254,,186.18406573377646,186.48640634668757,178.02916268208196,181.09006650713624,185.87471660944703,193.7286045191744,194.882441122664,192.09646815453698,185.95513649460878,178.81789934187668,183.00837915971383,189.60074364828898,185.1100185626878,188.7624788302084,176.94479606425114,174.2353740301197,174.73744671688755,184.21844098968904,182.63030044289403,177.7791924350317,169.40389376690317,171.24836366248388,173.71179511213384,174.78845736599405,190.7499619636244
6,1986-07-30 00:29:54+00:00,169.23723838670819,170.01781037303024,185.1413657561552,189.28835466247898,200.5836564645225,192.3382783452285,191.14694031955145,193.05289955013566,196.40911048166888,212.54029163879244,212.26039284551774,193.99837518939444,178.50031247201284,184.74562455700254,185.85363821628764,193.4720008864334,196.82867786422008,198.69953735272043,200.9474011000333,,200.58098682704116,,187.4741786208248,184.33937164502703,189.4266219323593,194.22486905622233,202.57043251901482,202.4503765429463,201.51956504222076,203.75417296614125,200.219374059162,193.08738613655106,,185.07179888767115,193.8936610584637,192.50036269851273,,188.3466970793096,195.95747858989225,191.19289363357376,184.9568777000373,178.69687040791996,191.18261144800613,189.2245433834942,189.28207425128392,198.40117837135574
7,1986-09-16 00:28:11+00:00,184.2282236436159,185.771456851272,194.32852777253174,182.02181348840847,185.88865837503369,183.01508577300285,191.1780909473949,194.66521736210325,196.50690625590272,209.22222579063634,186.76629453342332,,178.19126485898823,,192.60276347942718,190.58167735774416,197.04163942441718,197.72213480054245,198.68047414161202,202.36414042564786,197.59403051065985,194.22303795322387,190.11722882897058,176.92362950470036,186.5191445543333,197.41447067622204,211.4427266220274,206.36409442413293,209.0870717099887,199.53109595996088,186.82697490555645,182.8923054809818,194.2252637430354,190.18401359068355,,191.8274667528083,187.56139619311196,188.53281798875076,196.0523566395791,194.64322691589877,182.4484402990494,176.82293701975746,177.91872559298525,183.655618351657,197.51191027362205,201.79096715398444
8,1986-10-18 00:27:09+00:00,184.48809650083723,,192.99750498779085,185.67339650551574,190.2406220693469,182.94823805031112,180.6361314341199,187.78862851079535,201.20931749446154,209.5001152346343,201.3205841596988,189.80931089667968,190.92834960188296,191.602099760994,193.16863029327814,196.99308486994124,203.46611199537668,206.9946419191731,206.39114276760785,207.86561401272405,211.34248028392207,204.07512678463146,197.92116394056222,193.014921665998,196.2145232051148,,213.81935929002913,210.9988868387749,210.90533561464096,210.3579688834374,204.220237955842,203.22621196644525,203.60117607531117,202.34374776926046,207.4524789217045,203.1511497967641,205.73692995710283,206.62346913472774,205.662577750933,204.60723834981312,194.77940031064318,191.34136754561683,189.29204997955273,194.78254989443116,209.41833990672242,209.20391265545598
9,1987-05-14 00:31:26+00:00,194.55909574469672,198.6528791875931,190.23671199357528,189.85456460597797,193.04844084427356,171.49223584610385,179.95496595408403,194.83917513260658,205.10461902671676,203.30568309446926,202.1463930226648,188.07093692979532,184.60190233837892,179.5088755481283,188.4645398227542,188.53400627894334,190.71084184367913,194.79647207461034,203.33551673831153,201.24716322922825,,188.8096147971406,191.31171113181932,179.85266833849056,185.33143583674234,194.9588711156989,202.45031327728123,194.59491675429507,200.83377244440192,207.41561432047422,199.53383907334361,190.28962357651028,,193.7702974684996,193.05425144652708,187.5825102474027,192.87033816258077,196.6769579385415,196.6986044141375,192.76081961477198,184.66999503564088,176.75525544361972,175.96034597761732,178.23706463313567,185.84648889488415,205.63724984190802
