,dates,nzd0148-0000,nzd0148-0001,nzd0148-0002,nzd0148-0003,nzd0148-0004,nzd0148-0005,nzd0148-0006
0,1999-08-26 22:04:44+00:00,135.9777358447903,152.81310330598762,158.5352497098827,155.29609584202112,157.57615638366144,179.25781652474814,187.6524109508489
1,1999-09-20 21:58:32+00:00,,,,,,189.2297898988999,224.22433322760173
2,1999-09-27 22:04:48+00:00,124.93565558569532,134.3406810790336,138.8077762886976,137.33431828530757,141.20753300484924,153.66699566493048,147.30340509050552
3,1999-12-25 21:58:52+00:00,,127.99005595012427,126.56168318814242,130.3450128421565,132.47871297746082,136.3449545205919,140.93109416865312
4,2000-05-24 22:03:46+00:00,95.46774251229796,136.04898018818398,148.26334533920524,149.24132173310633,150.82367557299293,166.15659549691827,170.02018859270714
5,2000-07-11 22:03:17+00:00,113.30343298807097,165.098422759987,166.9718964019861,165.01165307442702,177.74316901496587,192.37309973683588,
6,2000-09-06 21:56:46+00:00,140.97467282950743,158.65342533710108,157.25922024862257,,,,
7,2000-09-13 22:02:26+00:00,,,,136.3073924860547,145.2762400909886,157.0527306914186,164.43208172957128
8,2000-10-15 22:01:56+00:00,123.74026003058202,128.45094069566943,128.3666879180861,123.19515388100788,130.25306494976547,141.0031253362002,140.15839979458676
9,2000-12-11 21:56:24+00:00,135.858795646856,133.86308005194707,134.38753941697465,129.82799107522044,137.45034917129186,151.84829872163954,151.25545243238452
10,2000-12-18 22:02:14+00:00,143.5553344286513,144.8995192431849,149.295477667714,145.48744742148023,151.02505022183112,166.0605657622296,182.80892375898412
11,2001-01-03 22:02:12+00:00,149.9297440964651,151.48358415419412,151.14663501353954,149.47984553606466,159.05480515459266,175.59317728117355,189.55066666314838
12,2001-01-12 21:56:30+00:00,131.2085843840103,129.01917938299766,123.58189792462068,104.54349716210672,118.35188754432582,,
13,2001-01-28 21:56:32+00:00,134.14144117263268,131.05378442231938,131.70577270152359,134.06769123032802,138.64525024507725,151.5506286675414,152.8106294749233
14,2001-02-13 21:56:03+00:00,139.01143705828912,138.09347068018428,143.978092496849,135.74647629119704,139.28138727355292,152.27718749591588,153.2540329437739
15,2001-03-01 21:56:21+00:00,142.62742518902664,144.42011435273025,148.8747829017775,143.53224572211656,148.81921465207427,159.403867314431,164.43960945501266
16,2001-03-17 21:56:16+00:00,159.788463347644,155.8206030130234,157.3060875153004,157.93552737547927,162.32837486585282,181.61742112788255,195.0264887829919
17,2001-03-24 22:01:59+00:00,135.96262977748876,138.79204321227266,142.47863698516727,142.91954425428156,147.54091834681438,159.94219536363562,165.45675148877513
18,2001-06-05 21:55:40+00:00,111.09443983011141,139.57216321707426,148.49197187814326,153.15200045380587,157.0607465904682,163.76342973613407,180.11363797454572
19,2001-06-12 22:01:24+00:00,97.67248745576698,144.00315743077095,150.4361823128814,154.02224932924867,157.53722798304918,163.3820754334727,172.37499558039102
20,2001-06-21 21:55:05+00:00,,,,,,,
21,2001-06-28 22:01:09+00:00,88.83340630270891,,,169.1286247848479,176.22470001550352,188.1449408389022,203.32948712808206
22,2001-08-08 21:55:01+00:00,101.14993350309564,128.73788094642998,135.87425468527442,135.2296726441076,136.2582919639944,154.57046486208537,
23,2001-08-15 22:00:38+00:00,161.81445794907629,160.35689700686177,165.6120841239289,171.3873782186434,179.63621635653374,199.7388906005378,219.9106617449013
24,2001-09-09 21:54:12+00:00,142.92658852478215,150.0184018331595,156.02365380795334,154.9804674153794,154.17606829596622,165.7085559723667,
