,dates,mex0359-0000,mex0359-0001,mex0359-0002,mex0359-0003,mex0359-0004,mex0359-0005,mex0359-0006,mex0359-0007
0,1986-03-19 16:49:55+00:00,187.79319394711572,195.9157657595164,202.51968156628465,198.4472109023496,207.7207387591813,223.62097686502372,216.41266104937444,214.74728402858304
1,1986-04-20 16:49:14+00:00,197.18850865912106,195.97140838074162,203.96278926783344,208.95418859258973,210.0692166569061,220.88471485653358,212.4067825055346,218.05527421066836
2,1987-09-14 16:50:46+00:00,,,160.47614333949312,169.9848384891122,187.28318348750668,208.9118627169004,205.5276874661638,227.04179132007053
3,1990-02-10 16:45:34+00:00,177.84426263546763,212.01739807460265,200.08145062503243,196.41533485599297,198.37723250447036,213.51514715266845,210.52563353444395,215.98237871651875
4,1990-04-15 16:44:09+00:00,207.01341178001286,209.38680937447228,210.18222232274667,204.55181066235,213.0121290425912,221.62612846394123,219.39129628465247,225.1771249811747
5,1992-06-07 16:47:24+00:00,192.57438051061686,197.1405066457443,202.7629675792138,203.82763177215733,210.80078064930646,222.01635059270393,215.82465185044313,223.64970389336762
6,1992-08-26 16:46:19+00:00,164.83919874856392,172.2371750479549,183.28783996194127,188.1783894027914,202.22009970937216,218.8298384369928,211.58347858641778,
7,1993-01-17 16:45:36+00:00,153.53154015704328,194.02994788757647,203.57333274590889,204.50194678994347,214.43677966365135,219.15724863343027,213.00613676653754,218.94557771581003
8,1993-02-02 16:45:46+00:00,,201.10715338384657,204.01136027733207,201.56930796302237,204.76330302628855,215.5686308212474,206.13081378674727,211.3978123802158
9,1993-02-18 16:45:53+00:00,180.53444246211296,208.9476070251531,211.8741756024883,211.82759012371972,213.2117344634024,225.2441842241214,215.02494320797308,218.02515360746852
10,1993-04-07 16:46:11+00:00,198.0617663859535,205.7368284334701,212.8127972525364,202.62487245015166,207.01023193113485,218.56997878937554,210.71634834133906,203.6344400618739
11,1993-05-09 16:46:23+00:00,201.45529685304317,204.2881466376126,208.99026094868378,202.60532210071895,213.4853916256201,225.08282433190925,215.79010277645162,219.6833940811572
12,1993-05-25 16:46:27+00:00,204.54347730629382,208.68072432076008,214.20628716542316,214.36424722488576,223.8890535243947,229.2023052757114,223.7367295621691,230.74574768010783
13,1993-06-10 16:46:28+00:00,189.96209652822824,204.4104835675008,208.13026292563706,209.42330376958338,220.9106651864274,229.1378873244496,219.7910380917581,231.7060600363841
14,1993-07-12 16:46:20+00:00,,178.0543089142889,196.66694645504143,201.4059223438235,208.39088649454155,225.31059788546577,222.1659435724076,230.5130684401631
15,1993-08-13 16:46:20+00:00,175.21842673566542,176.68838065731737,188.929878312674,194.59190127051485,205.64215720386085,223.29320040512064,219.5143790579104,239.25433994204775
16,1993-09-30 16:46:12+00:00,,153.87384580832838,166.79317239688638,179.09499695179557,198.40566392437267,214.49120449894008,199.46542762849356,204.89423108981873
17,1993-10-16 16:46:07+00:00,,148.45539014374262,162.5087935806022,173.76357890344383,191.9158509911027,212.2099278692087,194.08100790757717,193.5821846140739
18,1993-11-01 16:46:01+00:00,,150.23752915544162,167.33191576069166,183.33862178018262,195.96950737727929,214.7453073509339,209.3790310716855,217.01118533274055
19,1993-11-17 16:45:51+00:00,,161.88754838074087,173.36343179845937,177.85590032115263,197.75065507647258,213.5478561734224,218.83567234396577,229.88650401275515
20,1993-12-03 16:45:49+00:00,137.06766254511874,157.76466485060993,170.45492980683446,184.82824588472354,197.97107658654036,208.90271415296218,217.02934089922522,231.1869059930515
21,1993-12-19 16:45:41+00:00,,173.9334084756372,183.19363157746088,189.5763804597357,197.31129605552258,208.40514137263628,213.07690343450355,223.35978458661006
22,1994-01-04 16:45:29+00:00,159.0251006992758,186.08021150595152,189.020408822305,190.96609098066367,203.14642616310914,214.35327249699543,212.46942079399574,222.12250436339724
23,1994-02-05 16:45:05+00:00,,202.04824667299062,202.91797778524375,197.8861954226504,208.98425933546494,218.29697671228797,211.06170890384888,219.49592661034293
24,1994-02-21 16:44:52+00:00,175.9869934677297,199.88984199939895,201.93233320813187,196.8127724326275,205.853259826096,211.67345931135856,207.33344058790973,210.11219175369683
25,1994-03-09 16:44:37+00:00,195.10800677427602,204.73417006194927,202.05572297084186,196.3177279999354,201.1039500200972,204.8837639144032,200.65669441894002,203.3223668536041
26,1994-03-25 16:44:23+00:00,205.94451983542768,206.82067062997942,206.34733789338634,201.87482186374226,203.90816034271853,210.94294649612334,208.01863601223448,211.59617317805558
27,1994-04-10 16:44:05+00:00,197.7205264884326,208.36976174593596,206.92766324570707,204.7021539032867,207.38386898148931,220.95943622865107,208.04400168857902,221.45764683362475
28,1994-04-26 16:43:48+00:00,189.4030602902922,194.17122527958796,200.0378045825675,196.08435780388027,204.83434775254997,217.79497601821774,208.6665745807612,211.4119180870776
29,1994-05-12 16:43:28+00:00,195.38926907694497,203.57076996596186,205.33005024947127,202.66093354638474,210.147071988649,222.0803234057216,216.36002375619157,228.73056782344267
30,1994-05-28 16:43:13+00:00,185.14974433215943,195.98773185067898,203.56017339835682,197.86249519875577,205.52988824813272,219.22506590571416,216.96298978665527,223.5826374812935
31,1994-06-13 16:42:53+00:00,193.78801423083493,197.9658815787074,207.6826667751852,202.09890799203723,209.15257411188213,223.098189146749,218.86642252515955,229.86337063972667
32,1994-07-15 16:42:04+00:00,188.17210039700913,190.18006472339874,195.96560062307432,196.8123006245388,209.0470232859127,216.41790996497076,215.66845265524682,223.69872312302132
33,1994-07-31 16:41:37+00:00,175.82747297488083,193.14695865765177,198.64975448694508,199.47660071519962,210.08970379709123,220.95331592626374,219.26189374210463,233.06480449824483
34,1994-09-01 16:40:49+00:00,149.09417091480663,167.70165401086558,181.39996454876487,181.89287838980263,193.1403028074643,211.76313865390597,205.02818576877974,221.29513036230412
35,1994-09-17 16:40:24+00:00,169.3429452352763,191.39216016243742,199.63335787249298,201.87202020475982,206.75900978386846,228.0777732015182,227.09112660154486,245.56531527215165
36,1994-10-03 16:39:57+00:00,160.14627688211434,171.88155089406402,185.95177428295952,191.23236678870742,203.3456000797523,220.78906079955,219.94608961398734,230.59562319609174
37,1994-10-19 16:39:27+00:00,,148.24111712619555,163.74034644878097,168.0900081666226,180.36439891131735,197.85913215622372,185.801251785144,187.19702038845767
38,1994-12-22 16:37:20+00:00,166.33189059677127,187.85975256992663,185.21085529290878,179.95272920867126,184.97022052298868,192.56647606004634,183.8427393276687,186.04853541802598
39,1995-01-07 16:36:47+00:00,163.65127170152985,187.07042266718,182.04391178823795,182.4441288882366,188.10913639775023,188.685768719428,180.64341799566674,178.07097703965277
40,1995-01-23 16:36:11+00:00,152.45671726799375,187.13132850890622,183.88765201903763,183.51662413685344,189.93871059546603,191.82513593905352,180.14464602804674,179.4379407913189
41,1995-02-24 16:34:55+00:00,144.56804227308908,175.35535585754184,165.94096617170922,167.83761537845635,173.21728562583962,181.8602656731624,165.92203575933416,173.6643513786093
42,1995-03-12 16:34:16+00:00,188.69272846855074,196.54283190778807,197.97493996489197,194.3940942727022,195.31342191804188,199.05828154940585,195.71200951040433,192.73804149986773
43,1995-04-13 16:32:56+00:00,188.46837185842193,199.68385638527675,202.4141728984352,200.65772666411607,205.90243815267593,210.65740936631803,208.5331070886518,207.6312912409367
44,1995-04-29 16:32:15+00:00,194.89735157689154,195.5290725146521,195.24692404941985,193.4888424441917,203.65916234811755,209.46607788645608,207.29174238713654,206.96796578739773
45,1995-05-15 16:31:31+00:00,177.57240296503483,182.95182232373082,184.22993036104896,176.56761383831153,181.12110267248102,183.53949641664795,187.34721861943152,189.38357720928707
46,1995-05-31 16:30:47+00:00,195.58166911931536,197.2306688058765,203.4894593678642,198.93956914337844,202.17695611735417,213.49043272659122,212.66438933965182,211.38551268757936
