,dates,jap0041-0000,jap0041-0001,jap0041-0002,jap0041-0003,jap0041-0004,jap0041-0005,jap0041-0006,jap0041-0007,jap0041-0008,jap0041-0009,jap0041-0010
0,1984-04-26 00:41:23+00:00,178.84863652984012,189.24621981591582,193.35029456092204,190.17036447307464,181.93895008024862,170.2034078203309,,,196.189259532416,194.76505854675958,178.41281228942603
1,1984-07-31 00:43:06+00:00,151.68875094195624,168.25072357016248,172.5578030305742,170.84631262622338,166.83261244188355,,,,191.77789120079885,181.4265599763935,177.4344225183687
2,1984-12-06 00:44:13+00:00,200.64364016450446,206.0720276534911,207.1956996084396,206.37255261098193,206.94865848083168,205.08132869302565,199.4699640971377,205.2327798526803,207.32340281903075,206.58019404137528,197.6520933592496
3,1984-12-22 00:43:59+00:00,194.33631701402038,202.45974523625037,203.25744283802015,204.27397761085072,205.2548941342087,206.23335119562464,208.1178326792123,200.09660546794072,200.75691281216558,204.7766280422049,195.48236949018093
4,1985-01-07 00:44:07+00:00,222.92005192572384,226.46149428817276,221.61119574503303,224.8443038589834,223.9868077964271,225.98988462519299,224.90626103666943,226.0882662691,224.81336344628858,235.03756486532757,226.76365214309686
5,1985-05-31 00:43:57+00:00,172.57657293826782,185.83037251161298,188.03721768093703,200.03244032288876,198.5970622158558,182.97365641355515,,195.26050187895325,201.16208828163187,,176.80052859351287
6,1985-08-19 00:43:51+00:00,170.34499330980648,191.04275282163363,190.4528796129494,197.2682237832091,193.65845104949582,192.74575976278885,180.35845411739766,176.33462500704277,185.25463863812467,183.33557271993018,182.09411662471624
7,1985-09-11 00:49:21+00:00,187.522441996105,188.0956592566415,191.76498343814944,205.12850185545065,200.4266914585572,193.97255627537945,198.13378281604574,198.85140537762885,197.27055487490193,194.21791374209835,187.35856049811866
8,1985-09-27 00:49:10+00:00,185.81812833985398,189.11017253117328,194.6056909689624,197.20290144699447,202.43978852113582,204.10202694347393,206.45942410765076,201.3387939300556,204.50091374705735,207.11794473193544,205.54123897246663
9,1985-10-22 00:43:06+00:00,199.89219485045373,210.55209099079596,211.48966875413896,217.29079402670544,222.44590622220542,219.4903369276879,218.1338847229423,214.57043533286316,216.3493610289059,214.2746674350576,204.9202329507801
10,1985-10-29 00:48:48+00:00,208.39281541949836,212.07264555103836,216.16969441182803,214.91759515364075,210.06709238450279,213.73761857413095,214.418216024963,211.27234392020708,214.51023873245904,215.01655206305992,211.06586021364237
11,1986-04-16 00:39:15+00:00,164.02472485660726,165.70503363370526,171.5342368822648,179.7768232388586,173.53820457240107,158.47158715729663,,,143.28274113287748,162.04133183172806,153.4600834025828
