dates,nzd0169-0000,nzd0169-0001,nzd0169-0002,satname
1999-08-26 22:04:44+00:00,371.63,371.82,370.87,L7
1999-09-27 22:04:48+00:00,375.13,373.48,372.10,L7
1999-10-13 22:04:48+00:00,374.72,372.99,371.51,L7
1999-12-25 21:58:52+00:00,376.84,372.67,371.11,L7
2000-02-11 21:58:45+00:00,376.04,371.88,371.68,L7
2000-03-30 21:58:33+00:00,376.66,370.81,371.41,L7
2000-05-24 22:03:46+00:00,377.62,369.88,371.42,L7
2000-06-09 22:03:40+00:00,379.24,369.75,370.70,L7
2000-07-11 22:03:17+00:00,380.23,368.98,371.52,L7
2000-08-12 22:02:54+00:00,379.19,367.78,369.38,L7
2000-11-09 21:56:21+00:00,377.22,368.09,370.13,L7
2001-01-03 22:02:12+00:00,373.57,366.55,370.87,L7
2001-01-12 21:56:30+00:00,372.05,367.02,369.31,L7
2001-02-04 22:02:14+00:00,370.92,365.92,364.77,L7
2001-02-13 21:56:27+00:00,372.68,366.60,365.05,L7
2001-03-01 21:56:21+00:00,373.79,366.81,366.64,L7
2001-03-17 21:56:16+00:00,373.97,367.13,366.95,L7
2001-03-24 22:01:59+00:00,374.37,367.45,366.98,L7
2001-06-21 21:55:29+00:00,375.26,366.61,366.20,L7
2001-08-08 21:55:01+00:00,375.77,367.07,368.19,L7
2001-08-15 22:00:38+00:00,377.75,367.61,369.75,L7
2001-09-09 21:54:36+00:00,377.56,367.72,367.47,L7
2001-09-25 21:54:28+00:00,375.33,365.92,367.57,L7
2001-10-02 22:00:04+00:00,374.65,365.03,366.38,L7
2001-10-11 21:54:09+00:00,374.72,364.95,366.36,L7
2001-12-05 22:00:18+00:00,372.09,363.62,364.92,L7
2001-12-30 21:54:37+00:00,371.17,363.71,364.65,L7
2002-01-15 21:54:47+00:00,371.62,364.03,365.01,L7
2002-01-22 22:00:40+00:00,371.97,364.50,365.74,L7
2002-02-16 21:54:54+00:00,369.77,363.28,363.97,L7
2002-04-28 22:00:38+00:00,368.93,363.78,364.37,L7
2002-05-07 21:54:52+00:00,369.33,363.06,364.49,L7
2002-05-23 21:54:42+00:00,369.33,364.70,367.24,L7
2002-05-30 22:00:25+00:00,369.93,364.57,367.12,L7
2002-06-15 22:00:19+00:00,372.37,366.19,369.14,L7
2002-06-24 21:54:28+00:00,372.86,366.76,368.73,L7
2002-07-01 22:00:15+00:00,373.98,367.80,368.59,L7
2002-07-17 22:00:08+00:00,374.97,368.44,368.82,L7
2002-08-27 21:54:00+00:00,375.92,369.46,370.11,L7
2002-10-14 21:53:43+00:00,376.10,369.08,369.94,L7
2002-12-01 21:54:16+00:00,377.70,370.57,369.59,L7
2003-01-18 21:54:30+00:00,377.00,368.46,369.98,L7
2003-01-25 22:00:18+00:00,376.29,367.99,369.71,L7
2003-05-26 21:54:43+00:00,378.47,368.49,367.47,L7
2003-07-21 21:42:33+00:00,381.74,371.19,370.30,L5
2003-08-05 22:00:11+00:00,382.22,371.95,370.47,L7
2003-08-06 21:42:51+00:00,380.96,370.61,371.82,L5
