,dates,chi0530-0000,chi0530-0001,chi0530-0002,chi0530-0003,chi0530-0004,chi0530-0005,chi0530-0006,chi0530-0007,chi0530-0008,chi0530-0009,chi0530-0010,chi0530-0011,chi0530-0012,chi0530-0013,chi0530-0014,chi0530-0015,chi0530-0016
0,1986-09-09 13:59:11+00:00,193.5045530716688,182.4823055283407,168.77986651484804,160.36112744345508,149.66968159595484,150.602081430572,151.05624777554698,152.93997970554,153.40300221337787,146.767372987736,137.21210644010358,132.3522327109475,129.8601096457115,148.14209853203067,157.128937988945,164.1489809168362,158.41510013154846
1,1986-09-18 13:52:44+00:00,219.69655963039963,204.80351202587198,174.30411388354517,170.8441871523459,162.34283748695088,163.0907187308523,161.3437165012145,155.662401336774,157.77513970677595,157.98364391264468,146.2749182408731,139.80658747244325,142.87065027057832,164.01852788829189,169.82258803483418,173.84791803479118,154.22675370676922
2,1986-10-04 13:52:14+00:00,200.56759643570174,183.04985081464332,154.8821135945965,146.23212392143157,140.55878708337085,144.84594459233622,141.64768041721558,141.3334303909383,148.37815157133076,140.2157358265864,132.17275049582545,126.97982196542812,128.39738954547582,145.66307647115974,151.38472809849844,144.8499453796061,141.15159136793824
3,1986-10-20 13:51:42+00:00,,,,,,,,,,,,,,,,,
4,1987-01-08 13:51:47+00:00,182.88393161398307,161.8853746601448,144.02907932814276,144.375534404412,141.1475695973903,146.46129945591946,142.42461230155868,143.79433473604698,145.10049124249076,138.36145733919616,127.9769307047541,126.20019384479069,131.63910377989717,154.93521283504708,169.0518645623225,148.9907786400525,166.41018976161823
5,1997-02-04 13:56:53+00:00,216.1639948224871,180.66332999109483,160.27460162818656,159.3477946295492,161.33252921961386,158.66937968979232,149.04575405022388,157.26399122375432,168.54389995300681,163.71869824624852,163.01344060954216,167.94468730895403,175.68085195453008,193.92204735496315,203.76204226047494,197.37055634523378,207.9384002262493
6,1998-02-14 14:14:34+00:00,209.57560786512227,186.2633657123983,154.19170116769806,142.18044845133664,143.5147987768566,147.41929456716196,145.60058170655628,155.6999207623555,158.18215681628135,155.69600899678608,149.33153116971104,153.20960989273206,159.52103847047303,177.1891844680667,176.21019462207687,181.7278322425446,193.2785518578394
7,1998-04-28 14:09:26+00:00,212.10212552462764,192.33219098808777,167.65632586400443,162.74446707070047,164.47584846017787,167.83205113233342,163.63283924940671,169.83946564244673,165.1610028912126,158.94385483603875,156.8580279998589,154.3359101361697,153.5997168548153,178.30658338969891,176.44105962001797,171.9219551021883,179.14887143228208
8,1998-09-10 14:17:10+00:00,157.1234020992148,,,,,,,,159.85752307448976,154.84068955959074,140.556761809412,134.24444652729096,134.5574227716586,149.93917206344486,145.93823780915125,179.35920967579386,
9,1998-10-28 14:17:20+00:00,182.29099261539662,187.57891855803544,167.7684913358174,164.43441980427056,163.7448989934299,160.2786501530501,158.13695027195527,162.24537546928346,166.4448676943604,158.13963357609046,154.21745519879119,,,,,,
10,1999-03-14 14:11:19+00:00,191.92922017123075,181.38676057634083,162.7245528383347,158.31286586206508,150.39981146960162,139.57374358722265,128.0960140493421,149.32414877901235,170.744548225866,163.83192609919666,,,,,,,
11,1999-07-12 14:25:04+00:00,,,,,,,,,,,,,,,,,
12,1999-08-21 14:09:46+00:00,170.64170118533787,163.17287308604534,157.81040044210422,157.37447782357933,160.28868208465252,160.34278875874205,154.79311533319137,154.24597395000973,165.96090281931552,158.2343834475803,149.38613595025572,144.85779274933256,153.11497423718782,159.86958871581837,162.44689447944867,,
13,1999-10-08 14:08:54+00:00,184.659815492198,182.65228266486605,170.14538680605796,163.26080375923632,159.27398868587534,160.52607518091014,157.73690920249513,160.90069699994388,170.39767177540418,161.4821296827295,150.26569604162808,148.28301450088026,148.56598436723124,163.40894002435027,163.711705689109,,
14,2000-06-12 14:24:08+00:00,,,,,,,,,,,,,,,,,
15,2000-07-14 14:23:45+00:00,,,,,,,,,,,,,,,,,
16,2000-08-22 14:29:28+00:00,219.21566599363305,211.32312266924234,186.67459608316486,174.55826286221478,184.43237351260484,183.02721183119553,175.2424484526595,178.646830121369,185.67282131696777,178.64891604428925,168.8292495078364,161.37321937327894,158.69440717664835,178.54772755557926,177.6980527171487,186.8762164221701,178.46492561520745
17,2000-08-23 14:10:01+00:00,205.86330305127373,206.20445030397997,179.62894565900484,171.21379195016536,172.4390761254207,173.5621101963791,171.84899213638937,172.74790837218387,178.26239666764758,174.55992367125657,168.80692432464184,166.94235711583923,167.07782847905042,181.09192699740845,183.82913482864078,172.39500253908906,167.25847951202348
18,2000-10-02 14:22:43+00:00,,,,,,,,,,,158.41508265979948,149.71137915451237,149.41862478556567,160.5440488543649,154.70068296887635,161.66943025615373,167.27851622085092
19,2000-11-11 14:11:11+00:00,175.6726987936924,170.0653819261392,151.6476275044002,146.62990647085445,139.6838050272442,148.59306550197925,144.89073041009084,148.96585967922869,157.03230364909984,152.1139599013034,148.0413764067158,142.40489587094186,140.47812897648933,155.3207854398929,163.53418262696448,150.23041038327284,137.43294150727132
20,2001-03-02 14:28:47+00:00,,,129.54002106235302,127.38065292178378,129.97708794196078,130.52043250174214,134.1324031584882,132.7150493931316,144.0869830336993,140.6337310759281,133.37816950914305,129.41404840295237,123.87228639747676,144.9512941025921,144.24407487250298,134.84093625317655,129.24406911436347
21,2001-03-10 14:18:34+00:00,,,,,,,,,,,,,,,,,
22,2001-03-11 14:22:36+00:00,,,,,,,,,,,,,,,,,
23,2001-04-27 14:18:36+00:00,,,,,,,,,,,,,,,,,
24,2001-05-13 14:18:37+00:00,,,,,,,,,,,,,,,,,
25,2001-05-14 14:22:10+00:00,159.27884651333474,167.65793199773682,155.0265369731206,148.05061516615282,153.41705263058927,154.66512756969226,154.57230812672077,157.44910933811647,166.08457577413728,156.99686319965483,151.79366650915514,144.95725971330077,141.66007918230164,161.50632288213865,164.8460409922308,143.12369417914826,139.80426149022097
26,2001-05-30 14:22:02+00:00,,,,,,,,,,,,,,,,,
27,2001-06-14 14:18:48+00:00,,,,,,,,,,,,,,,,,
28,2001-07-17 14:21:37+00:00,164.16202747104788,165.78617294096628,155.51905582229566,158.2156696251686,160.94906422684662,168.93502670270874,158.31863717641366,158.16154621850097,168.5944217377606,163.84957247820958,161.21433543532862,162.78131610924618,156.52489686851578,185.9271806020772,,,
29,2002-01-17 14:11:18+00:00,,,,138.2676722513644,140.8521433012088,153.24550410122873,151.48607616236413,154.6575103825913,165.35110456265056,154.3193629420846,139.89709192553363,139.45459416802393,143.91524269003384,167.8792277390582,172.41248137098944,,
30,2002-02-01 14:27:17+00:00,,,123.46050102675304,,,138.90642428922698,129.2703784368622,140.1033075764076,145.57671342346853,161.83418448099815,,154.48278253675667,163.10411118805567,156.35400222658114,192.3722028017571,,
31,2002-04-22 14:27:13+00:00,185.74465310694558,175.60351937430013,168.10970864248168,160.87926856204535,160.71046131867575,165.66961956843127,160.46115639371183,162.41400652964853,170.61583595366898,168.46471520049565,159.96975368224815,155.04064584913286,156.36018453894874,170.32933769038846,174.60933674540075,147.1770730107071,127.01281762013622
32,2002-05-16 14:15:21+00:00,,,,,155.98404877185237,165.20925221572304,158.9055567761968,164.02626375092365,174.28022425255566,172.13404584595557,172.07890969125222,198.302459178212,186.33039637533128,188.93453144710472,169.88600288158668,192.01676820206558,192.33006440539717
33,2002-05-17 14:20:59+00:00,,,,,,,,,,,,,,,,,
34,2002-06-02 14:20:53+00:00,,,,,,,,,,,,,,,,,
35,2002-08-04 14:13:28+00:00,,,,,,,,,,,,,,,,,
36,2002-08-05 14:20:27+00:00,,,,,,,,,,,,,,,,,
37,2002-08-28 14:26:26+00:00,,196.7500626775191,174.78091441242364,163.10388992764447,160.93506456228155,168.80527430695525,164.96475690070673,170.69023314268583,177.34108471236857,172.8926048165833,169.67340721374492,162.41737961007127,155.8410659516427,177.6638530720913,173.6217648976157,193.8371940068017,163.11290691419453
38,2002-11-25 14:20:28+00:00,207.23768193869657,191.4909502357476,147.11974220545346,,144.49238115985946,151.88929134791994,153.93122837572585,159.35270353542867,165.4049530547808,158.15156979321972,145.5071594563395,147.77885525189635,,,160.27651421004379,178.12239577809467,179.65427952181042
39,2003-03-17 14:21:00+00:00,163.21767997070316,149.4321457063827,139.08525809793815,133.51711971038048,137.62368061548574,142.79909209107186,140.4527712488773,145.81507545242454,152.9052107652598,146.610056638904,135.29314526429732,144.85095029626262,143.37280163914923,161.88609231857077,171.7077391351949,161.78955943178488,
40,2003-04-02 14:21:00+00:00,181.69807259327692,181.23625135918505,160.86128667957246,152.8670662086355,153.411299485014,163.51070459939456,158.86102686819112,162.38236198885855,173.49976392280104,165.78276311492425,162.31366756343076,160.5366204467754,157.8815457449625,175.1117473167636,169.84657124234997,165.3927537357738,164.8715300054683
41,2003-05-20 14:20:57+00:00,,,,,,,,,,,,,,,,,
42,2003-08-24 14:20:40+00:00,176.46508489121527,172.79550688595796,,,,,157.8727714833339,158.14720591350297,171.63235425574052,168.95901890700816,163.75426248163384,162.21814317805263,161.50174648866795,175.2044380056039,,,
43,2003-11-12 14:20:49+00:00,247.78763795326358,189.58306559965405,,,,,,155.88296595284356,164.76280506551498,158.86042490604729,147.08381653010372,133.60854565787972,135.55358182580247,148.75305390495595,159.78236059236576,,
44,2004-02-07 14:27:34+00:00,210.79710304661995,193.33216787137906,155.7029153588623,149.67954235788045,,,,,165.31950647084835,161.28986470437684,155.8024729513702,145.12687006252378,169.18227096725576,173.31993190730964,166.40109520503927,,
45,2004-02-08 14:11:10+00:00,200.03719310598737,185.23518621969205,150.03777581431459,141.34830120844168,139.3692755159313,147.697951638258,147.93543302223435,147.86295285994666,150.47412750270382,150.09327559785524,136.9237846247662,133.88271710060982,136.69874475466025,168.34503427648548,181.55841502023034,,
46,2004-03-10 14:27:41+00:00,208.8904585192946,192.06384124711968,,,,,162.3082203795954,166.75526730392585,176.8586859148618,176.85325678889083,168.31655696145134,174.51291870482095,,188.49683375445994,,,
47,2004-09-10 14:22:11+00:00,178.62411103207924,174.6245336071758,161.55061316146146,158.71546661005112,164.88617386636844,171.58601501563976,162.1140339027677,162.47392038780345,177.98157128626104,168.06923318696448,161.6917344943135,160.42942918313958,162.86299561862887,173.22721661764587,171.56465048623346,144.13782702635217,135.7345811030715
48,2004-10-05 14:16:34+00:00,174.29274489562283,173.3179406096356,154.45859356055792,150.01867665210412,157.39832208556834,157.9931596748978,147.36227535049397,152.7631314527188,164.6084524413424,158.15721653057165,152.162292457118,149.96343323855925,148.45812192903762,154.09500959354648,157.40515175859298,141.1912879509527,140.5824376553556
49,2005-01-01 14:21:38+00:00,,,,,,149.94514816683366,150.91886296442857,155.91373504705834,165.16071273936097,160.9232287555426,158.51055943502737,,,,,,
50,2005-04-23 14:21:50+00:00,205.92482192194782,194.71270349853353,172.55213702726024,167.81633809702072,,,,,179.58377777223262,177.5260160832085,172.47626189341167,179.4119977879029,177.59210322762573,195.5395437923827,187.7205951101318,,
51,2005-06-17 14:27:54+00:00,,,,,,,,,,,,,,,,,
52,2005-06-18 14:19:51+00:00,,,,,,,,,,,,,,,,,
53,2005-08-21 14:20:21+00:00,,,171.2364511716527,,165.23972138445592,180.64095384858499,171.3916240311927,176.55150159411872,170.45328238642048,167.23429195651488,159.92017690030917,152.1690684337148,156.51286131155103,158.99883077843918,152.93251076513147,153.2298177205767,124.03924983921793
54,2005-08-28 14:26:34+00:00,178.28004508274566,175.7431547271698,167.7923532543084,162.7831925728306,166.9221143606557,167.95158187297213,157.13190207585674,166.94836912223496,176.4529791132871,172.69699683186846,164.01188307735302,165.46432668542988,164.16932340810467,173.44372840074124,173.09798207279002,133.4914678702388,117.82512767210206
55,2005-08-29 14:21:30+00:00,,,,,,,,,,,,,,,,,
56,2006-02-21 14:22:21+00:00,,,,,,161.1842868161444,158.92352228530248,164.05441447731408,171.58139568761248,169.40209861496095,159.4873582060191,160.21370780379038,157.0759428548768,,,,
57,2006-03-25 14:22:22+00:00,,,,,,,,,,,,,,,,,
58,2006-04-10 14:22:19+00:00,,172.63988863558285,,,,,152.59573361314008,155.53154130280797,165.2904104414112,163.6010344597347,154.0135230805304,150.78777292726772,154.10064967922415,163.993653099956,,,
59,2006-06-05 14:24:43+00:00,,,,,,,,,,,,,,,,,
60,2006-07-07 14:25:11+00:00,168.11757488761268,160.91195371523392,151.91199439618734,154.37647110650053,162.02312045625362,172.79851454920512,152.6749355624033,161.49487603346975,178.99846559473096,170.40614832279596,154.72453599830075,153.01733491154394,148.6431321517009,165.78966000524082,171.32419238422705,125.84345281589964,121.5376687769523
61,2006-07-30 14:31:41+00:00,224.9739163777284,189.45871461092466,154.64433032935017,159.2348374172066,165.91723114740844,165.36861054126632,162.1909387278265,165.17795526753463,175.79791066538965,166.0868894029358,158.25036776152967,161.2165136235636,160.15268250781563,171.48317232414078,175.26524744119948,159.36508335057894,176.12390050742724
62,2006-07-31 14:21:58+00:00,,,,,,,,,,,,,,,,,
