dates,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045,satname
2005-02-18 21:40:18+00:00,348.60,328.94,321.15,316.65,321.43,324.35,326.40,334.31,339.45,341.33,349.63,358.24,361.21,366.57,361.27,360.13,351.74,339.05,351.94,347.96,342.79,344.64,346.73,353.76,349.82,341.68,345.59,352.88,352.55,353.00,350.66,350.37,356.04,361.43,351.63,348.34,340.67,336.42,328.48,335.36,350.09,351.10,355.73,352.14,339.72,337.18,L5
2005-05-09 21:40:56+00:00,344.59,327.77,321.60,316.37,322.05,325.66,330.36,339.44,344.28,344.53,351.75,361.95,362.12,367.04,359.93,355.95,350.45,333.16,349.97,342.57,335.61,343.88,347.07,354.39,353.87,345.88,343.05,354.64,356.99,354.91,352.65,349.07,351.55,361.52,347.94,347.05,344.10,339.34,329.92,333.95,349.00,354.64,357.42,353.87,343.18,338.29,L5
2005-05-25 21:41:28+00:00,342.45,325.36,319.50,316.54,323.00,327.81,334.41,344.26,347.22,346.98,350.65,360.96,357.08,361.49,355.74,349.20,350.06,335.67,352.21,346.64,343.34,350.04,350.53,351.42,354.14,349.22,342.59,354.26,362.65,362.66,356.31,354.07,357.45,369.27,356.63,349.87,344.88,339.57,331.28,333.77,347.18,354.64,361.08,356.48,348.75,343.02,L5
2005-06-02 21:43:36+00:00,342.45,321.91,316.02,313.17,319.33,323.61,329.13,339.97,343.22,342.84,348.27,356.54,357.21,359.52,355.74,347.63,349.85,338.74,350.77,346.94,343.69,348.59,346.98,347.85,352.47,347.19,342.59,354.26,361.36,360.88,353.72,351.98,355.30,365.47,356.38,349.40,345.23,339.82,334.40,333.77,347.18,356.35,361.62,356.32,351.29,343.87,L7
2005-06-10 21:41:12+00:00,338.43,313.67,310.56,307.26,312.56,317.75,322.21,334.36,339.88,339.08,343.77,351.42,359.99,364.01,350.93,342.79,343.39,341.32,345.66,348.18,347.98,345.05,342.14,343.74,348.11,351.34,346.65,349.18,358.48,359.36,350.16,347.01,351.24,362.58,360.27,348.66,344.30,339.60,337.61,337.24,343.17,353.50,361.05,354.82,350.89,343.76,L5
2005-06-26 21:41:16+00:00,338.21,312.97,310.24,307.05,312.36,316.06,319.51,331.72,336.29,337.28,343.11,351.01,361.77,364.29,351.39,340.05,343.29,342.80,344.68,348.45,347.39,344.09,341.20,342.51,346.57,349.27,345.06,345.21,355.63,357.48,349.25,345.53,347.88,357.79,355.15,345.77,341.09,338.22,337.78,338.75,345.02,353.62,361.82,356.75,351.49,345.07,L5
2005-07-12 21:41:23+00:00,339.05,312.42,310.12,306.50,311.37,315.00,319.93,331.48,335.78,337.38,343.19,351.09,358.71,360.35,349.58,339.61,342.22,342.04,345.19,349.30,348.00,344.56,341.62,342.24,345.51,347.19,342.71,342.88,352.40,354.27,348.38,345.43,347.22,356.81,353.45,345.37,340.60,337.95,338.05,338.94,345.18,353.94,361.74,356.36,352.09,345.88,L5
2005-07-28 21:41:34+00:00,338.57,310.54,308.59,306.18,311.95,316.18,321.04,332.13,336.61,337.73,343.53,349.10,357.79,358.99,348.60,338.56,341.25,342.23,346.58,350.80,349.79,345.37,342.30,340.92,342.66,345.72,341.79,343.38,351.02,352.63,348.67,346.42,348.76,357.16,353.63,345.37,339.85,336.92,337.04,337.50,344.15,352.99,360.91,357.64,353.39,346.12,L5
2005-08-29 21:41:46+00:00,338.45,308.35,309.07,307.13,311.79,315.01,320.17,331.31,333.10,335.09,341.74,345.92,357.54,357.42,349.79,338.18,345.03,347.57,347.64,352.47,352.22,347.66,340.53,337.89,340.90,343.80,342.05,341.10,349.95,351.02,349.23,348.36,350.17,357.65,355.44,347.86,340.43,339.65,337.86,337.99,346.25,356.71,364.73,362.54,357.28,349.94,L5
2005-09-06 21:43:12+00:00,338.71,309.13,309.68,307.36,312.33,315.82,320.57,331.56,332.25,335.09,340.95,345.22,356.76,356.87,350.47,339.52,345.79,347.20,347.35,351.88,351.41,347.66,340.53,336.77,340.30,343.64,341.78,340.31,349.06,348.92,347.66,347.90,349.24,356.22,355.44,346.73,340.04,338.81,337.15,336.48,345.42,355.74,363.92,361.83,355.92,348.67,L7
2005-09-14 21:42:12+00:00,338.71,309.13,309.68,307.36,312.33,316.32,321.16,332.69,332.80,335.99,340.89,345.41,357.17,357.04,350.24,340.30,346.47,348.42,347.92,351.94,350.59,347.29,339.75,335.26,339.74,342.62,341.41,340.31,349.06,348.92,347.66,347.90,349.24,356.22,355.44,346.73,340.04,338.81,337.15,336.48,345.58,355.82,364.08,361.60,355.20,347.98,L5
2005-10-08 21:43:05+00:00,338.80,309.21,310.14,307.51,311.89,315.66,320.40,331.44,331.53,334.61,339.88,345.41,357.17,356.18,350.11,340.17,345.41,348.10,347.42,351.30,349.77,346.72,339.28,334.98,339.74,342.62,341.41,339.69,348.34,348.01,347.57,347.91,349.10,355.99,354.05,345.00,339.56,338.81,337.15,337.02,346.83,356.85,364.53,361.44,353.99,347.28,L7
2005-11-09 21:43:06+00:00,342.44,310.64,310.93,309.08,313.58,317.40,322.11,332.90,333.12,334.62,339.75,346.27,357.18,356.06,351.33,339.82,346.66,348.80,348.27,351.54,349.66,346.40,339.27,334.12,338.49,340.41,341.01,338.84,347.73,348.39,347.73,348.62,350.84,356.12,353.87,344.16,339.32,340.48,339.16,338.72,349.27,358.14,365.20,362.23,354.25,347.16,L7
2006-01-20 21:43:37+00:00,343.25,314.23,312.34,312.20,317.43,322.55,326.38,335.62,336.29,336.18,339.06,344.82,354.91,354.64,351.70,337.40,348.09,349.59,352.32,352.23,347.89,346.27,338.58,329.86,332.42,335.24,340.58,339.76,346.96,345.10,348.61,352.34,355.08,356.71,356.27,344.44,341.94,341.79,339.68,339.18,350.45,359.62,365.97,363.39,353.01,345.31,L5
2006-02-21 21:44:44+00:00,344.76,317.61,315.22,313.85,317.72,322.25,326.16,335.55,335.27,335.18,337.69,346.74,355.61,355.50,353.36,338.61,350.36,346.81,347.60,347.07,342.29,340.37,330.76,327.08,331.59,331.58,335.72,338.44,348.08,344.57,346.85,350.20,351.93,353.30,352.93,344.27,343.93,341.93,340.08,340.41,350.92,360.16,365.92,358.21,348.78,342.92,L5
2006-04-02 21:44:08+00:00,346.29,318.82,313.37,313.54,315.27,320.04,324.83,331.70,335.75,333.35,339.30,354.95,358.79,357.25,358.19,334.15,345.94,343.33,346.27,344.91,340.94,339.09,333.11,332.71,332.23,332.47,332.08,341.28,346.47,345.98,349.57,349.63,350.92,353.43,352.51,348.00,348.89,345.93,348.85,346.86,356.44,364.64,366.93,357.04,348.04,342.07,L7
2006-04-10 21:45:17+00:00,343.15,322.42,311.58,312.77,315.39,322.21,326.71,336.21,339.56,337.82,345.05,352.77,357.41,359.25,360.04,337.05,350.31,345.00,348.45,346.53,342.47,340.66,335.19,335.33,336.00,335.72,334.03,343.11,347.59,346.35,350.71,351.29,351.36,353.06,354.22,353.73,353.37,344.72,347.21,347.91,356.41,363.66,368.15,357.73,349.48,341.71,L5
2006-04-18 21:43:39+00:00,339.41,320.89,310.88,311.19,315.39,319.06,323.32,333.21,336.88,334.78,341.57,350.28,355.43,358.80,357.69,341.36,350.16,345.00,348.40,346.67,342.83,340.23,334.83,335.34,337.10,337.94,335.63,343.12,346.60,346.35,350.71,351.94,351.05,352.67,353.07,353.31,352.58,343.53,345.73,347.20,357.16,364.86,368.72,357.73,349.48,341.43,L7
2006-04-26 21:45:32+00:00,337.00,316.93,307.57,306.87,311.40,316.13,321.25,331.44,334.80,332.60,340.40,348.48,353.61,356.72,353.41,340.64,347.96,344.04,347.26,344.92,340.83,339.12,333.10,334.62,336.73,336.15,334.11,338.98,343.74,344.40,349.90,349.40,348.51,350.51,350.31,350.46,348.73,340.42,341.80,344.34,353.41,362.45,366.38,356.24,347.59,340.56,L5
2006-05-20 21:43:44+00:00,331.90,313.24,304.06,302.35,305.35,311.89,318.21,329.13,329.94,332.27,339.81,346.15,352.25,354.32,347.89,341.56,345.60,342.99,346.40,344.91,340.51,337.23,331.25,333.98,336.86,337.01,332.66,338.93,343.83,342.85,347.66,349.13,346.79,349.28,348.43,349.22,346.73,337.65,339.19,342.15,351.45,360.41,364.92,353.71,347.10,340.40,L7
2006-06-05 21:43:42+00:00,330.46,312.14,303.90,301.96,305.17,311.98,317.38,329.07,329.82,332.83,339.81,346.15,352.58,353.86,348.03,342.54,345.48,343.66,347.33,345.47,341.02,337.26,331.21,333.98,336.86,337.41,334.63,340.53,344.87,344.22,347.37,349.45,347.86,351.28,349.26,349.61,346.73,337.65,339.59,341.57,351.39,359.77,364.12,353.08,347.19,341.28,L7
2006-06-13 21:46:13+00:00,329.99,309.75,303.49,301.38,304.47,311.27,316.80,328.34,329.96,333.45,340.85,347.01,353.45,353.12,347.43,343.73,345.92,344.05,347.26,345.92,341.69,338.29,331.97,334.44,337.26,337.73,336.31,340.55,345.52,344.63,347.48,348.58,348.60,352.55,350.79,350.40,347.11,339.00,340.86,342.17,352.53,359.85,363.96,353.87,347.35,341.64,L5
2006-06-29 21:46:52+00:00,329.99,309.75,303.49,301.38,304.47,311.27,316.80,328.34,329.96,333.45,340.46,348.09,353.18,351.01,346.16,342.73,345.81,344.66,348.01,346.94,342.82,338.87,332.70,334.45,336.06,336.05,337.25,342.56,346.69,345.53,346.99,348.48,349.00,353.21,351.03,350.50,346.96,338.70,340.86,342.17,352.53,359.85,363.96,353.87,347.35,341.64,L5
2006-07-07 21:43:31+00:00,330.41,308.35,303.04,301.26,303.99,311.01,316.50,328.31,329.96,333.45,339.80,346.87,352.75,350.58,346.19,342.88,345.39,344.47,347.99,346.33,342.16,338.87,332.70,334.14,334.63,334.43,336.59,342.65,347.30,345.87,346.29,347.00,347.74,352.60,351.03,350.50,346.34,337.66,338.71,340.95,350.38,357.80,362.88,353.46,347.10,341.64,L7
2006-07-23 21:43:47+00:00,328.90,305.76,302.55,301.16,303.06,309.58,314.65,327.06,327.22,331.51,337.88,345.12,352.56,348.95,344.56,345.90,345.26,344.38,346.84,344.96,341.48,337.99,330.93,332.92,335.65,334.54,335.10,342.05,346.63,345.67,345.81,345.04,345.93,351.21,348.84,348.24,343.45,335.48,335.79,338.34,348.05,356.08,361.20,351.36,343.90,339.86,L7
2006-09-01 21:47:19+00:00,330.60,307.55,304.59,303.63,306.06,311.16,316.45,328.03,328.35,332.04,338.20,345.46,354.05,350.57,346.41,347.52,346.40,347.38,349.22,348.19,344.25,340.15,333.61,336.15,338.99,337.60,338.15,341.92,346.70,347.08,346.55,345.12,347.61,352.94,350.62,348.59,343.18,336.90,337.62,339.17,349.69,357.39,362.57,354.35,345.02,340.86,L5
2006-09-17 21:47:31+00:00,331.88,309.44,306.24,305.62,308.10,312.03,317.21,329.06,329.30,333.14,339.39,346.94,356.15,352.53,347.84,348.51,347.55,348.07,349.63,348.59,344.11,340.00,333.94,336.56,340.44,338.93,339.07,343.33,347.47,348.11,346.74,345.28,348.10,353.61,351.32,348.56,343.24,337.85,339.29,340.67,350.54,357.74,362.51,355.34,344.79,340.72,L5
2006-09-25 21:43:32+00:00,334.35,310.36,306.99,306.95,309.69,313.00,318.42,329.06,329.89,334.09,339.82,347.18,356.77,353.41,346.50,349.41,347.51,347.65,349.37,349.14,344.11,340.52,334.79,336.73,340.62,339.66,339.74,343.79,347.62,348.66,347.27,345.42,348.10,353.61,352.34,349.07,343.31,338.38,340.09,341.00,350.68,357.37,362.28,355.26,344.74,340.50,L7
2006-10-27 21:43:45+00:00,338.40,311.07,309.53,310.36,311.57,314.69,320.97,330.67,330.30,336.46,340.90,348.69,359.30,353.62,346.94,349.16,347.25,347.24,348.85,350.06,344.90,339.81,334.71,336.01,340.09,339.19,341.93,347.36,350.07,351.30,346.01,343.47,349.23,356.21,355.22,349.05,341.72,339.15,341.98,341.35,350.12,354.24,359.20,354.40,344.36,340.92,L7
2006-11-28 21:43:44+00:00,341.14,313.63,311.64,313.06,314.24,317.03,322.34,331.78,333.15,338.71,342.65,350.52,359.64,353.87,348.38,351.48,348.04,347.65,349.52,350.68,346.73,342.33,338.29,338.29,341.97,338.95,342.62,348.05,350.89,351.60,346.58,343.39,348.68,356.78,357.01,350.03,342.94,341.13,342.84,342.27,351.26,355.47,360.17,355.61,345.09,342.01,L7
2006-12-06 21:48:41+00:00,343.37,314.50,312.70,314.69,315.46,313.14,323.52,332.20,333.80,339.15,342.65,350.52,360.31,354.16,348.34,351.82,348.40,347.65,349.04,350.91,347.17,343.02,339.21,338.29,341.97,338.80,342.14,348.00,350.87,351.51,346.69,342.50,342.60,355.57,357.29,349.74,338.41,337.23,338.99,338.55,351.29,355.49,360.38,356.39,344.76,341.37,L5
2006-12-14 21:43:50+00:00,345.69,317.23,314.87,316.97,317.14,314.24,325.14,333.05,334.86,340.37,343.07,350.55,361.72,355.44,348.90,351.78,347.96,347.53,349.68,351.50,347.33,342.69,339.91,338.39,343.01,339.67,342.34,348.92,350.96,351.98,346.54,342.88,341.82,354.18,356.32,348.44,337.01,336.33,338.70,339.48,349.97,354.78,360.08,355.84,344.81,340.74,L7
2007-01-07 21:48:55+00:00,349.27,323.02,315.83,318.40,317.88,314.59,324.85,333.17,334.02,339.99,344.41,351.48,364.84,360.62,351.96,355.60,349.31,347.75,349.58,352.87,349.18,343.20,340.54,341.05,349.02,347.66,345.70,348.98,350.52,352.31,347.93,343.48,341.75,355.32,356.82,348.83,336.21,338.82,344.03,343.58,354.08,359.25,362.48,358.03,346.18,341.73,L5
2007-01-23 21:49:00+00:00,351.54,326.59,317.54,319.74,319.51,315.24,324.85,334.45,336.00,341.48,346.12,353.18,366.84,363.19,353.14,359.15,351.82,349.78,352.85,355.19,350.58,344.83,343.72,342.77,349.38,351.45,350.54,351.71,352.78,353.99,348.96,345.30,342.34,356.56,359.04,349.75,336.73,340.30,346.80,347.76,358.44,362.31,365.17,361.00,349.14,342.90,L5
2007-02-08 21:48:38+00:00,348.84,324.21,316.51,318.56,319.51,315.24,324.85,334.45,336.00,341.48,346.12,351.67,364.37,360.34,353.14,355.71,350.25,348.37,351.34,354.69,349.41,342.79,341.92,341.11,347.37,348.21,346.84,348.33,351.29,352.56,347.04,344.33,341.80,354.98,356.29,348.25,336.12,339.40,344.45,345.05,354.81,359.99,364.19,359.94,348.66,342.38,L5
2007-03-04 21:44:10+00:00,350.76,325.57,317.22,319.17,320.25,316.29,324.45,335.82,337.67,343.36,347.08,353.47,364.65,360.22,353.65,354.69,349.33,348.28,352.36,354.74,349.63,343.24,342.16,340.66,346.19,348.02,347.77,349.47,352.55,352.36,347.04,345.33,340.25,354.71,356.75,348.52,335.99,339.60,343.98,345.55,355.03,360.12,364.63,360.97,349.31,342.76,L7
2007-03-20 21:44:12+00:00,352.50,325.27,317.14,318.80,320.08,317.40,327.11,336.92,340.11,344.54,348.18,352.51,362.56,358.70,353.29,354.10,348.19,347.37,352.56,355.01,351.10,343.56,342.80,340.63,345.09,347.24,347.96,348.22,352.13,351.04,346.44,345.09,339.67,354.36,357.21,349.53,336.52,338.74,342.47,345.20,355.14,360.14,365.46,361.50,351.05,343.10,L7
2007-06-08 21:43:56+00:00,347.84,324.96,316.36,317.66,319.26,322.52,325.45,335.15,339.14,343.14,347.58,351.61,363.18,360.44,363.21,354.72,350.44,349.73,355.28,356.86,350.19,343.31,343.33,341.91,346.61,347.46,349.40,349.65,355.68,352.53,347.20,345.43,345.11,355.92,356.78,348.60,339.98,343.05,348.33,353.91,359.37,366.32,370.30,366.11,355.49,343.89,L7
2007-06-24 21:43:55+00:00,346.39,322.85,315.21,316.84,320.86,324.42,325.58,336.27,336.17,338.51,344.68,349.83,358.36,359.57,360.08,353.52,350.73,349.72,354.47,357.62,349.58,343.05,343.43,341.70,345.18,345.82,348.34,349.14,355.33,352.80,347.61,345.33,344.52,356.30,356.37,348.21,340.54,342.43,347.05,353.33,358.79,365.62,371.61,368.19,356.88,344.93,L7
2007-07-26 21:43:49+00:00,346.58,323.20,318.55,317.81,325.30,330.47,330.22,336.39,336.97,338.99,343.50,352.35,363.25,361.19,359.95,351.91,347.95,347.80,350.71,351.36,348.77,342.37,343.34,340.02,342.13,342.77,345.79,349.10,357.15,354.42,345.72,347.53,347.53,358.88,356.38,347.88,341.25,338.74,342.06,349.85,357.03,366.05,374.89,372.18,356.87,344.05,L7
2007-09-12 21:43:29+00:00,346.73,323.78,318.03,317.76,322.11,326.38,328.20,334.42,334.61,336.22,343.17,352.09,366.27,364.90,358.15,356.64,350.72,350.16,352.39,352.68,350.61,346.96,348.05,343.96,346.08,347.58,351.59,354.33,357.36,358.98,349.11,349.81,354.98,363.42,358.83,350.14,343.50,338.44,346.56,357.02,361.33,370.40,379.13,375.59,359.69,344.54,L7
2007-09-28 21:43:25+00:00,344.53,323.64,317.44,317.06,321.04,321.99,322.33,331.95,331.02,334.07,340.50,353.33,365.38,361.79,355.52,357.13,350.94,350.03,348.29,350.66,349.83,347.78,347.93,343.23,344.98,346.32,351.48,356.05,358.54,360.99,349.78,350.28,356.94,362.88,355.76,345.72,340.95,337.09,343.23,353.17,358.58,372.65,379.75,373.05,356.08,342.62,L7
2007-10-30 21:43:38+00:00,348.45,325.91,319.74,319.35,321.04,321.99,323.63,332.67,331.60,334.73,341.29,353.63,363.13,362.16,355.52,355.74,349.95,350.03,348.29,350.34,350.51,348.45,348.03,343.33,344.87,346.66,352.03,354.08,354.45,360.99,349.78,351.76,358.62,363.19,355.86,345.10,341.88,337.91,342.39,352.13,357.52,370.86,378.53,373.05,354.58,342.35,L7
2008-01-02 21:44:01+00:00,358.80,335.00,325.52,322.24,321.04,323.79,325.26,335.12,335.79,339.67,343.94,356.45,365.91,362.57,352.91,352.50,348.50,349.25,350.24,350.76,350.49,348.92,347.84,343.96,343.86,345.34,350.94,353.42,351.83,363.28,346.52,352.77,358.24,363.80,353.19,346.62,343.66,337.61,341.29,349.70,353.16,365.98,379.11,370.99,348.98,343.29,L7
2008-02-03 21:43:59+00:00,357.58,331.62,324.83,320.13,317.97,321.52,323.94,334.55,335.51,336.87,344.82,351.57,359.88,357.94,348.46,350.44,349.71,348.62,349.66,349.92,347.98,348.17,345.68,341.86,343.14,343.59,346.98,350.31,344.64,355.61,346.82,350.31,355.72,358.17,350.88,345.19,344.28,336.73,338.63,348.73,350.80,361.43,373.07,359.03,349.63,340.82,L7
2008-02-19 21:43:55+00:00,354.91,329.71,321.39,316.82,315.24,319.21,321.31,334.55,331.78,333.91,341.40,348.22,357.02,354.30,347.06,347.39,347.64,345.64,347.88,347.94,347.98,346.22,343.64,340.40,341.73,340.20,344.19,345.93,343.28,351.37,344.55,348.28,355.72,358.17,348.65,343.19,340.78,333.18,334.08,344.28,348.65,356.87,368.17,357.91,348.57,339.98,L7
2008-06-10 21:43:27+00:00,348.74,325.08,316.58,307.41,309.41,317.35,317.61,332.28,330.00,332.66,339.66,343.89,353.59,352.90,344.81,345.45,343.33,342.04,347.38,350.26,347.40,346.20,346.13,344.28,341.78,337.57,336.16,343.34,347.62,347.17,342.57,348.17,354.29,358.35,348.06,345.14,340.98,332.63,333.01,343.95,348.58,352.66,359.73,355.57,349.86,342.36,L7
2008-07-12 21:43:06+00:00,342.63,317.88,312.82,310.72,312.56,316.12,316.83,331.36,329.20,331.58,339.16,342.62,352.69,353.22,342.37,353.25,348.30,349.16,351.97,352.78,354.12,350.41,349.38,346.42,343.49,340.00,333.30,346.02,348.14,351.63,349.55,349.76,355.15,358.55,351.02,343.16,339.13,331.98,330.91,339.58,346.56,356.64,364.32,361.24,351.64,343.26,L7
2008-08-29 21:42:43+00:00,333.90,314.62,314.58,312.93,316.25,321.94,322.74,335.86,336.92,342.75,346.45,350.45,356.51,363.24,354.86,359.63,356.99,363.11,371.12,364.30,360.54,360.45,359.58,359.36,351.05,346.71,344.04,355.45,356.26,358.88,361.19,356.54,358.60,365.01,361.18,347.07,344.88,339.85,339.27,339.92,350.92,363.37,369.75,372.59,359.45,349.00,L7
2008-09-14 21:42:59+00:00,333.90,314.62,314.58,312.93,316.25,321.94,322.74,335.86,336.92,342.75,346.45,350.45,356.51,363.24,354.86,359.63,356.99,363.11,371.12,364.15,360.75,358.51,357.33,359.36,351.05,344.68,346.19,354.01,355.98,357.25,358.34,356.69,357.52,362.63,359.78,348.26,344.88,339.85,338.66,341.11,348.55,358.47,365.33,363.55,353.48,345.93,L7
2008-09-30 21:42:25+00:00,333.14,313.56,312.16,311.01,314.77,318.49,322.44,334.75,336.54,340.67,344.93,347.57,356.51,353.29,349.28,355.77,353.12,355.58,362.91,360.73,356.96,354.64,351.31,349.89,351.05,344.68,343.59,354.01,353.04,352.39,351.75,352.97,355.24,360.62,357.30,345.43,342.15,337.83,338.66,338.63,345.15,354.39,361.67,358.93,349.20,343.09,L7
2008-11-17 21:42:51+00:00,333.14,313.56,313.86,311.42,316.60,320.85,325.27,336.48,339.01,342.13,345.90,349.69,360.88,353.29,349.28,355.99,352.16,354.28,358.99,358.88,356.36,351.93,348.78,347.98,347.17,344.68,343.59,354.08,353.24,352.15,350.46,350.40,351.88,356.30,355.38,344.87,341.47,336.60,338.66,338.63,344.98,352.59,360.53,359.98,347.73,341.08,L7
2009-01-04 21:43:18+00:00,335.19,315.48,315.35,313.29,318.25,320.85,327.81,338.41,340.82,342.75,345.94,349.62,365.31,353.48,349.96,356.86,354.05,354.57,357.66,357.12,356.00,351.48,348.21,344.13,347.41,346.16,347.18,356.56,356.16,353.60,350.88,350.41,351.86,354.96,357.88,346.32,344.73,338.16,342.94,338.33,343.56,353.49,361.97,362.24,348.74,341.60,L7
2009-02-05 21:43:28+00:00,336.95,315.46,312.45,309.05,315.19,318.78,326.74,336.16,339.29,339.39,339.78,348.93,368.31,351.25,348.71,353.08,350.77,349.45,353.32,353.19,353.73,348.11,343.18,340.04,345.47,341.98,344.12,351.39,354.84,350.29,346.88,346.51,349.75,352.86,356.19,345.94,345.03,338.33,341.19,337.06,342.03,350.22,359.26,356.60,343.81,337.62,L7
2009-03-09 21:43:47+00:00,336.02,314.63,310.33,307.18,313.97,318.83,326.99,335.32,339.49,336.93,339.47,348.30,365.26,346.06,343.80,351.13,346.89,345.45,346.27,349.67,351.28,345.37,343.10,340.93,343.72,339.16,341.79,346.55,352.90,349.27,344.57,346.11,349.12,350.59,354.10,346.72,345.24,338.28,339.37,337.28,340.82,350.99,360.16,356.92,344.27,338.59,L7
2009-03-25 21:43:54+00:00,335.94,314.82,310.33,308.13,314.06,319.10,326.05,335.03,337.89,336.66,339.19,347.44,362.28,347.53,345.77,351.13,346.80,346.10,346.52,348.11,350.52,344.22,340.31,341.38,344.96,340.93,340.50,345.50,352.45,349.91,343.63,344.58,349.90,350.89,353.61,346.42,346.63,340.22,341.54,338.77,340.07,351.45,362.69,359.37,344.97,338.20,L7
2009-04-10 21:43:59+00:00,337.38,316.30,309.50,307.43,313.93,318.94,325.55,334.46,337.10,336.21,338.52,346.91,361.55,355.57,348.32,351.33,346.96,346.99,345.26,347.21,351.14,344.66,340.75,342.29,343.20,340.93,342.07,343.62,354.39,352.97,344.98,344.97,349.02,350.42,353.02,348.64,347.32,340.16,340.54,341.30,343.87,353.56,364.71,361.78,345.55,338.15,L7
2009-05-12 21:44:06+00:00,334.50,310.16,306.89,305.13,313.93,318.94,323.90,332.47,334.30,333.46,336.60,344.13,355.38,351.00,341.38,347.39,345.48,346.99,345.26,346.88,349.36,343.32,339.31,340.78,339.32,337.50,338.80,341.64,351.52,352.97,344.98,343.99,346.90,348.72,350.70,346.74,345.09,337.83,339.67,338.89,341.87,352.18,363.33,361.78,345.55,337.97,L7
2009-05-28 21:44:07+00:00,333.71,305.60,300.52,301.96,307.65,313.90,321.35,330.28,327.63,327.93,332.57,337.93,349.99,349.04,341.38,343.44,343.65,344.82,344.88,346.42,348.23,342.30,339.12,340.11,336.82,335.42,337.36,338.58,349.30,350.98,342.75,345.06,346.57,349.49,348.44,346.26,343.90,337.50,338.75,337.79,341.25,351.98,363.09,359.77,345.99,338.79,L7
2009-09-01 21:43:50+00:00,334.09,307.09,301.58,303.07,309.26,314.49,320.68,330.65,328.75,330.09,334.27,337.97,346.60,350.26,343.53,341.06,342.53,345.94,345.05,347.56,346.66,340.72,337.87,337.64,334.59,333.67,338.50,339.39,347.53,350.84,342.75,342.91,340.61,345.33,345.73,346.13,343.17,335.02,337.32,339.43,343.50,350.03,359.85,357.38,344.77,337.32,L7
2009-09-17 21:43:49+00:00,334.00,308.45,302.75,304.44,309.97,314.00,319.33,330.05,329.64,330.83,333.93,336.71,344.49,348.72,343.24,340.29,342.23,348.58,347.91,349.35,345.75,341.26,337.71,336.98,332.21,331.49,336.96,339.36,347.17,349.51,342.86,339.00,336.24,344.33,347.05,344.85,341.64,333.81,337.65,338.98,343.33,347.69,357.51,355.55,341.45,336.72,L7
2009-11-20 21:44:21+00:00,338.54,314.79,308.73,310.69,311.72,314.82,321.23,333.10,330.84,331.96,334.88,335.52,342.98,353.18,349.32,342.26,344.03,348.12,351.17,351.17,345.27,340.76,340.45,337.31,328.12,325.02,339.70,343.40,348.53,347.09,341.62,336.49,331.94,341.90,348.85,342.56,338.86,331.72,333.22,338.83,345.69,348.44,352.84,347.78,334.02,334.34,L7
2009-12-22 21:44:48+00:00,342.26,323.41,315.39,317.50,319.39,320.47,323.69,335.52,337.66,337.15,339.38,341.75,354.75,360.33,351.37,345.29,347.34,352.56,353.13,352.50,346.80,345.65,341.64,338.38,336.89,334.31,339.28,344.04,351.06,350.58,344.99,338.37,335.17,344.80,354.97,344.69,341.50,335.75,336.41,339.70,345.86,349.85,352.81,346.70,334.02,334.34,L7
2010-01-07 21:45:04+00:00,344.74,325.57,317.30,319.82,321.55,323.43,326.71,338.83,340.32,340.77,339.38,341.75,362.03,364.69,355.83,350.96,352.08,355.94,356.30,356.30,351.97,349.06,346.02,338.38,346.67,346.77,339.28,344.04,351.06,350.58,344.99,338.37,335.17,348.03,356.07,346.89,341.50,339.89,343.89,343.82,349.41,353.25,355.28,348.06,335.97,334.71,L7
2010-01-23 21:45:18+00:00,345.88,325.35,318.00,319.12,321.56,324.29,328.18,338.75,341.04,341.59,339.38,341.75,361.47,363.20,354.69,350.40,351.81,354.85,356.82,356.28,352.21,349.41,347.38,338.38,344.73,344.11,338.90,342.55,348.02,349.18,344.75,338.61,335.48,348.54,354.79,347.25,341.50,339.89,343.73,343.47,348.88,352.86,354.50,347.98,336.81,335.00,L7
2010-02-08 21:45:30+00:00,345.84,325.04,317.68,318.42,320.67,324.29,328.59,339.52,341.24,341.95,341.22,344.15,361.43,363.54,356.25,349.67,351.13,354.92,356.82,356.72,352.87,349.70,348.97,342.71,346.56,342.09,338.78,342.79,348.70,347.87,344.75,338.61,337.27,348.81,354.85,346.95,342.62,339.34,344.57,344.52,348.28,353.21,355.91,349.87,336.81,336.09,L7
