dates,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0021,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045,satname
2003-08-16 21:42:28+00:00,331.85,302.32,298.11,300.39,305.69,312.33,314.34,326.16,325.85,,332.65,343.39,357.92,351.83,323.56,318.04,335.95,340.39,348.77,349.76,334.19,,,328.87,310.13,317.43,346.73,345.77,342.90,337.22,328.91,333.60,333.85,336.46,,330.60,320.04,330.47,327.86,323.86,326.93,332.18,343.46,341.26,336.24,342.78,L7
2003-09-09 21:31:29+00:00,,,,,,,,,,,,,,,,,,347.54,343.36,356.73,339.01,336.00,346.85,335.73,324.52,330.55,335.68,345.42,349.37,337.58,336.48,,,,,,,,,,,,,366.37,,,L5
2003-09-25 21:31:19+00:00,346.32,323.69,314.84,310.76,315.68,316.44,328.91,338.11,335.05,334.00,339.90,351.34,366.79,359.57,347.62,352.01,349.09,355.05,342.74,357.78,346.55,338.27,353.52,330.82,328.07,337.04,344.21,345.31,349.27,339.02,336.63,347.68,347.17,356.38,355.04,355.38,346.75,336.53,331.34,334.23,334.26,339.42,343.37,339.91,330.25,336.89,L5
2003-10-19 21:41:56+00:00,355.15,,,319.36,327.50,330.50,333.57,342.91,343.04,341.84,355.98,354.13,369.33,369.69,363.86,,,360.25,355.47,361.05,344.49,347.43,350.26,340.44,337.80,345.49,360.06,,,347.06,346.18,348.89,355.00,361.05,359.05,348.02,339.08,344.10,345.81,347.57,349.01,,,353.11,338.91,330.94,L7
2003-11-04 21:42:03+00:00,343.52,326.19,320.25,317.23,316.82,319.79,320.39,328.90,335.27,,346.43,346.44,370.07,362.13,348.16,341.33,348.18,349.91,350.01,354.11,344.79,341.00,,335.67,341.53,338.99,349.33,346.18,347.32,345.40,341.32,347.31,346.78,350.77,355.82,,341.97,340.37,342.03,346.96,346.48,352.04,358.23,353.60,340.32,330.85,L7
2003-11-20 21:42:19+00:00,342.57,320.63,315.90,312.96,318.67,321.55,321.80,,331.57,335.62,348.88,352.03,366.75,354.18,353.25,342.67,343.38,352.37,348.72,,,336.52,344.20,339.78,332.21,343.42,352.76,338.82,342.95,341.38,340.92,345.59,,,348.05,341.70,337.03,331.84,335.12,338.00,340.00,344.04,348.74,340.18,330.56,329.67,L7
2003-11-28 21:32:10+00:00,349.00,332.94,330.34,325.85,327.13,328.63,331.55,344.06,328.80,331.26,341.87,349.82,359.08,365.20,366.99,350.91,357.01,359.89,364.06,370.12,359.47,333.35,338.09,339.36,337.76,349.63,337.81,351.57,353.51,348.71,350.84,350.56,354.40,351.12,350.99,339.66,334.23,338.40,342.85,343.35,360.74,365.17,365.54,359.13,344.92,342.60,L5
2003-12-06 21:42:22+00:00,344.61,331.98,321.18,321.49,325.92,326.08,329.34,342.50,336.45,343.75,,358.78,368.58,370.15,359.50,355.90,352.69,359.15,354.86,358.77,348.03,341.98,,,342.38,349.81,356.46,347.79,348.45,348.68,348.61,353.99,354.35,366.93,362.70,354.16,,344.29,344.84,351.17,352.03,354.97,358.61,349.19,335.75,329.05,L7
2003-12-30 21:32:24+00:00,343.60,324.88,317.64,312.65,318.77,326.58,328.89,344.99,348.48,348.23,356.25,360.77,374.45,358.15,349.65,354.64,343.98,343.92,353.00,369.39,364.09,352.26,354.38,356.37,353.52,344.50,345.89,349.89,350.36,344.91,346.68,346.84,364.15,368.27,362.89,359.53,358.66,355.93,355.62,354.24,354.97,355.83,355.58,356.87,338.69,342.03,L5
2004-01-07 21:42:59+00:00,347.75,327.12,,,323.13,324.43,330.73,340.50,344.30,343.09,351.32,355.90,364.72,362.26,358.89,,,352.84,358.11,357.92,352.28,343.62,347.65,344.40,339.44,342.34,346.81,352.96,,,341.24,342.68,348.41,350.13,346.13,342.24,345.19,344.73,344.83,343.10,346.37,347.82,,346.26,340.85,333.08,L7
2004-02-24 21:43:09+00:00,346.56,327.84,325.03,323.55,319.69,326.28,326.82,342.17,340.90,340.30,,,358.54,366.40,363.08,355.54,339.86,343.14,348.66,356.53,357.72,354.77,353.88,,345.73,354.74,360.57,360.85,362.31,358.74,355.88,349.35,353.54,361.95,361.35,354.63,,361.86,355.56,349.29,361.21,369.65,366.00,363.30,348.20,342.11,L7
2004-03-19 21:33:10+00:00,,,,,,,,,,339.14,341.45,345.79,363.18,353.68,,,,,,,,,,,,,,,,,,348.96,340.08,348.53,350.41,347.65,343.60,341.88,343.42,340.40,342.13,347.11,354.83,342.87,336.43,333.12,L5
2004-03-27 21:42:57+00:00,,326.94,325.13,324.34,328.75,333.81,338.35,350.58,348.74,348.64,353.83,360.27,372.21,,,365.42,357.51,361.65,360.66,368.40,356.11,357.68,356.82,358.09,352.97,,,361.09,364.70,358.89,352.15,350.03,352.76,357.75,364.56,355.57,349.80,352.04,352.90,,,360.66,366.01,362.24,350.98,342.14,L7
2004-04-04 21:33:01+00:00,334.69,324.04,317.06,315.30,317.08,322.44,322.65,335.48,333.42,336.72,351.90,361.78,366.41,369.70,357.03,350.30,347.79,351.29,358.50,362.84,358.65,354.33,357.05,356.09,354.08,353.45,354.73,358.11,367.36,357.71,357.21,357.10,358.77,363.91,360.65,356.73,352.18,346.19,347.17,352.95,358.91,360.89,366.29,365.14,349.64,337.70,L5
2004-05-06 21:33:58+00:00,322.18,296.39,298.30,299.02,305.75,314.26,326.22,336.16,338.84,333.39,334.80,340.17,356.77,354.14,346.00,311.51,345.47,346.39,353.90,351.28,349.60,346.10,336.55,337.58,331.25,327.82,314.10,343.04,350.28,347.88,344.58,337.04,333.03,342.69,343.17,334.27,323.62,324.92,329.61,324.17,330.27,339.12,349.83,349.22,341.65,339.02,L5
2004-05-30 21:43:12+00:00,343.35,317.80,314.91,305.85,,310.69,321.18,330.88,326.49,341.01,338.35,351.98,359.41,358.26,358.66,358.94,346.20,,358.31,357.57,347.50,349.47,349.31,347.96,349.12,351.02,352.43,369.95,357.68,,,354.95,350.98,355.87,358.36,343.71,346.36,338.84,341.40,333.32,339.49,366.87,363.93,,,340.98,L7
2004-06-07 21:34:54+00:00,326.21,304.60,306.41,306.05,309.21,311.71,314.15,328.97,325.81,330.54,333.68,346.05,353.25,357.36,356.99,322.01,344.63,349.55,360.40,355.69,342.41,339.90,344.28,340.18,339.76,343.15,332.47,351.55,359.04,355.71,352.09,351.40,354.89,354.99,351.16,335.66,335.15,339.45,337.33,339.17,354.35,364.92,366.01,358.48,353.38,350.88,L5
2004-06-15 21:43:05+00:00,318.53,307.78,,,,,313.40,323.04,320.59,332.13,,,346.85,348.25,349.05,345.40,340.55,350.65,360.99,356.26,343.56,337.82,343.99,,342.58,342.82,344.27,356.87,352.71,348.22,347.20,349.83,353.06,371.32,358.01,339.36,,336.52,344.52,344.27,346.53,362.91,366.18,348.41,348.61,342.39,L7
2004-06-23 21:35:22+00:00,329.68,318.32,318.79,313.03,312.58,314.07,320.37,329.22,331.79,336.09,348.35,356.01,371.43,367.77,364.18,353.72,349.57,357.95,359.46,358.61,353.56,344.93,353.12,341.14,357.40,357.75,357.03,356.11,367.26,360.56,355.92,355.36,358.95,364.42,356.87,350.97,354.22,348.60,347.95,348.31,359.33,371.96,372.06,360.91,354.36,351.66,L5
2004-07-25 21:36:14+00:00,325.46,306.58,303.34,303.61,306.67,311.89,313.86,330.56,334.83,343.34,345.19,360.35,369.31,369.17,348.56,335.67,340.71,354.23,356.57,354.13,352.58,350.29,358.96,349.36,352.99,337.61,357.97,357.95,353.99,365.52,355.10,358.06,354.27,367.98,364.76,354.96,354.15,344.82,341.28,335.57,342.82,347.79,357.76,357.11,341.99,337.65,L5
2004-08-02 21:42:28+00:00,319.77,312.57,314.44,310.93,313.12,317.86,317.13,332.93,336.72,340.83,346.22,356.03,369.08,,363.23,316.48,356.30,366.52,364.04,363.38,352.79,351.85,357.93,353.16,351.64,329.82,,365.84,363.01,366.21,358.54,360.17,358.79,363.65,366.55,355.52,344.46,346.06,339.22,,349.34,356.89,363.88,357.52,344.89,344.63,L7
2004-08-10 21:36:32+00:00,337.60,324.63,318.01,310.51,311.71,311.33,317.71,327.24,327.32,328.80,340.34,349.69,364.84,364.39,355.62,347.92,348.61,355.53,355.09,349.17,346.56,350.40,348.56,347.26,347.84,350.40,364.71,366.58,364.01,359.70,349.82,355.54,358.99,364.54,356.06,352.68,347.44,337.56,338.22,340.78,347.83,355.04,357.03,353.15,344.10,341.40,L5
2004-09-03 21:42:23+00:00,337.19,315.56,310.73,311.76,311.67,314.17,312.67,321.20,321.39,327.81,,346.05,358.15,360.05,353.19,346.74,345.38,346.78,351.47,350.08,352.65,345.23,,,340.15,338.79,346.19,345.72,349.07,347.88,338.52,343.16,352.33,357.57,350.36,,,323.98,330.18,328.17,333.66,340.89,354.33,349.03,334.18,339.00,L7
2004-09-11 21:37:25+00:00,354.04,330.78,327.81,320.67,323.34,325.91,324.54,332.29,335.66,340.71,342.57,353.13,365.15,370.91,368.67,365.41,365.04,362.17,358.81,359.64,357.01,351.57,344.22,351.23,353.39,354.90,357.49,348.14,346.73,357.37,358.82,361.91,374.31,375.13,373.31,362.77,335.13,347.53,,354.93,365.19,,,,,,L5
2004-09-19 21:42:17+00:00,,,312.91,310.19,313.93,314.20,315.99,320.67,327.68,332.64,337.56,347.36,358.42,364.94,,360.02,338.21,339.90,347.96,350.20,348.62,343.56,340.20,338.52,335.95,330.24,,,339.96,343.47,345.14,346.08,344.78,346.44,356.30,345.90,330.07,323.16,326.33,328.73,,344.14,353.72,352.30,333.24,334.36,L7
2004-11-14 21:38:42+00:00,353.16,337.42,330.01,315.67,318.22,317.05,318.18,324.99,332.55,334.76,356.16,365.90,377.24,383.69,377.18,372.26,344.19,339.24,351.28,351.39,338.59,336.76,343.35,356.37,347.70,350.65,355.32,358.66,357.13,348.22,349.96,342.47,349.09,353.13,352.14,350.52,343.61,342.89,339.62,341.27,352.78,356.49,349.27,349.55,335.70,332.00,L5
2004-11-22 21:43:05+00:00,,,,,,,,,,,,,,,,,,327.14,330.45,333.77,327.13,324.67,332.33,,,324.87,331.01,336.83,335.55,335.50,334.50,331.64,337.16,344.42,336.25,335.20,,,320.62,330.05,344.86,347.04,351.74,345.70,330.65,329.28,L7
2004-12-08 21:43:14+00:00,363.29,347.10,339.26,339.04,343.08,343.18,347.69,357.80,356.86,365.43,371.48,387.32,,,386.39,379.69,382.76,,379.81,,,377.99,376.41,377.53,376.17,,,378.34,374.96,377.10,379.30,382.30,378.54,391.91,,372.31,361.05,361.60,,,380.46,382.78,377.18,382.15,364.49,358.34,L7
2005-02-10 21:43:14+00:00,355.00,330.25,323.75,315.87,321.83,326.33,,,348.41,343.93,347.29,360.45,371.39,377.43,366.35,366.03,334.89,334.36,350.55,,,345.10,343.88,345.13,345.55,350.61,337.94,349.59,364.44,361.48,348.36,345.03,,,341.45,334.50,337.19,329.30,330.15,329.09,338.92,347.44,355.92,351.83,346.05,337.41,L7
2005-02-18 21:40:18+00:00,328.89,312.55,303.59,303.33,317.93,329.60,339.31,348.91,353.60,344.01,342.74,347.45,336.92,342.40,315.85,330.78,,323.76,345.18,342.71,332.72,332.22,,,,,,,,,,,,,,337.17,336.96,326.48,323.96,335.28,334.77,338.94,347.97,334.42,333.72,329.88,L5
2005-05-09 21:40:56+00:00,322.63,311.52,311.39,307.94,309.17,312.15,316.24,326.06,329.99,334.54,341.08,348.61,362.93,364.64,353.90,331.00,339.98,341.28,342.56,342.40,344.01,346.56,339.36,338.52,346.05,357.38,347.94,349.76,352.89,352.27,351.11,343.92,341.42,356.64,361.94,352.57,341.67,336.41,335.24,334.05,342.18,355.17,362.42,359.56,348.46,342.80,L5
2005-05-25 21:41:28+00:00,,,,,,,,,,,,,,,356.19,338.50,342.63,343.28,342.94,354.81,353.30,348.34,342.45,344.52,348.81,339.68,341.88,339.37,358.32,359.78,346.49,345.02,352.40,359.25,366.49,352.78,347.52,344.04,335.76,336.67,339.57,348.87,361.92,354.45,351.02,346.68,L5
2005-06-02 21:43:36+00:00,,308.14,302.09,299.69,304.66,306.79,313.28,327.10,327.26,326.28,338.76,338.88,357.60,353.60,,339.77,348.99,351.04,343.58,347.84,344.75,341.34,332.80,333.57,345.76,341.11,,,356.21,353.76,343.36,343.65,348.84,354.08,355.62,347.09,347.02,341.10,346.90,,,364.89,364.32,355.52,364.02,348.13,L7
2005-06-10 21:41:12+00:00,347.18,305.90,311.98,309.45,309.22,313.86,320.03,335.37,340.16,346.63,349.00,361.72,371.13,381.96,362.34,350.64,350.46,354.22,349.16,353.14,365.12,356.75,352.21,356.98,354.37,367.94,358.85,358.01,360.54,369.49,361.47,357.44,362.30,380.34,375.87,367.83,355.41,360.28,353.63,351.13,360.42,365.70,373.75,373.16,362.06,357.67,L5
2005-06-26 21:41:16+00:00,337.33,309.44,308.64,306.01,311.32,307.64,308.68,321.16,318.31,328.28,339.76,348.94,370.67,365.71,353.70,323.66,342.77,351.68,338.82,349.78,344.42,338.34,336.49,336.36,338.90,338.90,338.68,329.34,341.39,348.10,344.68,338.11,334.42,338.64,329.55,328.45,321.85,329.91,338.79,346.28,354.23,354.35,366.42,368.30,355.09,352.90,L5
2005-07-12 21:41:23+00:00,343.26,309.15,309.37,303.22,305.48,308.65,322.02,330.27,332.73,337.98,343.70,351.56,340.31,336.73,338.74,336.50,335.84,336.72,348.71,354.39,351.66,347.80,344.15,340.62,339.15,334.70,330.98,331.22,332.98,334.99,343.21,344.82,343.95,351.94,343.20,342.54,337.18,336.07,339.93,340.06,346.19,356.16,361.21,353.65,356.31,351.59,L5
